16-95601,http://tshop.r10s.jp/bicasa/cabinet/ntc2/b060-063-001.jpg?fitin=700:700,5200.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,フロアランプ フロスティブロックランプ(Frosty block lamp) アートワークスタジオ(ART WORK STUDIO)　AW-0332,【P0707】,"<img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc2/aws_63_685-1.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc2/aws_63_685-2.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc2/aws_63_685-3.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc2/aws_63_685-4.jpg"" />

フロアランプ フロスティブロックランプ(Frosty block lamp) アートワークスタジオ(ART WORK STUDIO)AW-0332<br><br>

アートワークスタジオ(ART WORK STUDIO)のフロスティブロックランプ(Frosty block lamp)はフロスト加工されたガラスとゆがみのあるガラスが氷のようなたたずまいを演出するおしゃれで個性的な間接照明です。カウンター、サイドボードなどの上に置いてテーブルスタンドのような使い方をすることも床の上に置いてフロアスタンドのように使用することもできます。フォルムの持つ『冷たさ』と明かりが持つ『温かさ』が見事に融合したランプです。

<br><br>■サイズ：W110×D110×H258 mm<br>コード長：600mm
<br>■材質：E17 25W ミニ電球（フロスト）×1<br>ガラス<br>中間スイッチ
<br>■納期：約1週間
<br>■送料：600円※一部地域を除く",フロアランプ フロスティブロックランプ(Frosty block lamp) アートワークスタジオ(ART WORK STUDIO)　AW-0332：家具・インテリア・雑貨　ビカーサ,フロアランプ フロスティブロックランプ(Frosty block lamp) アートワークスタジオ(ART WORK STUDIO)　AW-0332,【P0707】。フロアランプ フロスティブロックランプ(Frosty block lamp) アートワークスタジオ(ART WORK STUDIO)　AW-0332[rn]
16-95602,http://tshop.r10s.jp/bicasa/cabinet/ntc3/b060-077-001.jpg?fitin=700:700,9600.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,綿素材ならではの温かみのある風合い！ マリーフロア(Mallee-floor) フロアスタンド アートワークスタジオ(ART WORK STUDIO) AW-0328 カラー(ブラック/ホワイト),【P0707】,"<img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc3/aws_77_685-1.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc3/aws_77_685-2.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc3/aws_77_685-3.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc3/aws_77_685-4.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc3/aws_77_685-5.jpg"" />
綿素材ならではの温かみのある風合い！ マリーフロア(Mallee-floor) フロアスタンド アートワークスタジオ(ART WORK STUDIO) AW-0328 カラー(ブラック・ホワイト)<br><br>

アートワークスタジオ(ART WORK STUDIO)のマリーフロア(Mallee-floor) AW-0328は綿素材ならではの温かみのある風合いと月明かりのようなやさしい光が癒しの空間を演出するフロアランプです。直径25cmのコンパクトなサイズなのでリビングや寝室、書斎など、お部屋を選ばずご使用いただけます。カラーはブラックとホワイトの2色からお選びいただけます。 

<br><br>■サイズ：φ250×H260 mm
<br>■材質：E17 40W ミニ電球(クリア)、綿(樹脂コーティング)、スチール
<br>■バリエーション：ブラック・ホワイト
<br>■納期：5日から10日程度
<br>■送料：600円※一部地域を除く",綿素材ならではの温かみのある風合い！ マリーフロア(Mallee-floor) フロアスタンド アートワークスタジオ(ART WORK STUDIO) AW-0328 カラー(ブラック/ホワイト)：家具・インテリア・雑貨　ビカーサ,綿素材ならではの温かみのある風合い！ マリーフロア(Mallee-floor) フロアスタンド アートワークスタジオ(ART WORK STUDIO) AW-0328 カラー(ブラック/ホワイト),【P0707】。綿素材ならではの温かみのある風合い！ マリーフロア(Mallee-floor) フロアスタンド アートワークスタジオ(ART WORK STUDIO) AW-0328 カラー(ブラック/ホワイト)[rn]
16-95603,http://tshop.r10s.jp/bicasa/cabinet/ntc3/b060-072-001.jpg?fitin=700:700,17600.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,機能性に優れたフロアライト！ ソーホーフロアランプ(Soho-floor lamp) アートワークスタジオ(ART WORK STUDIO) AW-0294 カラー(ホワイト/ブラック)【送料無料】,【P0707】,"<img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc3/aws_72_685-1.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc3/aws_72_685-2.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc3/aws_72_685-3.jpg"" />

機能性に優れたフロアライト！ ソーホーフロアランプ(Soho-floor lamp) アートワークスタジオ(ART WORK STUDIO) AW-0294 カラー(ホワイト・ブラック)【送料無料】<br><br>

アートワークスタジオ(ART WORK STUDIO)のソーホーフロアランプ(Soho-floor lamp) AW-0294はシンプルでモダンなデザインとシェードの可動や高さ調節ができる機能性が魅力のフロアスタンドです。すっきりとしたフォルムと使い勝手の良いデザインはリビングやダイニングだけでなく、オフィスやキッチン、アトリエなど、創造力を活かす場所にぴったりです。お好みに合わせてカラーがホワイト、ブラックの2色からお選びいただけます。

<br><br>■サイズ：φ600×H970～1755 mm
<br>■材質：E26 60W シリカ電球（ホワイト）、スチール、アルミ
<br>■バリエーション：ホワイト・ブラック
<br>■納期：約1週間",機能性に優れたフロアライト！ ソーホーフロアランプ(Soho-floor lamp) アートワークスタジオ(ART WORK STUDIO) AW-0294 カラー(ホワイト/ブラック)【送料無料】：家具・インテリア・雑貨　ビカーサ,機能性に優れたフロアライト！ ソーホーフロアランプ(Soho-floor lamp) アートワークスタジオ(ART WORK STUDIO) AW-0294 カラー(ホワイト/ブラック)【送料無料】,【P0707】。機能性に優れたフロアライト！ ソーホーフロアランプ(Soho-floor lamp) アートワークスタジオ(ART WORK STUDIO) AW-0294 カラー(ホワイト/ブラック)【送料無料】[rn]
16-95604,http://tshop.r10s.jp/bicasa/cabinet/c/aws_44_400-1.jpg?fitin=700:700,9600.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,ホワイトトップフロアーランプ（White top-floor lamp） アートワークスタジオ(ART WORK STUDIO)　AW-0250,【P0707】,"<img src=""http://image.rakuten.co.jp/bicasa/cabinet/c/aws_44_685-1.jpg"" width=""685"" /><br>
<img src=""http://image.rakuten.co.jp/bicasa/cabinet/c/aws_44_685-2.jpg"" width=""685"" />
<br><img src=""http://image.rakuten.co.jp/bicasa/cabinet/c/aws_44_685-3.jpg"" width=""685"" />
<br><img src=""http://image.rakuten.co.jp/bicasa/cabinet/c/aws_44_685-4.jpg"" width=""685"" />
<br><br>ホワイトトップフロアーランプ（White top-floor lamp） アートワークスタジオ(ART WORK STUDIO)AW-0250 <br><br>アートワークスタジオ(ART WORK STUDIO)のホワイトトップフロアーランプ（White top-floor lamp） 【AW-0250 
】はお部屋の壁や天井を照らし出すアッパーライト型のフロアスタンドです。そのデザインは空間に開放感と奥行きを与える効果があり、シンプルなカラーとシルエットは
置く場所を選ばず気軽に取り入れられる間接照明となっています。白でまとめたフロアーランプから放たれる優しい光はとっても優雅でひと味違う雰囲気を創ってくれます。<br><br>■ サイズ ：W350 xD350 x H1700mm<br>■材質：E26・60W シリカ電球（ホワイト） x1個 ・ガラス・スチール <br>■0：0<br>■納期：3～7日程度<br>■送料：600円※一部地域を除く<BR>",ホワイトトップフロアーランプ（White top-floor lamp） アートワークスタジオ(ART WORK STUDIO)　AW-0250：家具・インテリア・雑貨　ビカーサ,ホワイトトップフロアーランプ（White top-floor lamp） アートワークスタジオ(ART WORK STUDIO)　AW-0250,【P0707】。ホワイトトップフロアーランプ（White top-floor lamp） アートワークスタジオ(ART WORK STUDIO)　AW-0250[rn]
16-95605,http://tshop.r10s.jp/bicasa/cabinet/ntc23/b060-142-017.jpg?fitin=700:700,40000.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,エンジニアフロアー本体(口金・E26) アートワークスタジオ(ART WORK STUDIO) AW-0440 カラー(ブラック・ビンテージメタル) 送料無料,カスタムシリーズCUSTOMSERIES間接照明カフェスタイルランプ,"<img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-1.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-2.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-3.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-4.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-5.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-6.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-7.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-8.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-9.jpg"" /><img width=""685"" src=""http://image.rakuten.co.jp/bicasa/cabinet/ntc23/aws_142-17_685-10.jpg"" />

エンジニアフロアー本体(口金・E26) アートワークスタジオ(ART WORK STUDIO) AW-0440 カラー(ブラック・ビンテージメタル) 送料無料<br><br>

アートワークスタジオ(ART WORK STUDIO)のエンジニアフロアー本体(口金・E26) AW-0440は角度調節可能なアーム部分がインダストリアルテイストの雰囲気を演出する間接照明用灯具です。ビンテージ・レトロ感あふれるフォルムはリビングダイニングや寝室、書斎などを個性的に演出します。

<br><br>■サイズ：画像表記サイズ参照
<br>■材質：スチール
<br>■バリエーション：ブラック・ビンテージメタル
<br>■納期：5日から10日程度
<br>■送料：無料※一部地域を除く",エンジニアフロアー本体(口金・E26) アートワークスタジオ(ART WORK STUDIO) AW-0440 カラー(ブラック・ビンテージメタル) 送料無料：家具・インテリア・雑貨　ビカーサ,エンジニアフロアー本体(口金・E26) アートワークスタジオ(ART WORK STUDIO) AW-0440 カラー(ブラック・ビンテージメタル) 送料無料,カスタムシリーズCUSTOMSERIES間接照明カフェスタイルランプ。エンジニアフロアー本体(口金・E26) アートワークスタジオ(ART WORK STUDIO) AW-0440 カラー(ブラック・ビンテージメタル) 送料無料[rn]
16-95606,http://tshop.r10s.jp/gold/bicasa/item1_img/di_p19-2_400.jpg?fitin=700:700,30400.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,アウロ(Auro) フロアスタンド ディクラッセ(DI CLASSE) LF4200【送料無料】,【P0707】,"アウロ(Auro) フロアスタンド ディクラッセ(DI CLASSE) LF4200【送料無料】<br><br>

ディクラッセのアウロは独特の曲線が折り重なったインパクトのあるシェードのデザインが特徴のフロアスタンドです。高さは1480mmとなっており、リビングや寝室などの間接照明として程よいサイズとなっております。カラーはお好みに合わせてホワイト、クリアの２色が選べます。

<br><br>■サイズ φ370×H1480 mm 
<br>■材質 E-26 60W普通球
ポリプロピレン、アクリル、スチール（ニッケル）
ブラックコード、フットスイッチ付 
<br>■バリエーション ホワイト・アイス 
<br>■納期 5日～10日程度 
<br>■送料 送料無料<br><br>※一部地域を除く",アウロ(Auro) フロアスタンド ディクラッセ(DI CLASSE) LF4200【送料無料】：家具・インテリア・雑貨　ビカーサ,アウロ(Auro) フロアスタンド ディクラッセ(DI CLASSE) LF4200【送料無料】,【P0707】。アウロ(Auro) フロアスタンド ディクラッセ(DI CLASSE) LF4200【送料無料】[rn]
16-95607,http://tshop.r10s.jp/bicasa/cabinet/ntc6/b030-085-002.jpg?fitin=700:700,14400.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,スチールベースがさりげなくおしゃれに演出！ セリエ フロアランプ(Serie floor lamp) LF4461WH/LF4461BK ディクラッセ(DI CLASSE) カラー(ホワイト/ブラック)送料無料,,"スチールベースがさりげなくおしゃれに演出！ セリエ フロアランプ(Serie floor lamp) LF4461WH・LF4461BK ディクラッセ(DI CLASSE) カラー(ホワイト・ブラック)送料無料<br><br>

ディクラッセ(DI CLASSE)のセリエ フロアランプ(Serie floor lamp) LF4461WH・LF4461BKはスタイリッシュなスチールベースとファブリックセードが相性抜群で、空間をさりげなくおしゃれに演出する間接照明です。ファブリックを生かしたシンプルですっきりとしたフォルムはリビングや寝室、書斎など、様々なお部屋をおしゃれ、かつ個性的に演出します。お好みに合わせてカラーがホワイト、ブラックの2色からお選びいただけます。

<br><br>■サイズ：W200×D200×H1500 mm
<br>■材質：E26 60W 普通球(ホワイト)×1、スチール、ファブリック、ウッド
<br>■バリエーション：ホワイト・ブラック
<br>■納期：5日から10日程度",スチールベースがさりげなくおしゃれに演出！ セリエ フロアランプ(Serie floor lamp) LF4461WH/LF4461BK ディクラッセ(DI CLASSE) カラー(ホワイト/ブラック)送料無料：家具・インテリア・雑貨　ビカーサ,スチールベースがさりげなくおしゃれに演出！ セリエ フロアランプ(Serie floor lamp) LF4461WH/LF4461BK ディクラッセ(DI CLASSE) カラー(ホワイト/ブラック)送料無料,スチールベースがさりげなくおしゃれに演出！ セリエ フロアランプ(Serie floor lamp) LF4461WH/LF4461BK ディクラッセ(DI CLASSE) カラー(ホワイト/ブラック)送料無料[rn]
16-95608,http://tshop.r10s.jp/bicasa/cabinet/ntc2/b062-013-004.jpg?fitin=700:700,12038.4000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,フロアランプ 230-BAMBOO 長澤ライティング(NAGASAWALighting)【送料無料】,【P0707】,"フロアランプ 230-BAMBOO 長澤ライティング(NAGASAWALighting)【送料無料】<br><br>

長澤ライティング(NAGASAWALighting)のBAMBOOシリーズは、バリから取り寄せたバンブー(竹)素材をしようし、温かみのある雰囲気に仕上げられた照明です。天然素材ならではの自然な仕上がりはアジアンリゾートをイメージさせ、癒しの空間を生み出します。お好みや用途に合わせて天井照明のシェードバリエーションが3タイプとフロアスタンドタイプがお選びいただけます。照明器具は安心してご使用いただける日本製となっております。

<br><br>■サイズ：W230×D200×H755 mm
<br>■材質：E26 40W 一般球(クリア)×1個、E17 25W 一般球(クリア)×1個、本体：竹 
<br>■納期：約1週間",フロアランプ 230-BAMBOO 長澤ライティング(NAGASAWALighting)【送料無料】：家具・インテリア・雑貨　ビカーサ,フロアランプ 230-BAMBOO 長澤ライティング(NAGASAWALighting)【送料無料】,【P0707】。フロアランプ 230-BAMBOO 長澤ライティング(NAGASAWALighting)【送料無料】[rn]
16-95609,http://tshop.r10s.jp/bicasa/cabinet/ntc10/b094-056-001.jpg?fitin=700:700,3040.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,CASA RAINBOW LAMP（カーサレインボーランプ）7023440-660 アンブラ（Umbra）,,"CASA RAINBOW LAMP（カーサレインボーランプ）7023440-660 アンブラ（Umbra）

CASA RAINBOW LAMP（カーサレインボーランプ）は、付属のリモコンで16種類のカラーから、フラッシュ切り変えモードや、ゆっくりとグラデーションがかって色が変化するフェード機能がございます。気分やお部屋のコンセプトによってお好みのスタイル・カラーでご使用いただけます。コンパクトで可愛いハウス型なので、お子様のベッドライトとしてもおススメです。機能とデザインがうまく融合したおしゃれなデスクランプです。

<br><br>■サイズ：W130×D130×H174mm
<br>■材質：ポリプロピレン
<br>■納期：5日から10日程度
<br>■送料：600円※一部地域を除く",CASA RAINBOW LAMP（カーサレインボーランプ）7023440-660 アンブラ（Umbra）：家具・インテリア・雑貨　ビカーサ,CASA RAINBOW LAMP（カーサレインボーランプ）7023440-660 アンブラ（Umbra）,CASA RAINBOW LAMP（カーサレインボーランプ）7023440-660 アンブラ（Umbra）[rn]
16-95610,http://tshop.r10s.jp/morisan/cabinet/cr-127/imgrc0067087857.jpg?fitin=700:700,6560.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,フロアライト・スタンドライト　C5007204　インテリア/洋室/和室/ライト/照明,【取り寄せ商品】,"シェードから零れる柔らかい光が優しいムードを演出致します。

ライトをつけていないときはオブジェとして。

洋間だけでなく、和風なインテリアにもぴったりマッチするので、和室などに置いても。

お部屋に置くだけで、日常の生活感を消し、お部屋をくつろぎのオシャレ空間に。


サイズ(約)：Φ14×高さ123cm

重量：2.4kg

使用電球：2個　口金E26(別売)

材質：プリーツ紙、MDF",フロアライト・スタンドライト　C5007204　インテリア/洋室/和室/ライト/照明：森の中のオーディオ屋さん,デッドニングアメリカ雑貨スピーカーウーファーエアロワイパーカーオーディオワコーズWAKO'Sリアビジョンフリップダウンモニター制振シート防音シートクリスタルガイザーコカコーラティッシュアメ雑貨京都インナーバッフルエンジンオイル森の中のオーディオ屋さんフロアライト・スタンドライト　C5007204　インテリア/洋室/和室/ライト/照明,【取り寄せ商品】。フロアライト・スタンドライト　C5007204　インテリア/洋室/和室/ライト/照明[rn]
16-95611,http://tshop.r10s.jp/morisan/cabinet/cr-127/imgrc0067087892.jpg?fitin=700:700,4560.0000,,インテリア・寝具・収納 > ライト・照明 > スタンドライト > フロアスタンド,フロアライト・スタンドライト　C500032B　インテリア/洋室/和室/ライト/照明,【取り寄せ商品】,"シェードから零れる柔らかい光が優しいムードを演出致します。

ライトをつけていないときはオブジェとして。

洋間だけでなく、和風なインテリアにもぴったりマッチするので、和室などに置いても。

お部屋に置くだけで、日常の生活感を消し、お部屋をくつろぎのオシャレ空間に。


サイズ(約)：幅16×奥行16×高さ91cm

重量：2.3kg

使用電球：2個　口金E26(別売)

材質：PE、MDF",フロアライト・スタンドライト　C500032B　インテリア/洋室/和室/ライト/照明：森の中のオーディオ屋さん,デッドニングアメリカ雑貨スピーカーウーファーエアロワイパーカーオーディオワコーズWAKO'Sリアビジョンフリップダウンモニター制振シート防音シートクリスタルガイザーコカコーラティッシュアメ雑貨京都インナーバッフルエンジンオイル森の中のオーディオ屋さんフロアライト・スタンドライト　C500032B　インテリア/洋室/和室/ライト/照明,【取り寄せ商品】。フロアライト・スタンドライト　C500032B　インテリア/洋室/和室/ライト/照明[rn]
