16-20701,,4479.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ジーベック【85130-20-280】(7530137) 蛍光めちゃ軽セフティシューズ　８５１３０　グレー　２８．０ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●超軽量タイプです。<br>●ひもポケを採用し靴ひもの引っ掛かりや緩みを防止します。<br>●両サイド、かかと部分に反射材を使用し夜間の視認性を高めています。<br>●クッション性の高いソールを使用しています。<br><br>●一般作業。運送、物流などフットワークが求められる職場。<br><br>●寸法(cm)：28.0<br>●足幅サイズ：EEEE<br>●色：グレー<br>●耐圧迫荷重(kN)：4.5<br>●質量(g)：690<br><br>●JSAA B種認定<br>●耐圧迫性荷重：4.5kN<br>●色：グレー<br><br>●甲被：合成皮革+メッシュ<br>●先芯：グラスファイバー<br>●靴底：エチレン酢酸ビニールアセテート（EVA）+ラバー<br>",『カード対応OK！』■〒ジーベック【85130-20-280】(7530137) 蛍光めちゃ軽セフティシューズ　８５１３０　グレー　２８．０ＣＭ 受注単位1：クローバー資材館,『カード対応OK！』■〒ジーベック【85130-20-280】(7530137) 蛍光めちゃ軽セフティシューズ　８５１３０　グレー　２８．０ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー。『カード対応OK！』■〒ジーベック【85130-20-280】(7530137) 蛍光めちゃ軽セフティシューズ　８５１３０　グレー　２８．０ＣＭ 受注単位1[rn]
16-20702,,4329.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ミドリ安全/ミドリ安全 靴【WPA110-BL/R-28.0】(7950411) ミドリ安全 ワイド樹脂先芯入り軽量スニーカー ブルー／レッド 28．0ＣＭ 発注単位1,環境安全用品\安全靴・作業靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●コントラストの強いグラデーションがスタイリッシュなデザインです。<br>
●かかと部の大型エアクッションが、足の疲労を軽減します。<br>
●軽量で幅広のワイド樹脂先芯です。<br>
●寸法(cm):28.0<br>
●足幅サイズ:EEE<br>
●JSAA A種認定<br>
●耐圧迫性荷重:10±0.1kN<br>
●色:※<br>
●甲被:人工皮革／ベロア（W/Bのみ人工皮革／銀付革）<br>
●先芯:ワイド樹脂<br>
●中敷:EVAカップインソール（抗菌・防臭）<br>
●靴底:EVA/合成ゴム（エアクッション）",■〒ミドリ安全/ミドリ安全 靴【WPA110-BL/R-28.0】(7950411) ミドリ安全 ワイド樹脂先芯入り軽量スニーカー ブルー／レッド 28．0ＣＭ 発注単位1：クローバー資材館,■〒ミドリ安全/ミドリ安全 靴【WPA110-BL/R-28.0】(7950411) ミドリ安全 ワイド樹脂先芯入り軽量スニーカー ブルー／レッド 28．0ＣＭ 発注単位1,環境安全用品\安全靴・作業靴。■〒ミドリ安全/ミドリ安全 靴【WPA110-BL/R-28.0】(7950411) ミドリ安全 ワイド樹脂先芯入り軽量スニーカー ブルー／レッド 28．0ＣＭ 発注単位1[rn]
16-20703,,11759.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒シモン【WS33HIFR-24.5】(7570767) 安全靴　長編上靴　ＷＳ３３ＨｉＦＲ　２４．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\静電安全靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●加水分解しにくいSX高機能樹脂の採用により高い耐久性を実現しました。<br>●フラットソールにし接地面積が大きく安定感に優れ、全方向性耐滑です。<br>●土踏まずから足裏の中心のくぼみ部分にかけて、足裏をしっかり持ち上げ圧力を分散。「ゆりかご」の様な快適さを実現しています。<br>●ファスナー付で着脱が容易です。<br><br>●質量(g)：<br><br>●寸法(cm)：24.5<br>●足幅サイズ：EEE<br>●色：黒<br>●質量(g)：1160<br><br>●JIS T 8101革製S種〈普通作業用〉EＦP合格<br>●JIS T 8103 ED-P/C3/革製/EＦP合格<br>●電気抵抗値：1.0×10[[の5～8乗]]Ω(23℃　C3)<br>●耐圧迫性荷重：10±0.1kN<br>●色：ブラック <br>●踏抜き防止板内蔵<br><br>●甲被：牛革<br>●先芯：ワイドＡＣＭ樹脂<br>●靴底：SX高機能樹脂+SXラバー2層（SX3層底Fソール）<br>",『カード対応OK！』■〒シモン【WS33HIFR-24.5】(7570767) 安全靴　長編上靴　ＷＳ３３ＨｉＦＲ　２４．５ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒シモン【WS33HIFR-24.5】(7570767) 安全靴　長編上靴　ＷＳ３３ＨｉＦＲ　２４．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\静電安全靴。『カード対応OK！』■〒シモン【WS33HIFR-24.5】(7570767) 安全靴　長編上靴　ＷＳ３３ＨｉＦＲ　２４．５ｃｍ 受注単位1[rn]
16-20704,,10800.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＰＵＭＡ社/プーマセーフティ 靴【64.320.0-25.5】(7849192) プーマセーフティ キックフリップ・レッド・ロー 25．5ｃｍ 発注単位1,環境安全用品\安全靴・作業靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●カカトが地面についた時の衝撃を吸収してくれる「idCELL」を搭載しています。<br>
●300℃の耐熱のアウトソールには歩行時に一番力が入る部分を強化したローションポイントがあり、擦り減りと同時に足の疲労も軽減してくれます。<br>
●先芯はグラスファイバーで強化した合成樹脂先芯を採用しています。<br>
●寸法(cm):25.5<br>
●足幅サイズ:EEE<br>
●JSAA A種認定<br>
●耐圧迫性荷重:10kN<br>
●アッパー:スムースマイクロファイバー/ナイロン<br>
●ソール:EVA・合成ゴム",■〒ＰＵＭＡ社/プーマセーフティ 靴【64.320.0-25.5】(7849192) プーマセーフティ キックフリップ・レッド・ロー 25．5ｃｍ 発注単位1：クローバー資材館,■〒ＰＵＭＡ社/プーマセーフティ 靴【64.320.0-25.5】(7849192) プーマセーフティ キックフリップ・レッド・ロー 25．5ｃｍ 発注単位1,環境安全用品\安全靴・作業靴。■〒ＰＵＭＡ社/プーマセーフティ 靴【64.320.0-25.5】(7849192) プーマセーフティ キックフリップ・レッド・ロー 25．5ｃｍ 発注単位1[rn]
16-20705,,3412.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒シモン【LS418B/BR-27.0】(7570503) 安全スニーカー　ライトスペシャル　ＬＳ４１８ＢＫ／ＢＲ　２７．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●軽量なスポーティータイプです。<br>●一部無縫製アッパーでよりデザイン、カラー表現を可能としました。<br>●衝撃吸収性が高いです。<br>●反射材を使用し、高視認性です。<br>●マジック形状です。<br><br><br>●寸法(cm)：27.0<br>●足幅サイズ：EEE<br><br>●JSAA B種<br>●耐圧迫性荷重：4.5±0.04kN<br>●色：ブラック/バイオレット<br><br>●甲被：PU、ナイロンメッシュ<br>●先芯：ワイド樹脂<br>●靴底：EVA+ラバー<br>",『カード対応OK！』■〒シモン【LS418B/BR-27.0】(7570503) 安全スニーカー　ライトスペシャル　ＬＳ４１８ＢＫ／ＢＲ　２７．０ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒シモン【LS418B/BR-27.0】(7570503) 安全スニーカー　ライトスペシャル　ＬＳ４１８ＢＫ／ＢＲ　２７．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー。『カード対応OK！』■〒シモン【LS418B/BR-27.0】(7570503) 安全スニーカー　ライトスペシャル　ＬＳ４１８ＢＫ／ＢＲ　２７．０ｃｍ 受注単位1[rn]
16-20706,,10941.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒阪神素地/ハンシン【F-71-S】(4817125) Ｆ－７１　ナイロンウェーダー　ラジアル底　Ｓ 受注単位1,環境安全用品\安全靴・作業靴\胴付長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐油底と裏総メッシュで履き心地が良く、表面はコストパフォーマンスに優れた２１０デニール生地です。<br><br>●水産業。<br>●水中での軽作業。<br><br>●寸法(cm)：24.0<br>●足幅サイズ：EEE<br>●総丈(cm)：133<br>●股下(cm)：89<br>●質量(kg)：2.35<br><br>●色：ベージュ<br><br>●胴部：ナイロン２１０デニール<br>●靴部：耐油塩化ビニール(PVC)<br>",『カード対応OK！』■〒阪神素地/ハンシン【F-71-S】(4817125) Ｆ&minus;７１　ナイロンウェーダー　ラジアル底　Ｓ 受注単位1：クローバー資材館,『カード対応OK！』■〒阪神素地/ハンシン【F-71-S】(4817125) Ｆ&minus;７１　ナイロンウェーダー　ラジアル底　Ｓ 受注単位1,環境安全用品\安全靴・作業靴\胴付長靴。『カード対応OK！』■〒阪神素地/ハンシン【F-71-S】(4817125) Ｆ&minus;７１　ナイロンウェーダー　ラジアル底　Ｓ 受注単位1[rn]
16-20707,,23328.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＷＯＬＶＥＲＩＮＥ社/Ｂａｔｅｓ 靴【E08670EW10】(8184478) Ｂａｔｅｓ コブラ 8 ホットウェザー ＥＷ10 発注単位1,環境安全用品\安全靴・作業靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●耐摩耗性に優れたフレッシュアウトキャトルハイドレザー、耐摩耗性ナイロンを採用しています。<br>
●革は小さな通気孔があり通気性に優れています。<br>
●通気性に優れたラインニングを採用しており踵部分はパッド入りとなっています。<br>
●疲労軽減・耐久パフォーマンス・システムを採用しています。<br>
●どんな地形にも対応したスリップ防止ラバーをアウトソールに使用しています。<br>
●寸法(cm):29.0<br>
●セメント製法（甲革とソールを縫いつけず、のりで接着する製法。縫い目がある製法より水が浸入しにくい）<br>
●牛革<br>
●ナイロン（アッパー部分）<br>
●ナイロン（シャンク部分）",■〒ＷＯＬＶＥＲＩＮＥ社/Ｂａｔｅｓ 靴【E08670EW10】(8184478) Ｂａｔｅｓ コブラ 8 ホットウェザー ＥＷ10 発注単位1：クローバー資材館,■〒ＷＯＬＶＥＲＩＮＥ社/Ｂａｔｅｓ 靴【E08670EW10】(8184478) Ｂａｔｅｓ コブラ 8 ホットウェザー ＥＷ10 発注単位1,環境安全用品\安全靴・作業靴。■〒ＷＯＬＶＥＲＩＮＥ社/Ｂａｔｅｓ 靴【E08670EW10】(8184478) Ｂａｔｅｓ コブラ 8 ホットウェザー ＥＷ10 発注単位1[rn]
16-20708,,9400.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス 靴【FCP101.4994-27.0】(8189753) アシックス ウインジヨブＣＰ101 ブルーＸゴールド 27．0ｃｍ 発注単位1,環境安全用品\安全靴・作業靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●安定性・クッション性・屈曲性に富みます。<br>
●安定性・クッション性を高めた高機能モデルです。<br>
●水や砂の浸入を防ぐフラップタイプです。<br>
●寸法(cm):27.0<br>
●足幅サイズ:EEE<br>
●JSAA A種認定<br>
●耐圧迫性荷重:10±0.1kN<br>
●色:オーシャンブルー×ゴールド<br>
●参考質量:約８１２ｇ(26.5cm計測)<br>
●甲被:本体/人工皮革＋合成繊維<br>
●先芯:ガラス繊維強化樹脂<br>
●靴底:αGEL[[(R)]]+合成ゴム",■〒アシックスジャパン/アシックス 靴【FCP101.4994-27.0】(8189753) アシックス ウインジヨブＣＰ101 ブルーＸゴールド 27．0ｃｍ 発注単位1：クローバー資材館,■〒アシックスジャパン/アシックス 靴【FCP101.4994-27.0】(8189753) アシックス ウインジヨブＣＰ101 ブルーＸゴールド 27．0ｃｍ 発注単位1,環境安全用品\安全靴・作業靴。■〒アシックスジャパン/アシックス 靴【FCP101.4994-27.0】(8189753) アシックス ウインジヨブＣＰ101 ブルーＸゴールド 27．0ｃｍ 発注単位1[rn]
16-20709,,3711.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TYM-280GY】(7690657) 軽量スニーカー　Ｔ－Ｌｉｇｈｔｏｐ　２８．０ｃｍ　グレー 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●軽量なスニーカータイプですので、長時間履いていても疲れにくいです。<br>●つま先が上向きに設計されており、走りやすく、躓きにくいです。<br>●豊富なサイズをラインアップしています。<br>●耐滑性に優れています。<br>●サイズバリエーションが豊富です。<br>●インソールにすべり止めが付いています。<br><br>●製造業、運輸業、建設業等の軽作業。<br><br>●寸法(cm)：28.0<br>●足幅サイズ：EEE<br>●質量(g)：<br><br>●ＪＳＡＡ　Ｂ種認定<br>●耐圧迫性荷重：4.5±0.1ｋＮ<br><br>●甲被：合成皮革/人工皮革/メッシュ<br>●先芯：樹脂<br>●靴底：ＥＶＡ/合成ゴム<br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TYM-280GY】(7690657) 軽量スニーカー　Ｔ&minus;Ｌｉｇｈｔｏｐ　２８．０ｃｍ　グレー 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TYM-280GY】(7690657) 軽量スニーカー　Ｔ&minus;Ｌｉｇｈｔｏｐ　２８．０ｃｍ　グレー 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TYM-280GY】(7690657) 軽量スニーカー　Ｔ&minus;Ｌｉｇｈｔｏｐ　２８．０ｃｍ　グレー 受注単位1[rn]
16-20710,,6976.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス 作業靴【FIS41L.5093-27.0】(7847386) アシックス ウィンジョブ41Ｌ ネイビーＸシルバー 27．0ｃｍ 発注単位1,環境安全用品\安全靴・作業靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●フットワークは軽く、履き心地はやさしく、脱ぎ履きもスピーディなベルト仕様です。<br>
●寸法(cm):27.0<br>
●足幅サイズ:EEE<br>
●JSAA B種認定<br>
●耐圧迫性荷重:4.5±0.04kN<br>
●参考質量:約704g(26.5cm計測)<br>
●色:ネイビー×シルバー<br>
●甲被:本体/合成繊維、補強/人工皮革<br>
●先芯:ガラス繊維強化樹脂<br>
●靴底:αGEL[[(R)]]+合成ゴム",■〒アシックスジャパン/アシックス 作業靴【FIS41L.5093-27.0】(7847386) アシックス ウィンジョブ41Ｌ ネイビーＸシルバー 27．0ｃｍ 発注単位1：クローバー資材館,■〒アシックスジャパン/アシックス 作業靴【FIS41L.5093-27.0】(7847386) アシックス ウィンジョブ41Ｌ ネイビーＸシルバー 27．0ｃｍ 発注単位1,環境安全用品\安全靴・作業靴。■〒アシックスジャパン/アシックス 作業靴【FIS41L.5093-27.0】(7847386) アシックス ウィンジョブ41Ｌ ネイビーＸシルバー 27．0ｃｍ 発注単位1[rn]
16-20711,,3711.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TYM-275W】(7690649) 軽量スニーカー　Ｔ－Ｌｉｇｈｔｏｐ　２７．５ｃｍ　ホワイト 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●軽量なスニーカータイプですので、長時間履いていても疲れにくいです。<br>●つま先が上向きに設計されており、走りやすく、躓きにくいです。<br>●豊富なサイズをラインアップしています。<br>●耐滑性に優れています。<br>●サイズバリエーションが豊富です。<br>●インソールにすべり止めが付いています。<br><br>●製造業、運輸業、建設業等の軽作業。<br><br>●寸法(cm)：27.5<br>●足幅サイズ：EEE<br>●質量(g)：<br><br>●ＪＳＡＡ　Ｂ種認定<br>●耐圧迫性荷重：4.5±0.1ｋＮ<br><br>●甲被：合成皮革/人工皮革/メッシュ<br>●先芯：樹脂<br>●靴底：ＥＶＡ/合成ゴム<br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TYM-275W】(7690649) 軽量スニーカー　Ｔ&minus;Ｌｉｇｈｔｏｐ　２７．５ｃｍ　ホワイト 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TYM-275W】(7690649) 軽量スニーカー　Ｔ&minus;Ｌｉｇｈｔｏｐ　２７．５ｃｍ　ホワイト 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TYM-275W】(7690649) 軽量スニーカー　Ｔ&minus;Ｌｉｇｈｔｏｐ　２７．５ｃｍ　ホワイト 受注単位1[rn]
