16-26901,,330.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＴＪＭデザイン/タジマ 工具類【TSKA4S-17-6K】(8134958) タジマ ソケットアダプター4分用ショート 17mm 6角 発注単位1,作業用品\ソケットレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●摩耗に強いツインコートです。<br>
●アダプターと組み合わせ、用途に合わせてサイズを選べます。<br>
●ショートサイズなので狭い場所での作業に最適です。<br>
●18Vインパクトドライバー対応です。<br>
●摩耗に強いツインコートです。<br>
●アダプターと組み合わせ、用途に合わせてサイズを選べます。<br>
●ショートサイズなので狭い場所での作業に最適です。<br>
●インパクトドライバー用ソケット<br>
●インパクトドライバー用ソケット<br>
●対辺寸法(mm):17<br>
●差込角(mm):12.7<br>
●全長(mm):38<br>
●18Vインパクト対応<br>
●角数:6角<br>
●目盛仕様:メートル目盛、JIS1級、両面目盛<br>
●テープ幅:22mm<br>
●テープ長さ:5.5ｍ<br>
●ヨンゴーゴーピッチ表示付<br>
●ストラップ付<br>
●大型ベルトクリップ付<br>
●爪飛び防止用プロテクター付<br>
●ステンレスバネ<br>
●本体:クロムバナジウム鋼(Cr-V)<br>
●本製品には通電性があります。<br>
●感電に注意して下さい。",■〒ＴＪＭデザイン/タジマ 工具類【TSKA4S-17-6K】(8134958) タジマ ソケットアダプター4分用ショート 17mm 6角 発注単位1：クローバー資材館,■〒ＴＪＭデザイン/タジマ 工具類【TSKA4S-17-6K】(8134958) タジマ ソケットアダプター4分用ショート 17mm 6角 発注単位1,作業用品\ソケットレンチ。■〒ＴＪＭデザイン/タジマ 工具類【TSKA4S-17-6K】(8134958) タジマ ソケットアダプター4分用ショート 17mm 6角 発注単位1[rn]
16-26902,,833.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒山下工業研究所/コーケン 作業工具【3300M-7】(7774729) コーケン 6角ディープソケット 発注単位1,作業用品\ソケットレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●ボルト/ナットに接する開口部（6角）はもちろんのこと、差し込み側の四角駆動部にも角を傷めずハイトルクを確実に伝える面接触のフラットドライブを採用しています。<br>
●対辺寸法(mm):7<br>
●差込角(mm):9.5<br>
●全長(mm):55<br>
●クロムモリブデン鋼(SCM435)",■〒山下工業研究所/コーケン 作業工具【3300M-7】(7774729) コーケン 6角ディープソケット 発注単位1：クローバー資材館,■〒山下工業研究所/コーケン 作業工具【3300M-7】(7774729) コーケン 6角ディープソケット 発注単位1,作業用品\ソケットレンチ。■〒山下工業研究所/コーケン 作業工具【3300M-7】(7774729) コーケン 6角ディープソケット 発注単位1[rn]
16-26903,,7931.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒Ｒｉｄｇｅ Ｔｏｏｌ Ｃｏｍｐａｎ/ＲＩＤＧＥ 掃除機【46683】(7883161) ＲＩＤＧＥ コンビネーションオーガー Ｋ‐1 発注単位1,作業用品\水道・空調配管用工具,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●電動ドライバーも使えるオーガーです。<br>
●水洗トイレ、小便器の清掃に最適です。<br>
●ケーブルは耐久性に優れ、フレキシブルでもよじれません。<br>
●便器の清掃に。<br>
●清掃能力パイプ径(mm):50<br>
●清掃能力距離(m):1.2<br>
●付属ワイヤ(mm×m):9×1.2<br>
●ケーブル径(mm×m):9 x 1.2<br>
●高さ(mm):60<br>
●幅(mm):965<br>
●奥行(mm):127<br>
●幅×奥行×高さ(mm）:965×127×60<br>
●動力:手動/電動ドライバー<br>
●ワイヤ:1.2m（Ｃカッタ付き）",■〒Ｒｉｄｇｅ Ｔｏｏｌ Ｃｏｍｐａｎ/ＲＩＤＧＥ 掃除機【46683】(7883161) ＲＩＤＧＥ コンビネーションオーガー Ｋ‐1 発注単位1：クローバー資材館,■〒Ｒｉｄｇｅ Ｔｏｏｌ Ｃｏｍｐａｎ/ＲＩＤＧＥ 掃除機【46683】(7883161) ＲＩＤＧＥ コンビネーションオーガー Ｋ‐1 発注単位1,作業用品\水道・空調配管用工具。■〒Ｒｉｄｇｅ Ｔｏｏｌ Ｃｏｍｐａｎ/ＲＩＤＧＥ 掃除機【46683】(7883161) ＲＩＤＧＥ コンビネーションオーガー Ｋ‐1 発注単位1[rn]
16-26904,,1054.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＴＪＭデザイン/タジマ 工具類【TSK-SD21L-12K】(7969074) タジマ ＳＤソケットロング 21mm 12角 発注単位1,作業用品\ソケットレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●6角ロングタイプです。<br>
●吊ボルトなどボルトが長く出る場合のナットの締め付けに最適です。<br>
●摩耗に強いツインコートです。<br>
●ロングタイプです。<br>
●18Vインパクトドライバーに対応しています。<br>
●奥まで届くロングタイプです。<br>
●吊ボルトなどボルトが長く出る場合のナットの締め付けに最適です。<br>
●インパクトドライバー用ソケット<br>
●対辺寸法(mm):21<br>
●軸寸法(mm):6.35<br>
●全長(mm):145<br>
●深さ(mm):102<br>
●タイプ:12角<br>
●18Vインパクト対応<br>
●目盛仕様:メートル目盛、JIS1級、両面目盛<br>
●テープ幅:25mm<br>
●テープ長さ:7.5ｍ<br>
●ヨンゴーゴーピッチ表示付<br>
●ストラップ付<br>
●大型ベルトクリップ付<br>
●爪飛び防止用プロテクター付<br>
●ステンレスバネ<br>
●本体:クロムバナジウム鋼(Cr-V)<br>
●本製品には通電性があります。<br>
●感電に注意してください。",■〒ＴＪＭデザイン/タジマ 工具類【TSK-SD21L-12K】(7969074) タジマ ＳＤソケットロング 21mm 12角 発注単位1：クローバー資材館,■〒ＴＪＭデザイン/タジマ 工具類【TSK-SD21L-12K】(7969074) タジマ ＳＤソケットロング 21mm 12角 発注単位1,作業用品\ソケットレンチ。■〒ＴＪＭデザイン/タジマ 工具類【TSK-SD21L-12K】(7969074) タジマ ＳＤソケットロング 21mm 12角 発注単位1[rn]
16-26905,,607.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒山下工業研究所/コーケン 作業工具【4400MZ-17】(7863454) コーケン 12．7mm差込 Ｚ－ＥＡＬ6角ソケット 17mm 発注単位1,作業用品\ソケットレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●狭い箇所へのアクセスを可能とするコンパクト（ショート、薄肉）設計です。<br>
●各部の精度を追求することにより優れた使用感を実現しています。<br>
●新形状ボールディンプルの採用によりガタツキの少ない接合を実現しています。(PAT.)<br>
●対辺寸法(mm):17<br>
●差込角(mm):12.7<br>
●全長(mm):29<br>
●クロムモリブデン鋼(SCM435)",■〒山下工業研究所/コーケン 作業工具【4400MZ-17】(7863454) コーケン 12．7mm差込 Ｚ&minus;ＥＡＬ6角ソケット 17mm 発注単位1：クローバー資材館,■〒山下工業研究所/コーケン 作業工具【4400MZ-17】(7863454) コーケン 12．7mm差込 Ｚ&minus;ＥＡＬ6角ソケット 17mm 発注単位1,作業用品\ソケットレンチ。■〒山下工業研究所/コーケン 作業工具【4400MZ-17】(7863454) コーケン 12．7mm差込 Ｚ&minus;ＥＡＬ6角ソケット 17mm 発注単位1[rn]
16-26906,,1215.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒Ｗｅｒａ社/Ｗｅｒａ 作業工具【003821】(8195950) Ｗｅｒａ 8740 Ｃ ＨＦ 1／2 5．0mm 発注単位1,作業用品\ソケットレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●各サイズが色で分けられているため、サイズを簡単に選べます。<br>
●ホールディングファンクションにより、ボルト、ねじを手の支え無しで取り付けられます。<br>
●対辺六角形状タイプのソケットです。<br>
●対辺寸法(mm):5<br>
●全長(mm):60<br>
●差込角(mm):12.7<br>
●表面処理:クロムメッキ<br>
●サイクロップラチェット１／２用ソケット<br>
●クロムメッキ仕上げ",■〒Ｗｅｒａ社/Ｗｅｒａ 作業工具【003821】(8195950) Ｗｅｒａ 8740 Ｃ ＨＦ 1／2 5．0mm 発注単位1：クローバー資材館,■〒Ｗｅｒａ社/Ｗｅｒａ 作業工具【003821】(8195950) Ｗｅｒａ 8740 Ｃ ＨＦ 1／2 5．0mm 発注単位1,作業用品\ソケットレンチ。■〒Ｗｅｒａ社/Ｗｅｒａ 作業工具【003821】(8195950) Ｗｅｒａ 8740 Ｃ ＨＦ 1／2 5．0mm 発注単位1[rn]
16-26907,,1556.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＴＯＮＥ/ＴＯＮＥ ソケットレンチ【3AEX-12L200】(8109453) ＴＯＮＥ インパクト用エクステンションソケット 全長200mm 12mm 発注単位1,作業用品\ソケットレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●奥まった箇所、狭い箇所にあるボルト・ナットの締付け、緩め作業に最適です。<br>
●サイズに応じて軸部の径を最適化することで、軽量化を実現しています。<br>
●生産ラインでの作業性向上に。<br>
●対辺寸法(mm):12<br>
●差込角(mm):9.5<br>
●全長(mm):200<br>
●構造用鋼<br>
●ピン・Oリング<br>
●Oリング、ピンは正しいサイズのものを確実に固定してから使用してください。Oリング、ピンは消耗品です。劣化、摩耗したものは交換してください。",■〒ＴＯＮＥ/ＴＯＮＥ ソケットレンチ【3AEX-12L200】(8109453) ＴＯＮＥ インパクト用エクステンションソケット 全長200mm 12mm 発注単位1：クローバー資材館,■〒ＴＯＮＥ/ＴＯＮＥ ソケットレンチ【3AEX-12L200】(8109453) ＴＯＮＥ インパクト用エクステンションソケット 全長200mm 12mm 発注単位1,作業用品\ソケットレンチ。■〒ＴＯＮＥ/ＴＯＮＥ ソケットレンチ【3AEX-12L200】(8109453) ＴＯＮＥ インパクト用エクステンションソケット 全長200mm 12mm 発注単位1[rn]
16-26908,,1358.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒山下工業研究所/コーケン 作業工具【14305M-8】(7772823) コーケン インパクト12角ディープソケット 発注単位1,作業用品\ソケットレンチ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●12角開口のインパクトソケットです。<br>
●ボルト/ナットに接する開口部（12角）はもちろんのこと、差し込み側の四角駆動部にも角を傷めずハイトルクを確実に伝える面接触のフラットドライブを採用しています。<br>
●対辺寸法(mm):8<br>
●差込角(mm):12.7<br>
●全長(mm):80<br>
●Cリング",■〒山下工業研究所/コーケン 作業工具【14305M-8】(7772823) コーケン インパクト12角ディープソケット 発注単位1：クローバー資材館,■〒山下工業研究所/コーケン 作業工具【14305M-8】(7772823) コーケン インパクト12角ディープソケット 発注単位1,作業用品\ソケットレンチ。■〒山下工業研究所/コーケン 作業工具【14305M-8】(7772823) コーケン インパクト12角ディープソケット 発注単位1[rn]
16-26909,,9357.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒スナップオン・ツールズ/バーコ【SL24】(4981995) スタンダードソケットセット１／４ 受注単位1,作業用品\ソケットレンチ\ソケットレンチセット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●細かい作業に便利なセットです。<br>●ラチェットヘッドが小さくより細かい作業に向いています。<br><br>●機械メンテナンス作業に。<br>●常備工具として。<br><br>●差込角(mm)：6.35<br>●セット内容(点)：24<br>●質量(g)：430<br><br><br>●特殊工具鋼<br>",『カード対応OK！』■〒スナップオン・ツールズ/バーコ【SL24】(4981995) スタンダードソケットセット１／４ 受注単位1：クローバー資材館,『カード対応OK！』■〒スナップオン・ツールズ/バーコ【SL24】(4981995) スタンダードソケットセット１／４ 受注単位1,作業用品\ソケットレンチ\ソケットレンチセット。『カード対応OK！』■〒スナップオン・ツールズ/バーコ【SL24】(4981995) スタンダードソケットセット１／４ 受注単位1[rn]
16-26910,,41889.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＨＡＺＥＴ社/ＨＡＺＥＴ【854】(4942884) ソケットレンチセット（差込角６．３５ｍｍ） 受注単位1,作業用品\ソケットレンチ\ソケットレンチセット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●精密機械や電子機器など幅広い分野に対応出来る、充実のソケットドライブセットです。<br>●強化プラスチック製専用ケースとクロムバナジウムの軽量さによりトータルウエイトも非常に軽量で、携帯にも便利です。<br>●特に強度を求められるヘキサゴン・ドライバービットソケットはチタンコーティング仕上です。<br><br>●精密機械・電子機器用。<br><br>●差込角(mm)：6.35<br>●ソケット内容(mm)：６角：４、５、５．５、６、７、８、９、１０、１１、１２、１３、１４ｍｍ　ヘキサゴン：３、４、５、６、８ｍｍ　マイナス：０．６×３．５、１×５．５、１．２×８ｍｍ　プラス：ＰＨ１、ＰＨ２　ポジドライブ：ＰＺ１、ＰＺ２<br>●ハンドル内容：ラチェットハンドル（８６３-1）、エクステンションバー（５５、１４７ｍｍ）、ユニバーサルジョイント、Ｔ型スライドハンドル（１１５ｍｍ）、ドライバー型ハンドル（１３４ｍｍ）<br>●セット内容(点)：30<br>●ケース寸法(mm)間口×奥行×高さ：196×12.8×42<br>●質量(g)：900<br><br><br>●ツール本体：クロムバナジウム鋼(Cr-V)<br>●ケース：強化樹脂<br>",『カード対応OK！』■〒ＨＡＺＥＴ社/ＨＡＺＥＴ【854】(4942884) ソケットレンチセット（差込角６．３５ｍｍ） 受注単位1：クローバー資材館,『カード対応OK！』■〒ＨＡＺＥＴ社/ＨＡＺＥＴ【854】(4942884) ソケットレンチセット（差込角６．３５ｍｍ） 受注単位1,作業用品\ソケットレンチ\ソケットレンチセット。『カード対応OK！』■〒ＨＡＺＥＴ社/ＨＡＺＥＴ【854】(4942884) ソケットレンチセット（差込角６．３５ｍｍ） 受注単位1[rn]
16-26911,,19825.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【135949】(7660774) サイクロップ１／４　セット 受注単位1,作業用品\ソケットレンチ\ソケットレンチセット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●サイクロップスピード、メタルが一緒になったセットです。<br>●ギア数が多いため、細かい送りで微調整が可能です。<br>●エクステンションバーを併用することで、幅広く使用できます。<br><br>●一般的な締め付け作業<br><br>●歯数(枚)：76<br>●差込角(mm)：6.35<br>●全長(mm)：152、141<br>●質量(g)：624<br>●ヘッド固定可能角度(°)：0、15、90<br>●送り角度(°)：5<br>●セット内容(点)：8<br>●ケース寸法(mm)間口×奥行×高さ：180×85×50<br><br><br>●クロムバナジウム<br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【135949】(7660774) サイクロップ１／４　セット 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【135949】(7660774) サイクロップ１／４　セット 受注単位1,作業用品\ソケットレンチ\ソケットレンチセット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【135949】(7660774) サイクロップ１／４　セット 受注単位1[rn]
