16-151501,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/rud-k-0751-hl515002.jpg?fitin=700:700,20800.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,ルディプロジェクト スターリング ブラック/ホワイト ヘルメット,,"<B>ルディプロジェクト スターリング ブラック/ホワイト ヘルメット</B>  <BR>・サイズ：L(59-61cm)  <BR>・重量：L(320g)  <BR>・付属品：バイザー  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/rud-0751-hl51270-1.jpg"" width=""700"" height=""146"" border=""0"">  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/rud-0751-hl51270-2.jpg"" width=""700"" height=""469"" border=""0""><BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><BR><B>サイズ交換返品のできない商品です</B><BR>・充分にご注意の上、ご注文くださいませ。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ルディプロジェクト スターリング ブラック/ホワイト ヘルメット：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ルディプロジェクト スターリング ブラック/ホワイト ヘルメット,ルディプロジェクト スターリング ブラック/ホワイト ヘルメット[rn]
16-151502,http://tshop.r10s.jp/worldcycle/cabinet/itiran48/lvl-k-821953.jpg?fitin=700:700,5600.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,ラベル ツートンカスク Mサイズ ヘルメット　ブラウン/ベージュ,,"<B>ご好評いただいております「ｌｏｖｅｌｌカスク」をツートンカラーでよりカジュアルに</B>  <BR>・ヘルメットのかわりで、頭部の衝撃を防ぐヘッドギアの役割を果たす「カスク」。  <BR>・カスクとは・・・ヘルメットのかわりで、頭部の衝撃を防ぐ「ヘッドギア」の役割を果たすものです。世界最高峰、ツールドフランスでのステージでもひと昔前までは使用されておりました。競技用のヘルメット程の衝撃吸収性までは及びませんが、全身で風を感じて頂ける、ファッション性を重視しているのが「カスク」です。  <BR>・素材は、発色の美しさと耐久性、メンテナンスを考え合皮素材を採用致しました。毎日のご使用や、汗や雨による色落ちの心配も少なく、洗浄のしやすさがGOOD！  <BR>・革製にありがちな経年劣化もしにくく、汗の匂いなどが気になる女性にも最適です。  <BR>・内部の緩衝剤にＥＶＡを採用し、汗や雨がしみ込みにくく臭いがつきにくい。  <BR>・カジュアルな服装でも違和感なくマッチします。  <BR>・防水性能はございません。  <BR>・サイズ：フリー(約57～60cm)  <BR>・素材：合皮(ポリウレタン)  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai20/lvl-k-1.jpg"" width=""634"" height=""423"" border=""0""><BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ラベル ツートンカスク Mサイズ ヘルメット　ブラウン/ベージュ：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ラベル ツートンカスク Mサイズ ヘルメット　ブラウン/ベージュ,ラベル ツートンカスク Mサイズ ヘルメット　ブラウン/ベージュ[rn]
16-151503,http://tshop.r10s.jp/worldcycle/cabinet/itiran43/lvl-j-casque-skin-be.jpg?fitin=700:700,1680.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,【M便】ラベル カスクスキン Mサイズ ベージュ,,"「lovellカスク」をよりカジュアルにヘリンボーン生地でハンチング帽子のような形になり自転車に乗っているにもかかわらず、スポーツ感が消えクラシックな雰囲気で素敵なアイテムです。 lovell(ラベル)のカスク専用カバーです。 被せるだけの簡単取付 冬場は防風、夏季は日焼け防止に活躍 頭が大きくならない布製(素材 表:ウール、裏ポリエステル) サイドにはラベルワッペン(左側) ※防水性能はございません。※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】ラベル カスクスキン Mサイズ ベージュ：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】ラベル カスクスキン Mサイズ ベージュ,【M便】ラベル カスクスキン Mサイズ ベージュ[rn]
16-151504,http://tshop.r10s.jp/worldcycle/cabinet/itiran43/lvl-j-casque-skin-gy.jpg?fitin=700:700,1680.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,【M便】ラベル カスクスキン Mサイズ グレー,,"「lovellカスク」をよりカジュアルにヘリンボーン生地でハンチング帽子のような形になり自転車に乗っているにもかかわらず、スポーツ感が消えクラシックな雰囲気で素敵なアイテムです。 lovell(ラベル)のカスク専用カバーです。 被せるだけの簡単取付 冬場は防風、夏季は日焼け防止に活躍 頭が大きくならない布製(素材 表:ウール、裏ポリエステル) サイドにはラベルワッペン(左側) ※防水性能はございません。※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】ラベル カスクスキン Mサイズ グレー：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】ラベル カスクスキン Mサイズ グレー,【M便】ラベル カスクスキン Mサイズ グレー[rn]
16-151505,http://tshop.r10s.jp/worldcycle/cabinet/itiran43/lvl-j-casque-skin-bk.jpg?fitin=700:700,1680.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,【M便】ラベル カスクスキン Mサイズ ブラック,,"「lovellカスク」をよりカジュアルにヘリンボーン生地でハンチング帽子のような形になり自転車に乗っているにもかかわらず、スポーツ感が消えクラシックな雰囲気で素敵なアイテムです。 lovell(ラベル)のカスク専用カバーです。 被せるだけの簡単取付 冬場は防風、夏季は日焼け防止に活躍 頭が大きくならない布製(素材 表:ウール、裏ポリエステル) サイドにはラベルワッペン(左側) ※防水性能はございません。※カラーはディスプレイの種類等により、実物と異なって見える場合がございます。仕様、ロゴ等のデザインは変更される場合がございます。また、メーカーが発表していない寸法やサイズ等に関するお問い合わせにはお答えできません、あらかじめご了承ください。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",【M便】ラベル カスクスキン Mサイズ ブラック：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理【M便】ラベル カスクスキン Mサイズ ブラック,【M便】ラベル カスクスキン Mサイズ ブラック[rn]
16-151506,http://tshop.r10s.jp/worldcycle/cabinet/itiran35/lvl-i-82055.jpg?fitin=700:700,5200.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,ラベル カスク ヘルメット Mサイズ ブラウン,,"カスクとは・・・ヘルメットのかわりで、頭部の衝撃を防ぐ「ヘッドギア」の役割を果たすものです。世界最高峰、ツールドフランスでのステージでもひと昔前までは使用されておりました。競技用のヘルメット程の衝撃吸収性までは及びませんが、全身で風を感じて頂ける、ファッション性を重視しているのが「カスク」です。 素材は、発色の美しさと耐久性、メンテナンスを考え合皮素材を採用致しました。毎日のご使用や、汗や雨による色落ちの心配も少なく、洗浄のしやすさがGOOD!革製にありがちな経年劣化もしにくく、汗の匂いなどが気になる女性にも最適です。■サイズ:フリー(約57-60cm) ■素材:合皮(ポリウレタン)※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ラベル カスク ヘルメット Mサイズ ブラウン：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ラベル カスク ヘルメット Mサイズ ブラウン,ラベル カスク ヘルメット Mサイズ ブラウン[rn]
16-151507,http://tshop.r10s.jp/worldcycle/cabinet/itiran35/lvl-i-82052.jpg?fitin=700:700,5200.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,ラベル カスク ヘルメット Mサイズ ブラック,,"カスクとは・・・ヘルメットのかわりで、頭部の衝撃を防ぐ「ヘッドギア」の役割を果たすものです。世界最高峰、ツールドフランスでのステージでもひと昔前までは使用されておりました。競技用のヘルメット程の衝撃吸収性までは及びませんが、全身で風を感じて頂ける、ファッション性を重視しているのが「カスク」です。 素材は、発色の美しさと耐久性、メンテナンスを考え合皮素材を採用致しました。毎日のご使用や、汗や雨による色落ちの心配も少なく、洗浄のしやすさがGOOD!革製にありがちな経年劣化もしにくく、汗の匂いなどが気になる女性にも最適です。■サイズ:フリー(約57-60cm) ■素材:合皮(ポリウレタン)※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ラベル カスク ヘルメット Mサイズ ブラック：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ラベル カスク ヘルメット Mサイズ ブラック,ラベル カスク ヘルメット Mサイズ ブラック[rn]
16-151508,http://tshop.r10s.jp/worldcycle/cabinet/itiran35/lvl-i-82051.jpg?fitin=700:700,5200.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,ラベル カスク ヘルメット Mサイズ ホワイト,,"カスクとは・・・ヘルメットのかわりで、頭部の衝撃を防ぐ「ヘッドギア」の役割を果たすものです。世界最高峰、ツールドフランスでのステージでもひと昔前までは使用されておりました。競技用のヘルメット程の衝撃吸収性までは及びませんが、全身で風を感じて頂ける、ファッション性を重視しているのが「カスク」です。 素材は、発色の美しさと耐久性、メンテナンスを考え合皮素材を採用致しました。毎日のご使用や、汗や雨による色落ちの心配も少なく、洗浄のしやすさがGOOD!革製にありがちな経年劣化もしにくく、汗の匂いなどが気になる女性にも最適です。■サイズ:フリー(約57-60cm) ■素材:合皮(ポリウレタン)※商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承くださいますようお願いいたします。<BR><B><FONT color=""#ff0000"">※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ラベル カスク ヘルメット Mサイズ ホワイト：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ラベル カスク ヘルメット Mサイズ ホワイト,ラベル カスク ヘルメット Mサイズ ホワイト[rn]
16-151509,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/lvl-k-821977.jpg?fitin=700:700,5600.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,ラベル カスク ヘルメット Lサイズ ブラウン,,"<B>カジュアルな帽子型自転車用ヘルメット「カスク Lサイズ」。</B>  <BR>・体全体で風を感じていただきたくて、あえて密閉されたヘルメットではなく、ファッション性を重視した「カスク」を選びました。<BR>  （競技用のヘルメットほどの衝撃吸収までには及びませんが・・・）  <BR>・素材は、耐久性・メンテナンスを考え、合皮素材を採用しました。<BR>  (革製も良いのですが、経年劣化や汗の匂いなど気になることも考えれば・・・)  <BR>・発色の美しさは、毎日のご使用や汗や雨による色落ちの心配も少なく、洗浄のしやすさがGOODです。  <BR>・サイズ：Lサイズ(約60～63cm)   <BR>・素材：合皮(ポリウレタン)   <BR>・※こちらの商品はLサイズのため、カスクスキンは取り付け出来ません。  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/lvl-821960-1.jpg"" width=""411"" height=""396"" border=""0"">  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/lvl-821960-2.jpg"" width=""509"" height=""552"" border=""0"">  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/lvl-821960-3.jpg"" width=""509"" height=""700"" border=""0"">  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/lvl-821960-4.jpg"" width=""414"" height=""623"" border=""0""><BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ラベル カスク ヘルメット Lサイズ ブラウン：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ラベル カスク ヘルメット Lサイズ ブラウン,ラベル カスク ヘルメット Lサイズ ブラウン[rn]
16-151510,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/lvl-k-821960.jpg?fitin=700:700,5600.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,ラベル カスク ヘルメット Lサイズ ブラック,,"<B>カジュアルな帽子型自転車用ヘルメット「カスク Lサイズ」。</B>  <BR>・体全体で風を感じていただきたくて、あえて密閉されたヘルメットではなく、ファッション性を重視した「カスク」を選びました。<BR>  （競技用のヘルメットほどの衝撃吸収までには及びませんが・・・）  <BR>・素材は、耐久性・メンテナンスを考え、合皮素材を採用しました。<BR>  (革製も良いのですが、経年劣化や汗の匂いなど気になることも考えれば・・・)  <BR>・発色の美しさは、毎日のご使用や汗や雨による色落ちの心配も少なく、洗浄のしやすさがGOODです。  <BR>・サイズ：Lサイズ(約60～63cm)   <BR>・素材：合皮(ポリウレタン)   <BR>・※こちらの商品はLサイズのため、カスクスキンは取り付け出来ません。  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/lvl-821960-1.jpg"" width=""411"" height=""396"" border=""0"">  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/lvl-821960-2.jpg"" width=""509"" height=""552"" border=""0"">  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/lvl-821960-3.jpg"" width=""509"" height=""700"" border=""0"">  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai29/lvl-821960-4.jpg"" width=""414"" height=""623"" border=""0""><BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",ラベル カスク ヘルメット Lサイズ ブラック：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理ラベル カスク ヘルメット Lサイズ ブラック,ラベル カスク ヘルメット Lサイズ ブラック[rn]
16-151511,http://tshop.r10s.jp/worldcycle/cabinet/itiran49/can-k-cu4003ws.jpg?fitin=700:700,5520.0000,,スポーツ・アウトドア > 自転車・サイクリング > ヘルメット,キャノンデール ラディウス /シルバー ヘルメット,,"<B>多層モールドを利用するポリカーボネイトシェル技術が、EPSシェルとアウターシェルとを接着し一体化したデザインを可能に</B>  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai20/can-k-cu4003-1.jpg"" width=""352"" height=""176"" border=""0"">  <BR>・クルマの衝撃吸収の仕組みから発想したシステムは、強度の異なるEPS(発砲ポリスチレン)フォームをコーン状の2層にし、コーンが変形することで衝撃を分散、頭部を確実に守ります。  <BR>・新発想の2層構造EPSフォーム  <BR>・強度の異なるEPS(発砲ポリスチレン)フォームを2層に重ねた新発想の『ピーク・プロテクション』。  <BR>・柔らかなフォームと固いフォームとの組み合わせが、衝撃を的確に分散します。  <BR>・ポリカーボネート アウターシェル  <BR>・EPSフォームの内層とアウターシェルを、バキューム製法で一体成型しました。  <BR>・無駄なゆがみのない一体構造は、衝撃が加わったときの安全性も高めます。  <BR>・Si アロイ強化ブリッジ  <BR>・内層とアウターシェルの間に挟まれるSiアロイ 強化ブリッジは、ヘルメットの全体の強度を上げると共に、アルミ地が走行時の風を受けて冷やされ、空冷効果ももたらします。  <BR>・埋め込みシャーシ  <BR>・全てのキャノンデール・ヘルメットには、ナイロンのシャーシ=サブフレームが埋め込まれています。  <BR>・これは衝撃を受けても本体がバラバラに砕けず、強度を保つための仕組みです。  <BR>・数々の新技術を採用した結果、同程度のヘルメットと比べて、12%の軽量化に成功。  <BR>・無駄を省くと、必要な要素はシンプルになる。キャノンデールらしい結論です。  <BR>・※軽量化されたEPS素材の同等ヘルメットとの比較  <BR>・※サイズMでの比較  <BR>・ヘルメット内への確かな通気を可能にする22の通気穴を  <BR>・汗を吸収し乾燥させる、熱シール処理の抗菌パッド  <BR>・システムに統合されたマイクロダイアル調整のエルゴフィットEVAパットで確かな着用感  <BR>・柔らかな肌触りで快適な頭部への網状のホールドが、ズレにくく一日中被っていても快適な着用感を提供  <BR>・取り外し可能なバイザー  <BR>・サイズ：S/M(52-58cm)L/XL(58-62cm)  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai20/fab-k-ch1116u30-1.jpg"" width=""532"" height=""509"" border=""0"">  <BR>・<IMG src=""http://image.rakuten.co.jp/worldcycle/cabinet/syousai20/fab-k-ch1116u30-2.jpg"" width=""458"" height=""514"" border=""0""><BR><BR><BR>  <B>商品のカラー・サイズについて</B>      <BR>・商品のカラーはディスプレイの種類等により、実物と異なって見える場合がございます。  <BR>・掲載商品の仕様、ロゴ等のデザインは改良のため、変更される場合がございます。  <BR>・また、メーカーが発表していない寸法や個人的なフィット感についてはお答えいたしかねます。あらかじめご了承ください。<BR><BR><BR><B>サイズ交換返品のできない商品です</B><BR>・充分にご注意の上、ご注文くださいませ。<BR><BR><B><FONT color=#ff0000>※発送予定表示について</FONT></B>　更新のタイミングにより、在庫切れの場合があります。また[欠品][予約][取寄][完売]いずれかの表記がある場合は、表示日数でのお届けが出来ません。",キャノンデール ラディウス /シルバー ヘルメット：ワールドサイクル,自転車サイクルパーツパールイズミシマノカンパニョーロサイクリング折り畳み車小径車ホイールサドルハンドル輪行ロードバイクマウンテンバイククロスバイクシクロクロスキャットアイクリンチャードロップハンドルパンク修理キャノンデール ラディウス /シルバー ヘルメット,キャノンデール ラディウス /シルバー ヘルメット[rn]
