16-104601,http://tshop.r10s.jp/pc-good/cabinet/iosys_g/64000_65999/65676.jpg?fitin=700:700,18240.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,中古パソコン Windows7 OPTIPLEX 990 中古デスクトップパソコン Core i5 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】,【当社３ヶ月間保証】,"<link 　　　　　　　　　　　　　="""" rel=""stylesheet"" href=""http://www.rakuten.ne.jp/gold/pc-good/assets/stylesheets/items/style.css"">  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered""><tr><th>CPU</th><td>Core i5_2400(3.1GHz)</td></tr><tr><th>メモリ</th><td>2GB</td></tr><tr><th>HDD</th><td>250GB</td></tr><tr><th>ドライブ</th><td>DVD-ROM</td></tr><tr><th>モニタ出力</th><td>D-Sub<font size=""-1"">/</font>DisplayPort</td></tr><tr><th>通信</th><td>LAN</td></tr><tr><th>外部端子</th><td>USB(2.0)x8</td></tr><tr><th>OS</th><td>Windows7_Pro(SP1<font size=""-1"">/</font>64bit<font size=""-1"">/</font>インストール済み)</td></tr></table 　　　　　　　　　　　　　 >  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered"">  <tr><th>付属品</th><td>ACケーブル<BR><B><FONT color='#FF0000'>この商品はOSインストール済みパソコンです。リカバリメディアの添付は御座いません。</FONT><BR>＜OSインストール済みパソコンの詳細はコチラから＞</B></td></tr>  <tr><th>保証期間</th><td>当社３ヶ月間保証<br>保証の詳しい内容はこちらでご確認ください</td></tr>  <tr><th>その他特記事項</th><td></td></tr>  <tr><th>商品状態の説明</th><td>中古商品特有の経年劣化が見られる状態ですが、通常使用には問題有りません。<BR>経年劣化の詳しい説明はこちらにてご確認下さい<BR>複数台在庫している商品の写真に関しては、なるべく標準的な外装状態のものを選んで撮影しております。写真の商品はお手元に届く個体というわけでは御座いませんので予めご了承下さい。</td></tr>  </table 　　　　　　　　　　　　　 >  <hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th>キングソフトオフィス</th></tr><tr><td><img src='http://www.rakuten.ne.jp/gold/pc-good/category/images/parts/options/kingsoft_set698.jpg' width=""100%""></td></tr></table><br><hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br>",中古パソコン Windows7 OPTIPLEX 990 中古デスクトップパソコン Core i5 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレット中古パソコン Windows7 OPTIPLEX 990 中古デスクトップパソコン Core i5 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】,【当社３ヶ月間保証】。中古パソコン Windows7 OPTIPLEX 990 中古デスクトップパソコン Core i5 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】[rn]
16-104602,http://tshop.r10s.jp/pc-good/cabinet/iosys_g/104000_105999/104012.jpg?fitin=700:700,18240.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,中古パソコン Windows7 【再生品】 BT6130-B009A  中古デスクトップパソコン Celeron 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】,【当社３ヶ月間保証】,"<link 　　　　　　　　　　　　　="""" rel=""stylesheet"" href=""http://www.rakuten.ne.jp/gold/pc-good/assets/stylesheets/items/style.css"">  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered""><tr><th>CPU</th><td>Celeron_G1620(2.7GHz)</td></tr><tr><th>メモリ</th><td>4GB</td></tr><tr><th>HDD</th><td>500GB</td></tr><tr><th>ドライブ</th><td>DVDスーパーマルチ</td></tr><tr><th>モニタ出力</th><td>D-sub<font size=""-1"">/</font>HDMI<font size=""-1"">/</font>DVI-D</td></tr><tr><th>通信</th><td>LAN(1000BASE)</td></tr><tr><th>外部端子</th><td>USB(2.0)*6<font size=""-1"">/</font>USB(3.0)*2</td></tr><tr><th>その他</th><td>メディアリーダー</td></tr><tr><th>OS</th><td>Windows7_Professional(32bit)</td></tr></table 　　　　　　　　　　　　　 >  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered"">  <tr><th>付属品</th><td>箱/ACケーブル/キーボード/マウス/リカバリDVDx3</td></tr>  <tr><th>保証期間</th><td>当社３ヶ月間保証<br>保証の詳しい内容はこちらでご確認ください</td></tr>  <tr><th>その他特記事項</th><td></td></tr>  <tr><th>商品状態の説明</th><td>中古商品特有の経年劣化が見られる状態ですが、通常使用には問題有りません。<BR>経年劣化の詳しい説明はこちらにてご確認下さい<BR>複数台在庫している商品の写真に関しては、なるべく標準的な外装状態のものを選んで撮影しております。写真の商品はお手元に届く個体というわけでは御座いませんので予めご了承下さい。</td></tr>  </table 　　　　　　　　　　　　　 >  <hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th>キングソフトオフィス</th></tr><tr><td><img src='http://www.rakuten.ne.jp/gold/pc-good/category/images/parts/options/kingsoft_set698.jpg' width=""100%""></td></tr></table><br><hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br>",中古パソコン Windows7 【再生品】 BT6130-B009A  中古デスクトップパソコン Celeron 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレット中古パソコン Windows7 【再生品】 BT6130-B009A  中古デスクトップパソコン Celeron 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】,【当社３ヶ月間保証】。中古パソコン Windows7 【再生品】 BT6130-B009A  中古デスクトップパソコン Celeron 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】[rn]
16-104603,http://tshop.r10s.jp/pc-good/cabinet/iosys_g/no_item.jpg?fitin=700:700,16640.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,中古パソコン Windows7 Mate ML-G MJ34L/L-G 中古デスクトップパソコン Core i3 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】,【当社３ヶ月間保証】,"<link 　　　　　　　　　　　　　="""" rel=""stylesheet"" href=""http://www.rakuten.ne.jp/gold/pc-good/assets/stylesheets/items/style.css"">  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered""><tr><th>CPU</th><td>Core i3_3240(3.4GHz)</td></tr><tr><th>メモリ</th><td>4GB</td></tr><tr><th>HDD</th><td>250GB</td></tr><tr><th>ドライブ</th><td>DVDスーパーマルチ</td></tr><tr><th>モニタ出力</th><td>D-sub<font size=""-1"">/</font>DVI</td></tr><tr><th>外部端子</th><td>USB(3.0)x2<font size=""-1"">/</font>(2.0)x4</td></tr><tr><th>通信</th><td>LAN</td></tr><tr><th>OS</th><td>Windows7_Pro(SP1<font size=""-1"">/</font>32bit)</td></tr></table 　　　　　　　　　　　　　 >  <table 　　　　　　　　　　　　　 class=""c__table c__table-bordered"">  <tr><th>付属品</th><td>ACケーブル HDDリカバリ</td></tr>  <tr><th>保証期間</th><td>当社３ヶ月間保証<br>保証の詳しい内容はこちらでご確認ください</td></tr>  <tr><th>その他特記事項</th><td></td></tr>  <tr><th>商品状態の説明</th><td>中古商品特有の経年劣化が見られる状態ですが、通常使用には問題有りません。<BR>経年劣化の詳しい説明はこちらにてご確認下さい<BR>複数台在庫している商品の写真に関しては、なるべく標準的な外装状態のものを選んで撮影しております。写真の商品はお手元に届く個体というわけでは御座いませんので予めご了承下さい。</td></tr>  </table 　　　　　　　　　　　　　 >  <hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th>キングソフトオフィス</th></tr><tr><td><img src='http://www.rakuten.ne.jp/gold/pc-good/category/images/parts/options/kingsoft_set698.jpg' width=""100%""></td></tr></table><br><hr><table width='100%' cellspacing='5' cellpadding='5'><tr><th bgcolor='#D00808'><font color='#ffffff'>！ご注文前にご確認ください</font></th></tr><tr><td>実際の商品と異なるイメージ画像を利用している場合が御座います。<br>当店、実店舗と自社サイトを含む共有在庫となり、ご注文のタイミングによっては商品をご用意できない場合がございます。ご用意出来なかった場合につきましては、ご注文のキャンセルとさせて頂きます。その他、当店のご注文の流れをページ下部にて、予めご確認ください。</td></tr></table><br>",中古パソコン Windows7 Mate ML-G MJ34L/L-G 中古デスクトップパソコン Core i3 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】：中古パソコンと白ロムのイオシス,スマートフォンスマホSIMフリー白ロムiPhoneAndroidタブレットiPad携帯電話中古パソコンノートパソコンipoddocomosoftbankauデスクトップパソコンOffice中古PCアウトレット中古パソコン Windows7 Mate ML-G MJ34L/L-G 中古デスクトップパソコン Core i3 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】,【当社３ヶ月間保証】。中古パソコン Windows7 Mate ML-G MJ34L/L-G 中古デスクトップパソコン Core i3 送料無料 当社３ヶ月間保証 【 パソコン＆白ロムのイオシス 】[rn]
16-104604,http://tshop.r10s.jp/dtc/cabinet/chuko_e/4547808104098.jpg?fitin=700:700,42240.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,【中古】東芝(TOSHIBA)dynabook D51/RB (PD51RBP-SHA) プレシャスブラック【Windows8.1】【Office付】【中古デスクトップパソコン本体】【291-ud】,,<table width=100%><tr><td><font size=2>【商品グレード】∥★★★∥中古品∥●高性能なデュアルコアCPU搭載モデルです●一体型なので配線の手間要らず。1台で大画面地デジTV、DVDレコーダ、パソコンとして大活躍します●大容量HDD搭載!動画や音楽データもたくさん保存できます●無線LAN内蔵●記録形DVD搭載なので、オリジナルDVDを作成できます●LAN内蔵/ブロードバンド対応●付属品は全て揃っています<BR><BR>CPU:Celeron 2950M(2GHz)/メモリー:4GB/HDD:1TB/光学ドライブ:DVDスーパーマルチドライブ/モニタ一体型モデル/21.5インチワイドClear SuperView IPS液晶(省電力LEDバックライト)(1920x1080/フルHD)/グラフィック:Intel HD Graphics(CPU内蔵)/LAN(1000BASE-T)/無線LAN(IEEE802.11a/b/g/n/ac)/Bluetooth4.0/地上波デジタル(地上/BS/110度CS)Wチューナ搭載/HDMI入力搭載/Windows 8.1(64ビット) 再セットアップ済み/Office Home and Business Premiumモデル/2015年5月頃発売<BR><BR>【商品グレード】∥★★★∥中古品∥<BR>【外観状態】液晶フレームキズ有り。<BR>【付属品】揃っています。[取扱説明書、Office Home and Business Premium、ACアダプター、ワイヤレスキーボード、ワイヤレスマウス、リモコン、miniB-CASカード(赤)、電源コード]が付属。<BR>【備考】B-CASカード(デジタル放送の視聴・録画に必要)付き。中古品のため、Office365のサービスは使用できません。<BR><BR>【ご注意事項】<BR>・こちらの商品は中古商品になります。<BR>・表示されている商品画像はイメージになります。実際の商品とは異なります。<BR>・万一初期不良等がありました場合はご返品のみのご対応となります。<BR>・中古商品に関しましてはメーカー保証、保証書は付属しておりません。<BR>・その他注意事項はPCサイトにてご確認ください。</font></td></tr></table>,【中古】東芝(TOSHIBA)dynabook D51/RB (PD51RBP-SHA) プレシャスブラック【Windows8.1】【Office付】【中古デスクトップパソコン本体】【291-ud】：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【中古】東芝(TOSHIBA)dynabook D51/RB (PD51RBP-SHA) プレシャスブラック【Windows8.1】【Office付】【中古デスクトップパソコン本体】【291-ud】,【中古】東芝(TOSHIBA)dynabook D51/RB (PD51RBP-SHA) プレシャスブラック【Windows8.1】【Office付】【中古デスクトップパソコン本体】【291-ud】[rn]
16-104605,http://tshop.r10s.jp/dtc/cabinet/chuko_f/4547597939895.jpg?fitin=700:700,14240.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,【中古】アップル(Apple)Apple TV 64GB MLNC2J／A【291-ud】,,<table width=100%><tr><td><font size=2>【商品グレード】∥★★★∥中古品∥≪AppleTV(第4世代)≫<BR><BR>【特長】内蔵メモリ64GB/MFiベースのコントローラに対応/「Siri」での音声操作が可能/AppleTVでは、アプリケーションを通じて、あなたを釘づけにするエンターテインメントコンテンツの数々にアクセスできます<BR>【性能】・内蔵ストレージ64GB・LAN接続ストリーミングプレーヤー・タッチとSiri、AppStoreで入手できる優れた様々なコンテンツやゲーム、パワフルな新しいハードウェアにより、まったく新しい体験をお届けします。・HDMI出力1080pHD対応/2015年10月頃発売<BR><BR>【商品グレード】∥★★★∥中古品∥<BR>【外観状態】全体キズ有り。<BR>【付属品】[マニュアル、SiriRemote、電源コード、Lightning-USBケーブル]が付属。<BR><BR>【ご注意事項】<BR>・こちらの商品は中古商品になります。<BR>・表示されている商品画像はイメージになります。実際の商品とは異なります。<BR>・万一初期不良等がありました場合はご返品のみのご対応となります。<BR>・中古商品に関しましてはメーカー保証、保証書は付属しておりません。<BR>・その他注意事項はPCサイトにてご確認ください。</font></td></tr></table>,【中古】アップル(Apple)Apple TV 64GB MLNC2J／A【291-ud】：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【中古】アップル(Apple)Apple TV 64GB MLNC2J／A【291-ud】,【中古】アップル(Apple)Apple TV 64GB MLNC2J／A【291-ud】[rn]
16-104606,http://tshop.r10s.jp/be-stock/cabinet/thinkpad/t520.jpg?fitin=700:700,32000.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,中古ノートパソコンLenovo ThinkPad T530 2429-N38 【中古】 Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro,中古パソコン Be-Stock,"<table border=1 cellpadding=""+10"" width=""100%""><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">商品番号</font></td><td width=""75%"">UNN38-7P002T</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">機械番号</font></td><td width=""75%"">ThinkPad T530</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">CPU</font></td><td width=""75%"">Core i5 3320M(2.6GHz)</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">メモリ</font></td><td width=""75%"">4GB</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">HDD/FD/ドライブ</font></td><td width=""75%"">320GB / - / DVDスーパーマルチ</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">ディスプレイ</font></td><td width=""75%"">15.6インチ / WXGA++(1600x900)</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">その他</font></td><td width=""75%"">Intel HD Graphics、無線LAN(a/g/n)、Bluetooth、UltraNav、日本語キーボード</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">インストール OS</font></td><td width=""75%"">Win7 Pro 64bit インストール済み</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">付属品</font></td><td width=""75%"">ACアダプター、バッテリー</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">商品ランク</font></td><td width=""75%"">Aランク</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">保証</font></td><td width=""75%"">お届け日から6ヶ月間 無償保証</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">商品仕様</font></td><td width=""75%"">筐体キズ、パームレストヒビ、前面ヒビ、前面変形により天板少し浮く<br>画面の状態：A<br><br>管理ID：YR16-89927</td></tr></table>",中古ノートパソコンLenovo ThinkPad T530 2429-N38 【中古】 Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro：パソコンショップ Be-Stock,中古ノートパソコンレノボアウトレットおすすめ格安PanasonicパナソニックレッツノートLet's notesxs10ダイナブックdynabookr7thinkpadx2バーサプロversapro中古ノートパソコンLenovo ThinkPad T530 2429-N38 【中古】 Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro,中古パソコン Be-Stock 。中古ノートパソコンLenovo ThinkPad T530 2429-N38 【中古】 Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro[rn]
16-104607,http://tshop.r10s.jp/be-stock/cabinet/thinkpad/l512.jpg?fitin=700:700,11840.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,中古ノートパソコンLenovo ThinkPad L512 4447-A11 【中古】 Lenovo ThinkPad L512 中古ノートパソコンCore i3 Win7 Pro Lenovo ThinkPad L512 中古ノートパソコンCore i3 Win7 Pro,中古パソコン Be-Stock,"<table border=1 cellpadding=""+10"" width=""100%""><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">商品番号</font></td><td width=""75%"">UNA11-7P015L</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">機械番号</font></td><td width=""75%"">ThinkPad L512</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">CPU</font></td><td width=""75%"">Core i3 350M(2.26GHz)</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">メモリ</font></td><td width=""75%"">2GB</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">HDD/FD/ドライブ</font></td><td width=""75%"">250GB / - / DVDスーパーマルチ</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">ディスプレイ</font></td><td width=""75%"">15.6インチ / FWXGA(1366x768)</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">無線LAN</font></td><td width=""75%"">無線LAN(a/g/n)</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">その他</font></td><td width=""75%"">指紋センサー、Bluetooth、UltraNav、日本語キーボード</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">インストール OS</font></td><td width=""75%"">Win7 Pro 32bitインストール済み</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">付属品</font></td><td width=""75%"">ACアダプター、バッテリー</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">商品ランク</font></td><td width=""75%"">Aランク</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">保証</font></td><td width=""75%"">お届け日から6ヶ月間 無償保証</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">商品仕様</font></td><td width=""75%"">筐体キズ、UltraNav摩耗<br>画面の状態:S<br><br>管理ID：JA16-98881</td></tr></table>",中古ノートパソコンLenovo ThinkPad L512 4447-A11 【中古】 Lenovo ThinkPad L512 中古ノートパソコンCore i3 Win7 Pro Lenovo ThinkPad L512 中古ノートパソコンCore i3 Win7 Pro：パソコンショップ Be-Stock,中古ノートパソコンレノボアウトレットおすすめ格安PanasonicパナソニックレッツノートLet's notesxs10ダイナブックdynabookr7thinkpadx2バーサプロversapro中古ノートパソコンLenovo ThinkPad L512 4447-A11 【中古】 Lenovo ThinkPad L512 中古ノートパソコンCore i3 Win7 Pro Lenovo ThinkPad L512 中古ノートパソコンCore i3 Win7 Pro,中古パソコン Be-Stock 。中古ノートパソコンLenovo ThinkPad L512 4447-A11 【中古】 Lenovo ThinkPad L512 中古ノートパソコンCore i3 Win7 Pro Lenovo ThinkPad L512 中古ノートパソコンCore i3 Win7 Pro[rn]
16-104608,http://tshop.r10s.jp/be-stock/cabinet/thinkpad/t420.jpg?fitin=700:700,18720.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,中古ノートパソコンLenovo ThinkPad T420 4180-EL6 【中古】 Lenovo ThinkPad T420 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T420 中古ノートパソコンCore i5 Win7 Pro,中古パソコン Be-Stock,"<table border=1 cellpadding=""+10"" width=""100%""><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">商品番号</font></td><td width=""75%"">UNEL6-7P052T</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">機械番号</font></td><td width=""75%"">ThinkPad T420</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">CPU</font></td><td width=""75%"">Core i5 2520M(2.5GHz)</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">メモリ</font></td><td width=""75%"">2GB</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">HDD/FD/ドライブ</font></td><td width=""75%"">250GB / - / DVD-ROM</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">ディスプレイ</font></td><td width=""75%"">14インチ / WXGA++(1600x900)</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">無線LAN</font></td><td width=""75%"">無線LAN(a/b/g/n)</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">その他</font></td><td width=""75%"">指紋センサー、Bluetooth、UltraNav、日本語キーボード</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">インストール OS</font></td><td width=""75%"">Win7 Pro 32bitインストール済み</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">付属品</font></td><td width=""75%"">ACアダプター、バッテリー</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">商品ランク</font></td><td width=""75%"">Aランク</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">保証</font></td><td width=""75%"">お届け日から6ヶ月間 無償保証</td></tr><tr><td width=""25%"" bgcolor=""#99ccff""><font color=""#333333"">商品仕様</font></td><td width=""75%"">筐体キズ<br>画面の状態:A<br><br>管理ID：YR16-93842</td></tr></table>",中古ノートパソコンLenovo ThinkPad T420 4180-EL6 【中古】 Lenovo ThinkPad T420 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T420 中古ノートパソコンCore i5 Win7 Pro：パソコンショップ Be-Stock,中古ノートパソコンレノボアウトレットおすすめ格安PanasonicパナソニックレッツノートLet's notesxs10ダイナブックdynabookr7thinkpadx2バーサプロversapro中古ノートパソコンLenovo ThinkPad T420 4180-EL6 【中古】 Lenovo ThinkPad T420 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T420 中古ノートパソコンCore i5 Win7 Pro,中古パソコン Be-Stock 。中古ノートパソコンLenovo ThinkPad T420 4180-EL6 【中古】 Lenovo ThinkPad T420 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T420 中古ノートパソコンCore i5 Win7 Pro[rn]
16-104609,http://tshop.r10s.jp/be-stock/cabinet/thinkpad/t520.jpg?fitin=700:700,34560.0000,,パソコン・周辺機器 > パソコン > デスクトップPC,中古ノートパソコンLenovo ThinkPad T530 2429-N38 【中古】 Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro,中古パソコン Be-Stock,"<table border=1 cellpadding=""+10"" width=""100%""><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">商品番号</font></td><td width=""75%"">UNN38-7P007T</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">機械番号</font></td><td width=""75%"">ThinkPad T530</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">CPU</font></td><td width=""75%"">Core i5 3320M(2.6GHz)</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">メモリ</font></td><td width=""75%"">4GB</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">HDD/FD/ドライブ</font></td><td width=""75%"">320GB / - / DVDスーパーマルチ</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">ディスプレイ</font></td><td width=""75%"">15.6インチ / WXGA++(1600x900)</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">その他</font></td><td width=""75%"">無線LAN(a/g/n)、Bluetooth、UltraNav、日本語キーボード</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">インストール OS</font></td><td width=""75%"">Win7 Pro 64bit インストール済み</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">付属品</font></td><td width=""75%"">ACアダプター、バッテリー</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">商品ランク</font></td><td width=""75%"">Aランク</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">保証</font></td><td width=""75%"">お届け日から6ヶ月間 無償保証</td></tr><tr><td bgcolor=""#99ccff"" width=""25%""><font color=""#333333"">商品仕様</font></td><td width=""75%"">筐体キズ、パームレストヒビ<br>画面の状態：S<br><br>管理ID：YR16-93809</td></tr></table>",中古ノートパソコンLenovo ThinkPad T530 2429-N38 【中古】 Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro：パソコンショップ Be-Stock,中古ノートパソコンレノボアウトレットおすすめ格安PanasonicパナソニックレッツノートLet's notesxs10ダイナブックdynabookr7thinkpadx2バーサプロversapro中古ノートパソコンLenovo ThinkPad T530 2429-N38 【中古】 Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro,中古パソコン Be-Stock 。中古ノートパソコンLenovo ThinkPad T530 2429-N38 【中古】 Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro Lenovo ThinkPad T530 中古ノートパソコンCore i5 Win7 Pro[rn]
