16-83401,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_136/4562397187055_ll.jpg?fitin=700:700,3984.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】MSソリューションズ Bluetoothワイヤレススピーカー LEPLUS Classica メイプルウッド調 LP-SPBT02MP [LPSPBT02MP],,●Bluetoothでワイヤレス接続できる高音質卓上スピーカー。<br>●リチウムイオンバッテリー(1800mAh)内蔵USB充電式。<br>●赤外線式ミニリモコン付属。<br>●FMラジオ / 時計 / アラーム / 自動電源オフ機能 搭載。<br>●AUX / microSDカード / USBメモリ 接続でMP3データ再生可能。<br>●背面サブウーファーが深みと迫力のある低音を表現。<br>●インテリアになじむテクスチャを使用。<br>●Bluetooth仕様:Bluetooth 標準規格 Version4.0<br>●伝送距離:Class2 最大半径約10m (見通し距離)<br>●周波数特性:100Hz～18000Hz<br>●スピーカー最大出力:4W<br>●素材:[表面]PVC [本体]ABS樹脂<br>●外部入力プラグ形状:φ 3.5ステレオミニプラグ<br>●内臓バッテリー:リチウムイオンバッテリー<br>●バッテリー容量:1800mAh<br>●フル充電時間:約5時間(DC 5V)<br>●充電電源:DC 5V 600mA<br>●充電方法:microUSB給電<br>●連続再生時間:最大約6時間(使用状況による)<br>●外形寸法:[本体]W15.5×H9.5×D10.9cm(突起物除く [リモコン]W4.0×H8.6×D0.7cm<br>●本体質量:約550g<br>●付属品:リモコン(動作確認用電池 CR2025 入)、充電用microUSB⇔USBケーブル(約1.2m)、ステレオケーブル(約1.2m)、取扱説明書兼保証書,【送料無料】MSソリューションズ Bluetoothワイヤレススピーカー LEPLUS Classica メイプルウッド調 LP-SPBT02MP [LPSPBT02MP]：エディオン　楽天市場店,【送料無料】MSソリューションズ Bluetoothワイヤレススピーカー LEPLUS Classica メイプルウッド調 LP-SPBT02MP [LPSPBT02MP],【送料無料】MSソリューションズ Bluetoothワイヤレススピーカー LEPLUS Classica メイプルウッド調 LP-SPBT02MP [LPSPBT02MP][rn]
16-83402,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_146/4573211151879_ll.jpg?fitin=700:700,241920.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】ONKYO 2ウェイ・スピーカーシステム(1台) Scepter(セプター) ブラック SC-3(B) [SC3B],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●世界初※のCNF(セルロースナノファイバー)を配合し、実用化した「ノンプレス ONF ウーファー」。※2016年10月27日現在、メーカー調べ。<br>●新開発の2.5cmリング型マグネシウム振動版を採用したコンプレッションドライバーを搭載した、スーパー楕円形状の「アルミダイキャスト・ホーンツイーター」。<br>●響きをコントロールする新開発「Resonance Sculpting Control」テクノロジーを施した、ラウンド形状採用の強靭なキャビネット。<br>●電流面を一致させた素子マウント構造を採用したネットワーク回路。<br>●独 Mundorf社製コンデンサー。<br>●奈良の老舗墨ブランド・古梅園の紅花墨による低域の解像度の改善。<br>●不要な音の反射を防ぐ「アルカンターラ」による品位あるバッフル仕上げ。<br>□商品仕様<br>●型式:2ウェイ・バスレフ型<br>●インピーダンス:4Ω<br>●最大入力:200W<br>●出力音圧レベル:87dB/2.83V/m<br>●再生周波数帯域:28Hz～50kHz<br>●クロスオーバー周波数:3kHz<br>●ウーファー:20cm コーン型(ノンプレスONF)<br>●ツィーター:ホーン型(2.5cm リング型マグネシウムコンプレッションドライバー)<br>●ターミナル:バナナプラグ対応ネジ式ターミナル バイワイヤリング対応<br>●バナナプラグ対応:○<br>●最大外形寸法(1台):W30.0×H48.4×D44.0cm(ターミナル突起部含む)、W30.0×H48.4×D45.0cm (グリルネット装着時、 ターミナル突起部含む)<br>●質量:24.1kg<br>●付属品:コルクスペーサー×4、グリルネット×1、ショートワイヤー×1セット,【送料無料】ONKYO 2ウェイ・スピーカーシステム(1台) Scepter(セプター) ブラック SC-3(B) [SC3B]：エディオン　楽天市場店,【送料無料】ONKYO 2ウェイ・スピーカーシステム(1台) Scepter(セプター) ブラック SC-3(B) [SC3B],【送料無料】ONKYO 2ウェイ・スピーカーシステム(1台) Scepter(セプター) ブラック SC-3(B) [SC3B][rn]
16-83403,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_144/4951035059449_ll.jpg?fitin=700:700,17552.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】DENON トールボーイスピーカー(1台) ブラック SC-T17K [SCT17K],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●設置面積を取らないスリムデザイン。<br>●ピアノブラック・フィニッシュ。<br>●ハイレゾ対応。<br>●艶やかな音声を再生するソフトドームツィーター 広い帯域に渡って正確なピストンモーションを実現するD.D.L.コーン・ウーハーユニット。<br>●高品位な重低音を再生するP.P.D.D.(Push-Pull Dual Driver)方式。<br>●※画像はイメージです。<br>□商品仕様<br>●形式:2ウェイ・3スピーカー (バスレフ型、フロア型、防磁設計、Push Pull Dual Drive)<br>●スピーカーユニット:ウーハー(8cmコーン形 × 2)、ツィーター(2cmソフトドーム形 × 1)<br>●クロスオーバー周波数:4kHz<br>●入力インピーダンス:6 Ω<br>●最大許容入力:60 W (JEITA)、120 W(PEAK)<br>●再生周波数域:45 Hz - 60 kHz<br>●平均出力音圧レベル:83 dB (1 W・ 1 m)<br>●寸法:W20.0×H92.0×D22.0cm<br>●質量:5.0 kg<br>●付属品:取扱説明書、スピーカーケーブル(約3m)、すべり止め(1シート4枚),【送料無料】DENON トールボーイスピーカー(1台) ブラック SC-T17K [SCT17K]：エディオン　楽天市場店,【送料無料】DENON トールボーイスピーカー(1台) ブラック SC-T17K [SCT17K],【送料無料】DENON トールボーイスピーカー(1台) ブラック SC-T17K [SCT17K][rn]
16-83404,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_148/4573267219974_ll.jpg?fitin=700:700,4776.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】MSソリューションズ Bluetoothワイヤレススピーカー LEPLUS TANK ROVER ブルー LP-SPBT04BL [LPSPBT04BL],,□商品説明<br>●「IPX4」水ぶきOK!防滴Bluetoothスピーカー。<br>●手のひらサイズで持ち運びやすい。<br>●ハンズフリー通話対応。<br>●パッシブラジエーター搭載、「AAC」コーデック対応。<br>□商品仕様<br>●Bluetooth仕様:Bluetooth 標準規格 Version4.0<br>●伝送距離:Class2 最大半径約10m (見通し距離)<br>●周波数特性:68Hz-20000Hz<br>●スピーカー最大出力:3.5W×2<br>●外部入力プラグ形状:Φ3.5ステレオミニプラグ<br>●電源:microUSB充電、内部充電池より給電<br>●バッテリー容量:1700mAh<br>●フル充電時間:約3.5時間(DC 5V/500mA以上)<br>●連続再生時間:最大約10時間(音量レベル中)<br>●microSD:32GBまで対応(WMA、APE、FLAC、WAV、MP3)<br>●表面素材:TPU+鉄メッシュ<br>●寸法:12.3×6.4×4.6cm<br>●質量:約300g<br>●付属品:充電用ケーブル(約1.0m)、ステレオケーブル(約1.0m)、取扱説明書兼保証書、カラビナ(アルミ製),【送料無料】MSソリューションズ Bluetoothワイヤレススピーカー LEPLUS TANK ROVER ブルー LP-SPBT04BL [LPSPBT04BL]：エディオン　楽天市場店,【送料無料】MSソリューションズ Bluetoothワイヤレススピーカー LEPLUS TANK ROVER ブルー LP-SPBT04BL [LPSPBT04BL],【送料無料】MSソリューションズ Bluetoothワイヤレススピーカー LEPLUS TANK ROVER ブルー LP-SPBT04BL [LPSPBT04BL][rn]
16-83405,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_149/4969929248152_ll.jpg?fitin=700:700,64800.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】BOSE サブウーファー Acoustimass 300 bass module ブラック ACOUSTIMASS 300 BK [ACOUSTIMASS300BK],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●SoundTouch 300 soundbar専用モデル。<br>●Acoustimass 300 bass moduleを追加することで、SoundTouch soundbarのパフォーマンスをさらにパワーアップさせることができます。Acoustimass 300 bass moduleはSoundTouch 300 soundbar専用に開発され、このサイズのサブウーファーとしてはかつてない迫力を楽しめます。<br>●これまでにない高品位なガラストップ仕上げの洗練されたデザインです。また、内部には歪みを大幅に低減するQuietPortテクノロジーを搭載。パワフルなドライバーと大きなポートから、想像もつかないようなダイナミックな重低音を実現します。<br>○株式会社エディオンは、ボーズ株式会社と正規代理店契約を締結している「ボーズ・オーソライズ・ディーラー」です。当社の店舗/オンラインで販売しているボーズ製品は正規品・新品であり、ボーズの正規製品保証書とともにお届けします。<br>□商品仕様<br>●入力:3.5mmステレオ音声接続(SoundTouch 300 soundbar)<br>●寸法:W30.5×H33.0×D30.5cm<br>●質量:13.6kg<br>●同梱物:Acoustimass 300ベースモジュール、AC電源コード、3.5mmステレオ音声ケーブル,【送料無料】BOSE サブウーファー Acoustimass 300 bass module ブラック ACOUSTIMASS 300 BK [ACOUSTIMASS300BK]：エディオン　楽天市場店,【送料無料】BOSE サブウーファー Acoustimass 300 bass module ブラック ACOUSTIMASS 300 BK [ACOUSTIMASS300BK],【送料無料】BOSE サブウーファー Acoustimass 300 bass module ブラック ACOUSTIMASS 300 BK [ACOUSTIMASS300BK][rn]
16-83406,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_148/4573267240022_ll.jpg?fitin=700:700,5184.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】MSソリューションズ Bluetoothスピーカー LEPLUS FABLY MODERN ブラウン LP-SPBT05DBR [LPSPBT05DBR],,□商品説明<br>●ファブリック生地を使用することで様々なテイストの空間でも雰囲気を崩さず、インテリアに溶け込みます。<br>●シンプルだけど、どこか遊び心が漂うインテリアスタイル「モダン」。主張しすぎることなく、落ち着いた大人の空間を演出します。<br>□商品仕様<br>●通信方式:Bluetooth V2.1+EDR<br>●出力:Bluetooth power class2<br>●最大通信距離:約10m<br>●使用周波数帯域:2.4GHz帯<br>●対応Bluetoothプロファイル:A2DP、AVRCP<br>●A2DPのコーデック:SBC<br>●出力音圧レベル:80dB/W<br>●ドライバーユニット:フルレンジΦ52mm×2<br>●スピーカー最大出力:3.5W×2<br>●再生周波数帯域:90Hz～20000Hz<br>●連続再生最大時間:約7～8時間<br>●内蔵バッテリー:リチウム充電池<br>●充電時間:約4～5時間<br>●入力端子:Φ3.5ステレオミニジャック<br>●材質:ABS+繊維素材<br>●寸法:W23.0×H7.3×D9.9cm<br>●質量:約540g,【送料無料】MSソリューションズ Bluetoothスピーカー LEPLUS FABLY MODERN ブラウン LP-SPBT05DBR [LPSPBT05DBR]：エディオン　楽天市場店,【送料無料】MSソリューションズ Bluetoothスピーカー LEPLUS FABLY MODERN ブラウン LP-SPBT05DBR [LPSPBT05DBR],【送料無料】MSソリューションズ Bluetoothスピーカー LEPLUS FABLY MODERN ブラウン LP-SPBT05DBR [LPSPBT05DBR][rn]
16-83407,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_144/4951035059593_ll.jpg?fitin=700:700,11728.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】DENON スピーカー(1台) 木目 SC-A37M [SCA37M],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●天然木突き板セミグロス・フィニッシュ。<br>●奥行きを抑えたブックシェルフスピーカー。<br>●ハイレゾ対応。<br>●艶やかな音声を再生するソフトドームツィーター。<br>●広い帯域に渡って正確なピストンモーションを実現するD.D.L.コーン・ウーハーユニット。<br>●※画像はイメージです。<br>□商品仕様<br>●形式:2ウェイ・2スピーカー (密閉型、ブックシェルフ型、防磁設計)<br>●スピーカーユニット:ウーハー(10cmコーン形 × 1)、ツィーター(2cmソフトドーム形 × 1)<br>●クロスオーバー周波数:4kHz<br>●入力インピーダンス:6 Ω<br>●最大許容入力:80 W (JEITA)、120 W(PEAK)<br>●再生周波数域:45 Hz - 60 kHz<br>●平均出力音圧レベル:81 dB (1 W・ 1 m)<br>●寸法:W14.8×H23.9×D13.8cm<br>●質量:2.5 kg<br>●付属品:取扱説明書、スピーカーケーブル(約10m)、すべり止め(1シート4枚),【送料無料】DENON スピーカー(1台) 木目 SC-A37M [SCA37M]：エディオン　楽天市場店,【送料無料】DENON スピーカー(1台) 木目 SC-A37M [SCA37M],【送料無料】DENON スピーカー(1台) 木目 SC-A37M [SCA37M][rn]
16-83408,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_135/4562344352093_ll.jpg?fitin=700:700,12440.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】サーモス 真空ワイヤレスポータブルスピーカー ステレオタイプ VECLOS ブラック SSA-40SBK [SSA40SBK],,●筐体に「真空二重構造」を採用したワイヤレスポータブルスピーカー。<br>●Bluetooth&reg;対応で、かんたんワイヤレス接続。<br>●電源:USB;DC5V 1A<br>●実用最大出力:2.7W+2.7W<br>●通信方式:Bluetooth&reg;標準規格Ver3.0+EDR<br>●伝送距離:最大約10m(使用環境により異なります)<br>●充電時間:約3時間<br>●連続再生時間:約6時間<br>●寸法:W5.2×H6.1×D9.4cm×2個<br>●質量:約300g(スピーカー接続ケーブルを除く)<br>●生産国:中国<br>●材質:筐体/ステンレス鋼、本体枠/ABS樹脂、スピーカー部メッシュ/ステンレス鋼、スタンド部クッション/シリコン<br>●付属品:充電用USBケーブル、キャリングポーチ、スピーカー接続ケーブル,【送料無料】サーモス 真空ワイヤレスポータブルスピーカー ステレオタイプ VECLOS ブラック SSA-40SBK [SSA40SBK]：エディオン　楽天市場店,【送料無料】サーモス 真空ワイヤレスポータブルスピーカー ステレオタイプ VECLOS ブラック SSA-40SBK [SSA40SBK],【送料無料】サーモス 真空ワイヤレスポータブルスピーカー ステレオタイプ VECLOS ブラック SSA-40SBK [SSA40SBK][rn]
16-83409,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_127/4951035058046_ll.jpg?fitin=700:700,12088.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】DALI センタースピーカー(1本) ZENSOR PICO VOKAL ライトウォールナット ZENSORPICOVOKAL [ZENSORPICOVOKAL]【KK9N0D18P】,,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●インテリアにマッチングしたデザイン。<br>●アンプに優しい設計。<br>●広いスィートスポットを実現。<br>●新開発4.5インチ(115mm)のウーハーユニットを採用。<br>●超軽量のドームツィーターユニット。<br>●壁掛けにも対応。 ※壁掛けの取付は安全性を確保の為、専門施工業者へご依頼願います。<br>□商品仕様<br>●形式:2ウェイ・バスレフ型<br>●ユニット:2.5cm ソフトドームツィーター、11.5cmウッドファイバーコーン<br>●出力音圧レベル:84db/W/m<br>●スピーカー端子:ネジ式(シングルワイヤリング)<br>●バナナプラグ:対応<br>●周波数特性(+/-3 dB):62Hz～26.5kHz<br>●入力感度(2.83V@1m):84.0dB<br>●インピーダンス:6Ω<br>●推奨アンプ出力:40～125W<br>●クロスオーバー:2.0kHz<br>●ユニット構成:中低音域 115mm コーン、高音域 25mm ソフトドーム<br>●外形寸法:W23.1×H14.1×D19.5cm<br>●質量:3.1kg<br>●付属品:ラバーパッド×8個,【送料無料】DALI センタースピーカー(1本) ZENSOR PICO VOKAL ライトウォールナット ZENSORPICOVOKAL [ZENSORPICOVOKAL]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】DALI センタースピーカー(1本) ZENSOR PICO VOKAL ライトウォールナット ZENSORPICOVOKAL [ZENSORPICOVOKAL]【KK9N0D18P】,【送料無料】DALI センタースピーカー(1本) ZENSOR PICO VOKAL ライトウォールナット ZENSORPICOVOKAL [ZENSORPICOVOKAL]【KK9N0D18P】[rn]
16-83410,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_049/4905524982312_ll.jpg?fitin=700:700,5584.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】SONY ワイヤレスポータブルスピーカー ピンク SRS-X1 P [SRSX1P]【KK9N0D18P】,,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●お風呂でもワイヤレスリスニング。手のひらサイズの防水スピーカー。<br>●Bluetoothでワイヤレス。<br>●ワンタッチ接続(NFC)機能搭載。<br>●小さなスピーカーから、大きな音場が広がるサークルサウンドステージ。<br>●5Wのデジタルアンプと「Passive Radiator」 (パッシブラジエーター)を搭載。手のひらサイズから、存在感のある低音を再生。<br>●2個つなげてセパレートスピーカーに。ステレオサウンドで楽しめる。<br>●約12時間連続で再生できる充電池内蔵。<br>●USB充電に対応。<br>□商品仕様<br>【スピーカー部】<br>●使用スピーカー:直径40mm<br>●エンクロージャー方式:パッシブラジエーター方式<br>【アンプ部】<br>●実用最大出力:総合出力5W<br>【Bluetooth】<br>●通信方式:Bluetooth標準規格ver.3.0<br>●出力:Bluetooth標準規格Power Class2<br>●見通し距離:約10m<br>●使用周波数帯域:2.4GHz帯<br>●変調方式:FHSS<br>●対応プロファイル:A2DP、AVRCP、HFP、HSP<br>●対応コーデック:SBC<br>●対応コンテンツ保護:SCMS-T方式<br>●伝送帯域(A2DP):20Hz-20000Hz(44.1kHzサンプリング時)<br>【接続】<br>●入力:ステレオミニジャック(オーディオ入力端子)<br>【マイク部】<br>●形式:エレクトレットコンデンサー型<br>●指向特性:全指向性<br>【電源部・その他】<br>●電源:リチウムイオンバッテリー、AC電源<br>●電池持続時間(Bluetooth接続時):約12時間<br>●最大外形寸法:W7.8×H8.05×D7.8cm<br>●質量:185g<br>●付属品:マイクロUSBケーブル(1)、キャリングポーチ(1),【送料無料】SONY ワイヤレスポータブルスピーカー ピンク SRS-X1 P [SRSX1P]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】SONY ワイヤレスポータブルスピーカー ピンク SRS-X1 P [SRSX1P]【KK9N0D18P】,【送料無料】SONY ワイヤレスポータブルスピーカー ピンク SRS-X1 P [SRSX1P]【KK9N0D18P】[rn]
16-83411,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_061/4953103431249_ll.jpg?fitin=700:700,4000.0000,,TV・オーディオ・カメラ > オーディオ > スピーカー,【送料無料】エレコム ワイヤレスTV用スピーカー ホワイト LBT-SPP20TVWH [LBTSPP20TVWH],,<img src=http://image.rakuten.co.jp/edion/cabinet/goods/ll/warranty/imgrc0065712695.jpg><br>□商品説明<br>●ワイヤレスですので、スピーカーの設置場所を選びません。通信距離10m(理論値)ですので、お好きな場所の手元において、TVの音声を聞くことが可能です。一度送信機とスピーカーの設定(ペアリング)をすれば、その後は電源を入れるだけで、すぐにスピーカーからテレビの音声を再生できるようになります。<br>●テレビのヘッドホン端子にBluetooth&reg;送信機を接続し、スピーカー本体をお好きな場所に置くだけで音声を再生できます。<br>●テレビを離れた場所からでも視聴できる便利さだけでなく、音質にもこだわった製品に仕上がっています。φ40mmフルレンジドライバと2基のパッシブラジエーターで迫力の高音質を実現しています。小型ながら3Wの高出力により驚きの大音量で再生できるうえ、キッチンでの作業中でもノイズに負けないクリアではっきりした高音質を実現します。<br>●従来のBluetooth&reg;に比べ、テレビの映像に対し音ズレが少ないDelay-less Wireless方式を採用し、違和感なくテレビを視聴できます。<br>●テレビと接続できるだけでなく、スマートフォンやiPhoneなどとBluetooth&reg;で接続したり、別途ご用意いただいたAUXケーブルで外部入力端子にポータブルオーディオプレーヤーなどを接続することで、音楽専用のスピーカーとしても使用することもできます。<br>●最大約8時間の長時間再生が可能な大容量の充電式リチウムポリマー電池を内蔵し、付属の充電用ケーブルでパソコンから本製品への給電が可能です。<br>□商品仕様<br>●接続可能な機器:付属のBluetoothトランスミッター、Bluetooth機能を搭載したスマートホン、携帯電話、パソコンなど<br>●Bluetooth性能:Bluetooth Ver4.0<br>●キャリア周波数:2.4GHz帯<br>●周波数拡散:FHSS<br>●通信距離:最大半径10m(障害物なきこと)<br>●対応プロファイル:A2DP/AVRCP<br>●同時ペアリング数:最大8台<br>●マルチペアリング:非対応<br>●オーディオ特性:SBCに対応<br>●バッテリー:リチウムポリマー充電池<br>●連続動作時間:音楽再生:約8時間<br>●コネクタ形状:microUSB(USB充電用)、3.5mmステレオミニジャック(AUX入力用)<br>●入力電圧:DC 5V(USB充電)<br>●外形寸法:W8.8×H4.9×D7.0cm<br>●質量:約126g<br>●保証期間:1年間<br>●法令対応:TELEC<br>●適合規格:BQB<br>●付属品:microUSB充電ケーブル(60cm×1本、100cm×1本)、取扱説明書、簡単接続ガイド,【送料無料】エレコム ワイヤレスTV用スピーカー ホワイト LBT-SPP20TVWH [LBTSPP20TVWH]：エディオン　楽天市場店,【送料無料】エレコム ワイヤレスTV用スピーカー ホワイト LBT-SPP20TVWH [LBTSPP20TVWH],【送料無料】エレコム ワイヤレスTV用スピーカー ホワイト LBT-SPP20TVWH [LBTSPP20TVWH][rn]
