18-801,http://tshop.r10s.jp/nagamine/cabinet/01381671/03583793/img60121468.jpg?fitin=700:700,1296.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,お茶 【メール便送料無料】深蒸し掛川茶(100g×3) 深蒸し茶 300g 深蒸し茶 お茶 茶葉 静岡茶 煎茶 お茶 深むし茶 緑茶 掛川茶 お茶,人気の深蒸し掛川茶の3袋セットです。,"【メール便送料無料】注目の深蒸し掛川茶3本セットの詳細
<br>


健康長寿の里、深むし茶の産地として名高い掛川茶です。<br>
茶葉を長く蒸して作られる「深蒸し茶」と呼ばれるお茶で、湯色が濃く<br>
渋みが少なくまろやかな味が特徴です。<br>
茶葉が細かく、お湯に溶け出さない成分も丸ごと摂取できます。  


<br><br>
茶　種：煎茶(深蒸し茶)<br>
産　地：静岡県掛川市100％(静岡茶)　<br>
内容量：100g×3本　<br>
賞味期限：別途茶袋に記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５",お茶 【メール便送料無料】深蒸し掛川茶(100g&times;3) 深蒸し茶 300g 深蒸し茶 お茶 茶葉 静岡茶 煎茶 お茶 深むし茶 緑茶 掛川茶 お茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料お茶 【メール便送料無料】深蒸し掛川茶(100g&times;3) 深蒸し茶 300g 深蒸し茶 お茶 茶葉 静岡茶 煎茶 お茶 深むし茶 緑茶 掛川茶 お茶,人気の深蒸し掛川茶の3袋セットです。。お茶 【メール便送料無料】深蒸し掛川茶(100g&times;3) 深蒸し茶 300g 深蒸し茶 お茶 茶葉 静岡茶 煎茶 お茶 深むし茶 緑茶 掛川茶 お茶[rn]
18-802,http://tshop.r10s.jp/nagamine/cabinet/01381671/05315359/imgrc0072237018.jpg?fitin=700:700,432.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,ほうじ茶ティーバッグ【メール便送料無料】宮崎県産釜炒り焙じ茶ティーパッグ（2g×20P）,NHKためしてガッテンで話題のほうじ茶！便利なティーパック,"【こちらはティーバッグタイプです】
【この商品は6袋までメール便無料発送です】<br>
・代金引換はご利用いただけません。
<br>
・ポスト投函となります。
<BR><BR>

【メール便送料無料】 釜入りほうじ茶ティーバッグ2g×20Pの解説
<BR><BR>

釜入り製法とは、日本古来より中国から伝えられた<BR>
日本茶の原点ともいえる製茶方法です。<BR>
蒸し製法のお茶と比べて香りが格段のよく風味も増します。<BR>
澄み切った黄金色の湯色が特徴です。<BR>人気の釜炒り焙じ茶が、手軽なティーバッグタイプになりました。
少人数のときや、お一人で楽しみたいときにピッタリです。


【メール便送料無料】 釜入りほうじ茶ティーバッグ2g×20Pの詳細

茶　種：釜炒りほうじ茶
産　地：宮崎県/宮崎茶/国産
内容量：2ｇ×20P
製造者：長峰製茶株式会社　静岡県焼津市一色４５",ほうじ茶ティーバッグ【メール便送料無料】宮崎県産釜炒り焙じ茶ティーパッグ（2g&times;20P）：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料ほうじ茶ティーバッグ【メール便送料無料】宮崎県産釜炒り焙じ茶ティーパッグ（2g&times;20P）,NHKためしてガッテンで話題のほうじ茶！便利なティーパック。ほうじ茶ティーバッグ【メール便送料無料】宮崎県産釜炒り焙じ茶ティーパッグ（2g&times;20P）[rn]
18-803,http://tshop.r10s.jp/gold/nagamine/images/02/387943tb_1.jpg?fitin=700:700,432.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,ゆたかみどり 水出し緑茶 お茶 ティーバッグ 【メール便送料無料】 お茶 エピガロカテキン お茶 水出し茶 お茶 鹿児島茶 お茶 ティーパック お茶 国産 お茶 ゆたかみどり,エピガロカテキン豊富な茶品種です。,"<!-- タイトル -->
<center>
<font size=""+3"">
<b>水出し緑茶</b></font><br>
<br><img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0062432993.jpg"" width=""100%"">
<br><p></p><br>


<!-- 説明文１ --><table width=""100%"">
<tr>
<!--見出し１-１-->
    <td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
鹿児島県産ゆたかみどり100%の<br>
水出し緑茶
</font>
</td>
  </tr>
<tr>
<td><br>
    <br>
長峰製茶の<b>ゆたかみどり水出し茶ティーバッグ</b>は<b>鹿児島産茶葉100％</b>です。
水出しティーバッグ用に選ばれた<b>色もよく出る深蒸し茶</b>を使用。 <b>渋みはほとんどなく、甘みがありまろやかな水出し緑茶</b> が
お楽しみいただけます。1袋から<b>
メール便全国送料無料（メール便は代金引換不可）</b>でお送りします。 <br>
    <br>
    </td>
</tr>
</table><!-- 説明文１ここまで -->

<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0062433284.jpg"" width=""100%"">
<br>
<br>

<!-- 説明文１ --><table width=""100%"">
<tr>
<!--見出し１-１-->
    <td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">

ゆたかみどりは話題の成分<br>
エピガロカテキンが豊富</font>
</td>
  </tr>
<tr>
<td>
<br>
    ゆたかみどり品種は<b>今話題の健康成分ＥＧＣ（エピガロカテキン）</b>が豊富に含まれている茶品種です。
 EGCの割合が高いお茶（浸出液中のEGC：EGCG（エピガロカテキンガレート）が3:1以上）には 
<b>「免疫細胞の一つであるマクロファージを活性化させる効果が期待できるのではないか」</b>という
 研究成果が報告されています。<b>冷たいお水で作ってゆっくりと待つ</b>のがコツです。もちろんお湯出しでもお使いいただけます。

    </td>
</tr>
</table><!-- 説明文１ここまで -->


<br><p><br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381545/supergreentea_02_02.jpg"" width=""100%"">
<br>

</p><br><table>
<tr>
    <!--見出し１-２-->
    <td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">自然に優しい天然素材の<br>
三角ティーバック

</font>
</td>
  </tr>
<tr>
<td><br>
長峰製茶の水出しティーバッグは、 こだわりの<b>三角（ピラミッド型）ティーバッグ</b>です。 
立体的な形をしているので その中で<b>茶葉が踊り、よく抽出</b>します。 またティーバッグは
ソイロンという<b>とうもろこしからできた土に還る素材</b>から できています。
<b>分別不要で燃えるゴミに捨てられ、環境にもやさしい</b>ティーバッグです。 
 </td>
</tr>
</table>
<!-- 説明文１ここまで -->
<br>
<br>
</center>
<!-- 価格 -->
<center>
<font size=""+3""><b>水出しゆたかみどり<br>
ティーバック</b></font>
<br>
<font size=""+5"" color=""red""><b>540円</b></font></center>
<!-- 価格ここまで -->
<br><br>
茶　種：煎茶（ティーバック）<br>
品　種：ゆたかみどり<br>
産　地：鹿児島県（鹿児島茶）<br>
内容量：5g×15P<br>
賞味期限：別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５<br>",ゆたかみどり 水出し緑茶 お茶 ティーバッグ 【メール便送料無料】 お茶 エピガロカテキン お茶 水出し茶 お茶 鹿児島茶 お茶 ティーパック お茶 国産 お茶 ゆたかみどり：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料ゆたかみどり 水出し緑茶 お茶 ティーバッグ 【メール便送料無料】 お茶 エピガロカテキン お茶 水出し茶 お茶 鹿児島茶 お茶 ティーパック お茶 国産 お茶 ゆたかみどり,エピガロカテキン豊富な茶品種です。。ゆたかみどり 水出し緑茶 お茶 ティーバッグ 【メール便送料無料】 お茶 エピガロカテキン お茶 水出し茶 お茶 鹿児島茶 お茶 ティーパック お茶 国産 お茶 ゆたかみどり[rn]
18-804,http://tshop.r10s.jp/nagamine/cabinet/01436541/img56448025.gif?fitin=700:700,3974.4000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,新茶予約【宅配便送料無料】《新茶ギフト》八十八夜摘み新茶120ｇ×2缶箱入り 不老長寿の縁起物 数量限定静岡新茶の最盛期八十八夜摘み深蒸し茶（煎茶） 母の日・父の日ギフトのプレゼント　包装無料,《新茶予約》不老長寿の縁起物 八十八夜摘み新茶,"<!-- タイトル -->


<center>

<font size=""+3""><b>八十八夜摘み新茶</b></font>
</center>

<!-- タイトルここまで -->

<br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0064058371.jpg"" width=""100%"">
<br>
<br>


<!-- 説明文１ -->
<table width=""100%"">
<tr>
<!--見出し１-１-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">長峰製茶の<br>
八十八夜新茶</font>
</td>
</tr>
<tr>
<td><br>
    長峰製茶の八十八夜新茶は、<b>静岡県袋井市の池田佳正さんの茶園のみの茶葉</b>を使用し、お茶が一番おいしい時期<b>八十八夜に摘採</b>を目指す（天候により3日前後ずれる場合もあります）お茶です。池田さんはお茶づくりは土づくりから…という信念のもと旨いお茶をつくるために良質な土を作るところから実直にお茶と向き合っています。そうしてできたお茶は<b>お茶本来の葉の香り、濃厚な味と甘み、バランスの良い渋みも含まれた旨いお茶</b>となります。<br>
    <br>
    長峰製茶では池田さんの茶園で摘採されたお茶のみ<b>100％使用</b>。ほかの茶葉は一切ブレンドせずに八十八夜新茶を火入れ加工します。特別なこのお茶は、母の日や新茶ギフトとしても大人気。<b>上質な印象の桐箱</b>に入っています。毎年完売の八十八夜新茶、1箱から全国へ<b>宅配便送料無料</b>でお届けいたします。ご予約のお客様から順に5月初旬ごろにお届けいたします。配達日時指定は備考欄へご記入ください。<br>
    <br>
    </td>
</tr></table>
<!-- 説明文１ここまで -->

<br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0064058366.jpg"" width=""100%"">
<br>
<br>

<!-- 説明文２ -->
<table width=""100%"">
<tr>
<!--見出し２-１-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">八十八夜新茶への<br>
カウントダウン</font>
</td>
</tr>
<tr>
<td><br>
2月4日立春は、八十八夜へのカウントダウンが始まる日です。この日、長峰製茶社長多々良と店長、スタッフが池田さんの茶園に伺いました。
冬の茶園は、春の新芽のために栄養を蓄えている時。池田さんも毎日茶園をチェックします。茶園に袋井の地酒をお神酒として捧げ
さらにおいしい八十八夜新茶の出来を願って、茶園間近の法多山（静岡でも有名なお寺）でご祈祷をしてきました。


   </td>
</tr>
<tr>
<!--見出し２-２-->

</tr>
</table>
<!-- 説明文２ここまで -->

<br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/02976610/img58782911.jpg"" width=""100%"">
<br>
<br>

<!-- 価格 -->
<center>
<font size=""+3""><b>桐箱入りギフト <br>
八十八夜新茶120g×2缶</b></font><font size=""+5"" color=""red""><b><br>
4968</b></font><font size=""+3"" color=""red"">円(税込)</font>
</center>
2017年5月2日八十八夜当日摘採を目指しておりますが、茶葉の一番いい状態で
摘採いたしますので、天候等により3日ほど前後する場合がございます。
八十八夜摘みに関するお約束をお読みいただきご了承頂けます様お願い申し上げます。

<br>桐箱入り八十八夜新茶の詳細<br>

<br>茶　種：煎茶（深蒸し茶）<BR>
産　地：静岡県袋井市 <BR>
内容量：八十八夜新茶120g×2缶　<br>
ギフト桐箱入り包装済み<BR>
賞味期限：別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５<br>
カテゴリー：日本茶・新茶・緑茶・煎茶・深むし茶・八十八夜<br>",新茶予約【宅配便送料無料】《新茶ギフト》八十八夜摘み新茶120ｇ&times;2缶箱入り 不老長寿の縁起物 数量限定静岡新茶の最盛期八十八夜摘み深蒸し茶（煎茶） 母の日・父の日ギフトのプレゼント　包装無料：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料新茶予約【宅配便送料無料】《新茶ギフト》八十八夜摘み新茶120ｇ&times;2缶箱入り 不老長寿の縁起物 数量限定静岡新茶の最盛期八十八夜摘み深蒸し茶（煎茶） 母の日・父の日ギフトのプレゼント　包装無料,《新茶予約》不老長寿の縁起物 八十八夜摘み新茶。新茶予約【宅配便送料無料】《新茶ギフト》八十八夜摘み新茶120ｇ&times;2缶箱入り 不老長寿の縁起物 数量限定静岡新茶の最盛期八十八夜摘み深蒸し茶（煎茶） 母の日・父の日ギフトのプレゼント　包装無料[rn]
18-805,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0063207815.jpg?fitin=700:700,2880.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,お茶 ギフト【送料無料】東山産 特撰掛川茶 桐箱入2缶セット　お歳暮お年賀 深蒸し茶　緑茶 お茶 敬老の日 掛川茶 お中元 緑茶,世界農業遺産「静岡の茶草場農法」実践者限定,"<!-- タイトル -->
<center>
<font size=""+3""><b>桐箱入特撰掛川茶</b></font></center><br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/04505360/imgrc0063207732.jpg"" width=""100%"">
<br>
<br>


<!-- 説明文１ -->
<table width=""100%"">
<tr>
<!--見出し１-１-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
東山産<br>
特撰掛川茶ギフト
</font>
</td>
</tr>
<tr>
<td><br>
    <b>長寿の里</b>として一躍有名になった掛川市より、<b>特撰深蒸し茶</b>が届きました。<b>まろやかでコク豊か、濃いみどりの湯色</b>、特撰ランクの掛川茶の<b>桐箱入り贈答品</b>です。上品な桐箱をあけると、華やかな花柄のお茶缶。中のお茶は、掛川市の中でも高品質なお茶が生み出される<b>東山地区のお茶</b>を厳選使用しています。<br>
</td>
</tr>
</table>
<!-- 説明文１ここまで -->

<br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/03583793/img60065747.jpg"" width=""100%"">
<br>
<br>

<!-- 説明文１ -->
<table width=""100%"">
<tr>
<!--見出し１-１-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
東山は掛川市の中でも<br>
特に優良な茶産地</font>
</td>
</tr>
<tr>
<td>
<br>
    このお茶ギフトは、一大茶産地掛川市の中でも<b>特に 高品質なお茶が生み出される東山地区</b>のお茶のみを厳選使用しています。 <br>
<br>
    東山地区では<b>世界農業遺産</b>に登録された<b>茶草場農法</b>を伝統的に取り入れています。 山の豊かな土と寒暖差、茶草場農法によって愛情をかけられた茶葉は<b> 全国品評会や静岡県品評会において農林水産大臣賞を幾度となく獲得。</b> 常に安定して好成績を残しています。 <br>
    <br>
    <br>
</td>
</tr>
</table>
<!-- 説明文１ここまで -->


<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/img57563053.jpg"" width=""100%"">
<br><br><table>
<tr>
    <!--見出し１-２-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
包装手提げ袋無料<br>
お熨斗にも対応

</font>
</td>
</tr>
<tr>
<td><br>
    大切な日の贈り物プレゼントに人気のお茶セットです。 <b>母の日・父の日・敬老の日・誕生日・お歳暮・お年賀</b>などはもちろん<b> 御祝事、内祝、御礼、快気祝い</b>などや <b>法事、弔事、志、お供え</b>にもよくご利用いただいております。 包装・（ラッピング）熨斗・手提げ袋は無料対応です。届いてすぐにお持ちいただけます。 また直接送付することも可能です。
    1箱から<b>全国一律送料無料</b>です。<br>
    <br>
    </td>
</tr>
</table>
<!-- 説明文１ここまで -->


<br>
<br>

<!-- 価格 -->
<center>
<font size=""+3""><b>特撰掛川茶ギフト</b></font>
<br>
<font size=""+5"" color=""red""><b>3,600</b></font><font size=""+3"" color=""red"">円(税込)</font>
</center>
<!-- 価格ここまで -->


<br><br>
茶　種：煎茶<br>
品　種：やぶきた<br>
産　地：静岡県掛川市/掛川茶<br>
内容量：110g×2<br>
賞味期限　別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい <br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５
<br><br>",お茶 ギフト【送料無料】東山産 特撰掛川茶 桐箱入2缶セット　お歳暮お年賀 深蒸し茶　緑茶 お茶 敬老の日 掛川茶 お中元 緑茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料お茶 ギフト【送料無料】東山産 特撰掛川茶 桐箱入2缶セット　お歳暮お年賀 深蒸し茶　緑茶 お茶 敬老の日 掛川茶 お中元 緑茶,世界農業遺産「静岡の茶草場農法」実践者限定。お茶 ギフト【送料無料】東山産 特撰掛川茶 桐箱入2缶セット　お歳暮お年賀 深蒸し茶　緑茶 お茶 敬老の日 掛川茶 お中元 緑茶[rn]
18-806,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0065488153.jpg?fitin=700:700,1555.2000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,水出し茶【あす楽】【宅配便限定】徳用水出し番茶ティーバッグ(10g×50) 水出し緑茶,鹿児島県産一茶番100% すっきり香ばしくまろやか,"本商品はあす楽対象商品のためご注文タイミングやご注文内容によっては購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。万一キャンセルや変更をご希望の場合は電話またはメールで早急にご連絡をお願いいたします。<br><br>お徳用サイズの水出し番茶です。（こちらの商品はメール便不可商品です。2個まとめ買いで送料無料、または他商品と合計で3500円以上お買上で送料無料となります。）<BR>

<BR>

お徳用 水出し番茶ティーバッグ10g×50の詳細
<BR>

名　称：水出し番茶ティーバッグ
<BR>

茶　種：番茶
<BR>

原材料名：茶（鹿児島産）
<BR>

内容量：500g(10g×50)
<BR>

製造者：長峰製茶株式会社　静岡県焼津市一色45",水出し茶【あす楽】【宅配便限定】徳用水出し番茶ティーバッグ(10g&times;50) 水出し緑茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料水出し茶【あす楽】【宅配便限定】徳用水出し番茶ティーバッグ(10g&times;50) 水出し緑茶,鹿児島県産一茶番100% すっきり香ばしくまろやか。水出し茶【あす楽】【宅配便限定】徳用水出し番茶ティーバッグ(10g&times;50) 水出し緑茶[rn]
18-807,http://tshop.r10s.jp/nagamine/cabinet/01381671/04505360/imgrc0066484263.jpg?fitin=700:700,2208.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,お茶 ギフト お中元お歳暮お年賀  【あす楽】 【送料無料】 鹿児島茶 あさつゆとゆたかみどり  緑茶 お歳暮お年賀 お茶 日本茶 緑茶,色良く甘み豊かな鹿児島県産100%の人気の2品種です。,"本商品はあす楽対象商品のためご注文タイミングやご注文内容によっては購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。万一キャンセルや変更をご希望の場合は電話またはメールで早急にご連絡をお願いいたします。<br><br><!-- タイトル -->
<center>
<font size=""+3""><b>鹿児島茶ギフト</b></font></center><br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/03583793/img59504207.jpg"" width=""100%"">
<br>
<br>


<!-- 説明文１ -->
<table width=""100%"">
<tr>
<!--見出し１-１-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
あさつゆとゆたかみどりの<br>
人気No.1お茶ギフト
</font>
</td>
</tr>
<tr>
<td><br>
    色よくまろやかな鹿児島茶　<b>2品種 「あさつゆ」「ゆたかみどり」のお茶ギフト</b>です。 あさつゆは全生産量の1％未満という希少な品種です。甘み豊かで渋みがほとんどなくまろやかな味は 天然玉露とも言われ、特に女性に人気のあるお茶です。
    ゆたかみどりは鹿児島県で一番作られている品種。色も美しくコクゆたか香りゆたかと言われるこのお茶は 男女問わず人気の高いお茶です。 <br>
    <br>
    <br>
</td>
</tr>
<tr>
<!--見出し１-２-->
<td align=""center"" bgcolor=""#ECF0F1"" height=""80"">
<font size=""+2"" color=""#2c3e50"">
ギフトととして好評<br>
お茶缶入り贈答品
</font>
</td>
</tr>
<tr>
<td><br>
    大切な日の贈り物プレゼントに人気のお茶セットです。 <b>母の日・父の日・敬老の日・誕生日・お歳暮・お年賀</b>などはもちろん<b> 御祝事、内祝、御礼、快気祝い</b>などや <b>法事、弔事、志、お供え</b>にもよくご利用いただいております。 包装・（ラッピング）熨斗・手提げ袋は無料対応です。届いてすぐにお持ちいただけます。 また直接送付することも可能です。
    1箱から<b>全国一律送料無料</b>です。<br>
    <br>
    </td>
</tr>
</table>
<!-- 説明文１ここまで -->

<br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/img57586466.jpg"" width=""100%"">
<br>
<br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/01381671/img57517546.jpg"" width=""100%"">
<br>
<br>箱の中に鹿児島茶のしおりが入っています。 <b>鹿児島茶のご案内とおいしい召し上がり方</b>のご案内です。<p><br>
<br>
</p><br>
<br>

<!-- 価格 -->
<center>
<font size=""+3""><b>鹿児島茶<br>
人気の2品種お茶ギフト</b></font>
<br>
<font size=""+5"" color=""red""><b>2,760</b></font><font size=""+3"" color=""red"">円(税込)</font>
</center>
<!-- 価格ここまで -->

<br><br>
【商品詳細】
品　種：あさつゆ・ゆたかみどり<br>
産　地：鹿児島県（鹿児島茶）<br>
内容量：各90ｇ<br>
賞味期限：別途ラベルに記載<br>
保存方法：高温多湿を避け、移り香にご注意下さい<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５<br><br>
【遠方へのお届けにつきまして】
北海道や沖縄・離島など
一部地域へは発送から2日お時間を頂いております。ご了承のほどお願いいたします。",お茶 ギフト お中元お歳暮お年賀  【あす楽】 【送料無料】 鹿児島茶 あさつゆとゆたかみどり  緑茶 お歳暮お年賀 お茶 日本茶 緑茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料お茶 ギフト お中元お歳暮お年賀  【あす楽】 【送料無料】 鹿児島茶 あさつゆとゆたかみどり  緑茶 お歳暮お年賀 お茶 日本茶 緑茶,色良く甘み豊かな鹿児島県産100%の人気の2品種です。。お茶 ギフト お中元お歳暮お年賀  【あす楽】 【送料無料】 鹿児島茶 あさつゆとゆたかみどり  緑茶 お歳暮お年賀 お茶 日本茶 緑茶[rn]
18-808,http://tshop.r10s.jp/nagamine/cabinet/ikou_20100201/img10221134160.jpg?fitin=700:700,658.4000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,粉末茶 【メール便送料無料】 あさつゆ40g 粉末緑茶 鹿児島茶,鹿児島県産の甘み豊かな希少品種「あさつゆ」100%です。,"<center>
<b><font color=""#ff0000"" size=""+2"">鹿児島茶あさつゆ粉末茶40g</font></b><br>
<img src=""http://image.rakuten.co.jp/nagamine/cabinet/ikou_20100201/img10221134160.jpg"" width=""100%""><br>
<br>
</center>
<table width=""100%"">
 
 <tr>
 <td align=""center"" bgcolor=""#ECF0F1"" height=""80""><font size=""+2"" color=""#2c3e50"">【メール便送料無料】<br>
    パウダーの簡単便利なお茶です</font></td>
 </tr>
 <tr>
    <td><font color=""red""><b><br>
    </b></font>「あさつゆ」はお茶の品種名で旨み豊かな鹿児島茶のなかでも特に<font color=""#ff0000""><b>甘みが強い</b></font>ことで知られる茶品種です。<br>
    <font color=""#ff0000""><b>色よし・味よし・香りよし</b></font>と、3拍子そろった長峰製茶の直売店では<font color=""#ff0000""><b>人気Ｎｏ１</b></font>のお茶です。<br>
    そのお茶を<b><font color=""#ff0000"">簡単</font></b>・<b><font color=""#ff0000"">手軽</font></b>なパウダーにしたのがあさつゆ粉末茶。<br>
    <br>
    お湯に溶かしたり、料理に使ったり、いろいろ使えてとっても便利です。<br>
    </td>
 </tr>
 </table><p><br>
</p><table width=""100%"">
 <tr>
    <td align=""center"" bgcolor=""ffffcc"" height=""50""><font color=""red""><b>代金引換をご希望の方</b>へ</font></td>
  </tr>
<tr>
 <td><font size='-1""'><br>
 <b>メール便（ご注文数が1本から4本）又はゆうパケット（ご注文数が5,6本）</b>は<font color=""red""><b>ポスト投函のため、代金引換がご利用いただけません。</b></font>3500円以下のお買い物で代金引換をご利用の場合はご注文後、宅配便送料を追加させて頂きます</font><br>
    <br>
 <b>※ご注文本数により運送便が変わります</b><br>
    <br></td></tr>
    </table>
 <table border=""1"">
  <tr align=""center""bgcolor=""#EEEEEE"" >
 <td height=""30"" width=""120"" align=""center""><b>ご注文本数</b></td>
 <td width=""120""><b>運送便</b></td>
 <td width=""120""><b>お届け方法</b></td>
 <td width=""120""><b>お届け日数目安</b></td>
 </tr>
 <tr align=""center"">
 <td height=""30"" align=""center"">1本～4本</td>
 <td>ヤマトメール便</td>
 <td>ポスト投函</td>
 <td>3日～4日程度</td>
 </tr>
 <tr align=""center"">
 <td height=""30"" align=""center"">5本～6本</td>
 <td>ゆうパケット</td>
 <td>ポスト投函</td>
 <td>2日～3日程度</td>
 </tr>
 <tr align=""center"" bgcolor=""#ffffcc"">
 <td height=""30"" align=""center""><b>7本以上</b></td>
 <td><b>ゆうパック</b></td>
 <td><b>対面配達</b></td>
 <td><b>1日～2日程度</b></td>
 </tr>
</table><br><B><font color=""#ff0000"" size=""+1"">鹿児島茶あさつゆ粉末茶40gの詳細</font></B>

<br><br>茶　種：粉末茶　パウダー茶<br>
産　地：鹿児島県(鹿児島茶100％) <br>
内容量：４０ｇ<br>
製造者：長峰製茶株式会社　静岡県焼津市一色４５ <br>
カテゴリー：お茶・パウダー茶・粉末茶・日本茶・緑茶・煎茶（深むし茶）・贈答品(ギフト)<br>",粉末茶 【メール便送料無料】 あさつゆ40g 粉末緑茶 鹿児島茶：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料粉末茶 【メール便送料無料】 あさつゆ40g 粉末緑茶 鹿児島茶,鹿児島県産の甘み豊かな希少品種「あさつゆ」100%です。。粉末茶 【メール便送料無料】 あさつゆ40g 粉末緑茶 鹿児島茶[rn]
18-809,http://tshop.r10s.jp/nagamine/cabinet/01381671/02976610/img58283364.jpg?fitin=700:700,1555.2000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,お茶 ティーバッグ 【あす楽】【宅配便送料無料】 さつまの風ティーバッグ(5g×50) 鹿児島茶 水出し茶 水出し緑茶 お茶 ティーバッグ,当店人気ナンバー１「さつまの風」の急須用三角TBです。,"本商品はあす楽対象商品のためご注文タイミングやご注文内容によっては購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。万一キャンセルや変更をご希望の場合は電話またはメールで早急にご連絡をお願いいたします。<br><br>1袋から宅配便送料無料！

グルメ大賞2010受賞の鹿児島茶荒仕上げ煎茶さつまの風の<br>
便利なティーバッグタイプがお徳用サイズになりました！ <br><br>
話題の深蒸し茶(緑茶)、お湯出しはもちろん夏は水出し茶でおいしくいただけます。業務用にも使える、簡単に出せるのに、おいしくて湯色のきれいなお茶です。<br>
<br><br>




<BR>茶　種：煎茶ティーバッグ
<BR>産　地：鹿児島県
<BR>容量：5ｇ×50P<BR>製造者：長峰製茶株式会社　静岡県焼津市一色４５ 
<BR>",お茶 ティーバッグ 【あす楽】【宅配便送料無料】 さつまの風ティーバッグ(5g&times;50) 鹿児島茶 水出し茶 水出し緑茶 お茶 ティーバッグ：お茶通販の長峰製茶,お茶鹿児島茶静岡茶新茶送料無料お茶 ティーバッグ 【あす楽】【宅配便送料無料】 さつまの風ティーバッグ(5g&times;50) 鹿児島茶 水出し茶 水出し緑茶 お茶 ティーバッグ,当店人気ナンバー１「さつまの風」の急須用三角TBです。。お茶 ティーバッグ 【あす楽】【宅配便送料無料】 さつまの風ティーバッグ(5g&times;50) 鹿児島茶 水出し茶 水出し緑茶 お茶 ティーバッグ[rn]
