32-94101,http://tshop.r10s.jp/guts-cycle/cabinet/03082220/img58554688.jpg?fitin=700:700,2320.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM (トリプル用),シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM,"●ワイドなインナーリンク。<BR>
●チェーンガイド形状を改善：高負荷でのスムーズな変速を実現。<BR>
<BR>
リアスピード：10スピード <BR>
対応トップギア：50T <BR>
最大キャパシティー：20T <BR>
チェーンステイ・アングル：63-66 <BR>
マウントタイプ：バンド <BR>
チェーンライン（mm）：45mm <BR>
バンド径（mm）：28.6/31.8mm <BR>
バンド/クランプ：アルミ合金/ 塗装 <BR>
アウターリンク：アルミ合金/ 塗装 <BR>
インナーリンク：アルミ合金/ 塗装 <BR>
チェーンガイド：スティール/メッキ仕上 <BR>
カラー：ブラック（L)、シルバー（S)",シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM (トリプル用)：GUTS-CYCLE,シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM (トリプル用),シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM。シマノ SHIMANO 105 フロントディレイラー FD-5703-BSM (トリプル用)[rn]
32-94102,http://tshop.r10s.jp/guts-cycle/cabinet/03184546/imgrc0067407595.jpg?fitin=700:700,768.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO デュラエース DURA-ACE SM-AD91-MS Di2 バンドアダプター,シマノ SHIMANO デュラエース SM-AD91-MS Di2 バンドアダプター,"仕様：バンドアダプター（ロードFD/Di2用）<BR>
サイズ：31.8mm（28.6mmアダプター付属）",シマノ SHIMANO デュラエース DURA-ACE SM-AD91-MS Di2 バンドアダプター：GUTS-CYCLE,シマノ SHIMANO デュラエース DURA-ACE SM-AD91-MS Di2 バンドアダプター,シマノ SHIMANO デュラエース SM-AD91-MS Di2 バンドアダプター。シマノ SHIMANO デュラエース DURA-ACE SM-AD91-MS Di2 バンドアダプター[rn]
32-94103,http://tshop.r10s.jp/guts-cycle/cabinet/03085540/img61076934.jpg?fitin=700:700,4496.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ NEW ALIVIO （アリビオ） シフト/ブレーキレバーセット ST-M4000 3x9S （左右セット）,シマノ NEW ALIVIO アリビオ シフト/ブレーキレバー ST-M4000,"レバータイプ：ラピッドファイヤープラス<BR>
対応ブレーキ：Vブレーキ<BR>
対応スピード：フロント：トリプル/リア：9スピード<BR>
 セット内容：左右セット、シフト・ブレーキケーブル付",シマノ NEW ALIVIO （アリビオ） シフト/ブレーキレバーセット ST-M4000 3x9S （左右セット）：GUTS-CYCLE,シマノ NEW ALIVIO （アリビオ） シフト/ブレーキレバーセット ST-M4000 3x9S （左右セット）,シマノ NEW ALIVIO アリビオ シフト/ブレーキレバー ST-M4000。シマノ NEW ALIVIO （アリビオ） シフト/ブレーキレバーセット ST-M4000 3x9S （左右セット）[rn]
32-94104,http://tshop.r10s.jp/guts-cycle/cabinet/03085540/img61076947.jpg?fitin=700:700,1520.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ NEW ALIVIO （アリビオ） フロントハブ HB-M4050,シマノ NEW ALIVIO アリビオ フロントハブ HB-M4050,"ローターマウント：センターロック<BR>
 スポーク穴数：32H、36H<BR>
 OLD：100mm<BR>
軸長：108mm<BR>
 QR軸長：133mm<BR>
カラー：ブラック<BR>
　　　　シルバー",シマノ NEW ALIVIO （アリビオ） フロントハブ HB-M4050：GUTS-CYCLE,シマノ NEW ALIVIO （アリビオ） フロントハブ HB-M4050,シマノ NEW ALIVIO アリビオ フロントハブ HB-M4050。シマノ NEW ALIVIO （アリビオ） フロントハブ HB-M4050[rn]
32-94105,http://tshop.r10s.jp/guts-cycle/cabinet/03083946/img59866938.jpg?fitin=700:700,4096.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO ALFINE アルフィーネ ラピッドファイヤープラス・シフトレバー SL-S700 シルバー （右レバー）（11スピード）,シマノ　アルフィーネ　SL-S700,"●11スピード用変速レバー<BR>
●素早いシフティングが可能なRAPIDFIRE PLUSシフター。<BR>
●外装式と同じシフティング操作が可能。<BR>
●インスタントリリース<BR>
●ツーウェイリリース<BR>
●マルチリリース",シマノ SHIMANO ALFINE アルフィーネ ラピッドファイヤープラス・シフトレバー SL-S700 シルバー （右レバー）（11スピード）：GUTS-CYCLE,シマノ SHIMANO ALFINE アルフィーネ ラピッドファイヤープラス・シフトレバー SL-S700 シルバー （右レバー）（11スピード）,シマノ　アルフィーネ　SL-S700。シマノ SHIMANO ALFINE アルフィーネ ラピッドファイヤープラス・シフトレバー SL-S700 シルバー （右レバー）（11スピード）[rn]
32-94106,http://tshop.r10s.jp/guts-cycle/cabinet/03082220/img58554688.jpg?fitin=700:700,2136.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO 105 フロントディレイラー FD-5700-BL (ダブル用),シマノ SHIMANO 105 フロントディレイラー FD-5700-BL,"●ワイドなインナーリンク。<BR>
●チェーンガイド形状を改善：高負荷でのスムーズな変速を実現。<BR>
<BR>
リアスピード：10スピード <BR>
対応トップギア：50-56T <BR>
最大キャパシティー：16T <BR>
チェーンステイ・アングル：61-66° <BR>
マウントタイプ：バンド <BR>
チェーンライン（mm）：43.5mm <BR>
バンド径（mm）：34.9mm <BR>
バンド/クランプ：アルミ合金/ 塗装<BR> 
アウターリンク：アルミ合金/ 塗装 <BR>
インナーリンク：アルミ合金/ 塗装 <BR>
チェーンガイド：スティール/メッキ仕上",シマノ SHIMANO 105 フロントディレイラー FD-5700-BL (ダブル用)：GUTS-CYCLE,シマノ SHIMANO 105 フロントディレイラー FD-5700-BL (ダブル用),シマノ SHIMANO 105 フロントディレイラー FD-5700-BL。シマノ SHIMANO 105 フロントディレイラー FD-5700-BL (ダブル用)[rn]
32-94107,http://tshop.r10s.jp/guts-cycle/cabinet/03184546/imgrc0067407588.jpg?fitin=700:700,45560.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO デュラエース DURA-ACE ST-R9150 Di2 デュアルコントロールレバー （左右セット） （2×11スピード）,シマノ デュラエース ST-R9150 Di2 デュアルコントロールレバー,"●レースシーンでも抜群のコントロール性と信頼性を発揮<BR>
●理想的かつバランスに優れたロードレース仕様のハイドローリック・ブレーキシステム<BR>
　さらに操作し易いエルゴノミックなレバー形状<BR>
●軽量設計：CFRP製ブラケット<BR>
●さらに直感的で素早いシフティング操作<BR>
 　より明確なクリック感とエルゴノミックなシフトレバーポジション<BR>
●ライディングスタイルに合わせてカスタマイズが可能<BR>
●マルチスイッチのON/OFF機能を各スイッチに搭載<BR>
 　E-TUBE プロジェクト<BR>
●安定したフードポジションで伝達される最適なパワー<BR>
●様々なライダーの手に馴染む理想的なエルゴノミックデザインのカバー形状<BR>
 　開閉式のフードカバー<BR>
●ライディングスタイルに合わせて機能のカスタマイズが可能<BR>
<BR>
レバータイプ：Di2 デュアルコントロールレバー<BR>
対応スピード：フロント：ダブル/リア：ロード 11スピード<BR>
機能・特長：Di2、SLR EV対応<BR>
セット内容：左右セット、ブレーキケーブル付<BR>
 平均重量：230g(左右ペア)",シマノ SHIMANO デュラエース DURA-ACE ST-R9150 Di2 デュアルコントロールレバー （左右セット） （2&times;11スピード）：GUTS-CYCLE,シマノ SHIMANO デュラエース DURA-ACE ST-R9150 Di2 デュアルコントロールレバー （左右セット） （2&times;11スピード）,シマノ デュラエース ST-R9150 Di2 デュアルコントロールレバー。シマノ SHIMANO デュラエース DURA-ACE ST-R9150 Di2 デュアルコントロールレバー （左右セット） （2&times;11スピード）[rn]
32-94108,http://tshop.r10s.jp/guts-cycle/cabinet/03083946/img59866942.jpg?fitin=700:700,1504.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO ALFINE アルフィーネ チェーンテンショナー CT-S500 シルバー,シマノ ALFINE アルフィーネ チェーンテンショナー CT-S500,"●ストレートドロップアウトエンドのフレームにご使用下さい。<BR>
●16Tのキャパシティがあるため、フロントWギアとの組合せも可能。<BR>
<BR>
スピード ：シングル<BR>
Mount Type：ストレートドロップタイプ<BR>
対応リア・スプロケット最大：20T(CS-S500)<BR>
対応リア・スプロケット最小：18T(CS-S500)<BR>
フロントギア歯数差：16T<BR>
ストラクチャー：ダブルプーリー<BR>
ボディ材質：アルミ合金",シマノ SHIMANO ALFINE アルフィーネ チェーンテンショナー CT-S500 シルバー：GUTS-CYCLE,シマノ SHIMANO ALFINE アルフィーネ チェーンテンショナー CT-S500 シルバー,シマノ ALFINE アルフィーネ チェーンテンショナー CT-S500。シマノ SHIMANO ALFINE アルフィーネ チェーンテンショナー CT-S500 シルバー[rn]
32-94109,http://tshop.r10s.jp/guts-cycle/cabinet/03082220/img58554684.jpg?fitin=700:700,10520.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO 105 HOLLOWTECH II クランクセット FC-5700 (ダブル用),シマノ SHIMANO 105 HOLLOWTECH II クランクセット FC-5700,"●チェーンリング間隔を拡大：小ギアコンビネーションでチェーンが接触しにくい。<BR>
<BR>
中空クランク：HOLLOWTECH II <BR>
Cassette Compatibility：10 スピードスーパーナローHG <BR>
チェーン対応：CN-5701 <BR>
デュアルSIS対応： yes <BR>
強化スパイダー：yes 
<BR>歯数構成：52-39T, 53-39T 
<BR>ギア固定ピッチ径（mm）：130mm 
<BR>クランク長（mm）：165, 170, 172.5, 175 mm<BR> 
クランク材質/仕上：鍛造アルミ合金/アルマイト仕上<BR> 
チェーンリング材質/仕上：アルミ合金/アルマイト仕上 <BR>
チェーンガード（オプション）：No <BR>
Bottom Bracket：SM-BB5700 <BR>
Chain Line：43.5mm <BR>
BB Shell Width：68/70mm <BR>
平均重量（クランク長（mm）/ 歯数）：846g（170mm/53-39T）",シマノ SHIMANO 105 HOLLOWTECH II クランクセット FC-5700 (ダブル用)：GUTS-CYCLE,シマノ SHIMANO 105 HOLLOWTECH II クランクセット FC-5700 (ダブル用),シマノ SHIMANO 105 HOLLOWTECH II クランクセット FC-5700。シマノ SHIMANO 105 HOLLOWTECH II クランクセット FC-5700 (ダブル用)[rn]
32-94110,http://tshop.r10s.jp/guts-cycle/cabinet/03184546/imgrc0067407591.jpg?fitin=700:700,14656.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO デュラエース DURA-ACE SW-R9160 Di2 DHバー用シフター (TT/トライアスロン用) （左右セット） 【予約】,シマノ デュラエース DURA SW-R9160 Di2 DHバー用シフター,"●グリップ状態でも容易にスイッチ操作が可能<BR>
<BR>
※こちらの商品は5月初めの入荷予定です。<BR>
※商品は入荷次第、発送致します。",シマノ SHIMANO デュラエース DURA-ACE SW-R9160 Di2 DHバー用シフター (TT/トライアスロン用) （左右セット） 【予約】：GUTS-CYCLE,シマノ SHIMANO デュラエース DURA-ACE SW-R9160 Di2 DHバー用シフター (TT/トライアスロン用) （左右セット） 【予約】,シマノ デュラエース DURA SW-R9160 Di2 DHバー用シフター。シマノ SHIMANO デュラエース DURA-ACE SW-R9160 Di2 DHバー用シフター (TT/トライアスロン用) （左右セット） 【予約】[rn]
32-94111,http://tshop.r10s.jp/guts-cycle/cabinet/03082220/img58554693.jpg?fitin=700:700,3248.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > その他,シマノ SHIMANO 105 リアディレイラー RD-5701-SS,シマノ SHIMANO 105 リアディレイラー RD-5701-SS,"●ワイドリンク・デザイン：剛性が向上。<BR>
<BR>
スピード：10スピード <BR>
対応トップスプロケット（最大）：28T <BR>
対応トップスプロケット（最小）：11T <BR>
フロント・ギア歯数差：16T <BR>
トータル・キャパシティー：34T<BR>
ブラケット体：アルミ合金/塗装 <BR>
プレート体：エンジニアリング・コンポジット/ 塗装 <BR>
アウター・リンク：アルミ合金/塗装 <BR>
インナー・リンク：スティール/塗装 <BR>
リンクピン・ブッシュ：フッ素コート・ブッシュ(２) <BR>
アウター・プーリープレート：アルミ合金/アルマイト<BR> 
インナー・プーリープレート：アルミ合金/アルマイト<BR> 
平均重量：221g<BR>
カラー：ブラック（L)、シルバー（S)",シマノ SHIMANO 105 リアディレイラー RD-5701-SS：GUTS-CYCLE,シマノ SHIMANO 105 リアディレイラー RD-5701-SS,シマノ SHIMANO 105 リアディレイラー RD-5701-SS。シマノ SHIMANO 105 リアディレイラー RD-5701-SS[rn]
