32-13101,http://tshop.r10s.jp/biccamera/cabinet/product/2174/00000003386849_a01.jpg?fitin=700:700,1399.2000,,おもちゃ・ホビー・ゲーム > テレビゲーム > その他,【あす楽対象】 カプコン amiibo リオレイア＆シュヴァル モンスターハンター ストーリーズ【New3DS/New3DS LL】,,<br /><a href='http://item.rakuten.co.jp/biccamera/c/0000125070/#itemstart' target='_blank'>  <img alt='ラッピング詳細' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/wrapping.gif'' /></a><br /><!-- --><div style='width: 706px; border: 2px solid #F90;'>  </div><B>実際に触ったり、ながめたりして楽しむだけでなく、ゲームとつながるキャラクターフィギュアです。</B><BR><BR>対応するソフトをプレイ中に、Wii U GamePadやNewニンテンドー3DSの下画面にamiiboをタッチすれば、ゲーム内にさまざまな体験を生み出します。<BR><BR>『モンスターハンター ストーリーズ』ソフト内で、Newニンテンドー3DSまたは、Newニンテンドー3DS LLの下画面か、ニンテンドー3DS NFC リーダー/ライターのNFCエリアに、これらのamiiboをタッチすると、それぞれ違った特別なオトモンが手に入ります。<BR><BR>シュヴァルのamiiboでは特別なオトモン「リオレイア」が手に入ります。<BR><BR><BR>(C)CAPCOM CO.， LTD. ALL RIGHTS RESERVED.<div id='sp15'><table bgcolor='#FFFFFF' border='0' cellpadding='0' cellspacing='2'><tr><td class='subtitle' colspan='2'>機能項目</td></tr><tr><td class='stitle'>対応ハード</td><td class='sdata'>New3DS/New3DS LL</td></tr></table></div>,【あす楽対象】 カプコン amiibo リオレイア＆シュヴァル モンスターハンター ストーリーズ【New3DS/New3DS LL】：ビックカメラ楽天市場店,【あす楽対象】 カプコン amiibo リオレイア＆シュヴァル モンスターハンター ストーリーズ【New3DS/New3DS LL】,【あす楽対象】 カプコン amiibo リオレイア＆シュヴァル モンスターハンター ストーリーズ【New3DS/New3DS LL】[rn]
32-13102,http://tshop.r10s.jp/biccamera/cabinet/product/1526/00000003118806_a01.jpg?fitin=700:700,475.2000,,おもちゃ・ホビー・ゲーム > テレビゲーム > その他,アローン カードケース16枚 ブルー【3DS/DS】,,<!-- --><div style='width: 706px; border: 2px solid #F90;'>  </div><B>3DS/DSのソフトをコンパクトに収納できるカードケース。</B><BR><BR>■16枚収納できるコンパクトカードケース。アタッチメント付きだから、microSDもSDも収納できます。<BR>■3DSのソフトはもちろんDSのゲームソフトカードに対応。<BR>■クリア素材を採用しているのでカードを収納したままでもタイトルの確認ができます。<BR>■ケースにもソフトにも付けられるお名前シール7枚付き。<div style='text-align:center;margin-top:10px;'>      <img alt='カラーバリエーション・同一規格などはこちら' border='0' src='http://image.rakuten.co.jp/biccamera/cabinet/ns/common/color.gif' />  </div><div id='sp15'><table bgcolor='#FFFFFF' border='0' cellpadding='0' cellspacing='2'><tr><td class='subtitle' colspan='2'>機能項目</td></tr><tr><td class='stitle'>色</td><td class='sdata'>ブルー</td></tr><tr><td class='stitle'>対応ハード</td><td class='sdata'>3DS/DS</td></tr></table></div>,アローン カードケース16枚 ブルー【3DS/DS】：ビックカメラ楽天市場店,アローン カードケース16枚 ブルー【3DS/DS】,アローン カードケース16枚 ブルー【3DS/DS】[rn]
32-13103,http://tshop.r10s.jp/ebest/cabinet/1044/4953103408395.jpg?fitin=700:700,905.6000,,おもちゃ・ホビー・ゲーム > テレビゲーム > その他,エレコム GM-U2CAMBIRL7BK A-micro-B ケーブル 0.7m,【送料無料】【仕入先在庫あり】,"PlayStation4とコントローラーを接続<img src='https://image.rakuten.co.jp/ebest/cabinet/ebestkaden_zaiko.gif' border='0' alt='在庫状況を確認する'><br><font color=""#ff0000""><b>↑↑↑正確な在庫状況は上記バナー「在庫状況を確認する」をクリックして頂き、必ずご確認ください。</b></font><br><br><br>■PlayStation4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。 <br>■コントローラー(DUALSHOCKR4)をPlayStationR4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。 <br>■PS Vita(PCH-2000モデル)とPlayStationR4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。 <br>※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。 <br>■USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。 <br>■コンパクトに持ち運びできる巻き取り式で、ケーブル長を調節できるストッパー機構が付いています。<br><b>コネクタ形状</b>：USB(A)オス - USB(Micro-B)オス<br><b>対応機種</b>：USB(A)オス側：PlayStation(R)4本体、USB(Aタイプ)端子を持つパソコン及びAC充電器、USB(Micro-B)オス側：DUALSHOCK(R)4、PS Vita(PCH-2000シリーズ)、USB(Micro-B)端子を持つスマートフォンなど<br><b>ケーブル長</b>：0.7m ※最大<br><b>規格</b>：USB2.0規格(HI-SPEEDモード)準拠<br><b>対応転送速度</b>：480Mbps<br><b>プラグメッキ仕様</b>：金メッキピン<br><b>2重シールド</b>：-<br><b>ツイストペアケーブル(通信線)</b>：-<br><b>カラー</b>：ブラック",エレコム GM-U2CAMBIRL7BK A-micro-B ケーブル 0.7m：イーベストPC・家電館,パソコン家電オーディオ美容健康モバイルＰＤＡダイエットテレビミニコンビデオソニースカパーT-falティファール日用品スポーツおもちゃゲームお買い得エレコム GM-U2CAMBIRL7BK A-micro-B ケーブル 0.7m,【送料無料】【仕入先在庫あり】。エレコム GM-U2CAMBIRL7BK A-micro-B ケーブル 0.7m[rn]
32-13104,http://tshop.r10s.jp/elecom/cabinet/200_19/gm-u2cambirl7bk_01.jpg?fitin=700:700,777.6000,,おもちゃ・ホビー・ゲーム > テレビゲーム > その他,PS4用MicroUSB(AMicroB)ケーブル：巻取り/0.7m：GM-U2CAMBIRL7BK[ELECOM(エレコム)]【税込2160円以上で送料無料】,PlayStationR4とコントローラー(DUALSHOCKR4)を接続,"<div id=""product-body"">
<div id=""feature-index"" class=""content"">
<h2>PlayStationR4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができる巻き取り式のA-micro-BタイプのUSB2.0ケーブルです。</h2>

<img src=""http://image.rakuten.co.jp/elecom/cabinet/img29/gm-u2cambirl7_z1.jpg"" width=""700"" height=""508"">
<!-- /.detail-box -->
<div class=""detail-box"">
<h3><span>コンパクトに持ち運びできる巻き取り式</span></h3>
<div class=""pic-l""><img src=""http://image.rakuten.co.jp/elecom/cabinet/img29/gm-u2cambirl7_z2.jpg"" width=""303"" height=""147""></div>
<p>コンパクトに持ち運びできる巻き取り式で、ケーブル長を調節できるストッパー機構が付いています。</p>
<p>両側のコネクタを左右に伸ばすことで、4段階に長さの調節が可能なストッパー機構を採用しています。</p>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>PlayStation&reg;4に最適</span></h3>
<p>PlayStation&reg;4とコントローラー(DUALSHOCK&reg;4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。</p>
</div>
<div class=""half"">
<h3><span>接続中はプレイしながら充電可能</span></h3>
<p>コントローラー(DUALSHOCK&reg;4)をPlayStation&reg;4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。</p>
</div>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>PS VITA（※）も接続可能</span></h3>
<p>PS Vita(PCH-2000モデル)とPlayStation&reg;4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。<br />
<span>※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。</span></p>
</div>
<div class=""half"">
<h3><span>パソコン・スマホにも使える</span></h3>
<p>USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。</p>
</div>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>金メッキピン採用</span></h3>
<p>サビなどに強く信号劣化を抑える金メッキピンを採用しています。</p>
</div>
</div>
<!-- /.detail-box -->
<div id=""img-kanban-03"" class=""img-kanban""></div>
</div>
<TABLE width=""600"" border=0><TR><TD><font size=""3"" color=""#FF4500""><B>■PlayStationR4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができる巻き取り式のA-micro-BタイプのUSB2.0ケーブルです。</B></FONT><BR><img src=http://www.rakuten.ne.jp/gold/elecom/img/feature587.jpg><font size=""2"" color=""#363636""><BR>■PlayStation(R)4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。 <BR>■コントローラー(DUALSHOCKR4)をPlayStationR4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。 <BR>■PS Vita(PCH-2000モデル)とPlayStationR4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。 <BR>■※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。 <BR>■USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。 <BR>■コンパクトに持ち運びできる巻き取り式で、ケーブル長を調節できるストッパー機構が付いています。 <BR>■両側のコネクタを左右に伸ばすことで、4段階に長さの調節が可能なストッパー機構を採用しています。 <BR>■サビなどに強く信号劣化を抑える金メッキピンを採用しています。<BR><img src=""http://www.rakuten.ne.jp/gold/elecom/img/spec587.jpg"" border=0><BR>■コネクタ形状：USB(A)オス - USB(Micro-B)オス<BR>■対応機種：USB(A)オス側:PlayStation(R)4本体、USB(Aタイプ)端子を持つパソコン及びAC充電器、USB(Micro-B)オス側:DUALSHOCK(R)4、PS Vita(PCH-2000シリーズ)、USB(Micro-B)端子を持つスマートフォンなど<BR>■ケーブル長：0.7m ※最大<BR>■規格：USB2.0規格(HI-SPEEDモード)準拠<BR>■対応転送速度：480Mbps<BR>■プラグメッキ仕様：金メッキピン<BR>■2重シールド：-<BR>■ツイストペアケーブル(通信線)：-<BR>■カラー：ブラック</FONT></TD></TR></TABLE><BR><BR><img src=http://image.rakuten.co.jp/elecom/cabinet/img1/img_top_bnr_category.jpg border=0><font size=2>エレコムダイレクトショップ</font><br><P><font color=""#666666""><B>JANコード：4953103408395</B></font></P><br>


 
 <br>",PS4用MicroUSB(AMicroB)ケーブル：巻取り/0.7m：GM-U2CAMBIRL7BK[ELECOM(エレコム)]【税込2160円以上で送料無料】：エレコムダイレクトショップ,エレコムELECOMアウトレットメーカー公式アクションカメラVRヘッドセットモバイルバッテリー無線LANルーターWi-FiルーターマウスキーボードiPhone ケースLightning ケーブル液晶保護フィルムスマホ ケースタブレット ケース低周波治療器ハイレゾ イヤホンハイレゾ ヘッドホントラックボールPS4用MicroUSB(AMicroB)ケーブル：巻取り/0.7m：GM-U2CAMBIRL7BK[ELECOM(エレコム)]【税込2160円以上で送料無料】,PlayStationR4とコントローラー(DUALSHOCKR4)を接続。PS4用MicroUSB(AMicroB)ケーブル：巻取り/0.7m：GM-U2CAMBIRL7BK[ELECOM(エレコム)]【税込2160円以上で送料無料】[rn]
32-13105,http://tshop.r10s.jp/elecom/cabinet/200_19/gm-u2camb10bk_01.jpg?fitin=700:700,518.4000,,おもちゃ・ホビー・ゲーム > テレビゲーム > その他,PS4用MicroUSB(AMicroB)ケーブル：1m：GM-U2CAMB10BK[ELECOM(エレコム)]【税込2160円以上で送料無料】,PlayStationR4とコントローラー(DUALSHOCKR4)を接続,"<div id=""product-body"">
<div id=""feature-index"" class=""content"">
<h2>PlayStationR4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブル。</h2>
<img src=""http://image.rakuten.co.jp/elecom/cabinet/img29/gm-u2cambbk_z1.jpg"" width=""700"" height=""508"">
<!-- /.detail-box -->

<div class=""detail-box"">
<h3><span>USB2.0規格認証製品</span></h3>
<div class=""pic-l""><img src=""http://image.rakuten.co.jp/elecom/cabinet/img29/gm-u2cambbk_z2.jpg"" width=""209"" height=""109""></div>
<p>USB2.0規格認証製品で、伝送速度480Mbpsの高速データ転送に対応しています。</p>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>PlayStation&reg;4に最適</span></h3>
<p>PlayStation&reg;4とコントローラー(DUALSHOCK&reg;4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。</p>
</div>
<div class=""half"">
<h3><span>接続中はプレイしながら充電可能</span></h3>
<p>コントローラー(DUALSHOCK&reg;4)をPlayStation&reg;4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。</p>
</div>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>PS VITA（※）も接続可能</span></h3>
<p>PS Vita(PCH-2000モデル)とPlayStation&reg;4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。<br />
<span>※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。</span></p>
</div>
<div class=""half"">
<h3><span>パソコン・スマホにも使える</span></h3>
<p>USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。</p>
</div>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>二重シールドケーブル採用</span></h3>
<p>外部ノイズの干渉から信号を保護する二重シールドケーブルを採用しています。</p>
</div>
<div class=""half"">
<h3><span>金メッキピン採用</span></h3>
<p>サビなどに強く信号劣化を抑える金メッキピンを採用しています。</p>
</div>
</div>
<!-- /.detail-box -->

<div id=""img-kanban-03"" class=""img-kanban""></div>
</div>
<TABLE width=""600"" border=0><TR><TD><font size=""3"" color=""#FF4500""><B>■PlayStationR4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブル。</B></FONT><BR><img src=http://www.rakuten.ne.jp/gold/elecom/img/feature587.jpg><font size=""2"" color=""#363636""><BR>■PlayStation(R)4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。 <BR>■コントローラー(DUALSHOCKR4)をPlayStationR4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。 <BR>■PS Vita(PCH-2000モデル)とPlayStationR4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。 <BR>■※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。 <BR>■USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。 <BR>■USB2.0規格認証製品で、伝送速度480Mbpsの高速データ転送に対応しています。 <BR>■外部ノイズの干渉から信号を保護する二重シールドケーブルを採用しています。 <BR>■サビなどに強く信号劣化を抑える金メッキピンを採用しています。<BR><img src=""http://www.rakuten.ne.jp/gold/elecom/img/spec587.jpg"" border=0><BR>■コネクタ形状：USB(A)オス - USB(Micro-B)オス<BR>■対応機種：USB(A)オス側:PlayStation(R)4本体、USB(Aタイプ)端子を持つパソコン及びAC充電器、USB(Micro-B)オス側:DUALSHOCK(R)4、PS Vita(PCH-2000シリーズ)、USB(Micro-B)端子を持つスマートフォンなど<BR>■ケーブル長：1.0m<BR>■規格：USB2.0規格(HI-SPEEDモード)認証<BR>■対応転送速度：480Mbps<BR>■プラグメッキ仕様：金メッキピン<BR>■2重シールド：○<BR>■ツイストペアケーブル(通信線)：○<BR>■カラー：ブラック</FONT></TD></TR></TABLE><BR><BR><img src=http://image.rakuten.co.jp/elecom/cabinet/img1/img_top_bnr_category.jpg border=0><font size=2>エレコムダイレクトショップ</font><br><P><font color=""#666666""><B>JANコード：4953103408319</B></font></P><br>


 
 <br>",PS4用MicroUSB(AMicroB)ケーブル：1m：GM-U2CAMB10BK[ELECOM(エレコム)]【税込2160円以上で送料無料】：エレコムダイレクトショップ,エレコムELECOMアウトレットメーカー公式アクションカメラVRヘッドセットモバイルバッテリー無線LANルーターWi-FiルーターマウスキーボードiPhone ケースLightning ケーブル液晶保護フィルムスマホ ケースタブレット ケース低周波治療器ハイレゾ イヤホンハイレゾ ヘッドホントラックボールPS4用MicroUSB(AMicroB)ケーブル：1m：GM-U2CAMB10BK[ELECOM(エレコム)]【税込2160円以上で送料無料】,PlayStationR4とコントローラー(DUALSHOCKR4)を接続。PS4用MicroUSB(AMicroB)ケーブル：1m：GM-U2CAMB10BK[ELECOM(エレコム)]【税込2160円以上で送料無料】[rn]
32-13106,http://tshop.r10s.jp/elecom/cabinet/200_19/gm-u2camb20bk_01.jpg?fitin=700:700,691.2000,,おもちゃ・ホビー・ゲーム > テレビゲーム > その他,PS4用MicroUSB(AMicroB)ケーブル：2m：GM-U2CAMB20BK[ELECOM(エレコム)]【税込2160円以上で送料無料】,PlayStationR4とコントローラー(DUALSHOCKR4)を接続,"<div id=""product-body"">
<div id=""feature-index"" class=""content"">
<h2>PlayStationR4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブル。</h2>
<img src=""http://image.rakuten.co.jp/elecom/cabinet/img29/gm-u2cambbk_z1.jpg"" width=""700"" height=""508"">
<!-- /.detail-box -->

<div class=""detail-box"">
<h3><span>USB2.0規格認証製品</span></h3>
<div class=""pic-l""><img src=""http://image.rakuten.co.jp/elecom/cabinet/img29/gm-u2cambbk_z2.jpg"" width=""209"" height=""109""></div>
<p>USB2.0規格認証製品で、伝送速度480Mbpsの高速データ転送に対応しています。</p>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>PlayStation&reg;4に最適</span></h3>
<p>PlayStation&reg;4とコントローラー(DUALSHOCK&reg;4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。</p>
</div>
<div class=""half"">
<h3><span>接続中はプレイしながら充電可能</span></h3>
<p>コントローラー(DUALSHOCK&reg;4)をPlayStation&reg;4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。</p>
</div>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>PS VITA（※）も接続可能</span></h3>
<p>PS Vita(PCH-2000モデル)とPlayStation&reg;4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。<br />
<span>※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。</span></p>
</div>
<div class=""half"">
<h3><span>パソコン・スマホにも使える</span></h3>
<p>USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。</p>
</div>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>二重シールドケーブル採用</span></h3>
<p>外部ノイズの干渉から信号を保護する二重シールドケーブルを採用しています。</p>
</div>
<div class=""half"">
<h3><span>金メッキピン採用</span></h3>
<p>サビなどに強く信号劣化を抑える金メッキピンを採用しています。</p>
</div>
</div>
<!-- /.detail-box -->

<div id=""img-kanban-03"" class=""img-kanban""></div>
</div>
<TABLE width=""600"" border=0><TR><TD><font size=""3"" color=""#FF4500""><B>■PlayStationR4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブル。</B></FONT><BR><img src=http://www.rakuten.ne.jp/gold/elecom/img/feature587.jpg><font size=""2"" color=""#363636""><BR>■PlayStation(R)4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。 <BR>■コントローラー(DUALSHOCKR4)をPlayStationR4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。 <BR>■PS Vita(PCH-2000モデル)とPlayStationR4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。 <BR>■※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。 <BR>■USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。 <BR>■USB2.0規格認証製品で、伝送速度480Mbpsの高速データ転送に対応しています。 <BR>■外部ノイズの干渉から信号を保護する二重シールドケーブルを採用しています。 <BR>■サビなどに強く信号劣化を抑える金メッキピンを採用しています。<BR><img src=""http://www.rakuten.ne.jp/gold/elecom/img/spec587.jpg"" border=0><BR>■コネクタ形状：USB(A)オス - USB(Micro-B)オス<BR>■対応機種：USB(A)オス側:PlayStation(R)4本体、USB(Aタイプ)端子を持つパソコン及びAC充電器、USB(Micro-B)オス側:DUALSHOCK(R)4、PS Vita(PCH-2000シリーズ)、USB(Micro-B)端子を持つスマートフォンなど<BR>■ケーブル長：2.0m<BR>■規格：USB2.0規格(HI-SPEEDモード)認証<BR>■対応転送速度：480Mbps<BR>■プラグメッキ仕様：金メッキピン<BR>■2重シールド：○<BR>■ツイストペアケーブル(通信線)：○<BR>■カラー：ブラック</FONT></TD></TR></TABLE><BR><BR><img src=http://image.rakuten.co.jp/elecom/cabinet/img1/img_top_bnr_category.jpg border=0><font size=2>エレコムダイレクトショップ</font><br><P><font color=""#666666""><B>JANコード：4953103408333</B></font></P><br>


 
 <br>",PS4用MicroUSB(AMicroB)ケーブル：2m：GM-U2CAMB20BK[ELECOM(エレコム)]【税込2160円以上で送料無料】：エレコムダイレクトショップ,エレコムELECOMアウトレットメーカー公式アクションカメラVRヘッドセットモバイルバッテリー無線LANルーターWi-FiルーターマウスキーボードiPhone ケースLightning ケーブル液晶保護フィルムスマホ ケースタブレット ケース低周波治療器ハイレゾ イヤホンハイレゾ ヘッドホントラックボールPS4用MicroUSB(AMicroB)ケーブル：2m：GM-U2CAMB20BK[ELECOM(エレコム)]【税込2160円以上で送料無料】,PlayStationR4とコントローラー(DUALSHOCKR4)を接続。PS4用MicroUSB(AMicroB)ケーブル：2m：GM-U2CAMB20BK[ELECOM(エレコム)]【税込2160円以上で送料無料】[rn]
32-13107,http://tshop.r10s.jp/elecom/cabinet/200_19/gm-u2camb15bk_01.jpg?fitin=700:700,604.8000,,おもちゃ・ホビー・ゲーム > テレビゲーム > その他,PS4用MicroUSB(AMicroB)ケーブル：1.5m：GM-U2CAMB15BK[ELECOM(エレコム)]【税込2160円以上で送料無料】,PlayStationR4とコントローラー(DUALSHOCKR4)を接続,"<div id=""product-body"">
<div id=""feature-index"" class=""content"">
<h2>PlayStationR4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブル。</h2>
<img src=""http://image.rakuten.co.jp/elecom/cabinet/img29/gm-u2cambbk_z1.jpg"" width=""700"" height=""508"">
<!-- /.detail-box -->

<div class=""detail-box"">
<h3><span>USB2.0規格認証製品</span></h3>
<div class=""pic-l""><img src=""http://image.rakuten.co.jp/elecom/cabinet/img29/gm-u2cambbk_z2.jpg"" width=""209"" height=""109""></div>
<p>USB2.0規格認証製品で、伝送速度480Mbpsの高速データ転送に対応しています。</p>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>PlayStation&reg;4に最適</span></h3>
<p>PlayStation&reg;4とコントローラー(DUALSHOCK&reg;4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。</p>
</div>
<div class=""half"">
<h3><span>接続中はプレイしながら充電可能</span></h3>
<p>コントローラー(DUALSHOCK&reg;4)をPlayStation&reg;4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。</p>
</div>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>PS VITA（※）も接続可能</span></h3>
<p>PS Vita(PCH-2000モデル)とPlayStation&reg;4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。<br />
<span>※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。</span></p>
</div>
<div class=""half"">
<h3><span>パソコン・スマホにも使える</span></h3>
<p>USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。</p>
</div>
</div>
<div class=""detail-box"">
<div class=""half"">
<h3><span>二重シールドケーブル採用</span></h3>
<p>外部ノイズの干渉から信号を保護する二重シールドケーブルを採用しています。</p>
</div>
<div class=""half"">
<h3><span>金メッキピン採用</span></h3>
<p>サビなどに強く信号劣化を抑える金メッキピンを採用しています。</p>
</div>
</div>
<!-- /.detail-box -->

<div id=""img-kanban-03"" class=""img-kanban""></div>
</div>
<TABLE width=""600"" border=0><TR><TD><font size=""3"" color=""#FF4500""><B>■PlayStationR4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブル。</B></FONT><BR><img src=http://www.rakuten.ne.jp/gold/elecom/img/feature587.jpg><font size=""2"" color=""#363636""><BR>■PlayStation(R)4とコントローラー(DUALSHOCKR4)を接続することで、充電しながらゲームができるA-micro-BタイプのUSB2.0ケーブルです。 <BR>■コントローラー(DUALSHOCKR4)をPlayStationR4に接続したままでプレイできるので、バッテリー切れの心配なくゲームを楽しめます。 <BR>■PS Vita(PCH-2000モデル)とPlayStationR4を接続したり、PS Vita(PCH-2000)を充電するのにも最適です。 <BR>■※PS Vita(PCH-1000モデル)はゲーム機本体の仕様により対応しません。 <BR>■USB(Aタイプ:オス)のインターフェイスを持つパソコンなどと、USB(micro-Bタイプ:オス)のインターフェイスを持つスマートフォンなどの充電やデータ転送にもご使用いただけます。 <BR>■USB2.0規格認証製品で、伝送速度480Mbpsの高速データ転送に対応しています。 <BR>■外部ノイズの干渉から信号を保護する二重シールドケーブルを採用しています。 <BR>■サビなどに強く信号劣化を抑える金メッキピンを採用しています。<BR><img src=""http://www.rakuten.ne.jp/gold/elecom/img/spec587.jpg"" border=0><BR>■コネクタ形状：USB(A)オス - USB(Micro-B)オス<BR>■対応機種：USB(A)オス側:PlayStation(R)4本体、USB(Aタイプ)端子を持つパソコン及びAC充電器、USB(Micro-B)オス側:DUALSHOCK(R)4、PS Vita(PCH-2000シリーズ)、USB(Micro-B)端子を持つスマートフォンなど<BR>■ケーブル長：1.5m<BR>■規格：USB2.0規格(HI-SPEEDモード)認証<BR>■対応転送速度：480Mbps<BR>■プラグメッキ仕様：金メッキピン<BR>■2重シールド：○<BR>■ツイストペアケーブル(通信線)：○<BR>■カラー：ブラック</FONT></TD></TR></TABLE><BR><BR><img src=http://image.rakuten.co.jp/elecom/cabinet/img1/img_top_bnr_category.jpg border=0><font size=2>エレコムダイレクトショップ</font><br><P><font color=""#666666""><B>JANコード：4953103408326</B></font></P><br>


 
 <br>",PS4用MicroUSB(AMicroB)ケーブル：1.5m：GM-U2CAMB15BK[ELECOM(エレコム)]【税込2160円以上で送料無料】：エレコムダイレクトショップ,エレコムELECOMアウトレットメーカー公式アクションカメラVRヘッドセットモバイルバッテリー無線LANルーターWi-FiルーターマウスキーボードiPhone ケースLightning ケーブル液晶保護フィルムスマホ ケースタブレット ケース低周波治療器ハイレゾ イヤホンハイレゾ ヘッドホントラックボールPS4用MicroUSB(AMicroB)ケーブル：1.5m：GM-U2CAMB15BK[ELECOM(エレコム)]【税込2160円以上で送料無料】,PlayStationR4とコントローラー(DUALSHOCKR4)を接続。PS4用MicroUSB(AMicroB)ケーブル：1.5m：GM-U2CAMB15BK[ELECOM(エレコム)]【税込2160円以上で送料無料】[rn]
