37-60563,http://tshop.r10s.jp/hitline/cabinet/fs/071/4901480239071.jpg?fitin=700:700,26223.2000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,コクヨ ( KOKUYO )  マルチシュレッダー S-tray A4サイズ対応 CD/FD対応 ゴミ容量20l KPS-MX200,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h3e9</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>静かさと安全性を極め、CD/DVDも細断できるパワフルなオフィス向けマルチシュレッダー<BR>■静音設計 ■満杯センサー付 ■緊急ストップボタン付 ■チリトリ型トレーとブラシ付 ■細断速度:約1.9m/分 ■消費電力:270W ■質量:15kg ■待機電力:2.0W ■ゴミ箱容量:20l ■作動音:約53dB</td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",コクヨ ( KOKUYO )  マルチシュレッダー S-tray A4サイズ対応 CD/FD対応 ゴミ容量20l KPS-MX200：ヒットライン,コクヨ ( KOKUYO )  マルチシュレッダー S-tray A4サイズ対応 CD/FD対応 ゴミ容量20l KPS-MX200,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。コクヨ ( KOKUYO )  マルチシュレッダー S-tray A4サイズ対応 CD/FD対応 ゴミ容量20l KPS-MX200[rn]
37-60564,http://tshop.r10s.jp/hitline/cabinet/fs/762/4521576322762.jpg?fitin=700:700,17983.2000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,フェローズ ( Fellowes )  マイクロカットシュレッダー JB-10CDM,税込み・送料無料：平日AM09時まで注文&rArr;翌営業日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h622</div><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",フェローズ ( Fellowes )  マイクロカットシュレッダー JB-10CDM：ヒットライン,フェローズ ( Fellowes )  マイクロカットシュレッダー JB-10CDM,税込み・送料無料：平日AM09時まで注文&rArr;翌営業日出荷。フェローズ ( Fellowes )  マイクロカットシュレッダー JB-10CDM[rn]
37-60565,http://tshop.r10s.jp/hitline/cabinet/fs/439/4967576134439.jpg?fitin=700:700,14687.2000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,アイリスオーヤマ  オフィスシュレッダー 白/白 OF13ホワイト,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h61c</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>紙・CD・DVD・プラスチック製カード用シュレッダーです。<BR>A4コピー用紙を一度に13枚細断できるだけでなく、CD･DVD･カード類も細断できます！ダストボックスは便利なメディア分類トレー付きです。<BR>移動に便利なキャスター付きです。<BR></td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",アイリスオーヤマ  オフィスシュレッダー 白/白 OF13ホワイト：ヒットライン,アイリスオーヤマ  オフィスシュレッダー 白/白 OF13ホワイト,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。アイリスオーヤマ  オフィスシュレッダー 白/白 OF13ホワイト[rn]
37-60566,http://tshop.r10s.jp/hitline/cabinet/fs/042/4901480206042.jpg?fitin=700:700,40353.6000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,コクヨ ( KOKUYO )  マルチシュレッダークロス A4・CD・FD・MO対応 KPS-M70X,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h622</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>紙だけでなく、CD・FD・MOまで細断できるマルチシュレッダー<BR>紙はもちろん、ＣＤ・ＤＶＤ・ＦＤ・ＭＯ・カード類などマルチに細断。<BR>安全かつ簡単に重要データの漏えいを防ぎます。<BR><br><br><br>外寸法(W・D・H)：375・275・638<br>投入幅(紙)：240mm<br>投入幅(CD)：122mm<br>投入幅(FD・MO)：91mm<br>細断寸法(紙)：4×22mm<br>細断寸法(CD)：10mm<br>細断寸法(FD・MO)：3分割<br>最大細断枚数：A4コピー用紙約15枚<br>連続使用時間：約15分<br><br>●細断速度/約2m/分<br>●作動音/58dB<br>●細断方式/紙:クロスタイプ、FD・CD・MO・カード類:ストレートタイプ<br>●オートリバース機能<br>●ゴミ箱容量/25L<br>●ゴミ箱周囲長/1079mm(311・230・308・230)<br>●適合ゴミ袋/J-MSパックS・KPS-PF6060<br>●消費電力/370W<br>●質量/19.3kg<br>●推定耐久枚数/CD:約5000枚、FD:約3000枚、MO:約1250枚<br>●対応メディア・カード/FD・MO・CD-R/RW・DVD-R/RW・8cmCD-R/RW・名刺型/特殊形状CD-R/RW・クレジットカードなど(FDはシャッター部が金属のものでも細断できます)<br><br><b>※※※　必ずお読み下さい　※※※</b><br><br>※コクヨ(KOKUYO)製のシュレッダーは、ホッチキスで閉じた書類・クリップでまとめられた書類など、金属部分を含んだ書類の処理には対応しておりません。<BR>使用されますと故障の原因となりますので、ご使用とならないようお願いいたします。<BR></td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",コクヨ ( KOKUYO )  マルチシュレッダークロス A4・CD・FD・MO対応 KPS-M70X：ヒットライン,コクヨ ( KOKUYO )  マルチシュレッダークロス A4・CD・FD・MO対応 KPS-M70X,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。コクヨ ( KOKUYO )  マルチシュレッダークロス A4・CD・FD・MO対応 KPS-M70X[rn]
37-60567,http://tshop.r10s.jp/hitline/cabinet/fs/982/4967576120982.jpg?fitin=700:700,3382.4000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,★アイリスオーヤマ  シュレッダー P5GC ホワイト/ブラック P5GCホワイト／ブラック 【あす楽(平日のみ出荷)/代引除く】,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"<a href=""http://event.rakuten.co.jp/asuraku/about/"" target=""_blank""><IMG SRC=http://image.rakuten.co.jp/com/img/rms/cabinet/recommend_new/img00000412.jpg ALT=あす楽 border=0></a><BR><BR><IMG SRC=""http://www.rakuten.ne.jp/gold/hitline/images/pic_4093.gif""border=0><BR><font color=#FFFFF0><font size=1>送料無料キャンペーンコード：【smtb-TK】<br></font><font color=#FF0000>ご注文後は、【発送のご案内】→【送り状No連絡】→【納品書と領収書メール】の各メールをお送りします。<BR>納品書・領収書は、PCのメールアドレスにのみ、PDFでお送りします。<BR> 名義変更などあれば、後からでも再発行させて頂きます。</font><div style=""text-align:right;color:#999999;"">【kk9n0d18p】h622</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>インテリア性が高いシュレッダーです。<BR>ご家庭やオフィスに最適です。<BR>【安全装置】ダストボックススイッチ：本体からダストボックスを外すと作動しない安全設計です。<BR>サーマルプロテクター：モーターが加熱すると自動的にストップします。<BR>温度ヒューズ：モーターが過度に加熱すると自動的にストップします。<BR></td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",★アイリスオーヤマ  シュレッダー P5GC ホワイト/ブラック P5GCホワイト／ブラック 【あす楽(平日のみ出荷)/代引除く】：ヒットライン,★アイリスオーヤマ  シュレッダー P5GC ホワイト/ブラック P5GCホワイト／ブラック 【あす楽(平日のみ出荷)/代引除く】,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。★アイリスオーヤマ  シュレッダー P5GC ホワイト/ブラック P5GCホワイト／ブラック 【あす楽(平日のみ出荷)/代引除く】[rn]
37-60568,http://tshop.r10s.jp/hitline/cabinet/fs/975/4967576120975.jpg?fitin=700:700,3382.4000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,アイリスオーヤマ  シュレッダー ベージュ/ブラック P5GCベージュ／ブラック,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h3f9</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>インテリア性が高いシュレッダーです。<BR>ご家庭やオフィスに最適です。<BR>【安全装置】ダストボックススイッチ：本体からダストボックスを外すと作動しない安全設計です。<BR>サーマルプロテクター：モーターが加熱すると自動的にストップします。<BR>温度ヒューズ：モーターが過度に加熱すると自動的にストップします。<BR></td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",アイリスオーヤマ  シュレッダー ベージュ/ブラック P5GCベージュ／ブラック：ヒットライン,アイリスオーヤマ  シュレッダー ベージュ/ブラック P5GCベージュ／ブラック,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。アイリスオーヤマ  シュレッダー ベージュ/ブラック P5GCベージュ／ブラック[rn]
37-60569,http://tshop.r10s.jp/hitline/cabinet/fs/844/4905009979844.jpg?fitin=700:700,69952.8000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,アイリスオーヤマ  オフィスシュレッダー グレー【大型商品につき代引不可・時間指定不可・返品不可】 OF318グレー,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h622</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>オフィスに最適！A3コピー用紙を1度に10～12枚細断できるシュレッダーです。<BR>最大細断枚数は、A4コピー用紙　18枚（50Hz)/15枚（60Hz）。<BR>縦入れ時A3コピー用紙12枚（50Hz）/10枚（60Hz）。<BR>カード1枚、CD・DVD1枚細断可能です。<BR>大型緊急停止スイッチ付き。<BR>キャスター付きで移動にも便利。<BR>ダストボックスは、A4用紙約1200枚分の大容量タイプです。<BR>グリーン購入法適合商品です。<BR></td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",アイリスオーヤマ  オフィスシュレッダー グレー【大型商品につき代引不可・時間指定不可・返品不可】 OF318グレー：ヒットライン,アイリスオーヤマ  オフィスシュレッダー グレー【大型商品につき代引不可・時間指定不可・返品不可】 OF318グレー,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。アイリスオーヤマ  オフィスシュレッダー グレー【大型商品につき代引不可・時間指定不可・返品不可】 OF318グレー[rn]
37-60570,http://tshop.r10s.jp/hitline/cabinet/fs/911/4995364210911.jpg?fitin=700:700,11982.4000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,アコ・ブランズ  マイクロカットシュレッダ A17M GSHA17M-SB,税込み・送料無料：平日PM2時まで注文&rArr;大阪発、翌営業日出荷,"<IMG SRC=""http://www.rakuten.ne.jp/gold/hitline/images/pic_1800.gif""border=0><BR><font color=#FFFFF0><font size=1>送料無料キャンペーンコード：【smtb-TK】<br></font><font color=#FF0000>ご注文後は、【発送のご案内】→【送り状No連絡】→【納品書と領収書メール】の各メールをお送りします。<BR>納品書・領収書は、PCのメールアドレスにのみ、PDFでお送りします。<BR> 名義変更などあれば、後からでも再発行させて頂きます。</font><div style=""text-align:right;color:#999999;"">【kk9n0d18p】h622</div><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",アコ・ブランズ  マイクロカットシュレッダ A17M GSHA17M-SB：ヒットライン,アコ・ブランズ  マイクロカットシュレッダ A17M GSHA17M-SB,税込み・送料無料：平日PM2時まで注文&rArr;大阪発、翌営業日出荷。アコ・ブランズ  マイクロカットシュレッダ A17M GSHA17M-SB[rn]
37-60571,http://tshop.r10s.jp/hitline/cabinet/fs/816/4901480205816.jpg?fitin=700:700,14710.4000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,コクヨ ( KOKUYO )  マルチシュレッダークロス A4・CD・FD対応 KPS-M25X,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h3mi</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>紙だけでなく、CD・FDまで細断できるコンパクトなマルチシュレッダー<BR>紙だけでなく、CD・FDまで細断できるコンパクトなマルチシュレッダー<br><br><br>外寸法(W・D・H)：264・371・477<br>投入幅(紙)：222mm<br>投入幅(カード類)：59mm<br>投入幅(CD)：124mm<br>投入幅(FD)：91mm<br>細断寸法(紙・カード類)：4×39mm<br>細断寸法(CD)：4分割<br>細断寸法(FD)：3分割<br>最大細断枚数：A4コピー用紙約10枚<br><br>●連続使用時間/約5分<br>●細断速度/約1.8m/分<br>●作動音/約69dB<br>●細断方式/紙・カード類:クロスタイプ、FD・CD:ストレートタイプ<br>●ゴミ箱容量/15.2L<br>●ゴミ箱周囲長/1030mm(300・265・200・265)<br>●適合ゴミ袋/J-MSパックS・KPS-PF6060<br>●消費電力/170W<br>●質量/9.4kg<br>●推定耐久枚数/CD:約2500枚、FD:約2500枚<br>●対応メディア・カード/FD・CD-R/RW・DVD-R/RW・8cmCD-R/RW・名刺型/特殊形状CD-R/RW・クレジットカードなど(FDはシャッター部分が金属のものでも細断できます)<br><br><b>※※※　必ずお読み下さい　※※※</b><br><br>※コクヨ(KOKUYO)製のシュレッダーは、ホッチキスで閉じた書類・クリップでまとめられた書類など、金属部分を含んだ書類の処理には対応しておりません。<BR>使用されますと故障の原因となりますので、ご使用とならないようお願いいたします。<BR></td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",コクヨ ( KOKUYO )  マルチシュレッダークロス A4・CD・FD対応 KPS-M25X：ヒットライン,コクヨ ( KOKUYO )  マルチシュレッダークロス A4・CD・FD対応 KPS-M25X,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。コクヨ ( KOKUYO )  マルチシュレッダークロス A4・CD・FD対応 KPS-M25X[rn]
37-60572,http://tshop.r10s.jp/hitline/cabinet/fs/480/4901480279480.jpg?fitin=700:700,8709.6000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,コクヨ ( KOKUYO )  KPS-MX100D (デスクサイドマルチシュレッダーSilent-Duo) KPS-MX100D,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h62i</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>●静音設計により業界最小レベルの作動音50dBを実現しました。<BR>●ハイパワーモーターの採用で、6枚の最大枚数と12分の連続使用時間を達成しています。<BR>●スリムな本体サイズながら、専用のメディア細断ユニットを搭載したマルチタイプです。<BR>●ゴミ捨てがしやすい引き出し式のゴミ箱です。<BR></td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",コクヨ ( KOKUYO )  KPS-MX100D (デスクサイドマルチシュレッダーSilent-Duo) KPS-MX100D：ヒットライン,コクヨ ( KOKUYO )  KPS-MX100D (デスクサイドマルチシュレッダーSilent-Duo) KPS-MX100D,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。コクヨ ( KOKUYO )  KPS-MX100D (デスクサイドマルチシュレッダーSilent-Duo) KPS-MX100D[rn]
37-60573,http://tshop.r10s.jp/hitline/cabinet/fs/040/4901480226040.jpg?fitin=700:700,18622.4000,,パソコン・周辺機器 > オフィス機器 > 電動シュレッダー,コクヨ ( KOKUYO )  KPS-X150 シュレッダー KPS-X150,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷,"　<div style=""text-align:right;color:#999999;"">【kk9n0d18p】h3e9</div><TABLE style="" border: 2px dashed #CF0000; background-color: #FFEEEE""><tr><td align=left><BR><b>　【商品の説明】</b><BR>オフィス環境にも調和する満杯センサー付静音タイプのシュレッダー<BR>■静音設計 ■満杯センサー付 ■引き出し式ゴミ箱 ■細断速度:約2.2m/分 ■消費電力:250W ■質量:8.5kg ■待機電力:2.5W ■ゴミ箱容量:15l ■作動音:約53dB<br><br><b>※※※　必ずお読み下さい　※※※</b><br><br>※コクヨ(KOKUYO)製のシュレッダーは、ホッチキスで閉じた書類・クリップでまとめられた書類など、金属部分を含んだ書類の処理には対応しておりません。<BR>使用されますと故障の原因となりますので、ご使用とならないようお願いいたします。<BR></td></tr></TABLE><BR><style type=""text/css"">
<!--
/*--------------------------------------------
買い物かごボタン
--------------------------------------------*/
#rakutenLimitedId_aroundCart tbody tr td input {

background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin2.jpg) no-repeat;

width: 180px;
height: 63px;
border: none;
cursor:pointer;
text-indent:-9999px;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover {
background: url(http://image.rakuten.co.jp/hitline/cabinet/top/btn-cartin-hover3.jpg) no-repeat;
}



font input{

background:#eee !important;

width:auto !important;

height:auto !important;

cursor:pointer !important;

text-indent:0px !important;

border:1px #ccc solid !important;

font-size:12px;

color:#666;

padding: 3px 10px !important;

border-radius: 4px;

}

input#units{

background:none !important;

width:auto !important;

height:auto !important;

cursor:auto !important;

text-indent:0px !important;

border:2px #ccc solid !important;

font-size:16px;

padding: 5px 5px 7px 5px !important;

text-align: center;

}


#rakutenLimitedId_aroundCart tbody tr td.inventory input{

width:auto !important;

height:auto !important;

background:none !important;

text-indent:0px !important;

}
-->


</style>


<!--ここから-->
<!--ここまで-->",コクヨ ( KOKUYO )  KPS-X150 シュレッダー KPS-X150：ヒットライン,コクヨ ( KOKUYO )  KPS-X150 シュレッダー KPS-X150,税込み・送料無料：平日PM2時までカード注文&rArr;即日出荷。コクヨ ( KOKUYO )  KPS-X150 シュレッダー KPS-X150[rn]
