37-70925,http://tshop.r10s.jp/brico/cabinet/07/4953571015507_1.jpg?fitin=700:700,398.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,新富士バーナー パワーガスRG RZ-550,プロパン混入によりハイカロリーを実現。,"プロパン混入によりハイカロリーを実現。<br>
<br>
【外形寸法】直径52mm×高さ175mm<br>
【重量】195g<br>
【内容量】液化プロパン、液化イソブタン、液化ブタン<br>
【適合トーチ】RZ-510",新富士バーナー パワーガスRG RZ-550：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント新富士バーナー パワーガスRG RZ-550,プロパン混入によりハイカロリーを実現。 。新富士バーナー パワーガスRG RZ-550[rn]
37-70926,http://tshop.r10s.jp/brico/cabinet/05/4991945600805_1.jpg?fitin=700:700,384.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,スター電器製造 スズキット ゴムプラグ 2Ｐ－15Ａ SP-1111P 125V,,"用途<br>
100Vゴムプラグ<br>
<br>
機能・特徴<br>
125V・15A・2芯接続です。<br>
<br>
仕様<br>
●2P-15A-125V<br>
●適用電線：1CT・2CT・2RNCT(0.75～2mm2)<br>
●適用電線：VCT・S-VCT(0.75～2mm2)<br>
●適用電線：VCTF・VCTFK(0.75～2mm2)<br>
<br>
注意事項<br>
結線時のネジは必ずしっかりと締め付けてください。<br>
定格電圧・電流を必ず超えないよう使用して下さい。<br>",スター電器製造 スズキット ゴムプラグ 2Ｐ&minus;15Ａ SP-1111P 125V：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントスター電器製造 スズキット ゴムプラグ 2Ｐ&minus;15Ａ SP-1111P 125V,スター電器製造 スズキット ゴムプラグ 2Ｐ&minus;15Ａ SP-1111P 125V[rn]
37-70927,http://tshop.r10s.jp/brico/cabinet/35/4991945592735_1.jpg?fitin=700:700,839.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,【メール便可〒】SUZUKID スズキット スターロード S-1 2.0X200G PS-03 電気溶接棒（ステンレス用）,低電圧ステンレス用被覆アーク溶接棒　,"【用途】<br>
低電圧ステンレス用被覆アーク溶接棒<br><br>
【機能・特徴】<br>
ステンレス素材に使用します。<br>
この電気溶接棒はステンレス鋼(SUS304など)用で、溶接のままで耐熱・耐食性及び機械的性質に優れた溶着金属が得られるライムチタニア系溶接棒(JIS・Z3221・D308-16)です。 <br><br>
【仕様】<br>
●溶接棒径：2.0mm<br>
●溶接棒長：230mm<br>
●溶接板厚：2.0mm～4.0mm<br>
●溶接電流：50A～90A<br>
●引張り強さ：55～65kg/mm2以上・伸び35～45パーセント以上<br>
●ライムチタニア系・JIS/D308-16相当<br>
●内容量：200g<br><br>
【注意事項】<br>
出力電圧が35～40Vの小型低電圧溶接機用として開発されたものですので、小型低電圧溶接機を使用する場合は、この種類の溶接棒を使用してください。ただし、200V溶接機にもご使用できます。<br>
ご使用の前にお使いになる溶接機の取扱説明書を必ずお読みください。<br>
溶接時のアーク光は直接見ないでください。目を傷めますので遮光面を使用してください。<br><br>
<font color=""#FF0000"">※こちらの商品は4個まで1メール便での発送が可能です。<br>
メール便の詳細はこちら</font>",【メール便可〒】SUZUKID スズキット スターロード S-1 2.0X200G PS-03 電気溶接棒（ステンレス用）：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】SUZUKID スズキット スターロード S-1 2.0X200G PS-03 電気溶接棒（ステンレス用）,低電圧ステンレス用被覆アーク溶接棒　。【メール便可〒】SUZUKID スズキット スターロード S-1 2.0X200G PS-03 電気溶接棒（ステンレス用）[rn]
37-70928,http://tshop.r10s.jp/brico/cabinet/05/4953571118505_1.jpg?fitin=700:700,835.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,新富士バーナー 新富士 パワーガス3本組 RZ-8501 RZ8501,,●内容量(g/本):200<br>●質量(g):1180,新富士バーナー 新富士 パワーガス3本組 RZ-8501 RZ8501：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント新富士バーナー 新富士 パワーガス3本組 RZ-8501 RZ8501,新富士バーナー 新富士 パワーガス3本組 RZ-8501 RZ8501[rn]
37-70929,http://tshop.r10s.jp/brico/cabinet/08/4953571018508_1.jpg?fitin=700:700,327.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,新富士バーナー 新富士 パワーガス RZ-850,,■プロパン混入により、ハイカロリーを実現しました。<br>■プロパン混入により、強火力・安定・安全使用を実現しました。<br>■吸収体構造により、点火直後から逆さ使用が可能です。<br><br>●炎温度(℃):-<br>●発熱量(kcal/h):-<br>●燃焼時間(分/缶):-<br>●質量(g):380<br>●内容量(g):200<br>●適合トーチ:RZ-840・831・832・820B・811・811S,新富士バーナー 新富士 パワーガス RZ-850：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント新富士バーナー 新富士 パワーガス RZ-850,新富士バーナー 新富士 パワーガス RZ-850[rn]
37-70930,http://tshop.r10s.jp/brico/cabinet/03/4953571017303_1.jpg?fitin=700:700,1728.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,新富士バーナー 新富士 パワートーチ RZ-730 RZ730,,■カセットガス式でありながら、点火後すぐに逆さ使用をしても生火が出にくい安全設計です。<br>■空気調整レバーで900℃のソフトな炎から1300℃の集中炎まで調整可能です。<br><br>●炎温度(℃):1300<br>●発熱量(kcal/h):1820<br>●燃焼時間(分/缶):90<br>●質量(g):520<br>●内容量(g):650<br>●集中炎<br>●電子着火式<br>●集中炎<br>●電子着火式,新富士バーナー 新富士 パワートーチ RZ-730 RZ730：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント新富士バーナー 新富士 パワートーチ RZ-730 RZ730,新富士バーナー 新富士 パワートーチ RZ-730 RZ730[rn]
37-70931,http://tshop.r10s.jp/brico/cabinet/00/4953571017600_1.jpg?fitin=700:700,246.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,新富士バーナー 新富士 パワーガスCB RZ-760,,■逆さ使用が可能です。<br><br>●炎温度(℃):-<br>●発熱量(kcal/h):-<br>●燃焼時間(分/缶):-<br>●質量(g):340<br>●内容量(g):240<br>●適合トーチ:RZ-730・730S、RZ-710・710S、RZ-720E・720・720ES、Z-700,新富士バーナー 新富士 パワーガスCB RZ-760：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント新富士バーナー 新富士 パワーガスCB RZ-760,新富士バーナー 新富士 パワーガスCB RZ-760[rn]
37-70932,http://tshop.r10s.jp/brico/cabinet/97/4933505910597_1.jpg?fitin=700:700,534.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,宝商 コテライザー 専用ガスボンベ Mサイズ 265ml 70-59,,■コテライザー専用共通ガスボンベです。<br><br>●容量(ml):265<br>●質量(g):150<br>●適合コテ:60A、91A、90A、90B、90C、N-70A、N-70B、72A、82A、GT-01、GT-02<br><br>※コテライザーには専用ガスをご使用ください。専用ガス以外のガスを使うと故障の原因になるだけでなく性能が低下することがあります。,宝商 コテライザー 専用ガスボンベ Mサイズ 265ml 70-59：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント宝商 コテライザー 専用ガスボンベ Mサイズ 265ml 70-59,宝商 コテライザー 専用ガスボンベ Mサイズ 265ml 70-59[rn]
37-70933,http://tshop.r10s.jp/brico/cabinet/07/4953571018607_1.jpg?fitin=700:700,409.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,新富士バーナー 新富士 業務用パワーガス RZ-860,,■プロパン混入により、ハイカロリーを実現しました。<br>■空気調整つまみで、1600℃の強力集中炎から1000℃のソフト炎が自在に作れます。<br>■フルタイム逆さ使用可能です。<br>■ワンハンドで点火・消化が可能です。<br>■いつでも好みの火力で点火可能です。<br><br>●炎温度(℃):-<br>●発熱量(kcal/h):-<br>●燃焼時間(分/缶):-<br>●質量(g):410<br>●内容量(g):220<br>●適合トーチ:RZ-840・840S・830S・831・820SS・820B・811・811S<br>●電子着火式<br>●ねじ込み式,新富士バーナー 新富士 業務用パワーガス RZ-860：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント新富士バーナー 新富士 業務用パワーガス RZ-860,新富士バーナー 新富士 業務用パワーガス RZ-860[rn]
37-70934,http://tshop.r10s.jp/brico/cabinet/74/04703129-026674_1.jpg?fitin=700:700,7664.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,【送料無料】SUZUKID スズキッド 液晶式自動遮光溶接面 アイボーグアルファ EB-200A 4991945026674,,"そこにあるという安心感。<br>
1/20000秒の高速遮光で、DIYから仕事までを幅広くカバー<br>
アイボーグデラックスがスタイルはそのままに、機能を充実させてリニューアル！<br><br>
1. 視界旅域95mm×45mm<br>
2. 反応速度1／20000秒<br> 
3. 戻り速度調整機能<br> 
4. TIG溶接にも対応できます。<br><br>
●本体サイズ：幅225mm×奥行310mm×高さ210mm<br>
●本体重量：536g<br>
●視界領域：横95mm×高さ45mm<br>
●遮光速度：1/20000秒<br>
●電源：ソーラー電池+リチウム電池(2個)<br>
●仕様用途：TIG溶接、MIG溶接、MAG溶接、ノンガスワイヤ溶接、被覆アーク溶接(溶接棒)<br>
●標準付属品：外側カバープレート×3枚、内側カバープレート×3枚、キャリーバッグ <br>",【送料無料】SUZUKID スズキッド 液晶式自動遮光溶接面 アイボーグアルファ EB-200A 4991945026674：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【送料無料】SUZUKID スズキッド 液晶式自動遮光溶接面 アイボーグアルファ EB-200A 4991945026674,【送料無料】SUZUKID スズキッド 液晶式自動遮光溶接面 アイボーグアルファ EB-200A 4991945026674[rn]
37-70935,http://tshop.r10s.jp/brico/cabinet/47/4977292462747_1.jpg?fitin=700:700,1984.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 溶接・熱工具 > 溶接機器,藤原産業 神鋼 溶接棒 ＺＥＲＯＤＥ44 4.0X450 5KG,,"用途<br>
軟鋼を用いる車両、軽量鉄骨、建築などの一般構造物の溶接<br>
<br>
機能・特徴<br>
溶接時に発生するヒューム量を同タイプ品に比べ約30パーセント低減させたライムチタニヤ系溶接棒です。<br>
再アーク性は抜群で、ビートの伸びも良くスラグの剥離性も優れていますので、断続溶接、すみ肉溶接、タック(仮付け)溶接などに最適です。<br>
被覆の可とう性が良好ですから、曲げて使用できます。<br>
難吸湿タイプですので、通常の保管状態では乾燥を省略できます。<br>
<br>
仕様<br>
●棒径：4.0mm<br>
●棒長：450mm<br>
●容量：5kg<br>
●電流範囲(A)：下向140～190・立向、上向120～170<br>
●棒端色：銀灰色<br>
●二次着色：青白色<br>
<br>
注意事項<br>
過大電流の使用は、X線性能を低下させるほか、スパッタが増加する、アンダカットが発生する、スクラブのかぶりが悪くなるなどの作業性劣化の原因になりますので、適正電流範囲を守って下さい。<br>
過度に吸湿しますと、作業性の劣化のほかピットが発生することがありますので、70～100度で30～60分の乾燥を行って下さい。<br>
長時間の乾燥及び、高温での乾燥は、見かけ上変質していなくても、溶込みが減少したり、棒焼けの原因になりますので避けて下さい。<br>",藤原産業 神鋼 溶接棒 ＺＥＲＯＤＥ44 4.0X450 5KG：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント藤原産業 神鋼 溶接棒 ＺＥＲＯＤＥ44 4.0X450 5KG,藤原産業 神鋼 溶接棒 ＺＥＲＯＤＥ44 4.0X450 5KG[rn]
