21-301,http://tshop.r10s.jp/dtc/cabinet/2013005289/4535449323213.jpg?fitin=700:700,748.8000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,北越紀州製紙 北越紀州製紙 NEWファインカラー A4(500) ライトクリーム (NEWﾌｧｲﾝｶﾗｰA4500),　,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">サイズ:A4 入数:500枚 色:ライトクリーム　坪量:64g/<br><br></font></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""710"" bordercolor=""#cccccc""><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">型番</font></td><td width=""530""><font size=""2"">NEWﾌｧｲﾝｶﾗｰA4500</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">ＪＡＮコード</font></td><td width=""530""><font size=""2"">4535449323213</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">メーカー</font></td><td width=""530""><font size=""2"">北越紀州製紙</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">色</font></td><td width=""530""><font size=""2"">ライトクリーム</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">本体サイズ</font></td><td width=""530""><font size=""2"">210×297</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">サイズ</font></td><td width=""530""><font size=""2"">A4サイズ</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">入数</font></td><td width=""530""><font size=""2"">500枚</font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",北越紀州製紙 北越紀州製紙 NEWファインカラー A4(500) ライトクリーム (NEWﾌｧｲﾝｶﾗｰA4500)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone北越紀州製紙 北越紀州製紙 NEWファインカラー A4(500) ライトクリーム (NEWﾌｧｲﾝｶﾗｰA4500),　。北越紀州製紙 北越紀州製紙 NEWファインカラー A4(500) ライトクリーム (NEWﾌｧｲﾝｶﾗｰA4500)[rn]
21-302,http://tshop.r10s.jp/dtc/cabinet/201605_05/4530190916462.jpg?fitin=700:700,12000.0000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,【送料無料】アワガミファクトリーIJ-1405 アワガミインクジェットペーパー 群雲こうぞ(晒) (ロール/914mm×15m) (IJ1405ﾑﾗｸﾓｺｳｿﾞｻ),　,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">■その風合いから、特に水墨画や浮世絵、日本画など絵画の複製などに適し、その素材感は写真表現にも新鮮な感覚としてご利用頂けます。<br>■薄手でしなやかさを有することから、掛軸や屏風などの加工にも適しています。<br>※楮の繊維を多用しナチュラル感を残した風合いであることから、夾雑物が見受けられることがございます。<br>※薄い素材であるため、印字面が多い又は濃度の高いデータの出力はシワがよりやすい場合がありますことを御了承下さい。<br><br>【製品仕様】<br>規格：ロール/914mm×15m<br>重量：42g/m2<br>厚さ：0.16mm±10%<br>原料配合：楮90％ / 木材パルプ10％<br>ph数：中性<br><br></font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",【送料無料】アワガミファクトリーIJ-1405 アワガミインクジェットペーパー 群雲こうぞ(晒) (ロール/914mm&times;15m) (IJ1405ﾑﾗｸﾓｺｳｿﾞｻ)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone【送料無料】アワガミファクトリーIJ-1405 アワガミインクジェットペーパー 群雲こうぞ(晒) (ロール/914mm&times;15m) (IJ1405ﾑﾗｸﾓｺｳｿﾞｻ),　。【送料無料】アワガミファクトリーIJ-1405 アワガミインクジェットペーパー 群雲こうぞ(晒) (ロール/914mm&times;15m) (IJ1405ﾑﾗｸﾓｺｳｿﾞｻ)[rn]
21-303,http://tshop.r10s.jp/dtc/cabinet/01734597/4530190210553.jpg?fitin=700:700,3608.0000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,アワガミファクトリーアワガミインクジェットペーパー いんべ-極厚口-白 (A2サイズ・10枚) IJ-0502 (IJ0502),　,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""710"" style=""line-height:140%;""><tr><td><font size=""2"">和紙は通常、表と裏の表情が違いますが、忌部（いんべ）はA.I.J.P.の中で唯一両面印刷が可能な素材です。<br>また表裏印刷可能なので、本または冊子の本文用としても使用できます。<br>麻と楮を混合させ、簀の目（すのめ）が特徴の和紙です。<br><br>この紙は、古代の伝統的な技法を再現しおり、原料には楮に麻を混ぜてより強くしてあります。麻は、楮よりも繊維が細いため、楮だけの紙よりも荒々しさをやわらげてくれます。楮の滲みやすい性質を改善するために特別な顔料をコートしました。忌部は、表と裏、どちらも使えるので、両面にコートを施し、両面印刷が可能で多様な用途が考えられます。<br><br></font></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""710"" bordercolor=""#cccccc""><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">商品名</font></td><td width=""530""><font size=""2"">アワガミインクジェットペーパー</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">メーカー</font></td><td width=""530""><font size=""2"">アワガミ</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">シリーズ名/愛称</font></td><td width=""530""><font size=""2"">いんべ-極厚口-白</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">色</font></td><td width=""530""><font size=""2"">白</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">シートサイズ</font></td><td width=""530""><font size=""2"">A2（420×594mm）</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">入数</font></td><td width=""530""><font size=""2"">10枚</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">種類</font></td><td width=""530""><font size=""2"">和紙</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">紙厚</font></td><td width=""530""><font size=""2"">約0.28mm（160g/m2）</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">仕様</font></td><td width=""530""><font size=""2"">配合原料：楮、麻</font></td></tr><tr><td width=""180"" bgcolor=""#efefef""><font size=""2"">メーカー製品情報</font></td><td width=""530""><font size=""2""></font></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",アワガミファクトリーアワガミインクジェットペーパー いんべ-極厚口-白 (A2サイズ・10枚) IJ-0502 (IJ0502)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneアワガミファクトリーアワガミインクジェットペーパー いんべ-極厚口-白 (A2サイズ・10枚) IJ-0502 (IJ0502),　。アワガミファクトリーアワガミインクジェットペーパー いんべ-極厚口-白 (A2サイズ・10枚) IJ-0502 (IJ0502)[rn]
21-304,http://tshop.r10s.jp/dtc/cabinet/201204/4530190210287.jpg?fitin=700:700,2192.0000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,アワガミファクトリー アワガミインクジェットペーパー 楮-厚口-生成 (A4サイズ・20枚) IJ-0344 (IJ0344),　,"<table width=""710""><tr><td><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""580"" id=""AutoNumber1""><tr><td>楮繊維の荒々しさと美しさを活かしたベーシックな質感が感じられ、やわらかく、しっかりとした表情が特徴です。写真や美術作品のレプリカに、また和風のイラストの作品制作に推奨しています。楮（こうぞ）は代表的な和紙原料で、繊維が太くて長く強いため、紙の強度が強く保存性に優れています。その上、「やわらかで折り曲げに強い」という性質もあります。楮繊維の滲みやすい性質を改善するために特別な顔料をコートしました。<br><br></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""580"" bordercolor=""#111111"" style=""border-collapse: collapse""><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">商品名</font></td><td width=400><font size=""2"">アワガミインクジェットペーパー</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">メーカー</font></td><td width=400><font size=""2"">アワガミ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">シリーズ名/愛称</font></td><td width=400><font size=""2"">楮-厚口-生成</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">型番</font></td><td width=400><font size=""2"">IJ-0344</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">JANコード</font></td><td width=400><font size=""2"">4530190210287</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">色</font></td><td width=400><font size=""2"">生成</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">シートサイズ</font></td><td width=400><font size=""2"">A4（297×210mm）</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">入数</font></td><td width=400><font size=""2"">20枚</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">種類</font></td><td width=400><font size=""2"">和紙</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">紙厚</font></td><td width=400><font size=""2"">0.23mm（70g/m2）</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">仕様</font></td><td width=400><font size=""2"">原料配合：楮</font></td></tr></table></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",アワガミファクトリー アワガミインクジェットペーパー 楮-厚口-生成 (A4サイズ・20枚) IJ-0344 (IJ0344)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneアワガミファクトリー アワガミインクジェットペーパー 楮-厚口-生成 (A4サイズ・20枚) IJ-0344 (IJ0344),　。アワガミファクトリー アワガミインクジェットペーパー 楮-厚口-生成 (A4サイズ・20枚) IJ-0344 (IJ0344)[rn]
21-305,http://tshop.r10s.jp/dtc/cabinet/00824238/4961411507587.jpg?fitin=700:700,213.6000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,長門屋(ナガトヤ) “和み紙(なごみがみ)” 七夕 とりのこ (B5サイズ・20枚) ナ-758 (ﾅ758),　,"<table width=""710""><tr><td><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""580"" id=""AutoNumber1""><tr><td>”いろいろな色の紙片が散りばめられた「七夕」タイプ”高級感あふれる、プリンタ対応厚漉和紙。【七夕・とりのこ】（B5サイズ・20枚）■ インクジェット・レーザープリンタ、コピー機、手書きにて使用できる、高級感のある厚漉和紙です。■ 案内状や飲食店のメニュー、お品書き等に。<br><br></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""580"" bordercolor=""#111111"" style=""border-collapse: collapse""><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">商品名</font></td><td width=400><font size=""2"">“和み紙（なごみがみ）” 七夕 とりのこ （B5サイズ・20枚）　ナ-758</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">メーカー</font></td><td width=400><font size=""2"">ナガトヤ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">型番</font></td><td width=400><font size=""2"">ナ-758</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">JANコード</font></td><td width=400><font size=""2"">4961411507587</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">色</font></td><td width=400><font size=""2"">七夕・とりのこ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">シートサイズ</font></td><td width=400><font size=""2"">B5サイズ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">紙質</font></td><td width=400><font size=""2"">材質：和紙</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">入数</font></td><td width=400><font size=""2"">20枚</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">種類</font></td><td width=400><font size=""2"">和紙</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">紙厚</font></td><td width=400><font size=""2"">75g／m2、64.5kg／四六、0.14mm</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">対応プリンタ</font></td><td width=400><font size=""2"">インクジェットプリンタ、レーザープリンタ、コピー、手書き</font></td></tr></table></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",長門屋(ナガトヤ) &ldquo;和み紙(なごみがみ)&rdquo; 七夕 とりのこ (B5サイズ・20枚) ナ-758 (ﾅ758)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone長門屋(ナガトヤ) &ldquo;和み紙(なごみがみ)&rdquo; 七夕 とりのこ (B5サイズ・20枚) ナ-758 (ﾅ758),　。長門屋(ナガトヤ) &ldquo;和み紙(なごみがみ)&rdquo; 七夕 とりのこ (B5サイズ・20枚) ナ-758 (ﾅ758)[rn]
21-306,http://tshop.r10s.jp/dtc/cabinet/201204/4530190210461.jpg?fitin=700:700,1704.0000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,アワガミファクトリー アワガミインクジェットペーパー いんべ-厚口-白 (A3サイズ・10枚) IJ-0463 (IJ0463),　,"<table width=""710""><tr><td><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""580"" id=""AutoNumber1""><tr><td>和紙は通常、表と裏の表情が違いますが、忌部（いんべ）はA.I.J.P.の中で唯一両面印刷が可能な素材です。また表裏印刷可能なので、本または冊子の本文用としても使用できます。麻と楮を混合させ、簀の目（すのめ）が特徴の和紙です。この紙は、古代の伝統的な技法を再現しおり、原料には楮に麻を混ぜてより強くしてあります。麻は、楮よりも繊維が細いため、楮だけの紙よりも荒々しさをやわらげてくれます。楮の滲みやすい性質を改善するために特別な顔料をコートしました。忌部は、表と裏、どちらも使えるので、両面にコートを施し、両面印刷が可能で多様な用途が考えられます。<br><br></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""580"" bordercolor=""#111111"" style=""border-collapse: collapse""><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">商品名</font></td><td width=400><font size=""2"">アワガミインクジェットペーパー</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">メーカー</font></td><td width=400><font size=""2"">アワガミ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">シリーズ名/愛称</font></td><td width=400><font size=""2"">いんべ-厚口-白</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">色</font></td><td width=400><font size=""2"">白</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">シートサイズ</font></td><td width=400><font size=""2"">A3（420×297mm）</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">入数</font></td><td width=400><font size=""2"">10枚</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">種類</font></td><td width=400><font size=""2"">和紙</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">紙厚</font></td><td width=400><font size=""2"">約0.23mm（125g/m2）</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">仕様</font></td><td width=400><font size=""2"">配合原料：楮、麻</font></td></tr></table></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",アワガミファクトリー アワガミインクジェットペーパー いんべ-厚口-白 (A3サイズ・10枚) IJ-0463 (IJ0463)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneアワガミファクトリー アワガミインクジェットペーパー いんべ-厚口-白 (A3サイズ・10枚) IJ-0463 (IJ0463),　。アワガミファクトリー アワガミインクジェットペーパー いんべ-厚口-白 (A3サイズ・10枚) IJ-0463 (IJ0463)[rn]
21-307,http://tshop.r10s.jp/dtc/cabinet/00824238/4961411507822.jpg?fitin=700:700,541.6000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,長門屋(ナガトヤ) “和み紙(なごみがみ)” 大礼 とりのこ (A3サイズ・20枚) ナ-782 (ﾅ782),　,"<table width=""710""><tr><td><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""580"" id=""AutoNumber1""><tr><td>”うっすらとひげのような模様の入った「大礼」タイプ”高級感あふれる、プリンタ対応厚漉和紙。【大礼・とりのこ】（A3サイズ・20枚）■ インクジェット・レーザープリンタ、コピー機、手書きにて使用できる、高級感のある厚漉和紙です。■ 案内状や飲食店のメニュー、お品書き等に。■ 各種和み紙封筒シリーズとセットでお使いいただけます。<br><br></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""580"" bordercolor=""#111111"" style=""border-collapse: collapse""><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">商品名</font></td><td width=400><font size=""2"">“和み紙（なごみがみ）” 大礼 とりのこ （A3サイズ・20枚）　ナ-782</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">メーカー</font></td><td width=400><font size=""2"">ナガトヤ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">型番</font></td><td width=400><font size=""2"">ナ-782</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">JANコード</font></td><td width=400><font size=""2"">4961411507822</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">色</font></td><td width=400><font size=""2"">大礼・とりのこ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">シートサイズ</font></td><td width=400><font size=""2"">A3サイズ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">紙質</font></td><td width=400><font size=""2"">材質：和紙</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">入数</font></td><td width=400><font size=""2"">20枚</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">種類</font></td><td width=400><font size=""2"">和紙</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">紙厚</font></td><td width=400><font size=""2"">81.4g／m2、70kg／四六、0.14mm</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">対応プリンタ</font></td><td width=400><font size=""2"">インクジェットプリンタ、レーザープリンタ、コピー、手書き</font></td></tr></table></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",長門屋(ナガトヤ) &ldquo;和み紙(なごみがみ)&rdquo; 大礼 とりのこ (A3サイズ・20枚) ナ-782 (ﾅ782)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhone長門屋(ナガトヤ) &ldquo;和み紙(なごみがみ)&rdquo; 大礼 とりのこ (A3サイズ・20枚) ナ-782 (ﾅ782),　。長門屋(ナガトヤ) &ldquo;和み紙(なごみがみ)&rdquo; 大礼 とりのこ (A3サイズ・20枚) ナ-782 (ﾅ782)[rn]
21-308,http://tshop.r10s.jp/dtc/cabinet/01734597/4530190210560.jpg?fitin=700:700,2008.0000,,パソコン・周辺機器 > PCサプライ・消耗品 > コピー用紙・印刷用紙 > その他,アワガミファクトリー アワガミインクジェットペーパー いんべ-極厚口-白 (A3サイズ・10枚) IJ-0503 (IJ0503),　,"<table width=""710""><tr><td><table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""580"" id=""AutoNumber1""><tr><td>和紙は通常、表と裏の表情が違いますが、忌部（いんべ）はA.I.J.P.の中で唯一両面印刷が可能な素材です。また表裏印刷可能なので、本または冊子の本文用としても使用できます。麻と楮を混合させ、簀の目（すのめ）が特徴の和紙です。この紙は、古代の伝統的な技法を再現しおり、原料には楮に麻を混ぜてより強くしてあります。麻は、楮よりも繊維が細いため、楮だけの紙よりも荒々しさをやわらげてくれます。楮の滲みやすい性質を改善するために特別な顔料をコートしました。忌部は、表と裏、どちらも使えるので、両面にコートを施し、両面印刷が可能で多様な用途が考えられます。<br><br></td></tr></table><table cellspacing=""0"" cellpadding=""4"" border=""1"" width=""580"" bordercolor=""#111111"" style=""border-collapse: collapse""><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">商品名</font></td><td width=400><font size=""2"">アワガミインクジェットペーパー</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">メーカー</font></td><td width=400><font size=""2"">アワガミ</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">シリーズ名/愛称</font></td><td width=400><font size=""2"">いんべ-極厚口-白</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">色</font></td><td width=400><font size=""2"">白</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">シートサイズ</font></td><td width=400><font size=""2"">A3（420×297mm）</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">入数</font></td><td width=400><font size=""2"">10枚</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">種類</font></td><td width=400><font size=""2"">和紙</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">紙厚</font></td><td width=400><font size=""2"">約0.28mm（160g/m2）</font></td></tr><tr><td width=180 bgcolor =""#F0F0F0""><font size=""2"">仕様</font></td><td width=400><font size=""2"">配合原料：楮、麻</font></td></tr></table></td></tr></table><!--
<div style=""width:710px; height:180px;  margin:0; overflow:hidden;"">

</div>
-->

<div style=""width: 700px; margin: 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei5.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:100px; margin:0 5px; overflow:hidden;"">

</div>


<!--
<div style=""width: 700px; margin: 0 5px;"">
<img src=""http://www.rakuten.ne.jp/gold/dtc/frame/images/syouhinsetumei2.gif"" width=""700"" height=""30"">
</div>

<div style=""width:710px; height:300px;  margin:0 0 20px; overflow:hidden;"">

</div>
-->",アワガミファクトリー アワガミインクジェットペーパー いんべ-極厚口-白 (A3サイズ・10枚) IJ-0503 (IJ0503)：ソフマップ楽天市場店,ソフマップSofmapパソコンタブレットPCHDDアセンブリパーツパソコンパーツテレビゲームブルーレイソフトDVDソフト液晶テレビブルーレイディスクレコーダーデジタル一眼レフカメラデジタルカメラ家電時計中古アウトレットiPadiPhoneアワガミファクトリー アワガミインクジェットペーパー いんべ-極厚口-白 (A3サイズ・10枚) IJ-0503 (IJ0503),　。アワガミファクトリー アワガミインクジェットペーパー いんべ-極厚口-白 (A3サイズ・10枚) IJ-0503 (IJ0503)[rn]
