21-79768,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/2002.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,2002 セラムコート 2oz Antique Gold トールペイント 絵の具 | つくる楽しみ,2002 セラムコート トールペイント 絵の具,"発色・定着力ともに優れ、木はもちろん、布、キャンバス、ブリキ、紙、プラスチック、セラミックなどに適しています。<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。<br>水彩絵の具のように水にぬらして消えてしまうということもありません。<br>ペイントに使うのはこのアクリル絵の具が一般的です。<br>アメリカで最初に生まれ、アメリカで一番愛されているアクリル絵具です。<br>300色近い色数の豊富さと、色のセンスの良さはあらゆるペインターの満足を得ています。<br>※色によってパッケージデザインが異なる場合がございますが、品質には全く関係ございません。<br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",2002 セラムコート 2oz Antique Gold トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみ2002 セラムコート 2oz Antique Gold トールペイント 絵の具 | つくる楽しみ,2002 セラムコート トールペイント 絵の具 。2002 セラムコート 2oz Antique Gold トールペイント 絵の具 | つくる楽しみ[rn]
21-79769,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/2004.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,2004 セラムコート 2oz Luscious Lemon トールペイント 絵の具 | つくる楽しみ,2004 セラムコート トールペイント 絵の具,"発色・定着力ともに優れ、木はもちろん、布、キャンバス、ブリキ、紙、プラスチック、セラミックなどに適しています。<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。<br>水彩絵の具のように水にぬらして消えてしまうということもありません。<br>ペイントに使うのはこのアクリル絵の具が一般的です。<br>アメリカで最初に生まれ、アメリカで一番愛されているアクリル絵具です。<br>300色近い色数の豊富さと、色のセンスの良さはあらゆるペインターの満足を得ています。<br>※色によってパッケージデザインが異なる場合がございますが、品質には全く関係ございません。<br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",2004 セラムコート 2oz Luscious Lemon トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみ2004 セラムコート 2oz Luscious Lemon トールペイント 絵の具 | つくる楽しみ,2004 セラムコート トールペイント 絵の具 。2004 セラムコート 2oz Luscious Lemon トールペイント 絵の具 | つくる楽しみ[rn]
21-79770,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/da-2.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,アメリカーナ White Wash DA-2 トールペイント 絵の具 | つくる楽しみ,DA-2 アメリカーナ  トールペイント 絵の具,"容量： 2オンス/59ml
<br><br>※お色によってパッケージが異なる場合がございますが、品質には全く関係ございません。
<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。
<br>定着力・カバー力に優れているため、トールペイントにぴったりです。<br><br>

●モニターにより、実物のお色と若干異なって見える場合がございます。<br>
お色については、お気軽にお問い合わせくださいませ。<br><b>＊DM便配送、不可</b><br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",アメリカーナ White Wash DA-2 トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみアメリカーナ White Wash DA-2 トールペイント 絵の具 | つくる楽しみ,DA-2 アメリカーナ  トールペイント 絵の具 。アメリカーナ White Wash DA-2 トールペイント 絵の具 | つくる楽しみ[rn]
21-79771,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/2005.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,2005 セラムコート 2oz Pale Yellow トールペイント 絵の具 | つくる楽しみ,2005 セラムコート トールペイント 絵の具,"発色・定着力ともに優れ、木はもちろん、布、キャンバス、ブリキ、紙、プラスチック、セラミックなどに適しています。<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。<br>水彩絵の具のように水にぬらして消えてしまうということもありません。<br>ペイントに使うのはこのアクリル絵の具が一般的です。<br>アメリカで最初に生まれ、アメリカで一番愛されているアクリル絵具です。<br>300色近い色数の豊富さと、色のセンスの良さはあらゆるペインターの満足を得ています。<br>※色によってパッケージデザインが異なる場合がございますが、品質には全く関係ございません。<br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",2005 セラムコート 2oz Pale Yellow トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみ2005 セラムコート 2oz Pale Yellow トールペイント 絵の具 | つくる楽しみ,2005 セラムコート トールペイント 絵の具 。2005 セラムコート 2oz Pale Yellow トールペイント 絵の具 | つくる楽しみ[rn]
21-79772,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/da-3.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,アメリカーナ Buttermilk トールペイント 絵の具 | つくる楽しみ,DA-3 アメリカーナ  トールペイント 絵の具,"容量： 2オンス/59ml
<br><br>※お色によってパッケージが異なる場合がございますが、品質には全く関係ございません。
<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。
<br>定着力・カバー力に優れているため、トールペイントにぴったりです。<br><br>

●モニターにより、実物のお色と若干異なって見える場合がございます。<br>
お色については、お気軽にお問い合わせくださいませ。<br><b>＊DM便配送、不可</b><br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",アメリカーナ Buttermilk トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみアメリカーナ Buttermilk トールペイント 絵の具 | つくる楽しみ,DA-3 アメリカーナ  トールペイント 絵の具 。アメリカーナ Buttermilk トールペイント 絵の具 | つくる楽しみ[rn]
21-79773,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/2006.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,2006 セラムコート 2oz Avocado トールペイント 絵の具 | つくる楽しみ,2006 セラムコート トールペイント 絵の具,"発色・定着力ともに優れ、木はもちろん、布、キャンバス、ブリキ、紙、プラスチック、セラミックなどに適しています。<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。<br>水彩絵の具のように水にぬらして消えてしまうということもありません。<br>ペイントに使うのはこのアクリル絵の具が一般的です。<br>アメリカで最初に生まれ、アメリカで一番愛されているアクリル絵具です。<br>300色近い色数の豊富さと、色のセンスの良さはあらゆるペインターの満足を得ています。<br>※色によってパッケージデザインが異なる場合がございますが、品質には全く関係ございません。<br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",2006 セラムコート 2oz Avocado トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみ2006 セラムコート 2oz Avocado トールペイント 絵の具 | つくる楽しみ,2006 セラムコート トールペイント 絵の具 。2006 セラムコート 2oz Avocado トールペイント 絵の具 | つくる楽しみ[rn]
21-79774,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/2008.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,2008 セラムコート 2oz Green Isle トールペイント 絵の具 | つくる楽しみ,2008 セラムコート トールペイント 絵の具,"発色・定着力ともに優れ、木はもちろん、布、キャンバス、ブリキ、紙、プラスチック、セラミックなどに適しています。<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。<br>水彩絵の具のように水にぬらして消えてしまうということもありません。<br>ペイントに使うのはこのアクリル絵の具が一般的です。<br>アメリカで最初に生まれ、アメリカで一番愛されているアクリル絵具です。<br>300色近い色数の豊富さと、色のセンスの良さはあらゆるペインターの満足を得ています。<br>※色によってパッケージデザインが異なる場合がございますが、品質には全く関係ございません。<br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",2008 セラムコート 2oz Green Isle トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみ2008 セラムコート 2oz Green Isle トールペイント 絵の具 | つくる楽しみ,2008 セラムコート トールペイント 絵の具 。2008 セラムコート 2oz Green Isle トールペイント 絵の具 | つくる楽しみ[rn]
21-79775,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/da-4.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,アメリカーナ Sand トールペイント 絵の具 | つくる楽しみ,DA-4 アメリカーナ  トールペイント 絵の具,"容量： 2オンス/59ml
<br><br>※お色によってパッケージが異なる場合がございますが、品質には全く関係ございません。
<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。
<br>定着力・カバー力に優れているため、トールペイントにぴったりです。<br><br>

●モニターにより、実物のお色と若干異なって見える場合がございます。<br>
お色については、お気軽にお問い合わせくださいませ。<br><b>＊DM便配送、不可</b><br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",アメリカーナ Sand トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみアメリカーナ Sand トールペイント 絵の具 | つくる楽しみ,DA-4 アメリカーナ  トールペイント 絵の具 。アメリカーナ Sand トールペイント 絵の具 | つくる楽しみ[rn]
21-79776,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/2009.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,2009 セラムコート 2oz Seminole Green トールペイント 絵の具 | つくる楽しみ,2009 セラムコート トールペイント 絵の具,"発色・定着力ともに優れ、木はもちろん、布、キャンバス、ブリキ、紙、プラスチック、セラミックなどに適しています。<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。<br>水彩絵の具のように水にぬらして消えてしまうということもありません。<br>ペイントに使うのはこのアクリル絵の具が一般的です。<br>アメリカで最初に生まれ、アメリカで一番愛されているアクリル絵具です。<br>300色近い色数の豊富さと、色のセンスの良さはあらゆるペインターの満足を得ています。<br>※色によってパッケージデザインが異なる場合がございますが、品質には全く関係ございません。<br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",2009 セラムコート 2oz Seminole Green トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみ2009 セラムコート 2oz Seminole Green トールペイント 絵の具 | つくる楽しみ,2009 セラムコート トールペイント 絵の具 。2009 セラムコート 2oz Seminole Green トールペイント 絵の具 | つくる楽しみ[rn]
21-79777,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/da-6.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,アメリカーナ Pineapple トールペイント 絵の具 | つくる楽しみ,DA-6 アメリカーナ  トールペイント 絵の具,"容量： 2オンス/59ml
<br><br>※お色によってパッケージが異なる場合がございますが、品質には全く関係ございません。
<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。
<br>定着力・カバー力に優れているため、トールペイントにぴったりです。<br><br>

●モニターにより、実物のお色と若干異なって見える場合がございます。<br>
お色については、お気軽にお問い合わせくださいませ。<br><b>＊DM便配送、不可</b><br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",アメリカーナ Pineapple トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみアメリカーナ Pineapple トールペイント 絵の具 | つくる楽しみ,DA-6 アメリカーナ  トールペイント 絵の具 。アメリカーナ Pineapple トールペイント 絵の具 | つくる楽しみ[rn]
21-79778,http://tshop.r10s.jp/tukurutanosimi/cabinet/20/enogu/2010.jpg?fitin=700:700,112.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 画材 > 絵具,2010 セラムコート 2oz Forest Green トールペイント 絵の具 | つくる楽しみ,2010 セラムコート トールペイント 絵の具,"発色・定着力ともに優れ、木はもちろん、布、キャンバス、ブリキ、紙、プラスチック、セラミックなどに適しています。<br>アクリル樹脂の一種に顔料を混ぜたもので、乾燥すると水に溶けなくなる性質を持ちます。<br>水彩絵の具のように水にぬらして消えてしまうということもありません。<br>ペイントに使うのはこのアクリル絵の具が一般的です。<br>アメリカで最初に生まれ、アメリカで一番愛されているアクリル絵具です。<br>300色近い色数の豊富さと、色のセンスの良さはあらゆるペインターの満足を得ています。<br>※色によってパッケージデザインが異なる場合がございますが、品質には全く関係ございません。<br><br><img src=""https://image.rakuten.co.jp/tukurutanosimi/cabinet/mail_ng.jpg"" ><style type=""text/css"">
#top_topics{
	border: 2px solid #d30202;
	padding: 10px;
	margin-bottom:10px;
	margin-bottom:0px;
	font-size: 13px;
}

#top_topics .text01{
	font-size: 18px;
	font-weight: bold;
	color: #d30202;
}

#top_topics .text02{
	color: #d30202;

}

</style>


<!--<div id=""top_topics"" align=""center""></div>-->
<!--<p class=""text01"">2015年 あけましておめでとうございます</p>-->
<img src=""http://image.rakuten.co.jp/tukurutanosimi/cabinet/r-top/tokushuu/tien_b.jpg"" 
alt=""只今、ご注文が混み合っているため、発送にお日にちをいただいております。何卒ご了承賜りますようお願い申し上げます。
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。"" />

<!-- <p>只今、ご注文が混み合っているため、発送にお日にちをいただいております。<br />何卒ご了承賜りますようお願い申し上げます。<br />
※翌日ご希望のお荷物も遅れが生じる場合がございますので、予めご了承ください。</p>--->",2010 セラムコート 2oz Forest Green トールペイント 絵の具 | つくる楽しみ：手芸材料の専門店　つくる楽しみ,生地布糸口金がま口トールペイント筆パッチワークキルトカルトナージュはけはんこスタンプつくる楽しみ2010 セラムコート 2oz Forest Green トールペイント 絵の具 | つくる楽しみ,2010 セラムコート トールペイント 絵の具 。2010 セラムコート 2oz Forest Green トールペイント 絵の具 | つくる楽しみ[rn]
