21-99230,http://tshop.r10s.jp/chanet/cabinet/675/67128-1.jpg?fitin=700:700,704.0000,,ペット・ペットグッズ > 熱帯魚・アクアリウム > 観賞魚,（熱帯魚）アカヒレ　Ｓサイズ（１０匹）　北海道・九州・沖縄航空便要保温,,"<br><img src=""https://www.rakuten.ne.jp/gold/chanet/image/include/inc_sei-pr.gif"" border=""0"" usemap=""#prmap"" /><map name=""prmap"" id=""prmap""></map><br /><br /><br><br><!-- system-start-1 --><div id=""quantityInBox"" style=""display:none"" data-value=""10"" similar-item=""87700@87701@87702@96996@96997@132276@"" similar-value=""5@30@50@100@300@500@""></div><!-- system-end-1 --><TABLE class=""container_aqua""><TR><hr>お送りする個体は体長約１～２ｃｍ程度です。<br>個体サイズや模様、雌雄の指定についてはお受け致しかねますのでご了承下さい。<hr><TD><div class=""catch_aqua""><B></B></div><BR><TABLE class=""table_spec_aqua"" border=""1""><TR><TH colspan=""2"" class=""title"">アカヒレ</TH></TR><TR><TH>販売名</TH><TD>アカヒレ</TD></TR><TR><TH>学名（※）</TH><TD>Ｔａｎｉｃｈｔｈｙｓ　ａｌｂｏｎｕｂｅｓ<br> （※）…改良品種や学名が不明の種は流通名での記載の場合があります。</TD></TR><TR><TH>別名</TH><TD>ホワイトクラウドマウテンミノー<br>コッピー<br>プアマンズネオン<br></TD></TR><TR><TH>分布</TH><TD>中国　―　広東省<br></TD></TR><TR><TH>飼育要件</TH><TD>最大体長　　　：　４ｃｍ<br>温度　　　　　　：　１０～２７度<br>水質　　　　　　：　弱酸性～弱アルカリ性<br>餌　　　　　　　 ：　人工飼料<br> ※飼育環境は一例です。必ずしもこの環境下であれば飼育できることを確約するものではございません。<br></TD></TR><TR><TH>種類詳細</TH><TD>古くから親しまれている中国原産のコイの仲間です。小型で美しいだけでなく、温帯種のため低温に強く、コップなどの小型の容器で飼育できることからコッピーの愛称でも知られています。名前の通り赤く染まるヒレと体側のブルーのラインは観賞価値が高く、生餌として扱われたりもしますが、安価で飼育が楽しめる入門にうってつけな種といえるでしょう。アクアリウムではポピュラーな種ですが、生息地の白雲山周辺では開発によりすでに絶滅したと言われています。飼育は容易でエサもなんでも良く食べ繁殖力も旺盛です。<br></TD></TR><TR><TH>飼育のポイント</TH><TD>水質にもうるさくなく飼育は容易です。<br><br>低温に強く屋内であれば越冬可能です。<br></TD></TR><TR><TH>混泳の注意点</TH><TD>温和で混泳に適した種です。サイズが同程度の温和な種と混泳させると良いでしょう。<br></TD></TR><TR><TH>繁殖</TH><TD>メスは成熟すると抱卵して腹部が膨らみ判別可能になります。ウィローモスなどの産卵床になるものを入れておくと、オスがメスを追いかけ産卵行動に至ります。バラ撒き型の産卵形態のため産んだ卵はすぐに散らばり、親魚に食べられてしまいます。すぐに採卵するか親魚に見つからないほど複雑に水草が繁らせる必要があります。親魚から卵を隔離し孵化した稚魚は細かくした人工飼料を与えてください。<br></TD></TR><TR><TH>その他</TH><TD>―<br></TD><br></TR></TABLE></TR></TD></TR></TABLE><br><br><br>→　当店ではこちらのエサを与えています。<br><FONT color=""#666666"" size=""-1""><B>●メタボフード<br>●ａｑｕａｒｉｕｍ　ｆｉｓｈ　ｆｏｏｄ　ｓｅｒｉｅｓ　「ｆｆ　ｎｕｍ０３」　小型魚用フード<br>●イトメ<br>●ブラインシュリンプ<br></B></FONT><br><br><br><hr><br><FONT color=""#666666"" size=""-1""><B>→　小型カラシン・ラスボラの混泳相性をこちらからご覧になれます。</B></FONT><br><img src=""https://www.rakuten.ne.jp/gold/chanet/image/icon/fish/konei-banner.jpg"" border=""0""><br>※…混泳相性早見表は混泳が可能であることを確約するものではございません。飼育魚の性質、飼育環境によっては混泳が不可能な場合もございます。<hr><span style=""font-size: 130%""><strong>混泳にオススメの熱帯魚</strong></span><hr><table width=""660"" border=""0"" cellpadding=""0"" cellspacing=""7""><tr><td><img src=""https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/171/16859-1.jpg"" width=""110"" height=""110"" border=""0"" /><br /><span style=""font-size: 70%"">インパイクティスケリー</span></td><td><img src=""https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/477/47565-1.jpg"" width=""110"" height=""110"" border=""0""><br /><span style=""font-size: 70%"">プリステラ</span></td><td><img src=""https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/477/47564-1.jpg"" width=""110"" height=""110"" border=""0""><br /><span style=""font-size: 70%"">レモンテトラ</span></td><td><img src=""https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/189/18651-1.jpg"" width=""110"" height=""110"" border=""0""><br /><span style=""font-size: 70%"">ナノストムス・ベックホルディ</span></td><td><img src=""https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/153/15289-1.jpg"" width=""110"" height=""110"" border=""0""><br /><span style=""font-size: 70%"">ロージーテトラ</span></td><td><img src=""https://thumbnail.image.rakuten.co.jp/@0_mall/chanet/cabinet/465/46104-1.jpg"" width=""110"" height=""110"" border=""0""><br /><span style=""font-size: 70%"">ペンギンテトラ</span></td></tr></table><br><br><div class=""iframeflex inc_fish""></div><br><br><div class=""iframeflex inc_qrcode""></div><div class=""inc_unit_price""></div><br /><br />チャーム楽天市場店　ペット用品・生き物専門<br><br><BR>（水草）ウィローモス（無農薬）（１パック）<BR>点適法で生体にやさしい　水抜き・水合わせキット<BR>インスタントブラックウォーター作成キット（１個）　マジックリーフ　ベタ　アピスト　ラミレジィ　ビーシュリンプ　カラシン<BR>アンブレラリーフ　１袋（約５枚入り）　マジックリーフ<BR>ＰＳＢＱ１０　ピーエスビーキュート　淡水用　３０ｍＬ　お買い得５個セット　光合成細菌　バクテリア　熱帯魚<BR>ａｑｕａｒｉｕｍ　ｆｉｓｈ　ｆｏｏｄ　ｓｅｒｉｅｓ　「ｆｆ　ｎｕｍ０３」　小型魚用フード　４０ｍｌ<BR>（生餌）淡水用　微生物で水質向上セット　エサ用ゾウリムシミックス＋ＰＳＢＱ１０　本州・四国限定<BR>（水草　熱帯魚）２０００円ビギナー６点セット（無農薬）（１パック）　説明書付<BR>メタボフード　パウダー　２０ｇ<BR>冷蔵★（生餌）イトメ（国産）イトミミズ／糸目　１０ｇ　別途クール手数料　常温商品同梱不可<br><br> … bait_minnow　_aqua　熱帯魚・エビ他　コイ（ラスボラ等）　種類で選ぶ　アカヒレ系　アカヒレ　１０匹　小型種　ビギナーにオススメ　Ｔａｎｉｃｈｔｈｙｓ　ａｌｂｏｎｕｂｅｓ　ホワイトクラウドマウテンミノー　コッピー　プアマンズネオン　20100611　MS　terra_seitai　muryotassei_800_899　fishtop3_150429　top_fish0429 MS0106",（熱帯魚）アカヒレ　Ｓサイズ（１０匹）　北海道・九州・沖縄航空便要保温：charm 楽天市場店,熱帯魚スイレン爪とぎ水草グリニーズ猫砂大磯砂ドッグフードキャットフードペットシーツ昆虫ウサギロイヤルカナンGREENIES睡蓮鉢観葉植物サイエンスダイエット金魚メダカビーシュリンプ（熱帯魚）アカヒレ　Ｓサイズ（１０匹）　北海道・九州・沖縄航空便要保温,（熱帯魚）アカヒレ　Ｓサイズ（１０匹）　北海道・九州・沖縄航空便要保温[rn]
21-99231,http://tshop.r10s.jp/chanet/cabinet/1443/144097-1.jpg?fitin=700:700,776.0000,,ペット・ペットグッズ > 熱帯魚・アクアリウム > 観賞魚,（熱帯魚　水草）パイロットフィッシュ・プランツセット　アカヒレＳ（１０匹）＋ハイグロ・ポリスペルマ（水上葉１０本）　北海道・九州・沖縄航空便要保温,,"<br>丈夫で安価なアカヒレと成長が速く定番種のハイグロフィラ　ポリスペルマ（水上葉）とのパイロットフィッシュ・プランツセットです。<br>水槽立ち上げ時に生物濾過の基盤を作るために導入します。<br>生物濾過に必要なバクテリアを繁殖させ、生体や水草の成長に良い環境を整えてくれます。<br>生物濾過が完成後も、混泳やレイアウトに適した種なので問題なく飼育できます。<br><hr><br><br><img src=""https://www.rakuten.ne.jp/gold/chanet/image/include/inc_sei-pr.gif"" border=""0"" usemap=""#prmap"" /><map name=""prmap"" id=""prmap""></map><br /><br /><br><br><TABLE class=""container_aqua""><TR><hr>お送りする個体は体長２～３ｃｍ程度です。<br>個体サイズや模様、雌雄の指定についてはお受け致しかねますのでご了承下さい。<hr><TD><TABLE class=""table_spec_aqua"" border=""1""><TR><TH colspan=""2"" class=""title"">アカヒレ</TH></TR><TR><TH>学名（※）</TH><TD>Ｔａｎｉｃｈｔｈｙｓ　ａｌｂｏｎｕｂｅｓ　ｖａｒ．<br> （※）…改良品種や学名が不明の種は流通名での記載の場合があります。</TD></TR><TR><TH>別名</TH><TD>ホワイトクラウドマウテンミノー<br>コッピー<br>プアマンズネオン<br></TD></TR><TR><TH>分布</TH><TD>改良品種<br>（原種：　中国　―　広東省）<br></TD></TR><TR><TH>飼育要件</TH><TD>最大体長　　　：　４ｃｍ<br>温度　　　　　　：　１０～２７度<br>水質　　　　　　：　弱酸性～弱アルカリ性<br>餌　　　　　　　 ：　人工飼料<br> ※飼育環境は一例です。必ずしもこの環境下であれば飼育できることを確約するものではございません。<br></TD></TR><TR><TH>種類詳細</TH><TD>古くから親しまれている中国原産のコイの仲間です。小型で美しいだけでなく、温帯種のため低温に強く、コップなどの小型の容器で飼育できることからコッピーの愛称でも知られています。名前の通り赤く染まるヒレと体側のブルーのラインは観賞価値が高く、生餌として扱われたりもしますが、安価で飼育が楽しめる入門にうってつけな種といえるでしょう。飼育は容易でエサもなんでも良く食べ繁殖力も旺盛です。<br></TD></TR><TR><TH>飼育のポイント</TH><TD>水質にもうるさくなく飼育は容易です。<br><br>低温に強く屋内であれば越冬可能です。<br></TD></TR><TR><TH>混泳の注意点</TH><TD>温和で混泳に適した種です。サイズが同程度の温和な種と混泳させると良いでしょう。<br></TD></TR><TR><TH>繁殖</TH><TD>メスは成熟すると抱卵して腹部が膨らみ判別可能になります。ウィローモスなどの産卵床になるものを入れておくと、オスがメスを追いかけ産卵行動に至ります。バラ撒き型の産卵形態のため産んだ卵はすぐに散らばり、親魚に食べられてしまいます。すぐに採卵するか親魚に見つからないほど複雑に水草が繁らせる必要があります。親魚から卵を隔離し孵化した稚魚は細かくした人工飼料を与えてください。<br></TD></TR></TABLE></TD></TR></TABLE><TABLE class=""container_wp""><TR><TD <TABLE class=""table_spec_wp"" border=""1""><TR><TH colspan=""2"" class=""title"">ハイグロフィラ　ポリスペルマ（水上葉）（１本）</TH></TR><TR><TH>別名</TH><TD>ハイグロフィラ</TD></TR><TR><TH>学名（※）</TH><TD>Ｈｙｇｒｏｐｈｉｌａ　ｐｏｌｙｓｐｅｒｍａ<br>（※）…改良品種や学名が不明の種は流通名での記載の場合があります。</TD></TR><TR><TH>分類</TH><TD>キツネノマゴ科（Ａｃａｎｔｈａｃｅａｅ）オギノツメ属（Ｈｙｇｒｏｐｈｉｌａ）</TD></TR><TR><TH>分布</TH><TD>東南アジア</TD></TR><TR><TH>どんな種類？</TH><TD>育成難易度　→　★☆☆☆☆<BR><BR>キツネノマゴ科（Ａｃａｎｔｈａｃｅａｅ）の植物。定番種として初心者から上級者まで幅広く人気のある種です。<BR>ライトグリーンの美しい葉を展開する有茎草で、丈夫な種類なのでグッピー水槽などにもよく使われます。<BR>育成特にＣＯ２添加を必要とせず光量も６０ｃｍ水槽で２灯あれば十分育ち、根張りもいい為初期セット時のスターティングプランツとして使われます。<BR><BR>葉が柔らいのでエビの餌としても効果があります。 水草の中でも成長が速いので、水槽立ち上げ初期の水草として水中の養分を素早く吸収し、コケをなるべく抑え、底床バクテリアの繁殖を促進します。<BR><BR></TD><TR><TH>育成要件＆データ</TH><TD><BR>光量　　　　　→　６０ｃｍ２０Ｗ３灯以上<BR>ＣＯ２　　　　 →　無くても可　１滴／３秒（６０ｃｍ標準水槽相当）<BR>ｐＨ　　　　　　→　５～７<BR>ＧＨ　　　　 　 →　０～６<BR>ｋＨ　　　　　　→　０～６<BR>温度　　　　　→　２０～２８度<BR>底砂　　　　　→　ソイル、砂、大磯<BR><BR>推奨水槽　　→　３０ｃｍ～<br>植栽位置　　→　前□■■□□後<BR>草姿　　　　　→　有茎草<BR>最大草姿　　→　傘径８ｃｍ<BR>生長速度　　→　速め<BR>増殖方法　　→　差し戻し、枝わかれ<BR><BR>※…育成環境は一例です。必ずしもこの環境下であれば育つことを確約するものではございません。<BR><BR></TD></TR><TR><TH>注意</TH><TD>※表記サイズは１株（１本）でのおおよその目安です。育成環境や、成長の度合いにより最大サイズは異なります。<br>※入荷状況等により、ポットなし１ポット分での発送となる場合がございます。<br></TD></TR></TABLE></TD></TR></TABLE><br><br><br>→　当店ではこちらのエサを与えています。<br><FONT color=""#666666"" size=""-1""><B>●メタボフード<br>●ａｑｕａｒｉｕｍ　ｆｉｓｈ　ｆｏｏｄ　ｓｅｒｉｅｓ　「ｆｆ　ｎｕｍ０３」　小型魚用フード<br>●イトメ<br>●ブラインシュリンプ<br></B></FONT><br><br><br><hr><br><FONT color=""#666666"" size=""-1""><B>→　小型カラシン・ラスボラの混泳相性をこちらからご覧になれます。</B></FONT><br><img src=""https://www.rakuten.ne.jp/gold/chanet/image/icon/fish/konei-banner.jpg"" border=""0""><br>※…混泳相性早見表は混泳が可能であることを確約するものではございません。飼育魚の性質、飼育環境によっては混泳が不可能な場合もございます。<br><br><div class=""iframeflex inc_fish""></div><br><br><div class=""iframeflex inc_qrcode""></div><div class=""inc_unit_price""></div><br /><br />チャーム楽天市場店　ペット用品・生き物専門<br><br><BR>（水草）ウィローモス（無農薬）（１パック）<BR>点適法で生体にやさしい　水抜き・水合わせキット<BR>インスタントブラックウォーター作成キット（１個）　マジックリーフ　ベタ　アピスト　ラミレジィ　ビーシュリンプ　カラシン<BR>アンブレラリーフ　１袋（約５枚入り）　マジックリーフ<BR>ＰＳＢＱ１０　ピーエスビーキュート　淡水用　３０ｍＬ　お買い得５個セット　光合成細菌　バクテリア　熱帯魚<BR>ａｑｕａｒｉｕｍ　ｆｉｓｈ　ｆｏｏｄ　ｓｅｒｉｅｓ　「ｆｆ　ｎｕｍ０３」　小型魚用フード　４０ｍｌ<BR>（生餌）淡水用　微生物で水質向上セット　エサ用ゾウリムシミックス＋ＰＳＢＱ１０　本州・四国限定<BR>（水草　熱帯魚）２０００円ビギナー６点セット（無農薬）（１パック）　説明書付<BR>メタボフード　パウダー　２０ｇ<BR>冷蔵★（生餌）イトメ（国産）イトミミズ／糸目　１０ｇ　別途クール手数料　常温商品同梱不可<br><br> … _wp　熱帯魚・エビ他　コイ（ラスボラ等）　種類で選ぶ　アカヒレ系　アカヒレ　小型種　ビギナーにオススメ　Ｔａｎｉｃｈｔｈｙｓ　ａｌｂｏｎｕｂｅｓ　ホワイトクラウドマウテンミノー　コッピー　プアマンズネオン　水草　後景草　明るい　ハイグロ・ウィステリア　水上葉　無農薬　ハイグロフィラポリスペルマ　Ｈｙｇｒｏｐｈｉｌａ　ｐｏｌｙｓｐｅｒｍａ　ハイグロポリス　ビギナーにお勧め　all_plants　muryotassei_900_999　_fish　_aqua　seitai_busepha-set　fisht MS0105",（熱帯魚　水草）パイロットフィッシュ・プランツセット　アカヒレＳ（１０匹）＋ハイグロ・ポリスペルマ（水上葉１０本）　北海道・九州・沖縄航空便要保温：charm 楽天市場店,熱帯魚スイレン爪とぎ水草グリニーズ猫砂大磯砂ドッグフードキャットフードペットシーツ昆虫ウサギロイヤルカナンGREENIES睡蓮鉢観葉植物サイエンスダイエット金魚メダカビーシュリンプ（熱帯魚　水草）パイロットフィッシュ・プランツセット　アカヒレＳ（１０匹）＋ハイグロ・ポリスペルマ（水上葉１０本）　北海道・九州・沖縄航空便要保温,（熱帯魚　水草）パイロットフィッシュ・プランツセット　アカヒレＳ（１０匹）＋ハイグロ・ポリスペルマ（水上葉１０本）　北海道・九州・沖縄航空便要保温[rn]
21-99232,http://tshop.r10s.jp/chanet/cabinet/1341/133898-1.jpg?fitin=700:700,1648.0000,,ペット・ペットグッズ > 熱帯魚・アクアリウム > 観賞魚,（熱帯魚）ホワイティパステルブルーダイヤモンド・ラミレジィ（国産ブリード）（１匹）　北海道・九州・沖縄航空便要保温,,"<br>魚の性質上、若干のヒレ欠けがある場合がございます。ご了承の上お買い求めください。<br><br><TABLE class=""container_aqua""><TR><hr>お送りする個体は体長２～４ｃｍ程度です。<br>個体サイズや模様、雌雄の指定についてはお受け致しかねますのでご了承下さい。<hr><TD><div class=""catch_aqua""><B></B></div><BR><TABLE class=""table_spec_aqua"" border=""1""><TR><TH colspan=""2"" class=""title"">ホワイティパステルブルーダイヤモンド・ラミレジィ（国産ブリード）</TH></TR><TR><TH>販売名</TH><TD>ホワイティパステルブルーダイヤモンド・ラミレジィ（国産ブリード）</TD></TR><TR><TH>学名（※）</TH><TD>Ｍｉｃｒｏｇｅｏｐｈａｇｕｓ　ｒａｍｉｒｅｚｉ　ｖａｒ．<br>（Ｐａｐｉｌｉｏｃｂｒｏｍｉｓ　ｒａｍｉｒｅｚｉ　ｖａｒ．）<br>（Ａｐｉｓｔｏｇｒａｍｍａ　ｒａｍｉｒｅｚｉ　ｖａｒ．）<br> （※）…改良品種や学名が不明の種は流通名での記載の場合があります。</TD></TR><TR><TH>別名</TH><TD>ハイボディブルーダイヤモンド・ラム</TD></TR><TR><TH>分布</TH><TD>改良品種<br>（原種：　コロンビア）<br></TD></TR><TR><TH>飼育要件</TH><TD>最大体長　　　→　６ｃｍ<br>温度　　　　　　→　２３～２６度<br>水質　　　　　　→　弱酸性～中性<br>餌　　　　　　　 →　生餌、人工飼料<br> ※飼育環境は一例です。必ずしもこの環境下であれば飼育できることを確約するものではございません。<br></TD></TR><TR><TH>種類詳細</TH><TD>ブルーダイヤモンド・ラミレジィを更に改良し、日本で作出された品種です。プロポーションの美しいハイボディブルーダイヤモンド・ラミレジィとブリリアント・ラミレジィの交配によって作出された品種で、シロセブルーのような淡い美しさにパールのように輝く鱗が目を惹きます。飼育、繁殖ともに容易な種ですが、本改良種はメスの腹部がピンクに発色せず、十分に成熟しないとオスメスの判別は難しいです。極端にサイズが小さくなければ小型のカラシン等との混泳も可能です。<br></TD></TR><TR><TH>飼育のポイント</TH><TD>水質にもうるさくなく飼育は容易です。<br><br>アカムシやブラインシュリンプなどの生餌の他、人工飼料も食べます。<br></TD></TR><TR><TH>混泳の注意点</TH><TD>オス同士だけでなくペアでもケンカをするため十分な隠れ家が必要です。<br><br>他魚へも攻撃をしますが、極端にサイズが小さくなければ小型のカラシン等との混泳も可能です。<br></TD></TR><TR><TH>繁殖</TH><TD>流木やシェルターなどの上に産卵するオープンポウナーです。発情したメスは腹部がピンクに色づき、オスメス共にテリトリーを主張するようになります。ペアが形成されると流木やシェルターの上などの台座状になったところ産卵をし、ペアで仲良く子育てをする様子を見ることができます。<br><br>ペアが若魚であったり、飼育環境が急に変わると食卵しやすく、産卵まではうまくいっても孵化に至らないことも少なくありません。親魚を十分に成熟させ、じっくり落ち着いた環境で飼育するとよいでしょう。<br></TD></TR><TR><TH>その他</TH><TD>―<br></TD><br></TR></TABLE></TR></TD></TR></TABLE><br><br><br>→　当店ではこちらのエサを与えています。<br><FONT color=""#666666"" size=""-1""><B>●ａｑｕａｒｉｕｍ　ｆｉｓｈ　ｆｏｏｄ　ｓｅｒｉｅｓ　「ｆｆ　ｎｕｍ０３」　小型魚用フード<br>●イトメ<br>●冷凍アカムシ<br>●ブラインシュリンプ<br></B></FONT><br><br><br><hr><br><FONT color=""#666666"" size=""-1""><B>→　シクリッド・ベタの混泳相性をこちらからご覧になれます。</B></FONT><br><img src=""https://www.rakuten.ne.jp/gold/chanet/image/icon/fish/konei-banner.jpg"" border=""0""><br>※…混泳相性早見表は混泳が可能であることを確約するものではございません。飼育魚の性質、飼育環境によっては混泳が不可能な場合もございます。<br><br><br><div class=""iframeflex inc_fish""></div><br><br><div class=""iframeflex inc_qrcode""></div><div class=""inc_unit_price""></div><br /><br />チャーム楽天市場店　ペット用品・生き物専門<br><br><BR>テトラ　シクリッド　スティック（ミニスティック）　７５ｇ<BR>点適法で生体にやさしい　水抜き・水合わせキット<BR>（水草）アピストグラマ繁殖用水槽セット　本州・四国限定<BR>やしゃぶしの実　５個　ベタ　ビーシュリンプ<BR>インスタントブラックウォーター作成キット（１個）　マジックリーフ　ベタ　アピスト　ラミレジィ　ビーシュリンプ　カラシン<BR>アンブレラリーフ　１袋（約５枚入り）　マジックリーフ<BR>ＰＳＢＱ１０　ピーエスビーキュート　淡水用　３０ｍＬ　お買い得５個セット　光合成細菌　バクテリア　熱帯魚<BR>形状お任せ　ヤシの実シェルター　ハーフカット１個<BR>お一人様３点限り　Ｌｅａｆ　Ｐｒｏ　Ｓｏｉｌ　リーフプロソイル　ジェットブラック　８Ｌ　吸着ソイル　国産　熱帯魚　用品<BR>やしゃぶしの実　どんぐり帽子付き　５個　ベタ　ビーシュリンプ<BR>国産アンブレラリーフ　１袋　約２０ｇ（５～７枚入り）　マジックリーフ（アピスト　ベタ　ビーシュリンプ）<BR>（生餌）淡水用　微生物で水質向上セット　エサ用ゾウリムシミックス＋ＰＳＢＱ１０　本州・四国限定<BR>（水草）巻きたて　ウィローモス　ヤシャブシボール（無農薬）（１個）<BR>冷蔵★（生餌）イトメ（国産）イトミミズ／糸目　１０ｇ　別途クール手数料　常温商品同梱不可<br><br> … sfset　熱帯魚・エビ他　シクリッド　アピスト・ラミレジィ・他　１ペア　中南米産　Ｍｉｃｒｏｇｅｏｐｈａｇｕｓ　Ｐａｐｉｌｉｏｃｂｒｏｍｉｓ　Ａｐｉｓｔｏｇｒａｍｍａ　ｒａｍｉｒｅｚｉ　ｖａｒ．　ホワイティパステルブルーダイヤモンドラミレジィ 20170201 YI　kaijyo　fishtop5_170503　top_fish0503",（熱帯魚）ホワイティパステルブルーダイヤモンド・ラミレジィ（国産ブリード）（１匹）　北海道・九州・沖縄航空便要保温：charm 楽天市場店,熱帯魚スイレン爪とぎ水草グリニーズ猫砂大磯砂ドッグフードキャットフードペットシーツ昆虫ウサギロイヤルカナンGREENIES睡蓮鉢観葉植物サイエンスダイエット金魚メダカビーシュリンプ（熱帯魚）ホワイティパステルブルーダイヤモンド・ラミレジィ（国産ブリード）（１匹）　北海道・九州・沖縄航空便要保温,（熱帯魚）ホワイティパステルブルーダイヤモンド・ラミレジィ（国産ブリード）（１匹）　北海道・九州・沖縄航空便要保温[rn]
21-99233,http://tshop.r10s.jp/chanet/cabinet/177/17226-1.jpg?fitin=700:700,688.0000,,ペット・ペットグッズ > 熱帯魚・アクアリウム > 観賞魚,（熱帯魚）レッド・プラティ（４匹）　北海道・九州・沖縄航空便要保温,,"<br><img src=""https://www.rakuten.ne.jp/gold/chanet/image/include/inc_sei-pr.gif"" border=""0"" usemap=""#prmap"" /><map name=""prmap"" id=""prmap""></map><br /><br /><br><br><!-- system-start-1 --><div id=""quantityInBox"" style=""display:none"" data-value=""4"" similar-item=""146563@"" similar-value=""12@""></div><!-- system-end-1 -->古くから知られる体色が赤一色に染まる人気の品種です。若干ボディが短くなっていることが多く、成長と共に尾ビレ付け根にうっすらと班模様が見られることがあります。<hr>お送りする個体は体長約２～４ｃｍ程度となります。<br>個体サイズや模様、雌雄の指定についてはお受け致しかねますのでご了承下さい。<hr><br><br><img src=""https://www.rakuten.ne.jp/gold/chanet/image/include/inc_platy.jpg"" border=""0"" usemap=""#Map"" /><map name=""Map"" id=""Map""></map><br><br><div class=""iframeflex inc_fish""></div><br><br><div class=""iframeflex inc_qrcode""></div><div class=""inc_unit_price""></div><br /><br />チャーム楽天市場店　ペット用品・生き物専門<br><br><BR>水作　産卵箱（フロートボックス）<BR>点適法で生体にやさしい　水抜き・水合わせキット<BR>アラタ　金魚・めだか用　塩　（２００ｇ）<BR>ＰＳＢＱ１０　ピーエスビーキュート　淡水用　３０ｍＬ　お買い得５個セット　光合成細菌　バクテリア　熱帯魚<BR>ａｑｕａｒｉｕｍ　ｆｉｓｈ　ｆｏｏｄ　ｓｅｒｉｅｓ　「ｆｆ　ｎｕｍ０３」　小型魚用フード　４０ｍｌ<BR>（生餌）淡水用　微生物で水質向上セット　エサ用ゾウリムシミックス＋ＰＳＢＱ１０　本州・四国限定<BR>メタボフード　パウダー　２０ｇ<BR>冷蔵★（生餌）イトメ（国産）イトミミズ／糸目　１０ｇ　別途クール手数料　常温商品同梱不可<BR>スドー　外掛式産卵飼育ボックス　サテライト<BR>プロファイル１００　ｖｏｌ．２８　プラティ、ソードテール、モーリィの楽しみ方<br><br> … _aqua　熱帯魚・エビ他　プラティ・卵胎生メダカ　プラティの仲間　レッド・プラティ　４匹　fish_database　メダカの仲間　ビギナーにオススメ　aqua_life201110　muryotassei_800_899　fishtop6_140820　top_fish0820　fishtop2_141126　top_fish1126　fishtop4_150415　top_fish0415　15zans1_pd15_popfsh kaijyo MS0105　baby0708",（熱帯魚）レッド・プラティ（４匹）　北海道・九州・沖縄航空便要保温：charm 楽天市場店,熱帯魚スイレン爪とぎ水草グリニーズ猫砂大磯砂ドッグフードキャットフードペットシーツ昆虫ウサギロイヤルカナンGREENIES睡蓮鉢観葉植物サイエンスダイエット金魚メダカビーシュリンプ（熱帯魚）レッド・プラティ（４匹）　北海道・九州・沖縄航空便要保温,（熱帯魚）レッド・プラティ（４匹）　北海道・九州・沖縄航空便要保温[rn]
