2-65454,http://tshop.r10s.jp/marusiyou/cabinet/tsuuhan-labo_01/fll-0022-thum-01.jpg?fitin=700:700,25833.6000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,Lycka　land　壁面収納テレビ台　ロータイプ160cm幅,カントリータイプの壁面収納テレビ台　ロータイプ160cm幅,"■商品説明 <br />木目調のシート、型板ガラスがカントリーテイストを演出するリュッカランドシリーズ。デザインと、収納力や機能性が両立したおしゃれかわいいシリーズです。テレビ台ラインナップの壁面収納テレビ台ロータイプ160cm幅は、テレビを設置した際の上左右のデッドスペースを有効活用して、収納空間に。ワイドな下部のガラス扉収納部には配線コード穴があるので、AV機器が収納できます。その他の扉収納部は可動棚仕様なので、各種ソフト類の収納に最適です。扉面のガラスには型板ガラスを使用しており、収納物をおしゃれにぼかしてくれるので、生活感を抑えつつおしゃれな存在感を発揮します。<br /><br />■本体サイズ<br />[外寸]幅160.5×奥行46.5×高さ130.0cm<br /><br />■その他サイズ<br />[内寸]<br /> （上部左右扉内）幅16.0×奥行14.5×高さ81cm<br /> （下部左右扉内）幅32.5×奥行41×高さ35cm<br /> （下部ガラス扉内右）幅50.5×奥行41×高さ33.5cm<br /> （下部ガラス扉内左）幅25×奥行41×高さ35cm<br /> （天板オープン部）幅120.0×奥行26.0×高さ82.5cm<br /> （上部扉内可動棚）幅16.0×奥行15.0×厚み1.5cm（3.2cmピッチ15穴）<br /> （下部左右扉内可動棚）幅34.5×奥行39×厚み1.8cm（3.2cmピッチ3穴）<br /> （下部ガラス扉内可動棚）幅52.5×奥行39×厚み1.8cm（3.2cmピッチ3穴）<br /><br />■材質<br />[本体]プリント化粧繊維板<br /> [天板]塩ビ化粧繊維板<br /> [ガラス]生ガラス<br /><br />■収納量・耐荷重<br />[天板]約60kg以下<br /> [可動棚大]約14kg以下<br /> [可動棚中]約9kg以下<br /> [可動棚小]約1kg以下<br /><br />■備考<br />・可動棚：大1枚、中2枚、小6枚<br /><br />■生産国<br />中国<br /><br />■組立時間(目安)(大人2人)<br />お客様組立（70分）<br /><br />■キーワード<br />壁面収納テレビ台 tv台 テレビボード tvボード テレビラック 白 tvラック 壁面テレビ台 幅160 カントリー 収納 50インチ 60インチ 木製 ナチュラル ローボード avラック 大型 フレンチカントリー 壁面 幅160 薄型 薄い 高級テレビ台 ホワイト<!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",Lycka　land　壁面収納テレビ台　ロータイプ160cm幅：まるしょう　楽天市場店,Lycka　land　壁面収納テレビ台　ロータイプ160cm幅,カントリータイプの壁面収納テレビ台　ロータイプ160cm幅。Lycka　land　壁面収納テレビ台　ロータイプ160cm幅[rn]
2-65455,http://tshop.r10s.jp/marusiyou/cabinet/tsuuhan-labo_01/fll-0030-thum-01.jpg?fitin=700:700,8631.2000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,Lycka　land　テレビ台　90cm幅,収納力抜群！カントリーテイストのテレビ台90cm幅,"■商品説明 <br />木目調のシート、型板ガラスがカントリーテイストなリュッカランドシリーズ。テレビ台ラインナップの中のテレビ台90cm幅。テレビのサイズに合わせて幅展開を4種類ご用意しました。ロータイプのテレビ台なので、低めのソファやフロアライフに最適で、疲れにくい目線の高さを保持します。低めの家具はそれだけでお部屋を広く見せてくれるので、大きなテレビを置いても、可愛いデザインと相まって圧迫感を軽減してくれます。引出し1杯と扉収納1ヵ所付なので、コンパクトながらもAV機器から小物までしっかり収納します。<br /><br />■本体サイズ<br />[外寸]幅90.5×奥行46.5×高さ30.5cm<br /><br />■その他サイズ<br />[内寸]<br /> （扉内）幅47.5×奥行37.5×高さ17.0cm<br /> （引出し）幅22.5×奥行33×高さ13（有効18.0）cm<br /> （天板）幅90×奥行45.0×厚み2cm<br /><br />■材質<br />[本体]プリント化粧繊維板<br /> [天板]塩ビ化粧繊維板<br /> [ガラス]生ガラス<br /><br />■収納量・耐荷重<br />[天板]約25kg以下<br /> [扉内]約10kg以下<br /> [引出し]約3kg以下<br /><br />■備考<br /><br /><br />■生産国<br />中国<br /><br />■組立時間(目安)(大人2人)<br />お客様組立（30分）<br /><br />■キーワード<br />テレビ台 tv台 テレビボード tvボード テレビラック 白 tvラック リビングボード 小型テレビ台 収納 32インチ 40インチ 木製 ナチュラル ローボード avラック 小型 フレンチカントリー 壁面 90cm 壁面 シンプル dvdラック ホワイト<!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",Lycka　land　テレビ台　90cm幅：まるしょう　楽天市場店,Lycka　land　テレビ台　90cm幅,収納力抜群！カントリーテイストのテレビ台90cm幅。Lycka　land　テレビ台　90cm幅[rn]
2-65456,http://tshop.r10s.jp/marusiyou/cabinet/tsuuhan-labo_01/mhv-0003-thum-01.jpg?fitin=700:700,7520.0000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,Flapper フラップ扉付きTV台,お部屋がすっきり♪フラップ扉付きロータイプテレビ台,"■商品説明 <br />ローワイドな設計のシンプルなフラップ扉付テレビ台。大型化する薄型テレビと、フロアライフに対応した設計です。低めの家具はお部屋の圧迫感を軽減し、すっきり見せてくれます。どの収納部にもフラップ扉が付いているので、埃から守ります。<br /><br />■本体サイズ<br />[外寸]幅150.0×奥行45.0×高さ39.5cm<br /><br />■その他サイズ<br />[内寸]<br /> （天板）幅150.0×奥行39.0×高さ39.5cm<br /> （フラップ扉内）幅45.5×奥行37×高さ25.0cm<br /> （フラップ扉前面）幅46.5×奥行2.5×高さ2.5cm<br /> （脚元空間）高さ6.0cm<br /><br />■材質<br />[本体]プリント化粧繊維板<br /><br />■収納量・耐荷重<br />[天板]約50kg以下<br /><br />■備考<br /><br /><br />■生産国<br />マレーシア<br /><br />■組立時間(目安)(大人2人)<br />お客様組立（40分）<br /><br />■キーワード<br />フラップ扉 ロータイプ tv台 テレビボードtvボード テレビラック tvラック リビングボード 大型テレビ台 収納 50インチ 40インチ 木製 ナチュラル ローボード avラック 大型 モダン 壁面 150cm 壁面 シンプル ホワイト<!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",Flapper フラップ扉付きTV台：まるしょう　楽天市場店,Flapper フラップ扉付きTV台,お部屋がすっきり♪フラップ扉付きロータイプテレビ台。Flapper フラップ扉付きTV台[rn]
2-65457,http://tshop.r10s.jp/marusiyou/cabinet/iw-vlt-4511d.jpg?fitin=700:700,12960.0000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,テレビ台・TVボード37型対応「Vanitlatte（バニラッテ）」ナチュラルフレンチカントリー・アンティークテイスト　ホワイト・白家具・シャビーシック【送料無料】,白いペンキが剥げたようなヴィンテージ感のあるシリーズ。,"白いペンキが剥げた感じの表面と使い込んだような風合いの取っ手がナチュラル感のあるフレンチカントリーテイストのバニラッテシリーズ。<br>
落ち着いた色合いと甘すぎないデザインがお部屋にあわせやすく、北欧ナチュラルにもヨーロピアンエレガントにもどんなテイストにもコーディネートできます。<br><br>
こちらのTV台は37インチまで対応。重い印象になりがちなテレビも明るい印象に演出してくれます。<br>
ぜひその他のVanilatteシリーズとコーディネイトして、リビングをナチュラル＆ヴィンテージスタイルに演出してください。<br><br>
【商品詳細】<br>
サイズ 幅１１０１×奥行き４１６×高さ４５６ｍｍ<br>
仕様 プリント紙化粧繊維板<br>
移動棚１枚 <br>
天板耐荷重４０ｋｇ<br>
棚板耐荷重７ｋｇ<br>
テレビ対応サイズ３７Ｖ<br>
日本製<br>
Ｆ☆☆ <br>
搬送状態 完成品
<br><br>
Vanillatteシリーズ一覧はこちら

その他のナチュラルホワイトインテリア
<div class=""search_word""><h3>検索用キーワード／フレンチ　アンティーク　ヴィンテージ　ナチュラル　リンネル　ヨーロピアン　家具　シンプル　モダン　昭和レトロ　ヴィンテージ　アンティーク　北欧　ミッドセンチュリー　アジアン　ナチュラル　カフェ風　レトロ　シンプルモダン　シンプルナチュラル　デザイナーズ家具　一人暮らし　ひとり暮し　ファミリー　リビング　ワンルーム　おしゃれ　かわいい　クール　スタイリッシュ　激安セール　格安　激安　最安値　送料込み　送料無料</h3></div><!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",テレビ台・TVボード37型対応「Vanitlatte（バニラッテ）」ナチュラルフレンチカントリー・アンティークテイスト　ホワイト・白家具・シャビーシック【送料無料】：まるしょう　楽天市場店,テレビ台・TVボード37型対応「Vanitlatte（バニラッテ）」ナチュラルフレンチカントリー・アンティークテイスト　ホワイト・白家具・シャビーシック【送料無料】,白いペンキが剥げたようなヴィンテージ感のあるシリーズ。。テレビ台・TVボード37型対応「Vanitlatte（バニラッテ）」ナチュラルフレンチカントリー・アンティークテイスト　ホワイト・白家具・シャビーシック【送料無料】[rn]
2-65458,http://tshop.r10s.jp/marusiyou/cabinet/tsuuhan-labo_01/iri-0002-thum-01.jpg?fitin=700:700,8899.2000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,アイアンシリーズ　TV台,南欧の薫りが漂うロートアイアンシリーズのTV台,"■商品説明 <br />優雅な曲線のスチール部分と、天然木で構成されるデザインが秀逸。AVボードや小さなオーディオ、プラズマ液晶の薄型テレビやパソコンなども置けます♪マガジンラックと並べると収納効果アップのリビングボードにもなるテレビ台です。<br /><br />■本体サイズ<br />[外寸]幅90.5×奥行43.0×高さ38.5cm<br /><br />■その他サイズ<br />[内寸]<br /> （オープン部）幅90.0×奥行38.5×高さ16.5cm<br /><br />■材質<br />[フレーム]スチール（メラミン焼付け塗装）<br /> [棚板]ラバーウッド（ラッカー塗装）<br /><br />■収納量・耐荷重<br />[天板]約25kg以下<br /><br />■備考<br />・アジャスター付き<br /> ・商品によって色味や木目などの風合いが異なります。<br /><br />■生産国<br />マレーシア<br /><br />■組立時間(目安)(大人2人)<br />お客様組立（25分）<br /><br />■キーワード<br />レトロ調 ロートアイアン家具 アイアン家具 アイアンワーク おしゃれ かわいい 可愛い 姫系 姫 猫足 アイアン飾り インテリア 姫家具 tv台 テレビボードテレビラック tvボード プリンセス ホワイト 白 アンティーク風 アンティーク調<!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",アイアンシリーズ　TV台：まるしょう　楽天市場店,アイアンシリーズ　TV台,南欧の薫りが漂うロートアイアンシリーズのTV台。アイアンシリーズ　TV台[rn]
2-65459,http://tshop.r10s.jp/marusiyou/cabinet/tsuuhan-labo_01/iri-0010-thum-01.jpg?fitin=700:700,10368.0000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,アイアンシリーズ　TV台　幅120,南欧の薫りが漂うロートアイアンシリーズのTV台幅120,"■商品説明 <br />優雅な曲線のスチール部分と、天然木で構成されるデザインが秀逸。AVボードや小さなオーディオ、プラズマ液晶の薄型テレビやパソコンなども置けます♪マガジンラックと並べると収納効果アップのリビングボードにもなるテレビ台です。<br /><br />■本体サイズ<br />[外寸]幅120.0×奥行43.0×高さ38.5cm<br /><br />■その他サイズ<br />[内寸]<br /> （オープン部）幅120.0×奥行38.0×高さ17.0cm<br /><br />■材質<br />[フレーム]スチール（メラミン焼付け塗装）<br /> [棚板]ラバーウッド（ラッカー塗装）<br /><br />■収納量・耐荷重<br />[天板]約25kg以下<br /><br />■備考<br />・アジャスター付き<br /> ・商品によって色味や木目などの風合いが異なります。<br /><br />■生産国<br />マレーシア<br /><br />■組立時間(目安)(大人2人)<br />お客様組立（25分）<br /><br />■キーワード<br />レトロ調 ロートアイアン家具 アイアン家具 アイアンワーク おしゃれ かわいい 可愛い 姫系 姫 猫足 アイアン飾り インテリア 姫家具 tv台 テレビボードテレビラック tvボード プリンセス ホワイト 白 アンティーク風 アンティーク調<!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",アイアンシリーズ　TV台　幅120：まるしょう　楽天市場店,アイアンシリーズ　TV台　幅120,南欧の薫りが漂うロートアイアンシリーズのTV台幅120。アイアンシリーズ　TV台　幅120[rn]
2-65460,http://tshop.r10s.jp/marusiyou/cabinet/tsuuhan-labo_01/fll-0023-thum-01.jpg?fitin=700:700,19785.6000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,Lycka　land　コーナーテレビボード（小）,カントリータイプのコーナーテレビボード（小）,"■商品説明 <br />木目調のシート、型板ガラスがカントリーテイストを演出するリュッカランドシリーズ。デザインと、収納力や機能性が両立したおしゃれかわいいシリーズです。テレビ台ラインナップのコーナーテレビボード小。デッドスペースになりがちなコーナーを利用したコーナータイプ。上部のデッドスペースまでしっかり収納スペースに変えてしまいます。下部の扉収納スペースにはAV機器からソフト類まで収納できます。コーナータイプといっても薄型だから、壁面としても違和感なく設置できます。<br /><br />■本体サイズ<br />[外寸]幅103.0×奥行52.0×高さ160.0cm<br /><br />■その他サイズ<br />[内寸]<br /> （左右扉内）幅17.0×奥行25.0×高さ35.5cm<br /> （ガラス扉内）幅49.0×奥行36.5×高さ34cm<br /> （天板オープン部）幅61.0×奥行48.0×高さ57.5/64/70.5cm<br /> （ラック）幅61.0×奥行19×厚み1.8cm（6.4cmピッチ3段階）<br /> （可動棚）幅53.0×奥行38×厚み1.8cm（3.2cmピッチ3穴）<br /><br />■材質<br />[本体]プリント化粧繊維板<br /> [天板]塩ビ化粧繊維板<br /> [ガラス]生ガラス<br /><br />■収納量・耐荷重<br />[天板]約60kg以下<br /> [ラック]約10kg以下<br /> [可動棚]約10kg以下<br /><br />■備考<br />・ラック位置3段階設置可<br /> ・可動棚：1枚<br /><br />■生産国<br />中国<br /><br />■組立時間(目安)(大人2人)<br />お客様組立（60分）<br /><br />■キーワード<br />テレビ台 tv台 コーナーテレビ台 tvボード テレビラック 白  tvラック 壁面テレビ台 幅100 カントリー 収納 40インチ 50インチ 木製 ホワイト ローボード ナチュラル 大型 フレンチカントリー 壁面 幅160 薄型 コーナー 高級テレビ台<!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",Lycka　land　コーナーテレビボード（小）：まるしょう　楽天市場店,Lycka　land　コーナーテレビボード（小）,カントリータイプのコーナーテレビボード（小）。Lycka　land　コーナーテレビボード（小）[rn]
2-65461,http://tshop.r10s.jp/marusiyou/cabinet/tsuuhan-labo_01/sgt-0105-thum-01.jpg?fitin=700:700,10532.8000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,スライド収納庫付コーナーテレビ台　ハイタイプ,コーナーを有効利用！スライド収納庫付テレビ台の上置き付タイプ,"■商品説明 <br />コーナーのデッドスペースを有効利用でき、棚部分はお好みで高さを調節できます。また、サイドには引き出しがついているのでCDやDVDもたっぷり収納できる便利なテレビ台です。<br /><br />■本体サイズ<br />[外寸]幅79.5×奥行79.5×高さ130cm<br /><br />■その他サイズ<br />[内寸]<br /> （天板）幅106.0×奥行75.0×厚み3cm<br /> （ガラス扉内）幅45.0×奥行28.5×高さ32（有効34.0）cm<br /> （サイド収納部）幅37.0×奥行14.5×高さ29.5cm<br /> （ガラス扉内可動棚）幅44.5×奥行28×厚み1.8cm<br /> （サイド収納可動棚）幅37.0×奥行13.5×厚み1.5cm<br /> （テレビ配置面）高さ40cm<br /> （ラック穴位置）高さ　一番上：87.5cm　1番下：55.5cm<br /><br />■材質<br />[本体]プリント化粧繊維板<br /><br />■収納量・耐荷重<br />[天板]約50kg以下<br /> [ガラス扉内可動棚]約5kg以下/枚<br /> [サイド収納可動棚]約5kg以下/枚<br /> [上置き固定棚]約5kg以下/枚<br /><br />■備考<br />・推奨テレビサイズ:32型<br /> ・[可動棚]扉内×1枚/サイド収納部各1枚/5段階調節、3.2cm間隔<br /> ・[上棚]組み立て時に高さ調節可/11段階調節、3.2cm間隔<br /><br />■生産国<br />インドネシア<br /><br />■組立時間(目安)(大人2人)<br />お客様組立（60分）<br /><br />■キーワード<br />コーナーテレビ台 tv台 コーナー コーナーテレビボード 角 コーナーボード 三角コーナーテレビ台 40型 コーナー用テレビ台 コーナーtvボード コーナーテレビラック テレビコーナーラック コーナーtv台 白 ホワイト ナチュラル ブラウン<!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",スライド収納庫付コーナーテレビ台　ハイタイプ：まるしょう　楽天市場店,スライド収納庫付コーナーテレビ台　ハイタイプ,コーナーを有効利用！スライド収納庫付テレビ台の上置き付タイプ。スライド収納庫付コーナーテレビ台　ハイタイプ[rn]
2-65462,http://tshop.r10s.jp/marusiyou/cabinet/tsuuhan-labo_01/fll-0033-thum-01.jpg?fitin=700:700,17193.6000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,Lycka　land　テレビ台　180cm幅,コーナー使いも！カントリーテイストのテレビ台180cm幅。,"■商品説明 <br />木目調のシート、型板ガラスがカントリーテイストなリュッカランドシリーズ。テレビ台ラインナップの中のテレビ台180cm幅。テレビのサイズに合わせて幅展開を4種類ご用意しました。ロータイプのテレビ台なので、低めのソファからフロアライフに最適で、疲れにくい目線の高さを保持します。低めの家具はそれだけでお部屋を広く見せてくれるので、大きなテレビを置いても、可愛いデザインと相まって圧迫感を軽減してくれます。大きめの引出し1杯と扉収納2ヵ所付なので、コンパクトながらもAV機器から小物までしっかり収納します。<br /><br />■本体サイズ<br />[外寸]幅178.5×奥行46.5×高さ30.5cm<br /><br />■その他サイズ<br />[内寸]<br /> （左右扉内）幅47.5×奥行37.5×高さ17.0cm<br /> （引出し）幅56.5×奥行33×高さ13（有効18.0）cm<br /> （天板）幅178.0×奥行45.0×厚み2cm<br /><br />■材質<br />[本体]プリント化粧繊維板<br /> [天板]塩ビ化粧繊維板<br /> [ガラス]生ガラス<br /><br />■収納量・耐荷重<br />[天板]約60kg以下<br /> [扉内]約10kg以下<br /> [引出し]約5kg以下<br /><br />■備考<br /><br /><br />■生産国<br />中国<br /><br />■組立時間(目安)(大人2人)<br />お客様組立（45分）<br /><br />■キーワード<br />テレビ台 tv台 テレビボード tvボード テレビラック 白 tvラック リビングボード 幅180 ナチュラル 収納 50インチ 60インチ 木製 ホワイト ローボード avラック 大型 フレンチカントリー 壁面 180cm 壁面 シンプル dvdラック<!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",Lycka　land　テレビ台　180cm幅：まるしょう　楽天市場店,Lycka　land　テレビ台　180cm幅,コーナー使いも！カントリーテイストのテレビ台180cm幅。。Lycka　land　テレビ台　180cm幅[rn]
2-65463,http://tshop.r10s.jp/marusiyou/cabinet/iw-vlt-4585dg.jpg?fitin=700:700,12960.0000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,テレビ台・TVボード32型対応「Vanitlatte（バニラッテ）」ナチュラルフレンチカントリー・アンティークテイスト　ホワイト・白家具・シャビーシック【送料無料】,白いペンキが剥げたようなヴィンテージ感のあるシリーズ。,"白いペンキが剥げた感じの表面と使い込んだような風合いの取っ手がナチュラル感のあるフレンチカントリーテイストのバニラッテシリーズ。<br>
落ち着いた色合いと甘すぎないデザインがお部屋にあわせやすく、北欧ナチュラルにもヨーロピアンエレガントにもどんなテイストにもコーディネートできます。<br><br>
こちらのTV台は32インチまで対応。重い印象になりがちなテレビも明るい印象に演出してくれます。<br>
ぜひその他のVanilatteシリーズとコーディネイトして、リビングをナチュラル＆ヴィンテージスタイルに演出してください。<br><br>
【商品詳細】<br>
サイズ 幅８４１×奥行き４１６×高さ４５６ｍｍ<br>
仕様 プリント紙化粧繊維板<br>
移動棚１枚 <br>
天板耐荷重３０ｋｇ<br>
棚板耐荷重７ｋｇ<br>
テレビ対応サイズ３２Ｖ <br>
日本製<br>
Ｆ☆☆ <br>
搬送状態 完成品<br>
<br><br>
Vanillatteシリーズ一覧はこちら

その他のナチュラルホワイトインテリア
<div class=""search_word""><h3>検索用キーワード／フレンチ　アンティーク　ヴィンテージ　ナチュラル　リンネル　ヨーロピアン　家具　シンプル　モダン　昭和レトロ　ヴィンテージ　アンティーク　北欧　ミッドセンチュリー　アジアン　ナチュラル　カフェ風　レトロ　シンプルモダン　シンプルナチュラル　デザイナーズ家具　一人暮らし　ひとり暮し　ファミリー　リビング　ワンルーム　おしゃれ　かわいい　クール　スタイリッシュ　激安セール　格安　激安　最安値　送料込み　送料無料</h3></div><!--リアルタイム受注速報 recentry-->

<!--リアルタイム受注速報ここまで-->",テレビ台・TVボード32型対応「Vanitlatte（バニラッテ）」ナチュラルフレンチカントリー・アンティークテイスト　ホワイト・白家具・シャビーシック【送料無料】：まるしょう　楽天市場店,テレビ台・TVボード32型対応「Vanitlatte（バニラッテ）」ナチュラルフレンチカントリー・アンティークテイスト　ホワイト・白家具・シャビーシック【送料無料】,白いペンキが剥げたようなヴィンテージ感のあるシリーズ。。テレビ台・TVボード32型対応「Vanitlatte（バニラッテ）」ナチュラルフレンチカントリー・アンティークテイスト　ホワイト・白家具・シャビーシック【送料無料】[rn]
2-65464,http://tshop.r10s.jp/gold/lala-sty/img/rack/friis-top01.jpg?fitin=700:700,11104.0000,,インテリア・寝具・収納 > 収納家具 > テレビ台 > 木製,【クーポン配布中★23日12時～25時】 テレビ台 テレビボード TV台 TVボード AVボード 伸縮テレビ台 198cm テレビラック テレビ台 TVラック AVラックテレビ台 収納 送料無料 送料込,テレビボード TV台 TVボード AVボード 伸縮テレビ台,"<!--  カートボタン  -->
<div id=""cartBox"">
</div>




<!-- 商品詳細 -->
<div class=""cartRap"">
<h3>商品のご紹介</h3>
<p>ナチュラルなフレーバーのテレビ台。お好みで選べる「デザイン＆カラー」</p>
<table>
<tr>
<th>サイズ：</th>
<td>幅108～198(伸縮)x奥行37x高さ37cm(全体サイズはA,B共通)</td>
</tr>
<tr>
<th>素　材：</th><td>本体：プリント紙化粧繊維板<br>脚：ラバー材(ラッカー塗装)</td>
</tr>
<tr>
<th>タイプ：</th>
<td>Atype/木脚タイプ、Btype/ラックタイプ</td>
</tr>
<tr>
<th>カラー：</th>
<td>全体(A,B共通)：ウォルナット・オーク<br>[オーク限定：引出し前板(選べるカラー)：オーク、ホワイト、ブラック]</td>
</tr>
<tr>
<th>重　量：</th>
<td>Atype：上棚/約8.2kg、下棚/約14kg (計約22.2kg）<br>
  Btype：上棚/約10kg、下棚/約14kg (計約24kg）</td>
</tr>
<tr>
<th>耐荷重：</th>
<td>Atype：上棚/約30kg、下棚/約25kg、Btype：上棚/約30kg、下棚/約25kg</td>
</tr>
<tr>
<th>梱包サイズ：</th>
<td>Atype：幅120x奥行39x高さ7cm(約9.7kg)、幅123x奥行39x高さ10cm(約15.5kg)　※2梱包<br>
  Btype：幅112x奥行39x高さ7cm(約11.6kg)、幅123x奥行39x高さ10cm(約15.5kg)※2梱包</td>
</tr>

<tr>
<th>備　考：</th><td>※お客様組み立て式<br>
※設置テレビの重さは種類で異なりますので、サイズ・重量を必ずお確かめください。</td>
</tr>
</table>
</div>

<!-- 確認事項 -->
<div class=""cartRap"">
<h3>ご購入前にご確認ください</h3>
<ul>
<li><div id=""haisoin"">玄関まで</div></li>
<li><div id=""debit"">デビットカード</div></li>
<li>※北海道本島：通常送料＋別途1,100円 (1個ご購入の場合のお見積りです)</li>
<li>※沖縄県・離島は別途送料お見積もり</li>
</ul>
</div>

<!-- 注意書き -->
<div id=""attention"">
<div id=""relay"">中継料</div>
<div id=""designChange"">デザイン変更</div>
</div>

<!-- 商品コード -->
<p class=""smalltxt"">【商品コード】フリス</p><!---->",【クーポン配布中★23日12時～25時】 テレビ台 テレビボード TV台 TVボード AVボード 伸縮テレビ台 198cm テレビラック テレビ台 TVラック AVラックテレビ台 収納 送料無料 送料込：インテリア家具のララスタイル,机デスクオフィスチェアパソコンチェアソファテレビ台リクライニングチェア座椅子ダイニングテーブル照明インテリア家具食器棚収納家具ガーデン家具ベッドパソコンデスクソファーラグマットラグ【クーポン配布中★23日12時～25時】 テレビ台 テレビボード TV台 TVボード AVボード 伸縮テレビ台 198cm テレビラック テレビ台 TVラック AVラックテレビ台 収納 送料無料 送料込,テレビボード TV台 TVボード AVボード 伸縮テレビ台 。【クーポン配布中★23日12時～25時】 テレビ台 テレビボード TV台 TVボード AVボード 伸縮テレビ台 198cm テレビラック テレビ台 TVラック AVラックテレビ台 収納 送料無料 送料込[rn]
