2-58695,http://tshop.r10s.jp/bbstyle/cabinet/karabo/i256194f.jpg?fitin=700:700,1985.6000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,A4サイズ カラーボックス（CBボックス） ３段タイプ CX-3F アイリスオーヤマ オフホワイト・ブラウンオーク【ラック等】【送料無料】,当店人気商品ポイント10倍&amp;税抜9000円以上購入で送料無料,"Ａ４サイズのファイルや雑誌の収納にピッタリサイズのカラーボックスです。<br>棚にはＡ4サイズの雑誌等が縦にしまえます。<br>パーティクルボードの一枚板を使用していますので、強度・耐荷重にも優れ、ネジや釘も使用可能です。<br>表面はPUコートが施されており、水や傷に強くなっています。<br>当社の別売パーツを使用してシステム活用が可能です。<br><br><font color=red>※お客様組み立て<br><br>※こちらの商品は、扉・棚板・レールボード等のオプション品はございません。</font><br>キャスターの取付は可能です。<br><br>●商品サイズ：幅約41.5×奥行約29×高さ約101.5cm<br><br>●棚内寸：幅約39×奥行約27.6×高さ32cm<br><br>●耐荷重：全体80ｋｇ、棚板1枚あたり30kg<br><br>●主要材質：棚・プリント紙化粧パーティクルボード 、背板・MDF<br><br>●固定棚板：2枚<br><br><br><br>
<br>
<font color=""#ff69b4"">------≪CBボックスシリーズ≫------<br></font>
■2段タイプ \1,281～<br>
　[定番★13color][薄型★7color][A4サイズ]<br>
■3段タイプ \1,680～<br>
　[人気No.1★16color]［薄型★7color］［A4サイズ］<br>
　［☆★お得な2個セット \2,980★☆］<br>

■アレンジ専用パーツ<br>
　[引出し(縦置き)][引出し(横置き)]<br>
　[棚板(縦置き)][棚板(横置き)]<br>
　[レールボード(縦置き)][レールボード(横置き)]<br>
　[キャスター(縦置き)][キャスター(横置き)]<br>
■ピッタリ♪インナーボックス \890～<br>
　[フタ付☆6color][深型☆横置き]<br>
<font color=""#ff69b4"">----------------------------------<br></font>",A4サイズ カラーボックス（CBボックス） ３段タイプ CX-3F アイリスオーヤマ オフホワイト・ブラウンオーク【ラック等】【送料無料】：ベッド・寝具・雑貨 B＆Bスタイル,折りたたみベッドアイリスオーヤマエアリーマットレスソファーベッドOTB-ラックアイリスオーヤマ 収納イームズチェアフランスベッドアテックス ATEXすのこベッド布団セットシングルベッド寝具ふとん西川リビングブリヂストンマットレス電動ベッド介護ベッドA4サイズ カラーボックス（CBボックス） ３段タイプ CX-3F アイリスオーヤマ オフホワイト・ブラウンオーク【ラック等】【送料無料】,当店人気商品ポイント10倍&amp;税抜9000円以上購入で送料無料。A4サイズ カラーボックス（CBボックス） ３段タイプ CX-3F アイリスオーヤマ オフホワイト・ブラウンオーク【ラック等】【送料無料】[rn]
2-58696,http://tshop.r10s.jp/bbstyle/cabinet/description/imgrc0065962778.jpg?fitin=700:700,2044.8000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,カラーボックス 2個セット 3段 送料無料 ≪同色2個セット≫耐荷重80kg 収納ボックス カラボ アイリスオーヤマ 本棚 収納ラック 収納棚 押入れ収納 テレビ台 シェルフ CX-3 シンプル おしゃれ あす楽,収納ボックス カラーボックス 3段 2個セット,"<!--<font color=red><B>欠品色の次回入荷は現在確認中です。<br>入荷次第ページにてお知らせいたします。<br>今しばらくお待ちください。<br><br></font></B>
-->
ワイドショー・ＤＩＹ番組でもおなじみ！<br>3段タイプのカラーボックスです。<br>リビングやキッチン、押入やクローゼット内の整理整頓に最適です。<br>パーティクルボードの一枚板を使用していますので、強度・耐荷重にも優れ、ネジや釘も使用可能です。<br>80ｋｇの重量に耐えられるので、横に設置して32Ｖ型の液晶 プラズマテレビのＴＶ台としても使用ＯＫ。<br>さらにカラーボックス専用収納ケースと組み合わせれば、自分だけの使いやすい収納空間が作れます。<br><br>◆耐荷重：全体約80kg、棚板1枚あたり約30kg<br><br>◆商品サイズ（cm）<br>外寸：幅約41.5×奥行約29×高さ約88<br>棚内寸：幅約39×奥行約27.5×高さ約27.5<br><br>◆主要材質：<br>本体、引出：プリント化粧パーティクルボード<br>背板：MDF<br><br>◆固定棚板：2枚<br><br><font color=red>※お客様組み立て</font><br><br><br><br>
<br>
<font color=""#ff69b4"">------≪CBボックスシリーズ≫------<br></font>
■2段タイプ \1,281～<br>
　[定番★13color][薄型★7color][A4サイズ]<br>
■3段タイプ \1,680～<br>
　[人気No.1★16color]［薄型★7color］［A4サイズ］<br>
　［☆★お得な2個セット \2,980★☆］<br>

■アレンジ専用パーツ<br>
　[引出し(縦置き)][引出し(横置き)]<br>
　[棚板(縦置き)][棚板(横置き)]<br>
　[レールボード(縦置き)][レールボード(横置き)]<br>
　[キャスター(縦置き)][キャスター(横置き)]<br>
■ピッタリ♪インナーボックス \890～<br>
　[フタ付☆6color][深型☆横置き]<br>",カラーボックス 2個セット 3段 送料無料 ≪同色2個セット≫耐荷重80kg 収納ボックス カラボ アイリスオーヤマ 本棚 収納ラック 収納棚 押入れ収納 テレビ台 シェルフ CX-3 シンプル おしゃれ あす楽：ベッド・寝具・雑貨 B＆Bスタイル,折りたたみベッドアイリスオーヤマエアリーマットレスソファーベッドOTB-ラックアイリスオーヤマ 収納イームズチェアフランスベッドアテックス ATEXすのこベッド布団セットシングルベッド寝具ふとん西川リビングブリヂストンマットレス電動ベッド介護ベッドカラーボックス 2個セット 3段 送料無料 ≪同色2個セット≫耐荷重80kg 収納ボックス カラボ アイリスオーヤマ 本棚 収納ラック 収納棚 押入れ収納 テレビ台 シェルフ CX-3 シンプル おしゃれ あす楽,収納ボックス カラーボックス 3段 2個セット。カラーボックス 2個セット 3段 送料無料 ≪同色2個セット≫耐荷重80kg 収納ボックス カラボ アイリスオーヤマ 本棚 収納ラック 収納棚 押入れ収納 テレビ台 シェルフ CX-3 シンプル おしゃれ あす楽[rn]
2-58697,http://tshop.r10s.jp/rack-kan/cabinet/jishahin/1225521_noprice.jpg?fitin=700:700,2800.0000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,カラーボックス 3段 2個セット送料無料≪同色2個セット≫収納 三段 ECX-3 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 テレビ台 TV台 テレビボード TVボード ローボード白 黒 ブラウン おしゃれ BOX 収納棚 押入れ収納 整理棚,人気商品P10倍＆店内全品送料無料！,"<Font Color=#ff0000 size=4><b>楽天ランキング常連！<br>『激安カラーボックス CX-3』はコチラ</b>！</Font><br><br>
カラーボックスのスタイリッシュな薄型3段タイプです。<br>パーティクルボードの一枚板を使用し、強度・耐荷重にも優れ、ネジや釘も使用可能です。<br>表面にはＰＵコートが施されています。<br><br>●商品サイズ（約）：幅41×奥行29×高さ87.1cm<br>●主要材質：プリント紙化粧パーティクルボード<br>●耐荷重：棚板１枚当たり：10kg、天板：10kg、全体：40kg<br><br>

<Font Color=deeppink><b>【※カラーによって、目隠し用の部品が異なります。】<br>
■目隠しシール</b><br>
　ホワイト<br>
　ブラック<br>
　ビーチ<br>
<b>
■目隠しキャップ</b><br>
　パープル<br>
　ピンク<br>
　ブルー<br>
　ウォールナット


</Font>",カラーボックス 3段 2個セット送料無料≪同色2個セット≫収納 三段 ECX-3 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 テレビ台 TV台 テレビボード TVボード ローボード白 黒 ブラウン おしゃれ BOX 収納棚 押入れ収納 整理棚：収納・家具・寝具の収納宅配館,アイリスオーヤマエアウィーヴカラーボックス敷きパッドクール寝具マットレスチェストメタルラックラックパイプハンガー布団セット収納ボックス本棚送料無料ケース座椅子シンサレート掛け布団コルクマット収納カラーボックス 3段 2個セット送料無料≪同色2個セット≫収納 三段 ECX-3 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 テレビ台 TV台 テレビボード TVボード ローボード白 黒 ブラウン おしゃれ BOX 収納棚 押入れ収納 整理棚,人気商品P10倍＆店内全品送料無料！。カラーボックス 3段 2個セット送料無料≪同色2個セット≫収納 三段 ECX-3 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 テレビ台 TV台 テレビボード TVボード ローボード白 黒 ブラウン おしゃれ BOX 収納棚 押入れ収納 整理棚[rn]
2-58698,http://tshop.r10s.jp/rack-kan/cabinet/jishahin4/264847.jpg?fitin=700:700,1022.4000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,12H限定P10倍！本日12時開始★カラーボックス 1段 CX-1 送料無料 収納 一段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 白 茶 ホワイト ブラウン ビーチ おしゃれ BOX 収納棚 押入れ収納 文庫本 コミック 整理棚,4H限定P10倍！本日20時開始★,"コーディネートしやすいベーシックなカラーボックスです。<br>
リビングやキッチン、押入やクローゼット内の整理整頓に<br>
カラーボックスを使ってはいかがですか？<br>
別売のキャスターやカラーボックス専用収納ケースと組み合わせれば、<br>
カラーボックスがさらに使いやすさアップ！<br>
カラーボックス用連結棚板を使って、カラーボックス同士をつなげれば<br>
オリジナルカラーボックスが作れますよ。<BR>
■お客様組み立て<p>


<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/banner/cbparts.jpg"" border=""0"">

<br><br>

<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/raku2_chest_bana.gif"" border=""0"">
<br><br></font>

<font size=""3""><b>＜別売おすすめオプションパーツ＞<br></b>
棚にピッタリサイズの専用収納ケース<br>
専用キャスター：模様替えやお掃除のときにラクチンです。<br>
扉・棚板・引出し：小物整理や目隠しに便利です。</font><p>

<TABLE BORDER=""1"">
<TR>
<TD ALIGN=""center""><FONT SIZE=2>主要材質</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>棚・プリント紙化粧パーティクルボード
<br>背板：MDF</FONT></TD>
</TR>
<TR>
<TD ALIGN=""center""><FONT SIZE=2>商品サイズ</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>幅約41.5×奥行約29×高さ約30.5cm</FONT></TD>
</TR>
<tr>
<TD ALIGN=""center""><FONT SIZE=2>商品内寸</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>幅約39×奥行約27.5×高さ約27.5cm</FONT></TD>
</TR>
<TR>
<TD ALIGN=""center""><FONT SIZE=2>耐荷重</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>全体30ｋｇ</FONT></TD>
</TR>

</TABLE>
<P>",12H限定P10倍！本日12時開始★カラーボックス 1段 CX-1 送料無料 収納 一段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 白 茶 ホワイト ブラウン ビーチ おしゃれ BOX 収納棚 押入れ収納 文庫本 コミック 整理棚：収納・家具・寝具の収納宅配館,アイリスオーヤマエアウィーヴカラーボックス敷きパッドクール寝具マットレスチェストメタルラックラックパイプハンガー布団セット収納ボックス本棚送料無料ケース座椅子シンサレート掛け布団コルクマット収納12H限定P10倍！本日12時開始★カラーボックス 1段 CX-1 送料無料 収納 一段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 白 茶 ホワイト ブラウン ビーチ おしゃれ BOX 収納棚 押入れ収納 文庫本 コミック 整理棚,4H限定P10倍！本日20時開始★。12H限定P10倍！本日12時開始★カラーボックス 1段 CX-1 送料無料 収納 一段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 白 茶 ホワイト ブラウン ビーチ おしゃれ BOX 収納棚 押入れ収納 文庫本 コミック 整理棚[rn]
2-58699,http://tshop.r10s.jp/rack-kan/cabinet/jishahin4/264847.jpg?fitin=700:700,874.4000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,12H限定P10倍！本日12時開始★[ホワイトのみ]在庫処分 カラーボックス 1段 CX-1 送料無料 収納 一段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 白 茶 ホワイト ブラウン ビーチ おしゃれ BOX 収納棚 押入れ収納 文庫本 コミック 整理棚,4H限定P10倍！本日20時開始★,"コーディネートしやすいベーシックなカラーボックスです。<br>
リビングやキッチン、押入やクローゼット内の整理整頓に<br>
カラーボックスを使ってはいかがですか？<br>
別売のキャスターやカラーボックス専用収納ケースと組み合わせれば、<br>
カラーボックスがさらに使いやすさアップ！<br>
カラーボックス用連結棚板を使って、カラーボックス同士をつなげれば<br>
オリジナルカラーボックスが作れますよ。<BR>
■お客様組み立て<p>


<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/banner/cbparts.jpg"" border=""0"">

<br><br>

<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/raku2_chest_bana.gif"" border=""0"">
<br><br></font>

<font size=""3""><b>＜別売おすすめオプションパーツ＞<br></b>
棚にピッタリサイズの専用収納ケース<br>
専用キャスター：模様替えやお掃除のときにラクチンです。<br>
扉・棚板・引出し：小物整理や目隠しに便利です。</font><p>

<TABLE BORDER=""1"">
<TR>
<TD ALIGN=""center""><FONT SIZE=2>主要材質</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>棚・プリント紙化粧パーティクルボード
<br>背板：MDF</FONT></TD>
</TR>
<TR>
<TD ALIGN=""center""><FONT SIZE=2>商品サイズ</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>幅約41.5×奥行約29×高さ約30.5cm</FONT></TD>
</TR>
<tr>
<TD ALIGN=""center""><FONT SIZE=2>商品内寸</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>幅約39×奥行約27.5×高さ約27.5cm</FONT></TD>
</TR>
<TR>
<TD ALIGN=""center""><FONT SIZE=2>耐荷重</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>全体30ｋｇ</FONT></TD>
</TR>

</TABLE>
<P>",12H限定P10倍！本日12時開始★[ホワイトのみ]在庫処分 カラーボックス 1段 CX-1 送料無料 収納 一段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 白 茶 ホワイト ブラウン ビーチ おしゃれ BOX 収納棚 押入れ収納 文庫本 コミック 整理棚：収納・家具・寝具の収納宅配館,アイリスオーヤマエアウィーヴカラーボックス敷きパッドクール寝具マットレスチェストメタルラックラックパイプハンガー布団セット収納ボックス本棚送料無料ケース座椅子シンサレート掛け布団コルクマット収納12H限定P10倍！本日12時開始★[ホワイトのみ]在庫処分 カラーボックス 1段 CX-1 送料無料 収納 一段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 白 茶 ホワイト ブラウン ビーチ おしゃれ BOX 収納棚 押入れ収納 文庫本 コミック 整理棚,4H限定P10倍！本日20時開始★。12H限定P10倍！本日12時開始★[ホワイトのみ]在庫処分 カラーボックス 1段 CX-1 送料無料 収納 一段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 白 茶 ホワイト ブラウン ビーチ おしゃれ BOX 収納棚 押入れ収納 文庫本 コミック 整理棚[rn]
2-58700,http://tshop.r10s.jp/rack-kan/cabinet/jishahin4/264239.jpg?fitin=700:700,1556.0000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,カラーボックス 3段 おしゃれ コーナー用送料無料 収納 三段 CX-3C カラボ 収納ボックス 本棚 書棚 天板 おもちゃ アイリスオーヤマ 収納用品 テレビ台 TV台 テレビボード TVボード ローボード シェルフ ブラウン おしゃれ 収納棚 押入れ収納 整理棚 可動棚,人気商品P10倍＆店内全品送料無料！,"省スペースで使用できる、コーナー用のCBボックスです。<br><font color=Blue>★お客様組立★</font><br><br>●商品サイズ（約）：幅29×奥行き29×高さ87.9cm<br>●固定棚板枚数：2枚<br>●棚板サイズ（約）：幅27.3×奥行き27.3cm<br>●耐荷重（約）<br>天板：6kg<br>底板：6kg<br>棚板1枚当たり：約6kg<br>全体：24kg<br>●主要材質：プリント紙化粧パーティクルボード<br><br>

◆可動棚板！カラーボックス3段CX-3KDはこちら！",カラーボックス 3段 おしゃれ コーナー用送料無料 収納 三段 CX-3C カラボ 収納ボックス 本棚 書棚 天板 おもちゃ アイリスオーヤマ 収納用品 テレビ台 TV台 テレビボード TVボード ローボード シェルフ ブラウン おしゃれ 収納棚 押入れ収納 整理棚 可動棚：収納・家具・寝具の収納宅配館,アイリスオーヤマエアウィーヴカラーボックス敷きパッドクール寝具マットレスチェストメタルラックラックパイプハンガー布団セット収納ボックス本棚送料無料ケース座椅子シンサレート掛け布団コルクマット収納カラーボックス 3段 おしゃれ コーナー用送料無料 収納 三段 CX-3C カラボ 収納ボックス 本棚 書棚 天板 おもちゃ アイリスオーヤマ 収納用品 テレビ台 TV台 テレビボード TVボード ローボード シェルフ ブラウン おしゃれ 収納棚 押入れ収納 整理棚 可動棚,人気商品P10倍＆店内全品送料無料！。カラーボックス 3段 おしゃれ コーナー用送料無料 収納 三段 CX-3C カラボ 収納ボックス 本棚 書棚 天板 おもちゃ アイリスオーヤマ 収納用品 テレビ台 TV台 テレビボード TVボード ローボード シェルフ ブラウン おしゃれ 収納棚 押入れ収納 整理棚 可動棚[rn]
2-58701,http://tshop.r10s.jp/rack-kan/cabinet/jishahin/216479.jpg?fitin=700:700,1467.2000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,12H限定P10倍！本日12時開始★【完売御礼】カラーボックス カラボ【収納】 送料無料 薄型カラーボックス ECX-3 アイリスオーヤマ 家具 【おもちゃ 収納】【カウンター下収納】【押入れ収納】,4H限定P10倍！本日20時開始★,"<Font Color=#ff0000 size=4><b>楽天ランキング常連！<br>『激安カラーボックス CX-3』はコチラ</b>！</Font><br><br>
カラーボックスのスタイリッシュな薄型3段タイプです。<br>パーティクルボードの一枚板を使用し、強度・耐荷重にも優れ、ネジや釘も使用可能です。<br>表面にはＰＵコートが施されています。<br><br>●商品サイズ（約）：幅41×奥行29×高さ87.1cm<br>●主要材質：プリント紙化粧パーティクルボード<br>●耐荷重：棚板１枚当たり：10kg、天板：10kg、全体：40kg<br><br>

<Font Color=deeppink><b>【※カラーによって、目隠し用の部品が異なります。】<br>
■目隠しシール</b><br>
　ホワイト<br>
　ブラック<br>
　ビーチ<br>
<b>
■目隠しキャップ</b><br>
　パープル<br>
　ピンク<br>
　ブルー<br>
　ウォールナット


</Font>",12H限定P10倍！本日12時開始★【完売御礼】カラーボックス カラボ【収納】 送料無料 薄型カラーボックス ECX-3 アイリスオーヤマ 家具 【おもちゃ 収納】【カウンター下収納】【押入れ収納】：収納・家具・寝具の収納宅配館,アイリスオーヤマエアウィーヴカラーボックス敷きパッドクール寝具マットレスチェストメタルラックラックパイプハンガー布団セット収納ボックス本棚送料無料ケース座椅子シンサレート掛け布団コルクマット収納12H限定P10倍！本日12時開始★【完売御礼】カラーボックス カラボ【収納】 送料無料 薄型カラーボックス ECX-3 アイリスオーヤマ 家具 【おもちゃ 収納】【カウンター下収納】【押入れ収納】,4H限定P10倍！本日20時開始★。12H限定P10倍！本日12時開始★【完売御礼】カラーボックス カラボ【収納】 送料無料 薄型カラーボックス ECX-3 アイリスオーヤマ 家具 【おもちゃ 収納】【カウンター下収納】【押入れ収納】[rn]
2-58702,http://tshop.r10s.jp/rack-kan/cabinet/jishahin/225521_noprice.jpg?fitin=700:700,1467.2000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,12H限定P10倍！本日12時開始★カラーボックス 3段 アイリスオーヤマ 送料無料 三段 ECX-3 カラボ 収納ボックス 三段ボックス 収納棚 収納ラック 押入れ収納 本棚 シェルフ テレビ台 TV台 テレビボード TVボード ローボード 本棚 白 黒 おしゃれ 木目,4H限定P10倍！本日20時開始★,"<Font Color=#ff0000 size=4><b>楽天ランキング常連！<br>『激安カラーボックス CX-3』はコチラ</b>！</Font><br><br>
カラーボックスのスタイリッシュな薄型3段タイプです。<br>パーティクルボードの一枚板を使用し、強度・耐荷重にも優れ、ネジや釘も使用可能です。<br>表面にはＰＵコートが施されています。<br><br>●商品サイズ（約）：幅41×奥行29×高さ87.1cm<br>●主要材質：プリント紙化粧パーティクルボード<br>●耐荷重：棚板１枚当たり：10kg、天板：10kg、全体：40kg<br><br>

<Font Color=deeppink><b>【※カラーによって、目隠し用の部品が異なります。】<br>
■目隠しシール</b><br>
　ホワイト<br>
　ブラック<br>
　ビーチ<br>
<b>
■目隠しキャップ</b><br>
　パープル<br>
　ピンク<br>
　ブルー<br>
　ウォールナット


</Font>",12H限定P10倍！本日12時開始★カラーボックス 3段 アイリスオーヤマ 送料無料 三段 ECX-3 カラボ 収納ボックス 三段ボックス 収納棚 収納ラック 押入れ収納 本棚 シェルフ テレビ台 TV台 テレビボード TVボード ローボード 本棚 白 黒 おしゃれ 木目：収納・家具・寝具の収納宅配館,アイリスオーヤマエアウィーヴカラーボックス敷きパッドクール寝具マットレスチェストメタルラックラックパイプハンガー布団セット収納ボックス本棚送料無料ケース座椅子シンサレート掛け布団コルクマット収納12H限定P10倍！本日12時開始★カラーボックス 3段 アイリスオーヤマ 送料無料 三段 ECX-3 カラボ 収納ボックス 三段ボックス 収納棚 収納ラック 押入れ収納 本棚 シェルフ テレビ台 TV台 テレビボード TVボード ローボード 本棚 白 黒 おしゃれ 木目,4H限定P10倍！本日20時開始★。12H限定P10倍！本日12時開始★カラーボックス 3段 アイリスオーヤマ 送料無料 三段 ECX-3 カラボ 収納ボックス 三段ボックス 収納棚 収納ラック 押入れ収納 本棚 シェルフ テレビ台 TV台 テレビボード TVボード ローボード 本棚 白 黒 おしゃれ 木目[rn]
2-58703,http://tshop.r10s.jp/rack-kan/cabinet/jishahin4/1889696.jpg?fitin=700:700,2948.8000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,12H限定P10倍！本日12時開始★カラーボックス 2段 A4 2個セット CX-2F 送料無料 A4サイズ ≪同色2個セット≫収納 二段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 家具 収納棚 白 黒 ブラウン おしゃれ BOX 収納棚 押入れ収納,4H限定P10倍！本日20時開始★,"<Font Color=deeppink><b>★単品の販売ページはコチラ！</b></Font><br><br>

Ａ４サイズのファイルや雑誌の収納にピッタリサイズのカラーボックスです。<p>

<b>＜いっしょにいかが？＞<br></b>
別売のブックエンドを使えば本をおしゃれに収納できる！<br>
<p>

<TABLE BORDER=""1"">
<TR>
<TD ALIGN=""center""><FONT SIZE=2>主要材質</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>棚・プリント紙化粧パーティクルボード
<br>背板：MDF</FONT></TD>
</TR>
<TR>
<TD ALIGN=""center""><FONT SIZE=2>商品サイズ</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>幅約41.5×奥行約29×高さ約68cm</FONT></TD>
</TR>
<TR>
<TD ALIGN=""center""><FONT SIZE=2>商品1棚内寸</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>幅約39×奥行約27.6×高さ約32cm</FONT></TD>
</TR>

<TR>
<TD ALIGN=""center""><FONT SIZE=2>耐荷重</FONT></TD>
<TD ALIGN=""center""><FONT SIZE=2>棚板1枚当り30ｋｇ、全体50ｋｇ</FONT></TD>
</TR>

</TABLE>
<BR>
■お客様組み立て<P>

<font size=""2"" color=""red"">※扉・棚板・レールボード等のオプション品はございません。</font>",12H限定P10倍！本日12時開始★カラーボックス 2段 A4 2個セット CX-2F 送料無料 A4サイズ ≪同色2個セット≫収納 二段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 家具 収納棚 白 黒 ブラウン おしゃれ BOX 収納棚 押入れ収納：収納・家具・寝具の収納宅配館,アイリスオーヤマエアウィーヴカラーボックス敷きパッドクール寝具マットレスチェストメタルラックラックパイプハンガー布団セット収納ボックス本棚送料無料ケース座椅子シンサレート掛け布団コルクマット収納12H限定P10倍！本日12時開始★カラーボックス 2段 A4 2個セット CX-2F 送料無料 A4サイズ ≪同色2個セット≫収納 二段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 家具 収納棚 白 黒 ブラウン おしゃれ BOX 収納棚 押入れ収納,4H限定P10倍！本日20時開始★。12H限定P10倍！本日12時開始★カラーボックス 2段 A4 2個セット CX-2F 送料無料 A4サイズ ≪同色2個セット≫収納 二段 カラボ 収納ボックス 本棚 書棚 おもちゃ アイリスオーヤマ 収納用品 家具 収納棚 白 黒 ブラウン おしゃれ BOX 収納棚 押入れ収納[rn]
2-58704,http://tshop.r10s.jp/rack-kan/cabinet/jishahin4/264888.jpg?fitin=700:700,4800.0000,,インテリア・寝具・収納 > 収納家具 > ケース・ボックス・小物 > カラーボックス,12H限定P10倍！本日12時開始★カラーボックス 5段 扉付き CX-55FD アイリスオーヤマ 送料無料 五段 カラボ 収納ボックス 収納 本棚 書棚 おもちゃ 収納用品 白 ブラウン おしゃれ BOX 収納棚 収納ラック 押入れ収納 文庫本 コミック 子供 スリム 木製,4H限定P10倍！本日20時開始★,"5段全部に扉がついたカラーボックスです♪<br>
A4サイズの本を立てた状態で収納できるので、ファイルや雑誌の整理にも便利！<br>
また、パーティクルボードの1枚板を使用しており、強度・対荷重に優れ、ネジやクギも使用できます。

<br><br>
<font color=""#ff0000"">※お客様組立て（プラスドライバー使用）<br>
※2人以上での組立をおすすめします。<br><br>
※こちらの商品にはCBボックス用オプションパーツの取り付けはできません。</font>
<br><br>


●カラー：オフホワイト・ブラウンオーク<br>
●商品サイズ（約）<br>
外寸：幅41.5×奥行29×高さ168cm<br>
棚内寸：幅39×奥行26×高さ32cm<br>
●製品重量：20.98kg<br>
●耐荷重<br>
棚板1枚あたり約15kg、全体約60kg<br>
●主要材質<br>
プリント紙化粧パーティクルボード（棚板）、MDF（背板）


<center><font color=green size=4><b>こちらも人気☆当店売れ筋商品たち！<br>↓　　↓　　↓　　↓　　↓　　↓　　↓</font></b></center><br>
<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/banner/mosboxbanner.jpg"" border=""0""><br><br>

<br><br><font color=magenta><b>▼素敵なウッディラックはこちらから♪</font></b><br>
<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/banner/woodyrackbana-.jpg"" border=""0""><br><br>


<img src=http://image.rakuten.co.jp/rack-kan/cabinet/banner/oshiirebox.jpg border=""0"">
<br><br>

<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/banner/metal-bana.jpg"" border=""0"">
<br><br>


<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/banner/cb_bana.jpg"" border=""0"">
<br><br>


<font color=magenta><b>▼かわいいアイテム満載！キッズ収納はこちらから♪</font></b>

<img src=""http://image.rakuten.co.jp/rack-kan/cabinet/banner/kidsshuno.jpg"" border=""0"">
<br><br>",12H限定P10倍！本日12時開始★カラーボックス 5段 扉付き CX-55FD アイリスオーヤマ 送料無料 五段 カラボ 収納ボックス 収納 本棚 書棚 おもちゃ 収納用品 白 ブラウン おしゃれ BOX 収納棚 収納ラック 押入れ収納 文庫本 コミック 子供 スリム 木製：収納・家具・寝具の収納宅配館,アイリスオーヤマエアウィーヴカラーボックス敷きパッドクール寝具マットレスチェストメタルラックラックパイプハンガー布団セット収納ボックス本棚送料無料ケース座椅子シンサレート掛け布団コルクマット収納12H限定P10倍！本日12時開始★カラーボックス 5段 扉付き CX-55FD アイリスオーヤマ 送料無料 五段 カラボ 収納ボックス 収納 本棚 書棚 おもちゃ 収納用品 白 ブラウン おしゃれ BOX 収納棚 収納ラック 押入れ収納 文庫本 コミック 子供 スリム 木製,4H限定P10倍！本日20時開始★。12H限定P10倍！本日12時開始★カラーボックス 5段 扉付き CX-55FD アイリスオーヤマ 送料無料 五段 カラボ 収納ボックス 収納 本棚 書棚 おもちゃ 収納用品 白 ブラウン おしゃれ BOX 収納棚 収納ラック 押入れ収納 文庫本 コミック 子供 スリム 木製[rn]
