3-39901,http://tshop.r10s.jp/eleworks/cabinet/drive_recorder/y-dc-l014a.jpg?fitin=700:700,2360.0000,,車用品・バイク用品 > カー用品 > ドライブレコーダー,【Y-DC-L014】 ユピテル(YUPITERU)  ユピテル互換品 ドライブレコーダー用 USBソケット付き シガー電源コード 代用品（１２Ｖ車・２４Ｖ車使用可能),,"＜商品説明＞<br>
ユピテル(YUPITERU)ドライブレコーダー用の２．４Ａ×２ポート（合計：４．８Ａ）ＵＳＢソケット付きシガー電源コードです<br>
MiniUSBコネクタータイプの機種に使用できます<br>
<br>
12V車、24V車のどちらにも対応しています<br>
2.4A×2ポートの大容量USBソケット付きですのでドライブレコーダーを使用しながらスマホ等の充電可能です<br>
2.4Aの高出力タイプですのでフルスピードでスマホ、IPhone、IPad等の充電可能です<br>
　（ドライブレコーダー用ケーブル以外は付属しておりませんので別途ご用意ください）<br>
<br>
ドライブレコーダー付属の5Vコンバーター付シガープラグコードの代用品となります<br>
メーカー純正品ではありません</b><br>
<br>
◆　仕様<br>
　・INPUT:DC12V車・24V車兼用<br>
　・OUTPUT:5V 2.4A×2ソケット(合計:4.8A、2ソケット同時使用可能)<br>
　・CE/FCC/ROHS認証取得、過電圧・過電流・ショートの保護システム搭載<br>
　・ノイズ軽減対策を行った特注基板及びケーブルを使用<br>
　・コード長：約340cm（ケーブルは３分割されています）<br>
　・通電時はブルーＬＥＤランプ点灯<br>
<br><b>
◆　対応機種<br>
　DRY-AS350GS<br>
　DRY-AS370WGc DRY-AS370WGd<br>
　DRY-AS375WGc DRY-AS375WGd<br>
　DRY-AS380M<br>
　DRY-AS400WGc DRY-AS410WGc<br>
　DRY-FH210 DRY-FH211<br>
　DRY-FH22 DRY-FH220M<br>
　DRY-FH23 DRY-FH230M<br>
　DRY-FH31 DRY-FH32GS DRY-FH330<br>
　DRY-FH51 DRY-FH511GP<br>
　DRY-FH52WG DRY-FH52WGc<br>
　DRY-FH72GS<br>
　DRY-FH92WG DRY-FV93WG<br>
　DRY-FH95WG DRY-FH96WG<br>
　DRY-FH97WGc DRY-FH97WGd<br>
　DRY-FV13 DRY-FV33 DRY-FV53GP<br>
　DRY-mini1 DRY-mini1Ltd<br>
　DRY-mini1X DRY-mini1XII<br>
　DRY-mini2WG DRY-mini2WGX<br>
　DRY-Slim1 DRY-SV45GS<br>
　DRY-V2 DRY-WiFiV3c<br></b>
<br>
※領収書等の発行は行っておりません<br>
※業務用ですので説明書、外箱等はありません<br><!--▼common_big▼-->
<div class=""height_banner"">
  
    <img src=""http://image.rakuten.co.jp/eleworks/cabinet/design/common/height_banner/heightusbcigar01.jpg"" />
  
</div>


<style>
.height_banner {
  position:fixed;
  top:70px;
  right: 0;
}
a:hover {
opacity:0.8;
filter:alpha(opacity=80);
-ms-filter: ""alpha( opacity=80 )"";
}
</style>

<!--▲common_big▲-->",【Y-DC-L014】 ユピテル(YUPITERU)  ユピテル互換品 ドライブレコーダー用 USBソケット付き シガー電源コード 代用品（１２Ｖ車・２４Ｖ車使用可能)：エレワークス,【Y-DC-L014】 ユピテル(YUPITERU)  ユピテル互換品 ドライブレコーダー用 USBソケット付き シガー電源コード 代用品（１２Ｖ車・２４Ｖ車使用可能),【Y-DC-L014】 ユピテル(YUPITERU)  ユピテル互換品 ドライブレコーダー用 USBソケット付き シガー電源コード 代用品（１２Ｖ車・２４Ｖ車使用可能)[rn]
3-39902,http://tshop.r10s.jp/ainekusu/cabinet/02821230/imgrc0066749561.gif?fitin=700:700,12400.0000,,車用品・バイク用品 > カー用品 > ドライブレコーダー,【KENWOOD ケンウッド】スタンダードドライブレコーダー【KNA-DR350】,,"<br><img src=""
http://image.rakuten.co.jp/ainekusu/cabinet/02821230/imgrc0066749563.jpg
"" width=""700""><br><br><style type=""text/css"">
 body{
 background-image:url(http://image.rakuten.co.jp/ainekusu/cabinet/02769636/20140802_mara.jpg);
 background-repeat:repeat-y;
 background-position:right;
 }


  /* 項目選択 横幅
+++++++++++++++++++++++++++++++++ */
#normal_basket_10034246 {
    width:300px;
}

#normal_basket_10034246 td .choice{
	font-size:12px;
	line-height:1.4;
	
}

 
  /* 項目選択 フォント
+++++++++++++++++++++++++++++++++ */
 
 <!--
td.inventory font{font-size:12px;color:#FF0000;}
td.inventory{word-wrap:break-word; width:80px;}
-->
 
 /* 項目選択 テーブル幅
+++++++++++++++++++++++++++++++++ */

td.inventory_choice_name{
    padding:5px;
    margin:10px 0px;
}




 </style>",【KENWOOD ケンウッド】スタンダードドライブレコーダー【KNA-DR350】：アットマックス＠,cn-gp550dポータブル電源ガーデンバリアゴリラセットアップ込40b19lドライブレコーダーカーナビゲーションワコーズ GDXゴリラレーダー探知機静音計画100d23lサーキュレータージャンプスターターカーバッテリーcarrozzeriaジェントスエアコンガス【KENWOOD ケンウッド】スタンダードドライブレコーダー【KNA-DR350】,店内複数エントリーPT最大20倍チャンス！5/15 23:59まで。【KENWOOD ケンウッド】スタンダードドライブレコーダー【KNA-DR350】[rn]
3-39903,http://tshop.r10s.jp/gearbox/cabinet/11-hdr-352gh.jpg?fitin=700:700,16608.0000,,車用品・バイク用品 > カー用品 > ドライブレコーダー,HDR-352GH コムテック ドライブレコーダー在庫有 送料無料 200万画素 FullHD GPS搭載 常時録画 衝撃録画（Gセンサー搭載),,"<table width=""730"" border=""0"" cellpadding=""0"" cellspacing=""0"">

<tr><td>
<!--商品解説バナーここから-->
<img src=""http://image.rakuten.co.jp/gearbox/cabinet/img58900663.jpg""width=""100%"" border=""0"">
<br><br><br>
<!--商品解説バナーここまで-->


★駐車監視・直接配線ユニット【HDROP-05】のお求めは、こちらをクリック！<br><br>

★ドライブレコーダー相互通信ケーブル（長さ約4m）【ZR-13】のお求めは、こちらをクリック！<br><br>

★ドライブレコーダー相互通信ケーブル（長さ約0.4m）【ZR-14】のお求めは、こちらをクリック！<br><br>

★AVケーブル 【HDROP-10】のお求めは、こちらをクリック！<br><br>

★ACアダプター 【SS-065】のお求めは、こちらをクリック！<br><br>

★ドライブレコーダー接続ケーブル（長さ約4m）【ZR-12】のお求めは、こちらをクリック！<br><br>


<hr>

<b>【高性能ドライブレコーダー Full HD 録画200万画素】<br>
安心の日本製/製品3年保証/補償サービス2万円</b><br><br>

・常時録画<br>
・衝撃録画（Gセンサー搭載)<br>
・マニュアル録画(任意のタイミングで録画可能)<br>
・高画質でナンバーまでくっきり<br>
・1/2.7インチ大型イメージセンサー搭載<br>
・全国のLED信号に対応<br>
・ノイズ対策済み<br>
・WDR/HDR搭載で白飛びなし<br>
・GPS機能付<br><br>

<hr><br>
●レーダー探知機相互通信対応<br>
レーダー探知機と繋がる!相互通信対応!<br>
相互通信対応レーダー探知機と接続することで、本製品への電源供給、映像/音声信号や操作信号、GPS情報やOBDII情報の通信が可能です!（オプション：ドライブレコーダー相互通信ケーブル【ZR-13】または【ZR-14】が必要となります。 ）


●200万画素でキレイな映像！<br>
高画質の鮮明な映像を撮影することで、万一のトラブルや予期せぬ事故が起こったときの事故原因解明や、スムースな事故処理等に役立つだけではなく、事故以外のときでも、ドライブの記録映像として後から楽むこともできます。
<br><br>

●記録した映像の確認方法<br>
本体の液晶画面で記録した映像をその場で確認できます。 オプションのAVケーブルを接続すればカーナビの画面で映像を再生することができます。
<br><br>

●GPS機能<br>
GPS搭載で自車の走行速度や位置情報を録画データと共に記録します。また日時情報もGPSにより自動で補正されるため、設定を行う必要がありません。<br><br>


●ノイズ対策済み！　地デジやナビに影響しない！<br>
本製品は地デジの受信やナビのGPS受信などに影響を与えないよう、ノイズ対策を行なっています。<br><br>

●補償サービス付き！補償金額2万円<br>
本商品には事故に遭われた際にお見舞金として登録から1年間、一律2万円を補償する「補償サービス」が付いています。<br>※購入後、一か月以内に付属の登録葉書またはホームページからの申し込みが必要です。<br><br>

</tr></td>


<tr><td><hr>
<center>
<img src=""http://image.rakuten.co.jp/gearbox/cabinet/04140541/imgrc0072887595.jpg""width=""80%""><br>
<img src=""http://image.rakuten.co.jp/gearbox/cabinet/04140541/imgrc0072887596.jpg""width=""80%""><br>
<img src=""http://image.rakuten.co.jp/gearbox/cabinet/04140541/imgrc0072887593.jpg""width=""80%""><br>
<img src=""http://image.rakuten.co.jp/gearbox/cabinet/04140541/imgrc0072887594.jpg""width=""80%""><br>
<img src=""http://image.rakuten.co.jp/gearbox/cabinet/04140541/imgrc0072887597.jpg""width=""80%""><br>
</center></tr></td>

<tr><td><hr>

■付属品<br>
● シガープラグコード（4m）<br>
●ステー固定用両面テープ<br>
●ステー角度調整用六角レンチ<br>
●脱脂クリーナー<br>
●コードクランプ<br>
●ステッカー<br>
●補償サービスハガキ<br>
●microSDHCカード（8GB）※SDカード変換アダプター付属 <br><br><br>

※その他、詳しい内容につきましてはメーカーサイトをご確認ください。<br><br>
</tr></td></table>

<br><!--当社規定(注意書き)バナーここから-->

<img src=""http://www.rakuten.ne.jp/gold/gearbox/image/attention.jpg"" border=""0"" alt=""※必ずご一読お願いします"" title=""※必ずご一読お願いします""><br><br><br>
<!--当社規定(注意書き)バナーここまで-->


※関連キーワード※<br>
ドラレコ 最新 HDR－352 hdr352gh<style type=""text/css"">
/*買い物かごに入れるボタン*/
#rakutenLimitedId_aroundCart input[value=""買い物かごに入れる""]{
background: url(""https://image.rakuten.co.jp/gearbox/cabinet/04475700/imgrc0069638312.jpg"") left top no-repeat;
width:200px;
height:60px;
text-indent:100%;
white-space:nowrap;
overflow:hidden;
border: none;
padding:0;
margin-top:5px 0;
cursor:pointer;
}
#rakutenLimitedId_aroundCart tbody tr td input:hover{
alpha(opacity=8);
-moz-opacity:0.8;
opacity:0.8;
cursor:pointer;
}
</style>



<!--店舗実況-->

<!--店舗実況-->",HDR-352GH コムテック ドライブレコーダー在庫有 送料無料 200万画素 FullHD GPS搭載 常時録画 衝撃録画（Gセンサー搭載)：カー用品の専門店　「e-なび屋」,カー用品　パナソニック　イクリプス　富士通テン　クラリオン　三菱電機パナソニック　イクリプス　富士通テン　クラリオン　三菱電機　パイオニア　ケンウッド取付キット　カナック　ジャストフィット　ナビック トヨタ純正　地図ソフト　最新版　トヨタ共販　08664　08675HDR-352GH コムテック ドライブレコーダー在庫有 送料無料 200万画素 FullHD GPS搭載 常時録画 衝撃録画（Gセンサー搭載),【在庫有】【あす楽】【送料無料】。HDR-352GH コムテック ドライブレコーダー在庫有 送料無料 200万画素 FullHD GPS搭載 常時録画 衝撃録画（Gセンサー搭載)[rn]
3-39904,http://tshop.r10s.jp/geki-car/cabinet/42/4299107-1.jpg?fitin=700:700,8888.8000,,車用品・バイク用品 > カー用品 > ドライブレコーダー,DRY-mini2WGX　ユピテルドライブレコーダー,,"<table><tr>
    <td width=""475"" height=""192""><b>映像記録の開始／終了はエンジンON／OFFに連動</b><br>
    <br>エンジン始動に連動するアクセサリー電源（シガープラグなど）に接続すれば、 <br>エンジンON／OFFに連動して自動で、記録を開始／終了します。<br>電源をON／OFFする手間もなく、 万が一の事故に備えることができます。 <br>
    <br>
    <b>事故時の映像もしっかり記録</b> <br>
    <br>Gセンサーが衝撃を検知した時、その映像を上書きされないように、 <br>自動で専用フォルダに保存できます。 <br>また、ファイル(1分)の残り10秒以内に Gセンサーが衝撃を検出した場合には<br>記録を20秒延長して保存する「延長録画」機能を搭載。 <br>※ON／OFF可能 <br>
    <br>
    <b>MODEボタンによるワンタッチ記録で しっかり保存</b> <br>
    <BR>
    残したい映像があれば、常時録画中にMODEボタンを押すことで上書きされないように、 専用フォルダに保存できます</td>
  </tr></table><title></title>
<style type=""text/css"">
<!--

BODY{
	text-align:center;
background-color:#FFFFFF;
background-image:url(https://image.rakuten.co.jp/geki-car/cabinet/img60988559.jpg);
 background-repeat:repeat-y;
 background-position:right top;
}
--><s></s>
-->
-->
</style>
<table border=""0"">
  <tbody>
    <tr valign=""bottom"" Height=""45"">
 　　　<td>
<img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0079627948.gif"" alt=""あす楽"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/r20160804.gif"" alt=""エントリー不要"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/rrakutenweb.gif"" alt=""楽天WEB初めて"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/rrakutenweb1.gif"" alt=""楽天WEB通常"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0072937755.gif"" alt=""無料体験"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0077294344.gif"" alt=""初めて1000"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0072888945.gif"" alt=""イーグルス"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0070342608.gif"" alt=""tool10"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0065570992.gif"" alt=""Edy"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/42/imgrc0065961155.gif"" alt=""avest"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/caos-eye2.gif"" alt=""caos"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/tuf-eye1.gif"" alt=""tuflong"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/varta-eye2.gif"" alt=""varta"" width=""749"" border=""0""><BR>
      </td>
    
  </tbody>
</table>",DRY-mini2WGX　ユピテルドライブレコーダー：激安カー用品　Webいち店,激安カー用品ナビレーダースターターオーディオ燃費向上ポータブルＭＤＣＤタイヤトーヨーダンロップヨコハマ低反発カーロケシュアラスターオイルＧＰＳカーモニDRY-mini2WGX　ユピテルドライブレコーダー,映像記録の開始／終了はエンジンON／OFFに連動。DRY-mini2WGX　ユピテルドライブレコーダー[rn]
3-39905,http://tshop.r10s.jp/geki-car/cabinet/41/4190253.jpg?fitin=700:700,17630.4000,,車用品・バイク用品 > カー用品 > ドライブレコーダー,ユピテル DRY-AS380M　ドライブレコーダー ミラータイプ,,"<table>
  <tbody>
    <tr>
      <td width=""813"" height=""1036""><img src=""/geki-car/cabinet/41/imgrc0070092206.jpg"" border=""0""><br>
      <br>■HDR搭載でより明瞭な映像を記録＆アクティブセーフティ機能搭載。<br>
■もしもの事故でもしっかり記録！<br>
■事故の未然防止をサポートするアクティブセーフティ！<br>
■レーンキープアシスト＆前方衝突防止アラート機能搭載。<br>
■HDR（ハイダイナミックレンジ）搭載。<br>
■GPS搭載で位置情報・日時・速度情報を記録。<br>
■平面ハーフミラー採用で表示ON/OFF対応。<br>
■400万画素CMOS採用　Full HD ドライブレコーダー<br>
      <br>
      <img src=""/geki-car/cabinet/41/imgrc0070092207.jpg"" border=""0""><br>
      <br>
      <img src=""/geki-car/cabinet/41/imgrc0070092208.jpg"" border=""0""><br>
      <br>
      <img src=""/geki-car/cabinet/41/imgrc0070092209.jpg"" border=""0""><br>
      <br>
      <img src=""/geki-car/cabinet/41/imgrc0070092210.jpg"" border=""0""><br>
      <br>
      <img src=""/geki-car/cabinet/41/imgrc0070092211.jpg"" border=""0""><br>
      <br>
      <img src=""/geki-car/cabinet/41/imgrc0070092212.jpg"" border=""0""><br>
      <br>
      <img src=""/geki-car/cabinet/41/imgrc0070092213.jpg"" border=""0""><br>
      <br>
      <br>
      <br>使用上の注意<br>
<br>
●本機はすべての状況において映像を記録することを保証したものではありません。<br>
●本機の故障や本機使用によって生じた損害、および記録された映像やデータの損傷、破損による損害については、弊社は一切その責任を負いません。<br>
●本機は事故の証拠として、効力を保証するものではありません。<br>
●本機は取扱説明書に従って正しく取付けしてください。誤った取付けは、道路運送車両法違反となるばかりか、交通事故やけがの原因となります。<br>
●運転者は走行中に液晶画面などを注視したり、操作しないでください。<br>
●LED式信号機は点滅して撮影される場合や色の識別ができない場合があります。それにより発生した損害については弊社は一切責任を負いません。<br>
●被写体や周辺環境などの要因により記録可能時間が、変わることがあります。<br>
●本機の近くにGPS機能を持つ製品やVICS受信機を設置しないでください。誤動作を起こす可能性があります。<br>
●テレビアンテナの近くで使用すると、テレビ受信感度の低下、ちらつき、ノイズの原因となる可能性があります。<br>
●本機は日本国内仕様です。海外ではご使用にならないでください。<br>
●安定してご使用いただくために、microSDカードは定期的にフォーマットを行うことをお勧めします。<br>
●microSDカードは消耗品です。寿命がありますので定期的な交換をお勧めします。<br>
●GPS電波は地理的要因により受信しにくい場合や受信できない場合があります。<br>
●GPS衛星は米国国防省によって管理されており、故意に精度が変更されることがあります。<br>
※本機で録画した映像は、以下の仕様を満たしたパソコンで見ることができます。<br>
Microsoft Windows7または8／Core2Duo相当、2.0GHz以上／2GB以上のメモリー<br>
ただしCPU性能やRAMの状態、他アプリケーションの同時作動等の環境の起因によって動画再生のコマ落ち等不具合が起きることがあります。<br>
      <br>
<br>
      <b>詳しくはメーカーホームページでご確認をお願い致します。</b><br>
     
    </td>
    </tr>
  </tbody>
</table><title></title>
<style type=""text/css"">
<!--

BODY{
	text-align:center;
background-color:#FFFFFF;
background-image:url(https://image.rakuten.co.jp/geki-car/cabinet/img60988559.jpg);
 background-repeat:repeat-y;
 background-position:right top;
}
--><s></s>
-->
-->
</style>
<table border=""0"">
  <tbody>
    <tr valign=""bottom"" Height=""45"">
 　　　<td>
<img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0079627948.gif"" alt=""あす楽"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/r20160804.gif"" alt=""エントリー不要"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/rrakutenweb.gif"" alt=""楽天WEB初めて"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/rrakutenweb1.gif"" alt=""楽天WEB通常"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0072937755.gif"" alt=""無料体験"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0077294344.gif"" alt=""初めて1000"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0072888945.gif"" alt=""イーグルス"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0070342608.gif"" alt=""tool10"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0065570992.gif"" alt=""Edy"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/42/imgrc0065961155.gif"" alt=""avest"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/caos-eye2.gif"" alt=""caos"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/tuf-eye1.gif"" alt=""tuflong"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/varta-eye2.gif"" alt=""varta"" width=""749"" border=""0""><BR>
      </td>
    
  </tbody>
</table>",ユピテル DRY-AS380M　ドライブレコーダー ミラータイプ：激安カー用品　Webいち店,激安カー用品ナビレーダースターターオーディオ燃費向上ポータブルＭＤＣＤタイヤトーヨーダンロップヨコハマ低反発カーロケシュアラスターオイルＧＰＳカーモニユピテル DRY-AS380M　ドライブレコーダー ミラータイプ,もしもの事故でもしっかり記録！ GPS＆Gセンサー搭載！。ユピテル DRY-AS380M　ドライブレコーダー ミラータイプ[rn]
3-39906,http://tshop.r10s.jp/geki-car/cabinet/41/4190940.jpg?fitin=700:700,12578.4000,,車用品・バイク用品 > カー用品 > ドライブレコーダー,ﾕﾋﾟﾃﾙ　GWR93sd GPS&レーダー探知機 ワンボディタイプ,,"<img src=""/geki-car/cabinet/41/img64056746.jpg""><BR>
<img src=""/geki-car/cabinet/41/img64056747.jpg""><BR>
<img src=""/geki-car/cabinet/41/img64056748.jpg""><BR>
<img src=""/geki-car/cabinet/41/img64056749.jpg""><BR>
<img src=""/geki-car/cabinet/41/img64056750.jpg""><BR>
<img src=""/geki-car/cabinet/41/img64056751.jpg""><BR>
<img src=""/geki-car/cabinet/41/img64056752.jpg""><BR>
<img src=""/geki-car/cabinet/41/img64056753.jpg""><BR>
<img src=""/geki-car/cabinet/41/img64056754.jpg""><BR>

[別売オプション]無線LAN機能付SDカードでGPSデータ＊
&公開取締情報を起動と同時にアップデート。

モバイルルーターやテザリング機能付きスマートフォン、
携帯電話や自宅内無線LANアクセスポイントなどと接続することで、
いつでも最新データで出発できます。また、スマートフォン専用の
取締・検問情報共有アプリ「れーだーちゃんねる」や、
弊社投稿機能搭載レーダー探知機にユーザーが投稿した、
リアルタイム取締・検問の情報が受信できます。
＊GPSデータ(オービス・取締系&コンテンツデータ、
実写データ)のダウンロードには別途ity.クラブの契約が必要です。
※ity.クラブでは、毎月更新されるGPSデータ(オービス＆コンテンツデータ)
のダウンロードを行うことができます。
※データのダウンロードに掛かる通信費はお客様のご負担になります。
GPS 53識別警報

登録されているGPSデータのポイントに近づくと、オービスなどのターゲットを53種類に識別してお知らせします。

●ループコイル＊1
●LHシステム＊1
●新Hシステム＊1
●レーダー式オービス＊1
●トンネル内オービス
●トンネル出口ターゲット
●オービス制限速度
●高速道制限速度切替りポイント
●カメラ位置告知
●トンネル内追尾式取締エリア
●トンネル出口直後ネズミ捕りエリア
●速度取締りエリア
●移動オービスエリア
●追尾式取締エリア
●一時停止取締エリア
●交差点取締エリア
●その他取締エリア
●シートベルト検問エリア
●飲酒検問エリア
●携帯電話検問エリア
●その他検問エリア
●取締・検問圏外識別
●交差点監視ポイント
●信号無視抑止システム
●高速道 交通警察隊
●駐禁最重点エリア
●駐禁重点エリア
●一時停止注意ポイント＊2
●ゾーン30
●マイエリア
●Nシステム
●交通監視システム
●警察署
●交番
●事故多発エリア
●車上狙い多発エリア
●高速道 急カーブ/連続カーブ
●高速道 分岐/合流ポイント
●踏切
●ETCレーン事前案内
●サービスエリア
●パーキングエリア
●ハイウェイオアシス
●スマートインターチェンジ
●SA/PA内ガソリンスタンド
●高速道 長/連続トンネル
●ハイウェイラジオ受信エリア
●県境告知
●道の駅
●ビューポイントパーキング
●駐禁エリア付近駐車場
●消防署
●公衆トイレ
●左右方向識別ボイス
GPS 警報は、ターゲットが進行方向に対して、右手または左手方向に約25°以上のとき、その方向をお知らせします。
 『右方向』、『左方向』のボイスは、告知時点でのターゲット方向であり、右車線、左車線を示す訳ではありません。
 ＊1 オービスは、2km（高速道のみ）/1km/500m/直前/通過をポイントごとに警報（告知）し、距離をカウントダウン表示します。
＊2 東京都23区内、名古屋市内、大阪市内の一時停止注意ポイントが登録されています。

無線 14バンド警報

安心して、安全に運転していただくために、無線14バンド受信機能を搭載しました。
これらの無線を受信すると、警報画面とボイスでお知らせします。

●カーロケ無線
※新型カーロケ無線は非対応
●取締無線
●デジタル無線
●取締特小無線
●署活系無線
●W.I.D.E./警察電話
●警察活動無線
●レッカー無線
●ヘリテレ無線
●消防ヘリテレ無線
●消防無線
●新救急無線
●高速道路無線
●警備無線
・交信音声受信機能＊3
・感度切替機能

＊3 デジタル無線などデジタル方式無線の交信内容は聞けません。

※カーロケ無線識別やベストパートナー機能は、新型カーロケ無線が 導入されている地域や新たに移行した地域では、はたらきません。
 

レーダー波 3識別警報

iDSP/ 統合的デジタル信号処理技術により、ステルス型取締り機の「一瞬で強い電波」に対しては、ただ単に警報するだけでなく、通常波と区別して警報画面とボイスでお知らせします。さらに、インテリジェントキャンセルにより取締り波かどうかを識別し、誤警報を抑えます。

●ステルス波
●通常レーダー波
●キャンセル告知

・レーダー波受信レベル5段階表示
 

ベストパートナー 6識別警報

カーロケ無線、取締無線、デジタル無線などの無線の受信状態からシミュレーションし、快適ドライブのベストパートナーとして、安全走行のためのタイムリーな情報をお知らせします。また、カーロケ無線（407,7MHz 帯の電波）を受信したとき、その発信元の遠近を自動識別し、さらに発信元が圏外になったと思われる場合もお知らせします。

●並走追尾注意
●すれ違い注意
●取締注意 ★
●検問注意 ★
●カーロケ遠近識別
●カーロケ圏内・圏外識別
［検問注意：特許 第4119855号］
［並走追尾注意/ すれ違い/ 圏外識別：特許 第3780262号］<title></title>
<style type=""text/css"">
<!--

BODY{
	text-align:center;
background-color:#FFFFFF;
background-image:url(https://image.rakuten.co.jp/geki-car/cabinet/img60988559.jpg);
 background-repeat:repeat-y;
 background-position:right top;
}
--><s></s>
-->
-->
</style>
<table border=""0"">
  <tbody>
    <tr valign=""bottom"" Height=""45"">
 　　　<td>
<img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0079627948.gif"" alt=""あす楽"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/r20160804.gif"" alt=""エントリー不要"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/rrakutenweb.gif"" alt=""楽天WEB初めて"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/rrakutenweb1.gif"" alt=""楽天WEB通常"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0072937755.gif"" alt=""無料体験"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0077294344.gif"" alt=""初めて1000"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0072888945.gif"" alt=""イーグルス"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0070342608.gif"" alt=""tool10"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/imgrc0065570992.gif"" alt=""Edy"" height=""60"" width=""749"" border=""0""><br>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/42/imgrc0065961155.gif"" alt=""avest"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/caos-eye2.gif"" alt=""caos"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/tuf-eye1.gif"" alt=""tuflong"" width=""749"" border=""0""><BR>
      <img src=""https://image.rakuten.co.jp/geki-car/cabinet/31/varta-eye2.gif"" alt=""varta"" width=""749"" border=""0""><BR>
      </td>
    
  </tbody>
</table>",ﾕﾋﾟﾃﾙ　GWR93sd GPS&amp;レーダー探知機 ワンボディタイプ：激安カー用品　Webいち店,激安カー用品ナビレーダースターターオーディオ燃費向上ポータブルＭＤＣＤタイヤトーヨーダンロップヨコハマ低反発カーロケシュアラスターオイルＧＰＳカーモニﾕﾋﾟﾃﾙ　GWR93sd GPS&amp;レーダー探知機 ワンボディタイプ,【送料無料】【後払いＯＫ】【カードＯＫ】。ﾕﾋﾟﾃﾙ　GWR93sd GPS&amp;レーダー探知機 ワンボディタイプ[rn]
