3-7801,,196.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M12】(7658915) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ１２ 受注単位1,物流保管用品\キャスター\双輪キャスター,"TDGS-50-M12<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●安価で軽量製品向けのスタンダードな商品です。<br><br><br>●許容荷重(daN)：39<br>●許容荷重(kgf)：40<br>●車輪径D(mm)：50<br>●車輪幅(mm)：48<br>●取付高H(mm)：63<br>●軸長L(mm)：15<br>●ねじT：M12<br>●ねじピッチ(mm)：1.25<br><br>●ねじ込み式タイプ<br>●自在式（ストッパー付）<br><br>●金具：冷間圧造用炭素鋼(SWCH)<br>●金具表面処理：三価クロムメッキ仕上げ<br>●本体：ナイロン<br>●車輪：ナイロン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M12】(7658915) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ１２ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M12】(7658915) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ１２ 受注単位1,物流保管用品\キャスター\双輪キャスター。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M12】(7658915) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ１２ 受注単位1[rn]
3-7802,,63.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ【TUK630-BK】(7658974) 受け皿　６４ＭＭ　黒  受注単位1,物流保管用品\キャスター\双輪キャスター,"TUK630-BK<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●キャスターのストッパー代わりや床のキズ防止に最適です。<br><br><br>●外径(mm)：64.0<br>●色：黒<br><br><br>●ナイロン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ【TUK630-BK】(7658974) 受け皿　６４ＭＭ　黒  受注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ【TUK630-BK】(7658974) 受け皿　６４ＭＭ　黒  受注単位1,物流保管用品\キャスター\双輪キャスター。■〒トラスコ中山/ＴＲＵＳＣＯ【TUK630-BK】(7658974) 受け皿　６４ＭＭ　黒  受注単位1[rn]
3-7803,,127.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ【TUR600-TM】(7659067) 受け皿　ゴム付　６０ＭＭ　透明  受注単位1,物流保管用品\キャスター\双輪キャスター,"TUR600-TM<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●キャスターのストッパー代わりや床のキズ防止に最適です。<br>●裏側に滑り止めのゴムシートが付いています。<br><br><br>●外径(mm)：60.0<br>●色：透明<br><br><br>●ポリカーボネート<br>●ゴムシート：ETP（黒）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ【TUR600-TM】(7659067) 受け皿　ゴム付　６０ＭＭ　透明  受注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ【TUR600-TM】(7659067) 受け皿　ゴム付　６０ＭＭ　透明  受注単位1,物流保管用品\キャスター\双輪キャスター。■〒トラスコ中山/ＴＲＵＳＣＯ【TUR600-TM】(7659067) 受け皿　ゴム付　６０ＭＭ　透明  受注単位1[rn]
3-7804,,57.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ【TUK600-BK】(7658931) 受け皿　６０ＭＭ　黒  受注単位1,物流保管用品\キャスター\双輪キャスター,"TUK600-BK<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●キャスターのストッパー代わりや床のキズ防止に最適です。<br><br><br>●外径(mm)：60.0<br>●色：黒<br><br><br>●ナイロン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ【TUK600-BK】(7658931) 受け皿　６０ＭＭ　黒  受注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ【TUK600-BK】(7658931) 受け皿　６０ＭＭ　黒  受注単位1,物流保管用品\キャスター\双輪キャスター。■〒トラスコ中山/ＴＲＵＳＣＯ【TUK600-BK】(7658931) 受け皿　６０ＭＭ　黒  受注単位1[rn]
3-7805,,158.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-40-M10】(7658885) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ４０　Ｍ１０ 受注単位1,物流保管用品\キャスター\双輪キャスター,"TDGS-40-M10<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●安価で軽量製品向けのスタンダードな商品です。<br><br><br>●許容荷重(daN)：29<br>●許容荷重(kgf)：30<br>●車輪径D(mm)：40<br>●車輪幅(mm)：42<br>●取付高H(mm)：51<br>●軸長L(mm)：15<br>●ねじT：M10<br>●ねじピッチ(mm)：1.25<br><br>●ねじ込み式タイプ<br>●自在式（ストッパー付）<br><br>●金具：冷間圧造用炭素鋼(SWCH)<br>●金具表面処理：三価クロムメッキ仕上げ<br>●本体：ナイロン<br>●車輪：ナイロン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-40-M10】(7658885) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ４０　Ｍ１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-40-M10】(7658885) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ４０　Ｍ１０ 受注単位1,物流保管用品\キャスター\双輪キャスター。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-40-M10】(7658885) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ４０　Ｍ１０ 受注単位1[rn]
3-7806,,169.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDG-50-M10】(7658851) ねじ込み双輪キャスター　ナイロン車輪　自在　Φ５０　Ｍ１０ 受注単位1,物流保管用品\キャスター\双輪キャスター,"TDG-50-M10<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●安価で軽量製品向けのスタンダードな商品です。<br><br><br>●許容荷重(daN)：39<br>●許容荷重(kgf)：40<br>●車輪径D(mm)：50<br>●車輪幅(mm)：48<br>●取付高H(mm)：63<br>●軸長L(mm)：15<br>●ねじT：M10<br>●ねじピッチ(mm)：1.5<br><br>●ねじ込み式タイプ<br>●自在式<br><br>●金具：冷間圧造用炭素鋼(SWCH)<br>●金具表面処理：三価クロムメッキ仕上げ<br>●本体：ナイロン<br>●車輪：ナイロン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDG-50-M10】(7658851) ねじ込み双輪キャスター　ナイロン車輪　自在　Φ５０　Ｍ１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDG-50-M10】(7658851) ねじ込み双輪キャスター　ナイロン車輪　自在　Φ５０　Ｍ１０ 受注単位1,物流保管用品\キャスター\双輪キャスター。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDG-50-M10】(7658851) ねじ込み双輪キャスター　ナイロン車輪　自在　Φ５０　Ｍ１０ 受注単位1[rn]
3-7807,,609.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ【TUK715-TM-10】(7659041) 受け皿　７１．５ＭＭ　透明　１０個入  受注単位1,物流保管用品\キャスター\双輪キャスター,"TUK715-TM-10<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●キャスターのストッパー代わりや床のキズ防止に最適です。<br><br><br>●外径(mm)：71.5<br>●色：透明<br><br><br>●ポリカーボネート<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ【TUK715-TM-10】(7659041) 受け皿　７１．５ＭＭ　透明　１０個入  受注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ【TUK715-TM-10】(7659041) 受け皿　７１．５ＭＭ　透明　１０個入  受注単位1,物流保管用品\キャスター\双輪キャスター。■〒トラスコ中山/ＴＲＵＳＣＯ【TUK715-TM-10】(7659041) 受け皿　７１．５ＭＭ　透明　１０個入  受注単位1[rn]
3-7808,,68.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ【TUK715-TM】(7659032) 受け皿　７１．５ＭＭ　透明  受注単位1,物流保管用品\キャスター\双輪キャスター,"TUK715-TM<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●キャスターのストッパー代わりや床のキズ防止に最適です。<br><br><br>●外径(mm)：71.5<br>●色：透明<br><br><br>●ポリカーボネート<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ【TUK715-TM】(7659032) 受け皿　７１．５ＭＭ　透明  受注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ【TUK715-TM】(7659032) 受け皿　７１．５ＭＭ　透明  受注単位1,物流保管用品\キャスター\双輪キャスター。■〒トラスコ中山/ＴＲＵＳＣＯ【TUK715-TM】(7659032) 受け皿　７１．５ＭＭ　透明  受注単位1[rn]
3-7809,,196.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M10】(7658907) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ１０ 受注単位1,物流保管用品\キャスター\双輪キャスター,"TDGS-50-M10<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●安価で軽量製品向けのスタンダードな商品です。<br><br><br>●許容荷重(daN)：39<br>●許容荷重(kgf)：40<br>●車輪径D(mm)：50<br>●車輪幅(mm)：48<br>●取付高H(mm)：63<br>●軸長L(mm)：15<br>●ねじT：M10<br>●ねじピッチ(mm)：1.5<br><br>●ねじ込み式タイプ<br>●自在式（ストッパー付）<br><br>●金具：冷間圧造用炭素鋼(SWCH)<br>●金具表面処理：三価クロムメッキ仕上げ<br>●本体：ナイロン<br>●車輪：ナイロン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M10】(7658907) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M10】(7658907) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ１０ 受注単位1,物流保管用品\キャスター\双輪キャスター。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M10】(7658907) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ１０ 受注単位1[rn]
3-7810,,196.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M8】(7658923) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ８ 受注単位1,物流保管用品\キャスター\双輪キャスター,"TDGS-50-M8<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●安価で軽量製品向けのスタンダードな商品です。<br><br><br>●許容荷重(daN)：39<br>●許容荷重(kgf)：40<br>●車輪径D(mm)：50<br>●車輪幅(mm)：48<br>●取付高H(mm)：63<br>●軸長L(mm)：15<br>●ねじT：M8<br>●ねじピッチ(mm)：1.25<br><br>●ねじ込み式タイプ<br>●自在式（ストッパー付）<br><br>●金具：冷間圧造用炭素鋼(SWCH)<br>●金具表面処理：三価クロムメッキ仕上げ<br>●本体：ナイロン<br>●車輪：ナイロン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M8】(7658923) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ８ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M8】(7658923) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ８ 受注単位1,物流保管用品\キャスター\双輪キャスター。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【TDGS-50-M8】(7658923) ねじ込み双輪キャスター　ナイロン車輪　自在ＳＴ付　Φ５０　Ｍ８ 受注単位1[rn]
3-7811,,136.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ【TUR715-BK】(7659091) 受け皿　ゴム付　７１．５ＭＭ　黒  受注単位1,物流保管用品\キャスター\双輪キャスター,"TUR715-BK<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●キャスターのストッパー代わりや床のキズ防止に最適です。<br>●裏側に滑り止めのゴムシートが付いています。<br><br><br>●外径(mm)：71.5<br>●色：黒<br><br><br>●ナイロン<br>●ゴムシート：ETP（黒）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ【TUR715-BK】(7659091) 受け皿　ゴム付　７１．５ＭＭ　黒  受注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ【TUR715-BK】(7659091) 受け皿　ゴム付　７１．５ＭＭ　黒  受注単位1,物流保管用品\キャスター\双輪キャスター。■〒トラスコ中山/ＴＲＵＳＣＯ【TUR715-BK】(7659091) 受け皿　ゴム付　７１．５ＭＭ　黒  受注単位1[rn]
