6-10303,,458.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒兼古製作所/アネックス【ASP1-2150】(4940270) スリムチューブカラービット　＋２×１５０ 受注単位1,作業用品\ドライバービット\片頭ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●軸接触によるショートを防止します。<br>●作業時の周りへの傷つけを防止します。<br>●チューブ色で先端サイズがわかります。<br><br>●制御盤などの狭所作業のねじ回しに。<br><br>●刃先：[[(+)]]2<br>●全長(mm)：150<br>●塗装色：黄<br><br>●シャンク径：6.35mm<br>●軸径：φ5mm<br><br>●クロムモリブデンバナジウム鋼<br>●架橋ポリオレフィン系樹脂<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒兼古製作所/アネックス【ASP1-2150】(4940270) スリムチューブカラービット　＋２&times;１５０ 受注単位1：クローバー資材館,『カード対応OK！』■〒兼古製作所/アネックス【ASP1-2150】(4940270) スリムチューブカラービット　＋２&times;１５０ 受注単位1,作業用品\ドライバービット\片頭ビット。『カード対応OK！』■〒兼古製作所/アネックス【ASP1-2150】(4940270) スリムチューブカラービット　＋２&times;１５０ 受注単位1[rn]
6-10304,,140.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【THBI-40】(7652305) 六角ビット　６５Ｌ　４．０ｍｍ 受注単位1,作業用品\ドライバービット\片頭ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●六角穴ねじ（キャップスクリュー・セットスクリューなど）のねじ締めに最適です。<br><br>●機械組み立て、解体作業、機器メンテナンス、工場内作業。<br><br>●全長(mm)：65<br>●対辺(mm)：4.0<br>●硬さ：H<br><br>●シャンク径：6.35mm<br><br>●特殊鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【THBI-40】(7652305) 六角ビット　６５Ｌ　４．０ｍｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【THBI-40】(7652305) 六角ビット　６５Ｌ　４．０ｍｍ 受注単位1,作業用品\ドライバービット\片頭ビット。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【THBI-40】(7652305) 六角ビット　６５Ｌ　４．０ｍｍ 受注単位1[rn]
6-10305,,399.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【059305】(7618514) ８００／４Ｚ　ビット　０．５Ｘ３．０Ｘ５０ 受注単位1,作業用品\ドライバービット\片頭ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●スタンダードタイプのドライバー用ビットです。<br>●頑強なビットで、鉄板や金属板での加工に最適です。<br><br><br>●刃先：[[（-）]]3.0<br>●全長(mm)：50<br>●質量(g)：7.6<br><br>●シャンク径：6.35mm<br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【059305】(7618514) ８００／４Ｚ　ビット　０．５Ｘ３．０Ｘ５０ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【059305】(7618514) ８００／４Ｚ　ビット　０．５Ｘ３．０Ｘ５０ 受注単位1,作業用品\ドライバービット\片頭ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【059305】(7618514) ８００／４Ｚ　ビット　０．５Ｘ３．０Ｘ５０ 受注単位1[rn]
6-10306,,317.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【THB-T40-65】(7686960) ヘクスローブビット穴付ＭＧ付　Ｔ４０Ｘ６５Ｈ 受注単位1,作業用品\ドライバービット\片頭ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●オリジナル特殊合金鋼を使用しており、優秀な耐久性を発揮いたします。<br>●耐久性抜群の長寿命タイプです。<br>●いじり止めネジにも対応です。<br>●ＪＩＳ規格及びＪＣＩＳ規格などに基づき、厳しい寸法精度で製作し、ネジとのかん合は抜群です。<br><br><br>●刃先：T40<br>●全長(mm)：65<br><br>●シャンク径：6.35mm<br><br>●オリジナル特殊合金<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【THB-T40-65】(7686960) ヘクスローブビット穴付ＭＧ付　Ｔ４０Ｘ６５Ｈ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【THB-T40-65】(7686960) ヘクスローブビット穴付ＭＧ付　Ｔ４０Ｘ６５Ｈ 受注単位1,作業用品\ドライバービット\片頭ビット。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ【THB-T40-65】(7686960) ヘクスローブビット穴付ＭＧ付　Ｔ４０Ｘ６５Ｈ 受注単位1[rn]
6-10307,,1632.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒兼古製作所/アネックス【ACHX9-65L】(7647603) 六角レンチカラービット９本組 受注単位1,作業用品\ドライバービット\片頭ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●サイズを色で識別できます。<br>●電動ドライバー装着時に塗装部分が邪魔にならない両端部非塗装です。<br><br>●六角穴付きネジ、六角穴付きボルト回しに。<br><br>●全長(mm)：65<br>●セット内容：ACHX-1565、2065、2565、3065、4065、5065、6065、8065、1065<br>●セット内容(本)：9<br>●質量(g)：<br><br>●シャンク径：6.35mm<br><br>●クロムモリブデンバナジウム鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒兼古製作所/アネックス【ACHX9-65L】(7647603) 六角レンチカラービット９本組 受注単位1：クローバー資材館,『カード対応OK！』■〒兼古製作所/アネックス【ACHX9-65L】(7647603) 六角レンチカラービット９本組 受注単位1,作業用品\ドライバービット\片頭ビット。『カード対応OK！』■〒兼古製作所/アネックス【ACHX9-65L】(7647603) 六角レンチカラービット９本組 受注単位1[rn]
6-10308,,575.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【059496】(7618620) ８００／４Ｚ　ビット　１．２Ｘ８．０Ｘ８９ 受注単位1,作業用品\ドライバービット\片頭ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●スタンダードタイプのドライバー用ビットです。<br>●頑強なビットで、鉄板や金属板での加工に最適です。<br><br><br>●刃先：[[（-）]]8.0<br>●全長(mm)：89<br>●質量(g)：28.8<br><br>●シャンク径：6.35mm<br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【059496】(7618620) ８００／４Ｚ　ビット　１．２Ｘ８．０Ｘ８９ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【059496】(7618620) ８００／４Ｚ　ビット　１．２Ｘ８．０Ｘ８９ 受注単位1,作業用品\ドライバービット\片頭ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【059496】(7618620) ８００／４Ｚ　ビット　１．２Ｘ８．０Ｘ８９ 受注単位1[rn]
6-10309,,616.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【060105】(7618654) ８６７／４Ｚ　トルクスビット　ＴＸ１５Ｘ７０ 受注単位1,作業用品\ドライバービット\片頭ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●頑強なビットで、鉄板や金属板での加工に最適です。<br><br><br>●刃先：T15<br>●全長(mm)：70<br>●質量(g)：10.6<br><br>●シャンク径：6.37mm<br>●工事作業<br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【060105】(7618654) ８６７／４Ｚ　トルクスビット　ＴＸ１５Ｘ７０ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【060105】(7618654) ８６７／４Ｚ　トルクスビット　ＴＸ１５Ｘ７０ 受注単位1,作業用品\ドライバービット\片頭ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【060105】(7618654) ８６７／４Ｚ　トルクスビット　ＴＸ１５Ｘ７０ 受注単位1[rn]
6-10310,,509.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒兼古製作所/アネックス【AHF-1511】(4942710) 水栓ドライバービット　１８×１．５×１１０ 受注単位1,作業用品\ドライバービット\特殊用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●6.35mm六角軸で電動ドライバー・差替ハンドルに対応しています。<br>●サビに強い無電解ニッケルメッキ仕上げです。<br><br>●流量調節弁や逆止弁などの幅広いマイナスネジに。<br><br>●全長(mm)：110<br>●刃幅×刃厚×全長(mm)：18×1.5×110<br>●質量(g)：65<br><br>●水栓用<br>●シャンク径：6.35mm<br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒兼古製作所/アネックス【AHF-1511】(4942710) 水栓ドライバービット　１８&times;１．５&times;１１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒兼古製作所/アネックス【AHF-1511】(4942710) 水栓ドライバービット　１８&times;１．５&times;１１０ 受注単位1,作業用品\ドライバービット\特殊用ビット。『カード対応OK！』■〒兼古製作所/アネックス【AHF-1511】(4942710) 水栓ドライバービット　１８&times;１．５&times;１１０ 受注単位1[rn]
6-10311,,509.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒兼古製作所/アネックス【AHC-1511】(4942701) コインドライバービット　１８×１．５×１１０ 受注単位1,作業用品\ドライバービット\特殊用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●6.35mm六角軸で電動ドライバー・差替ハンドルに対応しています。<br>●サビに強い無電解ニッケルメッキ仕上げです。<br><br>●バッテリーキャップなどの取り外しに。<br><br>●全長(mm)：110<br>●刃幅×刃厚×全長(mm)：18×1.5×110<br>●質量(g)：64<br><br>●コイン型<br>●シャンク径：6.35mm<br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒兼古製作所/アネックス【AHC-1511】(4942701) コインドライバービット　１８&times;１．５&times;１１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒兼古製作所/アネックス【AHC-1511】(4942701) コインドライバービット　１８&times;１．５&times;１１０ 受注単位1,作業用品\ドライバービット\特殊用ビット。『カード対応OK！』■〒兼古製作所/アネックス【AHC-1511】(4942701) コインドライバービット　１８&times;１．５&times;１１０ 受注単位1[rn]
6-10312,,662.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒兼古製作所/アネックス【AHF-1515】(7594712) 水栓ドライバービット　１５０ｍｍ 受注単位1,作業用品\ドライバービット\特殊用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●6.35mm六角軸で電動ドライバー・差替ハンドルに対応しています。<br>●サビに強い無電解ニッケルメッキ仕上げです。<br>●スパナで力をかけて回せるボルスター付です。<br>●奥まった箇所で作業できるロング150ｍｍです。<br><br>●流量調節弁や逆止弁などの幅広いマイナスネジに。<br><br>●全長(mm)：150<br>●刃幅×刃厚×全長(mm)：18×1.5×150<br>●質量(g)：76<br><br>●水栓用<br>●シャンク径：6.35mm<br>●スパナで力をかけて回せるボルスター付<br><br>●クロムモリブデンバナジウム鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒兼古製作所/アネックス【AHF-1515】(7594712) 水栓ドライバービット　１５０ｍｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒兼古製作所/アネックス【AHF-1515】(7594712) 水栓ドライバービット　１５０ｍｍ 受注単位1,作業用品\ドライバービット\特殊用ビット。『カード対応OK！』■〒兼古製作所/アネックス【AHF-1515】(7594712) 水栓ドライバービット　１５０ｍｍ 受注単位1[rn]
6-10313,,3665.6000,,花・ガーデン・DIY > DIY・工具 > その他,■〒イチネンミツトモ/ミツトモ 先端工具【13650】(7983298) ミツトモ Ｌ型ナロードライバー 発注単位1,作業用品\ドライバービット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●コーナー部や狭い個所、すき間などのビス止め、取り外し、穴あけに便利です。<br>
●しっかり握れて、滑らないクッショングリップ仕様です。<br>
●75mmの長いコースレッドにも使用可能です。<br>
●電動ドライバー、インパクトドライバーに対応可能です。<br>
●全長(mm):146<br>
●差込角(mm):6.35<br>
●セット内容:固定ハンドル、[[(+)]]No.2×25mm、[[(+)]]No.2×50mm<br>
●ヘッド幅(mm):54<br>
●シャンク径:6.35mm<br>
●使用可能電動工具：インパクトドライバー・電動ドライバー<br>
●高トルク対応型<br>
●正・逆回転可能<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒イチネンミツトモ/ミツトモ 先端工具【13650】(7983298) ミツトモ Ｌ型ナロードライバー 発注単位1：クローバー資材館,■〒イチネンミツトモ/ミツトモ 先端工具【13650】(7983298) ミツトモ Ｌ型ナロードライバー 発注単位1,作業用品\ドライバービット。■〒イチネンミツトモ/ミツトモ 先端工具【13650】(7983298) ミツトモ Ｌ型ナロードライバー 発注単位1[rn]
