6-13803,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002844172.jpg?fitin=700:700,4422.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒積水樹脂/積水　エスロン巻尺　１２巾５０Ｍ【12-50HRW】(3532038) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●12mm幅テープで目盛は両面印刷です。<br>●テープの表面は白色地に2mm目盛、裏面は黄色地に5mm目盛です。<br>●3倍速で巻き取れる遊星ギアを搭載しています。<br>●曲げやねじれに強いテープは優れた耐久性です。<br>●本体ケースは衝撃に強い樹脂を採用したロイヤルブルー色です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒積水樹脂/積水　エスロン巻尺　１２巾５０Ｍ【12-50HRW】(3532038) 受注単位1：クローバー資材館,『カード対応OK！』■〒積水樹脂/積水　エスロン巻尺　１２巾５０Ｍ【12-50HRW】(3532038) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒積水樹脂/積水　エスロン巻尺　１２巾５０Ｍ【12-50HRW】(3532038) 受注単位1[rn]
6-13804,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002940178.jpg?fitin=700:700,2477.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　巻尺　スピードタフミックリール１２巾３０ｍ【SGR12-30】(2920743) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●スムーズな巻き取り4倍速です。<br>●テープのたるみ防止ケースです。<br>●先端保護ショックアブソーバー付です。<br>●白/黄ツートンカラー両面目盛です。（表面:白色/2mm目盛・裏面:黄色/5mm目盛）<br>●折れない・水洗いができるガラス繊維テープを採用しています。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　巻尺　スピードタフミックリール１２巾３０ｍ【SGR12-30】(2920743) 受注単位1：クローバー資材館,『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　巻尺　スピードタフミックリール１２巾３０ｍ【SGR12-30】(2920743) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　巻尺　スピードタフミックリール１２巾３０ｍ【SGR12-30】(2920743) 受注単位1[rn]
6-13805,,355.2000,,花・ガーデン・DIY > DIY・工具 > その他,【カード対応OK！】■〒トラスコ中山/ＴＲＵＳＣＯ【TGM15-P】(7621655) グラスファイバーメジャー　１．５ｍ　ピンク 受注単位1,工事用品\測量用品\巻尺,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●グラスファイバー製なので曲面を測ることができます。<br>●軽量で扱いやすく便利です。<br><br>●一般測定用<br><br>●テープ長さ(m)：1.5<br>●テープ幅(mm)：12<br>●テープ厚(mm)：0.33<br>●質量(g)：30<br><br>●標準張力：なし<br>●JIS1級<br><br>●テープ：グラスファイバー<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",【カード対応OK！】■〒トラスコ中山/ＴＲＵＳＣＯ【TGM15-P】(7621655) グラスファイバーメジャー　１．５ｍ　ピンク 受注単位1：クローバー資材館,【カード対応OK！】■〒トラスコ中山/ＴＲＵＳＣＯ【TGM15-P】(7621655) グラスファイバーメジャー　１．５ｍ　ピンク 受注単位1,工事用品\測量用品\巻尺。【カード対応OK！】■〒トラスコ中山/ＴＲＵＳＣＯ【TGM15-P】(7621655) グラスファイバーメジャー　１．５ｍ　ピンク 受注単位1[rn]
6-13806,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004382805.jpg?fitin=700:700,4372.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　シムロン－Ｓ幅　１３ｍｍ／長さ　５０ｍ／張力　２０Ｎ【YNS-50  (ﾊﾊﾞ13MM ﾅｶﾞｻ50M)】(3773221) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●コンパクトで使いやすい巻尺です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ＴＪＭデザイン/タジマ　シムロン&minus;Ｓ幅　１３ｍｍ／長さ　５０ｍ／張力　２０Ｎ【YNS-50  (ﾊﾊﾞ13MM ﾅｶﾞｻ50M)】(3773221) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　シムロン&minus;Ｓ幅　１３ｍｍ／長さ　５０ｍ／張力　２０Ｎ【YNS-50  (ﾊﾊﾞ13MM ﾅｶﾞｻ50M)】(3773221) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ＴＪＭデザイン/タジマ　シムロン&minus;Ｓ幅　１３ｍｍ／長さ　５０ｍ／張力　２０Ｎ【YNS-50  (ﾊﾊﾞ13MM ﾅｶﾞｻ50M)】(3773221) 受注単位1[rn]
6-13807,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002844604.jpg?fitin=700:700,6353.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤスーパー　はや巻幅　１０ｍｍ／長さ　３０ｍ／張力　５０Ｎ【HSP3-30  (ﾊﾊﾞ10MM ﾅｶﾞｻ30M)】(2920239) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●従来品と比較してテープを3倍の速さで巻き取ります。（当社比）<br>●空転防止機構付です。<br>●傷みやすい先端を二重被覆で保護しています。（PAT.P）<br>●スイングダンパー機構でテープ巻き取り終わりの衝撃を緩和します。（PAT.P）<br>●テープはナイロン12を被覆していますので、サビ、折れ、摩耗に対する耐久性に優れ、水洗いも可能です。<br>●ヨンゴーゴーピッチ付です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤスーパー　はや巻幅　１０ｍｍ／長さ　３０ｍ／張力　５０Ｎ【HSP3-30  (ﾊﾊﾞ10MM ﾅｶﾞｻ30M)】(2920239) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤスーパー　はや巻幅　１０ｍｍ／長さ　３０ｍ／張力　５０Ｎ【HSP3-30  (ﾊﾊﾞ10MM ﾅｶﾞｻ30M)】(2920239) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤスーパー　はや巻幅　１０ｍｍ／長さ　３０ｍ／張力　５０Ｎ【HSP3-30  (ﾊﾊﾞ10MM ﾅｶﾞｻ30M)】(2920239) 受注単位1[rn]
6-13808,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004180523.jpg?fitin=700:700,5784.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　スピード　テクロン１０巾３０ｍ【ST10-30  (10ﾊﾊﾞ30M)】(3762033) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●巻き取りが速い独自の4倍速メカです。<br>●折れ・サビ・摩耗に強いスーパーパワーコートテープです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　スピード　テクロン１０巾３０ｍ【ST10-30  (10ﾊﾊﾞ30M)】(3762033) 受注単位1：クローバー資材館,『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　スピード　テクロン１０巾３０ｍ【ST10-30  (10ﾊﾊﾞ30M)】(3762033) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　スピード　テクロン１０巾３０ｍ【ST10-30  (10ﾊﾊﾞ30M)】(3762033) 受注単位1[rn]
6-13809,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002844602.jpg?fitin=700:700,4310.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤ　ポケット幅　１０ｍｍ／長さ　３０ｍ／張力　２０Ｎ【EPK-30BL  (EPK-30)】(2920123) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●テープは折れ曲がりに強く、耐久性に優れたスチール（SK85）を芯材として使用、表面はホワイトポリエステル焼き付け塗装です。<br>●軽くて丈夫なABS樹脂ケースです。<br>●ストラップ付です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤ　ポケット幅　１０ｍｍ／長さ　３０ｍ／張力　２０Ｎ【EPK-30BL  (EPK-30)】(2920123) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤ　ポケット幅　１０ｍｍ／長さ　３０ｍ／張力　２０Ｎ【EPK-30BL  (EPK-30)】(2920123) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤ　ポケット幅　１０ｍｍ／長さ　３０ｍ／張力　２０Ｎ【EPK-30BL  (EPK-30)】(2920123) 受注単位1[rn]
6-13810,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002940150.jpg?fitin=700:700,2477.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　ゴムタフミックカプセル１２　３０Ｍ【GK12-30N】(2920727) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●滑りにくいゴムタッチでホールド感に優れています。<br>●折れない、水洗いができる耐薬品性、電気絶縁性があるガラス繊維テープです。<br>●白/黄ツートンカラー両面目盛です。（表面:白色/2mm目盛・裏面:黄色/5mm目盛）<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　ゴムタフミックカプセル１２　３０Ｍ【GK12-30N】(2920727) 受注単位1：クローバー資材館,『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　ゴムタフミックカプセル１２　３０Ｍ【GK12-30N】(2920727) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　ゴムタフミックカプセル１２　３０Ｍ【GK12-30N】(2920727) 受注単位1[rn]
6-13811,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002811244.jpg?fitin=700:700,8406.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤスーパー　はや巻幅　１０ｍｍ／長さ　５０ｍ／張力　５０Ｎ【HSP3-50  (ﾊﾊﾞ10MM ﾅｶﾞｻ50M)】(2920247) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●従来品と比較してテープを3倍の速さで巻き取ります。（当社比）<br>●空転防止機構付です。<br>●傷みやすい先端を二重被覆で保護しています。（PAT.P）<br>●スイングダンパー機構でテープ巻き取り終わりの衝撃を緩和します。（PAT.P）<br>●テープはナイロン12を被覆していますので、サビ、折れ、摩耗に対する耐久性に優れ、水洗いも可能です。<br>●ヨンゴーゴーピッチ付です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤスーパー　はや巻幅　１０ｍｍ／長さ　５０ｍ／張力　５０Ｎ【HSP3-50  (ﾊﾊﾞ10MM ﾅｶﾞｻ50M)】(2920247) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤスーパー　はや巻幅　１０ｍｍ／長さ　５０ｍ／張力　５０Ｎ【HSP3-50  (ﾊﾊﾞ10MM ﾅｶﾞｻ50M)】(2920247) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤスーパー　はや巻幅　１０ｍｍ／長さ　５０ｍ／張力　５０Ｎ【HSP3-50  (ﾊﾊﾞ10MM ﾅｶﾞｻ50M)】(2920247) 受注単位1[rn]
6-13812,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004394645.jpg?fitin=700:700,2028.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　シムロン－Ｓ幅　１３ｍｍ／長さ　２０ｍ／張力　２０Ｎ【YNS-20BL  (ﾊﾊﾞ13MM ﾅｶﾞｻ20M)】(3773205) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●コンパクトで使いやすい巻尺です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ＴＪＭデザイン/タジマ　シムロン&minus;Ｓ幅　１３ｍｍ／長さ　２０ｍ／張力　２０Ｎ【YNS-20BL  (ﾊﾊﾞ13MM ﾅｶﾞｻ20M)】(3773205) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　シムロン&minus;Ｓ幅　１３ｍｍ／長さ　２０ｍ／張力　２０Ｎ【YNS-20BL  (ﾊﾊﾞ13MM ﾅｶﾞｻ20M)】(3773205) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ＴＪＭデザイン/タジマ　シムロン&minus;Ｓ幅　１３ｍｍ／長さ　２０ｍ／張力　２０Ｎ【YNS-20BL  (ﾊﾊﾞ13MM ﾅｶﾞｻ20M)】(3773205) 受注単位1[rn]
6-13813,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002811245.jpg?fitin=700:700,8492.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤ　テン幅　１３ｍｍ／長さ　５０ｍ／張力　５０Ｎ【HTN-50  (50M)】(2920263) 受注単位1,工事用品\測量用品\巻尺,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●全国鉄鋼工業連合会標準品です。<br>●空転防止機構付です。<br>●テープは折れ曲がりに強く、耐久性に優れたスチール（SK85）を芯材として使用、表面はホワイトポリエステル焼き付け塗装です。<br>●ストラップ付です。<br>●ヨンゴーゴーピッチ付です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤ　テン幅　１３ｍｍ／長さ　５０ｍ／張力　５０Ｎ【HTN-50  (50M)】(2920263) 受注単位1：クローバー資材館,『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤ　テン幅　１３ｍｍ／長さ　５０ｍ／張力　５０Ｎ【HTN-50  (50M)】(2920263) 受注単位1,工事用品\測量用品\巻尺。『カード対応OK！』■〒ＴＪＭデザイン/タジマ　エンジニヤ　テン幅　１３ｍｍ／長さ　５０ｍ／張力　５０Ｎ【HTN-50  (50M)】(2920263) 受注単位1[rn]
6-13814,,355.2000,,花・ガーデン・DIY > DIY・工具 > その他,【カード対応OK！】■〒トラスコ中山/ＴＲＵＳＣＯ【TGM15-B】(7621647) グラスファイバーメジャー　１．５ｍ　ブルー 受注単位1,工事用品\測量用品\巻尺,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●グラスファイバー製なので曲面を測ることができます。<br>●軽量で扱いやすく便利です。<br><br>●一般測定用<br><br>●テープ長さ(m)：1.5<br>●テープ幅(mm)：12<br>●テープ厚(mm)：0.33<br>●質量(g)：30<br><br>●標準張力：なし<br>●JIS1級<br><br>●テープ：グラスファイバー<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",【カード対応OK！】■〒トラスコ中山/ＴＲＵＳＣＯ【TGM15-B】(7621647) グラスファイバーメジャー　１．５ｍ　ブルー 受注単位1：クローバー資材館,【カード対応OK！】■〒トラスコ中山/ＴＲＵＳＣＯ【TGM15-B】(7621647) グラスファイバーメジャー　１．５ｍ　ブルー 受注単位1,工事用品\測量用品\巻尺。【カード対応OK！】■〒トラスコ中山/ＴＲＵＳＣＯ【TGM15-B】(7621647) グラスファイバーメジャー　１．５ｍ　ブルー 受注単位1[rn]
6-13815,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002825470.jpg?fitin=700:700,8319.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　球面三脚ブラック【SA-R-2】(3418731) 受注単位1,工事用品\測量用品\オートレベル,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●機械の水平位置を合わせやすい球面脚頭です。<br>●オートレベル、回転レーザーレベル用三脚です。<br>●しっかりと止めやすい蝶ねじ仕様です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　球面三脚ブラック【SA-R-2】(3418731) 受注単位1：クローバー資材館,『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　球面三脚ブラック【SA-R-2】(3418731) 受注単位1,工事用品\測量用品\オートレベル。『カード対応OK！』■〒ムラテックＫＤＳ/ＫＤＳ　球面三脚ブラック【SA-R-2】(3418731) 受注単位1[rn]
