6-11703,,30968.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL40S-Y-F】(4647327)黄色蛍光ランプ 受注単位25,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●波長500nm以下の光をカットします。<br>●黄色の合成樹脂被膜（ポリエステルチューブ）でガラス管を被覆しているため、波長500nm以下の光をほとんど放射しないので、感光材料を取り扱う場所に最適です。<br>●発光色が黄色なので、食品工場や果樹園などで虫よけ用としても使われています。<br>●果樹園、食品工場、畜舎。<br>●感光材料を取り扱う場所。<br>●半導体工場、ICクリーンルーム。<br>●全光束(lm):2200<br>●種別:40形<br>●管長(mm):1198<br>●定格寿命(時間):10000<br>●定格ランプ電力(W):40<br>●標準消費電力料金:1.08円/h<br>●口金:G13<br>●質量(g):273<br>●光源色:黄色<br>●点灯方式:グロースタータ形<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立アプライアンス（株）/日立【FL40S-Y-F】(4647327)黄色蛍光ランプ 受注単位25：クローバー資材館,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL40S-Y-F】(4647327)黄色蛍光ランプ 受注単位25,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』■〒日立アプライアンス（株）/日立【FL40S-Y-F】(4647327)黄色蛍光ランプ 受注単位25[rn]
6-11704,,5461.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立アプライアンス（株）/日立【LDK40SSN1824E】(4932650)直管ランプ（４０形）昼白色タイプ 受注単位1,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●日本電球工業会規格に準拠した安全設計のLEDランプです。<br>●初期照度補正でき、明るさを自動で調光することで省エネになります。<br>●全光束(lm):2400<br>●消費電力(W):17.5<br>●管長(mm):1198<br>●定格寿命(時間):40000<br>●標準消費電力料金:0.49円/h<br>●口金:-<br>●種別:-<br>●質量(kg):0.29<br>●口金：G13<br>●LEDランプとセットでご注文ください。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立アプライアンス（株）/日立【LDK40SSN1824E】(4932650)直管ランプ（４０形）昼白色タイプ 受注単位1：クローバー資材館,『カード対応OK！』■〒日立アプライアンス（株）/日立【LDK40SSN1824E】(4932650)直管ランプ（４０形）昼白色タイプ 受注単位1,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』■〒日立アプライアンス（株）/日立【LDK40SSN1824E】(4932650)直管ランプ（４０形）昼白色タイプ 受注単位1[rn]
6-11705,,4779.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL10D-B】(2970911)蛍光ランプ（グロースタータ形） 受注単位25,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ポピュラーな蛍光ランプです。<br>●省電力設計のランプは消費電力が4～7%節減できます（当社比）。<br>●全光束(lm):420<br>●種別:10形<br>●管長(mm):330.0<br>●定格寿命(時間):6000<br>●定格ランプ電力(W):10<br>●標準消費電力料金:0.27円/h<br>●口金:G13<br>●質量(g):56<br>●点灯方式:グロースタータ形<br>●光源色:昼光色<br>●色温度:6500K<br>●演色性:Ra74<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立アプライアンス（株）/日立【FL10D-B】(2970911)蛍光ランプ（グロースタータ形） 受注単位25：クローバー資材館,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL10D-B】(2970911)蛍光ランプ（グロースタータ形） 受注単位25,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』■〒日立アプライアンス（株）/日立【FL10D-B】(2970911)蛍光ランプ（グロースタータ形） 受注単位25[rn]
6-11706,,4940.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL20SD-B】(2970953)蛍光ランプ（グロースタータ形） 受注単位25,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ポピュラーな蛍光ランプです。<br>●省電力設計のランプは消費電力が4～7%節減できます（当社比）。<br>●全光束(lm):1070<br>●種別:20形<br>●管長(mm):580.0<br>●定格寿命(時間):8500<br>●定格ランプ電力(W):20<br>●標準消費電力料金:0.54円/h<br>●口金:G13<br>●質量(g):130<br>●点灯方式:グロースタータ形<br>●光源色:昼光色<br>●色温度:6500K<br>●演色性:Ra74<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立アプライアンス（株）/日立【FL20SD-B】(2970953)蛍光ランプ（グロースタータ形） 受注単位25：クローバー資材館,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL20SD-B】(2970953)蛍光ランプ（グロースタータ形） 受注単位25,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』■〒日立アプライアンス（株）/日立【FL20SD-B】(2970953)蛍光ランプ（グロースタータ形） 受注単位25[rn]
6-11707,,6196.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒アイリスオーヤマ/ＩＲＩＳ【LDG40S-N-11-20】(7633769) 直管形ＬＥＤランプ　ＨＥ１９０　４０形　２０００ｌｍ　昼白色 受注単位1,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><font size=""4"" color=""""><b>※こちらの商品は規格外の商品の為、送料が別途発生致します。配送地域によって送料が異なりますので詳しくはお問い合わせください。</b></font><br><br>※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●定格寿命40000時間と長寿命です。<br>●従来の蛍光灯器具に取り付けることができます。(別途要工事）<br>●スイッチを入れた直後から明るく点灯します。<br><br><br>●管長(mm)：1198.7<br>●消費電力(W)：10.7（100Ｖ）、10.5（200V）<br>●標準消費電力料金：0.28円/h<br>●口金：G13<br>●定格寿命(時間)：40000<br>●管径(mm)：32.5<br>●明るさ(lm)：2000<br>●光源色：昼白色<br>●電源：100-242<br>●演色性(Rｄ)：85<br>●種別：40形<br>●質量(g)：440<br>●全光束(lm)：2000<br><br>●光源色：昼白色相当<br>●入力電力：100～242V<br>●周波数：50/60Hz共用<br>●カバー仕様：乳白色<br>●口金：G13<br><br>●本体：アルミニウム、カバー：ポリカーボネート、口金：PBT樹脂・真鍮<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』###■〒アイリスオーヤマ/ＩＲＩＳ【LDG40S-N-11-20】(7633769) 直管形ＬＥＤランプ　ＨＥ１９０　４０形　２０００ｌｍ　昼白色 受注単位1：クローバー資材館,『カード対応OK！』###■〒アイリスオーヤマ/ＩＲＩＳ【LDG40S-N-11-20】(7633769) 直管形ＬＥＤランプ　ＨＥ１９０　４０形　２０００ｌｍ　昼白色 受注単位1,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』###■〒アイリスオーヤマ/ＩＲＩＳ【LDG40S-N-11-20】(7633769) 直管形ＬＥＤランプ　ＨＥ１９０　４０形　２０００ｌｍ　昼白色 受注単位1[rn]
6-11708,,4779.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL15W-B】(2970945)蛍光ランプ（グロースタータ形） 受注単位25,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ポピュラーな蛍光ランプです。<br>●省電力設計のランプは消費電力が4～7%節減できます（当社比）。<br>●全光束(lm):860<br>●種別:15形<br>●管長(mm):436.0<br>●定格寿命(時間):6000<br>●定格ランプ電力(W):15<br>●標準消費電力料金:0.41円/h<br>●口金:G13<br>●質量(g):72<br>●点灯方式:グロースタータ形<br>●光源色:白色<br>●色温度:4200K<br>●演色性:Ra61<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立アプライアンス（株）/日立【FL15W-B】(2970945)蛍光ランプ（グロースタータ形） 受注単位25：クローバー資材館,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL15W-B】(2970945)蛍光ランプ（グロースタータ形） 受注単位25,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』■〒日立アプライアンス（株）/日立【FL15W-B】(2970945)蛍光ランプ（グロースタータ形） 受注単位25[rn]
6-11709,,7100.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒日立アプライアンス/日立【FLR40SD-M-B】(2970805) 蛍光ランプ　直管形 受注単位25,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><font size=""4"" color=""""><b>※こちらの商品は規格外の商品の為、送料が別途発生致します。配送地域によって送料が異なりますので詳しくはお問い合わせください。</b></font><br><br>※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●省電力設計のランプは消費電力が4～7%節減できます。（当社比）<br>●蛍光管の管端の黒化を抑制するため、電極部に囲いリングを採用し寿命を長くしています。<br><br><br>●管長(mm)：1198<br>●定格寿命(時間)：12000<br>●標準消費電力料金：1.08円/h<br>●口金：G13<br>●明るさ(lm)：2610<br>●光源色：昼光色<br>●種別：40形<br>●全光束(lm)：2610<br>●定格ランプ電力(W)：40<br><br>●点灯方式：ラピッドスタート形<br>●光源色：昼光色<br>●色温度：6500K<br>●演色性：Ra74<br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』###■〒日立アプライアンス/日立【FLR40SD-M-B】(2970805) 蛍光ランプ　直管形 受注単位25：クローバー資材館,『カード対応OK！』###■〒日立アプライアンス/日立【FLR40SD-M-B】(2970805) 蛍光ランプ　直管形 受注単位25,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』###■〒日立アプライアンス/日立【FLR40SD-M-B】(2970805) 蛍光ランプ　直管形 受注単位25[rn]
6-11710,,1166.4000,,花・ガーデン・DIY > DIY・工具 > その他,###『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HBT-FL-40SS】(4886828)蛍光灯飛散防止チューブ ４０形スリム 受注単位1,工事用品\作業灯・照明用品\直管形ランプ,"<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為、1～20本まで\1620、21～40本までは\3240の別途送料がかかります。<br>それ以上の個数をご希望の際は当店までお問い合わせください。</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>


<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●蛍光灯を入れるだけで使用できます。<br>●震災・事故時に威力を発揮します。<br>●強力な防虫効果があり、UV（紫外線）400nmまでを99%カットします。<br>●３～５年耐用製品です。<br>●食品業界HACCP対策（防虫・異物混入防止）。<br>●震災対策（飛散防止）・BCP対策。<br>●幼稚園、学校（飛散防止・園児、生徒をガラス片から守ります）。<br>●色:透明<br>●適合種別:40形<br>●内径(mm):30<br>●外径(mm):31<br>●長さ(mm):1172<br>●質量(g):70<br>●チューブ:ポリカーボネート<br>●キャップ:シリコンゴム<br>●必ず蛍光灯サイズとチューブのサイズを合わせてください。<br>●異常発光している蛍光灯に装着していますとチューブが変形する恐れがあります。<br>●蛍光灯別売。<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",###『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HBT-FL-40SS】(4886828)蛍光灯飛散防止チューブ ４０形スリム 受注単位1：クローバー資材館,###『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HBT-FL-40SS】(4886828)蛍光灯飛散防止チューブ ４０形スリム 受注単位1,工事用品\作業灯・照明用品\直管形ランプ。###『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HBT-FL-40SS】(4886828)蛍光灯飛散防止チューブ ４０形スリム 受注単位1[rn]
6-11711,,10120.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立アプライアンス（株）/日立【FLR110HD/A-J】(4693850)蛍光ランプ１００Ｗ（昼光色） 受注単位10,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●省電力設計のランプは消費電力が4～7%節減できます。（当社比）<br>●蛍光管の管端の黒化を抑制するため、電極部に囲いリングを採用し寿命を長くしています。<br>●全光束(lm):7580<br>●種別:110型<br>●管長(mm):2367<br>●定格寿命(時間):12000<br>●定格ランプ電力(W):100<br>●標準消費電力料金:2.97円/h<br>●口金:R17d<br>●光源色:昼光色<br>●質量(g):604<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立アプライアンス（株）/日立【FLR110HD/A-J】(4693850)蛍光ランプ１００Ｗ（昼光色） 受注単位10：クローバー資材館,『カード対応OK！』■〒日立アプライアンス（株）/日立【FLR110HD/A-J】(4693850)蛍光ランプ１００Ｗ（昼光色） 受注単位10,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』■〒日立アプライアンス（株）/日立【FLR110HD/A-J】(4693850)蛍光ランプ１００Ｗ（昼光色） 受注単位10[rn]
6-11712,,19278.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立アプライアンス（株）/日立【FLR40SEXNM36-A】(2971500)蛍光ランプあかりん棒 受注単位25,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●明るく、色あざやかに見える演色性の高い蛍光ランプです。<br>●人の目がもっとも色を感じるR（赤）G（緑）B（青）の波長域に光を集中させ演色性に優れた蛍光ランプです。<br>●全光束(lm):3450<br>●種別:40形<br>●管長(mm):1198<br>●定格寿命(時間):12000<br>●定格ランプ電力(W):36<br>●標準消費電力料金:0.97円/h<br>●口金:G13<br>●質量(g):255<br>●3波長タイプ<br>●点灯方式:ラピッドスタート形<br>●光源色:昼白色<br>●色温度:5000K<br>●演色性:Ra84<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立アプライアンス（株）/日立【FLR40SEXNM36-A】(2971500)蛍光ランプあかりん棒 受注単位25：クローバー資材館,『カード対応OK！』■〒日立アプライアンス（株）/日立【FLR40SEXNM36-A】(2971500)蛍光ランプあかりん棒 受注単位25,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』■〒日立アプライアンス（株）/日立【FLR40SEXNM36-A】(2971500)蛍光ランプあかりん棒 受注単位25[rn]
6-11713,,4779.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL10W-B】(2970929)蛍光ランプ（グロースタータ形） 受注単位25,工事用品\作業灯・照明用品\直管形ランプ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ポピュラーな蛍光ランプです。<br>●省電力設計のランプは消費電力が4～7%節減できます（当社比）。<br>●全光束(lm):490<br>●種別:10形<br>●管長(mm):330.0<br>●定格寿命(時間):6000<br>●定格ランプ電力(W):10<br>●標準消費電力料金:0.27円/h<br>●口金:G13<br>●質量(g):56<br>●点灯方式:グロースタータ形<br>●光源色:白色<br>●色温度:4200K<br>●演色性:Ra61<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日立アプライアンス（株）/日立【FL10W-B】(2970929)蛍光ランプ（グロースタータ形） 受注単位25：クローバー資材館,『カード対応OK！』■〒日立アプライアンス（株）/日立【FL10W-B】(2970929)蛍光ランプ（グロースタータ形） 受注単位25,工事用品\作業灯・照明用品\直管形ランプ。『カード対応OK！』■〒日立アプライアンス（株）/日立【FL10W-B】(2970929)蛍光ランプ（グロースタータ形） 受注単位25[rn]
