14-19101,http://tshop.r10s.jp/kys/cabinet/ske01/nca71x-305.jpg?fitin=700:700,30368.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 区分棚 フラットタイプ NCA711-305,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●多品種の小物部品を種類ごとに区分して収納できる為、在庫管理が簡単に!<br><br>【仕様】<br>●外寸:W900×D300×H930mm<br>●タイプ:3列×5段 フラットタイプ<br>●カラー:ホワイトグレー<br>●均等耐荷重(1段あたり):100kg<br>●均等耐荷重(1台あたり):800kg<br>●1マス有効寸法:W271×D300×H147mm<br>●材質:スチール<br>●特長:足部にスチールベースが付いている為、床面に安定した設置か可能<br>●完成品<br>●完成品:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 区分棚 フラットタイプ NCA711-305：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 区分棚 フラットタイプ NCA711-305,【運賃見積り】【直送品】サカエ SAKAE 区分棚 フラットタイプ NCA711-305[rn]
14-19102,http://tshop.r10s.jp/kys/cabinet/ts-70/t010007079844.jpg?fitin=700:700,12662.4000,,日用品雑貨・文房具・手芸 > バス用品 > その他,TRUSCO セミボルトレス軽量棚 W1500XD300XH1500 4段 W色 SBL-5534-W,【代表画像 色/サイズ等注意】,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●トラスコ中山（株）<br><br>【特長】<br>●組み立て簡単、今までボルト組みをしていた手間が大きく省けます。<br>●中棚は全て棚受けに棚板を置くだけの段替え簡単構造（中棚ボルト不要）です。<br><br><br><br>【仕様】<br>●間口(mm):1500<br>●奥行(mm):300<br>●色:ホワイト<br>●高さ(mm):1500<br>●棚段数(段):4<br>●有効間口(mm):1432<br>●有効間口寸法は、間口-68mm<br>●W875×Ｄ300・D450のみ、均等積載量は100kg/段<br>●色:ホワイト<br><br>【材質・仕上げ】<br>●スチール<br>●抗菌粉体塗装<br><br>【質量】<br>●29.6KG</p>",TRUSCO セミボルトレス軽量棚 W1500XD300XH1500 4段 W色 SBL-5534-W：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYSTRUSCO セミボルトレス軽量棚 W1500XD300XH1500 4段 W色 SBL-5534-W,【代表画像 色/サイズ等注意】。TRUSCO セミボルトレス軽量棚 W1500XD300XH1500 4段 W色 SBL-5534-W[rn]
14-19103,http://tshop.r10s.jp/kys/cabinet/ske01/kff-5.jpg?fitin=700:700,17384.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 軽量開放型棚ボルトレス KF1515,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●ボルトレス設計のため、従来のスチール棚に比べ、施工時間が大幅に短縮<br><br>【仕様】<br>●寸法:W1500×D300×H1800mm<br>●段数:5段<br>●耐荷重(棚1段当り):100kg<br>●耐荷重(棚1連当り):600kg<br>●本体色:ホワイトグレー<br>●50mmピッチ段替え可能<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 軽量開放型棚ボルトレス KF1515：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 軽量開放型棚ボルトレス KF1515,【運賃見積り】【直送品】サカエ SAKAE 軽量開放型棚ボルトレス KF1515[rn]
14-19104,http://tshop.r10s.jp/kys/cabinet/ts-70/t010007083208.jpg?fitin=700:700,8561.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,TRUSCO 軽量棚開放型 875X450XH2100 4段 ネオグレ 73X-14:NG,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●トラスコ中山（株）<br><br>【特長】<br>●4方からの出し入れがしやすく、棚板の上下面4面は振れ止め金具付で丈夫です。<br>●棚板は当社独自のW折り曲げ加工により強度が20%アップしています。（3V・3Xは除く）<br><br><br><br>【仕様】<br>●間口(mm):875<br>●奥行(mm):450<br>●高さ(mm):2100<br>●棚段数(段):4<br>●有効間口(mm):875<br>●有効間口寸法は、間口-74mm<br>●色:ネオグレー<br>●均等積載量:100kg/段<br>●最大積載量:1000kg/台<br><br>【注意】<br>●集中荷重になりますと耐荷重能力は半減します。必ず均等に荷重を分布させてご使用ください。<br><br>【質量】<br>●25KG</p>",TRUSCO 軽量棚開放型 875X450XH2100 4段 ネオグレ 73X-14:NG：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYSTRUSCO 軽量棚開放型 875X450XH2100 4段 ネオグレ 73X-14:NG,TRUSCO 軽量棚開放型 875X450XH2100 4段 ネオグレ 73X-14:NG[rn]
14-19105,http://tshop.r10s.jp/kys/cabinet/ske02/tana-6r.jpg?fitin=700:700,33040.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中量棚B型 B-2346R,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1200×D600×H2100mm<br>●段数:6段<br>●耐荷重(棚1段当り):500kg<br>●耐荷重(棚1連当り):2000kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中量棚B型 B-2346R：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 中量棚B型 B-2346R,【運賃見積り】【直送品】サカエ SAKAE 中量棚B型 B-2346R[rn]
14-19106,http://tshop.r10s.jp/kys/cabinet/ske02/rlw-tanaitaset.jpg?fitin=700:700,4292.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚 オプション棚板セット MLW-154N,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【仕様】<br>●寸法:W1500×D450mm<br>●耐荷重(棚1段当り):250kg<br>●本体色:アイボリー<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚 オプション棚板セット MLW-154N：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 中軽量棚 オプション棚板セット MLW-154N,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚 オプション棚板セット MLW-154N[rn]
14-19107,http://tshop.r10s.jp/kys/cabinet/ske02/tana-4r.jpg?fitin=700:700,23393.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-9344R,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1200×D600×H1500mm<br>●段数:4段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1250kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-9344R：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-9344R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-9344R[rn]
14-19108,http://tshop.r10s.jp/kys/cabinet/ske01/c-hashira.jpg?fitin=700:700,1373.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中量棚C型 支柱 C-1800,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【仕様】<br>●寸法:H1800mm<br>●耐荷重(棚1段当り):500kg<br>●本体色:グリーン<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中量棚C型 支柱 C-1800：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 中量棚C型 支柱 C-1800,【運賃見積り】【直送品】サカエ SAKAE 中量棚C型 支柱 C-1800[rn]
14-19109,http://tshop.r10s.jp/kys/cabinet/ske02/rl-tanaitaset.jpg?fitin=700:700,3669.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中量棚B型 棚板セット B-124N,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【仕様】<br>●寸法:W1200×D450mm<br>●耐荷重(棚1段当り):500kg<br>●本体色:グリーン<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中量棚B型 棚板セット B-124N：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 中量棚B型 棚板セット B-124N,【運賃見積り】【直送品】サカエ SAKAE 中量棚B型 棚板セット B-124N[rn]
14-19110,http://tshop.r10s.jp/kys/cabinet/ske02/tana-4.jpg?fitin=700:700,18993.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚MLW型 MLW1124,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W900×D450×H1800mm<br>●段数:4段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1250kg<br>●本体色:アイボリー<br>●50mmピッチ段替え可能<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚MLW型 MLW1124：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 中軽量棚MLW型 MLW1124,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚MLW型 MLW1124[rn]
14-19111,http://tshop.r10s.jp/kys/cabinet/ske01/new-4r.jpg?fitin=700:700,13746.4000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NEW型 NEW-1324R,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1200×D450×H1800mm<br>●段数:4段<br>●耐荷重(棚1段当り):200kg<br>●耐荷重(棚1連当り):1000kg<br>●本体色:アイボリー<br>●25mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NEW型 NEW-1324R：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NEW型 NEW-1324R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NEW型 NEW-1324R[rn]
