14-69701,http://tshop.r10s.jp/kg-maido/cabinet/handtool02/cp-910cd.jpg?fitin=700:700,41997.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,コンパクトツール 吸塵式 ダブルアクションサンダー (糊付ペーパー用パッド) 910CD (LP),,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<table border=""0""><tr><td>コンパクトツール　吸塵式D/AサンダーLP（のり）　CT-910CDLP</td></tr><tr><td>■回転数：10000RPM、寸法：W123×H98×L153、流量：350?/min、重量：1.0kg、オービットダイヤ：10mm、<br>      騒音：92dBA、パッドサイズ：123Ф</td></tr></table>",コンパクトツール 吸塵式 ダブルアクションサンダー (糊付ペーパー用パッド) 910CD (LP)：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材コンパクトツール 吸塵式 ダブルアクションサンダー (糊付ペーパー用パッド) 910CD (LP),コンパクトツール 吸塵式 ダブルアクションサンダー (糊付ペーパー用パッド) 910CD (LP)[rn]
14-69702,http://tshop.r10s.jp/kg-maido/cabinet/ts-13/t010002940490.jpg?fitin=700:700,20166.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,バーコ マシンソー 400X25X1.25mm 10山 10枚 3802-400-25-1.25-10,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●スナップオン・ツールズ（株）<br>
<br>
【特長】<br>
●優れた耐摩耗性のモリブデン系高速度鋼（ハイス）を使用しています。<br>
●モリブデン系高速度鋼で耐摩耗性に優れ、刃は精密加工で強靭です。<br>
<br>
【用途】<br>
●丸棒、パイプ、形鋼など（ステンレス、アルミ）の切断に。<br>
<br>
【仕様】<br>
●山数:10<br>
●幅(mm):25<br>
●厚み(mm):1.25<br>
●全長(mm):425<br>
●穴径(mm):8.5<br>
●呼称寸法(mm):400<br>
<br>
【材質・仕上げ】<br>
●オールハイス（HSS）<br>
<br>
【質量】<br>
●98G</p>",バーコ マシンソー 400X25X1.25mm 10山 10枚 3802-400-25-1.25-10：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材バーコ マシンソー 400X25X1.25mm 10山 10枚 3802-400-25-1.25-10,バーコ マシンソー 400X25X1.25mm 10山 10枚 3802-400-25-1.25-10[rn]
14-69703,http://tshop.r10s.jp/kg-maido/cabinet/ts-09/t010002833572.jpg?fitin=700:700,2643.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,バーコ セーバーソーブレード 228mm×8/12山 5枚入 3840-228-8/12-ST-5P,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●スナップオン・ツールズ（株）<br>
<br>
【特長】<br>
●バーコのサンドフレックスシリーズです。<br>
●バイメタルコバルトハイス使用で切れ味良好で強靭です。<br>
●精密研磨歯で難削材にも喰いつきが良く、長寿命です。<br>
<br>
【用途】<br>
●ステンレス、鉄、プラスチック、合板、石こうボード、釘入り木材などの切断に。<br>
<br>
【仕様】<br>
●山数:8/12<br>
●全長(mm):228<br>
●厚み(mm):1.3<br>
●有効刃長(mm):200<br>
●切断能力(mm)ステンレス管材・鉄:10～20<br>
●切断能力(mm)被削材外径:130以下<br>
●切断能力(mm)被削材厚さ:10～20<br>
<br>
【材質・仕上げ】<br>
●バイメタルハイス<br>
<br>
【注意】<br>
●適合機種以外のパイプソーには使用できません。<br>
●レンガ・繊維ガラスは切断できません。<br>
<br>
【1注文あたり入数】<br>
●5枚<br>
<br>
【質量】<br>
●175G</p>",バーコ セーバーソーブレード 228mm&times;8/12山 5枚入 3840-228-8/12-ST-5P：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材バーコ セーバーソーブレード 228mm&times;8/12山 5枚入 3840-228-8/12-ST-5P,バーコ セーバーソーブレード 228mm&times;8/12山 5枚入 3840-228-8/12-ST-5P[rn]
14-69704,http://tshop.r10s.jp/kg-maido/cabinet/hitati01/g13sh5-e.jpg?fitin=700:700,16770.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,日立工機 HITACHI 電気ディスクグラインダ 100V仕様 125mm 3Pポッキンプラグ付 G13SH5(E),,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●日立工機<br>
<br>
【特長】<br>
●電気用品安全法新基準対応：経済産業省令第57号により改正された（平成25年4月1日施行）、電気用品技術基準の「電気用品の雑音の強さの測定方法」に対応しております。<br>
●信頼のアルミダイキャストボディシリーズ<br>
<br>
【仕様】<br>
●トイシ<br>
・レジノイドフレキシブル(mm)：125×3.1/5×22（外径×厚さ×穴径）<br>
・レジノイド(mm)：125×6×22（外径×厚さ×穴径）<br>
・最高使用周速度(m/s[m/min])：72 (4300)<br>
●モーター：単相直巻整流子モーター<br>
●電圧/電流(V/A)：100/7.4<br>
●消費電力(W)：720<br>
●回転数(min-1)（回/分）：9000<br>
●機体寸法(mm)：307×71（全長（トイシ含む）×ギヤカバー高さ）<br>
●質量(kg)：1.9<br>
●コード(m)：3心・2.5<br>
<br>
【セット内容・付属品】<br>
●レジノイドフレキシブルトイシ<br>
●スパナ<br>
●サイドハンドル<br>
●本体装備のナット・ワッシャ：ホイルワッシャ（ゴム付）、ホイルナット</p>",日立工機 HITACHI 電気ディスクグラインダ 100V仕様 125mm 3Pポッキンプラグ付 G13SH5(E)：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材日立工機 HITACHI 電気ディスクグラインダ 100V仕様 125mm 3Pポッキンプラグ付 G13SH5(E),日立工機 HITACHI 電気ディスクグラインダ 100V仕様 125mm 3Pポッキンプラグ付 G13SH5(E)[rn]
14-69705,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/dre-84922n.jpg?fitin=700:700,543.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ドレメル DREMEL シリコンカーバイド砥石(φ4.8mm) 2本入 84922N,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●シリコンカーバイド砥石は石やガラス、セラミック、磁器、非鉄金属用に<br>
　 設計されています。<br>
<br>
【仕様】<br>
●軸径：3.2mm(1/8in.)<br>
●最大幅：4.8mm<br>
●入数：2<br>
※シリコングラインディングポイントは使用しているうちに目詰まりをします。<br>
　 ドレッシングストーンNo.415を使ってこれを除去したり成型する事ができます。</p>",ドレメル DREMEL シリコンカーバイド砥石(φ4.8mm) 2本入 84922N：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ドレメル DREMEL シリコンカーバイド砥石(φ4.8mm) 2本入 84922N,ドレメル DREMEL シリコンカーバイド砥石(φ4.8mm) 2本入 84922N[rn]
14-69706,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/dre-7120n.jpg?fitin=700:700,1432.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ドレメル DREMEL ダイヤモンドホイールポイント(φ6.7mm) 7120N,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●ダイヤモンドホイールポイントは木材や翡翠、セラミック、ガラス<br>
　 硬化鉄、貴金属、その他の硬質材料の細やかな作業や彫刻<br>
　 修整、仕上げ用に使用します。<br>
<br>
【仕様】<br>
●軸径：2.4mm(3/32in.)<br>
●最大幅：6.7mm<br>
●入数：1</p>",ドレメル DREMEL ダイヤモンドホイールポイント(φ6.7mm) 7120N：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ドレメル DREMEL ダイヤモンドホイールポイント(φ6.7mm) 7120N,ドレメル DREMEL ダイヤモンドホイールポイント(φ6.7mm) 7120N[rn]
14-69707,http://tshop.r10s.jp/kg-maido/cabinet/bosch01/dre-106n.jpg?fitin=700:700,392.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ドレメル DREMEL エングレービングカッター(φ1.6mm) 106N,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●木材やグラスファイバー、プラスチック、軟質金属に繊細な文字彫りや彫刻、ルーター加工を行うための優れたカッターです。<br>
<br>
【用途】<br>
●彫刻/削り出し<br>
<br>
【仕様】<br>
●刃径(mm):1.6<br>
●刃長(mm):1.6<br>
●軸径(mm):3.2<br>
●最大使用回転数（rpm）:35000<br>
●質量(g):10<br>
<br>
【材質・仕上げ】<br>
●ハイス<br>
<br>
【原産国】<br>
●ドイツ<br>
<br>
【1注文あたり入数】<br>
●2個<br>
<br>
【質量】<br>
●10G</p>",ドレメル DREMEL エングレービングカッター(φ1.6mm) 106N：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ドレメル DREMEL エングレービングカッター(φ1.6mm) 106N,ドレメル DREMEL エングレービングカッター(φ1.6mm) 106N[rn]
14-69708,http://tshop.r10s.jp/kg-maido/cabinet/handtool01/tu-12740.jpg?fitin=700:700,6509.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ツボ万 アトマシート TB-ATS10×10♯20,,<p>【メーカー】<br>●（株）ツボ万<br><br>【特長】<br>●汎用・金型・セラミック・ガラス研磨<br>●自由に切って使えます。（銅箔にダイヤを電着）<br><br>【用途】<br>●機械化高後の金型の研削・研磨、セラミックやガラスの研削・研磨、刃物の研磨など。<br><br>【仕様】<br>●サイズ：100×100<br>●粒度：♯200<br>●厚み（mm）：0.35</p>,ツボ万 アトマシート TB-ATS10&times;10♯20：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ツボ万 アトマシート TB-ATS10&times;10♯20,ツボ万 アトマシート TB-ATS10&times;10♯20[rn]
14-69709,http://tshop.r10s.jp/kg-maido/cabinet/handtool01/tu-12740.jpg?fitin=700:700,1562.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ツボ万 アトマシート TB-ATS1×10♯120,,<p>【メーカー】<br>●（株）ツボ万<br><br>【特長】<br>●汎用・金型・セラミック・ガラス研磨<br>●自由に切って使えます。（銅箔にダイヤを電着）<br><br>【用途】<br>●機械化高後の金型の研削・研磨、セラミックやガラスの研削・研磨、刃物の研磨など。<br><br>【仕様】<br>●サイズ：10×100<br>●粒度：♯1200<br>●厚み（mm）：0.24</p>,ツボ万 アトマシート TB-ATS1&times;10♯120：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材ツボ万 アトマシート TB-ATS1&times;10♯120,ツボ万 アトマシート TB-ATS1&times;10♯120[rn]
14-69710,http://tshop.r10s.jp/kg-maido/cabinet/fku09/4954458238538.jpg?fitin=700:700,174.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,三共コーポレーション 軸付ゴム砥石 #600 RB-04H,,"<p><img src=""http://image.rakuten.co.jp/kg-maido/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>
●三共コーポレーション<br>
<br>
【特長】<br>
●各種金属のバリ取り・研削作業から仕上研磨まで幅広く対応。電子部品・機械部品・治具・自動車部品・金型などの精密グラインダー研磨・研削から内面研磨・研削に幅広く使用できます<br>
<br>
【仕様】<br>
●軸径/3mm<br>
●サイズ/φ4mm,長さ13mm<br>
●粒度/#600</p>",三共コーポレーション 軸付ゴム砥石 #600 RB-04H：工具屋「まいど！」,工具電動工具作業工具充電工具大工松下日立ボッシュレーザー金物充電工具測定LANタスコジャパン電材三共コーポレーション 軸付ゴム砥石 #600 RB-04H,三共コーポレーション 軸付ゴム砥石 #600 RB-04H[rn]
14-69711,http://tshop.r10s.jp/kys/cabinet/bosch02/kys-gws750-100.jpg?fitin=700:700,7664.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,【お買い得】【ツールバッグ、砥石10枚付】ボッシュ BOSCH GWS750-100 100mmφ ディスクグラインダー,最大出力1060Wのハイパワー,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●ボッシュ（株）<br>
<br>
【特長】<br>
●握りやすいグリップデザインで確実な作業が可能。<br>
●最大出力1060Wのハイパワー。<br>
●脱落防止付新保護カバー。<br>
●4方向ヘッドで切断作業も楽々。<br>
●スパイラルギア採用で耐久性アップ、騒音低減。<br>
●コンパクトギアヘッドで狭所作業もOK。<br>
●防じん性能の向上により耐久性がさらにアップ。<br>
<br>
【仕様】<br>
●砥石径(mmφ)：100<br>
●電源：100V（50-60Hz)<br>
●消費電力（W)：750<br>
●回転数（min-1)：11000(回転/分)<br>
●スピンドル径：M10X1.5<br>
●砥石取付穴径(mmφ)：15<br>
●コード(m)：2.5<br>
●質量(kg)：1.8<br>
●サイズ(mm)：(H)100×(W)270<br>
<br>
【セット内容・付属品】<br>
●<font COLOR=""#ff0000"">オリジナルツールバッグ</font><br>
●<font COLOR=""#ff0000"">切断砥石 φ100 × 1箱 (10枚)</font><br>
●サイドハンドル<br>
●新保護カバー(100mmφ用）<br>
●ダイヤモンドホイール兼用フランジ100mmφ<br>
●固定ナット（100mmφ用）<br>
●ピンスパナ（100mmφ用）<br>
<br>
【注意】<br>
●先端工具別売<br>
●EPTAプロシージャー01/2003に準拠</p>",【お買い得】【ツールバッグ、砥石10枚付】ボッシュ BOSCH GWS750-100 100mmφ ディスクグラインダー：KanamonoYaSan  ＫＹＳ,工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【お買い得】【ツールバッグ、砥石10枚付】ボッシュ BOSCH GWS750-100 100mmφ ディスクグラインダー,最大出力1060Wのハイパワー。【お買い得】【ツールバッグ、砥石10枚付】ボッシュ BOSCH GWS750-100 100mmφ ディスクグラインダー[rn]
