14-5901,http://tshop.r10s.jp/soukai/cabinet/86/4513574023086.jpg?fitin=700:700,208.0000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,ディブ 薬用デオドラント ボディソープ 詰替用(400mL)【ディブ】,ディブ★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞ボディシャンプー ボディソープ＞薬用ボディソープ＞ディブ 薬用デオドラント ボディソープ 詰替用 (400mL)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【ディブ 薬用デオドラント ボディソープ 詰替用の商品詳細】<br>●殺菌成分 イソプロピルメチルフェノール配合のボディソープです。体臭・汗臭を元から防ぎ、全身しっかり清浄します。<br>●きめ細かいたっぷりの泡でニオイの元となる皮脂や汚れを包み込み、全身をしっかり清浄。スッキリと洗い上げます。<br>●清涼成分メントール配合。適度な清涼感で気分までリフレッシュ。<br>●3種の保湿成分※配合でお肌のうるおいを保ちます。<br>※カキタンニン、お茶エキス、ペパーミントエキス<br>●スッキリ爽やかな香りでイヤなニオイも気になりません。<br><br>【使用方法】<br>・お湯を含ませたタオルやスポンジなどに適量をとり、軽く泡立ててから洗い、その後流してください。<br><br>【成分】<br>有効成分・・・イソプロピルメチルフェノール<br>その他の成分・・・ラウリン酸、ミリスチン酸、水酸化K、濃グリセリン、PG、ポリオキシエチレンラウリルエーテル硫酸ナトリウム、ヤシ油脂肪酸アミドプロピルベタイン液、ヤシ油脂肪酸ジエタノールアミド、メントール、チャエキス(1)、ヒアルロン酸ナトリウム(2)、カキタンニン、グリシン、オリブ油、バラエキス、セイヨウハッカエキス、水溶性コラーゲン液、BG、エタノール、クエン酸、クエン酸Na、硫酸亜鉛、エデト酸塩、粘度調整剤、フェノキシエタノール、パラベン、香料<br>【注意事項】<br>※本品にはメントールが含まれておりますので、お肌の敏感な方のご使用は十分ご注意ください。また、ご使用前に注意書きを必ずお読みください。<br>・湿疹、皮フ炎(かぶれ・ただれ)等の皮フ障害のある時は、悪化させるおそれがあるので使わないでください。<br>・かぶれ、刺激等の異常が出たら使用を中止し、皮フ科医へご相談ください。<br>・目に入らないように注意し、目に入った時はすぐに洗い流してください。<br>・乳幼児の手の届かないところに置いてください。<br>・極端に高温又は低温の場所や直射日光のあたる場所に置かないでください。<br><br>【ブランド】<br>ディブ<br><br>【発売元、製造元、輸入元又は販売元】<br>熊野油脂<br><br>(Deve ボディーソープ BODY SOAP 詰換え用 詰替え用 詰め替え用 つめかえ用)<br><br>熊野油脂<br>489-0881 愛知県瀬戸市熊野35<br>0561-82-9245<br><br>広告文責：株式会社爽快ドラッグ<br><br>[ボディシャンプー ボディソープ/ブランド：ディブ/],ディブ 薬用デオドラント ボディソープ 詰替用(400mL)【ディブ】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションディブ 薬用デオドラント ボディソープ 詰替用(400mL)【ディブ】,ディブ★税抜1900円以上で送料無料★。ディブ 薬用デオドラント ボディソープ 詰替用(400mL)【ディブ】[rn]
14-5902,http://tshop.r10s.jp/soukai/cabinet/56/4528620400056.jpg?fitin=700:700,720.0000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,デリシャスボディ ベアウォッシュ ミニ(50mL)【デリシャスボディ】,デリシャスボディ★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞化粧品・コスメ・ビューティー＞ボディケア＞ボディケア その他＞デリシャスボディ ベアウォッシュ ミニ (50mL)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【デリシャスボディ ベアウォッシュ ミニの商品詳細】<br>●清浄・殺菌・消毒効果のある医薬部外品(薬用)のデリケートゾーン用ソープ<br>●デリケートゾーン特有の雑菌を含んだ汚れやタンパク汚れを殺菌消毒し、デリケートゾーンの皮膚を清浄に保ちます。また、デリケートゾーン特有の3つのニオイ (1)雑菌が繁殖したニオイ (2)おりものによるニオイ (3)加齢による女性特有のニオイ、のすべてに対応。デリケートゾーンの気になるニオイを防ぎます。<br>●生理中の不快感もケア<br>●有効成分イソプロピルメチルフェノール・天然由来成分カキタンニン・ミョウバン配合<br>●エイジングケアの美容液成分配合<br>●肌にやさしくしみにくい使用感<br>●無着色・無鉱物油・石油系界面活性剤フリー・アルコールフリー<br><br>【使用方法】<br>・適量を手やスポンジにとり、よく泡立ててからご使用下さい。<br><br>【成分】<br>イソプロピルメチルフェノール※、柿タンニン、茶エキス-1、ミョウバン、ブドウ葉エキス、リンゴエキス、ティーツリーオイル、カンゾウ抽出末、アスパラサスリネアリスエキス、ローズ水、グリセリン、水、炭酸ナトリウム、塩化ナトリウム、炭酸水素ナトリウム、カリウム石けん用素地、グリコシルトレハロース・水添デンプン分解物混合溶液、1.3-ブチレングリコール、ヒドロキシエタンジホスホン酸四ナトリウム液、クロラミンT、エデト酸四ナトリウム、ラウリルジメチルアミノ酢酸ベタイン、ヤシ油脂肪酸ジエタノールアミド、アルキルカルボキシメチルヒドロキシエチルイミダゾリニウムベタイン、2-メタクリロイルオキシエチルホスホリルコリン・メタクリル酸ブチル共重合体液、フェノキシエタノール、パラベン、香料<br>※は「有効成分」 無表示は「その他の成分」<br>C04004／1<br><br>【ブランド】<br>デリシャスボディ<br><br>【発売元、製造元、輸入元又は販売元】<br>レノア・ジャパン<br><br>(Delicious Body デリシャスボディー)<br><br>レノア・ジャパン<br>160-0022 東京都新宿区新宿1-8-1 大橋御苑駅ビル9F<br>03-3358-5528<br><br>広告文責：株式会社爽快ドラッグ<br><br>[ボディケア/ブランド：デリシャスボディ/],デリシャスボディ ベアウォッシュ ミニ(50mL)【デリシャスボディ】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションデリシャスボディ ベアウォッシュ ミニ(50mL)【デリシャスボディ】,デリシャスボディ★税抜1900円以上で送料無料★。デリシャスボディ ベアウォッシュ ミニ(50mL)【デリシャスボディ】[rn]
14-5903,http://tshop.r10s.jp/soukai/cabinet/10/4901301331410.jpg?fitin=700:700,592.0000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,8x4メン デオドラントボディウォッシュ リフレッシュ 本体(400mL)【8X4(エイトフォー)】,8X4(エイトフォー)★税抜1900円以上で送料無料★,お店TOP＞バス・洗面＞ボディシャンプー ボディソープ＞薬用ボディソープ＞8x4メン デオドラントボディウォッシュ リフレッシュ 本体 (400mL)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【8x4メン デオドラントボディウォッシュ リフレッシュ 本体の商品詳細】<br>●殺菌防臭成分配合の防臭泡で洗浄し、殺菌。汗臭・体臭を防ぎます。(医薬部外品)<br><br>【成分】<br>イソプロピルメチルフェノール*、水、ラウレス硫酸Na、濃グリセリン、水酸化カリウム液(A)、ミリスチン酸、ラウリン酸、塩化ジメチルジアリルアンモニウム・アクリルアミド共重合体液、パルミチン酸、ジステアリン酸グリコール、ヤシ油脂肪酸エタノールアミド、エタノール、ヒドロキシエタンジホスホン酸液、塩化トリメチルアンモニオヒドロキシプロピルグァーガム、POE(4)ラウリルエーテル、エデト酸塩、メントール、ヒドロキシプロピルメチルセルロース、安息香酸塩、水酸化ナトリウム液、香料<br>*は「有効成分」無表示は「その他の成分」<br>【注意事項】<br>・湿疹、皮フ炎(かぶれ、ただれ)等の皮フ障害のある時には、悪化させるおそれがあるので使わない<br>・かぶれ、刺激等の異常が出たら使用を中止し、皮フ科医へ相談する。使い続けると症状が悪化することがある<br>・ポンプを押す時や使用中、目に入らないよう注意し、入った時は、すぐに充分洗い流す<br>・子供や認知症の方などの誤飲等を防ぐため、置き場所に注意する<br><br>【ブランド】<br>8X4(エイトフォー)<br><br>【発売元、製造元、輸入元又は販売元】<br>花王<br><br><font color='red'>ヘアケア、スキンケア用品 0120-165-692<br>ハミガキ、ハブラシ、入浴剤、温熱シート、サクセス 0120-165-696<br>飲料(ヘルシア) 0120-165-697<br>紙おむつ、生理用品 0120-165-695<br>洗濯、掃除、食器洗い用品 0120-165-693<br>ペットケア 0120-165-696<br>ニベア、8×4(エイトフォー) 0120-165-699</font><br><br>(DEODORANT BODY WASH REFRESH)<br><br>花王<br>131-8501 墨田区文花2-1-3 生活者コミュニケーションセンター 消費者相談室　※電話番号は商品詳細参照<br><br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[ボディシャンプー ボディソープ/ブランド：8X4(エイトフォー)/],8x4メン デオドラントボディウォッシュ リフレッシュ 本体(400mL)【8X4(エイトフォー)】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション8x4メン デオドラントボディウォッシュ リフレッシュ 本体(400mL)【8X4(エイトフォー)】,8X4(エイトフォー)★税抜1900円以上で送料無料★。8x4メン デオドラントボディウォッシュ リフレッシュ 本体(400mL)【8X4(エイトフォー)】[rn]
14-5904,http://tshop.r10s.jp/soukai/cabinet/85/4987107615985.jpg?fitin=700:700,1093.6000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,ミノン 全身シャンプー さらっとタイプ(450mL)【MINON(ミノン)】,MINON(ミノン)★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞ボディシャンプー ボディソープ＞無添加ボディソープ・敏感肌ボディソープ＞ミノン 全身シャンプー さらっとタイプ (450mL)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【ミノン 全身シャンプー さらっとタイプの商品詳細】<br>●アレルギーの原因物質を極力カット<br>●無着色・微香性<br>●健康な素肌と同じ弱酸性。素肌に余分な負担をかけません。<br>●うるおいを守りながら汚れを洗い流すので、荒い上がりはつっぱらず、さらっとすべすべです。<br><br>【効能 効果】<br>皮膚の洗浄、にきび、かみそりまけ及び肌あれを防ぐ<br><br>【使用方法】<br>・スポンジまたはガーゼにお湯を含ませ、本品の適量を加え、よく泡立ててご使用ください。<br>・その後、よく洗い流してください。<br><br>【成分】<br>有効成分・・・グリチルリチン酸ジカリウム<br>その他の成分・・・ヤシ油脂肪酸アシルDL-アラニンTEA液、ヤシ油脂肪酸アシルグルタミン酸K、水酸化K、アルキルカルボキシメチルヒドロキシエチルイミダゾリニウムベタイン、キサンタンガム、BG、ベントナイト、クエン酸、ジステアリン酸グリコール、パラベン、安息香酸Na、グリシン、アラニン、セリン、アルギニン、L-バリン、L-ロイシン、スレオニン、ヒスチジン、香料<br><br>【ブランド】<br>MINON(ミノン)<br><br>【発売元、製造元、輸入元又は販売元】<br>第一三共ヘルスケア<br><br>(MINON)<br><br>第一三共ヘルスケア<br>103-8541 東京都中央区日本橋小網町1-8<br>06-6203-1951<br><br>広告文責：株式会社爽快ドラッグ<br><br>[ボディシャンプー ボディソープ/ブランド：MINON(ミノン)/],ミノン 全身シャンプー さらっとタイプ(450mL)【MINON(ミノン)】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションミノン 全身シャンプー さらっとタイプ(450mL)【MINON(ミノン)】,MINON(ミノン)★税抜1900円以上で送料無料★。ミノン 全身シャンプー さらっとタイプ(450mL)【MINON(ミノン)】[rn]
14-5905,http://tshop.r10s.jp/soukai/cabinet/16/4902895039416.jpg?fitin=700:700,569.6000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,アレルジーナ 薬用ボディソープ(420mL),★税抜1900円以上で送料無料★,お店TOP＞バス・洗面＞ボディシャンプー ボディソープ＞薬用ボディソープ＞アレルジーナ 薬用ボディソープ (420mL)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【アレルジーナ 薬用ボディソープの商品詳細】<br>●大人のための低刺激のボディソープです。<br>●抗ヒスタミン成分である塩酸ジフェンヒドラミン配合<br>●殺菌成分イソプロピルメチルフェノールが細菌を殺菌します。<br><br>【使用方法】<br>・キャップ部を固定しノズル部を矢印の方向に回すとポンプが上がります。空回りする時は、キャップ部を締め直して再度ノズル部を回してください。<br>・使いはじめは、中身が出るまで数回押してください。<br>・適量(ポンプ2～3押し)をタオルまたはスポンジなどでよく泡立て、泡で肌を包み込むようにやさしく洗い、その後充分に洗い流してください。<br><br>【成分】<br>有効成分・・・塩酸ジフェンヒドラミン、イソプロピルメチルフェノール<br>その他の成分・・・K石けん用素地、ラウリン酸アミドプロピルベタイン液、ヤシ油脂肪酸ジエタノールアミド、アロエエキス(1)、ニンジンエキス、濃グリセリン、EDTA-4Na、ヒドロキシエタンジホスホン酸4Na液、BG、無水エタノール、塩化K、香料、pH調整剤<br>【注意事項】<br>・湿疹・皮膚炎(かぶれ・ただれ)等の皮膚障害があるときには、悪化あせるおそれがありますので使用しないでください。<br>・かぶれたり、刺激を感じたときには、使用を中止してください。<br>・使用中、または使用後日光にあたって、赤味・はれ・かゆみ・刺激などの異常が現れた場合は、使用を中止し、皮膚科専門医等にご相談されることをおすすめします。そのまま使用を続けますと悪化することがあります。<br>・目に入らないように注意してください。目に入った時は、すぐにきれいな水で洗い流してください。<br>・乳幼児の手の届かないところに保管してください。<br><br>【発売元、製造元、輸入元又は販売元】<br>マックス<br><br>(allergina ボディーソープ)<br><br>マックス<br>581-0084 大阪府八尾市植松町2-9-29<br>0729-94-2223<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[ボディシャンプー ボディソープ],アレルジーナ 薬用ボディソープ(420mL)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションアレルジーナ 薬用ボディソープ(420mL),★税抜1900円以上で送料無料★。アレルジーナ 薬用ボディソープ(420mL)[rn]
14-5906,http://tshop.r10s.jp/soukai/cabinet/64/4902895037764.jpg?fitin=700:700,369.6000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,太陽のさちEX ストロング ボディソープ つめかえ用(320mL)【170414_soukai】【太陽のさちEX ストロング】,太陽のさちEX ストロング★税抜1900円以上で送料無料★,お店TOP＞バス・洗面＞ボディシャンプー ボディソープ＞薬用ボディソープ＞太陽のさちEX ストロング ボディソープ つめかえ用 (320mL)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【太陽のさちEX ストロング ボディソープ つめかえ用の商品詳細】<br>●体臭ブロック+ベタつきクリア<br>●体臭・加齢臭を防ぎ、皮脂の汚れもスッキリ爽快<br>●有効成分が「臭い」の原因菌を殺菌<br>●炭が皮脂汚れをスッキリ落とす<br>●柿渋エキス(保湿成分)配合<br>●日本製<br><br>【効能 効果】<br>・皮膚の洗浄、殺菌、消毒・体臭を防ぐ<br><br>【成分】<br>有効成分・・・イソプロピルメチルフェノール<br>その他の成分・・・K石けん素地、ラウリン酸アミドプロピルベタイン液、ヤシ油脂肪酸ジエタノールアミド、EDTA-4Na、塩化Na、エタノール、無水エタノール、ヒドロキシプロピルメチルセルロース、薬用炭、濃グリセリン、茶エキス-1、クマザサエキス、セージエキス、BG、柿タンニン、グリシン、クエン酸Na、硫酸Zn、香料、pH調整剤<br>【注意事項】<br>・湿疹・皮膚炎(かぶれ・ただれ)等の皮膚障害があるときは、悪化させるおそれがありますので使用しないでください。<br>・かぶれたり、刺激を感じたときには、使用を中止してください。<br>・目に入らないようご注意ください。目に入った場合は、こすらずにすぐに洗い流してください。目に異物感が残る場合は、眼科医にご相談ください。<br><br>【ブランド】<br>太陽のさちEX ストロング<br><br>【発売元、製造元、輸入元又は販売元】<br>マックス<br><br>(太陽の幸EX STRONG ボディーソープ 詰め替え用 詰替え用 詰替用)<br><br>/(/F215508/)/<br><br>マックス<br>581-0084 大阪府八尾市植松町2-9-29<br>0729-94-2223<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[ボディシャンプー ボディソープ/ブランド：太陽のさちEX ストロング/],太陽のさちEX ストロング ボディソープ つめかえ用(320mL)【170414_soukai】【太陽のさちEX ストロング】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション太陽のさちEX ストロング ボディソープ つめかえ用(320mL)【170414_soukai】【太陽のさちEX ストロング】,太陽のさちEX ストロング★税抜1900円以上で送料無料★。太陽のさちEX ストロング ボディソープ つめかえ用(320mL)【170414_soukai】【太陽のさちEX ストロング】[rn]
14-5907,http://tshop.r10s.jp/soukai/cabinet/24/4902895037924.jpg?fitin=700:700,436.0000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,柿渋・足のシャワーガン(250mL),★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞ボディシャンプー ボディソープ＞薬用ボディソープ＞柿渋・足のシャワーガン (250mL)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【柿渋・足のシャワーガンの商品詳細】<br>●気になる足の臭いに！帰宅後の新習慣<br>●足の臭いをサッと洗い流して足の汗臭を防ぎます。洗い上がりサッパリ！<br>●柿渋エキス(保湿成分 柿タンニン)配合<br>●日本製<br><br>【効能 効果】<br>・皮膚の洗浄、殺菌、消毒・体臭を防ぐ<br><br>【使用方法】<br>・足の臭いの気になる部位に直接スプレーし、手または、お湯を含ませたタオルなどで洗い、その後ていねいにすすいでください<br><br>【成分】<br>有効成分・・・イソプロピルメチルフェノール<br>その他の成分・・・K石けん素地、ラウリン酸アミドプロピルベタイン液、ヤシ油脂肪酸ジエタノールアミド、EDTA-4Na、ヒドロキシエタンジホスホン酸4Na液、エタノール、セージエキス、BG、チャエキス(1)、無水エタノール、ユーカリ油、柿タンニン、グリシン、濃グリセリン、クエン酸Na、硫酸Zn、香料、pH調整剤<br><br>【発売元、製造元、輸入元又は販売元】<br>マックス<br><br>マックス<br>581-0084 大阪府八尾市植松町2-9-29<br>0729-94-2223<br><br>広告文責：株式会社爽快ドラッグ<br><br>[ボディシャンプー ボディソープ],柿渋・足のシャワーガン(250mL)：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション柿渋・足のシャワーガン(250mL),★税抜1900円以上で送料無料★。柿渋・足のシャワーガン(250mL)[rn]
14-5908,http://tshop.r10s.jp/soukai/cabinet/30/4901301330130.jpg?fitin=700:700,341.6000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,【在庫限り】メンズビオレ デオドラントボディウォッシュ 肌ケア 本体+ディープモイスト洗顔 ミニ(1セット)【メンズビオレ】,メンズビオレ★税抜1900円以上で送料無料★,お店TOP＞バス・洗面＞ボディシャンプー ボディソープ＞薬用ボディソープ＞メンズビオレ デオドラントボディウォッシュ 肌ケア 本体+ディープモイスト洗顔 ミニ (1セット)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：ボディウォッシュ：医薬部外品<br><br>【メンズビオレ デオドラントボディウォッシュ 肌ケア 本体+ディープモイスト洗顔 ミニの商品詳細】<br>●大切な肌のうるおい奪わず洗える肌ケア洗浄<br>●デオドラント成分*配合の薬用泡が「毛穴汚れ」までスッキリ！ニオイ予防<br>●ヒアルロン酸配合(保湿成分)<br>●メントール・アルコール(エチルアルコール)無配合<br>●素早くたっぷり泡立ち、やわらかな泡で気持ちよく洗える<br>●胸や背中などのニキビを防ぐ<br>●おだやかなフローラルの香り<br>*殺菌・防臭成分<br>●ボディウォッシュ(液体タイプ)<br><br>【使用方法】<br>★ボディウォッシュ<br>・湿らせたタオルやスポンジなどに適量をつけ、軽くもむようにして泡立てて洗い、あとはよく流します。<br>★洗顔料<br>・適量(1g程度)を水やお湯で泡立てて洗い、あとはよく流します。<br><br>【セット詳細】<br>メンズビオレ デオドラントボディウォッシュ(全身洗浄料)・・・440mL<br>メンズビオレ ディープモイスト洗顔 試供品(非売品)・・・20g<br>【成分】<br>★メンズビオレ デオドラントボディウォッシュ<br>イソプロピルメチルフェノール*、水、ラウリン酸、ラウレス硫酸Na、ラウリルヒドロキシスルホベタイン液、水酸化カリウム液(A)、ミリスチン酸、ジステアリン酸グリコール、ヤシ油脂肪酸エタノールアミド、POEラウリルエーテル酢酸、パルミチン酸、POE(4)ラウリルエーテル、ヒドロキシエタンジホスホン酸液、水酸化ナトリウム液、アミノヒドロキシメチルプロパンジオール、ヒアルロン酸Na-1、エデト酸塩、安息香酸塩、香料<br>*は「有効成分」、無表示は「その他の成分」<br>★メンズビオレ ディープモイスト洗顔 試供品<br>水、ソルビトール、ラウリルヒドロキシスルタイン、ラウリン酸、ラウレス-6カルボン酸、水酸化K、ミリスチン酸、ヒアルロン酸Na、パルミチン酸、エチルヘキシルグリセリン、(アクリレーツ／アクリル酸アルキル(C10-30))クロスポリマー、PEG-65M、エタノール、EDTA-2Na、フェノキシエタノール、香料<br>【注意事項】<br>・湿疹、皮フ炎(かぶれ、ただれ)等の皮フ障害のある時には、悪化させるおそれがあるので使わない<br>・かぶれ、刺激等の異常が出たら使用を中止し、皮フ科医へ相談する。使い続けると症状が悪化することがある<br>・ポンプを押す時や使用中、目に入らないよう注意し、入った時は、すぐに充分洗い流す<br>・子供や認知症の方などの誤飲等を防ぐため、置き場所に注意する<br><br>【ブランド】<br>メンズビオレ<br><br>【発売元、製造元、輸入元又は販売元】<br>花王<br><br><font color='red'>本品はメーカー製造中止のため、在庫限りで販売終了となります。</font><br><br><font color='red'>ヘアケア、スキンケア用品 0120-165-692</font><br><br>(Men's Biore DEODORANT BODY WASH ボディーウォッシュ)<br><br>花王<br>131-8501 墨田区文花2-1-3 生活者コミュニケーションセンター 消費者相談室　※電話番号は商品詳細参照<br><br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[ボディシャンプー ボディソープ/ブランド：メンズビオレ/],【在庫限り】メンズビオレ デオドラントボディウォッシュ 肌ケア 本体+ディープモイスト洗顔 ミニ(1セット)【メンズビオレ】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション【在庫限り】メンズビオレ デオドラントボディウォッシュ 肌ケア 本体+ディープモイスト洗顔 ミニ(1セット)【メンズビオレ】,メンズビオレ★税抜1900円以上で送料無料★。【在庫限り】メンズビオレ デオドラントボディウォッシュ 肌ケア 本体+ディープモイスト洗顔 ミニ(1セット)【メンズビオレ】[rn]
14-5909,http://tshop.r10s.jp/soukai/cabinet/84/4513574018884.jpg?fitin=700:700,295.2000,,美容・コスメ・香水 > ボディケア > 石けん・ボディソープ,薬用 柿渋 ボディソープ(600mL)【薬用柿渋(熊野油脂)】,薬用柿渋(熊野油脂)★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/sd/sale/saleitem_20170420.gif' border='0' width='100%'><br><br>お店TOP＞バス・洗面＞ボディシャンプー ボディソープ＞薬用ボディソープ＞薬用 柿渋 ボディソープ (600mL)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【薬用 柿渋 ボディソープの商品詳細】<br>●天然由来成分 柿渋エキス(保湿成分カキタンニン)+殺菌成分イソプロピルメチルフェノール配合のボディソープです。<br>●ニオイのもとを殺菌・消毒。体臭、汗臭を防ぐ<br>●たっぷり豊かな泡立ちで気になるニオイの原因となる汗や汚れ、余分な皮脂・古い角質をしっかり清浄<br>●高保湿成分ヒアルロン酸配合。お肌をやさしくケアしてハリとツヤを与えます。<br>●さわやかな香りが広がり、気分までリフレッシュします。<br>●お肌と同じ弱酸性<br><br>【使用方法】<br>・お湯を含ませたタオルやスポンジなどに適量をとり、軽く泡立ててからお使いください。<br>・その後、洗い流してください。<br><br>【成分】<br>有効成分・・・イソプロピルメチルフェノール<br>その他の成分・・・ポリオキシエチレンスルホコハク酸ラウリル二ナトリウム液、ヤシ油脂肪酸アミドプロピルベタイン、ポリオキシエチレンラウリルエーテル硫酸塩、アルキルグルコシド、ヤシ油脂肪酸N-メチルエタノールアミド、PG、ラウリン酸、塩化ジメチルジアリルアンモニウム・アクリルアミド共重合体液、ジステアリン酸グリコール、チャエキス(1)、カキタンニン、グリシン、濃グリセリン、ビタミンCリン酸Mg、アロエエキス(2)、モモ葉エキス、バラエキス、ヒアルロン酸ナトリウム(2)、ヘキサデシロキシPGヒドロキシエチルヘキサデカナミド、アルギニン、ツバキ油、エデト酸塩、クエン酸Na、硫酸亜鉛、pH調整剤、粘度調整剤、パラベン、香料<br>【注意事項】<br>・傷やはれもの、しっしん等の異常がある時はご使用にならないでください。<br>・赤み・刺激等の異常があらわれた場合は使用を中止し、皮フ科専門医等にご相談ください。そのまま使用を続けますと、症状が悪化することがあります。<br>・目に入らないようご注意ください。万一目に入った場合は、すぐに水又はぬるま湯で洗い流してください。なお、異常が残る場合は眼科医にご相談ください。<br>・極端に高温になったり直射日光のあたる所には保管しないでください。<br>・乳幼児の手の届かない所に保管してください。<br><br>【ブランド】<br>薬用柿渋(熊野油脂)<br><br>【発売元、製造元、輸入元又は販売元】<br>熊野油脂<br><br>(ボディーソープ)<br><br>熊野油脂<br>489-0881 愛知県瀬戸市熊野35<br>0561-82-9245<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[ボディシャンプー ボディソープ/ブランド：薬用柿渋(熊野油脂)/],薬用 柿渋 ボディソープ(600mL)【薬用柿渋(熊野油脂)】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション薬用 柿渋 ボディソープ(600mL)【薬用柿渋(熊野油脂)】,薬用柿渋(熊野油脂)★税抜1900円以上で送料無料★。薬用 柿渋 ボディソープ(600mL)【薬用柿渋(熊野油脂)】[rn]
