14-102901,,21048.0000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAEM-0975 W】(4546776)ＳＡＥＭ型高さ調整作業台 ９００Ｘ７５０ Ｗ色 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●650～950mmの間で50mmピッチの高さ調節ができますので、作業内容に合わせて座り作業・立ち作業のいずれにもご利用できます。<br>●間口(mm):900<br>●奥行(mm):750<br>●高さ(mm):650～950<br>●色:ホワイト<br>●天板材質:スチール<br>●組立式<br>●昇降方式:金具調整式<br>●昇降ピッチ:50mm<br>●アジャスターねじサイズ:M16×2.0<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAEM-0975 W】(4546776)ＳＡＥＭ型高さ調整作業台 ９００Ｘ７５０ Ｗ色 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAEM-0975 W】(4546776)ＳＡＥＭ型高さ調整作業台 ９００Ｘ７５０ Ｗ色 受注単位1,物流保管用品\作業台\軽量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAEM-0975 W】(4546776)ＳＡＥＭ型高さ調整作業台 ９００Ｘ７５０ Ｗ色 受注単位1[rn]
14-102902,,22214.4000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HSAE-1560 W】(4544749)ＨＳＡＥ型立作業台 １５００Ｘ６００ＸＨ９００ Ｗ色 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●耐衝撃性の高いスチール天板です。<br>●スチール天板を使用し、汚れがひと拭きで取れ、割れや傷への耐久性に優れています。<br>●主要部溶接構造のノックダウン式で、組立作業など、立作業を意識した設計です。<br>●間口(mm):1500<br>●奥行(mm):600<br>●高さ(mm):900<br>●均等荷重(kg):300<br>●天板材質:スチール<br>●色:ホワイト<br>●組立式<br>●アジャスターねじサイズ:M16×2.0<br>●アジャスター調整範囲:20mm<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HSAE-1560 W】(4544749)ＨＳＡＥ型立作業台 １５００Ｘ６００ＸＨ９００ Ｗ色 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HSAE-1560 W】(4544749)ＨＳＡＥ型立作業台 １５００Ｘ６００ＸＨ９００ Ｗ色 受注単位1,物流保管用品\作業台\軽量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【HSAE-1560 W】(4544749)ＨＳＡＥ型立作業台 １５００Ｘ６００ＸＨ９００ Ｗ色 受注単位1[rn]
14-102903,,22797.6000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAE-0960UDK2 DG】(4546181)ＳＡＥ型作業台 ９００Ｘ６００ＸＨ７４０ 薄型２段引出付 ＤＧ色 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●引出しは使い勝手に応じて使いやすい位置に取り付けできます。<br>●スチール天板を使用し、汚れがひと拭きで取れ、割れや傷への耐久性に優れています。<br>●引出付で簡単に収納できます。<br>●間口(mm):900<br>●奥行(mm):600<br>●高さ(mm):740<br>●均等荷重(kg):300<br>●天板材質:スチール<br>●色:ダークグレー<br>●質量(kg):33.5<br>●引出し:薄型1列2段 UDK-002 W カギあり<br>●組立式<br>●アジャスターねじサイズ:M16×2.0<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAE-0960UDK2 DG】(4546181)ＳＡＥ型作業台 ９００Ｘ６００ＸＨ７４０ 薄型２段引出付 ＤＧ色 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAE-0960UDK2 DG】(4546181)ＳＡＥ型作業台 ９００Ｘ６００ＸＨ７４０ 薄型２段引出付 ＤＧ色 受注単位1,物流保管用品\作業台\軽量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAE-0960UDK2 DG】(4546181)ＳＡＥ型作業台 ９００Ｘ６００ＸＨ７４０ 薄型２段引出付 ＤＧ色 受注単位1[rn]
14-102904,,12405.6000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BE-0975】(4543505)ＢＥ型軽量作業台 ９００Ｘ７５０Ｘ７４０ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●青色ポリ化粧天板を使用し、目に優しく、長期間の作業でも負担が軽減できます。商品の仕分けや検品に最適です。表面は滑らかで、ソフトな光沢があり清潔感を保持し、耐水性・防汚性にも優れています。<br>●間口(mm):900<br>●奥行(mm):750<br>●高さ(mm):740<br>●均等荷重(kg):250<br>●天板材質:ポリ化粧<br>●色:ダークグレー<br>●質量(kg):21<br>●組立式<br>●アジャスターねじサイズ:M16×2.0<br>●アジャスター調整範囲:20mm<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BE-0975】(4543505)ＢＥ型軽量作業台 ９００Ｘ７５０Ｘ７４０ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BE-0975】(4543505)ＢＥ型軽量作業台 ９００Ｘ７５０Ｘ７４０ 受注単位1,物流保管用品\作業台\軽量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BE-0975】(4543505)ＢＥ型軽量作業台 ９００Ｘ７５０Ｘ７４０ 受注単位1[rn]
14-102905,,29318.4000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAEM-1809 W】(4546946)ＳＡＥＭ型高さ調整作業台 １８００Ｘ９００ Ｗ色 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●650～950mmの間で50mmピッチの高さ調節ができますので、作業内容に合わせて座り作業・立ち作業のいずれにもご利用できます。<br>●間口(mm):1800<br>●奥行(mm):900<br>●高さ(mm):650～950<br>●色:ホワイト<br>●天板材質:スチール<br>●組立式<br>●昇降方式:金具調整式<br>●昇降ピッチ:50mm<br>●アジャスターねじサイズ:M16×2.0<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAEM-1809 W】(4546946)ＳＡＥＭ型高さ調整作業台 １８００Ｘ９００ Ｗ色 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAEM-1809 W】(4546946)ＳＡＥＭ型高さ調整作業台 １８００Ｘ９００ Ｗ色 受注単位1,物流保管用品\作業台\軽量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SAEM-1809 W】(4546946)ＳＡＥＭ型高さ調整作業台 １８００Ｘ９００ Ｗ色 受注単位1[rn]
14-102906,,17161.6000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BE-1575C75】(4543751)ＢＥ型軽量作業台 １５００Ｘ７５０ 車輪付 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●作業に応じて、手軽に作業台を移動させることができます。<br>●青色ポリ化粧天板を使用し、目に優しく、長期間の作業でも負担が軽減できます。商品の仕分けや検品に最適です。表面は滑らかで、ソフトな光沢があり清潔感を保持し、耐水性・防汚性にも優れています。<br>●キャスター付で移動に便利です。<br>●間口(mm):1500<br>●奥行(mm):750<br>●高さ(mm):809<br>●均等荷重(kg):250<br>●天板材質:ポリ化粧<br>●色:ダークグレー<br>●質量(kg):36<br>●75mm 自在車 2個・75mm 自在車（ストッパー付) 2個<br>●組立式<br>●キャスター付<br>●本体:スチール<br>●キャスター金具:スチール<br>●車輪:ゴム<br>●移動の際には台の上に物をのせないでください。<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BE-1575C75】(4543751)ＢＥ型軽量作業台 １５００Ｘ７５０ 車輪付 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BE-1575C75】(4543751)ＢＥ型軽量作業台 １５００Ｘ７５０ 車輪付 受注単位1,物流保管用品\作業台\軽量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【BE-1575C75】(4543751)ＢＥ型軽量作業台 １５００Ｘ７５０ 車輪付 受注単位1[rn]
14-102907,,84659.2000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1809UDC111】(4545991)ＲＤＷ型作業台 １８００Ｘ９００ＸＨ７４０ ３段ワゴン付 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●引出しが３段あるサイドキャビネット付です。<br>●サイドキャビネットにはキャスターがついています。<br>●耐久性に優れています。<br>●脚部はグリーン色です。<br>●リノリューム張天板を使用し、適度な弾力性および防水性・耐油性・耐汚染性に優れています。<br>●サイドキャビネット付で工具や図面等の管理に便利です。<br>●間口(mm):1800<br>●奥行(mm):900<br>●高さ(mm):740<br>●均等荷重(kg):2000<br>●天板材質:リノリューム<br>●色:グリーン<br>●下桟仕様<br>●サイドキャビネットUDC-111：引出大・中・小各１段<br>●組立式<br>●サイドキャビネット付<br>●下桟仕様<br>●アジャスターねじサイズ:M16×2.0<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1809UDC111】(4545991)ＲＤＷ型作業台 １８００Ｘ９００ＸＨ７４０ ３段ワゴン付 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1809UDC111】(4545991)ＲＤＷ型作業台 １８００Ｘ９００ＸＨ７４０ ３段ワゴン付 受注単位1,物流保管用品\作業台\中量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1809UDC111】(4545991)ＲＤＷ型作業台 １８００Ｘ９００ＸＨ７４０ ３段ワゴン付 受注単位1[rn]
14-102908,,66685.6000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SDW-1200UDC111】(4546997)ＳＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ ３段ワゴン付 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●引出しが３段あるサイドキャビネット付です。<br>●サイドキャビネットにはキャスターがついています。<br>●耐久性に優れています。<br>●脚部はグリーン色です。<br>●スチール天板を使用し、汚れがひと拭きでとれ、割れや傷への耐久性に優れています。<br>●サイドキャビネット付で工具や図面等の管理に便利です。<br>●間口(mm):1200<br>●奥行(mm):750<br>●高さ(mm):740<br>●均等荷重(kg):2000<br>●天板材質:スチール<br>●色:グリーン<br>●下桟仕様<br>●サイドキャビネットUDC-111：引出大・中・小各１段<br>●組立式<br>●サイドキャビネット付<br>●下桟仕様<br>●アジャスターねじサイズ:M16×2.0<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SDW-1200UDC111】(4546997)ＳＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ ３段ワゴン付 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SDW-1200UDC111】(4546997)ＳＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ ３段ワゴン付 受注単位1,物流保管用品\作業台\中量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SDW-1200UDC111】(4546997)ＳＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ ３段ワゴン付 受注単位1[rn]
14-102909,,36937.6000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1200LT】(4545923)ＲＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ 全面下棚付 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●下棚２枚敷きで作業台下の空間を有効活用できます。<br>●耐久性に優れています。<br>●脚部はグリーン色です。<br>●リノリューム張天板を使用し、適度な弾力性および防水性・耐油性・耐汚染性に優れています。<br>●全面下棚仕様で物の保管に便利です。<br>●間口(mm):1200<br>●奥行(mm):750<br>●高さ(mm):740<br>●均等荷重(kg):2000<br>●天板材質:リノリューム<br>●色:グリーン<br>●質量(kg):58<br>●下棚:HLT型(2枚)<br>●組立式<br>●下棚:HLT型 1枚付)<br>●アジャスターねじサイズ:M16×2.0<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1200LT】(4545923)ＲＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ 全面下棚付 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1200LT】(4545923)ＲＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ 全面下棚付 受注単位1,物流保管用品\作業台\中量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1200LT】(4545923)ＲＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ 全面下棚付 受注単位1[rn]
14-102910,,49715.2000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1200FL2】(4672577)ＲＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ ２列引出付 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●深めの引出しを２列設置しており、工具などの保管に大変便利です。<br>●引出しは使いやすい位置に取り付けできます。<br>●主要部溶接構造のノックダウン式で耐久性抜群です。<br>●間口(mm):1200<br>●奥行(mm):750<br>●高さ(mm):740<br>●均等荷重(kg):2000<br>●天板材質:リノリューム<br>●質量(kg):70.5<br>●引出し:2列1段 FL-2 カギあり<br>●下棚：ＨＬＴ型（１枚）<br>●アジャスターねじサイズ:M16×2.0<br>●組立式<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1200FL2】(4672577)ＲＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ ２列引出付 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1200FL2】(4672577)ＲＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ ２列引出付 受注単位1,物流保管用品\作業台\中量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【RDW-1200FL2】(4672577)ＲＤＷ型作業台 １２００Ｘ７５０ＸＨ７４０ ２列引出付 受注単位1[rn]
14-102911,,75380.8000,,花・ガーデン・DIY > DIY・工具 > はしご・作業台 > 作業台,『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SDW-1800UDC111】(4547039)ＳＤＷ型作業台 １８００Ｘ７５０ＸＨ７４０ ３段ワゴン付 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●引出しが３段あるサイドキャビネット付です。<br>●サイドキャビネットにはキャスターがついています。<br>●耐久性に優れています。<br>●脚部はグリーン色です。<br>●スチール天板を使用し、汚れがひと拭きでとれ、割れや傷への耐久性に優れています。<br>●サイドキャビネット付で工具や図面等の管理に便利です。<br>●間口(mm):1800<br>●奥行(mm):750<br>●高さ(mm):740<br>●均等荷重(kg):2000<br>●天板材質:スチール<br>●色:グリーン<br>●下桟仕様<br>●サイドキャビネットUDC-111：引出大・中・小各１段<br>●組立式<br>●サイドキャビネット付<br>●下桟仕様<br>●アジャスターねじサイズ:M16×2.0<br>●本体:スチール<br>",『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SDW-1800UDC111】(4547039)ＳＤＷ型作業台 １８００Ｘ７５０ＸＨ７４０ ３段ワゴン付 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SDW-1800UDC111】(4547039)ＳＤＷ型作業台 １８００Ｘ７５０ＸＨ７４０ ３段ワゴン付 受注単位1,物流保管用品\作業台\中量作業台。『カード対応OK！』##■〒トラスコ中山（株）/ＴＲＵＳＣＯ【SDW-1800UDC111】(4547039)ＳＤＷ型作業台 １８００Ｘ７５０ＸＨ７４０ ３段ワゴン付 受注単位1[rn]
