14-40601,http://tshop.r10s.jp/metrotrip/cabinet/item/2017/mac-mm71507.jpg?fitin=700:700,10400.0000,,バッグ・小物・ブランド雑貨 > バッグ > 男女兼用バッグ > バックパック・リュック,マックパック macpac カフ22 バックパック(22L)[全5色](MM71507)KAHU22 ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆,"<table width=""100%"" border=""0"" cellpadding=""7"">

<tr>
<td>独自の風合いや高い耐久力が多くの山岳ガイドやクライマー達から絶大な信頼を得ている生地「アズテック」を使った、頑丈なデイパックです。シンプルでスタイリッシュなソラマメ型のデザインは女性からに人気も高く、ヒップベルトも簡単に着脱できるので、フィールドやタウンユースでも活躍してくれます</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/mac-mm71507_3.jpg""></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/mac-mm71507_5.jpg""></td>
</tr>
<tr>
<td>●素材</td>
</tr>
<tr>
<td>AzTec(R) HP 8oz canvas(アズテックHPキャンバス)</td>
</tr>
<tr>
    <td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_mac-aztec2.jpg""></td>
  </tr>
<tr>
<td>●生産国</td>
</tr>
<tr>
<td>フィリピン製</td>
</tr>
<tr>
<td>●主な仕様</td>
</tr>
<tr>
<td>・通気性の高いショルダーハーネス</td>
</tr>
<tr>
<td>・フロントにジッパーポケット</td>
</tr>
<tr>
<td>・ボトムにライトループ付</td>
</tr>
<tr>
<td>・取り外し式ヒップベルト</td>
</tr>
<tr>
<td>・ラップトップも収納可能なメッシュスリーブ</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td>●サイズ</td>
</tr>
<tr>
<td>約48×30×13cm[縦×横×奥行]</td>
</tr>
<tr>
<td>●容量</td>
</tr>
<tr>
<td>22L</td>
</tr>
<tr>
<td>●重量</td>
</tr>
<tr>
<td>約700g</td>
</tr>
<tr>
<td>●ハーネスサイズ</td>
</tr>
<tr>
<td>STD(適応サイズ：背中の長さ31-42cm/パックの背面長：37-44cm/適応身長目安：152-178cm)</td>
</tr>
<tr>
<td>●ハーネスの種類</td>
</tr>
<tr>
<td>T-Bone(Tボーン)(対象荷重目安：6～10kg)<br>
特徴：背面がフィットし、S字のショルダーストラップがさらに荷重をホールドします</td>
</tr>
<tr>
<td></td>
</tr>

<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/mac-mm71507_1.jpg""></td>
</tr>
<tr>
<td>●注意事項</td>
</tr>
<tr>
<td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_attention.gif""></td>
</tr>
<tr>
<td>※素材の特性上、濡れた状態や摩擦などにより色落ち色移りする場合があります。また、ワックス加工を施しておりますので擦れたり摩擦により傷やシワがつきやすくなっております</td>
</tr>
<tr>
<td>※商品・商品画像についての注意事項はこちらもご確認ください</td>
</tr>
<tr>
<td>●関連キーワード</td>
</tr>
<tr>
<td>[PC対応][タブレット対応]<br>デイパック リュックサック ザック ラップトップ アウトドア トラベル 旅行 トレッキング ハイキング キャンプ フェス サイクリング 自転車 通勤 通学</td>
</tr>
</table>
<br><br>
■ブランドリンク<br>macpac(マックパック)",マックパック macpac カフ22 バックパック(22L)[全5色](MM71507)KAHU22 ユニセックス(男女兼用)【鞄】_11704F(trip)：trip,ノースフェイス　バッグアウトドア　バッグトラベルバッグ旅行鞄スーツケースキャリーバッグトラベルウェアグレゴリー旅行　サンダルブリーフケース効率収納セキュリティグッズ海外旅行国内旅行人気　バッグマックパック macpac カフ22 バックパック(22L)[全5色](MM71507)KAHU22 ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆。マックパック macpac カフ22 バックパック(22L)[全5色](MM71507)KAHU22 ユニセックス(男女兼用)【鞄】_11704F(trip)[rn]
14-40602,http://tshop.r10s.jp/metrotrip/cabinet/item/2017/mac-mm71707.jpg?fitin=700:700,12800.0000,,バッグ・小物・ブランド雑貨 > バッグ > 男女兼用バッグ > バックパック・リュック,マックパック macpac カウリ クラシック バックパック(30L)[全4色](MM71707)KAURI CLASSIC ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆,"<table width=""100%"" border=""0"" cellpadding=""7"">

<tr>
<td>macpacの定番バックパックとして人気の「カウリ」。カウリクラシックは、誕生当時の面影を残しつつ、背負いやすさを両立させた復刻モデルです。荷室へのアクセスが容易なパネルローディング型で、フロントにはオーガナイザー付きファスナーポケットを装備。サイドには、ボトルや傘、ポールなどを収納するポケットを配備。使えば使うほど風合いが増すアズテックならではの素材感は、長年使い続ける楽しみを持ちながら、低山トレッキングから日常のコンセプトアイテムとしても幅広く活用し続けられます</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/mac-mm71707_3.jpg""></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/mac-mm71707_5.jpg""></td>
</tr>
<tr>
<td>●素材</td>
</tr>
<tr>
<td>AzTec(R) HP 8oz canvas(アズテックHPキャンバス)</td>
</tr>
<tr>
    <td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_mac-aztec2.jpg""></td>
  </tr>
<tr>
<td>●生産国</td>
</tr>
<tr>
<td>フィリピン製</td>
</tr>
<tr>
<td>●主な仕様</td>
</tr>
<tr>
<td>・オーガナイザー付のフロントポケット</td>
</tr>
<tr>
<td>・内側にジッパー付の貴重品ポケット</td>
</tr>
<tr>
<td>・フロントに2本のコンプレッションストラップ</td>
</tr>
<tr>
<td>・ボトルや傘、ポールが収納可能なサイドポケット</td>
</tr>
<tr>
<td>・ハイドレーションバッグ対応</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td>●サイズ</td>
</tr>
<tr>
<td>約50×26×23cm[縦×横×奥行]</td>
</tr>
<tr>
<td>●容量</td>
</tr>
<tr>
<td>30L</td>
</tr>
<tr>
<td>●重量</td>
</tr>
<tr>
<td>約900g</td>
</tr>
<tr>
<td>●ハーネスサイズ</td>
</tr>
<tr>
<td>STD(適応サイズ：背中の長さ31-42cm/パックの背面長：37-44cm/適応身長目安：152-178cm)</td>
</tr>
<tr>
<td>●ハーネスの種類</td>
</tr>
<tr>
<td>AirSupply(エアサプライ)(対象荷重目安：5～20kg)<br>
特徴：軽めの荷物を快適に運べます。汗をかいても背中をドライに保ち、アウトドアスタイルをより楽しくします</td>
</tr>
<tr>
<td></td>
</tr>

<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/mac-mm71707_1.jpg""></td>
</tr>
<tr>
<td>●注意事項</td>
</tr>
<tr>
<td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_attention.gif""></td>
</tr>
<tr>
<td>※素材の特性上、濡れた状態や摩擦などにより色落ち色移りする場合があります。また、ワックス加工を施しておりますので擦れたり摩擦により傷やシワがつきやすくなっております</td>
</tr>
<tr>
<td>※商品・商品画像についての注意事項はこちらもご確認ください</td>
</tr>
<tr>
<td>●関連キーワード</td>
</tr>
<tr>
<td>デイパック リュックサック ザック アウトドア トラベル 旅行 トレッキング ハイキング キャンプ フェス サイクリング 自転車 通勤 通学</td>
</tr>
</table>
<br><br>
■ブランドリンク<br>macpac(マックパック)",マックパック macpac カウリ クラシック バックパック(30L)[全4色](MM71707)KAURI CLASSIC ユニセックス(男女兼用)【鞄】_11704F(trip)：trip,ノースフェイス　バッグアウトドア　バッグトラベルバッグ旅行鞄スーツケースキャリーバッグトラベルウェアグレゴリー旅行　サンダルブリーフケース効率収納セキュリティグッズ海外旅行国内旅行人気　バッグマックパック macpac カウリ クラシック バックパック(30L)[全4色](MM71707)KAURI CLASSIC ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆。マックパック macpac カウリ クラシック バックパック(30L)[全4色](MM71707)KAURI CLASSIC ユニセックス(男女兼用)【鞄】_11704F(trip)[rn]
14-40603,http://tshop.r10s.jp/metrotrip/cabinet/item/2017/grg-fineday.jpg?fitin=700:700,6400.0000,,バッグ・小物・ブランド雑貨 > バッグ > 男女兼用バッグ > バックパック・リュック,グレゴリー GREGORY ファインデイパック(16L)[全6色]【CLASSIC】【新ロゴ】FINEDAY ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆,"<table width=""100%"" border=""0"" cellpadding=""7"">

<tr>
<td>ロングセラーのデイパックのDNAを引き継ぎながらも、少し小ぶりにシンプル設計したファインデイ。スケールダウンすることで、武骨さが和らぎスタイリッシュに仕上げました。小柄な女性やお子さまの背中にも収まりよく、活発な一日がよく似合います</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-fineday_3.jpg""></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-fineday_5.jpg""></td>
</tr>
<tr>
<td>●素材</td>
</tr>
<tr>
<td>420デニールパッククロスナイロン(下記カラーを除く)<br>
[ディープフォレストカモ、ガーデンタペストリー、コットンウッドカモ：600デニールポリエステル]<br>
[HDナイロン：1680デニールナイロン]</td>
</tr>
<tr>
<td>●生産国</td>
</tr>
<tr>
<td>アジア製</td>
</tr>
<tr>
<td>●主な仕様</td>
</tr>
<tr>
<td>・斜めに切られたジッパー付フロントポケット</td>
</tr>
<tr>
<td>・アイスアックス/トレッキングポール装着用ストラップ</td>
</tr>
<tr>
<td>・頑丈な10番YKKジッパーを使用したメインの開口部</td>
</tr>
<tr>
<td>・裏地を張って補強されたボトム部</td>
</tr>
<tr>
<td>・シングルポケット、2WAYポケット(別売)用の8リングアタッチメント</td>
</tr>
<tr>
<td>・小さくバラつきがちなアイテムの収納に便利な内部のジッパー式メッシュポケット</td>
</tr>
<tr>
<td>・グレゴリーの特徴である耐久性の高いEVAショルダーストラップ</td>
</tr>
<tr>
<td>・高さ調節が可能なチェストストラップ(スナップボタンで取り外し可能)</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td>●サイズ</td>
</tr>
<tr>
<td>約43×34×13cm[縦×横×奥行]</td>
</tr>
<tr>
<td>●容量</td>
</tr>
<tr>
<td>16L</td>
</tr>
<tr>
<td>●重量</td>
</tr>
<tr>
<td>約505g</td>
</tr>
<tr>
<td></td>
</tr>

<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-fineday_1.jpg""></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-fineday_2.jpg""></td>
</tr>
<tr>
<td>●注意事項</td>
</tr>
<tr>
<td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_attention.gif""></td>
</tr>
<tr>
<td>※商品・商品画像についての注意事項はこちらもご確認ください</td>
</tr>
<tr>
<td>●関連キーワード</td>
</tr>
<tr>
<td>バックパック リュックサック ザック キャンプ フェス デイリーユース アウトドア 旅行 トラベル ビジネス 通勤 通学 遠足</td>
</tr>
</table>
<br><br>
■ブランドリンク<br>GREGORY(グレゴリー)",グレゴリー GREGORY ファインデイパック(16L)[全6色]【CLASSIC】【新ロゴ】FINEDAY ユニセックス(男女兼用)【鞄】_11704F(trip)：trip,ノースフェイス　バッグアウトドア　バッグトラベルバッグ旅行鞄スーツケースキャリーバッグトラベルウェアグレゴリー旅行　サンダルブリーフケース効率収納セキュリティグッズ海外旅行国内旅行人気　バッググレゴリー GREGORY ファインデイパック(16L)[全6色]【CLASSIC】【新ロゴ】FINEDAY ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆。グレゴリー GREGORY ファインデイパック(16L)[全6色]【CLASSIC】【新ロゴ】FINEDAY ユニセックス(男女兼用)【鞄】_11704F(trip)[rn]
14-40604,http://tshop.r10s.jp/metrotrip/cabinet/item/2017/grg-fineday-db.jpg?fitin=700:700,6400.0000,,バッグ・小物・ブランド雑貨 > バッグ > 男女兼用バッグ > バックパック・リュック,グレゴリー GREGORY ファインデイパック(16L)[デニムブルー]【CLASSIC】【新ロゴ】FINEDAY ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆,"<table width=""100%"" border=""0"" cellpadding=""7"">

<tr>
<td>耐摩耗性に優れたコーデュラを活かした素材を使用したデイパック。デニム本来の風合いはそのままに、機能はしっかりと織り込んだシーズナルカラーです。ロングセラーのデイパックのDNAを引き継ぎながらも、少し小ぶりにシンプル設計したファインデイ。スケールダウンすることで、武骨さが和らぎスタイリッシュに仕上げました。小柄な女性やお子さまの背中にも収まりよく、活発な一日がよく似合います</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_grg-db.jpg""></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-fineday-db_3.jpg""></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-fineday-db_5.jpg""></td>
</tr>
<tr>
<td>●素材</td>
</tr>
<tr>
<td>コーデュラデニム</td>
</tr>
<tr>
<td>●生産国</td>
</tr>
<tr>
<td>アジア製</td>
</tr>
<tr>
<td>●主な仕様</td>
</tr>
<tr>
<td>・斜めに切られたジッパー付フロントポケット</td>
</tr>
<tr>
<td>・アイスアックス/トレッキングポール装着用ストラップ</td>
</tr>
<tr>
<td>・頑丈な10番YKKジッパーを使用したメインの開口部</td>
</tr>
<tr>
<td>・裏地を張って補強されたボトム部</td>
</tr>
<tr>
<td>・シングルポケット、2WAYポケット(別売)用の8リングアタッチメント</td>
</tr>
<tr>
<td>・小さくバラつきがちなアイテムの収納に便利な内部のジッパー式メッシュポケット</td>
</tr>
<tr>
<td>・グレゴリーの特徴である耐久性の高いEVAショルダーストラップ</td>
</tr>
<tr>
<td>・高さ調節が可能なチェストストラップ(スナップボタンで取り外し可能)</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td>●サイズ</td>
</tr>
<tr>
<td>約43×34×13cm[縦×横×奥行]</td>
</tr>
<tr>
<td>●容量</td>
</tr>
<tr>
<td>16L</td>
</tr>
<tr>
<td>●重量</td>
</tr>
<tr>
<td>約505g</td>
</tr>
<tr>
<td></td>
</tr>

<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-fineday-db_1.jpg""></td>
</tr>
<tr>
<td>●注意事項</td>
</tr>
<tr>
<td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_attention.gif""></td>
</tr>
<tr>
<td>※商品・商品画像についての注意事項はこちらもご確認ください</td>
</tr>
<tr>
<td>●関連キーワード</td>
</tr>
<tr>
<td>バックパック リュックサック ザック インディゴ キャンプ フェス デイリーユース アウトドア 旅行 トラベル ビジネス 通勤 通学 遠足</td>
</tr>
</table>
<br><br>
●グレゴリー「デニムブルー」シリーズ
<br><br>
■ブランドリンク<br>GREGORY(グレゴリー)",グレゴリー GREGORY ファインデイパック(16L)[デニムブルー]【CLASSIC】【新ロゴ】FINEDAY ユニセックス(男女兼用)【鞄】_11704F(trip)：trip,ノースフェイス　バッグアウトドア　バッグトラベルバッグ旅行鞄スーツケースキャリーバッグトラベルウェアグレゴリー旅行　サンダルブリーフケース効率収納セキュリティグッズ海外旅行国内旅行人気　バッググレゴリー GREGORY ファインデイパック(16L)[デニムブルー]【CLASSIC】【新ロゴ】FINEDAY ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆。グレゴリー GREGORY ファインデイパック(16L)[デニムブルー]【CLASSIC】【新ロゴ】FINEDAY ユニセックス(男女兼用)【鞄】_11704F(trip)[rn]
14-40605,http://tshop.r10s.jp/metrotrip/cabinet/item/2017/grg-sketch22.jpg?fitin=700:700,11200.0000,,バッグ・小物・ブランド雑貨 > バッグ > 男女兼用バッグ > バックパック・リュック,グレゴリー GREGORY スケッチ22 バックパック(22L)[全4色]【新ロゴ】SKETCH22 ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆,"<table width=""100%"" border=""0"" cellpadding=""7"">

<tr>
<td>アウトドアの機能性とコミュータースタイルが融合したアスペクトシリーズ。オフィスへの通勤、仕事上がりのジム、野外コンサートやイベント、身近なハイキングなど、アクティブなライフスタイルの日常利用に最適です。スケッチ22は会社や学校へ行く途中、雑踏の中をすり抜ける際にその機能を発揮します。またノートPC専用のコンパートメントがパソコンへのダメージを防ぎます。形はタウン専用のようですが、実はトレイルでも使えるデイパック。従来のスクールバッグ以上の機能が満載です。内側と外側にアクセサリーポケット、自転車での使用に便利なサイドアクセスコンパートメント、人間工学に基づいた、通気性の良いハーネスとバックパネル、さらに給水チューブ用のシステムも搭載しています</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch22_3.jpg""></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch22_5.jpg""></td>
</tr>
<tr>
<td>●素材</td>
</tr>
<tr>
<td>本体：420Dナイロン<br>
補強部：840Dバリスティックポリエステル<br>
内側：200Dポリエステル</td>
</tr>
<tr>
<td>●生産国</td>
</tr>
<tr>
<td>アジア製</td>
</tr>
<tr>
<td>●主な仕様</td>
</tr>
<tr>
<td>・タブレットスリーブが付いたパッド付き15インチノートPCコンパートメント</td>
</tr>
<tr>
<td>・外側両サイドにフラップ式アクセサリーポケット</td>
</tr>
<tr>
<td>・シングルサイドジップ式キー/携帯電話用ポケット</td>
</tr>
<tr>
<td>・内部にジッパー式メッシュセキュリティーポケット</td>
</tr>
<tr>
<td>・内部仕切り付き書類、マガジンスリーブ</td>
</tr>
<tr>
<td>・自転車用テール・ライト取付け用のアタッチメント</td>
</tr>
<tr>
<td>・チェスト、ヒップストラップ</td>
</tr>
<tr>
<td>・リフレクターロゴ</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td>●サイズ</td>
</tr>
<tr>
<td>約51×32×20cm[縦×横×奥行]</td>
</tr>
<tr>
<td>●容量</td>
</tr>
<tr>
<td>22L</td>
</tr>
<tr>
<td>●重量</td>
</tr>
<tr>
<td>約794g</td>
</tr>
<tr>
<td></td>
</tr>

<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch22_1.jpg""></td>
</tr>
<tr>
<td>●注意事項</td>
</tr>
<tr>
<td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_attention.gif""></td>
</tr>
<tr>
<td>※商品・商品画像についての注意事項はこちらもご確認ください</td>
</tr>
<tr>
<td>●関連キーワード</td>
</tr>
<tr>
<td>[PC対応][タブレット対応]<br>デイパック リュックサック トラベル 旅行 ビジネス 通勤 通学 アウトドア トレッキング トレイル サイクリング 自転車</td>
</tr>
</table>
<br><br>
<table width=""100%"" border=""0"" cellpadding=""7"">
<tr>
<td>■SKETCH(スケッチ)シリーズ</td>
</tr>
<tr>
<td><table width=""100%"" border=""0"" cellpadding=""7"">
<tr>
<td width=""300""><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch15.jpg"" width=""300"" border=""1""></td>
<td width=""300""><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch18.jpg"" width=""300"" border=""1""></td>
</tr>
<tr>
<td width=""300""><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch25.jpg"" width=""300"" border=""1""></td>
<td width=""300""><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch8.jpg"" width=""300"" border=""1""></td>
</tr>
</table></td>
</tr>
</table>
<br><br>
■ブランドリンク<br>GREGORY(グレゴリー)",グレゴリー GREGORY スケッチ22 バックパック(22L)[全4色]【新ロゴ】SKETCH22 ユニセックス(男女兼用)【鞄】_11704F(trip)：trip,ノースフェイス　バッグアウトドア　バッグトラベルバッグ旅行鞄スーツケースキャリーバッグトラベルウェアグレゴリー旅行　サンダルブリーフケース効率収納セキュリティグッズ海外旅行国内旅行人気　バッググレゴリー GREGORY スケッチ22 バックパック(22L)[全4色]【新ロゴ】SKETCH22 ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆。グレゴリー GREGORY スケッチ22 バックパック(22L)[全4色]【新ロゴ】SKETCH22 ユニセックス(男女兼用)【鞄】_11704F(trip)[rn]
14-40606,http://tshop.r10s.jp/metrotrip/cabinet/item/2017/grg-sketch25.jpg?fitin=700:700,13600.0000,,バッグ・小物・ブランド雑貨 > バッグ > 男女兼用バッグ > バックパック・リュック,グレゴリー GREGORY スケッチ25 バックパック(25L)[全4色]【新ロゴ】SKETCH25 ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆,"<table width=""100%"" border=""0"" cellpadding=""7"">

<tr>
<td>アウトドアの機能性とコミュータースタイルが融合したアスペクトシリーズ。オフィスへの通勤、仕事上がりのジム、野外コンサートやイベント、身近なハイキングなど、アクティブなライフスタイルの日常利用に最適です。ヨーロッパのクーリエバッグの、耐候ロールトップクロージャーのデザインを採用したスケッチ25は、自転車通勤のためのパックです。ノートPCとアクセサリー用の整理機能を搭載した通勤のエキスパート。またグレゴリーが誇るフィット感と荷重移動のテクノロジーにより、日常使いだけでなく街の外でのビジネスシーンでも活躍します</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch25_3.jpg""></td>
</tr>
<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch25_5.jpg""></td>
</tr>
<tr>
<td>●素材</td>
</tr>
<tr>
<td>本体：420Dナイロン<br>
補強部：840Dバリスティックポリエステル<br>
内側：200Dポリエステル</td>
</tr>
<tr>
<td>●生産国</td>
</tr>
<tr>
<td>アジア製</td>
</tr>
<tr>
<td>●主な仕様</td>
</tr>
<tr>
<td>・外側からアクセスできるタブレットスリーブが付いたパッド付き15インチノートPCコンパートメント</td>
</tr>
<tr>
<td>・大型のメインコンパートメントは自転車通勤者には理想的で安心なロールトップ開閉式</td>
</tr>
<tr>
<td>・大型のジッパー式フロントアクセサリーポケット</td>
</tr>
<tr>
<td>・サイドのＵ字ロック用ラッシュポイント</td>
</tr>
<tr>
<td>・両サイドのジッパー式アクセサリーポケット</td>
</tr>
<tr>
<td>・頑丈でパッド補強されたトップのグラブ・ハンドル</td>
</tr>
<tr>
<td>・自転車用テール・ライト取付け用のアタッチメント</td>
</tr>
<tr>
<td>・位置の調整と着脱が可能なスターナムストラップ</td>
</tr>
<tr>
<td>・リフレクターロゴ</td>
</tr>
<tr>
<td></td>
</tr>
<tr>
<td>●サイズ</td>
</tr>
<tr>
<td>約51×32×16.5cm[縦×横×奥行]</td>
</tr>
<tr>
<td>●容量</td>
</tr>
<tr>
<td>25L</td>
</tr>
<tr>
<td>●重量</td>
</tr>
<tr>
<td>約964g</td>
</tr>
<tr>
<td></td>
</tr>

<tr>
<td><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch25_1.jpg""></td>
</tr>
<tr>
<td>●注意事項</td>
</tr>
<tr>
<td><img src=""http://www.rakuten.ne.jp/gold/metrotrip/img/tit_attention.gif""></td>
</tr>
<tr>
<td>※商品・商品画像についての注意事項はこちらもご確認ください</td>
</tr>
<tr>
<td>●関連キーワード</td>
</tr>
<tr>
<td>[PC対応][タブレット対応]<br>デイパック リュックサック トラベル 旅行 ビジネス 通勤 通学 アウトドア トレッキング トレイル サイクリング 自転車</td>
</tr>
</table>
<br><br>
<table width=""100%"" border=""0"" cellpadding=""7"">
<tr>
<td>■SKETCH(スケッチ)シリーズ</td>
</tr>
<tr>
<td><table width=""100%"" border=""0"" cellpadding=""7"">
<tr>
<td width=""300""><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch15.jpg"" width=""300"" border=""1""></td>
<td width=""300""><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch18.jpg"" width=""300"" border=""1""></td>
</tr>
<tr>
<td width=""300""><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch22.jpg"" width=""300"" border=""1""></td>
<td width=""300""><img src=""http://image.rakuten.co.jp/metrotrip/cabinet/item/2017/grg-sketch8.jpg"" width=""300"" border=""1""></td>
</tr>
</table></td>
</tr>
</table>
<br><br>
■ブランドリンク<br>GREGORY(グレゴリー)",グレゴリー GREGORY スケッチ25 バックパック(25L)[全4色]【新ロゴ】SKETCH25 ユニセックス(男女兼用)【鞄】_11704F(trip)：trip,ノースフェイス　バッグアウトドア　バッグトラベルバッグ旅行鞄スーツケースキャリーバッグトラベルウェアグレゴリー旅行　サンダルブリーフケース効率収納セキュリティグッズ海外旅行国内旅行人気　バッググレゴリー GREGORY スケッチ25 バックパック(25L)[全4色]【新ロゴ】SKETCH25 ユニセックス(男女兼用)【鞄】_11704F(trip),◆2017年春夏新作◆。グレゴリー GREGORY スケッチ25 バックパック(25L)[全4色]【新ロゴ】SKETCH25 ユニセックス(男女兼用)【鞄】_11704F(trip)[rn]
