14-24401,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_15/t010005809323.jpg?fitin=700:700,1197.6000,,花・ガーデン・DIY > DIY・工具 > その他,アカギ ステン吊タン付 W3／8－80A A10199-0093,,【特長】<br>SUS304製でステンレス鋼管に使用できます。<br><br>【用途】<br>ステンレス鋼管（厚肉管）用の蝶番式吊バンド。<br><br>【仕様】<br>適合管外径(mm):89.1<br>寸法(mm)C:25<br>寸法(mm)W:25<br>寸法(mm)B:98<br>寸法(mm)t:2.3<br>適合管外径Ｄ:80A<br>質量(g):213<br>寸法(mm) d:W3/8<br><br>【材質／仕上】<br>ステンレス(SUS304)<br><br>【メーカー名】<br>（株）アカギ<br><br>【原産国】日本<br><br>,アカギ ステン吊タン付 W3／8&minus;80A A10199-0093：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーアカギ ステン吊タン付 W3／8&minus;80A A10199-0093,アカギ ステン吊タン付 W3／8&minus;80A A10199-0093[rn]
14-24402,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_18/t010002606684.jpg?fitin=700:700,14546.4000,,花・ガーデン・DIY > DIY・工具 > その他,TRUSCO プロパンバーナー ホース5M付 火口径10号 TB-L10-5M,,【特長】<br>ハイカロリーの大型バーナーで広範囲の作業などに最適です。<br><br>【用途】<br>凍結・解氷作業。<br>道路補修。<br><br>【仕様】<br>発熱量(kcal/h):144000<br>火口径(mm):100<br>全長(mm):980<br>ホース長さ(m):5<br>質量(kg):3.1<br>炎温度:1500℃<br>使用燃料:プロパンガス<br><br>【メーカー名】<br>トラスコ中山（株）<br><br>【原産国】日本<br><br>,TRUSCO プロパンバーナー ホース5M付 火口径10号 TB-L10-5M：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーTRUSCO プロパンバーナー ホース5M付 火口径10号 TB-L10-5M,【条件付き送料無料】。TRUSCO プロパンバーナー ホース5M付 火口径10号 TB-L10-5M[rn]
14-24403,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_15/t010005809313.jpg?fitin=700:700,372.0000,,花・ガーデン・DIY > DIY・工具 > その他,TRUSCO 配管用ステッカー エアー 縦 中 5枚入 TPS-AT-M,,【特長】<br>水・熱に強いアルミ製です。<br><br>【用途】<br>各種配管の表示に<br><br>【仕様】<br>表示内容:エアー　縦　中<br>縦(mm):120<br>横(mm):80<br>シール<br>強粘着剤付<br><br>【材質／仕上】<br>アルミ<br><br>【メーカー名】<br>トラスコ中山（株）<br><br>【原産国】日本<br><br>,TRUSCO 配管用ステッカー エアー 縦 中 5枚入 TPS-AT-M：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーTRUSCO 配管用ステッカー エアー 縦 中 5枚入 TPS-AT-M,TRUSCO 配管用ステッカー エアー 縦 中 5枚入 TPS-AT-M[rn]
14-24404,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_18/t010002810215.jpg?fitin=700:700,44000.0000,,花・ガーデン・DIY > DIY・工具 > その他,【廃番】MAX ピンネイラ HA－50P2（D） HA-50P2D,,【特長】<br>高圧のエアダスター機構搭載機です。<br>釘打機からの持ち換えなしでダスタ作業ができます。<br>空打防止機構搭載機です。<br>新形状の一体型コンタクトトップを搭載しています。<br>保証書のユーザー登録により2年間保証が付きます。<br><br>【用途】<br>幅木などにピンを打つ際に。<br><br>【仕様】<br>高さ(mm):215<br>幅(mm):66<br>全長(mm):274<br>適合ネイル頭径×胴径×長さ(mm):0.6×0.6×15～50<br>ピン装填数(本):100<br>使用空気圧(MPa):1.2～2.3（約12～23kgf/[[平方センチメートル]]）<br>質量(kg):1.3<br>使用空気圧:1.2～2.3MPa（約12～23kgf/[[平方センチメートル]]）<br>フリープラグ付<br>フック付<br>使用ホース:スーパーエア・ホース内径5mm以上、長さ30m以内<br>安全装置:メカニカル方式、トリガロック<br><br>【セット内容／付属品】<br>保護メガネ<br>キャリングケース<br>ジェットオイラ（油入）<br><br>【メーカー名】<br>マックス（株）<br><br>【原産国】日本<br><br>,【廃番】MAX ピンネイラ HA&minus;50P2（D） HA-50P2D：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダー【廃番】MAX ピンネイラ HA&minus;50P2（D） HA-50P2D,【条件付き送料無料】。【廃番】MAX ピンネイラ HA&minus;50P2（D） HA-50P2D[rn]
14-24405,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_18/t010003804078.jpg?fitin=700:700,843.2000,,花・ガーデン・DIY > DIY・工具 > その他,KAKURI 替刃式引廻鋸 120mm 41320,,【特長】<br>握りやすいピストル柄です。<br>ノコ身が細く、厚みがあり、曲線切り（曲線状に引き抜く）が容易です。<br><br>【用途】<br>木材の小細工、コンセントボックスの穴あけに。<br><br>【仕様】<br>刃長(mm):120<br>全長(mm):250<br>質量(g):60<br><br>【材質／仕上】<br>刃:炭素鋼<br>柄:エラストマー樹脂<br><br>【メーカー名】<br>角利産業（株）<br><br>【原産国】JP<br><br>,KAKURI 替刃式引廻鋸 120mm 41320：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーKAKURI 替刃式引廻鋸 120mm 41320,KAKURI 替刃式引廻鋸 120mm 41320[rn]
14-24406,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_14/t010006265085.jpg?fitin=700:700,1316.8000,,花・ガーデン・DIY > DIY・工具 > その他,SDC ステンレス電流絶縁ボルト SZ16085,,【特長】<br>交流2200Vに耐える絶縁効果（220V保証）があります。<br>ステンレスボルトナットの最大の欠点である焼き付け固着を確実に防止します。<br>乾燥状態で作業性に優れます。<br>六角ボルトタイプで施工性に優れています。<br>胴部のスリーブがあってもボルト穴にスムーズに入ります。<br><br>【用途】<br>鉄道橋と併設の水管橋、ポンプ室などの迷走電流の絶縁に。<br><br>【仕様】<br>寸法(mm)L:85<br>寸法(mm)m:13<br>寸法(mm)t1:3<br>寸法(mm)t2:3<br>質量(g):211<br>寸法(mm) d:M16<br>寸法(mm) b:31<br>寸法(mm)k:10<br>寸法(mm)S:24<br>実用的トルク係数値 0.12～0.22（鉄製ボルトと同様に締め付け可能）<br><br>【材質／仕上】<br>ボルト・ナット・平座金:ステンレス（SUS304）/フッ素系アクリル樹脂塗装<br>絶縁樹脂座金:ガラス繊維入りエポキシ樹脂<br>絶縁ライニング:エチレンプロピレンゴム<br><br>【メーカー名】<br>（株）ＳＤＣ田中<br><br>【原産国】日本<br><br>,SDC ステンレス電流絶縁ボルト SZ16085：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーSDC ステンレス電流絶縁ボルト SZ16085,SDC ステンレス電流絶縁ボルト SZ16085[rn]
14-24407,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_15/t010005809323.jpg?fitin=700:700,887.2000,,花・ガーデン・DIY > DIY・工具 > その他,アカギ ステン吊タン付 W3／8－32A A10199-0055,,【特長】<br>SUS304製でステンレス鋼管に使用できます。<br><br>【用途】<br>ステンレス鋼管（厚肉管）用の蝶番式吊バンド。<br><br>【仕様】<br>適合管外径(mm):42.7<br>寸法(mm)C:25<br>寸法(mm)W:25<br>寸法(mm)B:76<br>寸法(mm)t:2.0<br>適合管外径Ｄ:32A<br>質量(g):126<br>寸法(mm) d:W3/8<br><br>【材質／仕上】<br>ステンレス(SUS304)<br><br>【メーカー名】<br>（株）アカギ<br><br>【原産国】日本<br><br>,アカギ ステン吊タン付 W3／8&minus;32A A10199-0055：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーアカギ ステン吊タン付 W3／8&minus;32A A10199-0055,アカギ ステン吊タン付 W3／8&minus;32A A10199-0055[rn]
14-24408,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_14/t010005785714.jpg?fitin=700:700,2446.4000,,花・ガーデン・DIY > DIY・工具 > その他,フローバル SUS304 5K 閉止フランジ 14100560 SUS-5K-BL-FF-80A,,【特長】<br>溶接性・強度に優れた鍛造製のフランジです。<br>フランジシール両面（フランジフェイス両面）は、両面シール使用可能です。<br>JISB2220に準拠しています。<br><br>【用途】<br>パイプの末端の閉止に。<br><br>【仕様】<br>呼び径(A):80A<br>呼び径(B):3<br>外径(mm):180<br>厚み(mm):14<br>ボルト穴数:4<br>ボルト穴径(mm):19<br>使用圧力(k):5<br>質量(ｋｇ):2.67<br><br>【材質／仕上】<br>ステンレス(ＳＵＳ304)<br><br>【メーカー名】<br>フローバル（株）<br><br>【原産国】中国<br><br>,フローバル SUS304 5K 閉止フランジ 14100560 SUS-5K-BL-FF-80A：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーフローバル SUS304 5K 閉止フランジ 14100560 SUS-5K-BL-FF-80A,フローバル SUS304 5K 閉止フランジ 14100560 SUS-5K-BL-FF-80A[rn]
14-24409,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_14/t010005809471.jpg?fitin=700:700,376.0000,,花・ガーデン・DIY > DIY・工具 > その他,クボタシーアイ VPW 25X2M VPW25X2M,,【特長】<br>耐食性、耐薬品性に優れ、軽量のため施工が簡単な経済的な製品です。<br><br>【用途】<br>集合住宅・戸建住宅・店舗・施設などの給水管。<br><br>【仕様】<br>t(mm):3.5<br>L(mm):2000<br>呼び径(mm):25<br>D(mm):32<br>質量(g):896<br>使用温度範囲：5～35℃<br>最高使用圧力：1.0ＭＰａ<br>JIS　K6742規格品<br><br>【材質／仕上】<br>硬質ポリ塩化ビニール（PVC）<br><br>【注意】<br>各種製品の保管は炎天下や酷暑の場所を避け、屋内に保管するか、やむを得ず屋外に保管する場合はｼｰﾄ等で覆って直射日光や雨水を避けて下さい。<br><br>【メーカー名】<br>クボタシーアイ（株）<br><br>【原産国】日本<br><br>,クボタシーアイ VPW 25X2M VPW25X2M：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダークボタシーアイ VPW 25X2M VPW25X2M,クボタシーアイ VPW 25X2M VPW25X2M[rn]
14-24410,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_23/t010004379493.jpg?fitin=700:700,170435.2000,,花・ガーデン・DIY > DIY・工具 > その他,ピカ 作業台DWS型 2.7m DWS-270B,,【特長】<br>頑丈で安定性に優れた業務用アルミ製踏台です。<br>背面キャスター付です。<br><br>【用途】<br>工場・倉庫内作業に。<br><br>【仕様】<br>最大使用質量(kg):120<br>天板高さ(m):2.7<br>天板寸法(mm):500×520<br>段数:9<br>全高(m):3.603<br>質量(kg):38.8<br>手すり:あり<br>組立式<br>踏ざん踏面幅:107mm<br>アウトリガー:あり<br><br>【材質／仕上】<br>アルミ<br><br>【メーカー名】<br>（株）ピカコーポレイション<br><br>【原産国】日本<br><br>,ピカ 作業台DWS型 2.7m DWS-270B：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーピカ 作業台DWS型 2.7m DWS-270B,【条件付き送料無料】。ピカ 作業台DWS型 2.7m DWS-270B[rn]
14-24411,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_23/t010004379585.jpg?fitin=700:700,188160.0000,,花・ガーデン・DIY > DIY・工具 > その他,アルインコ ローリングタワー5段 RT5FXZ,,【特長】<br>オートロック式ピン付でスムーズな組み立て・解体が可能です。<br>収納は各部材ごとに解体して収納できますので、場所をとらず、移動も簡単に行えます。<br><br>【用途】<br>高所作業用足場<br><br>【仕様】<br>最大使用質量(kg):250<br>設置寸法(mm):2757×3062<br>最大作業床高さ(m):8.10<br>アウトリガー:あり<br>質量(kg):475<br>組立式<br>（社）仮設工業会認定品<br>作業床寸法:1500×1690mm<br><br>【材質／仕上】<br>スチール<br><br>【メーカー名】<br>アルインコ（株）<br><br>【原産国】日本<br><br>,アルインコ ローリングタワー5段 RT5FXZ：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーアルインコ ローリングタワー5段 RT5FXZ,【取寄せ料金別途】 。アルインコ ローリングタワー5段 RT5FXZ[rn]
14-24412,http://tshop.r10s.jp/auc-mikawa-kiko/cabinet/ob2016/3_23/t010004360189.jpg?fitin=700:700,419328.0000,,花・ガーデン・DIY > DIY・工具 > その他,アップスター36型 最大作業床高さ3600mm 5段階調節可能 US36S,,【特長】<br>軽量かつばねバランス式のため手動で簡単に昇降可能です。<br>作業床を下げ、アウトリガーを折りたたむとコンパクトになりエレベーターなどで移動が可能です。<br>作業床は四方を手すり・幅木で囲まれ、安全性を確保しています。<br>作業床は四方を手すり・幅木で囲まれているので安全なスペースでの作業が可能です。<br><br>【用途】<br>建築工事等において天井仕上げ作業、内壁面作業、配管工事等で使用する高所作業台です。<br><br>【仕様】<br>最大使用質量(kg):133<br>作業床寸法(mm):590×1500<br>設置寸法(mm):1600×1700<br>最大作業床高さ(m):3.60<br>床高さ:最低1370<br>高さ調整:1370・1930・2510・3090・3600<br>質量(kg):192<br>ドブメッキ品<br>（社）仮設工業会認定品<br>作業床寸法:590×1500mm<br><br>【材質／仕上】<br>スチール<br><br>【メーカー名】<br>日鐵住金建材（株）<br><br>【原産国】日本<br><br>,アップスター36型 最大作業床高さ3600mm 5段階調節可能 US36S：三河機工 楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得マキタmakita日立HITACHIリュービRYOBIタジマTAJIMA日動NICHIDOボッシュBOSCHロブテックスLOBSTERインパクトドライバ電動クリーナーバリカン消臭液グラインダーアップスター36型 最大作業床高さ3600mm 5段階調節可能 US36S,【条件付き送料無料】。アップスター36型 最大作業床高さ3600mm 5段階調節可能 US36S[rn]
