14-50301,http://tshop.r10s.jp/kids-and-mama/cabinet/sint2/4971710387728.jpg?fitin=700:700,470.4000,,日用品雑貨・文房具・手芸 > その他,ジュレーム アミノ トリートメント エクストラモイスト つめかえJelaime(ジュレーム),,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">説明</font></b></td></tr><tr><td>特に傷んだ髪をトリプルCC処方で速攻補修する10種のアミノ酸配合トリートメント。<br>髪の内外に働きかけ、超しっとりまとまる髪へみちびきます。<br>そよ風のように心地よい可憐な花々の香り。<br><br>お得なつめかえ用。</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">規格</font></b></td></tr><tr><td>400mL</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">原材料･材質</font></b></td></tr><tr><td>水、ジメチコン、水添ヤシ油、PEG-8、セテアリルアルコール、ベヘントリモニウムクロリド、トリエチルヘキサノイン、ベヘニルアルコール、アルギニン、アルゲエキス、イソステアロイル加水分解コラーゲンAMPD、イソロイシン、グリシン、システイン、シトルリン、セリン、トコフェロール、ハイビスカス花エキス、バリン、ヒスチジン、プロリン、マコンブエキス、リシンHCL、BG、EDTA-2Na、イソプロパノール、エタノール、クエン酸、クエン酸Na、グリセリン、シクロヘキサン-1.4-ジカルボン酸ビスエトキシジグリコール、ジステアリルジモニウムクロリド、ジラウロイルグルタミン酸リシンNa、スクワラン、ステアリン酸グリセリル、水添パーム油、フェノキシエタノール、メチルパラベン、香料</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">ご注意・備考</font></b></td></tr><tr><td>高温の場所には保管しないでください。<br>傷やはれもの、湿しん等、頭皮に異常のあるときはお使いにならないでください。<br>使用中、赤味、はれ、かゆみ、刺激等の異常があらわれた場合は、使用を中止し、皮ふ科専門医等へご相談ください。そのまま使用を続けますと症状が悪化することがあります。<br>目に入ったときは、すぐに洗い流してください。<br>乳幼児の手の届かないところに保管してください。</td></tr></table>",ジュレーム アミノ トリートメント エクストラモイスト つめかえJelaime(ジュレーム)：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックスジュレーム アミノ トリートメント エクストラモイスト つめかえJelaime(ジュレーム),ジュレーム アミノ トリートメント エクストラモイスト つめかえJelaime(ジュレーム)[rn]
14-50302,http://tshop.r10s.jp/kids-and-mama/cabinet/tops/4545633026202.jpg?fitin=700:700,636.8000,,日用品雑貨・文房具・手芸 > その他,トレイン カロリーオフベストセレクション ヒップアップ＆お腹ガードルサポートタイツ 150D L-LL【トレイン】【メール便で送料無料！】,,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">説明</font></b></td></tr><tr><td>お腹サポート&ヒップUP機能搭載の着圧タイツです。段階式着圧設計で脚をほっそり見せます。なめらかで快適な履き心地</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">規格</font></b></td></tr><tr><td>150D L-LL</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">ご注意・備考</font></b></td></tr><tr><td>※旧パッケージデザインの場合がございます。予めご了承下さい。<br>※在庫限りとなります。</td></tr></table>",トレイン カロリーオフベストセレクション ヒップアップ＆お腹ガードルサポートタイツ 150D L-LL【トレイン】【メール便で送料無料！】：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックストレイン カロリーオフベストセレクション ヒップアップ＆お腹ガードルサポートタイツ 150D L-LL【トレイン】【メール便で送料無料！】,トレイン カロリーオフベストセレクション ヒップアップ＆お腹ガードルサポートタイツ 150D L-LL【トレイン】【メール便で送料無料！】[rn]
14-50303,http://tshop.r10s.jp/kids-and-mama/cabinet/sint2/4971710387698.jpg?fitin=700:700,604.0000,,日用品雑貨・文房具・手芸 > その他,ジュレーム アミノ シャンプー エクストラモイストJelaime(ジュレーム),,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">説明</font></b></td></tr><tr><td>新開発CC処方 トリプルキューティクルケア<br>特に傷んだ髪を速攻ダメージ補修<br>とろり濃密泡<br>超しっとり<br>アミノ酸系ノンシリコーンシャンプー<br>サルフェート（ラウレス硫酸Naなど）フリー<br>弱酸性・無着色・無鉱物油<br>海から生まれたヘアサイエンス<br>厳選マリンエレメンツが特に傷んだ髪の3層※同時にアプローチ<br>使うたびキメととのって 生まれたてのような髪に<br>ダメージ補修 枝毛・切れ毛予防 カラーケア<br>スーパーリペア<br>マリンコラーゲン※1（毛髪損傷修復）＆アクティベーター※2（浸透促進）天然由来アミノ酸誘導体※3（毛髪補修）<br>モイスチュア マリンエレメンツ<br>南洋産海藻エキス※4・ケルプエキス※5・ホワイトハイビスカスエキス・マリンオイル（スクワラン）・グリセリン<br><br>傷んだ髪をやさしく洗うアミノ酸系洗浄成分＊使用のシャンプーです。<br>そよ風のように心地よい 可憐な花々の香り<br><br>※キューティクルの表面、キューティクル層、コルテックス層<br>※1 イソステアロイル加水分解コラーゲンAMPD<br>※2 シクロヘキサン-1，4-ジカルボン酸ビスエトキシジグリコール<br>※3 ジラウロイルグルタミン酸リシンNa<br>※4 アルゲエキス<br>※5 マコンブエキス<br>＊ココイルグルタミン酸TEA<br><br>使用方法<br>髪と地肌をぬらしてから適量を手にとり、泡立てながら地肌をマッサージするように洗い、よくすすいでください。</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">規格</font></b></td></tr><tr><td>500ｍL</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">原材料･材質</font></b></td></tr><tr><td>水・ココイルグルタミン酸TEA・オレフィン（C14-16）スルホン酸Na・コカミドプロピルベタイン・PPG-2コカミド・ココアンホ酢酸Na・アルゲエキス・イソステアロイル加水分解コラーゲンAMPD・トコフェロール・ハイビスカス花エキス・マコンブエキス・BG・EDTA-2Na・イソステアリン酸PEG-50水添ヒマシ油・エタノール・クエン酸・グリセリン・シクロヘキサン-1，4-ジカルボン酸ビスエトキシジグリコール・ジラウロイルグルタミン酸リシンNa・スクワラン・ポリクオタニウム-10・ラウリン酸PEG-2・塩化Na・フェノキシエタノール・メチルパラベン・安息香酸Na・香料</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">ご注意・備考</font></b></td></tr><tr><td>頭皮に異常のあるときは使用しないでください。<br>刺激等の異常が現れたときは使用を中止し皮膚科専門医等へのご相談をお勧めします。<br>目に入ったときはすぐに洗い流してください。<br>乳幼児の手の届かないところにおいてください。<br>直射日光を避けて保管してください。</td></tr></table>",ジュレーム アミノ シャンプー エクストラモイストJelaime(ジュレーム)：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックスジュレーム アミノ シャンプー エクストラモイストJelaime(ジュレーム),ジュレーム アミノ シャンプー エクストラモイストJelaime(ジュレーム)[rn]
14-50304,http://tshop.r10s.jp/kids-and-mama/cabinet/zaik/4956962110621.jpg?fitin=700:700,661.6000,,日用品雑貨・文房具・手芸 > その他,アロインス美白アロエ水薬用化粧水150ml[KI15-],,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">説明</font></b></td></tr><tr><td>プラセンタエキス配合で、メラニン生成を抑え、日やけによるしみ・そばかすを防ぎます。<br>ケープアロエエキス、アロエベラエキス、キダチアロエエキスの3種のアロエエキス配合で、お肌にうるおいを与えます。<br>四万十地下深層水使用。<br>無着色・微香性。<br>医薬部外品。</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">規格</font></b></td></tr><tr><td>150ml</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">ご注意・備考</font></b></td></tr><tr><td><br>※こちらの商品は旧商品の場合がございます。パッケージ等、変更されているものもありますが、パッケージやリニューアルなどの変更での返品はお受けできませんので、予めご了承下さい。<br>※他店舗と連動しているため、在庫がなくなる場合がございますので、予めご了承下さい。</td></tr></table>",アロインス美白アロエ水薬用化粧水150ml[KI15-]：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックスアロインス美白アロエ水薬用化粧水150ml[KI15-],アロインス美白アロエ水薬用化粧水150ml[KI15-][rn]
14-50305,http://tshop.r10s.jp/kids-and-mama/cabinet/sint2/4971710387704.jpg?fitin=700:700,604.0000,,日用品雑貨・文房具・手芸 > その他,ジュレーム アミノ トリートメント エクストラモイストJelaime(ジュレーム),,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">説明</font></b></td></tr><tr><td>特に傷んだ髪を速攻ダメージ補修するアミノトリートメントです。<br>サルフェート(ラウレス硫酸Naなど)フリー<br>弱酸性、無着色、無鉱物油<br>厳選マリンエレメンツが特に傷んだ髪の3層(キューティクルの表面、キューティクル層、コルテックス層)同時にアプローチ。使うたびキメととのって生まれたれのような髪に<br>10種のアミノ酸・補修成分を濃密配合<br>そよ風のように心地よい可憐な花々の香り<br>超しっとりタイプ<br><br>【使用方法】<br>シャンプーの後軽く水気をきり、適量を髪全体になじませたあと、よくすすいでください。<br>ジュレーム AM シャンプー DNをあわせてお使いになることをおすすめします。<br>中身が出にくいときは、底を軽くたたいてからお使いください。<br><br>【ポンプの使い方】<br>ポンプ首部を片手で押さえながら頭部を回して上げ、中身が出るまで、数回カラ押ししてください。<br>頭部が上がらないときは、首部を固く締めなおして手で固定し、頭部を再度回してください。</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">規格</font></b></td></tr><tr><td>500ｍL</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">原材料･材質</font></b></td></tr><tr><td>水・ジメチコン・水添ヤシ油・PEG-8・セテアリルアルコール・ベヘントリモニウムクロリド・トリエチルヘキサノイン・ベヘニルアルコール・アルギニン・アルゲエキス・イソステアロイル加水分解コラーゲンAMPD・イソロイシン・グリシン・システイン・シトルリン・セリン・トコフェロール・ハイビスカス花エキス・バリン・ヒスチジン・プロリン・マコンブエキス・リシンHCl・BG・EDTA-2Na・イソプロパノール・エタノール・クエン酸・クエン酸Na・グリセリン・シクロヘキサン-1,4-ジカルボン酸ビスエトキシジグリコール・ジステアリルジモニウムクロリド・ジラウロイルグルタミン酸リシンNa・スクワラン・ステアリン酸グリセリル・水添パーム油・フェノキシエタノール・メチルパラベン・香料 </td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">ご注意・備考</font></b></td></tr><tr><td>頭皮に異常があるとき、異常があらわれたときは、ご使用をおやめください。<br>目に入ったときは、すぐに洗い流してください。<br>乳幼児の手の届かないところに保管してください。</td></tr></table>",ジュレーム アミノ トリートメント エクストラモイストJelaime(ジュレーム)：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックスジュレーム アミノ トリートメント エクストラモイストJelaime(ジュレーム),ジュレーム アミノ トリートメント エクストラモイストJelaime(ジュレーム)[rn]
14-50306,http://tshop.r10s.jp/kids-and-mama/cabinet/sint2/4902430708296.jpg?fitin=700:700,308.0000,,日用品雑貨・文房具・手芸 > その他,レノアハピネス ﾌﾙｰﾃｨｶｸﾃﾙ＆ﾌﾗﾜｰ本体560mlレノアハピネス,,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center>",レノアハピネス ﾌﾙｰﾃｨｶｸﾃﾙ＆ﾌﾗﾜｰ本体560mlレノアハピネス：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックスレノアハピネス ﾌﾙｰﾃｨｶｸﾃﾙ＆ﾌﾗﾜｰ本体560mlレノアハピネス,レノアハピネス ﾌﾙｰﾃｨｶｸﾃﾙ＆ﾌﾗﾜｰ本体560mlレノアハピネス[rn]
14-50307,http://tshop.r10s.jp/kids-and-mama/cabinet/sint2/4971710387711.jpg?fitin=700:700,470.4000,,日用品雑貨・文房具・手芸 > その他,ジュレーム アミノ シャンプー エクストラモイスト つめかえJelaime(ジュレーム),,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">説明</font></b></td></tr><tr><td>アミノ酸系ノンシリコーンシャンプーです。<br>サルフェート(ラウレス硫酸Naなど)フリー<br>弱酸性、無着色、無鉱物油<br>厳選マリンエレメンツが特に傷んだ髪の3層(キューティクルの表面、キューティクル層、コルテックス層)同時にアプローチ。使うたびキメととのって生まれたれのような髪に<br>傷んだ髪をやさしく洗うアミノ酸系洗浄成分使用のシャンプーです。<br>そよ風のように心地よい可憐な花々の香り<br>超しっとりタイプ<br><br>【使用方法】<br>髪と地肌をぬらしてから適量を手にとり、泡立てながら地肌をマッサージするように洗い、よくすすいでください。<br><br>【ボトルへのつめかえ方法】<br>(1)注ぎ口をしっかり持ち、点線にそって切りとってください。パックを強く持って切ると液が飛ぶことがありますのでご注意ください。<br>(2)注ぎ口をボトルの口に差しこみ、中身をゆっくりと注ぎ入れてください。<br><br>※必ず「ジュレーム AM シャンプー D N」の使用済みボトルにつめかえてください。<br>※衛生のために、つめかえる際にはボトル容器の内側とポンプ部分を水道水でよく洗い、よく乾かしてください。<br>※1度に全量をつめかえてください。<br>※他の製品や水を混ぜないでください。</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">規格</font></b></td></tr><tr><td>400mL</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">原材料･材質</font></b></td></tr><tr><td>水、ココイルグルタミン酸TEA、オレフィン(C14-16)スルホン酸Na、コカミドプロピルベタイン、PPG-2コカミド、ココアンホ酢酸Na、アルゲエキス、イソステアロイル加水分解コラーゲンAMPD、トコフェロール、ハイビスカス花エキス、マコンブエキス、BG、EDTA-2Na、イソステアリン酸PEG-50水添ヒマシ油、エタノール、クエン酸、グリセリン、シクロヘキサン-1.4-ジカルボン酸ビスエトキンジグリコール、ジラウロイルグルタミン酸リシンNa、スクワラン、ポリクオタニウム-10、ラウリン酸PEG-2、塩化Na、フェノキシエタノール、メチルパラベン、安息香酸Na、香料</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">ご注意・備考</font></b></td></tr><tr><td>頭皮に異常のあるときは使用しないでください。<br>刺激等の異常が現れたときは使用を中止し皮膚科専門医等へのご相談をお勧めします。<br>目に入ったときはすぐに洗い流してください。<br>乳幼児の手の届かないところにおいてください。<br>直射日光を避けて保管してください。</td></tr></table>",ジュレーム アミノ シャンプー エクストラモイスト つめかえJelaime(ジュレーム)：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックスジュレーム アミノ シャンプー エクストラモイスト つめかえJelaime(ジュレーム),ジュレーム アミノ シャンプー エクストラモイスト つめかえJelaime(ジュレーム)[rn]
14-50308,http://tshop.r10s.jp/kids-and-mama/cabinet/sint2/4971710387773.jpg?fitin=700:700,470.4000,,日用品雑貨・文房具・手芸 > その他,ジュレーム アミノ シャンプー モイスト&スムース つめかえJelaime(ジュレーム),,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">説明</font></b></td></tr><tr><td>アミノ酸系ノンシリコーンシャンプーです。<br>サルフェート(ラウレス硫酸Naなど)フリー<br>弱酸性、無着色、無鉱物油<br>厳選マリンエレメンツが特に傷んだ髪の3層(キューティクルの表面、キューティクル層、コルテックス層)同時にアプローチ。使うたびキメととのって生まれたれのような髪に<br>傷んだ髪をやさしく洗うアミノ酸系洗浄成分使用のシャンプーです。<br>そよ風のように心地よい可憐な花々の香り<br>しっとりさらさらタイプ<br><br>【使用方法】<br>髪と地肌をぬらしてから適量を手にとり、泡立てながら地肌をマッサージするように洗い、よくすすいでください。<br><br>【ボトルへのつめかえ方法】<br>(1)注ぎ口をしっかり持ち、点線にそって切りとってください。パックを強く持って切ると液が飛ぶことがありますのでご注意ください。<br>(2)注ぎ口をボトルの口に差しこみ、中身をゆっくりと注ぎ入れてください。<br>※必ず「ジュレーム AM シャンプー E N」の使用済みボトルにつめかえてください。<br>※衛生のために、つめかえる際にはボトル容器の内側とポンプ部分を水道水でよく洗い、よく乾かしてください。<br>※1度に全量をつめかえてください。<br>※他の製品や水を混ぜないでください。</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">規格</font></b></td></tr><tr><td>400mL</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">原材料･材質</font></b></td></tr><tr><td>水、ココイルグルタミン酸TEA、オレフィン(C14-16)スルホン酸Na、コカミドプロピルベタイン、PPG-2コカミド、ココアンホ酢酸Na、アルゲエキス、イソステアロイル加水分解コラーゲンAMPD、トコフェロール、ハイビスカス花エキス、マコンブエキス、BG、EDTA-2Na、イソステアリン酸PEG-50水添ヒマシ油、エタノール、クエン酸、グリセリン、シクロヘキサン-1.4-ジカルボン酸ビスエトキシジグリコール、ジラウロイルグルタミン酸リシンNa、スクワラン、ポリクオタニウム-10、ラウリン酸PEG-2、塩化Na、フェノキシエタノール、メチルパラベン、安息香酸Na、香料</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">ご注意・備考</font></b></td></tr><tr><td>傷やはれもの、湿しん等、頭皮に異常のあるときはお使いにならないでください。<br>使用中、赤味、はれ、かゆみ、刺激等の異常があらわれた場合は、使用を中止し、皮ふ科専門医等へご相談ください。<br>そのまま使用を続けますと症状が悪化することがあります。<br>目に入ったときは、すぐに洗い流してください。<br>乳幼児の手の届かないところに保管してください。</td></tr></table>",ジュレーム アミノ シャンプー モイスト&amp;スムース つめかえJelaime(ジュレーム)：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックスジュレーム アミノ シャンプー モイスト&amp;スムース つめかえJelaime(ジュレーム),ジュレーム アミノ シャンプー モイスト&amp;スムース つめかえJelaime(ジュレーム)[rn]
14-50309,http://tshop.r10s.jp/kids-and-mama/cabinet/sint2/4971710387742.jpg?fitin=700:700,604.0000,,日用品雑貨・文房具・手芸 > その他,ジュレーム アミノ ﾃﾞｨｰﾌﾟトリートメント ヘアマスク エクストラモイストJelaime(ジュレーム),,"<center><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/tanpin-kids.jpg"" width=""100%""><img src=""http://image.rakuten.co.jp/kids-and-mama/cabinet/sonota/matome-kids.jpg "" width=""100%""></center><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">説明</font></b></td></tr><tr><td>デイリーダメージ(ブラッシングやドライヤーの熱など)から髪をまもるヘアマスクです。<br>サルフェート(ラウレス硫酸Naなど)フリー<br>弱酸性、無着色、無鉱物油<br><br>厳選マリンエレメンツが特に傷んだ髪の3層(キューティクルの表面、キューティクル層、コルテックス層)同時にアプローチ。<br>使うたびキメととのって生まれたれのような髪に<br>10種のアミノ酸・補修成分を濃密配合<br>そよ風のように心地よい可憐な花々の香り<br>超しっとりタイプ<br><br>【使用方法】<br>シャンプーの後軽く水気をきり、適量を髪全体になじませたあと、よくすすいでください。髪になじませたあと、2～3分おいてからすすぐとより効果的です。<br>ジュレーム アミノシリーズをあわせてお使いになることをおすすめします。<br>特に傷みが気になるときは、ヘアマスクの前にトリートメントをお使いいただくと効果的です。</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">規格</font></b></td></tr><tr><td>230g</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">原材料･材質</font></b></td></tr><tr><td>水・ジメチコン・ベヘニルアルコール・セテアリルアルコール・水添ヤシ油・ベヘントリモニウムクロリド・アルギニン・アルゲエキス・イソステアロイル加水分解コラーゲンAMPD・イソロイシン・グリシン・システイン・シトルリン・セリン・トコフェロール・ハイビスカス花エキス・バリン・ヒスチジン・プロリン・マコンブエキス・リシンHCl・BG・EDTA-2Na・アモジメチコン・イソプロパノール・エタノール・クエン酸・グリセリン・シクロヘキサン-1,4-ジカルボン酸ビスエトキシジグリコール・ジココジモニウムクロリド・ジラウロイルグルタミン酸リシンNa・スクワラン・ステアリン酸グリセリル・ステアルトリモニウムクロリド・セテス-20・ダイマージリノール酸(フィトステリル/イソステアリル/セチル/ステアリル/ベヘニル)・水添パーム油・フェノキシエタノール・メチルパラベン・香料</td></tr></table><hr color=""#e16e76"" size=""""><table width=""100%""><tr><td><b><font color=""#de007a"">ご注意・備考</font></b></td></tr><tr><td>ご使用後は、キャップをきちんとしめてください。<br>高温の場所には保管しないでください。<br>傷やはれもの、湿しん等、頭皮に異常のあるときはお使いにならないでください。<br>使用中、赤味、はれ、かゆみ、刺激等の異常があらわれた場合は、使用を中止し、皮ふ科専門医等へご相談ください。そのまま使用を続けますと症状が悪化することがあります。<br>目に入ったときは、すぐに洗い流してください。<br>乳幼児の手の届かないところに保管してください。</td></tr></table>",ジュレーム アミノ ﾃﾞｨｰﾌﾟトリートメント ヘアマスク エクストラモイストJelaime(ジュレーム)：ＫＩＤＳ＆MAMA,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得キッズ＆ママKIDS&amp;MAMA日用品雑貨ベビーマタニティシャンプーリンス美容バターカッターカイロ救急箱体温計眉そりウルオス洗顔カラー健康食品クリームリラックスジュレーム アミノ ﾃﾞｨｰﾌﾟトリートメント ヘアマスク エクストラモイストJelaime(ジュレーム),ジュレーム アミノ ﾃﾞｨｰﾌﾟトリートメント ヘアマスク エクストラモイストJelaime(ジュレーム)[rn]
