14-69801,http://tshop.r10s.jp/marunishi-online/cabinet/2015_nb_y1_004/t010004381645.jpg?fitin=700:700,3320.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ＯＳＧ　ハンドタップ（ハイス）　Ｍ１０Ｘ１．５　ＳＥＴ【HTHM10X1.5SET】 販売単位：1S(入り数：-)JAN[-](ＯＳＧ ハンドタップ) オーエスジー（株）【05P03Dec16】,【在庫品】ＯＳＧ　タップＡ,"【特長】<br>●一般的なタップで、あらゆる方面で使用されています。<br>●通り穴、止まり穴共に使用できます。<br><br>【用途】<br>●被削材:中炭素鋼、アルミ合金など。<br><br>【仕様】<br>●セット内容:先・中・上<br>●精度:OH2<br>●呼び寸:M10.0<br>●ピッチ(mm):1.50<br>●加工ねじ:メートルねじ<br>●表面処理:ノンコーティング<br>●タップ等級:OH級<br><br>【材質/仕上】<br>●高速度鋼（HSS）<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>-<br><br>【JANコード】<br>JANコード無し<br><br>【注意】<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ＯＳＧ　　　　　　<br><br>【メーカー】<br>オーエスジー（株）<br><br>【原産国】<br>日本<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0369<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br>※基本的にシリーズを代表する画像となります(サイズ違い・色違い)。<BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ＯＳＧ　ハンドタップ（ハイス）　Ｍ１０Ｘ１．５　ＳＥＴ【HTHM10X1.5SET】 販売単位：1S(入り数：-)JAN[-](ＯＳＧ ハンドタップ) オーエスジー（株）【05P03Dec16】：マルニシオンライン　楽天市場店,ＯＳＧ　ハンドタップ（ハイス）　Ｍ１０Ｘ１．５　ＳＥＴ【HTHM10X1.5SET】 販売単位：1S(入り数：-)JAN[-](ＯＳＧ ハンドタップ) オーエスジー（株）【05P03Dec16】,【在庫品】ＯＳＧ　タップＡ。ＯＳＧ　ハンドタップ（ハイス）　Ｍ１０Ｘ１．５　ＳＥＴ【HTHM10X1.5SET】 販売単位：1S(入り数：-)JAN[-](ＯＳＧ ハンドタップ) オーエスジー（株）【05P03Dec16】[rn]
14-69802,http://tshop.r10s.jp/marunishi-online/cabinet/2015_nb_y1_006/t010005142580.jpg?fitin=700:700,43800.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ＯＳＧ　超硬タップ【OTPNGT10X25XP1INT】 販売単位：1本(入り数：-)JAN[-](ＯＳＧ 工作機用ねじ切り工具) オーエスジー（株）【05P03Dec16】,ＯＳＧ　超硬タップＢ,"【特長】<br>●超硬合金製のため、工具のたわみがなくハイス製よりも加工時間の短縮ができます。<br>●1本で同じピッチなら呼び寸の違うねじが加工でき、また右ねじ左ねじのどちらも加工できます。<br><br>【用途】<br>●被削材：炭素鋼、鋳鉄、ダクタイル鋳鉄、黄銅、黄銅鋳物、アルミ圧延材、アルミ合金鋳物、マグネシウム合金鋳物、亜鉛合金鋳物。<br><br>【仕様】<br>●呼び寸:M10<br>●ピッチ(mm):1<br>●刃径(mm):10<br>●全長(mm):90<br>●シャンク径(mm):10<br>●刃数(枚):4<br>●刃長(mm):25<br>●表面処理：FXコーティング<br><br>【材質/仕上】<br>●超硬合金(Carbide)<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>-<br><br>【JANコード】<br>JANコード無し<br><br>【注意】<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ＯＳＧ<br><br>【メーカー】<br>オーエスジー（株）<br><br>【原産国】<br>日本<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0399<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br><BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ＯＳＧ　超硬タップ【OTPNGT10X25XP1INT】 販売単位：1本(入り数：-)JAN[-](ＯＳＧ 工作機用ねじ切り工具) オーエスジー（株）【05P03Dec16】：マルニシオンライン　楽天市場店,ＯＳＧ　超硬タップ【OTPNGT10X25XP1INT】 販売単位：1本(入り数：-)JAN[-](ＯＳＧ 工作機用ねじ切り工具) オーエスジー（株）【05P03Dec16】,ＯＳＧ　超硬タップＢ。ＯＳＧ　超硬タップ【OTPNGT10X25XP1INT】 販売単位：1本(入り数：-)JAN[-](ＯＳＧ 工作機用ねじ切り工具) オーエスジー（株）【05P03Dec16】[rn]
14-69803,http://tshop.r10s.jp/marunishi-online/cabinet/2015_nb_y1_002/t010002860625.jpg?fitin=700:700,37576.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ＮＯＧＡ　ミニミルスレッド【M1615E432.5ISO】 販売単位：1本(入り数：-)JAN[4534644047726](ＮＯＧＡ 工作機用ねじ切り工具) ノガ・ジャパン（株）【05P03Dec16】,【在庫品】ＮＯＧＡ　カーメックス商品,"【特長】<br>●高速切削ができるため、加工時間が短縮されます。<br>●刃長が短い（3山）ため、切削負担をかけません。<br>●止まり穴の隅まで有効ねじを切ることができます。<br>●HRC45程度までの難削材や高硬度材のねじ切り加工ができます。<br><br>【用途】<br>●被削材:HRC45程度までの難削材、高硬度材。<br>●精密機械部品・電機部品などのねじ切り用。<br><br>【仕様】<br>●呼び寸:M20.0<br>●ピッチ(mm):2.50<br>●刃径(mm):15.00<br>●全長(mm):105<br>●シャンク径(mm):16<br>●刃数(枚):5<br>●山数:-<br>●首下長(mm):43.0<br>●首下長さ(mm):43.0<br>●質量(g):260<br>●表面処理:窒化アルミチタニウム（TiAlN）多層コーティング（MT7）<br><br>【材質/仕上】<br>●超微粒子超硬<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>-<br><br>【JANコード】<br>4534644047726<br><br>【注意】<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ＮＯＧＡ　　　　　<br><br>【メーカー】<br>ノガ・ジャパン（株）<br><br>【原産国】<br>イスラエル<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0404<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br>※基本的にシリーズを代表する画像となります(サイズ違い・色違い)。<BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ＮＯＧＡ　ミニミルスレッド【M1615E432.5ISO】 販売単位：1本(入り数：-)JAN[4534644047726](ＮＯＧＡ 工作機用ねじ切り工具) ノガ・ジャパン（株）【05P03Dec16】：マルニシオンライン　楽天市場店,ＮＯＧＡ　ミニミルスレッド【M1615E432.5ISO】 販売単位：1本(入り数：-)JAN[4534644047726](ＮＯＧＡ 工作機用ねじ切り工具) ノガ・ジャパン（株）【05P03Dec16】,【在庫品】ＮＯＧＡ　カーメックス商品。ＮＯＧＡ　ミニミルスレッド【M1615E432.5ISO】 販売単位：1本(入り数：-)JAN[4534644047726](ＮＯＧＡ 工作機用ねじ切り工具) ノガ・ジャパン（株）【05P03Dec16】[rn]
14-69804,http://tshop.r10s.jp/marunishi-online/cabinet/2015_nb_c_008/t010006148396.jpg?fitin=700:700,1890.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ＯＳＧ　ＶＰニューロールタップ（短ねじタイプ）【VPNRTSBRH4M2X0.4】 販売単位：1本(入り数：-)JAN[-](ＯＳＧ ロールタップ) オーエスジー（株）【05P03Dec16】,【在庫品】ＯＳＧ　タップＢ,"【特長】<br>●短ねじ形状の採用とタップ谷径を大きくした設計により、高い折損強度を実現しました。<br><br>【用途】<br>●止まり穴加工用。<br>●被削材：炭素鋼、合金鋼、ステンレス鋼、銅、黄銅、黄銅鋳物、アルミ圧延材、アルミ合金鋳物、亜鉛合金鋳物。<br><br>【仕様】<br>●精度:RH4<br>●呼び寸:M2<br>●ピッチ(mm):0.4<br>●ねじ長(mm):8<br>●全長(mm):40<br>●シャンク径(mm):3<br>●シャンク四角部(mm):2.5<br>●加工ねじ：メートルねじ<br>●食い付山数:2山<br><br>【材質/仕上】<br>●粉末ハイス（CPM）<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>-<br><br>【JANコード】<br>JANコード無し<br><br>【注意】<br>●下穴加工がねじの精度に大きく影響します。<br>●下穴加工には十分注意してください。<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ＯＳＧ　　　　　　<br><br>【メーカー】<br>オーエスジー（株）<br><br>【原産国】<br>日本<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0357<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br>※基本的にシリーズを代表する画像となります(サイズ違い・色違い)。<BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ＯＳＧ　ＶＰニューロールタップ（短ねじタイプ）【VPNRTSBRH4M2X0.4】 販売単位：1本(入り数：-)JAN[-](ＯＳＧ ロールタップ) オーエスジー（株）【05P03Dec16】：マルニシオンライン　楽天市場店,ＯＳＧ　ＶＰニューロールタップ（短ねじタイプ）【VPNRTSBRH4M2X0.4】 販売単位：1本(入り数：-)JAN[-](ＯＳＧ ロールタップ) オーエスジー（株）【05P03Dec16】,【在庫品】ＯＳＧ　タップＢ。ＯＳＧ　ＶＰニューロールタップ（短ねじタイプ）【VPNRTSBRH4M2X0.4】 販売単位：1本(入り数：-)JAN[-](ＯＳＧ ロールタップ) オーエスジー（株）【05P03Dec16】[rn]
14-69805,http://tshop.r10s.jp/marunishi-online/cabinet/2015_nb_y1_004/t010004381644.jpg?fitin=700:700,2010.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ＯＳＧ　ハンドタップ（ＳＫＳ）　Ｍ１０Ｘ１．５　ＳＥＴ【HTSM10X1.5SET】 販売単位：1S(入り数：-)JAN[-](ＯＳＧ ハンドタップ) オーエスジー（株）【05P03Dec16】,【在庫品】ＯＳＧ　タップＡ,"【特長】<br>●一般的なタップで、あらゆる方面で使用されています。<br>●通り穴、止まり穴共に使用できます。<br><br>【用途】<br>●被削材:中炭素鋼、アルミ合金など。<br><br>【仕様】<br>●セット内容:先・中・上<br>●精度:JIS3級<br>●呼び寸:M10.0<br>●ピッチ(mm):1.50<br>●加工ねじ:メートルねじ<br>●表面処理:ノンコーティング<br>●タップ等級:JIS級<br><br>【材質/仕上】<br>●合金工具鋼（SKS）<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>-<br><br>【JANコード】<br>JANコード無し<br><br>【注意】<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ＯＳＧ　　　　　　<br><br>【メーカー】<br>オーエスジー（株）<br><br>【原産国】<br>日本<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0370<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br>※基本的にシリーズを代表する画像となります(サイズ違い・色違い)。<BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ＯＳＧ　ハンドタップ（ＳＫＳ）　Ｍ１０Ｘ１．５　ＳＥＴ【HTSM10X1.5SET】 販売単位：1S(入り数：-)JAN[-](ＯＳＧ ハンドタップ) オーエスジー（株）【05P03Dec16】：マルニシオンライン　楽天市場店,ＯＳＧ　ハンドタップ（ＳＫＳ）　Ｍ１０Ｘ１．５　ＳＥＴ【HTSM10X1.5SET】 販売単位：1S(入り数：-)JAN[-](ＯＳＧ ハンドタップ) オーエスジー（株）【05P03Dec16】,【在庫品】ＯＳＧ　タップＡ。ＯＳＧ　ハンドタップ（ＳＫＳ）　Ｍ１０Ｘ１．５　ＳＥＴ【HTSM10X1.5SET】 販売単位：1S(入り数：-)JAN[-](ＯＳＧ ハンドタップ) オーエスジー（株）【05P03Dec16】[rn]
14-69806,http://tshop.r10s.jp/marunishi-online/cabinet/2015_nb_y1_007/t010005800032.jpg?fitin=700:700,2502.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ヤマワ　ニューロングスパイラルタップ【LSSP150M8】 販売単位：1本(入り数：-)JAN[-](ヤマワ スパイラルタップ) （株）弥満和製作所【05P03Dec16】,【在庫品】ヤマワ　タップＡ,"【特長】<br>●標準タップのシャンクを長くしており、標準タップのねじ部の突き出し、長さが不足する場合に使用されています。<br><br>【用途】<br>●止まり穴加工用。<br>●被削材:中炭素鋼用。<br><br>【仕様】<br>●精度:P2<br>●呼び寸:M8<br>●ピッチ(mm):1.25<br>●ねじ長(mm):22<br>●全長(mm):150<br>●シャンク径(mm):6.2<br>●シャンク四角部(mm):5.0<br>●下穴径(mm):6.8<br>●山数:-<br>●加工ねじ:メートルねじ<br>●食い付山数:2.5山<br>●表面処理:ノンコーティング<br>●タップ等級:P級<br><br>【材質/仕上】<br>●高速度鋼（HSS-E）<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>-<br><br>【JANコード】<br>JANコード無し<br><br>【注意】<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ヤマワ　　　　　　<br><br>【メーカー】<br>（株）弥満和製作所<br><br>【原産国】<br>日本<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0318<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br>※基本的にシリーズを代表する画像となります(サイズ違い・色違い)。<BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ヤマワ　ニューロングスパイラルタップ【LSSP150M8】 販売単位：1本(入り数：-)JAN[-](ヤマワ スパイラルタップ) （株）弥満和製作所【05P03Dec16】：マルニシオンライン　楽天市場店,ヤマワ　ニューロングスパイラルタップ【LSSP150M8】 販売単位：1本(入り数：-)JAN[-](ヤマワ スパイラルタップ) （株）弥満和製作所【05P03Dec16】,【在庫品】ヤマワ　タップＡ。ヤマワ　ニューロングスパイラルタップ【LSSP150M8】 販売単位：1本(入り数：-)JAN[-](ヤマワ スパイラルタップ) （株）弥満和製作所【05P03Dec16】[rn]
14-69807,http://tshop.r10s.jp/marunishi-online/cabinet/2015_pb_003/t010002803303.jpg?fitin=700:700,1632.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ＴＲＵＳＣＯ　折れ込みタップ除去工具　四本爪替爪　１０ｍｍ　３／８用【PT410K】 販売単位：1S(入り数：4個)JAN[4989999345407](ＴＲＵＳＣＯ タップ除去工具) トラスコ中山（株）【05P03Dec16】,【在庫品】ＴＲＵＳＣＯ　エキストラクター,"【特長】<br><br>【用途】<br><br>【仕様】<br>●適用タップ寸法:10mm（3/8）<br>●使用タップハンドル:TH-10<br>●質量(g):11<br><br>【材質/仕上】<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>4個<br><br>【JANコード】<br>4989999345407<br><br>【注意】<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ＴＲＵＳＣＯ　　　<br><br>【メーカー】<br>トラスコ中山（株）<br><br>【原産国】<br>日本<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0424<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br>※基本的にシリーズを代表する画像となります(サイズ違い・色違い)。<BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br>含有化学物質調査票有り<br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ＴＲＵＳＣＯ　折れ込みタップ除去工具　四本爪替爪　１０ｍｍ　３／８用【PT410K】 販売単位：1S(入り数：4個)JAN[4989999345407](ＴＲＵＳＣＯ タップ除去工具) トラスコ中山（株）【05P03Dec16】：マルニシオンライン　楽天市場店,ＴＲＵＳＣＯ　折れ込みタップ除去工具　四本爪替爪　１０ｍｍ　３／８用【PT410K】 販売単位：1S(入り数：4個)JAN[4989999345407](ＴＲＵＳＣＯ タップ除去工具) トラスコ中山（株）【05P03Dec16】,【在庫品】ＴＲＵＳＣＯ　エキストラクター。ＴＲＵＳＣＯ　折れ込みタップ除去工具　四本爪替爪　１０ｍｍ　３／８用【PT410K】 販売単位：1S(入り数：4個)JAN[4989999345407](ＴＲＵＳＣＯ タップ除去工具) トラスコ中山（株）【05P03Dec16】[rn]
14-69808,http://tshop.r10s.jp/marunishi-online/cabinet/2015_nb_y1_002/t010002840410.jpg?fitin=700:700,3078.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ヤマワ　ＨＳＳ管用タップＰＳ型【PS238】 販売単位：1本(入り数：-)JAN[-](ヤマワ 管用タップ) （株）弥満和製作所【05P03Dec16】,【在庫品】ヤマワ　タップＡ,"【特長】<br>●管用テーパーねじ用平行タップは管、管用部品などの接続においてねじ部の耐密性を主目的とするもののねじ立てに使用され、PSタップで加工されたPSめねじはPTおねじとはめあい使用されます。<br><br>【用途】<br>●被削材:中・高炭素鋼、鋳鋼、鋳鉄、ダクタイル鋳鉄、アルミニウム合金鋳物。<br><br>【仕様】<br>●精度:JIS2級<br>●呼び寸:3/8<br>●山数:19<br>●ねじ長(mm):28<br>●全長(mm):65<br>●シャンク径(mm):14<br>●シャンク四角部(mm):11<br>●下穴径(mm):14.9<br>●加工ねじ:平行ねじ<br>●食い付山数:3.5山<br>●表面処理:ノンコーティング<br>●タップ等級:JIS級<br><br>【材質/仕上】<br>●高速度鋼（HSS-E/HSS）<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>-<br><br>【JANコード】<br>JANコード無し<br><br>【注意】<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ヤマワ　　　　　　<br><br>【メーカー】<br>（株）弥満和製作所<br><br>【原産国】<br>日本<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0394<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br>※商品画像は該当商品の画像となります。<BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ヤマワ　ＨＳＳ管用タップＰＳ型【PS238】 販売単位：1本(入り数：-)JAN[-](ヤマワ 管用タップ) （株）弥満和製作所【05P03Dec16】：マルニシオンライン　楽天市場店,ヤマワ　ＨＳＳ管用タップＰＳ型【PS238】 販売単位：1本(入り数：-)JAN[-](ヤマワ 管用タップ) （株）弥満和製作所【05P03Dec16】,【在庫品】ヤマワ　タップＡ。ヤマワ　ＨＳＳ管用タップＰＳ型【PS238】 販売単位：1本(入り数：-)JAN[-](ヤマワ 管用タップ) （株）弥満和製作所【05P03Dec16】[rn]
14-69809,http://tshop.r10s.jp/marunishi-online/cabinet/2015_nb_y1_003/t010002872682.jpg?fitin=700:700,2868.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動研磨工具 > 電動サンダー,ＩＳ　ステンレス用スパイラルタップ　Ｍ１４Ｘ２．０【SPTSUSM14X2.0】 販売単位：1本(入り数：-)JAN[4957656148098](ＩＳ スパイラルタップ) （株）イシハシ精工【05P03Dec16】,【在庫品】ＩＳ　タップＡ,"【特長】<br>●難削ステンレス鋼に抜群の切れ味と耐久性です。<br>●特殊な形状設計と特殊二番加工で摩耗トルクを低減します。<br><br>【用途】<br>●止まり穴加工用。<br>●被削材:ステンレス鋼、低・中炭素鋼。<br><br>【仕様】<br>●精度:H3<br>●呼び寸:M14.0<br>●ピッチ(mm):2.00<br>●ねじ長(mm):30<br>●全長(mm):88<br>●シャンク径(mm):10.5<br>●シャンク四角部(mm):8.0<br>●下穴径(mm):12.0<br>●山数:-<br>●加工ねじ:メートルねじ<br>●食い付山数:2.5山<br>●表面処理:ホモ処理<br>●タップ等級:JIS級<br><br>【材質/仕上】<br>●高速度鋼（HSS-E）<br><br>【セット内容/付属品】<br><br>【受注数(例：1Pk)内に含まれる数量(例：42本)】<BR>-<br><br>【JANコード】<br>4957656148098<br><br>【注意】<br><br>【在庫種類】<br>●在庫品<br><br>【別途送料について】<br>* 御注文金額が5,000円(税抜)以上の場合、送料無料とさせていただきます。<br>* 御注文金額が5,000円(税抜)未満の場合、送料600円(税抜)とさせていただきます。<br>* 重量物、多量注文、長物など通常の発送ができない場合、送料についてお見積致します。<br>* 北海道、離島、沖縄を除きます。<br><br>【納期】<br>1～3日以内に発送予定(土･日・祝日を除く)<br><br>【ブランド】<br>ＩＳ<br><br>【メーカー】<br>（株）イシハシ精工<br><br>【原産国】<br>日本<br><br>【オレンジブック掲載箇所】<br>2015年オレンジブック  1 0327<br>* 関連商品の掲載をしております。<br><br>【商品画像】<br>※基本的にシリーズを代表する画像となります(サイズ違い・色違い)。<BR>※品番等をご確認していただき、お間違いのないようにご注文ください。<br><br>【環境配慮事項】<br><br><br>【エビデンス】<br>メーカー希望小売価格はメーカー広告に基づいて掲載しています。<br><br>【エビデンス出典】<br>エビデンスの出典となります。",ＩＳ　ステンレス用スパイラルタップ　Ｍ１４Ｘ２．０【SPTSUSM14X2.0】 販売単位：1本(入り数：-)JAN[4957656148098](ＩＳ スパイラルタップ) （株）イシハシ精工【05P03Dec16】：マルニシオンライン　楽天市場店,ＩＳ　ステンレス用スパイラルタップ　Ｍ１４Ｘ２．０【SPTSUSM14X2.0】 販売単位：1本(入り数：-)JAN[4957656148098](ＩＳ スパイラルタップ) （株）イシハシ精工【05P03Dec16】,【在庫品】ＩＳ　タップＡ。ＩＳ　ステンレス用スパイラルタップ　Ｍ１４Ｘ２．０【SPTSUSM14X2.0】 販売単位：1本(入り数：-)JAN[4957656148098](ＩＳ スパイラルタップ) （株）イシハシ精工【05P03Dec16】[rn]
