14-117301,http://tshop.r10s.jp/webike-rb/cabinet/img1200/20252418.jpg?fitin=700:700,6739.2000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー アクスルスライダー RC 8 - 1190 08-,Ladybird レディバード ガード・スライダー アクスルスライダー,■商品番号<br>25-34-302<br><br>■商品概要<br>・フロント用<br>【タイプ】シャフト<br>【素材／材質】ジュラコン<br><br><br>■適合車種<br>▼KTM<br>RC 8 - 1190 08- <br><br>■詳細説明<br>前後ホイールアクスルシャフトの両端に取り付けます。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑り、フロント側は、フロントフォークボトムケースやディスクローター等、リア側は、スイングアーム、ディスクローター等のダメージを少なからず和らげてくれるでしょう。<br><br>■注意点<br>※画像はイメージです。車種によってシャフト・スライダーの形状が異なります。<br>※この製品はレース専用部品ですので、転倒その他いかなる損害に於いて、保証、クレーム等、一切お受けできませんのでご了承ください。,Ladybird レディバード ガード・スライダー アクスルスライダー RC 8 - 1190 08-：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー アクスルスライダー RC 8 - 1190 08-,Ladybird レディバード ガード・スライダー アクスルスライダー。Ladybird レディバード ガード・スライダー アクスルスライダー RC 8 - 1190 08-[rn]
14-117302,http://tshop.r10s.jp/webike-rb/cabinet/img1172/20251914.jpg?fitin=700:700,8467.2000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー フレームスライダー 05 ZX-6RR,Ladybird レディバード ガード・スライダー フレームスライダー,■商品番号<br>FK024SWL<br><br>■商品概要<br>【タイプ】スタンダード、ロングタイプ<br>【カラー】ホワイト<br><br><br>■適合車種<br>▼KAWASAKI<br>05 ZX-6RR <br><br>■詳細説明<br>レースに於いて転倒などのアクシデント時に、車体のダメージを最小限に抑えるために作られた製品です。<br>今では数多くのレーシングマシｰンが装着し、特に耐久レースなどでは、転倒時できるだけ少ないダメージで再スタートできるように装着されています。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑りカウルやラジエターなどのダメージを、少なからず和らげてくれるでしょう。<br>取り付けは、一部の車種を除いてエンジンマウントボルト穴を利用して取り付ます。<br><br>■注意点<br>※画像はイメージです。車種によって形状は異なります。カラーをご確認の上、ご購入ください。<br>※この製品は、レース専用部品ですので転倒その他いかなる損害に於いて保証､クレーム等、一切お受けできませんのでご了承ください。<br>※要加工 (左側カウルのみ穴開)。,Ladybird レディバード ガード・スライダー フレームスライダー 05 ZX-6RR：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー フレームスライダー 05 ZX-6RR,Ladybird レディバード ガード・スライダー フレームスライダー。Ladybird レディバード ガード・スライダー フレームスライダー 05 ZX-6RR[rn]
14-117303,http://tshop.r10s.jp/webike-rb/cabinet/img1193/20251820.jpg?fitin=700:700,10368.0000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー フレームスライダー -00 モンスター600/750/900,Ladybird レディバード ガード・スライダー フレームスライダー,■商品番号<br>FD010SW<br><br>■商品概要<br>【タイプ】スタンダード、M10シャフト<br>【カラー】ホワイト<br>【仕様】ボルトオン<br><br><br>■適合車種<br>▼DUCATI<br>-00 モンスター600/750/900 <br><br>■詳細説明<br>レースに於いて転倒などのアクシデント時に、車体のダメージを最小限に抑えるために作られた製品です。<br>今では数多くのレーシングマシｰンが装着し、特に耐久レースなどでは、転倒時できるだけ少ないダメージで再スタートできるように装着されています。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑りカウルやラジエターなどのダメージを、少なからず和らげてくれるでしょう。<br>取り付けは、一部の車種を除いてエンジンマウントボルト穴を利用して取り付ます。<br><br>■注意点<br>※画像はイメージです。車種によって形状は異なります。カラーをご確認の上、ご購入ください。<br>※この製品は、レース専用部品ですので転倒その他いかなる損害に於いて保証､クレーム等、一切お受けできませんのでご了承ください。,Ladybird レディバード ガード・スライダー フレームスライダー -00 モンスター600/750/900：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー フレームスライダー -00 モンスター600/750/900,Ladybird レディバード ガード・スライダー フレームスライダー。Ladybird レディバード ガード・スライダー フレームスライダー -00 モンスター600/750/900[rn]
14-117304,http://tshop.r10s.jp/webike-rb/cabinet/img1193/20251869.jpg?fitin=700:700,8467.2000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー フレームスライダー 04-05 ZX10R,Ladybird レディバード ガード・スライダー フレームスライダー,■商品番号<br>FK150SW<br><br>■商品概要<br>【タイプ】スタンダード<br>【カラー】ホワイト<br><br><br>■適合車種<br>▼KAWASAKI<br>04-05 ZX10R <br><br>■詳細説明<br>レースに於いて転倒などのアクシデント時に、車体のダメージを最小限に抑えるために作られた製品です。<br>今では数多くのレーシングマシｰンが装着し、特に耐久レースなどでは、転倒時できるだけ少ないダメージで再スタートできるように装着されています。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑りカウルやラジエターなどのダメージを、少なからず和らげてくれるでしょう。<br>取り付けは、一部の車種を除いてエンジンマウントボルト穴を利用して取り付ます。<br><br>■注意点<br>※画像はイメージです。車種によって形状は異なります。カラーをご確認の上、ご購入ください。<br>※この製品は、レース専用部品ですので転倒その他いかなる損害に於いて保証､クレーム等、一切お受けできませんのでご了承ください。<br>※要加工 (カウル穴開)。,Ladybird レディバード ガード・スライダー フレームスライダー 04-05 ZX10R：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー フレームスライダー 04-05 ZX10R,Ladybird レディバード ガード・スライダー フレームスライダー。Ladybird レディバード ガード・スライダー フレームスライダー 04-05 ZX10R[rn]
14-117305,http://tshop.r10s.jp/webike-rb/cabinet/img1414/101988_0.jpg?fitin=700:700,5011.2000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー スイングアームスライダー 03 ZX-6RR,レディバード ガード・スライダー スイングアームスライダー,"■商品番号<br>ESS-10<br><br>■商品概要<br>【タイプ】M10 (左カラー付き)<br>【カラー】ブラック<br>【素材／材質】ジュラコン<br>【入数】左右セット<br><br><br>■適合車種<br>▼KAWASAKI<br>03 ZX-6RR <br><br>■注意点<br>※この製品は、レース専用部品ですので転倒その他いかなる損害に於いて保証、クレーム等、一切お受けできませんのでご了承ください。<br/><img src=""http://www.rakuten.ne.jp/gold/webike-rb/camp/2016/06/20170203_u-pro_1000_250.jpg"" alt=""インポートブランド特集"" width=""700"" border=""0"">",Ladybird レディバード ガード・スライダー スイングアームスライダー 03 ZX-6RR：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー スイングアームスライダー 03 ZX-6RR,レディバード ガード・スライダー スイングアームスライダー。Ladybird レディバード ガード・スライダー スイングアームスライダー 03 ZX-6RR[rn]
14-117306,http://tshop.r10s.jp/webike-rb/cabinet/img1193/20251755.jpg?fitin=700:700,14256.0000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー フレームスライダー 98- Thunderbird /Sports,Ladybird レディバード ガード・スライダー フレームスライダー,■商品番号<br>FT050RB<br><br>■商品概要<br>【タイプ】レーシング<br>【カラー】ブラック<br>【仕様】ボルトオン<br><br><br>■適合車種<br>▼TRIUMPH<br>98- Thunderbird /Sports <br><br>■詳細説明<br>レースに於いて転倒などのアクシデント時に、車体のダメージを最小限に抑えるために作られた製品です。<br>今では数多くのレーシングマシｰンが装着し、特に耐久レースなどでは、転倒時できるだけ少ないダメージで再スタートできるように装着されています。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑りカウルやラジエターなどのダメージを、少なからず和らげてくれるでしょう。<br>取り付けは、一部の車種を除いてエンジンマウントボルト穴を利用して取り付ます。<br><br>■注意点<br>※画像はイメージです。車種によって形状は異なります。カラーをご確認の上、ご購入ください。<br>※この製品は、レース専用部品ですので転倒その他いかなる損害に於いて保証､クレーム等、一切お受けできませんのでご了承ください。,Ladybird レディバード ガード・スライダー フレームスライダー 98- Thunderbird /Sports：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー フレームスライダー 98- Thunderbird /Sports,Ladybird レディバード ガード・スライダー フレームスライダー。Ladybird レディバード ガード・スライダー フレームスライダー 98- Thunderbird /Sports[rn]
14-117307,http://tshop.r10s.jp/webike-rb/cabinet/img2142/2096932323.jpg?fitin=700:700,8297.6000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,【イベント開催中！】MORIWAKI ENGINEERING モリワキエンジニアリング ガード・スライダー スキッドパッド エンジンスライダー カラー：ブラック CBR1000RRファイアーブレード,ガード・スライダー スキッドパッド エンジンスライダー,カラー：ホワイトはこちら<br />カラー：スターライト（蛍光色）はこちら<br /><br />※リンク先に商品がない場合、すでに完売している商品となります。予めご了承ください。<br /><br />■商品番号<br>05030-211H9-00<br><br>■JANコード<br>4527350138949<br><br>■商品概要<br>ストリート仕様<br>2014年型 SPモデル対応<br><br><br>カラー：ブラック<br><br>■適合車種<br>▼HONDA<br>CBR1000RRファイアーブレード 12-13<br><br>■詳細説明<br><br>「スキッドパッド」は、万一の転倒時にエンジン本体への損傷を低減するエンジンケースプロテクターです。もともとはロードレースで採用していたレース部品で、サーキット走行における激しい転倒で破損するエンジンの負担を少しでも軽減するために開発されたものです。モリワキでは市販化するにあたり、素材や形状、各部の強度などを徹底的に見直し信頼性を更に向上させました。パッドの素材や形状などを例にとっても、長年の間に改良を重ね進化。<br>エンジンケースの致命的な破損を最小限に食い止めるため、ツーリングやストリートユースでも圧倒的な支持を得、ますますラインアップが充実。企業努力による高いコストパフォーマンスもこの商品の魅力です。小さくても、効果は絶大です。<br><br>【スターライトスキッドパッド(蛍光色)】<br>更なる安全性の向上／ 高性能化を求め、新たに完成した「スターライトスキッドパッド」です。<br>・放光性能<br>本製品の特徴の一つとして、現存樹脂の中では最高級素材である超高分子材に、新開発の蓄光顔料を含有させた全く新しい樹脂を採用。可視光線で光を蓄え、暗闇で放光するという特徴を持ちますが、機械的な発光機能ではないので故障がありません。<br>また、超高分子樹脂は、経年劣化がきわめて少なく、パッド本体の耐久性も向上。そして無機質の蓄光顔料は光輝度力が永久に衰えません。<br>(夕暮れ時の気象条件等によっては、発光力が弱い場合があります。)<br>この放光性能により、昼間時のトンネル内走行や、夕暮れ、または夜間走行時の側面からの二輪車視認性の向上が期待されます。<br>・テクニカルデータ<br>スターライトスキッドパッドは、可視光線(おおよそ360-830nm)の範囲にて光を蓄積し残光輝度は60分後で30-40(mdf／平方メートル)となります。<br>可視光線とは電磁波の内、人間の目で見える波長のものを指し、太陽やそのほか様々な照明から発せられます。<br>波長の下界はおおよそ360-400nm  上界はおおよそ760-830nmです。<br>また、新規開発を行った超高分子樹脂は、従来のスキッドパッドに比べ、耐衝撃性や耐摩耗性などが向上しています。<br><br>■注意点<br>※画像には他のタイプ／カラーリングが含まれる場合があります。<br>※カウルに穴あけ加工が必要。,【イベント開催中！】MORIWAKI ENGINEERING モリワキエンジニアリング ガード・スライダー スキッドパッド エンジンスライダー カラー：ブラック CBR1000RRファイアーブレード：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロード【イベント開催中！】MORIWAKI ENGINEERING モリワキエンジニアリング ガード・スライダー スキッドパッド エンジンスライダー カラー：ブラック CBR1000RRファイアーブレード,ガード・スライダー スキッドパッド エンジンスライダー。【イベント開催中！】MORIWAKI ENGINEERING モリワキエンジニアリング ガード・スライダー スキッドパッド エンジンスライダー カラー：ブラック CBR1000RRファイアーブレード[rn]
14-117308,http://tshop.r10s.jp/webike-rb/cabinet/img1193/20252022.jpg?fitin=700:700,10368.0000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー フレームスライダー 03 SV1000/S,Ladybird レディバード ガード・スライダー フレームスライダー,■商品番号<br>FS160RB<br><br>■商品概要<br>【タイプ】レーシング<br>【カラー】ブラック<br>【仕様】ボルトオン<br><br><br>■適合車種<br>▼SUZUKI<br>03 SV1000/S <br><br>■詳細説明<br>レースに於いて転倒などのアクシデント時に、車体のダメージを最小限に抑えるために作られた製品です。<br>今では数多くのレーシングマシｰンが装着し、特に耐久レースなどでは、転倒時できるだけ少ないダメージで再スタートできるように装着されています。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑りカウルやラジエターなどのダメージを、少なからず和らげてくれるでしょう。<br>取り付けは、一部の車種を除いてエンジンマウントボルト穴を利用して取り付ます。<br><br>■注意点<br>※画像はイメージです。車種によって形状は異なります。カラーをご確認の上、ご購入ください。<br>※この製品は、レース専用部品ですので転倒その他いかなる損害に於いて保証､クレーム等、一切お受けできませんのでご了承ください。,Ladybird レディバード ガード・スライダー フレームスライダー 03 SV1000/S：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー フレームスライダー 03 SV1000/S,Ladybird レディバード ガード・スライダー フレームスライダー。Ladybird レディバード ガード・スライダー フレームスライダー 03 SV1000/S[rn]
14-117309,http://tshop.r10s.jp/webike-rb/cabinet/img1193/20252127.jpg?fitin=700:700,10368.0000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー フレームスライダー 96- YZF 1000 サンダーエース,Ladybird レディバード ガード・スライダー フレームスライダー,■商品番号<br>FY030RB<br><br>■商品概要<br>【タイプ】レーシング<br>【カラー】ブラック<br>【仕様】ボルトオン<br><br><br>■適合車種<br>▼YAMAHA<br>96- YZF 1000 サンダーエース <br><br>■詳細説明<br>レースに於いて転倒などのアクシデント時に、車体のダメージを最小限に抑えるために作られた製品です。<br>今では数多くのレーシングマシｰンが装着し、特に耐久レースなどでは、転倒時できるだけ少ないダメージで再スタートできるように装着されています。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑りカウルやラジエターなどのダメージを、少なからず和らげてくれるでしょう。<br>取り付けは、一部の車種を除いてエンジンマウントボルト穴を利用して取り付ます。<br><br>■注意点<br>※画像はイメージです。車種によって形状は異なります。カラーをご確認の上、ご購入ください。<br>※この製品は、レース専用部品ですので転倒その他いかなる損害に於いて保証､クレーム等、一切お受けできませんのでご了承ください。,Ladybird レディバード ガード・スライダー フレームスライダー 96- YZF 1000 サンダーエース：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー フレームスライダー 96- YZF 1000 サンダーエース,Ladybird レディバード ガード・スライダー フレームスライダー。Ladybird レディバード ガード・スライダー フレームスライダー 96- YZF 1000 サンダーエース[rn]
14-117310,http://tshop.r10s.jp/webike-rb/cabinet/img1193/20251957.jpg?fitin=700:700,8467.2000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー フレームスライダー 08 GSX1300R HAYABUSA,Ladybird レディバード ガード・スライダー フレームスライダー,■商品番号<br>FS111SW<br><br>■商品概要<br>【タイプ】スタンダード<br>【カラー】ホワイト<br><br><br>■適合車種<br>▼SUZUKI<br>08 GSX1300R HAYABUSA <br><br>■詳細説明<br>レースに於いて転倒などのアクシデント時に、車体のダメージを最小限に抑えるために作られた製品です。<br>今では数多くのレーシングマシｰンが装着し、特に耐久レースなどでは、転倒時できるだけ少ないダメージで再スタートできるように装着されています。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑りカウルやラジエターなどのダメージを、少なからず和らげてくれるでしょう。<br>取り付けは、一部の車種を除いてエンジンマウントボルト穴を利用して取り付ます。<br><br>■注意点<br>※画像はイメージです。車種によって形状は異なります。カラーをご確認の上、ご購入ください。<br>※この製品は、レース専用部品ですので転倒その他いかなる損害に於いて保証､クレーム等、一切お受けできませんのでご了承ください。<br>※要加工 (カウル穴開)。,Ladybird レディバード ガード・スライダー フレームスライダー 08 GSX1300R HAYABUSA：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー フレームスライダー 08 GSX1300R HAYABUSA,Ladybird レディバード ガード・スライダー フレームスライダー。Ladybird レディバード ガード・スライダー フレームスライダー 08 GSX1300R HAYABUSA[rn]
14-117311,http://tshop.r10s.jp/webike-rb/cabinet/img1200/20252420.jpg?fitin=700:700,6739.2000,,車用品・バイク用品 > バイク用品 > フレーム関連パーツ > エンジンガード > その他,Ladybird レディバード ガード・スライダー アクスルスライダー Corsaro 1200 06- Granpasso 1200 08-,Ladybird レディバード ガード・スライダー アクスルスライダー,■商品番号<br>23-29<br><br>■商品概要<br>・リア用<br>【タイプ】クイックマウント<br>【素材／材質】ジュラコン<br><br><br>■適合車種<br>▼MOTO MORINI<br>Corsaro 1200 06- <br>Granpasso 1200 08- <br><br>■詳細説明<br>前後ホイールアクスルシャフトの両端に取り付けます。<br>本体は、ジュラコン (摩擦係数の低い材質) によって作られていますので、転倒時に車体が路面をスムーズに滑り、フロント側は、フロントフォークボトムケースやディスクローター等、リア側は、スイングアーム、ディスクローター等のダメージを少なからず和らげてくれるでしょう。<br><br>■注意点<br>※画像はイメージです。車種によってシャフト・スライダーの形状が異なります。<br>※この製品はレース専用部品ですので、転倒その他いかなる損害に於いて、保証、クレーム等、一切お受けできませんのでご了承ください。,Ladybird レディバード ガード・スライダー アクスルスライダー Corsaro 1200 06- Granpasso 1200 08-：ウェビック　楽天市場店,バイクカスタム改造ドレスアップヘルメットマフラーカウルオートバイ二輪車大型バイク中型バイクバイク用品パーツミラーツーリングジャケットタイヤ原付サーキットオフロードLadybird レディバード ガード・スライダー アクスルスライダー Corsaro 1200 06- Granpasso 1200 08-,Ladybird レディバード ガード・スライダー アクスルスライダー。Ladybird レディバード ガード・スライダー アクスルスライダー Corsaro 1200 06- Granpasso 1200 08-[rn]
