14-102701,,397.6000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TWST-2015】(4332971)気密防水パッキンテープ ２０ｍｍ×１５ｍｍ×２ｍ 受注単位1,環境安全用品\テープ用品\気密防水テープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐久性・耐候性に優れたＥＰＤM発泡体に、粘着テープを付けた高機能シール材です。<br>●防水・気密・防音・断熱に。<br>●色:ブラック<br>●幅(mm):15<br>●長さ(m):2<br>●厚み(mm):20<br>●質量(g):81<br>●粘着力:4.6N/10mm<br>●切断にはカッターが必要<br>●基材：特殊発泡ゴム（EPDM)<br>●粘着剤:アクリル系<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TWST-2015】(4332971)気密防水パッキンテープ ２０ｍｍ&times;１５ｍｍ&times;２ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TWST-2015】(4332971)気密防水パッキンテープ ２０ｍｍ&times;１５ｍｍ&times;２ｍ 受注単位1,環境安全用品\テープ用品\気密防水テープ。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TWST-2015】(4332971)気密防水パッキンテープ ２０ｍｍ&times;１５ｍｍ&times;２ｍ 受注単位1[rn]
14-102702,,715.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒オカモト（株）粘着製品部/オカモト 【AW-02-75】(4437896)アクリル気密防水テープ両面タイプ 受注単位1,環境安全用品\テープ用品\気密防水テープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐久性に優れたアクリル系粘着剤気密・防水テープです。<br>●抜群の手切れ性で優れた作業性です。<br>●透湿シートのほか、断熱材などにも強力に接着します。<br>●建築防水用（特に透湿防水シートを使用する場所に適しています）<br>●色:黒<br>●幅(mm):75<br>●長さ(m):20<br>●厚み(mm):0.195<br>●長さ(mm):20<br>●質量(g):483<br>●粘着力:30Ｎ/25mm<br>●手で切断可能<br>●基材：ポリエチレン織布<br>●粘着剤：アクリル系<br>",『カード対応OK！』■〒オカモト（株）粘着製品部/オカモト 【AW-02-75】(4437896)アクリル気密防水テープ両面タイプ 受注単位1：クローバー資材館,『カード対応OK！』■〒オカモト（株）粘着製品部/オカモト 【AW-02-75】(4437896)アクリル気密防水テープ両面タイプ 受注単位1,環境安全用品\テープ用品\気密防水テープ。『カード対応OK！』■〒オカモト（株）粘着製品部/オカモト 【AW-02-75】(4437896)アクリル気密防水テープ両面タイプ 受注単位1[rn]
14-102703,,476.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒オカモト（株）粘着製品部/オカモト 【AW-02-50】(4437888)アクリル気密防水テープ両面タイプ 受注単位1,環境安全用品\テープ用品\気密防水テープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐久性に優れたアクリル系粘着剤気密・防水テープです。<br>●抜群の手切れ性で優れた作業性です。<br>●透湿シートのほか、断熱材などにも強力に接着します。<br>●建築防水用（特に透湿防水シートを使用する場所に適しています）<br>●色:黒<br>●幅(mm):50<br>●長さ(m):20<br>●厚み(mm):0.195<br>●長さ(mm):20<br>●質量(g):322<br>●粘着力:30N/25mm<br>●手で切断可能<br>●基材：ポリエチレン織布<br>●粘着剤：アクリル系<br>",『カード対応OK！』■〒オカモト（株）粘着製品部/オカモト 【AW-02-50】(4437888)アクリル気密防水テープ両面タイプ 受注単位1：クローバー資材館,『カード対応OK！』■〒オカモト（株）粘着製品部/オカモト 【AW-02-50】(4437888)アクリル気密防水テープ両面タイプ 受注単位1,環境安全用品\テープ用品\気密防水テープ。『カード対応OK！』■〒オカモト（株）粘着製品部/オカモト 【AW-02-50】(4437888)アクリル気密防水テープ両面タイプ 受注単位1[rn]
14-102704,,2558.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【API114A FR-06X25】(4494407)ポリイミドテープ 受注単位1,環境安全用品\テープ用品\特殊用途テープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●超耐熱タイプのテープです。（基材耐熱温度360℃）<br>●難燃性・耐薬品性に優れています。（UL規格取得品）<br>●電気絶縁性に優れています。<br>●プリント基板のはんだ付け工程のマスキング用途。<br>●耐熱被覆、耐熱保護。<br>●色:オレンジ<br>●幅(mm):25<br>●長さ(m):10<br>●厚み(mm):0.06<br>●質量(g):34<br>●粘着力:6N/25mm<br>●引張強度:150N/25mm<br>●使用温度範囲:-70～250℃<br>●切断にはカッターが必要<br>●基材:ポリイミドフィルム<br>●粘着剤:シリコーン系<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【API114A FR-06X25】(4494407)ポリイミドテープ 受注単位1：クローバー資材館,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【API114A FR-06X25】(4494407)ポリイミドテープ 受注単位1,環境安全用品\テープ用品\特殊用途テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【API114A FR-06X25】(4494407)ポリイミドテープ 受注単位1[rn]
14-102705,,3546.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒（株）ノリタケコーテッドアブレーシ/ＮＣＡ 【NSP150610 5P E】(4357671)ノンスリップテープ（標準タイプ） （１箱５枚入り） エンジ 受注単位1,環境安全用品\テープ用品\すべり止めテープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●離けい紙を剥がして貼るだけの簡単施工です。<br>●乾燥時間が不要な為、施工後すぐに効果を発揮します。<br>●水、油がかかる場所でも利用可能です。<br>●屋外用。<br>●ビル、工場の出入り口。<br>●階段。<br>●傾斜通路。<br>●建設機械、フォークリフト等のステップ部。<br>●レストラン、食堂などの厨房。<br>●色:エンジ<br>●幅(mm):150<br>●長さ(m):0.61<br>●厚み(mm):0.8<br>●切断にはカッターが必要<br>●粘着力：20N/25mm<br>●引張強度：147N/25mm<br>●基材：アルミ箔<br>●接着剤：アクリル系<br>●粒砥：炭化ケイ素、酸化アルミニウム<br>",『カード対応OK！』■〒（株）ノリタケコーテッドアブレーシ/ＮＣＡ 【NSP150610 5P E】(4357671)ノンスリップテープ（標準タイプ） （１箱５枚入り） エンジ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ノリタケコーテッドアブレーシ/ＮＣＡ 【NSP150610 5P E】(4357671)ノンスリップテープ（標準タイプ） （１箱５枚入り） エンジ 受注単位1,環境安全用品\テープ用品\すべり止めテープ。『カード対応OK！』■〒（株）ノリタケコーテッドアブレーシ/ＮＣＡ 【NSP150610 5P E】(4357671)ノンスリップテープ（標準タイプ） （１箱５枚入り） エンジ 受注単位1[rn]
14-102706,,1282.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒（株）エル日昌/エル日昌【LS-50GN】(4407156)ノンスリップテープ ５０ｍｍＸ５ｍ 緑 受注単位1,環境安全用品\テープ用品\すべり止めテープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●階段、スロープなどの滑りやすい箇所や危険を伴う作業場でのスリップを防ぐテープです。<br>●アルミ基材なので、凹凸面に追従します。<br>●階段、スロープなどの滑りやすい箇所や危険を伴う作業場でのスリップを防ぐテープです。<br>●アルミ基材なので、凹凸面に追従します。<br>●屋外用。（素足以外で歩行する場所全般）<br>●屋外用。（素足以外で歩行する場所全般）<br>●色:グリーン<br>●幅(mm):50<br>●長さ(m):5<br>●厚み(mm):0.8<br>●粘着力:8N/10mm<br>●引張強度:58.8N/10mm<br>●切断にはカッターが必要<br>●基材：アルミ箔<br>●粘着剤：アクリル系<br>●砥粒：炭化ケイ素、酸化アルミニウム<br>",『カード対応OK！』■〒（株）エル日昌/エル日昌【LS-50GN】(4407156)ノンスリップテープ ５０ｍｍＸ５ｍ 緑 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）エル日昌/エル日昌【LS-50GN】(4407156)ノンスリップテープ ５０ｍｍＸ５ｍ 緑 受注単位1,環境安全用品\テープ用品\すべり止めテープ。『カード対応OK！』■〒（株）エル日昌/エル日昌【LS-50GN】(4407156)ノンスリップテープ ５０ｍｍＸ５ｍ 緑 受注単位1[rn]
14-102707,,4158.4000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-30X25】(4494369)粘着テープ ガラスクロス ０．３０－２５×１０ 受注単位1,環境安全用品\テープ用品\保護テープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ガラスクロスを基材とした寸法安定性の高いタイプです。<br>●耐熱性・非粘着性・高電気絶縁性・耐薬品性・滑り性に優れています。<br>●ヒートシール圧着部の耐熱離型。<br>●色:ベージュ<br>●幅(mm):25<br>●長さ(m):10<br>●厚み(mm):0.30<br>●質量(g):152<br>●切断にはカッターが必要<br>●粘着力:4N/10mm<br>●引張強度:144N/10mm（厚み0.13mm）<br>●連続使用温度:-60～200℃<br>●UL規格品<br>●基材:ガラスクロス+フッ素樹脂（PTFE）<br>●粘着剤:シリコーン系<br>●テフロンは、三井デュポンフロロケミカルの登録商標です。<br>",『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-30X25】(4494369)粘着テープ ガラスクロス ０．３０&minus;２５&times;１０ 受注単位1：クローバー資材館,『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-30X25】(4494369)粘着テープ ガラスクロス ０．３０&minus;２５&times;１０ 受注単位1,環境安全用品\テープ用品\保護テープ。『カード対応OK！』■〒中興化成工業（株）/チューコーフロー 【AGF100FR-30X25】(4494369)粘着テープ ガラスクロス ０．３０&minus;２５&times;１０ 受注単位1[rn]
14-102708,,577.6000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒（株）ニトムズ/ニトムズ 【T3410】(4418395)両面テープ（貼り直し自在） 受注単位1,環境安全用品\テープ用品\一般用両面テープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●片側に強力粘着剤、もう片側には貼り直しができる粘着剤を使用しています。<br>●貼り直しできる側はのり残りの心配がなく繰り返し使えます。<br>●室内のポスター・カレンダー貼りやメモ止め。<br>●色:ホワイト<br>●幅(mm):15<br>●長さ(m):4<br>●厚み(mm):1.0<br>●質量(ｇ):22<br>●粘着力:1.4(1面)/8.5(2面)N/20mm<br>●基材:ポリエチレンフォーム<br>●粘着剤:A面（離紙側）:ウレタン系、B面:アクリル系<br>",『カード対応OK！』■〒（株）ニトムズ/ニトムズ 【T3410】(4418395)両面テープ（貼り直し自在） 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ニトムズ/ニトムズ 【T3410】(4418395)両面テープ（貼り直し自在） 受注単位1,環境安全用品\テープ用品\一般用両面テープ。『カード対応OK！』■〒（株）ニトムズ/ニトムズ 【T3410】(4418395)両面テープ（貼り直し自在） 受注単位1[rn]
14-102709,,4147.2000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒日東電工（株）/日東【100E-SD B】(4361997)ラインテープ Ｅ－ＳＤ １００ｍｍ×５０ｍ 青 受注単位1,環境安全用品\テープ用品\ラインテープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●はく離紙がない、ゴミゼロタイプです。<br>●鉛やＰＶＣを使わず、環境に優しいテープです。<br>●有機溶剤を含まない粘着剤を使用しています。<br>●屋内用。<br>●工場や病院・倉庫などの区画ラインに。<br>●色:ブルー<br>●幅(mm):100<br>●長さ(m):50<br>●厚み(mm):0.16<br>●質量(g):900<br>●切断にはカッターが必要<br>●粘着力:9.5N/10mm<br>●引張強度:37.5N/10mm<br>●基材:ポリオレフィン系フィルム<br>●粘着剤:ゴム系<br>",『カード対応OK！』■〒日東電工（株）/日東【100E-SD B】(4361997)ラインテープ Ｅ&minus;ＳＤ １００ｍｍ&times;５０ｍ 青 受注単位1：クローバー資材館,『カード対応OK！』■〒日東電工（株）/日東【100E-SD B】(4361997)ラインテープ Ｅ&minus;ＳＤ １００ｍｍ&times;５０ｍ 青 受注単位1,環境安全用品\テープ用品\ラインテープ。『カード対応OK！』■〒日東電工（株）/日東【100E-SD B】(4361997)ラインテープ Ｅ&minus;ＳＤ １００ｍｍ&times;５０ｍ 青 受注単位1[rn]
14-102710,,1844.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒（株）日本緑十字社/緑十字 【259015】(4793315)ＨＣＰＡＳ－２５ＢＬ ＣＲ用帯電防止ラインテープ青 ２５ｍｍ幅×３３ｍ 受注単位1,環境安全用品\テープ用品\ラインテープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●表面および粘着剤に帯電防止加工を施したラインテープです。<br>●クリーンルーム内の通路標示、区画標示などに使用できます。<br>●屋内用。<br>●クリーンルーム内：静電気を嫌う電子部品・精密機械の作業場・導電性の台車・椅子・作業台。<br>●色:青<br>●幅(mm):25<br>●長さ(m):33<br>●厚み(mm):0.14<br>●質量(g):160<br>●粘着力:1.96N/25mm<br>●引張強度:9.8N/25mm<br>●静電気対策ＥＳＤマーク取得<br>●基材:PET・PVC<br>●粘着剤:アクリル系<br>",『カード対応OK！』■〒（株）日本緑十字社/緑十字 【259015】(4793315)ＨＣＰＡＳ&minus;２５ＢＬ ＣＲ用帯電防止ラインテープ青 ２５ｍｍ幅&times;３３ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）日本緑十字社/緑十字 【259015】(4793315)ＨＣＰＡＳ&minus;２５ＢＬ ＣＲ用帯電防止ラインテープ青 ２５ｍｍ幅&times;３３ｍ 受注単位1,環境安全用品\テープ用品\ラインテープ。『カード対応OK！』■〒（株）日本緑十字社/緑十字 【259015】(4793315)ＨＣＰＡＳ&minus;２５ＢＬ ＣＲ用帯電防止ラインテープ青 ２５ｍｍ幅&times;３３ｍ 受注単位1[rn]
14-102711,,1844.0000,,花・ガーデン・DIY > DIY・工具 > 接着・補修用品 > 粘着テープ,『カード対応OK！』■〒（株）日本緑十字社/緑十字 【259013】(4793293)ＨＣＰＡＳ－２５Ｙ ＣＲ用帯電防止ラインテープ黄 ２５ｍｍ幅×３３ｍ 受注単位1,環境安全用品\テープ用品\ラインテープ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●表面および粘着剤に帯電防止加工を施したラインテープです。<br>●クリーンルーム内の通路標示、区画標示などに使用できます。<br>●屋内用。<br>●クリーンルーム内：静電気を嫌う電子部品・精密機械の作業場・導電性の台車・椅子・作業台。<br>●色:黄<br>●幅(mm):25<br>●長さ(m):33<br>●厚み(mm):0.14<br>●質量(g):160<br>●粘着力:1.96N/25mm<br>●引張強度:9.8N/25mm<br>●静電気対策ＥＳＤマーク取得<br>●基材:PET・PVC<br>●粘着剤:アクリル系<br>",『カード対応OK！』■〒（株）日本緑十字社/緑十字 【259013】(4793293)ＨＣＰＡＳ&minus;２５Ｙ ＣＲ用帯電防止ラインテープ黄 ２５ｍｍ幅&times;３３ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）日本緑十字社/緑十字 【259013】(4793293)ＨＣＰＡＳ&minus;２５Ｙ ＣＲ用帯電防止ラインテープ黄 ２５ｍｍ幅&times;３３ｍ 受注単位1,環境安全用品\テープ用品\ラインテープ。『カード対応OK！』■〒（株）日本緑十字社/緑十字 【259013】(4793293)ＨＣＰＡＳ&minus;２５Ｙ ＣＲ用帯電防止ラインテープ黄 ２５ｍｍ幅&times;３３ｍ 受注単位1[rn]
