14-135801,,4612.8000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【MZ010JS-26.5】(4713923)静電安全短靴 ２６．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\静電安全靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●冬の低温・乾燥時期でも安定した静電気除去性能を発揮します。（JIS静電気耐電防止性能C2合格）<br>●JIS付加的性能「F」合格の滑りにくい靴底です。<br>●クッション性・屈曲性に優れた軽量ウレタン２層底です。<br>●冷えやサビの問題が無く、軽量の樹脂製先芯です。<br>●寸法(cm):26.5<br>●足幅サイズ:EEE<br>●JIS T8101 革製S種(普通作業用)E・F合格<br>●JIS T8103 ED-P/C2合格(一般静電靴)<br>●耐圧迫性荷重:10±0.1kN<br>●電気抵抗値:1.0×10[[の5～8乗]]Ω（23℃　C2）<br>●色：ブラック<br>●甲被:牛クロム革（型押）<br>●先芯:樹脂<br>●靴底:発泡ポリウレタン2層<br>",『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【MZ010JS-26.5】(4713923)静電安全短靴 ２６．５ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【MZ010JS-26.5】(4713923)静電安全短靴 ２６．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\静電安全靴。『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【MZ010JS-26.5】(4713923)静電安全短靴 ２６．５ｃｍ 受注単位1[rn]
14-135802,,4612.8000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【MZ010JS-26.0】(4713915)静電安全短靴 ２６．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\静電安全靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●冬の低温・乾燥時期でも安定した静電気除去性能を発揮します。（JIS静電気耐電防止性能C2合格）<br>●JIS付加的性能「F」合格の滑りにくい靴底です。<br>●クッション性・屈曲性に優れた軽量ウレタン２層底です。<br>●冷えやサビの問題が無く、軽量の樹脂製先芯です。<br>●寸法(cm):26.0<br>●足幅サイズ:EEE<br>●JIS T8101 革製S種(普通作業用)E・F合格<br>●JIS T8103 ED-P/C2合格(一般静電靴)<br>●耐圧迫性荷重:10±0.1kN<br>●電気抵抗値:1.0×10[[の5～8乗]]Ω（23℃　C2）<br>●色：ブラック<br>●甲被:牛クロム革（型押）<br>●先芯:樹脂<br>●靴底:発泡ポリウレタン2層<br>",『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【MZ010JS-26.0】(4713915)静電安全短靴 ２６．０ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【MZ010JS-26.0】(4713915)静電安全短靴 ２６．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\静電安全靴。『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【MZ010JS-26.0】(4713915)静電安全短靴 ２６．０ｃｍ 受注単位1[rn]
14-135803,,3467.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-24.5】(4335678)プロセフティブーツＤＸ ２４．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ラバー・ナイロンメッシュ・ラバー＋吸汗メリヤスの４層構造の強度に優れた作業用カラーブーツです。<br>●靴底には疲労軽減のハニカムメッシュインソールを内蔵しています。<br>●底面は滑りにく彫刻構造です。（アメ底）<br>●反射テープ付です。<br>●つま先に鉄芯を入れた安全長靴です。<br>●土木・建築現場。<br>●寸法(cm):24.5<br>●足幅サイズ:EE<br>●靴丈(cm):34<br>●質量(kg):1.47<br>●耐圧迫性荷重:10kN<br>●色:ブラック／オレンジ<br>●胴部・底部:ラバー<br>●裏材:メリヤス<br>●先芯:鋼製（単体でJIS規格 H級相当)<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-24.5】(4335678)プロセフティブーツＤＸ ２４．５ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-24.5】(4335678)プロセフティブーツＤＸ ２４．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-24.5】(4335678)プロセフティブーツＤＸ ２４．５ｃｍ 受注単位1[rn]
14-135804,,3467.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-28.0】(4335732)プロセフティブーツＤＸ ２８．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ラバー・ナイロンメッシュ・ラバー＋吸汗メリヤスの４層構造の強度に優れた作業用カラーブーツです。<br>●靴底には疲労軽減のハニカムメッシュインソールを内蔵しています。<br>●底面は滑りにく彫刻構造です。（アメ底）<br>●反射テープ付です。<br>●つま先に鉄芯を入れた安全長靴です。<br>●土木・建築現場。<br>●寸法(cm):28.0<br>●足幅サイズ:EE<br>●靴丈(cm):36<br>●質量(kg):1.76<br>●耐圧迫性荷重:10kN<br>●色:ブラック／オレンジ<br>●胴部・底部:ラバー<br>●裏材:メリヤス<br>●先芯:鋼製（単体でJIS規格 H級相当)<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-28.0】(4335732)プロセフティブーツＤＸ ２８．０ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-28.0】(4335732)プロセフティブーツＤＸ ２８．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-28.0】(4335732)プロセフティブーツＤＸ ２８．０ｃｍ 受注単位1[rn]
14-135805,,3467.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-24.0】(4335660)プロセフティブーツＤＸ ２４．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ラバー・ナイロンメッシュ・ラバー＋吸汗メリヤスの４層構造の強度に優れた作業用カラーブーツです。<br>●靴底には疲労軽減のハニカムメッシュインソールを内蔵しています。<br>●底面は滑りにく彫刻構造です。（アメ底）<br>●反射テープ付です。<br>●つま先に鉄芯を入れた安全長靴です。<br>●土木・建築現場。<br>●寸法(cm):24.0<br>●足幅サイズ:EE<br>●靴丈(cm):34<br>●質量(kg):1.45<br>●耐圧迫性荷重:10kN<br>●色:ブラック／オレンジ<br>●胴部・底部:ラバー<br>●裏材:メリヤス<br>●先芯:鋼製（単体でJIS規格 H級相当)<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-24.0】(4335660)プロセフティブーツＤＸ ２４．０ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-24.0】(4335660)プロセフティブーツＤＸ ２４．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-24.0】(4335660)プロセフティブーツＤＸ ２４．０ｃｍ 受注単位1[rn]
14-135806,,6839.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒（株）シモン/シモン 【844S-25.5】(4350880)静電安全ゴム長靴 ８４４静電靴 ２５．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●人体の静電気帯電を常に接地面にアースすることで、静電気を取り除く靴です。<br>●建設、水場作業他。<br>●寸法(cm):25.5<br>●足幅サイズ:EE<br>●靴丈(cm):27.0<br>●質量(g):1440<br>●JIS T 8103 ED-P/C3/総ゴム製/L合格<br>●耐圧迫性荷重:4.5±0.04kN<br>●色:黒<br>●甲被：総ゴム製（裏付）<br>●先芯:鋼製<br>",『カード対応OK！』■〒（株）シモン/シモン 【844S-25.5】(4350880)静電安全ゴム長靴 ８４４静電靴 ２５．５ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）シモン/シモン 【844S-25.5】(4350880)静電安全ゴム長靴 ８４４静電靴 ２５．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒（株）シモン/シモン 【844S-25.5】(4350880)静電安全ゴム長靴 ８４４静電靴 ２５．５ｃｍ 受注単位1[rn]
14-135807,,5858.4000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【W1000S-BL-23.5】(4478673)耐油・耐薬品性・静電安全長靴 Ｗ１０００静電 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●人体に帯電した静電気を靴底から床に逃し、スパークの発生を防止します。<br>●低濃度の酸、アルカリに対する耐薬品性、ガソリン・軽油などに対しての耐油性に優れています。<br>●胴の長さを3段階にカットして調節できます。<br>●寸法(cm):23.5<br>●足幅サイズ:EEE<br>●靴丈(cm):34.5<br>●質量(kg):1.65<br>●JIS T8103ED-O/C1プラスチック製/S合格(静電気帯電防止機能)<br>●耐圧迫性荷重:10±0.1kN<br>●色:ダークブルー<br>●胴部・底部:塩化ビニール（PVC）<br>●先芯:鋼製<br>",『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【W1000S-BL-23.5】(4478673)耐油・耐薬品性・静電安全長靴 Ｗ１０００静電 受注単位1：クローバー資材館,『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【W1000S-BL-23.5】(4478673)耐油・耐薬品性・静電安全長靴 Ｗ１０００静電 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【W1000S-BL-23.5】(4478673)耐油・耐薬品性・静電安全長靴 Ｗ１０００静電 受注単位1[rn]
14-135808,,6839.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒（株）シモン/シモン 【844S-24.5】(4350863)静電安全ゴム長靴 ８４４静電靴 ２４．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●人体の静電気帯電を常に接地面にアースすることで、静電気を取り除く靴です。<br>●建設、水場作業他。<br>●寸法(cm):24.5<br>●足幅サイズ:EE<br>●靴丈(cm):26.0<br>●質量(g):1380<br>●JIS T 8103 ED-P/C3/総ゴム製/L合格<br>●耐圧迫性荷重:4.5±0.04kN<br>●色:黒<br>●甲被：総ゴム製（裏付）<br>●先芯:鋼製<br>",『カード対応OK！』■〒（株）シモン/シモン 【844S-24.5】(4350863)静電安全ゴム長靴 ８４４静電靴 ２４．５ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）シモン/シモン 【844S-24.5】(4350863)静電安全ゴム長靴 ８４４静電靴 ２４．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒（株）シモン/シモン 【844S-24.5】(4350863)静電安全ゴム長靴 ８４４静電靴 ２４．５ｃｍ 受注単位1[rn]
14-135809,,3467.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-26.0】(4335708)プロセフティブーツＤＸ ２６．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ラバー・ナイロンメッシュ・ラバー＋吸汗メリヤスの４層構造の強度に優れた作業用カラーブーツです。<br>●靴底には疲労軽減のハニカムメッシュインソールを内蔵しています。<br>●底面は滑りにく彫刻構造です。（アメ底）<br>●反射テープ付です。<br>●つま先に鉄芯を入れた安全長靴です。<br>●土木・建築現場。<br>●寸法(cm):26.0<br>●足幅サイズ:EE<br>●靴丈(cm):35<br>●質量(kg):1.68<br>●耐圧迫性荷重:10kN<br>●色:ブラック／オレンジ<br>●胴部・底部:ラバー<br>●裏材:メリヤス<br>●先芯:鋼製（単体でJIS規格 H級相当)<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-26.0】(4335708)プロセフティブーツＤＸ ２６．０ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-26.0】(4335708)プロセフティブーツＤＸ ２６．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TSBG-26.0】(4335708)プロセフティブーツＤＸ ２６．０ｃｍ 受注単位1[rn]
14-135810,,5858.4000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【W1000S-BL-26.0】(4478720)耐油・耐薬品性・静電安全長靴 Ｗ１０００静電 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●人体に帯電した静電気を靴底から床に逃し、スパークの発生を防止します。<br>●低濃度の酸、アルカリに対する耐薬品性、ガソリン・軽油などに対しての耐油性に優れています。<br>●胴の長さを3段階にカットして調節できます。<br>●寸法(cm):26<br>●足幅サイズ:EEE<br>●靴丈(cm):34.5<br>●質量(kg):1.85<br>●JIS T8103ED-O/C1プラスチック製/S合格(静電気帯電防止機能)<br>●耐圧迫性荷重:10±0.1kN<br>●色:ダークブルー<br>●胴部・底部:塩化ビニール（PVC）<br>●先芯:鋼製<br>",『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【W1000S-BL-26.0】(4478720)耐油・耐薬品性・静電安全長靴 Ｗ１０００静電 受注単位1：クローバー資材館,『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【W1000S-BL-26.0】(4478720)耐油・耐薬品性・静電安全長靴 Ｗ１０００静電 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒ミドリ安全（株）/ミドリ安全【W1000S-BL-26.0】(4478720)耐油・耐薬品性・静電安全長靴 Ｗ１０００静電 受注単位1[rn]
14-135811,,6839.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > 男性用安全靴,『カード対応OK！』■〒（株）シモン/シモン 【844S-24.0】(4350855)静電安全ゴム長靴 ８４４静電靴 ２４．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●人体の静電気帯電を常に接地面にアースすることで、静電気を取り除く靴です。<br>●建設、水場作業他。<br>●寸法(cm):24.0<br>●足幅サイズ:EE<br>●靴丈(cm):26.0<br>●質量(g):1355<br>●JIS T 8103 ED-P/C3/総ゴム製/L合格<br>●耐圧迫性荷重:4.5±0.04kN<br>●色:黒<br>●甲被：総ゴム製（裏付）<br>●先芯:鋼製<br>",『カード対応OK！』■〒（株）シモン/シモン 【844S-24.0】(4350855)静電安全ゴム長靴 ８４４静電靴 ２４．０ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）シモン/シモン 【844S-24.0】(4350855)静電安全ゴム長靴 ８４４静電靴 ２４．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全長靴。『カード対応OK！』■〒（株）シモン/シモン 【844S-24.0】(4350855)静電安全ゴム長靴 ８４４静電靴 ２４．０ｃｍ 受注単位1[rn]
