14-79501,http://tshop.r10s.jp/soukai/cabinet/42/4987645493342.jpg?fitin=700:700,169.6000,,日用品雑貨・文房具・手芸 > バス用品 > 入浴剤,バスセレブ 森林 B(680g)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞入浴剤＞入浴剤 ハーブ＞バスセレブ 森林 B (680g)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【バスセレブ 森林 Bの商品詳細】<br>●ゆったりリラックスできる、自然でやわらかな香りをラインナップした入浴剤シリーズ<br>●森林の香りとコラーゲンがお肌をやさしく包む、家族で使える入浴剤<br>●疲れ・冷え症・肩こりに<br>●たっぷり！27回分<br>●お湯の色：ライトグリーン<br><br>【使用方法】<br>・ご家庭のお風呂にお湯(150～200L)を充分にはり、本品25gを溶かしてください。<br><br>【成分】<br>有効成分・・・乾燥硫酸Na、炭酸水素Na<br>その他の成分・・・グリシン、水解コラーゲン末、香料、無水ケイ酸、黄4、青1<br>【注意事項】<br>・水道水中に含まれている消毒用塩素の濃度が高い地域では若干色が変化することがありますが、効果には影響ありません。<br>・乳幼児の手の届く所、高温・多湿の所には置かないでください。<br>・入浴以外の用途には使用しないでください。<br>・他の入浴剤との併用はお避けください。<br>★身体について<br>・皮フや体質に異常がある時は、医師に相談してご使用ください。<br>・使用中や使用後にじんましん、かゆみ、刺激感、息苦しさ等の異常があらわれた場合には直ちに使用を中止し、医師にご相談ください。特に、アレルギー体質の人や、薬等で発疹等の過敏症状を経験したことがある人は、十分注意して使用してください。<br>・本品は食べられません。万一大量に飲み込んだ時は、水を飲ませる等の処置を行ってください。<br>★浴槽について<br>・次の場合はご使用をお避けください。<br>木製浴槽(表面に着色するため)<br>・全自動給湯機・24時間風呂の場合、機種によってはご使用になれない場合があります。お使いの機種の説明書を確認の上ご使用ください。<br>・本品は浴槽や風呂釜をいためるイオウは入っていません。<br>・使用後は浴槽及び風呂釜内部・循環孔のフィルター等をよく洗い流してください。(入浴剤の成分により、浴槽への着色や風呂釜内部の汚れが浴槽内にでることがあるため)<br>★残り湯について<br>・洗濯に使用できますが、すすぎは清水で行ってください。ただし柔軟仕上剤との併用・つけおき・おろしたての衣料には使用しないでください。<br>・無機塩が多く含まれていますので、植物の水やりに使用しないでください。<br><br>【ブランド】<br>バスセレブ<br><br>【発売元、製造元、輸入元又は販売元】<br>井藤漢方製薬<br><br>井藤漢方製薬<br>577-0012 大阪府東大阪市長田東2-4-1<br>06-6743-3033<br><br>広告文責：株式会社爽快ドラッグ<br><br>[入浴剤/ブランド：バスセレブ/],バスセレブ 森林 B(680g)【バスセレブ】[入浴剤]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションバスセレブ 森林 B(680g)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★。バスセレブ 森林 B(680g)【バスセレブ】[入浴剤][rn]
14-79502,http://tshop.r10s.jp/soukai/cabinet/94/4987645493694.jpg?fitin=700:700,243.2000,,日用品雑貨・文房具・手芸 > バス用品 > 入浴剤,バスセレブ アロマセレクト B(10錠)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞入浴剤＞発泡入浴剤・炭酸ガス入り入浴剤＞バスセレブ アロマセレクト B (10錠)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z94/z4987645493694.jpg' width='100%'><br><br>商品区分：医薬部外品<br><br>【バスセレブ アロマセレクト Bの商品詳細】<br>●炭酸ガスの温浴効果で体の芯から温める<br>●安心感があり気分転換できる10種類の香りをラインナップした入浴剤<br>●家族みんなにやさしい入浴剤<br>●10種類各1錠(10錠入)<br>・くつろぎ(蜜りんごの香り、ほんゆずの香り)<br>・リラックス(ハーバルラベンダーの香り、森林浴気分の香り)<br>・リフレッシュ(フレッシュ緑茶の香り、スイートオレンジの香り)<br>・すっきり(アクアクリアの香り、レモンピールの香り)<br>・ハッピー(フローラルローズの香り、ジューシーラズベリーの香り)<br><br>【使用方法】<br>・ご家庭のお風呂にお湯(150～200L)を充分にはり、本品1錠を溶かしてください。<br><br>【成分】<br>有効成分・・・乾燥硫酸Na、炭酸Na、炭酸水素Na<br>その他の成分・・・コハク酸、PEG6000、DL-アラニン、水解コラーゲン末、香料、無水ケイ酸、(+／-)黄4、黄5、赤102、青1、赤106、黄202(1)<br><br>【ブランド】<br>バスセレブ<br><br>【発売元、製造元、輸入元又は販売元】<br>井藤漢方製薬<br><br>井藤漢方製薬<br>577-0012 大阪府東大阪市長田東2-4-1<br>06-6743-3033<br><br>広告文責：株式会社爽快ドラッグ<br><br>[入浴剤/ブランド：バスセレブ/],バスセレブ アロマセレクト B(10錠)【バスセレブ】[入浴剤]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションバスセレブ アロマセレクト B(10錠)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★。バスセレブ アロマセレクト B(10錠)【バスセレブ】[入浴剤][rn]
14-79503,http://tshop.r10s.jp/soukai/cabinet/35/4987645493335.jpg?fitin=700:700,169.6000,,日用品雑貨・文房具・手芸 > バス用品 > 入浴剤,バスセレブ ゆず B(680g)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★,お店TOP＞バス・洗面＞入浴剤＞フルーツバス＞バスセレブ ゆず B (680g)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【バスセレブ ゆず Bの商品詳細】<br>●ゆったりリラックスできる、自然でやわらかな香りをラインナップした入浴剤シリーズ<br>●ゆずの香りとコラーゲンがお肌をやさしく包む、家族で使える入浴剤<br>●疲れ・冷え症・肩こりに<br>●たっぷり！27回分<br>●お湯の色：ライトイエロー<br><br>【使用方法】<br>・ご家庭のお風呂にお湯(150～200L)を充分にはり、本品25gを溶かしてください。<br><br>【成分】<br>有効成分・・・乾燥硫酸Na、炭酸水素Na<br>その他の成分・・・グリシン、水解コラーゲン末、香料、無水ケイ酸、黄4<br>【注意事項】<br>・水道水中に含まれている消毒用塩素の濃度が高い地域では若干色が変化することがありますが、効果には影響ありません。<br>・乳幼児の手の届く所、高温・多湿の所には置かないでください。<br>・入浴以外の用途には使用しないでください。<br>・他の入浴剤との併用はお避けください。<br>★身体について<br>・皮フや体質に異常がある時は、医師に相談してご使用ください。<br>・使用中や使用後にじんましん、かゆみ、刺激感、息苦しさ等の異常があらわれた場合には直ちに使用を中止し、医師にご相談ください。特に、アレルギー体質の人や、薬等で発疹等の過敏症状を経験したことがある人は、十分注意して使用してください。<br>・本品は食べられません。万一大量に飲み込んだ時は、水を飲ませる等の処置を行ってください。<br>★浴槽について<br>・次の場合はご使用をお避けください。<br>木製浴槽(表面に着色するため)<br>・全自動給湯機・24時間風呂の場合、機種によってはご使用になれない場合があります。お使いの機種の説明書を確認の上ご使用ください。<br>・本品は浴槽や風呂釜をいためるイオウは入っていません。<br>・使用後は浴槽及び風呂釜内部・循環孔のフィルター等をよく洗い流してください。(入浴剤の成分により、浴槽への着色や風呂釜内部の汚れが浴槽内にでることがあるため)<br>★残り湯について<br>・洗濯に使用できますが、すすぎは清水で行ってください。ただし柔軟仕上剤との併用・つけおき・おろしたての衣料には使用しないでください。<br>・無機塩が多く含まれていますので、植物の水やりに使用しないでください。<br><br>【ブランド】<br>バスセレブ<br><br>【発売元、製造元、輸入元又は販売元】<br>井藤漢方製薬<br><br>(柚子)<br><br>井藤漢方製薬<br>577-0012 大阪府東大阪市長田東2-4-1<br>06-6743-3033<br><br>広告文責：株式会社爽快ドラッグ<br>0570-666-632<br><br>[入浴剤/ブランド：バスセレブ/],バスセレブ ゆず B(680g)【バスセレブ】[入浴剤]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションバスセレブ ゆず B(680g)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★。バスセレブ ゆず B(680g)【バスセレブ】[入浴剤][rn]
14-79504,http://tshop.r10s.jp/soukai/cabinet/59/4987645493359.jpg?fitin=700:700,169.6000,,日用品雑貨・文房具・手芸 > バス用品 > 入浴剤,バスセレブ ラベンダーハーブ(680g)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞入浴剤＞入浴剤 ハーブ＞バスセレブ ラベンダーハーブ (680g)<br><br>★税抜1900円以上で送料無料★<br><br>商品区分：医薬部外品<br><br>【バスセレブ ラベンダーハーブの商品詳細】<br>●ゆったりリラックスできる、自然でやわらかな香りをラインナップした入浴剤シリーズ<br>●ラベンダーハーブの香りとコラーゲンがお肌をやさしく包む、家族で使える入浴剤<br>●疲れ・冷え症・肩こりに<br>●たっぷり！27回分<br>●お湯の色：ライトパープル<br><br>【使用方法】<br>・ご家庭のお風呂にお湯(150～200L)を充分にはり、本品25gを溶かしてください。<br><br>【成分】<br>有効成分・・・乾燥硫酸Na、炭酸水素Na<br>その他の成分・・・グリシン、水解コラーゲン末、香料、無水ケイ酸、赤102、赤106、青1<br>【注意事項】<br>・水道水中に含まれている消毒用塩素の濃度が高い地域では若干色が変化することがありますが、効果には影響ありません。<br>・乳幼児の手の届く所、高温・多湿の所には置かないでください。<br>・入浴以外の用途には使用しないでください。<br>・他の入浴剤との併用はお避けください。<br>★身体について<br>・皮フや体質に異常がある時は、医師に相談してご使用ください。<br>・使用中や使用後にじんましん、かゆみ、刺激感、息苦しさ等の異常があらわれた場合には直ちに使用を中止し、医師にご相談ください。特に、アレルギー体質の人や、薬等で発疹等の過敏症状を経験したことがある人は、十分注意して使用してください。<br>・本品は食べられません。万一大量に飲み込んだ時は、水を飲ませる等の処置を行ってください。<br>★浴槽について<br>・次の場合はご使用をお避けください。<br>木製浴槽(表面に着色するため)<br>・全自動給湯機・24時間風呂の場合、機種によってはご使用になれない場合があります。お使いの機種の説明書を確認の上ご使用ください。<br>・本品は浴槽や風呂釜をいためるイオウは入っていません。<br>・使用後は浴槽及び風呂釜内部・循環孔のフィルター等をよく洗い流してください。(入浴剤の成分により、浴槽への着色や風呂釜内部の汚れが浴槽内にでることがあるため)<br>★残り湯について<br>・洗濯に使用できますが、すすぎは清水で行ってください。ただし柔軟仕上剤との併用・つけおき・おろしたての衣料には使用しないでください。<br>・無機塩が多く含まれていますので、植物の水やりに使用しないでください。<br><br>【ブランド】<br>バスセレブ<br><br>【発売元、製造元、輸入元又は販売元】<br>井藤漢方製薬<br><br>井藤漢方製薬<br>577-0012 大阪府東大阪市長田東2-4-1<br>06-6743-3033<br><br>広告文責：株式会社爽快ドラッグ<br><br>[入浴剤/ブランド：バスセレブ/],バスセレブ ラベンダーハーブ(680g)【バスセレブ】[入浴剤]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションバスセレブ ラベンダーハーブ(680g)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★。バスセレブ ラベンダーハーブ(680g)【バスセレブ】[入浴剤][rn]
14-79505,http://tshop.r10s.jp/soukai/cabinet/95/4987645493595.jpg?fitin=700:700,406.4000,,日用品雑貨・文房具・手芸 > バス用品 > 入浴剤,バスセレブ アロマティックハーブ B(20錠)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞入浴剤＞発泡入浴剤・炭酸ガス入り入浴剤＞バスセレブ アロマティックハーブ B (20錠)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z95/z4987645493595.jpg' width='100%'><br><br>商品区分：医薬部外品<br><br>【バスセレブ アロマティックハーブ Bの商品詳細】<br>●炭酸ガスの温浴効果で体の芯から温める<br>●安心感があり気分転換できる香りをラインナップした入浴剤シリーズ<br>●家族みんなにやさしい入浴剤<br>●4種類各5錠(20錠入)<br>・イングリッシュラベンダーの香り<br>・フレンチローズの香り<br>・カモミールの香り<br>・オレンジフラワーの香り<br><br>【使用方法】<br>・ご家庭のお風呂にお湯(150～200L)を充分にはり、本品1錠を溶かしてください。<br><br>【成分】<br>有効成分・・・乾燥硫酸Na、炭酸Na、炭酸水素Na<br>その他の成分・・・コハク酸、PEG6000、DL-アラニン、水解コラーゲン末、香料、無水ケイ酸、(+／-)赤102、黄4、黄5、赤106、青1、黄202(1)<br>【注意事項】<br>・床や浴槽でのすべりにご注意ください。<br>・水道水中に含まれている消毒用塩素の濃度が高い地域では若干色が変化することがありますが、効果には影響ありません。<br>・乳幼児の手の届く所、高温・多湿の所には置かないでください。<br>・入浴以外の用途には使用しないでください。<br>・他の入浴剤との併用はお避けください。<br>★身体について<br>・皮フや体質に異常がある時は、医師に相談してご使用ください。<br>・使用中や使用後にじんましん、かゆみ、刺激感、息苦しさ等の異常があらわれた場合には直ちに使用を中止し、医師にご相談ください。特に、アレルギー体質の人や、薬等で発疹等の過敏症状を経験したことがある人は、十分注意して使用してください。<br>・本品は食べられません。万一大量に飲み込んだ時は、水を飲ませる等の処置を行ってください。<br>★浴槽について<br>・次の場合はご使用をお避けください。<br>天然大理石浴槽(表面の光沢が失われるため)<br>木製浴槽(表面に着色するため)<br>・全自動給湯機・24時間風呂の場合、機種によってはご使用になれない場合があります。お使いの機種の説明書を確認の上ご使用ください。<br>・本品は浴槽や風呂釜をいためるイオウは入っていません。<br>・使用後は浴槽及び風呂釜内部・循環孔のフィルター等をよく洗い流してください。(入浴剤の成分により、浴槽への着色や風呂釜内部の汚れが浴槽内にでることがあるため)<br><br>【ブランド】<br>バスセレブ<br><br>【発売元、製造元、輸入元又は販売元】<br>井藤漢方製薬<br><br>/(/F201703/)/<br><br>井藤漢方製薬<br>577-0012 大阪府東大阪市長田東2-4-1<br>06-6743-3033<br><br>広告文責：株式会社爽快ドラッグ<br><br>[入浴剤/ブランド：バスセレブ/],バスセレブ アロマティックハーブ B(20錠)【バスセレブ】[入浴剤]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションバスセレブ アロマティックハーブ B(20錠)【バスセレブ】[入浴剤],バスセレブ / 入浴剤★税抜1900円以上で送料無料★。バスセレブ アロマティックハーブ B(20錠)【バスセレブ】[入浴剤][rn]
14-79506,http://tshop.r10s.jp/soukai/cabinet/79/4992440018379.jpg?fitin=700:700,160.0000,,日用品雑貨・文房具・手芸 > バス用品 > 入浴剤,毛穴撫子 重曹白肌風呂(30g)【毛穴撫子】[入浴剤],毛穴撫子 / 入浴剤★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞入浴剤＞スキンケア入浴剤＞毛穴撫子 重曹白肌風呂 (30g)<br><br>★税抜1900円以上で送料無料★<br><br>【毛穴撫子 重曹白肌風呂の商品詳細】<br>●古くから愛されている「美人の湯」のひとつに、pH8.5以上のアルカリ性を示す重曹泉があります。皮脂や汚れを浮き上がらせる重曹は湯をまろやかにし、古い角質を柔らかくする効果も。湯上がりはつるすべのしっとり美人に！<br>●「重曹」+「絹(シルク)」+「米ぬか」+「豆乳発酵エキス」配合<br>●おしろいの香り<br><br>【使い方】<br>・ご家庭の浴槽の湯(150～200L)に1包(30g)を入れて、よくかき混ぜてから入浴してください。<br><br>【成分】<br>炭酸水素Na、炭酸Na、セスキ炭酸Na、酸化チタン、加水分解シルク、コメヌカ油、豆乳発酵液、ポリアクリル酸Na、ベントナイト、ポリアクリル酸、ステアリン酸PEG-75、PEG／PPG-300／55コポリマー、水、DPG、BG、シリカ、エタノール、メチルパラベン、香料、赤102<br>【注意】<br>・本品を床などにこぼしたまま放置しますと水を吸収し、滑りやすくなりますので、すぐに取り除いてください。<br>・浴槽や浴室の床がすべりやすくなりますので、足元には十分ご注意ください。<br>・入浴以外の用途には使わないで下さい。<br>・本品は食べられません。万一大量に飲み込んだ時は、水を飲ませるなどの処置を行ってください。皮膚あるいは体質に異常がある場合は医師に相談してご使用ください。<br>・使用中や使用後、皮膚に発疹・発赤・かゆみ・刺激感の異常があらわれた場合、使用を中止し、皮膚科専門医などへのご相談をおすすめします。そのまま化粧品類の使用を続けますと悪化することがあります。<br>・乳幼児の手の届かないところに保管してください。<br>・お湯を洗髪や洗顔に使用しないで下さい。<br>・残り湯で洗濯はできません。<br>・残り湯を放置すると、浴槽に白濁成分が付着しやすいので、入浴後は速やかにお湯を排水し、浴槽、風呂釜内部、循環孔のフィルターなどを水洗いしてください。24時間循環風呂にはご使用にならないで下さい。<br><br>【ブランド】<br>毛穴撫子<br><br>【発売元、製造元、輸入元又は販売元】<br>石澤研究所<br><br>石澤研究所<br>150-0001 東京都渋谷区神宮前4-4-9 フラッツ表参道<br>0120-49-1430<br><br>広告文責：株式会社爽快ドラッグ<br><br>[入浴剤/ブランド：毛穴撫子/],毛穴撫子 重曹白肌風呂(30g)【毛穴撫子】[入浴剤]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション毛穴撫子 重曹白肌風呂(30g)【毛穴撫子】[入浴剤],毛穴撫子 / 入浴剤★税抜1900円以上で送料無料★。毛穴撫子 重曹白肌風呂(30g)【毛穴撫子】[入浴剤][rn]
14-79507,http://tshop.r10s.jp/soukai/cabinet/87/4992440016887.jpg?fitin=700:700,160.0000,,日用品雑貨・文房具・手芸 > バス用品 > 入浴剤,毛穴撫子 重曹つるつる風呂(30g)【毛穴撫子】[入浴剤],毛穴撫子 / 入浴剤★税抜1900円以上で送料無料★,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞入浴剤＞スキンケア入浴剤＞毛穴撫子 重曹つるつる風呂 (30g)<br><br>★税抜1900円以上で送料無料★<br><br>【毛穴撫子 重曹つるつる風呂の商品詳細】<br>●入るだけ簡単！重曹パワーで全身つるつるエステ！<br>●3大つるつる成分配合<br>重曹+AHA(フルーツ酸)+ヨーグルトエキス<br>●美人の湯って知ってる？<br>古くから愛されている「美人の湯」のひとつに、pH8.5以上のアルカリ性を示す重曹泉があります。皮脂や汚れを浮き上がらせる重曹は湯をまろやかにし、古い角質を柔らかくする効果も。湯あがりはつるすべのしっとり美人に！<br>●なつかしせっけんの香り<br><br>【毛穴撫子式 美人入浴法】<br>・ご家庭の浴槽の湯(150～200L)に1包(30g)を入れて、よくかき混ぜて入ってね！気になる部分は優しくこするのもポイント！<br><br>【全成分】<br>炭酸水素Na、炭酸Na、硫酸Na、セスキ炭酸Na、酸化チタン、ヨーグルト液(牛乳)、リンゴ酸、脱脂粉乳、ポリアクリル酸Na、ベントナイト、ポリアクリル酸、ステアリン酸PEG-75、PEG／PPG-300／55コポリマー、水、DPG、BG、シリカ、香料<br>【ご注意】<br>・本品を床等にこぼしたまま放置しますと水を吸収し、滑りやすくなりますので、すぐに取り除いてください。浴槽や浴室の床が滑りやすくなりますので、足には十分ご注意ください。<br>・入浴以外の用途には使わないで下さい。<br>・本品は食べられません。万一大量に飲み込んだ時は、水を飲ませる等の処置を行って下さい。皮膚あるいは体質に異常がある場合は医師に相談してご使用ください。<br>・使用中や使用後、皮膚に発疹、発赤、かゆみ、刺激感等の異常があらわれた場合、使用を中止し皮膚科専門医等へのご相談をおすすめします。そのまま化粧品類の使用を続けますと悪化することがあります。<br>・乳幼児の手の届かないところに保管してください。<br>・お湯を洗髪や洗顔に使用しないで下さい。<br>・残り湯で洗濯はできません。<br>・残り湯を放置すると、浴槽に白濁成分が付着しやすいので、入浴後は速やかにお湯を排水し、浴槽、風呂釜内部、循環孔のフィルターなどを水洗いしてください。<br>・24時間循環風呂にはご使用にならないで下さい。<br><br>【ブランド】<br>毛穴撫子<br><br>【発売元、製造元、輸入元又は販売元】<br>石澤研究所<br><br>(毛穴丸ごとお掃除風呂)<br><br>/(/F201706/)/<br><br>石澤研究所<br>150-0001 東京都渋谷区神宮前4-4-9 フラッツ表参道<br>0120-49-1430<br><br>広告文責：株式会社爽快ドラッグ<br><br>[入浴剤/ブランド：毛穴撫子/],毛穴撫子 重曹つるつる風呂(30g)【毛穴撫子】[入浴剤]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション毛穴撫子 重曹つるつる風呂(30g)【毛穴撫子】[入浴剤],毛穴撫子 / 入浴剤★税抜1900円以上で送料無料★。毛穴撫子 重曹つるつる風呂(30g)【毛穴撫子】[入浴剤][rn]
14-79508,http://tshop.r10s.jp/soukai/cabinet/19/4901080541819.jpg?fitin=700:700,450.4000,,日用品雑貨・文房具・手芸 > バス用品 > 入浴剤,保湿入浴液 ウルモア クリーミーベリーの香り(600mL)【ウルモア】[ウルモア 600ml 入浴剤 乾燥対策],ウルモア / ウルモア 600ml 入浴剤 乾燥対策,<img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞バス・洗面＞入浴剤＞スキンケア入浴剤＞保湿入浴液 ウルモア クリーミーベリーの香り (600mL)<br><br>★税抜1900円以上で送料無料★<br><br>【保湿入浴液 ウルモア クリーミーベリーの香りの商品詳細】<br>●赤ちゃんから高齢者の方まで、かさかさ、ムズムズの乾燥肌に悩むすべての方の素肌をやさしく包み込み、しっとり、すべすべにします。<br>●お肌のためにコラーゲン・セラミド・吸着型ヒアルロン酸・ローヤルゼリー・シアバターの5つの保湿成分を配合。うるおいベール成分ポリクオタニウム-10が、保湿成分を角質層から逃がしません。<br>●湯上り後のしっとり感を実感してください。<br>●乳白色(にごり)のお湯色<br><br>【使用方法】<br>・フタを開けます。<br>・ボトルを押して計量の線まで液を出します。<br>・キャップの一番上の目盛りまでが40mLです。うるおいの好みに応じて、使用量を調整してください。 <br>・浴槽の湯(200L)に本品40～80mLを入れ、よくかき混ぜて入浴してください。<br>・使用後はフタをきちっと閉め、計量キャップは水で洗わないでください。<br><br>【成分】<br>コラーゲン、セラミド、吸着型ヒアルロン酸、ローヤルゼリー、シアバター<br>【注意事項】<br>・入浴以外の用途には使用しないこと。<br>・皮膚あるいは体質に異常がある場合は、医師に相談の上使用すること。<br>・使用中や使用後、皮膚に発疹、発赤、かゆみ、刺激感などの異常が現れた場合、使用を中止し医師又は薬剤師に相談すること。特に、アレルギー体質の人や、薬などで発疹などの過敏症状を経験したことがある人は、十分注意して使用すること。<br>・本品は飲めません。万一大量に飲み込んだときは、水を飲ませるなどの処置を行うこと。<br>・使用後は、フタをきちっと閉め、子供の手の届かないところに保管すること。<br>・配合成分により、浴槽や洗い場では滑りやすくなりますので、十分注意すること。<br>・全自動給湯器、24時間風呂に使用するとフィルターが詰まる可能性があるので、お使いの機種の説明書を確認の上使用すること。<br>・使用後は、風呂釜内部や循環孔のフィルターなどが白く汚れることがありますので、よく水洗いすること。(風呂釜内部の湯あかなどに白濁成分が一部付き、循環孔から浴槽内へ出ることがあります。)<br>・残り湯を長く浴槽に入れておくと、浴槽のまわりが白くなることがありますが、すすぎ洗いをするときれいになります。<br>・残り湯は洗濯にもお使いになれますが、すすぎは清水を使うこと。ただし以下の場合は使用しないこと。<br>柔軟仕上げ剤との併用、つけおき、おろしたての衣類<br>・残り湯を植物にかけると影響が出る可能性がありますので、かけないこと。<br><br>【ブランド】<br>ウルモア<br><br>【発売元、製造元、輸入元又は販売元】<br>アース製薬<br><br>/(/F260307/F224704/F202102/)/<br><br>アース製薬<br>101-0048 東京都千代田区神田司町二丁目12番地1<br>0120-81-6456<br><br>広告文責：株式会社爽快ドラッグ<br><br>[入浴剤/ブランド：ウルモア/],保湿入浴液 ウルモア クリーミーベリーの香り(600mL)【ウルモア】[ウルモア 600ml 入浴剤 乾燥対策]：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーション保湿入浴液 ウルモア クリーミーベリーの香り(600mL)【ウルモア】[ウルモア 600ml 入浴剤 乾燥対策],ウルモア / ウルモア 600ml 入浴剤 乾燥対策。保湿入浴液 ウルモア クリーミーベリーの香り(600mL)【ウルモア】[ウルモア 600ml 入浴剤 乾燥対策][rn]
