25-66201,http://tshop.r10s.jp/brico/cabinet/33/4942430007494_1.jpg?fitin=700:700,1584.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,ファイン 立体・除湿・消臭マット クローゼット洋服タンス用 2枚組 29×70cm FIN-489,吸収するマットで清潔に！快適に！　,"<b>大切な服を臭いや湿気から守る！</b><br>
<br>
洋服には色々な素材が使われます<br>
臭いの原因になる湿気を減らし<br>
いつまでも快適に着られます<br>
<br>
<font color=""#F8710F""><b>立体構造で除湿・消臭効率アップ！</b></font><br>
凹凸の一つ一つにシリカゲル（B型）を詰め込んでおり、空気とのふれる面積をアップ。<br>
またスノコ効果を発揮！空気の流れをサポート！<br>
B型シリカゲル使用で収納庫内を適度に湿度を保ち、衣類をやさしくサポートします。<br>
再生サイン付きで、天日干しで再生します。<br>
<br>
［サイズ］約29×70×0.5cm<br>
［材質］不織布：ポリプロピレン　シリカゲル：B型<br>
<br>
<font color=""#ff0000""><b>【使用上のご注意】</b><br>
●</font>目的以外には使用しないでください。<br>
<font color=""#ff0000"">●</font>本体の裏面側を2～3時間天日に干してください。<br>
<font color=""#ff0000"">●</font>天気の良い日でも湿度の高いときは、センサーがブルーに戻らない場合もありますが、吸湿機能は十分に回復しております。<br>
<font color=""#ff0000"">●</font>中身は特殊シリカゲルを使用しておりますので人体に害はありませんが、万一、目や口に入った場合、必要に応じて医師の診断を受けてください。<br>
<font color=""#ff0000"">●</font>開封前でも環境によりセンサーがピンク色になっている場合がありますが機能に影響はありません。天日に干してからご使用ください。<br>
<font color=""#ff0000"">●</font>洗濯はできません。<br>
<font color=""#ff0000"">●</font>センサーは繰り返し使えますが本体が傷んできたら、お取替えください。使用期間目安：1年",ファイン 立体・除湿・消臭マット クローゼット洋服タンス用 2枚組 29&times;70cm FIN-489：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントファイン 立体・除湿・消臭マット クローゼット洋服タンス用 2枚組 29&times;70cm FIN-489,吸収するマットで清潔に！快適に！　。ファイン 立体・除湿・消臭マット クローゼット洋服タンス用 2枚組 29&times;70cm FIN-489[rn]
25-66202,http://tshop.r10s.jp/brico/cabinet/33/4528870423102_1.jpg?fitin=700:700,1424.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,アルファックス 衣類乾燥補助シート 早乾くん パンツ・スカート用 AP-423102 乾燥・消臭,お手持ちのハンガーに掛けるだけ！　,"<img src=""http://image.rakuten.co.jp/brico/cabinet/33/imgrc0068328758.jpg""><font color=""#374FCD""><b>急な雨でパンツやスカートがビショビショ…洗いたいけど、洗えない…<br>
そんな時に活躍するのがこの「早乾くん」。<br>
本品は接着剤を使用しない方法で製造しているので、シリカゲル本来の機能を充分に発揮します。</b></font><br>
<br>
<font color=""#F47E27""><b>《1年中使える部屋干しグッズとしても》</b></font><br>
・花粉が気になる春に　・雨天が続く梅雨に<br>
・夕立の多い夏に　・寒く乾きにくい冬に<br>
<br>
<font color=""#F47E27""><b>《センサーで「干し時」をお知らせ》</b></font><br>
湿気をたっぷり吸収すると、センサーの色がブルーから薄いピンクに変わってお知らせ。<br>
干して使えば何度でも繰り返しパワーを発揮します。<br>
<br>
［品名］早乾くん　パンツ・スカート用<br>
［サイズ］（約）横25・縦100・厚み0.35cm<br>
［材質］ポリエステル、B型シリカゲル　フックハンガー：ポリプロピレン<br>
<br>
<font color=""#ff0000""><b>【使用上のご注意】</b><br>
●</font>本製品は衣類の乾燥を補助するものであり、完全乾燥を保証するものではございません。衣類の厚みや生地の材質によって乾燥速度は異なります。<br>
<font color=""#ff0000"">●</font>使用状況・環境により、吸湿力・消臭力は異なります。<br>
<font color=""#ff0000"">●</font>ハサミ等でカットしてのご使用はできません。<br>
<font color=""#ff0000"">●</font>本来の用途以外にはご使用にならないでください。<br>
<font color=""#ff0000"">●</font>センサーはあくまでも目安であり、吸湿量を表すものではありません。<br>
<font color=""#ff0000"">●</font>開封前でも環境によりセンサーがピンク色に変わっている場合がありますが、機能には影響はありません。天日に干し乾燥させてからご使用ください。<br>
<font color=""#ff0000"">●</font>センサー部を折り曲げたり、ひねったりしないでください。又、水に浸さないでください。<br>
<font color=""#ff0000"">●</font>吸湿センサーの色が変化しなくても、2週間に一度の目安で天日に干し乾燥させてください。<br>
<font color=""#ff0000"">●</font>小さなお子様の手の届かない所に保管してください。<br>
<font color=""#ff0000"">●</font>火気や高温の物に近づけないでください。<br>
<font color=""#ff0000"">●</font>ゴミとして破棄する場合は、各自治体のルールに従ってください。<br>
<font color=""#ff0000"">●</font>汚れた場合は表面をなでる様に手洗いをしてください。手洗いした後はタオルなどで水気を取り、陰干ししてください。<br>
<font color=""#ff0000"">●</font>漂白洗剤はご使用にならないでください。<br>
<font color=""#ff0000"">●</font>手洗い時は必ずセンサーを取り外してください。",アルファックス 衣類乾燥補助シート 早乾くん パンツ・スカート用 AP-423102 乾燥・消臭：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントアルファックス 衣類乾燥補助シート 早乾くん パンツ・スカート用 AP-423102 乾燥・消臭,お手持ちのハンガーに掛けるだけ！　。アルファックス 衣類乾燥補助シート 早乾くん パンツ・スカート用 AP-423102 乾燥・消臭[rn]
25-66203,http://tshop.r10s.jp/brico/cabinet/51/4984324015390_1.jpg?fitin=700:700,118.4000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,【メール便可】フタ付きゴミペール用 消臭剤 シトラススウィートの香り C-1539,イヤ～なゴミの悪臭を除去！,"ペールのフタの内側に貼るだけ！<br>
ゴミ臭（特に生ゴミ臭、腐敗臭）をカットし、さわやかなシトラススウィートの香りが漂います。<br>
屋内、屋外のゴミ箱のどちらでもお使いになれます。<br><br>
【用途】<br>
■生ごみ消臭・芳香<br><br>
【品質表示】<br>
成分：天然香料、天然消臭剤（孟宗竹抽出エキス）、含浸紙（パルプ100％）<br>
標準使用量：15L～45L用ゴミ箱に1個<br>
有効期限：開封後約1ヵ月（※ご使用の環境により異なります）",【メール便可】フタ付きゴミペール用 消臭剤 シトラススウィートの香り C-1539：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】フタ付きゴミペール用 消臭剤 シトラススウィートの香り C-1539,イヤ～なゴミの悪臭を除去！。【メール便可】フタ付きゴミペール用 消臭剤 シトラススウィートの香り C-1539[rn]
25-66204,http://tshop.r10s.jp/brico/cabinet/24/4580225440424_1.jpg?fitin=700:700,318.4000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,リアルメイト 魚消臭スプレー 300ml,シュっと瞬間イオン消臭,"キッチンまわりのすべてのニオイに<br><br>
【特徴】<br>
■香りでごまかさず悪臭を原因から化学的に消臭します。<br>
■食品添加物のみで出来ているので安心安全です。<br>
■魚市場や魚屋さんなどで使われている、プロ愛用の業務用消臭剤です。<br><br>
【用途】<br>
魚焼きグリル・ゴミ箱・三角コーナーなどの消臭。<br><br>
【成分】：ミネラルイオン・柿渋エキス<br><br>
【内容量】：300ml",リアルメイト 魚消臭スプレー 300ml：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントリアルメイト 魚消臭スプレー 300ml,シュっと瞬間イオン消臭。リアルメイト 魚消臭スプレー 300ml[rn]
25-66205,http://tshop.r10s.jp/brico/cabinet/23/4560302530323_1.jpg?fitin=700:700,798.4000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,技職人魂シリーズ 無臭職人 300ml,ニオイを無にする消臭剤,"【特徴】<br>
■香料でごまかさずニオイの元を直接消臭<br>
■植物性由来でシーン、場所を問わずにご使用可能<br>
■除菌・抗菌効果もあるためドアノブや家具などにも効果的<br><br>
【用途】<br>
タバコ、生ゴミ、ペット、ソファー、クッションなど、異臭を放つ物の消臭<br><br>
※使用できないもの<br>
皮、和装品、毛やレーヨン、アセテート、キュプラなど水に弱い製品や繊維、水洗い不可の表示があるもの、撥水や防水など特殊加工がしてある製品<br><br>
液性：中性<br>
成分：発酵エタノール、植物抽出液、天然系防腐剤、油脂類、精製水<br>
内容量：300ml",技職人魂シリーズ 無臭職人 300ml：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント技職人魂シリーズ 無臭職人 300ml,ニオイを無にする消臭剤。技職人魂シリーズ 無臭職人 300ml[rn]
25-66206,http://tshop.r10s.jp/brico/cabinet/51/4984324014294_1.jpg?fitin=700:700,118.4000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,【メール便可】和のさえずり 生ごみ用 消臭・芳香剤 柚子の香り C-1429,イヤなゴミ臭をカット！,"ゴミ箱のフタの内側に貼り付けるだけ！（両面テープ付）<br>
ゴミ臭（特に生ゴミ臭、腐敗臭）をカットし、さわやかな柚子の香りが漂います。<br>
屋内、屋外のゴミ箱のどちらでもお使いになれます。<br><br>
【用途】<br>
■生ごみ消臭・芳香<br><br>
【品質表示】<br>
成分：シリカゲル、消臭剤（カキ渋エキス）、香料、色素<br>
正味量：8g<br>
標準使用量：15L～45L用ゴミ箱に1個<br>
有効期限：開封後約1ヵ月",【メール便可】和のさえずり 生ごみ用 消臭・芳香剤 柚子の香り C-1429：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】和のさえずり 生ごみ用 消臭・芳香剤 柚子の香り C-1429,イヤなゴミ臭をカット！。【メール便可】和のさえずり 生ごみ用 消臭・芳香剤 柚子の香り C-1429[rn]
25-66207,http://tshop.r10s.jp/brico/cabinet/81/4901070122981_1.jpg?fitin=700:700,302.4000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,エステー 消臭力 生ゴミ用スプレー シトラスミントの香り 200ml,瞬間すっきり効果長持ち,"【特長】<br>
■キッチンの気になるニオイを消臭します。<br>
■ニオイ菌の増殖を防ぐので、次のゴミ回収日までの約3～4日間効果が続きます。※薬剤に水がかかると、効果は薄れます。<br>
■すっきり爽やかなシトラスミントの香り。<br><br>
【用途】<br>
●ゴミ箱、三角コーナー、排水口などの消臭。<br><br>
【成分】<br>
エタノール、香料、抗菌剤、非イオン界面活性剤<br><br>
内容量：200ml",エステー 消臭力 生ゴミ用スプレー シトラスミントの香り 200ml：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントエステー 消臭力 生ゴミ用スプレー シトラスミントの香り 200ml,瞬間すっきり効果長持ち。エステー 消臭力 生ゴミ用スプレー シトラスミントの香り 200ml[rn]
25-66208,http://tshop.r10s.jp/brico/cabinet/33/4942430007425_1.jpg?fitin=700:700,1024.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,ファイン 立体・除湿・消臭マット 衣裳ケース用 37×50cm FIN-482,吸収するマットで清潔に！快適に！　,"<b>湿気を吸収して服を守ります！</b><br>
<br>
大切な服をサラッとさせ<br>
湿気によるイヤな臭いを防ぎ<br>
清潔な環境に整えます<br>
<br>
<font color=""#F8710F""><b>立体構造で除湿・消臭効率アップ！</b></font><br>
凹凸の一つ一つにシリカゲル（B型）を詰め込んでおり、空気とのふれる面積をアップ。<br>
またスノコ効果を発揮！空気の流れをサポート！<br>
B型シリカゲル使用で収納庫内を適度に湿度を保ち、衣類をやさしくサポートします。<br>
再生サイン付きで、天日干しで再生します。<br>
<br>
［サイズ］約37×50×0.5cm<br>
［材質］不織布：ポリプロピレン　シリカゲル：B型<br>
<br>
<font color=""#ff0000""><b>【使用上のご注意】</b><br>
●</font>目的以外には使用しないでください。<br>
<font color=""#ff0000"">●</font>本体の裏面側を2～3時間天日に干してください。<br>
<font color=""#ff0000"">●</font>天気の良い日でも湿度の高いときは、センサーがブルーに戻らない場合もありますが、吸湿機能は十分に回復しております。<br>
<font color=""#ff0000"">●</font>中身は特殊シリカゲルを使用しておりますので人体に害はありませんが、万一、目や口に入った場合、必要に応じて医師の診断を受けてください。<br>
<font color=""#ff0000"">●</font>開封前でも環境によりセンサーがピンク色になっている場合がありますが機能に影響はありません。天日に干してからご使用ください。<br>
<font color=""#ff0000"">●</font>洗濯はできません。<br>
<font color=""#ff0000"">●</font>センサーは繰り返し使えますが本体が傷んできたら、お取替えください。使用期間目安：1年",ファイン 立体・除湿・消臭マット 衣裳ケース用 37&times;50cm FIN-482：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントファイン 立体・除湿・消臭マット 衣裳ケース用 37&times;50cm FIN-482,吸収するマットで清潔に！快適に！　。ファイン 立体・除湿・消臭マット 衣裳ケース用 37&times;50cm FIN-482[rn]
25-66209,http://tshop.r10s.jp/brico/cabinet/33/4528870423003_1.jpg?fitin=700:700,944.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,アルファックス 衣類乾燥補助シート 早乾くん 上着用 AP-423003 乾燥・消臭,お手持ちのハンガーに掛けるだけ！　,"<img src=""http://image.rakuten.co.jp/brico/cabinet/33/imgrc0068328757.jpg""><font color=""#374FCD""><b>急な雨でジャケットの背中がビショビショ…洗いたいけど、洗えない…<br>
そんな時に活躍するのがこの「早乾くん」。<br>
本品は接着剤を使用しない方法で製造しているので、シリカゲル本来の機能を充分に発揮します。</b></font><br>
<br>
<font color=""#F47E27""><b>《1年中使える部屋干しグッズとしても》</b></font><br>
・花粉が気になる春に　・雨天が続く梅雨に<br>
・夕立の多い夏に　・寒く乾きにくい冬に<br>
<br>
<font color=""#F47E27""><b>《センサーで「干し時」をお知らせ》</b></font><br>
湿気をたっぷり吸収すると、センサーの色がブルーから薄いピンクに変わってお知らせ。<br>
干して使えば何度でも繰り返しパワーを発揮します。<br>
<br>
［品名］早乾くん　上着用<br>
［サイズ］（約）横25・縦42・厚み0.35cm<br>
［材質］ポリエステル、B型シリカゲル　フックハンガー：ポリプロピレン<br>
<br>
<font color=""#ff0000""><b>【使用上のご注意】</b><br>
●</font>本製品は衣類の乾燥を補助するものであり、完全乾燥を保証するものではございません。衣類の厚みや生地の材質によって乾燥速度は異なります。<br>
<font color=""#ff0000"">●</font>使用状況・環境により、吸湿力・消臭力は異なります。<br>
<font color=""#ff0000"">●</font>ハサミ等でカットしてのご使用はできません。<br>
<font color=""#ff0000"">●</font>本来の用途以外にはご使用にならないでください。<br>
<font color=""#ff0000"">●</font>センサーはあくまでも目安であり、吸湿量を表すものではありません。<br>
<font color=""#ff0000"">●</font>開封前でも環境によりセンサーがピンク色に変わっている場合がありますが、機能には影響はありません。天日に干し乾燥させてからご使用ください。<br>
<font color=""#ff0000"">●</font>センサー部を折り曲げたり、ひねったりしないでください。又、水に浸さないでください。<br>
<font color=""#ff0000"">●</font>吸湿センサーの色が変化しなくても、2週間に一度の目安で天日に干し乾燥させてください。<br>
<font color=""#ff0000"">●</font>小さなお子様の手の届かない所に保管してください。<br>
<font color=""#ff0000"">●</font>火気や高温の物に近づけないでください。<br>
<font color=""#ff0000"">●</font>ゴミとして破棄する場合は、各自治体のルールに従ってください。<br>
<font color=""#ff0000"">●</font>汚れた場合は表面をなでる様に手洗いをしてください。手洗いした後はタオルなどで水気を取り、陰干ししてください。<br>
<font color=""#ff0000"">●</font>漂白洗剤はご使用にならないでください。<br>
<font color=""#ff0000"">●</font>手洗い時は必ずセンサーを取り外してください。",アルファックス 衣類乾燥補助シート 早乾くん 上着用 AP-423003 乾燥・消臭：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントアルファックス 衣類乾燥補助シート 早乾くん 上着用 AP-423003 乾燥・消臭,お手持ちのハンガーに掛けるだけ！　。アルファックス 衣類乾燥補助シート 早乾くん 上着用 AP-423003 乾燥・消臭[rn]
25-66210,http://tshop.r10s.jp/brico/cabinet/92/4901983124492_1.jpg?fitin=700:700,145.6000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,【メール便可】東和産業 eco炭検隊 生ゴミ用消臭剤 12449,生ゴミのイヤ～なニオイぐんぐん吸収！,"■石炭灰を再利用した生ゴミ用消臭剤です。<br>
■ゴミペールのフタの裏側に貼り付けるだけで、生ゴミの嫌な臭いを素早く消臭します。<br>
■紙おむつの消臭用にも使用できます。<br><br>
【用途】<br>
ゴミペール用の消臭<br><br>
【主成分】<br>
石炭灰・粘土（カオリナイト）<br><br>
【内容物】<br>
消臭剤1包、専用紙製ケース1個、両面テープ1枚<br><br>
【有効期間】<br>
約1ヶ月（※使用条件により異なります。）",【メール便可】東和産業 eco炭検隊 生ゴミ用消臭剤 12449：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】東和産業 eco炭検隊 生ゴミ用消臭剤 12449,生ゴミのイヤ～なニオイぐんぐん吸収！。【メール便可】東和産業 eco炭検隊 生ゴミ用消臭剤 12449[rn]
25-66211,http://tshop.r10s.jp/brico/cabinet/33/4942430007449_1.jpg?fitin=700:700,2384.0000,,日用品雑貨・文房具・手芸 > 日用品・生活雑貨 > 消臭剤・芳香剤,ファイン 立体・除湿・消臭マット 押入れ用 50×72cm FIN-484,吸収するマットで清潔に！快適に！　,"<b>湿気を吸収してカラッとふわふわ！</b><br>
<br>
押入れの中の湿気を防ぎ<br>
臭いの原因もシャットアウト<br>
除湿・消臭でお布団は毎日快適<br>
<br>
<font color=""#F8710F""><b>立体構造で除湿・消臭効率アップ！</b></font><br>
凹凸の一つ一つにシリカゲル（B型）を詰め込んでおり、空気とのふれる面積をアップ。<br>
またスノコ効果を発揮！空気の流れをサポート！<br>
B型シリカゲル使用で収納庫内を適度に湿度を保ち、衣類をやさしくサポートします。<br>
再生サイン付きで、天日干しで再生します。<br>
<br>
［サイズ］約50×72×0.5cm<br>
［材質］不織布：ポリプロピレン　シリカゲル：B型<br>
<br>
<font color=""#ff0000""><b>【使用上のご注意】</b><br>
●</font>目的以外には使用しないでください。<br>
<font color=""#ff0000"">●</font>本体の裏面側を2～3時間天日に干してください。<br>
<font color=""#ff0000"">●</font>天気の良い日でも湿度の高いときは、センサーがブルーに戻らない場合もありますが、吸湿機能は十分に回復しております。<br>
<font color=""#ff0000"">●</font>中身は特殊シリカゲルを使用しておりますので人体に害はありませんが、万一、目や口に入った場合、必要に応じて医師の診断を受けてください。<br>
<font color=""#ff0000"">●</font>開封前でも環境によりセンサーがピンク色になっている場合がありますが機能に影響はありません。天日に干してからご使用ください。<br>
<font color=""#ff0000"">●</font>洗濯はできません。<br>
<font color=""#ff0000"">●</font>センサーは繰り返し使えますが本体が傷んできたら、お取替えください。使用期間目安：1年",ファイン 立体・除湿・消臭マット 押入れ用 50&times;72cm FIN-484：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントファイン 立体・除湿・消臭マット 押入れ用 50&times;72cm FIN-484,吸収するマットで清潔に！快適に！　。ファイン 立体・除湿・消臭マット 押入れ用 50&times;72cm FIN-484[rn]
