34-11901,http://tshop.r10s.jp/convenimart/cabinet/imgsrc0/d290/d2906/b0091grewq.jpg?fitin=700:700,1275.2000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,ユナイテッドビーズ スプリットペンケース コバルトブルー UBM-SPN-27,　,"<style type=""text/css"">.sample_02{width:300px;border-collapse: separate;border-spacing: 0px;border-top: 1px solid #ccc;border-left: 1px solid #ccc;}.sample_02 th{width: 25%;padding: 4px;text-align: left;vertical-align: top;color: #444;background-color: #ccc;border-top: 1px solid #fff;border-left: 1px solid #fff;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}.sample_02 td{padding: 4px;background-color: #fafafa;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}</style><table class=""sample_02""><tr><th>商品名</th><td>ユナイテッドビーズ スプリットペンケース コバルトブルー UBM-SPN-27</td></tr><tr><th>JAN</th><td>4571334403776</td></tr><tr><th>品番</th><td>cnbnB0091GREWQ</td></tr><tr><th>重量</th><td></td></tr><tr><th>商品仕様</th><td>幅200mm×高90mm×奥30mm<br></td></tr><tr><th>商品説明</th><td>コシがあり、丈夫な帆布を使用したペンケース。使い込む程に味がでてくる帆布製品です。ペン約15本-20本程度収納可能。。。※一部画像に他のカラーの商品を使用しております。。サイズ：縦=105mm　横=205mm　厚さ=33mm。商品色傾向：青。。表紙パターン：無地。</td></tr></table><br><br>※ご注文タイミングやご注文内容によっては、購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。※大型商品や一部の商品につきましてはメーカー取り寄せとなる場合がございます。",ユナイテッドビーズ スプリットペンケース コバルトブルー UBM-SPN-27：コンビニマート,ユナイテッドビーズ スプリットペンケース コバルトブルー UBM-SPN-27,　。ユナイテッドビーズ スプリットペンケース コバルトブルー UBM-SPN-27[rn]
34-11902,http://tshop.r10s.jp/convenimart/cabinet/imgsrc0/d610/d6105/b00cl6w25w.jpg?fitin=700:700,4054.4000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,ニチバン No.222 マスキングテープ(車両用) 15mm×18M 80巻入,　,"<style type=""text/css"">.sample_02{width:300px;border-collapse: separate;border-spacing: 0px;border-top: 1px solid #ccc;border-left: 1px solid #ccc;}.sample_02 th{width: 25%;padding: 4px;text-align: left;vertical-align: top;color: #444;background-color: #ccc;border-top: 1px solid #fff;border-left: 1px solid #fff;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}.sample_02 td{padding: 4px;background-color: #fafafa;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}</style><table class=""sample_02""><tr><th>商品名</th><td>ニチバン No.222 マスキングテープ(車両用) 15mm×18M 80巻入</td></tr><tr><th>JAN</th><td>4905533302248</td></tr><tr><th>品番</th><td>cnbnB00CL6W25W</td></tr><tr><th>重量</th><td></td></tr><tr><th>商品仕様</th><td></td></tr><tr><th>商品説明</th><td></td></tr></table><br><br>※ご注文タイミングやご注文内容によっては、購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。※大型商品や一部の商品につきましてはメーカー取り寄せとなる場合がございます。",ニチバン No.222 マスキングテープ(車両用) 15mm&times;18M 80巻入：コンビニマート,ニチバン No.222 マスキングテープ(車両用) 15mm&times;18M 80巻入,　。ニチバン No.222 マスキングテープ(車両用) 15mm&times;18M 80巻入[rn]
34-11903,http://tshop.r10s.jp/convenimart/cabinet/printing.png?fitin=700:700,1369.6000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,スリップオン マルチストラップAL ノワール 革 ワイン NSL-1301,　,"<style type=""text/css"">.sample_02{width:300px;border-collapse: separate;border-spacing: 0px;border-top: 1px solid #ccc;border-left: 1px solid #ccc;}.sample_02 th{width: 25%;padding: 4px;text-align: left;vertical-align: top;color: #444;background-color: #ccc;border-top: 1px solid #fff;border-left: 1px solid #fff;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}.sample_02 td{padding: 4px;background-color: #fafafa;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}</style><table class=""sample_02""><tr><th>商品名</th><td>スリップオン マルチストラップAL ノワール 革 ワイン NSL-1301</td></tr><tr><th>JAN</th><td>4517565081659</td></tr><tr><th>品番</th><td>cnbnb0183k2id0</td></tr><tr><th>重量</th><td></td></tr><tr><th>商品仕様</th><td>【素材】革:牛革 金具:ステンレス/亜鉛合金<br>【ストラップの長さ】360mm 【ストラップ巾】11mm<br>【個装】OPP袋入り<br>【備考】色は顔料を使用しているため、強い摩擦で色移りすることがございます。<br></td></tr><tr><th>商品説明</th><td>コンビカラーのオールレザーストラップ レバーナス鐶（かん）、革製ループ付きWリングで、いろいろな使い方を提案するマルチストラップです。携帯電話もつけられる松葉紐も付属するので、幅広い用途でご利用いただけます。ストラップはコンビカラーの本革を使い、シルバーの金具で仕上げました。同じノワールシリーズのD鐶（かん）付きパスケースと組み合わせれば、バッグの持ち手につけてご利用いただけます。 ストラップの裏側にはノワールのナチュラルを。表側は20色の組み合わせからお選びいただけます。 ●松葉ストラップは静荷重1kgまでとなります。ストラップを持って、携帯電話などを振り回したりすると抜け落ちることがあります。●強い力で引っ張ると、革が伸びたり、切れたりすることがございますのでご注意下さい。 こちらの商品は、刻印スペースがないため、お名入れ加工を承っておりません。</td></tr></table><br><br>※ご注文タイミングやご注文内容によっては、購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。※大型商品や一部の商品につきましてはメーカー取り寄せとなる場合がございます。",スリップオン マルチストラップAL ノワール 革 ワイン NSL-1301：コンビニマート,スリップオン マルチストラップAL ノワール 革 ワイン NSL-1301,　。スリップオン マルチストラップAL ノワール 革 ワイン NSL-1301[rn]
34-11904,http://tshop.r10s.jp/convenimart/cabinet/imgsrc0/d287/d2870/b003wjkmay.jpg?fitin=700:700,1391.2000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,リヒトラブ おくすりポケット1週間 HM592,　,"<style type=""text/css"">.sample_02{width:300px;border-collapse: separate;border-spacing: 0px;border-top: 1px solid #ccc;border-left: 1px solid #ccc;}.sample_02 th{width: 25%;padding: 4px;text-align: left;vertical-align: top;color: #444;background-color: #ccc;border-top: 1px solid #fff;border-left: 1px solid #fff;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}.sample_02 td{padding: 4px;background-color: #fafafa;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}</style><table class=""sample_02""><tr><th>商品名</th><td>リヒトラブ おくすりポケット1週間 HM592</td></tr><tr><th>JAN</th><td>4903419880514</td></tr><tr><th>品番</th><td>cnbnB003WJKMAY</td></tr><tr><th>重量</th><td></td></tr><tr><th>商品仕様</th><td>寸法:縦 600mm ×横 420mm<br>ポケット寸法:縦50×横85mm<br>材質:本体・ポケット/ビニール<br>素材:ビニール<br></td></tr><tr><th>商品説明</th><td>●サイズ／W600×H420mm●材質／(本体・ポケット)ビニル●生産国／日本●単位／1個</td></tr></table><br><br>※ご注文タイミングやご注文内容によっては、購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。※大型商品や一部の商品につきましてはメーカー取り寄せとなる場合がございます。",リヒトラブ おくすりポケット1週間 HM592：コンビニマート,リヒトラブ おくすりポケット1週間 HM592,　。リヒトラブ おくすりポケット1週間 HM592[rn]
34-11905,http://tshop.r10s.jp/convenimart/cabinet/imgsrc0/d106/d1065/b00b4tn61g.jpg?fitin=700:700,20645.6000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,日東 ニトフロン粘着テープNo.973UL 0.15mm×150mm×10m 973X15X150,　,"<style type=""text/css"">.sample_02{width:300px;border-collapse: separate;border-spacing: 0px;border-top: 1px solid #ccc;border-left: 1px solid #ccc;}.sample_02 th{width: 25%;padding: 4px;text-align: left;vertical-align: top;color: #444;background-color: #ccc;border-top: 1px solid #fff;border-left: 1px solid #fff;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}.sample_02 td{padding: 4px;background-color: #fafafa;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}</style><table class=""sample_02""><tr><th>商品名</th><td>日東 ニトフロン粘着テープNo.973UL 0.15mm×150mm×10m 973X15X150</td></tr><tr><th>JAN</th><td>4953871101542</td></tr><tr><th>品番</th><td>cnbnB00B4TN61G</td></tr><tr><th>重量</th><td></td></tr><tr><th>商品仕様</th><td>●ガラス繊維を含浸させた強力タイプです。●テフロン基材に主としてシリコーン系粘着剤を塗布した耐熱性粘着テープです。●耐熱性に優れます。<br>●ラミネートロール離型用ラッピング。●ヒートシール用耐熱離型。●印刷機・複写機の用紙すべり。●ホッパー、シューターのライニング。<br>●色:茶褐色●幅(mm):150●長さ(m):10●厚み(mm):0.15●質量(g):435<br>●使用温度範囲:-60~200℃●粘着力:4.73N/10mm●引張強度:310.5N/10mm●UL規格品●切断にはカッターが必要<br>●基材:フッ素樹脂(PTFE)+含浸ガラスクロス●粘着剤:シリコーン系<br>原産国:日本<br></td></tr><tr><th>商品説明</th><td>●ガラス繊維を含浸させた強力タイプです。●テフロン基材に主としてシリコーン系粘着剤を塗布した耐熱性粘着テープです。●耐熱性に優れます。●ラミネートロール離型用ラッピング。●ヒートシール用耐熱離型。●印刷機・複写機の用紙すべり。●ホッパー、シューターのライニング。●色:茶褐色●幅(mm):150●長さ(m):10●厚み(mm):0.15●切断にはカッターが必要●使用温度範囲:-60～200℃●粘着力:4.73N/10mm●引張強度:310.5N/10mm●ＵＬ規格品●基材:フッ素樹脂(PTFE)+含浸ガラスクロス●粘着剤:シリコーン系●原産国：日本●メーカー直送品に付き、お支払いは「前入金」のみの対応となります。●「代引き・時間指定」はできませんのでご了承ください。●「店頭引渡し」はできませんのでご了承ください。</td></tr></table><br><br>※ご注文タイミングやご注文内容によっては、購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。※大型商品や一部の商品につきましてはメーカー取り寄せとなる場合がございます。",日東 ニトフロン粘着テープNo.973UL 0.15mm&times;150mm&times;10m 973X15X150：コンビニマート,日東 ニトフロン粘着テープNo.973UL 0.15mm&times;150mm&times;10m 973X15X150,　。日東 ニトフロン粘着テープNo.973UL 0.15mm&times;150mm&times;10m 973X15X150[rn]
34-11906,http://tshop.r10s.jp/convenimart/cabinet/imgsrc0/d491/d4919/b01c6rmfjs.jpg?fitin=700:700,3884.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > その他,サンスター フラットペンポーチ ポルティラ革製品 W スヌーピーヴィンテー S1408860,　,"<style type=""text/css"">.sample_02{width:300px;border-collapse: separate;border-spacing: 0px;border-top: 1px solid #ccc;border-left: 1px solid #ccc;}.sample_02 th{width: 25%;padding: 4px;text-align: left;vertical-align: top;color: #444;background-color: #ccc;border-top: 1px solid #fff;border-left: 1px solid #fff;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}.sample_02 td{padding: 4px;background-color: #fafafa;border-right: 1px solid #ccc;border-bottom: 1px solid #ccc;}</style><table class=""sample_02""><tr><th>商品名</th><td>サンスター フラットペンポーチ ポルティラ革製品 W スヌーピーヴィンテー S1408860</td></tr><tr><th>JAN</th><td>4901770482446</td></tr><tr><th>品番</th><td>cnbnb01c6rmfjs</td></tr><tr><th>重量</th><td></td></tr><tr><th>商品仕様</th><td>素材:革・綿\n生産国:革:日本/縫製:中国\nポルティラ革製品\n</td></tr><tr><th>商品説明</th><td>PortierraRはレオン・インターナショナル社が開発した、「人体や自然環境に優しい天然皮革」です。 人体に影響があるクロムなどの重金属や、ホルムアルデヒド、グルタールアルデヒドなどの有害物質をPortierraRの製造プロセスの工程で一切使用していません。 また、天然皮革本来の風合いを重視し、革の表面に過度な仕上げ塗装を行っていません。 柔らかく自然な手触りが魅力です。</td></tr></table><br><br>※ご注文タイミングやご注文内容によっては、購入履歴からのご注文キャンセル、修正を受け付けることができない場合がございます。※大型商品や一部の商品につきましてはメーカー取り寄せとなる場合がございます。",サンスター フラットペンポーチ ポルティラ革製品 W スヌーピーヴィンテー S1408860：コンビニマート,サンスター フラットペンポーチ ポルティラ革製品 W スヌーピーヴィンテー S1408860,　。サンスター フラットペンポーチ ポルティラ革製品 W スヌーピーヴィンテー S1408860[rn]
34-11907,http://tshop.r10s.jp/kyotobunguya/cabinet/mt/iconic/km-06-1.jpg?fitin=700:700,276.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 紙製品・封筒 > その他,よく目にする切り取り線icconico【イッコニコ】・キリトリマスキングテープカボチャ,,"<img src=""http://image.rakuten.co.jp/kyotobunguya/cabinet/mt/iconic/km-06-3.jpg"" width=""600"" height=""600"" border=""0""><br><br>●商品のご紹介●<br>
ブランド名：icconico(イッコニコ)<br>
シリーズ名：キリトリマスキングテープ<br>
サイズ：9mm幅x10m<br>
素材：和紙<br>
<br>
●京都文具屋のおすすめポイント●
昔ながらのキリトリ線が描かれたマスキングテープ。いろいろな使い方で楽しめる柄です<br>
<br>
icco nico...SIMPLE/POP/CHICをテーマに日々を楽しくする文具や雑貨を一個二個と製作。ありそうでなかった便利なアイテムを抜群の素材・丁寧なデザインのものづくりを心掛けています<style type=""text/css"">
 <!--
td.inventory font{font-size:10px;color:#666666;}
 -->
 </style>",よく目にする切り取り線icconico【イッコニコ】・キリトリマスキングテープカボチャ：京都文具屋,文房具カンポ文具campo専門店和風京都和雑貨ロディアペリカンミケリウスエセルテクレールフォンテーヌライツ世界の文房具パーカーラミーイルムスウォーターマンカランダッシュよく目にする切り取り線icconico【イッコニコ】・キリトリマスキングテープカボチャ,よく目にする切り取り線icconico【イッコニコ】・キリトリマスキングテープカボチャ[rn]
34-11908,http://tshop.r10s.jp/kyotobunguya/cabinet/mt/iconic/ty-10-1.jpg?fitin=700:700,345.6000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 紙製品・封筒 > その他,日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープカラーグラデーション,,"<img src=""http://image.rakuten.co.jp/kyotobunguya/cabinet/mt/iconic/ty-10-3.jpg"" width=""600"" height=""600"" border=""0""><br><br>●商品のご紹介●<br>
ブランド名：icconico(イッコニコ)<br>
シリーズ名：手帳矢印マスキングテープ<br>
サイズ：7mm幅x10m<br>
素材：和紙<br>
<br>
●京都文具屋のおすすめポイント●
旅行や出張など日をまたぐ予定の矢印に便利な矢印柄です。エンピツタッチの黒のラインで描かれています。<br>
icco nico...SIMPLE/POP/CHICをテーマに日々を楽しくする文具や雑貨を一個二個と製作。ありそうでなかった便利なアイテムを抜群の素材・丁寧なデザインのものづくりを心掛けています<style type=""text/css"">
 <!--
td.inventory font{font-size:10px;color:#666666;}
 -->
 </style>",日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープカラーグラデーション：京都文具屋,文房具カンポ文具campo専門店和風京都和雑貨ロディアペリカンミケリウスエセルテクレールフォンテーヌライツ世界の文房具パーカーラミーイルムスウォーターマンカランダッシュ日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープカラーグラデーション,日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープカラーグラデーション[rn]
34-11909,http://tshop.r10s.jp/kyotobunguya/cabinet/mt/iconic/ty-09-1.jpg?fitin=700:700,276.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 紙製品・封筒 > その他,日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープグレーグラデーション,,"<img src=""http://image.rakuten.co.jp/kyotobunguya/cabinet/mt/iconic/ty-09-3.jpg"" width=""600"" height=""600"" border=""0""><br><br>●商品のご紹介●<br>
ブランド名：icconico(イッコニコ)<br>
シリーズ名：手帳矢印マスキングテープ<br>
サイズ：7mm幅x10m<br>
素材：和紙<br>
<br>
●京都文具屋のおすすめポイント●
旅行や出張など日をまたぐ予定の矢印に便利な矢印柄です。エンピツタッチの黒のラインで描かれています。<br>
icco nico...SIMPLE/POP/CHICをテーマに日々を楽しくする文具や雑貨を一個二個と製作。ありそうでなかった便利なアイテムを抜群の素材・丁寧なデザインのものづくりを心掛けています<style type=""text/css"">
 <!--
td.inventory font{font-size:10px;color:#666666;}
 -->
 </style>",日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープグレーグラデーション：京都文具屋,文房具カンポ文具campo専門店和風京都和雑貨ロディアペリカンミケリウスエセルテクレールフォンテーヌライツ世界の文房具パーカーラミーイルムスウォーターマンカランダッシュ日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープグレーグラデーション,日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープグレーグラデーション[rn]
34-11910,http://tshop.r10s.jp/kyotobunguya/cabinet/mt/iconic/km-01-1.jpg?fitin=700:700,276.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 紙製品・封筒 > その他,よく目にする切り取り線icconico【イッコニコ】・キリトリマスキングテープ黒line,,"<img src=""http://image.rakuten.co.jp/kyotobunguya/cabinet/mt/iconic/km-01-3.jpg"" width=""600"" height=""600"" border=""0""><br><br>●商品のご紹介●<br>
ブランド名：icconico(イッコニコ)<br>
シリーズ名：キリトリマスキングテープ<br>
サイズ：9mm幅x10m<br>
素材：和紙<br>
<br>
●京都文具屋のおすすめポイント●
昔ながらのキリトリ線が描かれたマスキングテープ。いろいろな使い方で楽しめる柄です<br>
<br>
icco nico...SIMPLE/POP/CHICをテーマに日々を楽しくする文具や雑貨を一個二個と製作。ありそうでなかった便利なアイテムを抜群の素材・丁寧なデザインのものづくりを心掛けています<style type=""text/css"">
 <!--
td.inventory font{font-size:10px;color:#666666;}
 -->
 </style>",よく目にする切り取り線icconico【イッコニコ】・キリトリマスキングテープ黒line：京都文具屋,文房具カンポ文具campo専門店和風京都和雑貨ロディアペリカンミケリウスエセルテクレールフォンテーヌライツ世界の文房具パーカーラミーイルムスウォーターマンカランダッシュよく目にする切り取り線icconico【イッコニコ】・キリトリマスキングテープ黒line,よく目にする切り取り線icconico【イッコニコ】・キリトリマスキングテープ黒line[rn]
34-11911,http://tshop.r10s.jp/kyotobunguya/cabinet/mt/iconic/ty-01-1.jpg?fitin=700:700,276.8000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 紙製品・封筒 > その他,日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープエンピツline,,"<img src=""http://image.rakuten.co.jp/kyotobunguya/cabinet/mt/iconic/ty-01-3.jpg"" width=""600"" height=""600"" border=""0""><br><br>●商品のご紹介●<br>
ブランド名：icconico(イッコニコ)<br>
シリーズ名：手帳矢印マスキングテープ<br>
サイズ：7mm幅x10m<br>
素材：和紙<br>
<br>
●京都文具屋のおすすめポイント●
旅行や出張など日をまたぐ予定の矢印に便利な矢印柄です。エンピツタッチの黒のラインで描かれています。<br>
icco nico...SIMPLE/POP/CHICをテーマに日々を楽しくする文具や雑貨を一個二個と製作。ありそうでなかった便利なアイテムを抜群の素材・丁寧なデザインのものづくりを心掛けています<style type=""text/css"">
 <!--
td.inventory font{font-size:10px;color:#666666;}
 -->
 </style>",日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープエンピツline：京都文具屋,文房具カンポ文具campo専門店和風京都和雑貨ロディアペリカンミケリウスエセルテクレールフォンテーヌライツ世界の文房具パーカーラミーイルムスウォーターマンカランダッシュ日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープエンピツline,日をまたぐ予定の矢印にicconico【イッコニコ】・手帳矢印マスキングテープエンピツline[rn]
