34-45687,http://tshop.r10s.jp/biccamera/cabinet/product/1674/00000003175620_a01.jpg?fitin=700:700,7776.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,【送料無料】 ムラキ 超硬NCセンタードリル　110710,,<!-- -->●1工程で位置決めと面取りが可能です。<BR>●高精度の位置決め（センターもみつけ）曲面、斜面での正確な位置決め、高品質の面取り（皿もみ）ができます。<BR>●高速、高送りができます。<BR>●タップ下穴加工前にセンター加工と面取り加工を同時に加工します。<BR><BR>【用途】<BR>●被削材：鋼、合金鋼、ステンレス鋼、鋳鉄、アルミニウム、銅、黄銅、プラスチック（ナイロン）。<BR><BR>【仕様】<BR>●シャンク径(mm)：10●全長(mm)：72●センタ穴角(°)：120<BR>●ノンコーティング●刃形状：片刃<BR><BR>【材質/仕上】<BR>●超硬合金（K20）<BR><BR>【原産国】<BR>スイス,【送料無料】 ムラキ 超硬NCセンタードリル　110710：ビックカメラ楽天市場店,【送料無料】 ムラキ 超硬NCセンタードリル　110710,【送料無料】 ムラキ 超硬NCセンタードリル　110710[rn]
34-45688,http://tshop.r10s.jp/biccamera/cabinet/product/0310/00000001549988_a01.jpg?fitin=700:700,851.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,イシハシ精工 六角軸正宗ドリル　4.7mm　6EXD4.7,AppStore/AndroidMarketでビック楽天を検索,<!-- -->■ドリル先端にクロスシンニング加工を施してあります。<BR><BR>■充電ドライバーにワンタッチで着脱が可能です。<BR><BR>【用途】<BR>・被削材：一般鋼からステンレス。<BR><BR>【仕様】<BR>刃径(mm)：4.7、溝長(mm)：59、全長(mm)：111、シャンク径(mm)：6.35<BR>ドリル先端にクロスシンニング加工を施してあります。<BR><BR>【材質/仕上】<BR>■高速度鋼（HSS）<BR><BR>【原産国】<BR>日本,イシハシ精工 六角軸正宗ドリル　4.7mm　6EXD4.7：ビックカメラ楽天市場店,イシハシ精工 六角軸正宗ドリル　4.7mm　6EXD4.7,AppStore/AndroidMarketでビック楽天を検索。イシハシ精工 六角軸正宗ドリル　4.7mm　6EXD4.7[rn]
34-45689,http://tshop.r10s.jp/biccamera/cabinet/product/1254/00000002106329_a01.jpg?fitin=700:700,413.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ＴＯＰ工業 電動ドリル用　丁番ドリル用交換ドリル（2本組）1．5mm　EHD1.5D,AppStore/AndroidMarketでビック楽天を検索,<!-- -->■ドリル先端のガイド部により、丁番、サッシ枠穴のほぼ中央に下穴あけができ、きれいに手早く木ねじが止めれます。<BR><BR>■ドリルは交換式で、破損・劣化した際には交換が可能です。<BR><BR>【用途】<BR>・被削材：丁番、アルミサッシ枠。<BR><BR>【仕様】<BR>全長(mm)：48、シャンク径(mm)：1.5、ドリル径(mm)：1.5、質量(g)：3<BR>適合機種：電動ドリル<BR><BR>【材質/仕上】<BR>■本体：高速度鋼（HSS）<BR><BR>【原産国】<BR>日本,ＴＯＰ工業 電動ドリル用　丁番ドリル用交換ドリル（2本組）1．5mm　EHD1.5D：ビックカメラ楽天市場店,ＴＯＰ工業 電動ドリル用　丁番ドリル用交換ドリル（2本組）1．5mm　EHD1.5D,AppStore/AndroidMarketでビック楽天を検索。ＴＯＰ工業 電動ドリル用　丁番ドリル用交換ドリル（2本組）1．5mm　EHD1.5D[rn]
34-45690,http://tshop.r10s.jp/biccamera/cabinet/product/1861/00000003265923_a01.jpg?fitin=700:700,620.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ミヤナガ ミヤナガ 充電ドライバ－ドリル Φ３．５ Ｒ０３５,,<!-- -->■六角軸シャンク(6.35mm)により充電インパクトドライバーにダイレクトにワンタッチで取りつけが可能です。<BR>■一体型のため、フレが少なく、耐久性にも優れています。<BR>■独自の超硬チップの採用により優れた切れ味がえられます。<BR><BR>【用途】<BR>・被削材：ブロック、モルタル、石こうボードなど。<br>・ブロック、モルタル、石膏ボードなどへの穴あけ作業に。<BR><BR>【仕様】<BR>刃径(mm):3.5、有効長(mm):42、全長(mm):90、シャンク径(mm):6.35、質量(g):16<BR>適合機種：充電インパクトドライバー、適合電動機:充電インパクトドリル<BR><BR>【材質/仕上】<BR>■刃部:超硬チップ<BR><BR>【原産国】<BR>日本,ミヤナガ ミヤナガ 充電ドライバ&minus;ドリル Φ３．５ Ｒ０３５：ビックカメラ楽天市場店,ミヤナガ ミヤナガ 充電ドライバ&minus;ドリル Φ３．５ Ｒ０３５,ミヤナガ ミヤナガ 充電ドライバ&minus;ドリル Φ３．５ Ｒ０３５[rn]
34-45691,http://tshop.r10s.jp/biccamera/cabinet/product/1676/00000003175160_a01.jpg?fitin=700:700,932.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ロブテックス ハンマービット　5．0×110mm　HB50110,,<!-- -->●デッキプレートを楽に貫通できます。<BR><BR>【用途】<BR>●被削材：コンクリート、ブロック、モルタル、石材など。<BR><BR>【仕様】<BR>●刃径(mm)：5.0●有効長(mm)：50●全長(mm)：110●シャンク：SDSplus●シャンク径(mm)：-●質量(g)：40<BR>●適合機種：SDSplusシャンクハンマードリル<BR><BR>【材質/仕上】<BR>●刃部：超硬チップ<BR><BR>【原産国】<BR>ドイツ,ロブテックス ハンマービット　5．0&times;110mm　HB50110：ビックカメラ楽天市場店,ロブテックス ハンマービット　5．0&times;110mm　HB50110,ロブテックス ハンマービット　5．0&times;110mm　HB50110[rn]
34-45692,http://tshop.r10s.jp/biccamera/cabinet/product/0465/00000001641824_a01.jpg?fitin=700:700,29324.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,【送料無料】 大見工業 E型ホールカッター　125mm　E125,AppStore/AndroidMarketでビック楽天を検索,<!-- -->■引っ掛かりのない安全設計で鉄板の穴あけに最適です。<BR><BR>■電気ドリル専用です。<BR><BR>【用途】<BR>・被削材：鉄板（1.6mm）、亜鉛鉄板、ブリキなど。<BR><BR>【仕様】<BR>刃径(mm)：125、シャンク径(mm)：13、刃厚(mm)：2.4、有効長(mm)：1.6、質量(g)：1200、ふところ深さ(mm)：8<BR><BR>【原産国】<BR>日本,【送料無料】 大見工業 E型ホールカッター　125mm　E125：ビックカメラ楽天市場店,【送料無料】 大見工業 E型ホールカッター　125mm　E125,AppStore/AndroidMarketでビック楽天を検索。【送料無料】 大見工業 E型ホールカッター　125mm　E125[rn]
34-45693,http://tshop.r10s.jp/biccamera/cabinet/product/0940/00000001921101_a01.jpg?fitin=700:700,8337.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,【送料無料】 ダイジェット工業 EZドリル（3Dタイプ）　EZDM062,AppStore/AndroidMarketでビック楽天を検索,<!-- -->■再研磨が容易な刃先形状を採用しています。<BR><BR>■高速高能率加工に対応できます。<BR><BR>■従来ドリルに比べ切削抵抗が小さく、電力消費を削減できます。<BR><BR>■油穴付のツイストドリルです。<BR><BR>【用途】<BR>・被削材：鋼、鋳鉄、ステンレス、アルミなど。<BR><BR>【仕様】<BR>刃径(mm)：6.2、溝長(mm)：33、全長(mm)：86、シャンク径(mm)：7<BR>表面処理：DXコーティング（TiCN系）、有効加工深さ：3D（刃径×3倍）<BR><BR>【材質/仕上】<BR>■微粒子超硬合金（Carbide）<BR><BR>【原産国】<BR>日本,【送料無料】 ダイジェット工業 EZドリル（3Dタイプ）　EZDM062：ビックカメラ楽天市場店,【送料無料】 ダイジェット工業 EZドリル（3Dタイプ）　EZDM062,AppStore/AndroidMarketでビック楽天を検索。【送料無料】 ダイジェット工業 EZドリル（3Dタイプ）　EZDM062[rn]
34-45694,http://tshop.r10s.jp/biccamera/cabinet/product/1678/00000003174404_a01.jpg?fitin=700:700,3240.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,大見工業 FXホールカッターのみ　32mm　FX32C,,<!-- -->●ワンタッチで着脱方式「シンプルジョイントシステム」を使用しています。<BR>●1本のシャンクでいろいろなサイズのカッターが使用可能です。<BR>●分割刃（特許）による驚異の切れ味です。<BR><BR>【用途】<BR>●被削材：ステンレス、鋼板、アルミ、鋳物、合板、FRP、金属サイディング、石こう、塩ビなど。<BR><BR>【仕様】<BR>●刃径(mm)：32●ふところ深さ(mm)：32●シャンク径(mm)：-●刃厚(mm)：3.1●有効長(mm)：13●質量(g)：120<BR>●有効切削能力：ステンレス7mm、鋼板13mm(ボール盤にて25mm厚まで可能)。<BR><BR>【材質/仕上】<BR>●刃部：超硬チップ<BR><BR>【原産国】<BR>日本,大見工業 FXホールカッターのみ　32mm　FX32C：ビックカメラ楽天市場店,大見工業 FXホールカッターのみ　32mm　FX32C,大見工業 FXホールカッターのみ　32mm　FX32C[rn]
34-45695,http://tshop.r10s.jp/biccamera/cabinet/product/0940/00000001921098_a01.jpg?fitin=700:700,6332.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,【送料無料】 ダイジェット工業 EZドリル（3Dタイプ）　EZDM050,AppStore/AndroidMarketでビック楽天を検索,<!-- -->■再研磨が容易な刃先形状を採用しています。<BR><BR>■高速高能率加工に対応できます。<BR><BR>■従来ドリルに比べ切削抵抗が小さく、電力消費を削減できます。<BR><BR>■油穴付のツイストドリルです。<BR><BR>【用途】<BR>・被削材：鋼、鋳鉄、ステンレス、アルミなど。<BR><BR>【仕様】<BR>刃径(mm)：5.0、溝長(mm)：25、全長(mm)：80、シャンク径(mm)：5<BR>表面処理：DXコーティング（TiCN系）、有効加工深さ：3D（刃径×3倍）<BR><BR>【材質/仕上】<BR>■微粒子超硬合金（Carbide）<BR><BR>【原産国】<BR>日本,【送料無料】 ダイジェット工業 EZドリル（3Dタイプ）　EZDM050：ビックカメラ楽天市場店,【送料無料】 ダイジェット工業 EZドリル（3Dタイプ）　EZDM050,AppStore/AndroidMarketでビック楽天を検索。【送料無料】 ダイジェット工業 EZドリル（3Dタイプ）　EZDM050[rn]
34-45696,http://tshop.r10s.jp/biccamera/cabinet/product/1097/00000002014167_a01.jpg?fitin=700:700,3067.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,ダイジェット工業 ストレートドリル　SDS047,AppStore/AndroidMarketでビック楽天を検索,<!-- -->■最もポピュラーな超硬ソリッドドリルです。<BR><BR>■ねじれ角は30°です。<BR><BR>【用途】<BR>・被削材：鋳鉄、軟鋼、アルミ合金。<BR><BR>【仕様】<BR>刃径(mm)：4.7、溝長(mm)：40、全長(mm)：65、シャンク径(mm)：4.7<BR>有効加工深さ：3D（刃径×3倍）<BR><BR>【材質/仕上】<BR>■超硬合金（CR1）<BR><BR>【原産国】<BR>日本,ダイジェット工業 ストレートドリル　SDS047：ビックカメラ楽天市場店,ダイジェット工業 ストレートドリル　SDS047,AppStore/AndroidMarketでビック楽天を検索。ダイジェット工業 ストレートドリル　SDS047[rn]
34-45697,http://tshop.r10s.jp/biccamera/cabinet/product/1290/00000001461399_a01.jpg?fitin=700:700,20649.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > 電動ドライバー・電動ドリル > 電動ドリル・ドライバードリル,【送料無料】 ミヤナガ ドライモンドコアポリカッター　Φ80（刃のみ）　PCD80C,,<!-- -->■乾式で鉄筋コンクリートの穴あけが可能です。<BR><BR>■超硬付センターピンにより位置決めが確実に行えます。<BR><BR>■カッターは外周ねじで切り粉の排出も良好です。<BR><BR>【用途】<BR>・被削材：鉄筋（D13：4分筋）、コンクリート、PCコンクリート、ヒューム管・陶管・塩ビ管。<BR>・エアコン・水道・ガス・電気などの配管工事に。<BR><BR>【仕様】<BR>刃径(mm)：80、有効長(mm)：150、刃厚(mm)：3.8、質量(g)：377<BR>適合機種：電気ドリル（回転専用）<BR><BR>【材質/仕上】<BR>■刃部：ダイヤモンドセグメントチップ<BR><BR>【注意】<BR>・シャンク別売<BR><BR>【原産国】<BR>日本,【送料無料】 ミヤナガ ドライモンドコアポリカッター　Φ80（刃のみ）　PCD80C：ビックカメラ楽天市場店,【送料無料】 ミヤナガ ドライモンドコアポリカッター　Φ80（刃のみ）　PCD80C,【送料無料】 ミヤナガ ドライモンドコアポリカッター　Φ80（刃のみ）　PCD80C[rn]
