34-7901,http://tshop.r10s.jp/jumbo/cabinet/ske02/tana-6.jpg?fitin=700:700,68248.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-3756,,"サカエ 総合カタログ2017年の【762ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1800×D750×H2400mm<br>●段数:6段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1000kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-3756：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-3756,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-3756[rn]
34-7902,http://tshop.r10s.jp/jumbo/cabinet/ske02/tana-6r.jpg?fitin=700:700,56659.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-2556R,,"サカエ 総合カタログ2017年の【761ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1500×D750×H2100mm<br>●段数:6段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1000kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-2556R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-2556R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚ML型 ML-2556R[rn]
34-7903,http://tshop.r10s.jp/jumbo/cabinet/ske01/nd-tanaitaset.jpg?fitin=700:700,2691.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 ND-96N,,"サカエ 総合カタログ2017年の【748ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【仕様】<br>●耐荷重(棚1段当り):150kg<br>●本体色:グリーン<br>●適応サイズ:W900×D600mm用<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 ND-96N：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 ND-96N,【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 ND-96N[rn]
34-7904,http://tshop.r10s.jp/jumbo/cabinet/ske02/tana-4r.jpg?fitin=700:700,23192.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NE型 NE-9724R,,"サカエ 総合カタログ2017年の【755ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1800×D450×H1500mm<br>●段数:4段<br>●耐荷重(棚1段当り):200kg<br>●耐荷重(棚1連当り):1000kg<br>●本体色:グリーン<br>●25mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NE型 NE-9724R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NE型 NE-9724R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NE型 NE-9724R[rn]
34-7905,http://tshop.r10s.jp/jumbo/cabinet/ske01/pml-5r.jpg?fitin=700:700,45713.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-1345R,,"サカエ 総合カタログ2017年の【764ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●三方パネル付により、背面からの収納物の落下を防ぎます。<br><br>【仕様】<br>●寸法:W1190×D600×H1800mm<br>●段数:5段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1250kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-1345R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-1345R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-1345R[rn]
34-7906,http://tshop.r10s.jp/jumbo/cabinet/ske02/tana-5.jpg?fitin=700:700,18169.6000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 NDW-1315,,"サカエ 総合カタログ2017年の【747ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1200×D300×H1800mm<br>●段数:5段<br>●耐荷重(棚1段当り):150kg<br>●耐荷重(棚1連当り):750kg<br>●本体色:ホワイトグレー<br>●25mmピッチ段替え可能<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 NDW-1315：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 NDW-1315,【運賃見積り】【直送品】サカエ SAKAE 軽中量棚 NDW-1315[rn]
34-7907,http://tshop.r10s.jp/jumbo/cabinet/ske01/pml-4r.jpg?fitin=700:700,58590.4000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-9564R,,"サカエ 総合カタログ2017年の【764ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●三方パネル付により、背面からの収納物の落下を防ぎます。<br><br>【仕様】<br>●寸法:W1490×D900×H1500mm<br>●段数:4段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1250kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-9564R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-9564R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-9564R[rn]
34-7908,http://tshop.r10s.jp/jumbo/cabinet/ts-70/t010007082778.jpg?fitin=700:700,24528.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,TRUSCO M2型軽中量棚 1460X450XH1800 6段 連結 ネオグレ M2-6546B:NG,【代表画像 色/サイズ等注意】,"<p>オレンジブックカタログ2017年の【5 0066ページ】をご参考下さい。</p><p>※オレンジブックカタログには、他メーカー製品の取扱いもございます。店内で同等品でも価格が異なって販売されている場合がございますので、あらかじめご了承ください。</p><p>【メーカー】<br>●トラスコ中山（株）<br><br><br><br>【仕様】<br>●奥行(mm):450<br>●間口(mm):1460<br>●高さ(mm):1800<br>●有効間口(mm):1416<br>●棚段数(段):6<br>●色:ネオグレー<br>●組立目安:2人40分<br>●外寸間口(mm):1460<br>●外寸奥行(mm):455<br>●外寸高さ(mm):1808<br>●色:ネオグレー<br>●連結型<br><br>【注意】<br>●連結型のみではご使用できません。<br><br>【質量】<br>●51.1KG</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<!--<table width=""760"" border=""1"" bgcolor=""#cccccc"">
  <tbody>
    <tr>
      <td colspan=""11""><b><font color=""#ff0000"">年末年始の営業日のお知らせ</font></b></td>
    </tr>
    <tr>
      <td align=""center"" bgcolor=""#ffffff"">&nbsp;</td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#000000"">25日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#000000"">26日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#ff0000"">27日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#ff0000"">28日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#ff0000"">29日～4日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#000000"">5日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#000000"">6日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#000000"">7日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#000000"">8日</font></td>
      <td align=""center"" bgcolor=""#ffffff""><font COLOR=""#000000"">9日</font></td>
    </tr>
    <tr>
      <td align=""center"" bgcolor=""#ffffff""><b>ご注文受付</b></td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
    </tr>
    <tr>
      <td align=""center"" bgcolor=""#ffffff""><b>お問い合せ対応</b></td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#ff9999"">×</td>
      <td align=""center"" bgcolor=""#ff9999"">×</td>
      <td align=""center"" bgcolor=""#ff9999"">×</td>
      <td align=""center"" bgcolor=""#ffff99"">▲</td>
      <td align=""center"" bgcolor=""#ffff99"">▲</td>
      <td align=""center"" bgcolor=""#ffff99"">▲</td>
      <td align=""center"" bgcolor=""#ffff99"">▲</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
    </tr>
    <tr>
      <td align=""center"" bgcolor=""#ffffff""><b>商品発送</b></td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
      <td align=""center"" bgcolor=""#ff9999"">×</td>
      <td align=""center"" bgcolor=""#ff9999"">×</td>
      <td align=""center"" bgcolor=""#ff9999"">×</td>
      <td align=""center"" bgcolor=""#ffff99"">▲</td>
      <td align=""center"" bgcolor=""#ffff99"">▲</td>
      <td align=""center"" bgcolor=""#ffff99"">▲</td>
      <td align=""center"" bgcolor=""#ffff99"">▲</td>
      <td align=""center"" bgcolor=""#99ccff"">○</td>
    </tr>
    <tr>
      <td colspan=""11""><font size=""-1"">○…通常通り営業しております。<br>
      ▲…大変混雑することが予想されます。受注確認メールの返事やお問合せ等の返信が遅くなる場合がございます。<br>
      ×…ご注文は受付けておりますが、通常業務はお休みとさせていただいております。</font></td>
    </tr>
    <tr>
      <td colspan=""11"" bgcolor=""#ffffff""><b><font size=""-1"">期間中の業務(お問い合せの回答・商品の発送等)は</font><font size=""-1"" color=""#ff0000"">上記の通り</font><font size=""-1"">とさせて頂きます。<br>
      また、休暇明けはお問い合せ・ご注文・商品発送がたいへん混み合う事が予想されます。<br>
      業務の遅延でご迷惑をお掛けすることもあるかと存じますが、予めご了承いただければ幸いでございます。<br>
      商品の発送は</font><font size=""-1"" color=""#ff0000"">ご注文頂きました順番に順次発送</font><font size=""-1"">とさせて頂きます。</font></b></td>
    </tr>
  </tbody>
</table>-->",TRUSCO M2型軽中量棚 1460X450XH1800 6段 連結 ネオグレ M2-6546B:NG：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山TRUSCO M2型軽中量棚 1460X450XH1800 6段 連結 ネオグレ M2-6546B:NG,【代表画像 色/サイズ等注意】。TRUSCO M2型軽中量棚 1460X450XH1800 6段 連結 ネオグレ M2-6546B:NG[rn]
34-7909,http://tshop.r10s.jp/jumbo/cabinet/ske01/pml-4r.jpg?fitin=700:700,56015.2000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-8564R,,"サカエ 総合カタログ2017年の【763ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●三方パネル付により、背面からの収納物の落下を防ぎます。<br><br>【仕様】<br>●寸法:W1490×D900×H1200mm<br>●段数:4段<br>●耐荷重(棚1段当り):250kg<br>●耐荷重(棚1連当り):1250kg<br>●本体色:グリーン<br>●50mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-8564R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-8564R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚PML型 PML-8564R[rn]
34-7910,http://tshop.r10s.jp/jumbo/cabinet/ske01/nb-5.jpg?fitin=700:700,21504.8000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-7515,,"サカエ 総合カタログ2017年の【744ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●少ないパーツで組立・分解が短時間で行えます。<br><br>【仕様】<br>●寸法:W1500×D300×H2100mm<br>●段数:5段<br>●耐荷重(棚1段当り):150kg<br>●耐荷重(棚1連当り):1000kg<br>●本体色:グリーン<br>●注意事項:棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-7515：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-7515,【運賃見積り】【直送品】サカエ SAKAE ボルトレスラック中軽量型 NB-7515[rn]
34-7911,http://tshop.r10s.jp/jumbo/cabinet/ske01/new-6r.jpg?fitin=700:700,18968.0000,,日用品雑貨・文房具・手芸 > バス用品 > その他,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NEW型 NEW-2316R,,"サカエ 総合カタログ2017年の【756ページ】をご参考下さい。</p><p>【メーカー名】<br>●（株）サカエ<br><br>【特長】<br>●簡単ボルトレス構造なので組立て、中板移動、解体が間単に出来ます。<br><br>【仕様】<br>●寸法:W1200×D300×H2100mm<br>●段数:6段<br>●耐荷重(棚1段当り):200kg<br>●耐荷重(棚1連当り):800kg<br>●本体色:アイボリー<br>●25mmピッチ段替え可能<br>●注意事項:連結タイプのみでのご使用は出来ませんので必ず同機種の高さ・奥行きの同じ単体タイプをご購入ください。棚板段数は、天棚及び底棚を含みます。<br>●お客様組立式:○<br><br>※北海道・沖縄・離島は別途運賃が掛かります。<br>※お客様都合による返品・キャンセルは、いかなる場合もお受けできません。予めご了承下さい。<br>※大型商品は車上渡しとなりますので、ご注文の際はご注意下さい。</p><p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/notice_banner01.jpg"" border=""0"" alt=""通知"" style=""margin-bottom:3px;""></p>

<p><img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/item-banner01.jpg"" width=""760"" height=""160"" BORDER=""0"" style=""margin-bottom:3px;""><br>
<img src=""http://image.rakuten.co.jp/jumbo/cabinet/layout_img/tyokusou01_01.jpg"" width=""760"" height=""380"" BORDER=""0"" style=""margin-bottom:3px;""></p>",【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NEW型 NEW-2316R：JB Tool,工具電動工具作業工具ボッシュ充電工具大工松下日立レーザー金物充電工具測定LANパナソニック電材オレンジブックトラスコトラスコ中山【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NEW型 NEW-2316R,【運賃見積り】【直送品】サカエ SAKAE 中軽量棚NEW型 NEW-2316R[rn]
