34-18801,http://tshop.r10s.jp/brico/cabinet/37/4976415551337_1.jpg?fitin=700:700,3024.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,松六 支柱用自在ジョイント EL-844,,"■支柱用のジョイントです。手すり棒を左右45°ずつの角度でジョイントする事ができます。手すりを取り付ける以外には使用しないでください。ネジは定期的に緩みが無いか確認してください。土壁・ユニットバス・石貼には取り付けできません。<br><br>
●材質：ステンレスSCS13（SUS304相当）　仕上げ：鏡面バフ仕上げ<br>
●付属品：YUS550＋皿ドリルねじ3.5×13（2本）、六角穴付き止めネジm5×3（2本）、六角棒スパナ呼び2.5（1本）、六角棒スパナ呼び4（1本）<br>
●対応丸棒サイズ：32mm<br>",松六 支柱用自在ジョイント EL-844：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント松六 支柱用自在ジョイント EL-844,松六 支柱用自在ジョイント EL-844[rn]
34-18802,http://tshop.r10s.jp/brico/cabinet/04/4903757810204_1.jpg?fitin=700:700,320.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,WAKI 和気産業 ぬくもり用ブラケット HＩＴ020,,"■屋外や浴室など湿気が多い場所には使用できません。石膏ボードや薄い合板などの強度がない壁にはネジが止まりません。壁の裏側にある柱や間柱に取り付けるか、ベース板(厚み15mm以上の板)で補強してから取り付けてください。<br><br>
●材質：ABS樹脂<br>
●セット内容：ブラケットA/1個　ブラケットB/1個　六角ボルト6×30mm/1個　座金/1個　タッピング4×30mm/3個　プラグ6×25mm/3個　六角レンチ/1個<br>",WAKI 和気産業 ぬくもり用ブラケット HＩＴ020：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントWAKI 和気産業 ぬくもり用ブラケット HＩＴ020,WAKI 和気産業 ぬくもり用ブラケット HＩＴ020[rn]
34-18803,http://tshop.r10s.jp/brico/cabinet/14/4989999270914_1.jpg?fitin=700:700,350.4000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可〒】トラスコ中山 TRUSCO ネジシャックル スチール製 16mm TSC-016,,■ねじ込みタイプのスタンダードなシャックルです。<br><br>●ねじ径:W5/8<br>●使用荷重(kN):7.84<br>●L(mm):59.0<br>●B(mm):30<br>●D(mm):15.3<br>●質量(kg):0.40<br>●d (mm):30.00<br>●本体:可鍛鋳鉄<br>●Uボルト・ナット:スチール（SS400）<br>●表面処理:ユニクロメッキ仕上げ,【メール便可〒】トラスコ中山 TRUSCO ネジシャックル スチール製 16mm TSC-016：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可〒】トラスコ中山 TRUSCO ネジシャックル スチール製 16mm TSC-016,【メール便可〒】トラスコ中山 TRUSCO ネジシャックル スチール製 16mm TSC-016[rn]
34-18804,http://tshop.r10s.jp/brico/cabinet/93/4979874001993_1.jpg?fitin=700:700,211.2000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可】八幡ねじ キックバネ 0.8×24×180度 T042C,,"■キックバネ（トーションばね）です。<br><br>
●巻数：3<br>
●サイズ：線径0.8mm×アーム長さ24mm×アーム角度180度<br>
●材質：ステンレス<br>
●入数：1個<br>",【メール便可】八幡ねじ キックバネ 0.8&times;24&times;180度 T042C：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】八幡ねじ キックバネ 0.8&times;24&times;180度 T042C,【メール便可】八幡ねじ キックバネ 0.8&times;24&times;180度 T042C[rn]
34-18805,http://tshop.r10s.jp/brico/cabinet/80/4979874296580_1.jpg?fitin=700:700,118.4000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可】八幡ねじ ステン平甲板止 タテアナ,,"木材・住宅・建築・内装などの補強・結合・取付に。<br><br>
推奨ねじ太さ<br>
ボルト用：Ｍ5<br>
皿ビス用：3.1<br>
サイズ：幅24ｍｍ×高さ33ｍｍ<br>",【メール便可】八幡ねじ ステン平甲板止 タテアナ：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】八幡ねじ ステン平甲板止 タテアナ,【メール便可】八幡ねじ ステン平甲板止 タテアナ[rn]
34-18806,http://tshop.r10s.jp/brico/cabinet/12/4903757036710_1.jpg?fitin=700:700,64.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可】WAKI 和気産業 木工ダボ ML-671 6×25mm 20本入,,"■木材・板のジョイント及び棚受用としてご使用下さい。<br>
<br>
材質：ブナ<br>
<br>
＜ジョイントとしての使用＞<br>
○下穴はダボ径より少し小さ目にあけて木ヅチでたたき込んでください。<br>
○継ぎ目に木工用ボンドなどを使用すると、より強力になります。",【メール便可】WAKI 和気産業 木工ダボ ML-671 6&times;25mm 20本入：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】WAKI 和気産業 木工ダボ ML-671 6&times;25mm 20本入,【メール便可】WAKI 和気産業 木工ダボ ML-671 6&times;25mm 20本入[rn]
34-18807,http://tshop.r10s.jp/brico/cabinet/26/4903757117426_1.jpg?fitin=700:700,504.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,WAKI 和気産業 補助金具ステンレス BS-742 50mm×50mm×45ｍｍ,,■ステンレスの補助金具です。<br><br>●材質ステンレス（SUS304）,WAKI 和気産業 補助金具ステンレス BS-742 50mm&times;50mm&times;45ｍｍ：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントWAKI 和気産業 補助金具ステンレス BS-742 50mm&times;50mm&times;45ｍｍ,WAKI 和気産業 補助金具ステンレス BS-742 50mm&times;50mm&times;45ｍｍ[rn]
34-18808,http://tshop.r10s.jp/brico/cabinet/25/4979874001825_1.jpg?fitin=700:700,211.2000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可】八幡ねじ キックバネ 0.8×24×90度 T042A,,"■キックバネ（トーションばね）です。<br><br>
●巻数：3<br>
●サイズ：線径0.8mm×アーム長さ24mm×アーム角度90度<br>
●材質：ステンレス<br>
●入数：1個<br>",【メール便可】八幡ねじ キックバネ 0.8&times;24&times;90度 T042A：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】八幡ねじ キックバネ 0.8&times;24&times;90度 T042A,【メール便可】八幡ねじ キックバネ 0.8&times;24&times;90度 T042A[rn]
34-18809,http://tshop.r10s.jp/brico/cabinet/67/4979874296467_1.jpg?fitin=700:700,366.4000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,【メール便可】八幡ねじ 多孔式幅広プレート ３Ｘ７５Ｘ２００,,"木材・住宅・建築・内装などの補強・結合・取付に<br><br>
サイズ：3×75×200<br>
推奨ねじ太さ：4<br>",【メール便可】八幡ねじ 多孔式幅広プレート ３Ｘ７５Ｘ２００：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼント【メール便可】八幡ねじ 多孔式幅広プレート ３Ｘ７５Ｘ２００,【メール便可】八幡ねじ 多孔式幅広プレート ３Ｘ７５Ｘ２００[rn]
34-18810,http://tshop.r10s.jp/brico/cabinet/12/4903599012712_1.jpg?fitin=700:700,80.8000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,ユタカメイク 金具 ゴムロープ金具Aセット 平ゴム用平行金具♂♀各1 20mm平ゴム用 GA-01,,■チューブゴムの先端に加工が出来ます。<br><br>●セット内容:Aカンフック×1、コノ字金具×1<br>●摘要:20mm<br>●質量(g):20<br>●スチール,ユタカメイク 金具 ゴムロープ金具Aセット 平ゴム用平行金具♂♀各1 20mm平ゴム用 GA-01：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントユタカメイク 金具 ゴムロープ金具Aセット 平ゴム用平行金具♂♀各1 20mm平ゴム用 GA-01,ユタカメイク 金具 ゴムロープ金具Aセット 平ゴム用平行金具♂♀各1 20mm平ゴム用 GA-01[rn]
34-18811,http://tshop.r10s.jp/brico/cabinet/35/4903757117235_1.jpg?fitin=700:700,592.0000,,花・ガーデン・DIY > DIY・工具 > ネジ・釘・金属素材 > その他,WAKI 和気産業 補助金具ステンレス BS-723 50mm×100mm,,■ステンレスの補助金具です。<br><br>●材質ステンレス（SUS304）,WAKI 和気産業 補助金具ステンレス BS-723 50mm&times;100mm：ホームセンターブリコ,楽天ホームセンター工具通信販売アウトドア竹すだれカー用品雑貨エクステリアペット用品オンラインショップ防災用品キッチン用品防犯用品ガラス飛散防止転倒防止ライト収納インテリアプレゼントWAKI 和気産業 補助金具ステンレス BS-723 50mm&times;100mm,WAKI 和気産業 補助金具ステンレス BS-723 50mm&times;100mm[rn]
