4-10864,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004393639.jpg?fitin=700:700,10972.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日本工作油/日本工作油　タッピングペースト　Ｃ－１００（非塩素タイプ）　５ｋｇ【C-100-5】(3754839) 受注単位：1,生産加工用品\化学製品\切削油剤,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●仕上げ、作業効率が向上し、工具寿命も延長されます。<br>●刷毛塗り、筆付が可能です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日本工作油/日本工作油　タッピングペースト　Ｃ&minus;１００（非塩素タイプ）　５ｋｇ【C-100-5】(3754839) 受注単位：1：クローバー資材館,『カード対応OK！』■〒日本工作油/日本工作油　タッピングペースト　Ｃ&minus;１００（非塩素タイプ）　５ｋｇ【C-100-5】(3754839) 受注単位：1,生産加工用品\化学製品\切削油剤。『カード対応OK！』■〒日本工作油/日本工作油　タッピングペースト　Ｃ&minus;１００（非塩素タイプ）　５ｋｇ【C-100-5】(3754839) 受注単位：1[rn]
4-10865,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002902423.jpg?fitin=700:700,1814.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒Ｒ－ＧＯＴ/ＢＡＳＡＲＡ　ステンコロリン赤　３３０ｍｌ【R-1】(2930480) 受注単位：1,生産加工用品\化学製品\切削油剤,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●加工時の発熱を抑えるため、適正な構成刃先が得られます。<br>●難しい加工が容易に、きれいに仕上がります。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｒ&minus;ＧＯＴ/ＢＡＳＡＲＡ　ステンコロリン赤　３３０ｍｌ【R-1】(2930480) 受注単位：1：クローバー資材館,『カード対応OK！』■〒Ｒ&minus;ＧＯＴ/ＢＡＳＡＲＡ　ステンコロリン赤　３３０ｍｌ【R-1】(2930480) 受注単位：1,生産加工用品\化学製品\切削油剤。『カード対応OK！』■〒Ｒ&minus;ＧＯＴ/ＢＡＳＡＲＡ　ステンコロリン赤　３３０ｍｌ【R-1】(2930480) 受注単位：1[rn]
4-10866,,12008.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒フックスジャパン/フックス　エコカット７１０油性切削油活性２０Ｌペール缶淡黄色液体【EC710PL (20L)】(2827433) 受注単位：1,生産加工用品\化学製品\切削油剤,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●高度に精製した鉱物油に各種添加剤を配合し、切削性能・研削性能・仕上げ面粗度を改善します。<br>●塩素系極圧添加剤を配合していませんので、発癌物質ダイオキシンを発生するおそれはありません。<br>●作業場で発生するオイルミストを大幅に低減できます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒フックスジャパン/フックス　エコカット７１０油性切削油活性２０Ｌペール缶淡黄色液体【EC710PL (20L)】(2827433) 受注単位：1：クローバー資材館,『カード対応OK！』■〒フックスジャパン/フックス　エコカット７１０油性切削油活性２０Ｌペール缶淡黄色液体【EC710PL (20L)】(2827433) 受注単位：1,生産加工用品\化学製品\切削油剤。『カード対応OK！』■〒フックスジャパン/フックス　エコカット７１０油性切削油活性２０Ｌペール缶淡黄色液体【EC710PL (20L)】(2827433) 受注単位：1[rn]
4-10867,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002902432.jpg?fitin=700:700,4536.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒Ｒ－ＧＯＴ/ＢＡＳＡＲＡ　ステンコロリン赤　１Ｌ【R-2】(2930498) 受注単位：1,生産加工用品\化学製品\切削油剤,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●加工時の発熱を抑えるため、適正な構成刃先が得られます。<br>●難しい加工が容易に、きれいに仕上がります。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｒ&minus;ＧＯＴ/ＢＡＳＡＲＡ　ステンコロリン赤　１Ｌ【R-2】(2930498) 受注単位：1：クローバー資材館,『カード対応OK！』■〒Ｒ&minus;ＧＯＴ/ＢＡＳＡＲＡ　ステンコロリン赤　１Ｌ【R-2】(2930498) 受注単位：1,生産加工用品\化学製品\切削油剤。『カード対応OK！』■〒Ｒ&minus;ＧＯＴ/ＢＡＳＡＲＡ　ステンコロリン赤　１Ｌ【R-2】(2930498) 受注単位：1[rn]
4-10868,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004393638.jpg?fitin=700:700,2073.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒日本工作油/日本工作油　タッピングペースト　Ｃ－１０１（一般金属用）　１ｋｇ【C-101-1】(3754847) 受注単位：1,生産加工用品\化学製品\切削油剤,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●仕上げ、作業効率が向上し、工具寿命も延長されます。<br>●刷毛塗り、筆付が可能です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒日本工作油/日本工作油　タッピングペースト　Ｃ&minus;１０１（一般金属用）　１ｋｇ【C-101-1】(3754847) 受注単位：1：クローバー資材館,『カード対応OK！』■〒日本工作油/日本工作油　タッピングペースト　Ｃ&minus;１０１（一般金属用）　１ｋｇ【C-101-1】(3754847) 受注単位：1,生産加工用品\化学製品\切削油剤。『カード対応OK！』■〒日本工作油/日本工作油　タッピングペースト　Ｃ&minus;１０１（一般金属用）　１ｋｇ【C-101-1】(3754847) 受注単位：1[rn]
4-10869,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002886132.jpg?fitin=700:700,2160.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒レプコ/レプコ　植物性切削油　サスがレボー　３４０ｍｌ【6001EL】(3380238) 受注単位：1,生産加工用品\化学製品\切削油剤,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●植物性オイルなので、生分解性があり、環境に良いタイプです。<br>●セミドライ切削加工に最適です。<br>●塩素フリーのため、ダイオキシン・サビを生じません。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒レプコ/レプコ　植物性切削油　サスがレボー　３４０ｍｌ【6001EL】(3380238) 受注単位：1：クローバー資材館,『カード対応OK！』■〒レプコ/レプコ　植物性切削油　サスがレボー　３４０ｍｌ【6001EL】(3380238) 受注単位：1,生産加工用品\化学製品\切削油剤。『カード対応OK！』■〒レプコ/レプコ　植物性切削油　サスがレボー　３４０ｍｌ【6001EL】(3380238) 受注単位：1[rn]
4-10870,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003837599.jpg?fitin=700:700,1820.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ロブテックス/エビ　ボードアンカー（６０本入）　４－５【A405B (9X1-5MM)】(1237837) 受注単位：1,生産加工用品\ファスニングツール\中空壁用アンカー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ねじや釘の使えない新建材、石こうボードにも裏板、同ぶちなしで器具の取り付けができます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ロブテックス/エビ　ボードアンカー（６０本入）　４&minus;５【A405B (9X1-5MM)】(1237837) 受注単位：1：クローバー資材館,『カード対応OK！』■〒ロブテックス/エビ　ボードアンカー（６０本入）　４&minus;５【A405B (9X1-5MM)】(1237837) 受注単位：1,生産加工用品\ファスニングツール\中空壁用アンカー。『カード対応OK！』■〒ロブテックス/エビ　ボードアンカー（６０本入）　４&minus;５【A405B (9X1-5MM)】(1237837) 受注単位：1[rn]
4-10871,,763.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒サンコーテクノ/サンコー【B-438P】(4980727) ボードファスナー　スチール製 受注単位1,生産加工用品\ファスニングツール\中空壁用アンカー,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ねじの着脱が自在です。<br>●簡単な施工で均一に仕上がります。<br>●ねじの着脱が自在で、簡単な施工で均一に仕上がります。<br><br>●中空壁用。<br>●照明器具取付け、音響機器の取り付け、カーテンレール取付けなど。<br><br>●ねじの呼び：M4<br>●長さ(mm)：-<br>●ねじ長さ(mm)：65<br>●プレート長さ(mm)：-<br>●下穴径(mm)：9<br>●引張最大荷重(kN)：0.30（石膏ボード 厚み9.5mm）<br>●必要中空部(mm)：-<br>●適用板厚(mm)：31～38<br>●外径(mm)：6.7<br>●質量(g)：10.6<br><br><br>●スチール<br>●三価クロメート処理<br>●表面処理：三価クロメート処理<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒サンコーテクノ/サンコー【B-438P】(4980727) ボードファスナー　スチール製 受注単位1：クローバー資材館,『カード対応OK！』■〒サンコーテクノ/サンコー【B-438P】(4980727) ボードファスナー　スチール製 受注単位1,生産加工用品\ファスニングツール\中空壁用アンカー。『カード対応OK！』■〒サンコーテクノ/サンコー【B-438P】(4980727) ボードファスナー　スチール製 受注単位1[rn]
4-10872,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002961071.jpg?fitin=700:700,1076.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒若井産業/ＷＡＫＡＩ　メカボルト３０６５【MB3065T】(3112268) 受注単位：10,生産加工用品\ファスニングツール\中空壁用アンカー,"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●26mmの中空部への取り付けが可能です。<br>●小型トルクで狭い中空部にも対応可能です。<br>●トルクの変形に強い偏心構造の採用や回転ピンに強化ピンを使用することにより耐久性に優れた構造です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒若井産業/ＷＡＫＡＩ　メカボルト３０６５【MB3065T】(3112268) 受注単位：10：クローバー資材館,『カード対応OK！』■〒若井産業/ＷＡＫＡＩ　メカボルト３０６５【MB3065T】(3112268) 受注単位：10,生産加工用品\ファスニングツール\中空壁用アンカー。『カード対応OK！』■〒若井産業/ＷＡＫＡＩ　メカボルト３０６５【MB3065T】(3112268) 受注単位：10[rn]
4-10873,http://tshop.r10s.jp/clover9608/cabinet/pb3-1/t010003855662.jpg?fitin=700:700,609.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＩＴハンガー　スチール　Ｍ８Ｘ６０　８本入【IT-860BT (M8X60ｽﾁｰﾙ8ﾎﾝｲﾘ)】(2027330) 受注単位：1,(2027330),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ねじ本体とロールプレートが同径で、取り付け器物を設置したまま施工できます。<br>●中空壁用です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＩＴハンガー　スチール　Ｍ８Ｘ６０　８本入【IT-860BT (M8X60ｽﾁｰﾙ8ﾎﾝｲﾘ)】(2027330) 受注単位：1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＩＴハンガー　スチール　Ｍ８Ｘ６０　８本入【IT-860BT (M8X60ｽﾁｰﾙ8ﾎﾝｲﾘ)】(2027330) 受注単位：1,(2027330)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＩＴハンガー　スチール　Ｍ８Ｘ６０　８本入【IT-860BT (M8X60ｽﾁｰﾙ8ﾎﾝｲﾘ)】(2027330) 受注単位：1[rn]
4-10874,http://tshop.r10s.jp/clover9608/cabinet/pb3-1/t010003855661.jpg?fitin=700:700,609.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＩＴハンガー　スチール　Ｍ８Ｘ５０　８本入【IT-850BT (M8X50ｽﾁｰﾙ8ﾎﾝｲﾘ)】(2027321) 受注単位：1,(2027321),"<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ねじ本体とロールプレートが同径で、取り付け器物を設置したまま施工できます。<br>●中空壁用です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＩＴハンガー　スチール　Ｍ８Ｘ５０　８本入【IT-850BT (M8X50ｽﾁｰﾙ8ﾎﾝｲﾘ)】(2027321) 受注単位：1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＩＴハンガー　スチール　Ｍ８Ｘ５０　８本入【IT-850BT (M8X50ｽﾁｰﾙ8ﾎﾝｲﾘ)】(2027321) 受注単位：1,(2027321)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＩＴハンガー　スチール　Ｍ８Ｘ５０　８本入【IT-850BT (M8X50ｽﾁｰﾙ8ﾎﾝｲﾘ)】(2027321) 受注単位：1[rn]
