4-95171,,897.6000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【Y-350-OD】(4789661)山型工具箱 ３５９Ｘ１５０Ｘ１２４ ＯＤ色 受注単位1,作業用品\工具箱・ツールバッグ\スチール製工具箱,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ハードな使用に耐える頑丈なプレス一体型です。<br>●内部で工具が盛り上ってもフタが凸状になっているのでらくらくフタが閉まる便利な設計です。<br>●中皿は、ついていません。<br>●色:OD<br>●外寸(mm)間口×奥行×高さ:359×150×124<br>●有効内寸(mm)間口×奥行×高さ:358×149×72<br>●シリンダ錠(別売):取付可<br>●質量(kg):1.3<br>●25mmシリンダ錠取付可能(別売)<br>●本体:スチール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【Y-350-OD】(4789661)山型工具箱 ３５９Ｘ１５０Ｘ１２４ ＯＤ色 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【Y-350-OD】(4789661)山型工具箱 ３５９Ｘ１５０Ｘ１２４ ＯＤ色 受注単位1,作業用品\工具箱・ツールバッグ\スチール製工具箱。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【Y-350-OD】(4789661)山型工具箱 ３５９Ｘ１５０Ｘ１２４ ＯＤ色 受注単位1[rn]
4-95172,,179.2000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒（株）リングスター/リングスター【PT-110-C】(4873173)マイプチット ＰＴ－１１０クリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●個別フタ付シングルスペースで小物収納に最適です。<br>●ポケットに納まり易いフラットタイプです。<br>●取り出し易い底アール付です。<br>●文具用品、小物、薬等収納可能。<br>●質量（ｇ）：50<br>●外寸（ｍｍ)直径×高さ：110×32<br>●色:クリア<br>●コマ数:8<br>●ポリプロピレン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【PT-110-C】(4873173)マイプチット ＰＴ&minus;１１０クリア 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【PT-110-C】(4873173)マイプチット ＰＴ&minus;１１０クリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース。『カード対応OK！』■〒（株）リングスター/リングスター【PT-110-C】(4873173)マイプチット ＰＴ&minus;１１０クリア 受注単位1[rn]
4-95173,,198.4000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒（株）リングスター/リングスター【PC-210-C】(4873131)ポケットケース ＰＣ－２１０クリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●本体、フタ、バックル部分が別部品で耐久性抜群です。<br>●幅広、変形ものの収納に最適です。<br>●引っ掛かりを軽減するスマートデザイン。<br>●開けやすい本体スリット加工しております。<br>●細かいパーツや、文具用品等収納可能。<br>●質量（ｇ）：130<br>●外寸（ｍｍ)間口×奥行×高さ：210×110×38<br>●有効内寸（ｍｍ)間口×奥行×高さ：200×98×34<br>●色:クリア<br>●フリータイプ<br>●ポリプロピレン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【PC-210-C】(4873131)ポケットケース ＰＣ&minus;２１０クリア 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【PC-210-C】(4873131)ポケットケース ＰＣ&minus;２１０クリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース。『カード対応OK！』■〒（株）リングスター/リングスター【PC-210-C】(4873131)ポケットケース ＰＣ&minus;２１０クリア 受注単位1[rn]
4-95174,,682.4000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒（株）リングスター/リングスター【SP-2800D-C】(4874064)スーパーピッチ５．５ｍｍ ＳＰ－２８００Ｄクリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●5.5mmピッチで思いどおりに仕切る事ができます。<br>●取り出し易い4面アール加工となっております。<br>●プロ仕様小物収納ボックスです。<br>●細かい部品、端子等を収納可能。<br>●質量（ｇ）：400<br>●外寸（ｍｍ)間口×奥行×高さ：275×185×39<br>●有効内寸（ｍｍ)間口×奥行×高さ：262×152×34<br>●色:クリア<br>●仕切板16枚付<br>●ポリプロピレン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【SP-2800D-C】(4874064)スーパーピッチ５．５ｍｍ ＳＰ&minus;２８００Ｄクリア 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【SP-2800D-C】(4874064)スーパーピッチ５．５ｍｍ ＳＰ&minus;２８００Ｄクリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース。『カード対応OK！』■〒（株）リングスター/リングスター【SP-2800D-C】(4874064)スーパーピッチ５．５ｍｍ ＳＰ&minus;２８００Ｄクリア 受注単位1[rn]
4-95175,,100.8000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPC-160】(4791797)パーツケース １２３Ｘ９０Ｘ３６ 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●小物をすっきり収納するのに便利なクリアケースです。<br>●仕切板なし（フリータイプ）です。<br>●ポケットサイズなので持ち運びにも最適です。<br>●部品等のセットケースにも大変便利です。<br>●工具箱やキャビネットの中の整理整頓に。<br>●外寸(mm)間口×奥行×高さ:123×90×36<br>●有効内寸(mm)間口×奥行×高さ:112×79×23<br>●色:クリア<br>●質量(g):50.5<br>●ポケットタイプ<br>●本体:ポリプロピレン（PP）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPC-160】(4791797)パーツケース １２３Ｘ９０Ｘ３６ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPC-160】(4791797)パーツケース １２３Ｘ９０Ｘ３６ 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPC-160】(4791797)パーツケース １２３Ｘ９０Ｘ３６ 受注単位1[rn]
4-95176,,136.8000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒（株）リングスター/リングスター【1500S-C】(4872410)スーパーピッチ５．５ｍｍ 仕切板１５００Ｓクリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●質量（ｇ）：16<br>●色:クリア<br>●シリンダ錠(別売):不可<br>●適合機種:SP-1500S-C<br>●別売の仕切板<br>●仕切板8枚入り<br>●ポリプロピレン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【1500S-C】(4872410)スーパーピッチ５．５ｍｍ 仕切板１５００Ｓクリア 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【1500S-C】(4872410)スーパーピッチ５．５ｍｍ 仕切板１５００Ｓクリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース。『カード対応OK！』■〒（株）リングスター/リングスター【1500S-C】(4872410)スーパーピッチ５．５ｍｍ 仕切板１５００Ｓクリア 受注単位1[rn]
4-95177,,105.6000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPC-140】(4791789)パーツケース １３７Ｘ６７Ｘ２５ 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●小物をすっきり収納するのに便利なクリアケースです。<br>●仕切板なし（フリータイプ）です。<br>●ポケットサイズなので持ち運びにも最適です。<br>●部品等のセットケースにも大変便利です。<br>●工具箱やキャビネットの中の整理整頓に。<br>●外寸(mm)間口×奥行×高さ:137×67×25<br>●有効内寸(mm)間口×奥行×高さ:130×60×21<br>●色:クリア<br>●質量(g):31.6<br>●ポケットタイプ<br>●本体:ポリプロピレン（PP）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPC-140】(4791789)パーツケース １３７Ｘ６７Ｘ２５ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPC-140】(4791789)パーツケース １３７Ｘ６７Ｘ２５ 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPC-140】(4791789)パーツケース １３７Ｘ６７Ｘ２５ 受注単位1[rn]
4-95178,,136.8000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒（株）リングスター/リングスター【W-2300-C】(4842316)スーパーピッチ５．５ｍｍＬ／Ｒ 仕切板Ｗ－２３００クリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●別売の仕切板です。<br>●質量（ｇ）：25<br>●色:クリア<br>●適合機種:SPW-2300-C<br>●仕切板6枚入り<br>●ポリプロピレン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【W-2300-C】(4842316)スーパーピッチ５．５ｍｍＬ／Ｒ 仕切板Ｗ&minus;２３００クリア 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【W-2300-C】(4842316)スーパーピッチ５．５ｍｍＬ／Ｒ 仕切板Ｗ&minus;２３００クリア 受注単位1,作業用品\工具箱・ツールバッグ\パーツケース。『カード対応OK！』■〒（株）リングスター/リングスター【W-2300-C】(4842316)スーパーピッチ５．５ｍｍＬ／Ｒ 仕切板Ｗ&minus;２３００クリア 受注単位1[rn]
4-95179,,3805.6000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒（株）リングスター/リングスター【RSP-36B-B】(4873645)プラボックスＲＰ－３６Ｂブルー 受注単位1,作業用品\工具箱・ツールバッグ\パーツボックス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●小物、部品をすっきり収納可能です。<br>●パーツ専用ボックス<br>●色:ブルー<br>●外寸(mm)間口×奥行×高さ:360×200×110<br>●有効内寸(mm)間口×奥行×高さ:360×199×110<br>●質量（ｋｇ）：2.70<br>●二段式<br>●プラボックスＢ10個付<br>●中皿付<br>●スチール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【RSP-36B-B】(4873645)プラボックスＲＰ&minus;３６Ｂブルー 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【RSP-36B-B】(4873645)プラボックスＲＰ&minus;３６Ｂブルー 受注単位1,作業用品\工具箱・ツールバッグ\パーツボックス。『カード対応OK！』■〒（株）リングスター/リングスター【RSP-36B-B】(4873645)プラボックスＲＰ&minus;３６Ｂブルー 受注単位1[rn]
4-95180,,5175.2000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒（株）リングスター/リングスター【RSP-430D-B】(4873688)パーツボックスＲＳＰ－４３０Ｄブルー 受注単位1,作業用品\工具箱・ツールバッグ\パーツボックス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●小物、部品をすっきり収納可能です。<br>●パーツ専用ボックス<br>●色:ブルー<br>●外寸(mm)間口×奥行×高さ:430×303×54<br>●有効内寸(mm)間口×奥行×高さ:425×300×53<br>●質量（ｋｇ）：3.35<br>●プラボックスＡ（グリーン）12個Ｂ（オレンジ）6個C（ブルー）4個付<br>●スチール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【RSP-430D-B】(4873688)パーツボックスＲＳＰ&minus;４３０Ｄブルー 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【RSP-430D-B】(4873688)パーツボックスＲＳＰ&minus;４３０Ｄブルー 受注単位1,作業用品\工具箱・ツールバッグ\パーツボックス。『カード対応OK！』■〒（株）リングスター/リングスター【RSP-430D-B】(4873688)パーツボックスＲＳＰ&minus;４３０Ｄブルー 受注単位1[rn]
4-95181,,2459.2000,,花・ガーデン・DIY > DIY・工具 > 工具収納 > 工具箱,『カード対応OK！』■〒（株）リングスター/リングスター【RSP-360D-B】(4873629)パーツボックスＲＳＰ－３６０Ｄブルー 受注単位1,作業用品\工具箱・ツールバッグ\パーツボックス,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●小物、部品をすっきり収納可能です。<br>●パーツ専用ボックス<br>●色:ブルー<br>●外寸(mm)間口×奥行×高さ:360×205×54<br>●有効内寸(mm)間口×奥行×高さ:360×204×53<br>●質量（ｋｇ）：1.75<br>●プラボックスＡ（グリーン）8個Ｂ（オレンジ）3個C（ブルー）2個付<br>●スチール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）リングスター/リングスター【RSP-360D-B】(4873629)パーツボックスＲＳＰ&minus;３６０Ｄブルー 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）リングスター/リングスター【RSP-360D-B】(4873629)パーツボックスＲＳＰ&minus;３６０Ｄブルー 受注単位1,作業用品\工具箱・ツールバッグ\パーツボックス。『カード対応OK！』■〒（株）リングスター/リングスター【RSP-360D-B】(4873629)パーツボックスＲＳＰ&minus;３６０Ｄブルー 受注単位1[rn]
