4-67333,,417.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒（株）兼古製作所/アネックス【ACTX-2515】(4698665)ヘクスローブカラービット１本組 Ｔ２５×１５０ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●サイズを色で識別できます。<br>●電動ドライバー装着時に塗装部分が邪魔にならない両端部非塗装です。<br>●全長(mm):150<br>●刃先:Ｔ25<br>●質量(g):41<br>●シャンク径：6.35mm<br>●クロムモリブデンバナジウム鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）兼古製作所/アネックス【ACTX-2515】(4698665)ヘクスローブカラービット１本組 Ｔ２５&times;１５０ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）兼古製作所/アネックス【ACTX-2515】(4698665)ヘクスローブカラービット１本組 Ｔ２５&times;１５０ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒（株）兼古製作所/アネックス【ACTX-2515】(4698665)ヘクスローブカラービット１本組 Ｔ２５&times;１５０ 受注単位1[rn]
4-67334,,514.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【344215】(4715811)８５１／２３Ｒ ＢＴＨ ＩＭＰＤＣ インパクト両頭ビット ＋２Ｘ６５ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●別売のインパクタービットホルダ(057675、057676)と一緒に使用することでさらに、寿命が伸び、コスト削減に貢献します。<br>●全長(mm):65<br>●刃先:[[（+）]]2<br>●質量(g):10<br>●シャンク径:6.35mm<br>●ダイヤモンドコーティング<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【344215】(4715811)８５１／２３Ｒ ＢＴＨ ＩＭＰＤＣ インパクト両頭ビット ＋２Ｘ６５ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【344215】(4715811)８５１／２３Ｒ ＢＴＨ ＩＭＰＤＣ インパクト両頭ビット ＋２Ｘ６５ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【344215】(4715811)８５１／２３Ｒ ＢＴＨ ＩＭＰＤＣ インパクト両頭ビット ＋２Ｘ６５ 受注単位1[rn]
4-67335,,717.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒（株）兼古製作所/アネックス【ACS5-3385】(4701488)四角カラービット５本組 ■＃３×８５ 受注単位1,作業用品\ドライバービット\建築・金物用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●両頭タイプです。<br>●カラーで先端サイズの見分けが簡単です。<br>●全長(mm):85<br>●刃先:SQ3<br>●塗装色:緑<br>●シャンク径：6.35mm<br>●クロムモリブデンバナジウム鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）兼古製作所/アネックス【ACS5-3385】(4701488)四角カラービット５本組 ■＃３&times;８５ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）兼古製作所/アネックス【ACS5-3385】(4701488)四角カラービット５本組 ■＃３&times;８５ 受注単位1,作業用品\ドライバービット\建築・金物用ビット。『カード対応OK！』■〒（株）兼古製作所/アネックス【ACS5-3385】(4701488)四角カラービット５本組 ■＃３&times;８５ 受注単位1[rn]
4-67336,,552.0000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【343699】(4865316)３８５１／２３ＲＢＴＨ ステンレス両頭ビット ＋２×１００ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●専用のビットホルダ（053923）を使用することで作用する二つのトーションにより、長寿命化を実現しています。<br>●二つのトーション（バイトーション）作用により、ビット先端部分に過剰な負荷がかかることを避け、長寿命化を実現しています。<br>●全長(mm):110<br>●刃先:[[（+）]]2<br>●質量(g):21<br>●シャンク径:6.35mm<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【343699】(4865316)３８５１／２３ＲＢＴＨ ステンレス両頭ビット ＋２&times;１００ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【343699】(4865316)３８５１／２３ＲＢＴＨ ステンレス両頭ビット ＋２&times;１００ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【343699】(4865316)３８５１／２３ＲＢＴＨ ステンレス両頭ビット ＋２&times;１００ 受注単位1[rn]
4-67337,,163.2000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【066313】(4777433)８６７／１ＴＺ トルクスビット Ｔ２７ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●トーションの作用により、先端分への過負荷が分散され、ビットの長寿命化を実現しています。<br>●頑強なビットで、鉄板や金属板での加工に最適です。<br>●全長(mm):25<br>●刃先:T27<br>●質量(g):4.8<br>●シャンク径:6.35mm<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【066313】(4777433)８６７／１ＴＺ トルクスビット Ｔ２７ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【066313】(4777433)８６７／１ＴＺ トルクスビット Ｔ２７ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【066313】(4777433)８６７／１ＴＺ トルクスビット Ｔ２７ 受注単位1[rn]
4-67338,,98.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056525】(4777212)８５１／１ＴＺ ビット ＋３ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●トーションの作用により、先端分への過負荷が分散され、ビットの長寿命化を実現しています。<br>●頑強なビットで、鉄板や金属板での加工に最適です。<br>●刃先:[[（+）]]3<br>●全長(mm):25<br>●質量(g):4.6<br>●シャンク径:6.35mm<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056525】(4777212)８５１／１ＴＺ ビット ＋３ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056525】(4777212)８５１／１ＴＺ ビット ＋３ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056525】(4777212)８５１／１ＴＺ ビット ＋３ 受注単位1[rn]
4-67339,,795.2000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TB14-2-65X】(4789351)ドライバービット １４＋ＮＯ．２Ｘ６５Ｘ 受注単位10,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●オリジナル特殊合金鋼を使用しており、優秀な耐久性を発揮いたします。<br>●ＪＩＳ規格及びＪＣＩＳ規格などに基づき、厳しい寸法精度で製作し、ネジとのかん合は抜群です。<br>●全長(mm):65<br>●刃先:[[（+）]]2<br>●硬さ:X<br>●シャンク径:*<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TB14-2-65X】(4789351)ドライバービット １４＋ＮＯ．２Ｘ６５Ｘ 受注単位10：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TB14-2-65X】(4789351)ドライバービット １４＋ＮＯ．２Ｘ６５Ｘ 受注単位10,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TB14-2-65X】(4789351)ドライバービット １４＋ＮＯ．２Ｘ６５Ｘ 受注単位10[rn]
4-67340,,133.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056220】(4777123)８００／１ ＴＺ ビット ０．８ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●トーションの作用により、先端分への過負荷が分散され、ビットの長寿命化を実現しています。<br>●頑強なビットで、鉄板や金属板での加工に最適です。<br>●刃先:[[（-）]]5.5<br>●全長(mm):25<br>●質量(g):4.6<br>●シャンク径:6.35mm<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056220】(4777123)８００／１ ＴＺ ビット ０．８ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056220】(4777123)８００／１ ＴＺ ビット ０．８ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056220】(4777123)８００／１ ＴＺ ビット ０．８ 受注単位1[rn]
4-67341,,163.2000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【066303】(4777379)８６７／１ＴＺ トルクスビット Ｔ８ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●トーションの作用により、先端分への過負荷が分散され、ビットの長寿命化を実現しています。<br>●頑強なビットで、鉄板や金属板での加工に最適です。<br>●全長(mm):25<br>●刃先:T8<br>●質量(g):3.6<br>●シャンク径:6.35mm<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【066303】(4777379)８６７／１ＴＺ トルクスビット Ｔ８ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【066303】(4777379)８６７／１ＴＺ トルクスビット Ｔ８ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【066303】(4777379)８６７／１ＴＺ トルクスビット Ｔ８ 受注単位1[rn]
4-67342,,417.6000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒（株）兼古製作所/アネックス【ACTX-1515】(4698649)ヘクスローブカラービット１本組 Ｔ１５×１５０ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●サイズを色で識別できます。<br>●電動ドライバー装着時に塗装部分が邪魔にならない両端部非塗装です。<br>●全長(mm):150<br>●刃先:Ｔ15<br>●質量(g):38<br>●シャンク径：6.35mm<br>●クロムモリブデンバナジウム鋼<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）兼古製作所/アネックス【ACTX-1515】(4698649)ヘクスローブカラービット１本組 Ｔ１５&times;１５０ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）兼古製作所/アネックス【ACTX-1515】(4698649)ヘクスローブカラービット１本組 Ｔ１５&times;１５０ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒（株）兼古製作所/アネックス【ACTX-1515】(4698649)ヘクスローブカラービット１本組 Ｔ１５&times;１５０ 受注単位1[rn]
4-67343,,98.4000,,花・ガーデン・DIY > DIY・工具 > 手動工具 > ドライバー・レンチ > ドライバー,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056610】(4777239)８５１／１ＴＨ ビット ＋２ 受注単位1,作業用品\ドライバービット\一般産業用ビット,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●トーションの作用により、先端分への過負荷が分散され、ビットの長寿命化を実現しています。<br>●木材などの加工に適しています。<br>●刃先:[[（+）]]2<br>●全長(mm):25<br>●質量(g):4.2<br>●シャンク径:6.35mm<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056610】(4777239)８５１／１ＴＨ ビット ＋２ 受注単位1：クローバー資材館,『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056610】(4777239)８５１／１ＴＨ ビット ＋２ 受注単位1,作業用品\ドライバービット\一般産業用ビット。『カード対応OK！』■〒Ｗｅｒａ社/Ｗｅｒａ【056610】(4777239)８５１／１ＴＨ ビット ＋２ 受注単位1[rn]
