4-33616,,1516.0000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-120】(4898192)ルーフベースα １２０角 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●熱による相手方への付着がありません。<br>●ベースを真ヨコから装着するスライド式なので、どの位置においても使用できます。<br>●下屋用。<br>●厚み(mm):35<br>●縦(mm):200<br>●横(mm):600<br>●タイプ:120角用<br>●中央穴:※<br>●質量(kg):1.25<br>●縦×横×厚み:200×600×35mm<br>●本体:ポリプロピレン<br>●モール部:特殊耐熱樹脂<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-120】(4898192)ルーフベースα １２０角 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-120】(4898192)ルーフベースα １２０角 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-120】(4898192)ルーフベースα １２０角 受注単位1[rn]
4-33617,,239.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-119】(4898184)ラバーベース １４０角 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●強化ゴム製で、裏面に強力なリブがついているため、滑り止め、傷つけ防止に最適です。熱による相手側への付着および汚染性がないので、屋根用に最適です。<br>●滑り止め、傷つき防止用。<br>●厚み(mm):4<br>●縦(mm):150<br>●横(mm):150<br>●タイプ:140角用<br>●中央穴:なし<br>●特殊耐熱樹脂<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-119】(4898184)ラバーベース １４０角 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-119】(4898184)ラバーベース １４０角 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-119】(4898184)ラバーベース １４０角 受注単位1[rn]
4-33618,,239.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-032】(4897382)ジャッキソックス 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●134～143φの各種メーカーの圧縮ジャッキに使用可能です。<br>●綿素材を使用しておりますので、熱によるクレームを回避でき擦れ等による相手方に対してのキズを防止できます。<br>●擦れ等による相手方に対してのキズ防止。<br>●寸法(mm):150φ<br>●綿100%<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-032】(4897382)ジャッキソックス 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-032】(4897382)ジャッキソックス 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-032】(4897382)ジャッキソックス 受注単位1[rn]
4-33619,,3506.4000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-092】(4897927)Ｂ－プロテクトシート 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●基礎周りに敷くことで、泥はねなどの汚れを防ぎます。メッシュ状に織り上げているため、透水性に優れています。現場のイメージ向上にも役立ちます。<br>●泥はねなどの汚れ防止。<br>●幅×長さ(m)：1×50<br>●織布ポリプロピレン系<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-092】(4897927)Ｂ&minus;プロテクトシート 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-092】(4897927)Ｂ&minus;プロテクトシート 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-092】(4897927)Ｂ&minus;プロテクトシート 受注単位1[rn]
4-33620,,239.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-051】(4897544)単管ゴムキャップ 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●球体タンク等の作業で壁面のきずを防ぎます。肉厚タイプなので通行人・作業員を保護します。<br>●単管の先端保護。<br>●適用パイプ径(mm):48.6φ<br>●天然ゴム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-051】(4897544)単管ゴムキャップ 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-051】(4897544)単管ゴムキャップ 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-051】(4897544)単管ゴムキャップ 受注単位1[rn]
4-33621,,55.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-102】(4898028)ボルトカバー 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●クランプボルト部のカバーに最適です。<br>●クランプのボルト部の保護。<br>●色:オレンジ<br>●適用:10φクランプボルト用<br>●質量(g):7<br>●塩化ビニール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-102】(4898028)ボルトカバー 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-102】(4898028)ボルトカバー 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-102】(4898028)ボルトカバー 受注単位1[rn]
4-33622,,317.6000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-123】(4898222)（エコ）ワイドベースｋ角兼用 １４０角 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●固定爪があるのでセンター部はもちろん、カド部・サイド部の3箇所にベースをセットできます。<br>●塀際ぎりぎりでも使え、裏返す必要がありません。<br>●スライド式でセットも簡単。ぴったり重ねられます。<br>●ジャッキ沈み防止用。<br>●縦(mm):250<br>●横(mm):250<br>●タイプ:140角用<br>●質量(g):268<br>●エコマーク認定品（認証番号：07118086）<br>●再生樹脂<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-123】(4898222)（エコ）ワイドベースｋ角兼用 １４０角 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-123】(4898222)（エコ）ワイドベースｋ角兼用 １４０角 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-123】(4898222)（エコ）ワイドベースｋ角兼用 １４０角 受注単位1[rn]
4-33623,,206.4000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-050】(4897536)単管打込みキャップ 座金 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●「先端」は地中への単管の打ち込みに最適です。<br>●「座金」は単管にかぶせることで打ち込む際に上部を保護します。<br>●適用パイプ径(mm):48.6φ<br>●タイプ：座金<br>●単管打込み用。<br>●鉄製<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-050】(4897536)単管打込みキャップ 座金 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-050】(4897536)単管打込みキャップ 座金 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-050】(4897536)単管打込みキャップ 座金 受注単位1[rn]
4-33624,,55.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-042】(4897480)ソフトキャッピカ 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●軟質タイプの本体と中空部により、クッション性に優れ、ソフトで寒さに強いです。<br>●単管の先端保護に。<br>●適用パイプ径(mm):48.6φ<br>●塩化ビニール<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-042】(4897480)ソフトキャッピカ 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-042】(4897480)ソフトキャッピカ 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-042】(4897480)ソフトキャッピカ 受注単位1[rn]
4-33625,,190.4000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-033】(4897391)ジャッキピロー 受注単位1,工事用品\はしご・脚立\単管・足場用品,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●緩衝材として幅広いサイズのジャッキベースや圧縮ジャッキに取り付けできます。サイディングボードの壁当てにも最適です。<br>●縦(mm):190<br>●横(mm):190<br>●外袋:耐熱用PEシート<br>●クッション部:PE発泡剤<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-033】(4897391)ジャッキピロー 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-033】(4897391)ジャッキピロー 受注単位1,工事用品\はしご・脚立\単管・足場用品。『カード対応OK！』■〒アラオ（株）/アラオ【AR-033】(4897391)ジャッキピロー 受注単位1[rn]
4-33626,,2495.2000,,花・ガーデン・DIY > DIY・工具 > 安全・保護用品 > その他,『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット 【PLT4H-L100】(4383397)耐候性ポリプロピレン結束バンド 受注単位1,生産加工用品\電設配線部品\ケーブルタイ,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐薬品性に優れた材質で、耐紫外線性にも優れています。<br>●電線、ケーブル固定、結束。<br>●色:黒<br>●幅(mm):7.6<br>●長さ(mm):368<br>●厚み(mm):1.9<br>●最大結束径(mm):102<br>●引張強度(N):22.7<br>●質量(g):242<br>●屋内・屋外用<br>●使用温度範囲：-60～115℃<br>●耐候性ポリプロピレン<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット 【PLT4H-L100】(4383397)耐候性ポリプロピレン結束バンド 受注単位1：クローバー資材館,『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット 【PLT4H-L100】(4383397)耐候性ポリプロピレン結束バンド 受注単位1,生産加工用品\電設配線部品\ケーブルタイ。『カード対応OK！』■〒パンドウイットコーポレーション/パンドウイット 【PLT4H-L100】(4383397)耐候性ポリプロピレン結束バンド 受注単位1[rn]
