4-56145,http://tshop.r10s.jp/soukai/cabinet/48/4902505383748.jpg?fitin=700:700,880.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 筆記具 > ボールペン,フリクションポイント04 5色セット(1セット)【フリクション】,フリクション(税抜1900円以上で送料無料),"<div id=""prd-page""><img src=http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg border=0 usemap=#r_cam><div class=""prd-detail1""><br>【ブランド】<br>フリクション<br><br>【発売元、製造元、輸入元又は販売元】<br>パイロットコーポレーション<br><br>【フリクションポイント04 5色セットの商品詳細】<br>●細かく書いて細かく消せる！0.4ミリの消せるボールペン！<br>●一定以上の温度になると色が消える独自の「フリクションインキ」を使用。筆跡を専用ラバーでこすると、生じた摩擦熱でインキの色が無色透明になります。<br>●キャップ式<br><br>【規格概要】<br><table width=350 border=2><tr><td>ボール径・・・0.4mm<br>軸・キャップ・・・リサイクル樹脂<br>セット内容・・・ピンク、オレンジ、アップルグリーン、ライトブルー、バイオレット</td></tr></table><br>【注意事項】<br>・このペンは証書類、宛名書きには使用できません。<br>・直射日光の当たる場所や、高温になる場所に置かないで下さい。60度以上になるとインキが無色になります。<br>・マイナス10度前後になると消去した筆跡が戻る場合があります。<br>・感熱紙など紙の種類によっては、消去に不向きな場合があります。<br>・筆記及び描画以外には使用しないで下さい。<br>・幼児の手の届く所に置かないで下さい。<br>・使用後は、キャップ式は必ずキャップをしめ、ノック式は必ずペン先を収納して下さい。<br>・ボールペンはペン先を水平より上に向けての筆記はお避け下さい。インキもれの原因となります。<br>・激しく振ったりショックを与えたりするとインキがもれる場合があります。<br>・衣服などにインキが付くと落ちない場合がありますのでご注意ください。</div><div class=""prd-detail2"">フリクションポイント04 5色セットに関する詳細なお問合せは下記までお願いします<br>パイロットコーポレーション<br>104-8304 東京都中央区京橋2-6-21<br>03-3538-3780<hr>広告文責：株式会社爽快ドラッグ<br><br>[文房具/ブランド：フリクション/]<br><br>[日用品＞文房具＞文房具 その他＞<b>フリクションポイント045色セット (1セット)</b>]</div></div><!---->",フリクションポイント04 5色セット(1セット)【フリクション】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションフリクションポイント04 5色セット(1セット)【フリクション】,フリクション(税抜1900円以上で送料無料)。フリクションポイント04 5色セット(1セット)【フリクション】[rn]
4-56146,http://tshop.r10s.jp/voice/cabinet/bungu4/16-0343-244.jpg?fitin=700:700,1984.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 筆記具 > ボールペン,優美蒔絵３　２色ボールペン+シャープペンシル　はろうきてぃ＜富士山＞ 　セーラー万年筆,　ハローキティが複合筆記具に♪,"■シャープペンシル：回転ノック式<br>
■ボールペン；回転ノック式２色<br>
■軸：アルミ・ノック仕上げ<br>
■大きさ：14.5×142.6mm　21.6g<BR>
<br>
メール便ご指定の場合は、ケースなしでのお届けとなります<br>
<br>
<font size=""4"">その他のはろーきてぃ複合筆記具はこちらから</font><br>
<br>
<img src=""http://image.rakuten.co.jp/voice/cabinet/bungu5/16-0342-7.jpg"" width=""305"" height=""228"" alt=""セーラー万年筆"">",優美蒔絵３　２色ボールペン+シャープペンシル　はろうきてぃ＜富士山＞ 　セーラー万年筆：色工房voice／文具クラフトパンチ,スクラップブッキングクラフトパンチカール消しゴムハンコアシッドフリーモールスキンロディアマスキングテープ手帳はんけし色鉛筆スタンプマステダイアリーニュアージュ雑貨優美蒔絵３　２色ボールペン+シャープペンシル　はろうきてぃ＜富士山＞ 　セーラー万年筆,　ハローキティが複合筆記具に♪。優美蒔絵３　２色ボールペン+シャープペンシル　はろうきてぃ＜富士山＞ 　セーラー万年筆[rn]
4-56147,http://tshop.r10s.jp/hobbytoy/cabinet/tasya30/9800599.jpg?fitin=700:700,230.4000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 筆記具 > ボールペン,アナと雪の女王のオシャレなシャープペン☆　アナと雪の女王　シャープペン　＜0.5mm＞　DC FR　E＆A＜エルサ＆アナ＞柄,アナと雪の女王のオシャレなシャープペン☆,"【仕様】
サイズ：φ10×H139mm
芯径：0.5mm<center>

<table width=600 border=0 cellpadding=0 cellspacing=0><tr><td><font color=FF0000 size=2><strong>★商品のお届け目安</strong></font><font color=#666666 size=2><br>商品によりお届けの目安が異なります。下記の表をご参考ください。</font><br><br><font color=red size=2>※誠に勝手ではございますが、土曜・日曜・祝日はお休みを頂いております。<br>　 その為、土・日・祝日を除く営業日での日数となります。<br>　 何卒ご了承くださいませ。</font><font size=2><br><br></font><table width=600 border=1 cellpadding=5 cellspacing=0 bordercolor=666666><col width=125><col width=402><tr height=32><td width=140 height=32 bgcolor=#FFFF99><div align=center><font size=2><strong><font color=#666666>商品種類</font></strong></font></div></td><td bgcolor=#FFFF99><div align=center><font size=2><strong><font color=#666666>お届けまでにかかる日数の目安</font></strong></font></div></td><td width=200 bgcolor=#FFFF99><div align=center><font size=2><strong><font color=#666666>指定できるお届け日</font></strong></font></div></td></tr><tr height=32><td width=140 height=32 bgcolor=#AED9FB><div align=center><font color=#666666 size=2>【在庫品】</font></div></td><td rowspan=""2""><font color=#666666 size=2>通常、3～7営業日にお届け。</font></td><td width=200 rowspan=""2""><font color=#666666 size=2>ご注文日から3営業日～14日で指定可能。</font></td></tr><tr height=32><td width=140 height=32 bgcolor=#AED9FB><div align=center><font color=#666666 size=2>【直送品】</font></div></td></tr><tr height=32><td width=140 height=32 bgcolor=#AED9FB><div align=center><font color=#666666 size=2>【予約品】</font></div></td><td><div align=left><font color=#666666 size=2>通常、発売日～7営業日にお届け。<br>（※前後する場合がございます）</font></div></td><td width=200><font color=#666666 size=2>お届け日の指定はできません。</font></td></tr><tr height=32><td width=140 height=32 bgcolor=#AED9FB><div align=center><font color=#666666 size=2>【取寄品】</font></div></td><td><font color=#666666 size=2>通常、4～10営業日にお届け。</font></td><td width=200><font color=#666666 size=2>お届け日の指定はできません。</font></td></tr><tr height=32><td width=140 height=32 bgcolor=#AED9FB><div align=center><font color=#666666 size=2>【メーカー取寄品】</font></div></td><td><font color=#666666 size=2>通常4～20営業日にお届け。<br>詳しいお届け日はご注文後にご案内いたします。</font></td><td width=200><font color=#666666 size=2>お届け日の指定はできません。</font></td></tr></table><font color=deeppink size=2><br>※商品在庫はつねに変動しておりますので、在庫状況により<br>　 上記の日程でお届けできない場合がございます。<br>※お届け目安の異なる商品を、いっしょにご注文いただいた場合、<br>　 もっとも遅いお届け日に合わせて一括でお届けになります。</font></td></tr></table>

<br><br>
<!--あといくら-->
<br>
<img src=""http://image.rakuten.co.jp/hobbytoy/cabinet/abemi/img57507526.gif"" border=0><br>

<img src=""http://image.rakuten.co.jp/hobbytoy/cabinet/abemi/atoikura_0.gif"" border=0><img src=""http://image.rakuten.co.jp/hobbytoy/cabinet/abemi/atoikura_03.gif"" border=0><img src=""http://image.rakuten.co.jp/hobbytoy/cabinet/abemi/atoikura_04.gif"" border=0><img src=""http://image.rakuten.co.jp/hobbytoy/cabinet/abemi/atoikura_05.gif"" border=0>


<br><br>




<!--<img src=http://image.rakuten.co.jp/hobbytoy/cabinet/sale/500_350x100.jpg border=0><img src=http://image.rakuten.co.jp/hobbytoy/cabinet/sale/crean_350x100.jpg border=0><br><img src=http://image.rakuten.co.jp/hobbytoy/cabinet/sozai/banar_2010rain.jpg border=0>-->

</center>",アナと雪の女王のオシャレなシャープペン☆　アナと雪の女王　シャープペン　＜0.5mm＞　DC FR　E＆A＜エルサ＆アナ＞柄：ホビーとおもちゃのほびたま,仮面ライダーホビーフィギュア戦隊プリキュアキャラクターバンダイタカラトミーエポック社ナノブロックレゴ　ブロックセガSEGALEGOおもちゃベビー　おもちゃ赤ちゃん　おもちゃセガトイズおもちゃ　ブロックカワダ　ブロックアナと雪の女王のオシャレなシャープペン☆　アナと雪の女王　シャープペン　＜0.5mm＞　DC FR　E＆A＜エルサ＆アナ＞柄,アナと雪の女王のオシャレなシャープペン☆。アナと雪の女王のオシャレなシャープペン☆　アナと雪の女王　シャープペン　＜0.5mm＞　DC FR　E＆A＜エルサ＆アナ＞柄[rn]
4-56148,http://tshop.r10s.jp/bugyo/cabinet/pen_2014/pen_2015_181.jpg?fitin=700:700,4320.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 筆記具 > ボールペン,[割引クーポン配布中]　ボールペン/名入れ オロビアンコ・ルニーク 多機能ペン トリプロ/OROBIANCO//高級/父の日/母の日/入学祝/就職祝/卒業祝/誕生日/プレゼント/名入り/名前入り/名入れペン/成人式/多機能ボールペン【あす楽】【送料無料】【ラッピング無料】P5,多機能ペン/名入れ/父の日/母の日/就職祝/卒業/入学,"<table border=""0"" cellspacing=""0"" cellpadding=""2"">
<tr valign=""top"">
<td nowrap>ギフト対応</td>
</tr>
</table><br>
<table width=""800"" border=""0"" cellspacing=""2"" cellpadding=""0"">
    <tr>
        <td colspan=""5"" style=""padding:7px;""><font color=""#000099"" size=""+1""><b>◆ 筆記具ランキング</b></font></td>
	</tr>
	<tr>
		<td width=""20%""><strong>No.1</strong></td>
		<td width=""20%""><strong>No.2</strong></td>
		<td width=""20%""><strong>No.3</strong></td>
		<td width=""20%""><strong>No.4</strong></td>
		<td width=""20%""><strong>No.5</strong></td>
	</tr>
	<tr>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_125.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_251.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_148.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_185.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_211.jpg"" width=""100%"" border=""0"" /></td>
	</tr>
	<tr>
		<td><font size=""2"" color=""#999999"">パーカー<br />
				ボールペン<br />
				「ＩＭ」</font></td>
		<td><font size=""2"" color=""#999999"">三菱鉛筆<br />
				多機能ペン<br />
				「ジェットストリーム」</font></td>
		<td><font size=""2"" color=""#999999"">パーカー<br />
				ボールペン<br />
				「アーバン」</font></td>
		<td><font size=""2"" color=""#999999"">パイロット<br />
				消せるボールペン<br />
				「フリクションビズ 」</font></td>
		<td><font size=""2"" color=""#999999"">パイロット<br />
				多機能ペン<br />
				「EVOLT」</font></td>
	</tr>
	<tr>
		<td colspan=""5"">　</td>
    </tr>
	<tr>
		<td><strong>No.6</strong></td>
		<td><strong>No.7</strong></td>
		<td><strong>No.8</strong></td>
		<td><strong>No.9</strong></td>
		<td><strong>No.10</strong></td>
	</tr>
	<tr>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/naire_category/naire_10094.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/naire_category/naire_10104.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/naire_category/naire_10090.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/bungu/pen_10969.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_318.jpg"" width=""100%"" border=""0"" /></td>
	</tr>
	<tr>
		<td><font size=""2"" color=""#999999"">セーラー<br />
				多機能ペン<br />
				「ハローキティ」</font></td>
		<td><font size=""2"" color=""#999999"">ゼブラ<br />
				多機能ペン<br />
				「シャーボＸ プレミアム」</font></td>
		<td><font size=""2"" color=""#999999"">ステッドラー<br />
				多機能ペン<br />
				「アバンギャルドライト」</font></td>
		<td><font size=""2"" color=""#999999"">ゼブラ<br />
				多機能ペン<br />
				「スラリシャーボ2000」</font></td>
		<td><font size=""2"" color=""#999999"">パイロット<br />
				ボールペンorシャープペン<br />
				「ジャストミート」</font></td>
	</tr>

	<tr>
		<td colspan=""5"">　</td>
    </tr>
    <tr>
        <td colspan=""5"" style=""padding:7px;""><font color=""#cc0000"" size=""+1""><b>◆ 名入れ ネームペン・ネーム印</b></font></td>
	</tr>
	<tr>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/taneba/shachi_10107.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/syatihata-3/shachi_10208.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/00587980/shachihata_2014_441.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/00587980/shachihata_146_02.jpg"" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/00587980/shachihata_2014_457.jpg"" width=""100%"" border=""0"" /></td>
	</tr>
	<tr>
		<td><font size=""2"" color=""#999999"">シャチハタ<br />
				「パーカー・エアフロー」</font></td>
		<td><font size=""2"" color=""#999999"">シャチハタ<br />
				「パーカー・シグネチャー」</font></td>
		<td><font size=""2"" color=""#999999"">シャチハタ<br />
				「ネームペン・プリモ」</font></td>
		<td><font size=""2"" color=""#999999"">シャチハタ<br />
				「ネーム9 Vivo」</font></td>
		<td><font size=""2"" color=""#999999"">シャチハタ<br />
				「ネームエルツイン」</font></td>
	</tr>
	<tr>
		<td colspan=""5"">　</td>
    </tr>
    <tr>
        <td colspan=""5"" style=""padding:7px;""><font color=""#cc0000"" size=""+1""><b>◆ 大量注文はお買得価格で！</b></font></td>
	</tr>
	<tr>
		<td></td>
		<td></td>
		<td></td>
		<td></td>
		<td></td>
	</tr>
	<tr>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_369.jpg"" alt="""" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_384.jpg"" alt="""" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_350.jpg"" alt="""" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2015_014.jpg"" alt="""" width=""100%"" border=""0"" /></td>
		<td><img src=""http://image.rakuten.co.jp/bugyo/cabinet/pen_2014/pen_2014_360.jpg"" alt="""" width=""100%"" border=""0"" /></td>
	</tr>
</table><br><br><br>",[割引クーポン配布中]　ボールペン/名入れ オロビアンコ・ルニーク 多機能ペン トリプロ/OROBIANCO//高級/父の日/母の日/入学祝/就職祝/卒業祝/誕生日/プレゼント/名入り/名前入り/名入れペン/成人式/多機能ボールペン【あす楽】【送料無料】【ラッピング無料】P5：はんこ奉行,印鑑はんこ実印認印銀行印印鑑登録チタン印鑑象牙印鑑ブラックチタンhannko印章会社印法人印印送料無料手仕上げ印章ｊｐ特急仕上げ印影確認水牛印鑑」[割引クーポン配布中]　ボールペン/名入れ オロビアンコ・ルニーク 多機能ペン トリプロ/OROBIANCO//高級/父の日/母の日/入学祝/就職祝/卒業祝/誕生日/プレゼント/名入り/名前入り/名入れペン/成人式/多機能ボールペン【あす楽】【送料無料】【ラッピング無料】P5,多機能ペン/名入れ/父の日/母の日/就職祝/卒業/入学。[割引クーポン配布中]　ボールペン/名入れ オロビアンコ・ルニーク 多機能ペン トリプロ/OROBIANCO//高級/父の日/母の日/入学祝/就職祝/卒業祝/誕生日/プレゼント/名入り/名前入り/名入れペン/成人式/多機能ボールペン【あす楽】【送料無料】【ラッピング無料】P5[rn]
4-56149,http://tshop.r10s.jp/soukai/cabinet/58/4902505468858.jpg?fitin=700:700,120.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 筆記具 > ボールペン,アクロボール カラー グリーン BAB-15EFC-G(1本入)【アクロボール】,アクロボール★税抜1900円以上で送料無料★,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞日用品＞文房具＞筆記具＞アクロボール カラー グリーン BAB-15EFC-G (1本入)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z58/z4902505468858.jpg' width='100%'><br><br>【アクロボール カラー グリーン BAB-15EFC-Gの商品詳細】<br>●なめらか油性ボールペン「アクロボール」の楽しいカラフルインキバージョンです。<br>●アクロボールカラーは発色の良い鮮やかなカラーインキを搭載しています。<br>●0.5mmの細書きだからノート、教科書への書き込みや手紙にも最適です。<br>●書き出しが良くなめらかに濃く書ける、新開発の油性インキ<br>アクロインキは、パイロット社の通常の油性インキに比べ約1／5のインキ粘度です。また潤滑剤を配合し、ペン先でのボールの摩擦抵抗を低減することで回転がスムーズになり、なめらかで濃い筆跡を実現しました。油性インキならではの優れた耐水性インキです。<br>●すべりにくくしっかり握れるラバーグリップ<br>グリップ部分には、独自開発のやわらかく滑りにくい材質のラバーに、タイヤパターンを施しています。握り位置、太さ、形状などの調査データに基づき、グリップの形状にカーブを持たせ、筆記時の最適な握りを実現しました。<br><br>【使用方法】<br>・学校やオフィスなどの様々なシーンでご使用ください。<br>・カラーインクなので、ちょっとしたマーキングにも適しています。<br><br>【アクロボール カラー グリーン BAB-15EFC-Gの原材料】<br>首・鞘・・・再生PC<br>軸・・・再生PP<br>【規格概要】<br>種類・・・油性ボールペン<br>ペン先・・・極細0.5mmボール<br>方式・・・ノック式<br>インキ色・・・グリーン<br>【注意事項】<br>・筆記以外には使用しないでください。<br>・幼児の手の届く所に置かないでください。<br>・ペン先を水平より上に向けての筆記はお避けください。インキもれの原因となります。<br>・激しく振ったりショックを与えたりするとインキが漏れる場合があります。<br>・使用後は必ずペン先を収納してください。<br>・衣服などにインキがつくと落ちない場合がありますのでご注意ください。<br>・直射日光の当たる場所や、高温になる場所には置かないでください。<br><br>【ブランド】<br>アクロボール<br><br>【発売元、製造元、輸入元又は販売元】<br>パイロットコーポレーション<br><br>(Acroball)<br><br>パイロットコーポレーション<br>104-8304 東京都中央区京橋2-6-21<br>03-3538-3780<br><br>広告文責：株式会社爽快ドラッグ<br><br>[文房具/ブランド：アクロボール/]</div><!---->,アクロボール カラー グリーン BAB-15EFC-G(1本入)【アクロボール】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションアクロボール カラー グリーン BAB-15EFC-G(1本入)【アクロボール】,アクロボール★税抜1900円以上で送料無料★。アクロボール カラー グリーン BAB-15EFC-G(1本入)【アクロボール】[rn]
4-56150,http://tshop.r10s.jp/soukai/cabinet/27/4902505468827.jpg?fitin=700:700,120.0000,,日用品雑貨・文房具・手芸 > 文房具・事務用品 > 筆記具 > ボールペン,アクロボール カラー ブラック BAB-15EFC-B(1本入)【アクロボール】,アクロボール★税抜1900円以上で送料無料★,<div id='prd-page'><img src='http://www.rakuten.ne.jp/gold/soukai/image/0_r_cam.jpg' border='0'><br><br>お店TOP＞日用品＞文房具＞筆記具＞アクロボール カラー ブラック BAB-15EFC-B (1本入)<br><br>★税抜1900円以上で送料無料★<br><br><img src='http://image.rakuten.co.jp/soukai/cabinet/z27/z4902505468827.jpg' width='100%'><br><br>【アクロボール カラー ブラック BAB-15EFC-Bの商品詳細】<br>●なめらか油性ボールペン「アクロボール」の楽しいカラフルインキバージョンです。<br>●アクロボールカラーは発色の良い鮮やかなカラーインキを搭載しています。<br>●0.5mmの細書きだからノート、教科書への書き込みや手紙にも最適です。<br>●書き出しが良くなめらかに濃く書ける、新開発の油性インキ<br>アクロインキは、パイロット社の通常の油性インキに比べ約1／5のインキ粘度です。また潤滑剤を配合し、ペン先でのボールの摩擦抵抗を低減することで回転がスムーズになり、なめらかで濃い筆跡を実現しました。油性インキならではの優れた耐水性インキです。<br>●すべりにくくしっかり握れるラバーグリップ<br>グリップ部分には、独自開発のやわらかく滑りにくい材質のラバーに、タイヤパターンを施しています。握り位置、太さ、形状などの調査データに基づき、グリップの形状にカーブを持たせ、筆記時の最適な握りを実現しました。<br><br>【使用方法】<br>・学校やオフィスなどの様々なシーンでご使用ください。<br>・カラーインクなので、ちょっとしたマーキングにも適しています。<br><br>【アクロボール カラー ブラック BAB-15EFC-Bの原材料】<br>首・鞘・・・再生PC<br>軸・・・再生PP<br>【規格概要】<br>種類・・・油性ボールペン<br>ペン先・・・極細0.5mmボール<br>方式・・・ノック式<br>インキ色・・・ブラック<br>【注意事項】<br>・筆記以外には使用しないでください。<br>・幼児の手の届く所に置かないでください。<br>・ペン先を水平より上に向けての筆記はお避けください。インキもれの原因となります。<br>・激しく振ったりショックを与えたりするとインキが漏れる場合があります。<br>・使用後は必ずペン先を収納してください。<br>・衣服などにインキがつくと落ちない場合がありますのでご注意ください。<br>・直射日光の当たる場所や、高温になる場所には置かないでください。<br><br>【ブランド】<br>アクロボール<br><br>【発売元、製造元、輸入元又は販売元】<br>パイロットコーポレーション<br><br>(Acroball)<br><br>パイロットコーポレーション<br>104-8304 東京都中央区京橋2-6-21<br>03-3538-3780<br><br>広告文責：株式会社爽快ドラッグ<br><br>[文房具/ブランド：アクロボール/]</div><!---->,アクロボール カラー ブラック BAB-15EFC-B(1本入)【アクロボール】：爽快ドラッグ,掃除洗濯健康食品水・ドリンク食料品医薬品ヘルスケアベビー日用品ビューティ家電ペットスポーツリラクゼーションアクロボール カラー ブラック BAB-15EFC-B(1本入)【アクロボール】,アクロボール★税抜1900円以上で送料無料★。アクロボール カラー ブラック BAB-15EFC-B(1本入)【アクロボール】[rn]
