38-75997,http://tshop.r10s.jp/keig/cabinet/04787783/05280407/imgrc0071232007.jpg?fitin=700:700,6566.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,syncros シンクロス SADDLE SYNCROS RR2.0 Wide ブラック ワイド サドル 238587,,"■カラー：ブラック
■サイズ：275mmx139mm
■重量：230g",syncros シンクロス SADDLE SYNCROS RR2.0 Wide ブラック ワイド サドル 238587：keiG BIKE SHOP,syncros シンクロス SADDLE SYNCROS RR2.0 Wide ブラック ワイド サドル 238587,syncros シンクロス SADDLE SYNCROS RR2.0 Wide ブラック ワイド サドル 238587[rn]
38-75998,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069685095.jpg?fitin=700:700,11275.2000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア フライト1990 ブラック サドル,,"■カラー：ブラック
■サイズ：146×280mm
■重量：230g
■レール：チタニウム チューブ φ7mm
■多くのトップライダーに愛された軽量サドルの元祖、初代フライトのレプリカ。",selle ITALIA セラ イタリア フライト1990 ブラック サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア フライト1990 ブラック サドル,selle ITALIA セラ イタリア フライト1990 ブラック サドル[rn]
38-75999,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069685283.jpg?fitin=700:700,14308.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア フライト フリクション フリー サドル,,"■カラー：ブラック
■サイズ：145×275mm
■重量：205g
■レール：チタニウム チューブ φ7mm
■フライトのフリクションフリーを採用したモデル。広い座面はそのままにペダリングの効率が向上。",selle ITALIA セラ イタリア フライト フリクション フリー サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア フライト フリクション フリー サドル,selle ITALIA セラ イタリア フライト フリクション フリー サドル[rn]
38-76000,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069686300.jpg?fitin=700:700,21772.8000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア SLR スーパーフロー サドル,,"■カラー：ブラック/ホワイト
■サイズ：S(131×275mm)/L(145×275mm)
■重量：S(185g)/L(195g)
■レール：Ti316 チューブ φ7mm
■ライディング時のサドルにかかる力を徹底的に分析した結果生まれた、特大の開口部を持つスーパーフローサドル。より快適なロングライドが楽しめます。幅は2種類から選べます。",selle ITALIA セラ イタリア SLR スーパーフロー サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア SLR スーパーフロー サドル,selle ITALIA セラ イタリア SLR スーパーフロー サドル[rn]
38-76001,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069686092.jpg?fitin=700:700,40512.8000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア SLR テクノ サドル,,"■カラー：ブラック
■サイズ：131×275mm
■重量：90g
■レール：カーボケラミック チューブ φ7×9mm
■セライタリアの最軽量サドル。極限の薄さによって、快適さを生む絶妙のしなりを実現しました。",selle ITALIA セラ イタリア SLR テクノ サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア SLR テクノ サドル,selle ITALIA セラ イタリア SLR テクノ サドル[rn]
38-76002,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069686568.jpg?fitin=700:700,22006.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア ノヴァス キットカルボニオ フロー サドル,,"■カラー：ブラック/ホワイト
■サイズ：S(137×278mm)/L(146×278mm)
■重量：S(190g)/L(200g)
■レール：カーボケラミック チューブ φ7×9mm
■ノヴァスシリーズの中で最軽量モデル",selle ITALIA セラ イタリア ノヴァス キットカルボニオ フロー サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア ノヴァス キットカルボニオ フロー サドル,selle ITALIA セラ イタリア ノヴァス キットカルボニオ フロー サドル[rn]
38-76003,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069686967.jpg?fitin=700:700,8942.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア ブッチャー サドル,,"■カラー：ブラック
■サイズ：138×263
■重量：300g
■レール：FeCアロイ チューブ φ7mm
■ダウンヒル、BMX、ダートジャンプといった動きの激しいライディングを想定して作られたモデル。サドル上面にスリップ防止の特殊ゴムを採用。",selle ITALIA セラ イタリア ブッチャー サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア ブッチャー サドル,selle ITALIA セラ イタリア ブッチャー サドル[rn]
38-76004,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069685847.jpg?fitin=700:700,16018.4000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア SLR フロー サドル,,"■カラー：ブラック/ホワイト
■サイズ：131×275mm
■重量：170g
■レール：Ti316 チューブ φ7mm
■大きな開口部が、尿道などへの圧迫感を和らげます。",selle ITALIA セラ イタリア SLR フロー サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア SLR フロー サドル,selle ITALIA セラ イタリア SLR フロー サドル[rn]
38-76005,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069685114.jpg?fitin=700:700,13219.2000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア フライト1990 ヌバック サドル,,"■カラー：ヌバック
■サイズ：146×280mm
■重量：230g
■レール：チタニウム チューブ φ7mm
■多くのトップライダーに愛された軽量サドルの元祖、初代フライトのレプリカ。",selle ITALIA セラ イタリア フライト1990 ヌバック サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア フライト1990 ヌバック サドル,selle ITALIA セラ イタリア フライト1990 ヌバック サドル[rn]
38-76006,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069686106.jpg?fitin=700:700,15863.2000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア SLR フリクション フリー サドル,,"■カラー：ブラック
■サイズ：131×275mm
■重量：185g
■レール：チタニウム チューブ φ7mm
■サドルをシャープにしペダリング時の快適性とパフォーマンスが向上。",selle ITALIA セラ イタリア SLR フリクション フリー サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア SLR フリクション フリー サドル,selle ITALIA セラ イタリア SLR フリクション フリー サドル[rn]
38-76007,http://tshop.r10s.jp/keig/cabinet/04787783/05116819/imgrc0069684426.jpg?fitin=700:700,8476.0000,,スポーツ・アウトドア > 自転車・サイクリング > 自転車用パーツ > サドル,selle ITALIA セラ イタリア C2 GEL フロー ブラック サドル,,"■サイズ：136×276mm
■カラー：ブラック
■重量：260g
■レール：マンガン チューブ φ7mm
■軽さと乗り心地を高いレベルで実現した、中級クラスのベストセラーサドル。形状はSLRに似ていて、日本人の多くのライダーにフィットする標準的なシェイプです。",selle ITALIA セラ イタリア C2 GEL フロー ブラック サドル：keiG BIKE SHOP,selle ITALIA セラ イタリア C2 GEL フロー ブラック サドル,selle ITALIA セラ イタリア C2 GEL フロー ブラック サドル[rn]
