39-94865,http://tshop.r10s.jp/konan/cabinet/oz017/4992072069916v_1.jpg?fitin=700:700,2187.2000,,車用品・バイク用品 > カー用品 > カーアクセサリー > スマホ・タブレット・携帯電話用品 > カーチャージャー（充電器）,4.8A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 USBポート搭載 最大4.8A出力 2台同時充電 90cm 巻取りケーブル ロジテック LPA-CCL06,送料無料(沖縄・離島除く)宅配便出荷,"<div style=""width:700px;margin:0 auto;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4992072069916v_1.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4992072069916v_2.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4992072069916v_3.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4992072069916v_4.jpg"" style=""width:700px;margin-bottom:50px;""></div><style type=""text/css"">input[value=""買い物かごに入れる""]{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}input[value=""買い物かごに入れる""]:hover{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart2.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}</style><div style=""border:1px solid #ccc;padding:15px;font-size:13px;line-height:140%;background:#f5f5f5;"">SEARCH WORD：<br>スマートフォン スマホ スマフォ すまーとふぉん すまほ すまふぉ android アンドロイド あんどろいど 携帯 携帯電話 ケータイ DC充電器 DC 充電器 充電 チャージャー 車 自動車 乗用車 カーチャージャー シガレット シガーシャージャー シガーソケット<br><br>商品概要：<br>自動車のアクセサリソケットからLightningコネクタまたはUSBポートを介し、2.4A以下の入力で充電できるiPhoneやスマートフォン、iPadやタブレットに対応した車載充電器です。 LightningコネクタとUSBポートでiPhoneやスマートフォン、iPadやタブレットなどの2台同時充電が可能です。（各出力口2.4A、合計最大出力4.8Aまで） 約90cmの巻き取り式ケーブルで取り回しがしやすく、すっきりと収納できます。 12V/24V入力に対応し、普通車はもちろん、トラックなどの大型車でもご使用になれます。 電源が入ると青く点灯する通電確認LEDランプ付きです。 同軸ケーブルを採用していますので、屈曲による内部摩擦に強く、ショートを起こしにくくなっています。 カラーバリエーションは、ブラック（4992072069916/LPA-CCL06BK）、ホワイト（4992072069923/LPA-CCL06WH）。<br><br>商品仕様：<br>■メーカー：ロジテック<br>■JANコード：4992072069916<br>■商品名：4.8A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 USBポート搭載 最大4.8A出力 2台同時充電 90cm 巻取りケーブル<br>■型番：LPA-CCL06<br>■カラー：ブラック（4992072069916/LPA-CCL06BK）、ホワイト（4992072069923/LPA-CCL06WH）<br>■対応機種：LightningコネクタまたはUSBポートからそれぞれ5V/2.4Aまで、合計5V/4.8Aまでの出力で充電可能な機器<br>■使用電源：アクセサリソケット<br>■コネクタ形状：Lightningコネクタ（オス）　USB（Type-A）ポート（メス）<br>■定格入力電圧：DC12V/24V<br>■定格出力電圧：DC5V<br>■定格出力電流：合計最大出力4.8A（microUSBコネクタ：5V/2.4A　USBポート：5V/2.4A）<br>■外形寸法：幅32×奥行150×高さ55mm（突起部含まず）<br>■ケーブル長：約90cm<br>■質量：約68g<br>■対応ソケットサイズ：Φ20.8mm～Φ22.0mm<br>■保証期間：1年<br>■使用可能地域：日本<br>■付属品：なし<br>■電気用品安全法：該当せず<br>■その他：Lightningコネクタ側は巻き取り式ケーブルMFI認証品<br></div><div style=""padding:15px;font-size:12px;line-height:140%;"">※商品概要、仕様、サービス内容及び企業情報などは商品発表時点のものです。<br>※最新の情報に関しましては、メーカーサイトをご覧ください。<br>※発売前予約商品についてはメーカーの商品製造数により納期が遅れる場合やご注文キャンセルをお願いする場合がございます。</div><div style=""text-align:center;margin-top:30px;""><img src=""http://www.rakuten.ne.jp/gold/konan/img/r_haisou_450.gif""></div>",4.8A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 USBポート搭載 最大4.8A出力 2台同時充電 90cm 巻取りケーブル ロジテック LPA-CCL06：やるCAN,スマートフォンケース液晶保護フィルムカバーパソコン周辺機器パソコンソフト4.8A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 USBポート搭載 最大4.8A出力 2台同時充電 90cm 巻取りケーブル ロジテック LPA-CCL06,送料無料(沖縄・離島除く)宅配便出荷。4.8A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 USBポート搭載 最大4.8A出力 2台同時充電 90cm 巻取りケーブル ロジテック LPA-CCL06[rn]
39-94866,http://tshop.r10s.jp/konan/cabinet/0/4582269451459_1.jpg?fitin=700:700,1200.8000,,車用品・バイク用品 > カー用品 > カーアクセサリー > スマホ・タブレット・携帯電話用品 > カーチャージャー（充電器）,Ｄｕａｌ　ＵＳＢ　Ｃａｒ　Ｃｈａｒｇｅｒ　２Ａ　Ｗｈｉｔｅ トリニティ TR-DUCC2A-WT,送料無料メール便出荷,"<style type=""text/css"">input[value=""買い物かごに入れる""]{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}input[value=""買い物かごに入れる""]:hover{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart2.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}</style><div style=""border:1px solid #ccc;padding:15px;font-size:13px;line-height:140%;background:#f5f5f5;"">■メーカー ： トリニティ<br>■JANコード ： 4582269451459<br>■商品名 ： Ｄｕａｌ　ＵＳＢ　Ｃａｒ　Ｃｈａｒｇｅｒ　２Ａ　Ｗｈｉｔｅ<br>■メーカー型番 ： TR-DUCC2A-WT<br></div><div style=""padding:15px;font-size:12px;line-height:140%;"">※商品概要、仕様、サービス内容及び企業情報などは発表日現在のものです。<br>※最新の情報に関しましては、メーカーサイトをご覧ください。</div><div style=""text-align:center;margin-top:30px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/layout/h1.jpg""><br><br><img src=""http://image.rakuten.co.jp/konan/cabinet/layout/h2.jpg""></div>",Ｄｕａｌ　ＵＳＢ　Ｃａｒ　Ｃｈａｒｇｅｒ　２Ａ　Ｗｈｉｔｅ トリニティ TR-DUCC2A-WT：やるCAN,スマートフォンケース液晶保護フィルムカバーパソコン周辺機器パソコンソフトＤｕａｌ　ＵＳＢ　Ｃａｒ　Ｃｈａｒｇｅｒ　２Ａ　Ｗｈｉｔｅ トリニティ TR-DUCC2A-WT,送料無料メール便出荷。Ｄｕａｌ　ＵＳＢ　Ｃａｒ　Ｃｈａｒｇｅｒ　２Ａ　Ｗｈｉｔｅ トリニティ TR-DUCC2A-WT[rn]
39-94867,,2348.0000,,車用品・バイク用品 > カー用品 > カーアクセサリー > スマホ・タブレット・携帯電話用品 > カーチャージャー（充電器）,スマートフォン用　車載ＤＣアダプタ　１．８Ａ　Ｙ１－ＤＣ０５－ＳＰＳＴ ソフトバンクセレクション Y1-DC05-SPST,送料無料メール便出荷,"<style type=""text/css"">input[value=""買い物かごに入れる""]{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}input[value=""買い物かごに入れる""]:hover{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart2.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}</style><div style=""border:1px solid #ccc;padding:15px;font-size:13px;line-height:140%;background:#f5f5f5;"">■メーカー ： ソフトバンクセレクション<br>■JANコード ： 4580152973866<br>■商品名 ： スマートフォン用　車載ＤＣアダプタ　１．８Ａ　Ｙ１－ＤＣ０５－ＳＰＳＴ<br>■メーカー型番 ： Y1-DC05-SPST<br></div><div style=""padding:15px;font-size:12px;line-height:140%;"">※商品概要、仕様、サービス内容及び企業情報などは発表日現在のものです。<br>※最新の情報に関しましては、メーカーサイトをご覧ください。</div><div style=""text-align:center;margin-top:30px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/layout/h1.jpg""><br><br><img src=""http://image.rakuten.co.jp/konan/cabinet/layout/h2.jpg""></div>",スマートフォン用　車載ＤＣアダプタ　１．８Ａ　Ｙ１&minus;ＤＣ０５&minus;ＳＰＳＴ ソフトバンクセレクション Y1-DC05-SPST：やるCAN,スマートフォンケース液晶保護フィルムカバーパソコン周辺機器パソコンソフトスマートフォン用　車載ＤＣアダプタ　１．８Ａ　Ｙ１&minus;ＤＣ０５&minus;ＳＰＳＴ ソフトバンクセレクション Y1-DC05-SPST,送料無料メール便出荷。スマートフォン用　車載ＤＣアダプタ　１．８Ａ　Ｙ１&minus;ＤＣ０５&minus;ＳＰＳＴ ソフトバンクセレクション Y1-DC05-SPST[rn]
39-94868,http://tshop.r10s.jp/konan/cabinet/syuro6/4969887503614_1.jpg?fitin=700:700,1458.4000,,車用品・バイク用品 > カー用品 > カーアクセサリー > スマホ・タブレット・携帯電話用品 > カーチャージャー（充電器）,【サンワサプライ SANWA SUPPLY】 USBカーチャージャー 製品型番：CAR-CHR68U,送料無料(沖縄・離島除く)宅配便出荷,"<style type=""text/css"">input[value=""買い物かごに入れる""]{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}input[value=""買い物かごに入れる""]:hover{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart2.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}</style><style type=""text/css""><!--div.title2{border:1px solid #ccc;background:#f5f5f5;margin:0;padding:1px;}p.title2{border-left:5px solid #cc0000;padding:10px;margin:0;font-size:17px;font-weight:bold;}p.title2 span{color:#ccc;font-size:12px;margin-left:15px;}div.honbun{font-size:90%;line-height:140%;margin:0;padding:10px 10px 30px 10px;}div.honbun table{border:1px solid #ccc;border-collapse:collapse;width:100%;margin-top:10px;}div.honbun th{border:1px solid #ccc;border-collapse:collapse;padding:8px 10px;font-size:13px;line-height:120%;width:20%;background:#E6E6FA;}div.honbun td{border:1px solid #ccc;border-collapse:collapse;padding:8px 10px;font-size:13px;line-height:120%;width:80%;background:#fffff;}div.honbun td.spec4{border:1px solid #ccc;border-collapse:collapse;padding:8px 10px;font-size:13px;line-height:120%;width:30%;background:#fffff;}p.hosoku{margin:0;font-size:13px;padding:10px;line-height:150%}div.honbun-v{font-size:90%;line-height:140%;margin:0;padding:10px 10px 30px 10px;}div.honbun-v td{font-size:70%;width:20%;padding:5px;text-align:center;vertical-align: top;line-height:100%;}div.honbun-v td img{margin-bottom:5px;}div.honbun-v tr.sec td{padding-top:15px;}div.honbun-v div{border:1px solid #ccc;padding:10px;}a img{border:none;}p.va{margin:0;border:1px solid #ccc;;background:#ccc;color:#fff;padding:2px 10px;width:150px;font-size:75%;text-align:center;}--></style><div class=""title2""><p class=""title2"">特徴<span>Feature</span></p></div><div class=""honbun"">最大出力2.1Aの高出力でスマートフォンやタブレットを車のシガーソケットから充電できます。<br>フロントパネルは、光の反射で美しく輝くスピン加工を施した高級感のあるアルミパネルを採用しています。<br>シガーソケットに装着した際のでっぱりが約8mmとほとんどない薄型タイプです。<br>12V・24V車どちらにも対応しているので、幅広い種類の自動車で使用できます。<br>安心の日本製です。</div><div class=""title2""><p class=""title2"">仕様<span>Spec</span></p></div><div class=""honbun""><table><tr><th>商品名</th><td colspan=""3"">USBカーチャージャー</td></tr><tr><th>入力電圧</th><td colspan=""3"">DC12V/24V（マイナスアース車）<br>動作電圧範囲/DC9.5V～29V </td></tr><tr><th>出力電流</th><td colspan=""3"">2.1A（MAX）</td></tr><tr><th>出力電圧</th><td colspan=""3"">DC5V（MAX）</td></tr><tr><th>コネクタ（入力）</th><td colspan=""3"">シガープラグ</td></tr><tr><th>コネクタ（出力）</th><td colspan=""3"">USB Aコネクタ メス</td></tr><tr><th>サイズ</th><td colspan=""3"">W27×D49×H27mm</td></tr><tr><th>重量</th><td colspan=""3"">約13g</td></tr><tr><th>使用温度範囲</th><td colspan=""3"">0～40℃</td></tr><tr><th>保存温度範囲</th><td colspan=""3"">-10～65℃ </td></tr><tr><th>適合車種</th><td colspan=""3"">12V～24Vマイナスアース車<br>※一部の輸入車など車種によってはシガーソケットのコネクタ形状が異なるので使用できません。</td></tr><tr><th>対応機種</th><td colspan=""3"">Apple iPad・iPhone・iPod、各種スマートフォン、各種タブレット<br>※入力が2.1A以下の機器。</td></tr><tr><th>メーカー</th><td class=""spec4"">サンワサプライ</td><th>ブランド</th><td class=""spec4"">サンワサプライ</td></tr><tr><th>型番</th><td class=""spec4"">CAR-CHR68U</td><th>JANコード</th><td class=""spec4"">4969887503614</td></tr><tr><th>カテゴリ</th><td class=""spec4"">カーチャージャー</td><th>発売(予定)日</th><td class=""spec4"">発売中</td></tr></table></div><p class=""hosoku"">※記載された製品の価格、仕様、サービス内容及び企業情報などは発表日現在のものです。<br>※最新の情報に関しましては、メーカーサイトをご覧ください。</p><div style=""margin-top:50px;text-align:center;""><img src=""http://image.rakuten.co.jp/konan/cabinet/mailbin-y-d.jpg""></div><div style=""margin-top:5px;text-align:center;""><img src=""http://image.rakuten.co.jp/konan/cabinet/haisou-y-d-k23.jpg""></div>",【サンワサプライ SANWA SUPPLY】 USBカーチャージャー 製品型番：CAR-CHR68U：やるCAN,スマートフォンケース液晶保護フィルムカバーパソコン周辺機器パソコンソフト【サンワサプライ SANWA SUPPLY】 USBカーチャージャー 製品型番：CAR-CHR68U,送料無料(沖縄・離島除く)宅配便出荷。【サンワサプライ SANWA SUPPLY】 USBカーチャージャー 製品型番：CAR-CHR68U[rn]
39-94869,http://tshop.r10s.jp/konan/cabinet/oz017/4992072069831v_1.jpg?fitin=700:700,1755.2000,,車用品・バイク用品 > カー用品 > カーアクセサリー > スマホ・タブレット・携帯電話用品 > カーチャージャー（充電器）,1A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 最大1A出力 90cm 巻取り式ケーブル ロジテック LPA-CCL03,送料無料(沖縄・離島除く)宅配便出荷,"<div style=""width:700px;margin:0 auto;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4992072069831v_1.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4992072069831v_2.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4992072069831v_3.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4992072069831v_4.jpg"" style=""width:700px;margin-bottom:50px;""></div><style type=""text/css"">input[value=""買い物かごに入れる""]{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}input[value=""買い物かごに入れる""]:hover{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart2.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}</style><div style=""border:1px solid #ccc;padding:15px;font-size:13px;line-height:140%;background:#f5f5f5;"">SEARCH WORD：<br>スマートフォン スマホ スマフォ すまーとふぉん すまほ すまふぉ android アンドロイド あんどろいど 携帯 携帯電話 ケータイ DC充電器 DC 充電器 充電 チャージャー 車 自動車 乗用車 カーチャージャー シガレット シガーシャージャー シガーソケット<br><br>商品概要：<br>自動車のアクセサリソケットからLightningコネクタを介し、1A以下の入力で充電できるiPhoneなどに対応した車載充電器です。 5V/1A出力でiPhoneなどを簡単・手軽に充電できます。 約90cmの巻き取り式ケーブルで取り回しがしやすく、すっきりと収納できます。 12V/24V入力に対応し、普通車はもちろん、トラックなどの大型車でもご使用になれます。 電源が入ると青く点灯する通電確認LEDランプ付きです。 同軸ケーブルを採用していますので、屈曲による内部摩擦に強く、ショートを起こしにくくなっています。 カラーバリエーションは、ブラック（4992072069831/LPA-CCL03BK）、ピンク（4992072069855/LPA-CCL03PK）、ホワイト（4992072069848/LPA-CCL03WH）。<br><br>商品仕様：<br>■メーカー：ロジテック<br>■JANコード：4992072069831<br>■商品名：1A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 最大1A出力 90cm 巻取り式ケーブル<br>■型番：LPA-CCL03<br>■カラー：ブラック（4992072069831/LPA-CCL03BK）、ピンク（4992072069855/LPA-CCL03PK）、ホワイト（4992072069848/LPA-CCL03WH）<br>■対応機種：最大出力1Aで充電可能なApple社のLightningコネクタ対応製品<br>■使用電源：アクセサリソケット<br>■コネクタ形状：Lightningコネクタ（オス）<br>■定格入力電圧：DC12V/24V<br>■定格出力電圧：DC5V<br>■定格出力電流：最大出力1A<br>■外形寸法：幅27×奥行115×高さ53mm（突起部含まず）<br>■ケーブル長：約90cm<br>■質量：約58g<br>■対応ソケットサイズ：Φ20.8mm～Φ22.0mm<br>■保証期間：1年<br>■使用可能地域：日本<br>■付属品：なし<br>■電気用品安全法：該当せず<br>■その他：巻き取り式ケーブルMFI認証品<br></div><div style=""padding:15px;font-size:12px;line-height:140%;"">※商品概要、仕様、サービス内容及び企業情報などは商品発表時点のものです。<br>※最新の情報に関しましては、メーカーサイトをご覧ください。<br>※発売前予約商品についてはメーカーの商品製造数により納期が遅れる場合やご注文キャンセルをお願いする場合がございます。</div><div style=""text-align:center;margin-top:30px;""><img src=""http://www.rakuten.ne.jp/gold/konan/img/r_haisou_450.gif""></div>",1A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 最大1A出力 90cm 巻取り式ケーブル ロジテック LPA-CCL03：やるCAN,スマートフォンケース液晶保護フィルムカバーパソコン周辺機器パソコンソフト1A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 最大1A出力 90cm 巻取り式ケーブル ロジテック LPA-CCL03,送料無料(沖縄・離島除く)宅配便出荷。1A 巻取りDC充電器 Lightningケーブル一体型の車載充電器 最大1A出力 90cm 巻取り式ケーブル ロジテック LPA-CCL03[rn]
39-94870,http://tshop.r10s.jp/konan/cabinet/oz017/4953103488625v_1.jpg?fitin=700:700,1755.2000,,車用品・バイク用品 > カー用品 > カーアクセサリー > スマホ・タブレット・携帯電話用品 > カーチャージャー（充電器）,6.8A 4ポートDC充電器 12/24V車に対応する車載充電器 USBポートを4口搭載 合計最大6.8A出力 急速充電/複数台同時充電対応 エレコム MPA-CCU05,送料無料(沖縄・離島除く)宅配便出荷,"<div style=""width:700px;margin:0 auto;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4953103488625v_1.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4953103488625v_2.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4953103488625v_3.jpg"" style=""width:700px;margin-bottom:50px;""><img src=""http://image.rakuten.co.jp/konan/cabinet/oz017/4953103488625v_4.jpg"" style=""width:700px;margin-bottom:50px;""></div><style type=""text/css"">input[value=""買い物かごに入れる""]{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}input[value=""買い物かごに入れる""]:hover{font-size:0px;width:234px;height:80px;background:url(""http://image.rakuten.co.jp/konan/cabinet/ori-cart2.jpg"") #ffffff no-repeat;cursor:pointer;border:0;padding:0;margin:10px 0 10px 0;}</style><div style=""border:1px solid #ccc;padding:15px;font-size:13px;line-height:140%;background:#f5f5f5;"">SEARCH WORD：<br>スマートフォン スマホ スマフォ すまーとふぉん すまほ すまふぉ android アンドロイド あんどろいど 携帯 携帯電話 ケータイ DC充電器 DC 充電器 充電 チャージャー 車 自動車 乗用車 カーチャージャー シガレット シガーシャージャー シガーソケット<br><br>商品概要：<br>自動車のアクセサリソケットからUSBポートを介して充電できる機器向けの車載充電器です。 アップル製品かそれ以外の機器であるかを自動で認識しますので、最適で快適な充電を実現します。 各口最大5V/2.4A、4口合計では6.8Aまでの充電が可能です。 4口のUSBポートを搭載し、スマートフォンなどの4台同時充電も可能です。（合計出力が6.8Aを超えないこと） 12V/24V入力に対応し、普通車はもちろん、トラックなどの大型車でもご使用になれます。 電源が入ると青く点灯する通電確認LEDランプ付きです。 カラーバリエーションは、ブラック（4953103488625/MPA-CCU05BK）、ホワイト（4953103488632/MPA-CCU05WH）。<br><br>商品仕様：<br>■メーカー：エレコム<br>■JANコード：4953103488625<br>■商品名：6.8A 4ポートDC充電器 12/24V車に対応する車載充電器 USBポートを4口搭載 合計最大6.8A出力 急速充電/複数台同時充電対応<br>■型番：MPA-CCU05<br>■カラー：ブラック（4953103488625/MPA-CCU05BK）、ホワイト（4953103488632/MPA-CCU05WH）<br>■対応機種：USBポートを利用して合計最大5V/6.8Aまでの出力で充電可能な機器<br>■使用電源：アクセサリソケット<br>■コネクタ形状：USB（Type-A）ポート（メス）×4<br>■定格入力電圧：DC12V/24V<br>■定格出力電圧：DC5V<br>■定格出力電流：合計最大出力6.8A<br>■カラー：ブラック<br>■外形寸法：W32×D112×H47mm（突起部含まず）<br>■質量：約42g<br>■対応ソケットサイズ：Φ20.8mm～Φ22.0mm<br>■保証期間：1年<br>■使用可能地域：日本<br>■その他：接続機器自動認識<br></div><div style=""padding:15px;font-size:12px;line-height:140%;"">※商品概要、仕様、サービス内容及び企業情報などは商品発表時点のものです。<br>※最新の情報に関しましては、メーカーサイトをご覧ください。<br>※発売前予約商品についてはメーカーの商品製造数により納期が遅れる場合やご注文キャンセルをお願いする場合がございます。</div><div style=""text-align:center;margin-top:30px;""><img src=""http://www.rakuten.ne.jp/gold/konan/img/r_haisou_450.gif""></div>",6.8A 4ポートDC充電器 12/24V車に対応する車載充電器 USBポートを4口搭載 合計最大6.8A出力 急速充電/複数台同時充電対応 エレコム MPA-CCU05：やるCAN,スマートフォンケース液晶保護フィルムカバーパソコン周辺機器パソコンソフト6.8A 4ポートDC充電器 12/24V車に対応する車載充電器 USBポートを4口搭載 合計最大6.8A出力 急速充電/複数台同時充電対応 エレコム MPA-CCU05,送料無料(沖縄・離島除く)宅配便出荷。6.8A 4ポートDC充電器 12/24V車に対応する車載充電器 USBポートを4口搭載 合計最大6.8A出力 急速充電/複数台同時充電対応 エレコム MPA-CCU05[rn]
