39-11211,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs06/trs2568802.jpg?fitin=700:700,625.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ピラーズキャッチ　ネイルキャッチあり　TP9,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●下地発見が容易です。●合板、石こうボード、クロス貼りで隠れている壁面の柱や下地材を探すためのツールです。<br><br>【仕様】<br>●先端径(mm):0.6●全長(mm):200●探知壁厚(mm):15●ネイルキャッチ:あり<br><br>【質量】　50G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2176　ページ■商品コード：trs2568802　●先端径(mm):0.6●全長(mm):200●探知壁厚(mm):15●ネイルキャッチ:あり,ＴＲＵＳＣＯ　ピラーズキャッチ　ネイルキャッチあり　TP9：工具箱　楽天市場店,ＴＲＵＳＣＯ　ピラーズキャッチ　ネイルキャッチあり　TP9,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ピラーズキャッチ　ネイルキャッチあり　TP9[rn]
39-11212,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs33/trs4741749.jpg?fitin=700:700,256.0000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　替針　下地探しどこ太Ｓｍａｒｔ（３５ｍｍ用）　78595,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●下地探しどこ太Smart35ｍｍ専用替針<br><br>【用途】<br>●下地探しどこ太Smart２５ｍｍ本体への替針に使用<br><br>【仕様】<br>●先端径(mm):0.7●全長(mm):80●探知壁厚(mm):-●ネイルキャッチ:-●適合機種:78586、78574、78592●全長90ｍｍ(φ0.7ｍｍ)●替針10本入り<br><br>【材質／仕上】<br>●針：ステンレス<br><br>【原産国】　中国<br><br>【質量】　11G<br><br>【2017　オレンジブック掲載】　4 2176ページ■商品コード：trs4741749　●先端径(mm):0.7●全長(mm):80●探知壁厚(mm):-●ネイルキャッチ:-●適合機種:78586、78574、78592●全長90ｍｍ(φ0.7ｍｍ)●替針10本入り,シンワ　替針　下地探しどこ太Ｓｍａｒｔ（３５ｍｍ用）　78595：工具箱　楽天市場店,シンワ　替針　下地探しどこ太Ｓｍａｒｔ（３５ｍｍ用）　78595,【業務用】 オレンジブック2017掲載。シンワ　替針　下地探しどこ太Ｓｍａｒｔ（３５ｍｍ用）　78595[rn]
39-11213,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs33/trs4741731.jpg?fitin=700:700,244.8000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　替針　下地探しどこ太Ｓｍａｒｔ（２５ｍｍ用）　78594,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●下地探しどこ太Smart25ｍｍ専用替針<br><br>【用途】<br>●下地探しどこ太Smart２５ｍｍ本体への替針に使用<br><br>【仕様】<br>●先端径(mm):0.7●全長(mm):70●探知壁厚(mm):-●ネイルキャッチ:-●適合機種:78585●全長70ｍｍ(φ0.6ｍｍ)●替針10本入り<br><br>【材質／仕上】<br>●針：ステンレス<br><br>【原産国】　中国<br><br>【質量】　10G<br><br>【2017　オレンジブック掲載】　4 2176ページ■商品コード：trs4741731　●先端径(mm):0.7●全長(mm):70●探知壁厚(mm):-●ネイルキャッチ:-●適合機種:78585●全長70ｍｍ(φ0.6ｍｍ)●替針10本入り,シンワ　替針　下地探しどこ太Ｓｍａｒｔ（２５ｍｍ用）　78594：工具箱　楽天市場店,シンワ　替針　下地探しどこ太Ｓｍａｒｔ（２５ｍｍ用）　78594,【業務用】 オレンジブック2017掲載。シンワ　替針　下地探しどこ太Ｓｍａｒｔ（２５ｍｍ用）　78594[rn]
39-11214,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs14/trs3610608.jpg?fitin=700:700,2341.6000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　下地センサーＨＧ　78577,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●壁裏の間柱を点滅と電子音で知らせます。●簡単に間柱が探知できます。●使いやすいシンプル設計です。<br><br>【用途】<br>●内装工事、設備機器の設置に。●火災報知器の設置に。<br><br>【仕様】<br>●幅(mm):71●高さ(mm):169●厚み(mm):45●製造国:メキシコ●電源:積層型9V乾電池×1個（モニター用付属）●内装材専用●探知壁厚:19mm<br><br>【原産国】　中国<br><br>【質量】　159G<br><br>【2017　オレンジブック掲載】　4 2174ページ■商品コード：trs3610608　●幅(mm):71●高さ(mm):169●厚み(mm):45●製造国:メキシコ●電源:積層型9V乾電池×1個（モニター用付属）●内装材専用●探知壁厚:19mm,シンワ　下地センサーＨＧ　78577：工具箱　楽天市場店,シンワ　下地センサーＨＧ　78577,【業務用】 オレンジブック2017掲載。シンワ　下地センサーＨＧ　78577[rn]
39-11215,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs19/trs3875083.jpg?fitin=700:700,105162.4000,,花・ガーデン・DIY > DIY・工具 > その他,ボッシュ　コンクリート探知機　DTECT150CNT,【業務用】 オレンジブック2017掲載,<b>メーカー／ボッシュ（株）</b><br><br>【特長】<br>●ウォールスキャナー（コンクリート探知機）です。●鉄筋・非鉄金属・塩ビパイプ・電線・木材まで探知可能です。●最大探知深さ150mmです。●対象物までの深さと材質を表示します。●材料によって選べる7つの探知モードを搭載しています。<br><br>【仕様】<br>●幅(mm):97●高さ(mm):220●厚み(mm):120●電源:単3アルカリ乾電池×4本（付属）<br><br>【質量】　700G<br><br>【原産国】　ドイツ<br><br>【2017　オレンジブック掲載】　4 2175　ページ■商品コード：trs3875083　●幅(mm):97●高さ(mm):220●厚み(mm):120●電源:単3アルカリ乾電池×4本（付属）,ボッシュ　コンクリート探知機　DTECT150CNT：工具箱　楽天市場店,ボッシュ　コンクリート探知機　DTECT150CNT,【業務用】 オレンジブック2017掲載。ボッシュ　コンクリート探知機　DTECT150CNT[rn]
39-11216,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs06/trs2568799.jpg?fitin=700:700,420.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ピラーズキャッチ　下地探し用　TP3,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●下地発見が容易です。●合板、石こうボード、クロス貼りで隠れている壁面の柱や下地材を探すためのツールです。<br><br>【仕様】<br>●先端径(mm):0.6●全長(mm):180●探知壁厚(mm):15●ネイルキャッチ:なし<br><br>【質量】　50G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2176　ページ■商品コード：trs2568799　●先端径(mm):0.6●全長(mm):180●探知壁厚(mm):15●ネイルキャッチ:なし,ＴＲＵＳＣＯ　ピラーズキャッチ　下地探し用　TP3：工具箱　楽天市場店,ＴＲＵＳＣＯ　ピラーズキャッチ　下地探し用　TP3,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ピラーズキャッチ　下地探し用　TP3[rn]
39-11217,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs37/trs4958543.jpg?fitin=700:700,35054.4000,,花・ガーデン・DIY > DIY・工具 > その他,ボッシュ　マルチ探知機　GMD120,【業務用】 オレンジブック2017掲載,<b>メーカー／ボッシュ（株）</b><br><br>【特長】<br>●金属、通電線、木材、通水している樹脂管を高精度に探知できます。●光と音でわかりやすく結果を表示します。<br><br>【仕様】<br>●幅(mm):92●高さ(mm):206●厚み(mm):85●探知方向:360°●電源:単３アルカリ乾電池ｘ4本（付属）●最大測定深度:金属120mm、電線60mm、木材60mm、塩ビ管60mm●使用温度範囲:-10℃～40℃●保管温度範囲:20℃～70℃<br><br>【セット内容／付属品】<br>●キャリングバッグ、テスト用電池<br><br>【質量】　500G<br><br>【原産国】　マレーシア<br><br>【2017　オレンジブック掲載】　4 2175　ページ■商品コード：trs4958543　●幅(mm):92●高さ(mm):206●厚み(mm):85●探知方向:360°●電源:単３アルカリ乾電池ｘ4本（付属）●最大測定深度:金属120mm、電線60mm、木材60mm、塩ビ管60mm●使用温度範囲:-10℃～40℃●保管温度範囲:20℃～70℃,ボッシュ　マルチ探知機　GMD120：工具箱　楽天市場店,ボッシュ　マルチ探知機　GMD120,【業務用】 オレンジブック2017掲載。ボッシュ　マルチ探知機　GMD120[rn]
39-11218,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs14/trs3610616.jpg?fitin=700:700,936.8000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　下地センサーＢａｓｉｃ　78575,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●壁裏の間柱を点滅と電子音で知らせます。●簡単に間柱が探知できます。●使いやすいシンプル設計です。<br><br>【用途】<br>●内装工事、設備機器の設置に。●火災報知器の設置に。<br><br>【仕様】<br>●幅(mm):56●高さ(mm):136●厚み(mm):35●製造国:中国●電源:積層型9V乾電池×1個（モニター用付属）●内装材専用●探知壁厚:19mm<br><br>【原産国】　中国<br><br>【質量】　101G<br><br>【2017　オレンジブック掲載】　4 2174ページ■商品コード：trs3610616　●幅(mm):56●高さ(mm):136●厚み(mm):35●製造国:中国●電源:積層型9V乾電池×1個（モニター用付属）●内装材専用●探知壁厚:19mm,シンワ　下地センサーＢａｓｉｃ　78575：工具箱　楽天市場店,シンワ　下地センサーＢａｓｉｃ　78575,【業務用】 オレンジブック2017掲載。シンワ　下地センサーＢａｓｉｃ　78575[rn]
39-11219,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs12/trs3353460.jpg?fitin=700:700,3259.2000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　下地センサーＥＸ　78657,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●壁裏の間柱を点滅と電子音で知らせます。●壁に当ててスイッチを押すだけで、簡単に間柱が探知できます。●使いやすいシンプル設計です。<br><br>【用途】<br>●内装工事、設備機器の設置に。●火災報知器の設置に。<br><br>【仕様】<br>●幅(mm):80●高さ(mm):160●厚み(mm):30●探知壁厚(mm):最大40●製造国:メキシコ●電源:積層型9V乾電池×1個（付属）●内装材専用●探知壁厚:19mm<br><br>【原産国】　中国<br><br>【質量】　230G<br><br>【2017　オレンジブック掲載】　4 2174ページ■商品コード：trs3353460　●幅(mm):80●高さ(mm):160●厚み(mm):30●探知壁厚(mm):最大40●製造国:メキシコ●電源:積層型9V乾電池×1個（付属）●内装材専用●探知壁厚:19mm,シンワ　下地センサーＥＸ　78657：工具箱　楽天市場店,シンワ　下地センサーＥＸ　78657,【業務用】 オレンジブック2017掲載。シンワ　下地センサーＥＸ　78657[rn]
39-11220,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs28/trs4443578.jpg?fitin=700:700,874.4000,,花・ガーデン・DIY > DIY・工具 > その他,タジマ　パーフェクト下地キャッチ２５　マグネット付　PWSC25M,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）ＴＪＭデザイン</b><br><br>【特長】<br>●壁に刺すだけで簡単に下地材の位置が確認できます。●強くて細いフッ素樹脂加工針のため、壁の傷を最小限に抑えます。●強力マグネット付で、壁の下地材（軽天）やビス・釘を感知できます。●回して刺すキャップレス機構のため、未使用時は針が本体に収納され安全です。（スパイラルロック機構）●深さがわかる目盛が付いています。<br><br>【用途】<br>●針式下地確認具<br><br>【仕様】<br>●先端径(mm):0.7●全長(mm):147●探知壁厚(mm):25●ネイルキャッチ:あり●最大探知可能壁厚:25mm●最大探知可能壁厚(金属探知):15mm<br><br>【材質／仕上】<br>●針:ステンレス●本体:ABS樹脂<br><br>【セット内容／付属品】<br>●交換針２本内蔵（本体付属を含め３本）<br><br><font color=red>【注意】<br>●下地探知以外の目的には使用しないでください。</font><br><br>【質量】　24G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 2176　ページ■商品コード：trs4443578　●先端径(mm):0.7●全長(mm):147●探知壁厚(mm):25●ネイルキャッチ:あり●最大探知可能壁厚:25mm●最大探知可能壁厚(金属探知):15mm,タジマ　パーフェクト下地キャッチ２５　マグネット付　PWSC25M：工具箱　楽天市場店,タジマ　パーフェクト下地キャッチ２５　マグネット付　PWSC25M,【業務用】 オレンジブック2017掲載。タジマ　パーフェクト下地キャッチ２５　マグネット付　PWSC25M[rn]
39-11221,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs28/trs4484355.jpg?fitin=700:700,5521.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＫＤＳ　デジタルセンサー１００　DS100,【業務用】 オレンジブック2017掲載,<b>メーカー／ムラテックＫＤＳ（株）</b><br><br>【特長】<br>●面倒な校正作業が不要な自動校正機能付です。●３色のＬＥＤと音で壁裏を探知します。●ＩＰ５４<br><br>【用途】<br>●金属・検電用<br><br>【仕様】<br>●幅(mm):86●高さ(mm):200●厚み(mm):32●電源:積層型9Ｖ乾電池×1本（付属）●帯滋金属:100mm●非帯滋金属:80mm●電線(110～230V・通電時):50mm<br><br>【材質／仕上】<br>●エラストマーゴム<br><br>【セット内容／付属品】<br>●ストラップ１個●９Ｖアルカリ乾電池１個（モニター用）<br><br>【質量】　260G<br><br>【原産国】　マレーシア<br><br>【2017　オレンジブック掲載】　4 2174　ページ■商品コード：trs4484355　●幅(mm):86●高さ(mm):200●厚み(mm):32●電源:積層型9Ｖ乾電池×1本（付属）●帯滋金属:100mm●非帯滋金属:80mm●電線(110～230V・通電時):50mm,ＫＤＳ　デジタルセンサー１００　DS100：工具箱　楽天市場店,ＫＤＳ　デジタルセンサー１００　DS100,【業務用】 オレンジブック2017掲載。ＫＤＳ　デジタルセンサー１００　DS100[rn]
