39-49273,http://tshop.r10s.jp/gold/milicolle/img/AEG/AEG-A0011_01.jpg?fitin=700:700,25556.8000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,AEG Vintorez VSS 消音狙撃銃 電動ガン (WoodType)  [AEG-A0011][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,"電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】AEG Vintorez VSS 消音狙撃銃 電動ガン (WoodType)<br>
<br>
全長 ： 945mm<br>
重量 ： 2.5kg<br>
装弾数 ： 150発<br>
バレル長 ： 420mm<br>
HOP ： 可変式<br>
材質 ： メタルボディ―/Woodタイプストック(ABS)<br>
ファンクション ： 電動FULL/SEMI切替式<br>
バッテリー ： AK用Ni-MHバッテリー（ストック内収納）<br>
メカボックス ： 金属製Ver.3型<br>
<br>
対象年齢18歳以上<br>",AEG Vintorez VSS 消音狙撃銃 電動ガン (WoodType)  [AEG-A0011][電動ガン][18歳以上]：東京ミリタリーコレクション,AEG Vintorez VSS 消音狙撃銃 電動ガン (WoodType)  [AEG-A0011][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。AEG Vintorez VSS 消音狙撃銃 電動ガン (WoodType)  [AEG-A0011][電動ガン][18歳以上][rn]
39-49274,http://tshop.r10s.jp/gold/milicolle/img/VFC/VF1-MK16-BK99.jpg?fitin=700:700,53464.0000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,VFC SCAR-L DX 10.5/14.5 AEG (ガンケース付) BK  [VF1-MK16-BK99][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】VFC SCAR-L DX 10.5/14.5 AEG (ガンケース付) BK,VFC SCAR-L DX 10.5/14.5 AEG (ガンケース付) BK  [VF1-MK16-BK99][電動ガン][18歳以上]：東京ミリタリーコレクション,VFC SCAR-L DX 10.5/14.5 AEG (ガンケース付) BK  [VF1-MK16-BK99][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。VFC SCAR-L DX 10.5/14.5 AEG (ガンケース付) BK  [VF1-MK16-BK99][電動ガン][18歳以上][rn]
39-49275,http://tshop.r10s.jp/gold/milicolle/img/WELL/WEL-MA4402-OD_1.jpg?fitin=700:700,23639.2000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,WELL L96 AWS スナイパーライフル OD (スコープ/バイポッド付)  [WEL-MA4402-OD][エアーガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】WELL L96 AWS スナイパーライフル OD (スコープ/バイポッド付),WELL L96 AWS スナイパーライフル OD (スコープ/バイポッド付)  [WEL-MA4402-OD][エアーガン][18歳以上]：東京ミリタリーコレクション,WELL L96 AWS スナイパーライフル OD (スコープ/バイポッド付)  [WEL-MA4402-OD][エアーガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。WELL L96 AWS スナイパーライフル OD (スコープ/バイポッド付)  [WEL-MA4402-OD][エアーガン][18歳以上][rn]
39-49276,http://tshop.r10s.jp/gold/milicolle/img/VFC/VF1-MK17-TN81_1.jpg?fitin=700:700,45385.6000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,VFC SCAR-H STD AEG / FDE  [VF1-MK17-TN81][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】VFC SCAR-H STD AEG / FDE,VFC SCAR-H STD AEG / FDE  [VF1-MK17-TN81][電動ガン][18歳以上]：東京ミリタリーコレクション,VFC SCAR-H STD AEG / FDE  [VF1-MK17-TN81][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。VFC SCAR-H STD AEG / FDE  [VF1-MK17-TN81][電動ガン][18歳以上][rn]
39-49277,http://tshop.r10s.jp/gold/milicolle/img/TokyoMarui/JAN-4952839170798_1.jpg?fitin=700:700,37592.8000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,東京マルイ STD電動ガン M4 S-System  [JAN-4952839170798][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】東京マルイ STD電動ガン M4 S-System,東京マルイ STD電動ガン M4 S-System  [JAN-4952839170798][電動ガン][18歳以上]：東京ミリタリーコレクション,東京マルイ STD電動ガン M4 S-System  [JAN-4952839170798][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。東京マルイ STD電動ガン M4 S-System  [JAN-4952839170798][電動ガン][18歳以上][rn]
39-49278,http://tshop.r10s.jp/gold/milicolle/img/WELL/WEL-MB4401-D-BK_01.jpg?fitin=700:700,23639.2000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,WELL MB4401 L96A1AWSスナイパーライフル BK (スコープ/バイポッド付)  [WEL-MB4401-D-BK][エアーガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,"電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】WELL MB4401 L96A1AWSスナイパーライフル BK (スコープ/バイポッド付)<br>
<br>
装弾数：40発<br>
HOP：可変HOP <br>
フルサイズエアソフトスナイパーライフル<br>
ボルトアクションエアーコッキング<br>
フルメタルバレル+アッパーレシーバー<br>
サムホールストック<br>
<br>
＜付属品＞<br>
・ライフルスコープ<br>
・マウントリング<br>
・フォールディングバイポッド<br>
・BBローダー<br>
・試射用BB弾<br>
・簡易スリングベルト<br>
対象年齢18歳以上<br>",WELL MB4401 L96A1AWSスナイパーライフル BK (スコープ/バイポッド付)  [WEL-MB4401-D-BK][エアーガン][18歳以上]：東京ミリタリーコレクション,WELL MB4401 L96A1AWSスナイパーライフル BK (スコープ/バイポッド付)  [WEL-MB4401-D-BK][エアーガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。WELL MB4401 L96A1AWSスナイパーライフル BK (スコープ/バイポッド付)  [WEL-MB4401-D-BK][エアーガン][18歳以上][rn]
39-49279,http://tshop.r10s.jp/gold/milicolle/img/APS/APS-ASR-103.jpg?fitin=700:700,29548.8000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,APS M4 CQBカービン (電動STDキット)  [APS-ASR-103][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】APS M4 CQBカービン (電動STDキット),APS M4 CQBカービン (電動STDキット)  [APS-ASR-103][電動ガン][18歳以上]：東京ミリタリーコレクション,APS M4 CQBカービン (電動STDキット)  [APS-ASR-103][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。APS M4 CQBカービン (電動STDキット)  [APS-ASR-103][電動ガン][18歳以上][rn]
39-49280,http://tshop.r10s.jp/gold/milicolle/img/VFC/VF1-MK16-BK82_1.jpg?fitin=700:700,45385.6000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,VFC SCAR-L STD 14.5in AEG / BK  [VF1-MK16-BK82][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,"電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】VFC SCAR-L STD 14.5in 電動ガン / BK<br>

&nbsp;<br>

見た目の完成度の高さとサバゲーで即使用できる実用性を両立させたVFCの電動ガンシリーズ!バッテリーを接続すれば即使用可能なVer.2メカ搭載のコンプリート仕様です。<br>

&nbsp;<br>

全長:621-868mm<br>

重量:3,100g<br>

マガジン:1本付属(電動M16/M4用マガジン使用可能)<br>

バッテリー:ストック内にミニバッテリー収納可能<br>

アルミアッパーレシーバー標準装備<br>

実銃同様の樹脂製ロアフレーム&amp;ストック装備<br>

6ポジションストック、3ポジションチークピース標準装備<br>

強化アウターバレル&amp;6.05精密インナーバレル標準装備<br>

スリムタイプA2グリップ&amp;ハイスピードモーター装備<br>

フリップアップフロント/リアサイト装備<br>

HOP調整時に便利なボルトストップ機能を再現<br>

シリアルナンバー付<br>

紙箱仕様の廉価版STDバージョン<br>

&nbsp;<br>

※M90スプリング仕様の日本規制適合品<br>

※対象年齢18歳以上<br>

&nbsp;<br>

生産ロットによって仕様が異なる場合がございます。<br>",VFC SCAR-L STD 14.5in AEG / BK  [VF1-MK16-BK82][電動ガン][18歳以上]：東京ミリタリーコレクション,VFC SCAR-L STD 14.5in AEG / BK  [VF1-MK16-BK82][電動ガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。VFC SCAR-L STD 14.5in AEG / BK  [VF1-MK16-BK82][電動ガン][18歳以上][rn]
39-49281,http://tshop.r10s.jp/gold/milicolle/img/TokyoMarui/JAN-4952839132642_1.jpg?fitin=700:700,6402.4000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,東京マルイ エアーライフルHOP　Walther MPL  [JAN-4952839132642][エアーガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】東京マルイ エアーライフルHOP　Walther MPL,東京マルイ エアーライフルHOP　Walther MPL  [JAN-4952839132642][エアーガン][18歳以上]：東京ミリタリーコレクション,東京マルイ エアーライフルHOP　Walther MPL  [JAN-4952839132642][エアーガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。東京マルイ エアーライフルHOP　Walther MPL  [JAN-4952839132642][エアーガン][18歳以上][rn]
39-49282,http://tshop.r10s.jp/gold/milicolle/img/VFC/VF2J-M4-SABER-XS-BK01_01.jpg?fitin=700:700,34369.6000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,VFC VR16 SABER VSBR GBBR (JPver.) BK  [VF2J-M4-SABER-XS-BK01][ガスブローバック][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】VFC VR16 SABER VSBR GBBR (JPver.) BK,VFC VR16 SABER VSBR GBBR (JPver.) BK  [VF2J-M4-SABER-XS-BK01][ガスブローバック][18歳以上]：東京ミリタリーコレクション,VFC VR16 SABER VSBR GBBR (JPver.) BK  [VF2J-M4-SABER-XS-BK01][ガスブローバック][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。VFC VR16 SABER VSBR GBBR (JPver.) BK  [VF2J-M4-SABER-XS-BK01][ガスブローバック][18歳以上][rn]
39-49283,http://tshop.r10s.jp/gold/milicolle/img/WELL/WEL-MA4402S-OD_1.jpg?fitin=700:700,18057.6000,,おもちゃ・ホビー・ゲーム > 趣味・コレクション > ミリタリー・トイガン > トイガン,WELL L96 AWS スナイパーライフル OD (本体)  [WEL-MA4402S-OD][エアーガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション,電動ガン/ガスガン/エアガン買うならサバゲー用品の専門店 東京ミリタリーコレクション【1万円(税別)以上お買上げで送料無料！】WELL L96 AWS スナイパーライフル OD (本体),WELL L96 AWS スナイパーライフル OD (本体)  [WEL-MA4402S-OD][エアーガン][18歳以上]：東京ミリタリーコレクション,WELL L96 AWS スナイパーライフル OD (本体)  [WEL-MA4402S-OD][エアーガン][18歳以上],電動ガン/ガスガン/エアガン専門店 東京ミリタリーコレクション。WELL L96 AWS スナイパーライフル OD (本体)  [WEL-MA4402S-OD][エアーガン][18歳以上][rn]
