39-11111,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs07/trs2746557.jpg?fitin=700:700,741.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL14,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●測量標識のポイントに使用します。●埋め込み式、取り付けボルト3本付です。<br><br>【用途】<br>●測量標識のポイントに。<br><br>【仕様】<br>●厚み(mm):10●縦(mm):50●横(mm):50●埋め込み式、取り付けボルト3本付<br><br>【材質／仕上】<br>●プレート部:アルミダイカスト●取り付けボルト:軟鋼線材<br><br>【質量】　135G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2290　ページ■商品コード：trs2746557　●厚み(mm):10●縦(mm):50●横(mm):50●埋め込み式、取り付けボルト3本付,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL14：工具箱　楽天市場店,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL14,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL14[rn]
39-11112,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,175.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．３　白　TPB3W,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●カラーABS樹脂で強く、目立ちやすいです。<br><br>【用途】<br>●測量のポイント時の測量びょう（メジャーネイル）のベースに。<br><br>【仕様】<br>●色:白●外径(mm):45●厚み(mm):7●穴径(mm):10<br><br>【材質／仕上】<br>●ABS樹脂<br><br>【質量】　50G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 2288　ページ■商品コード：trs2746247　●色:白●外径(mm):45●厚み(mm):7●穴径(mm):10,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．３　白　TPB3W：工具箱　楽天市場店,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．３　白　TPB3W,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ポイントベース　ＮＯ．３　白　TPB3W[rn]
39-11113,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs07/trs2746603.jpg?fitin=700:700,741.6000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL171,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●測量標識のポイントに使用します。●埋め込み式、取り付けボルト3本付です。<br><br>【用途】<br>●測量標識のポイントに。<br><br>【仕様】<br>●厚み(mm):10●縦(mm):50●横(mm):50●埋め込み式、取り付けボルト3本付<br><br>【材質／仕上】<br>●プレート部:アルミダイカスト●取り付けボルト:軟鋼線材<br><br>【質量】　135G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2290　ページ■商品コード：trs2746603　●厚み(mm):10●縦(mm):50●横(mm):50●埋め込み式、取り付けボルト3本付,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL171：工具箱　楽天市場店,ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL171,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　クリアーライン　埋込式　３セット　TCL171[rn]
39-11114,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs26/trs4352955.jpg?fitin=700:700,411.2000,,花・ガーデン・DIY > DIY・工具 > その他,トンボ　プラ丸杭　ＷＢ６０Ｓ　φ６０Ｘ９００　穴あり　WB60S,【業務用】 オレンジブック2017掲載,<b>メーカー／トンボ工業（株）</b><br><br>【特長】<br>●再生プラスチック利用によるエコマーク認定商品です。●木製杭と比べ耐久性に優れ、腐食・劣化がありません。●ビス打ち、穴あけ、カットが可能です。<br><br>【用途】<br>●土木・園芸・農業資材にて。●土留めや柵に。●支柱や看板の固定に。<br><br>【仕様】<br>●高さ(mm):900●外径(mm):60<br><br>【材質／仕上】<br>●ポリプロピレン（ＰＰ）とポリエチレン（ＰＥ）の再生プラスチック<br><br><font color=red>【注意】<br>●熱可塑性樹脂を使用しているため、火気に近づけると変形する恐れがあります。●横方向に衝撃を加えると折れる原因になることがございます。</font><br><br>【質量】　1.8KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2289　ページ■商品コード：trs4352955　●高さ(mm):900●外径(mm):60,トンボ　プラ丸杭　ＷＢ６０Ｓ　φ６０Ｘ９００　穴あり　WB60S：工具箱　楽天市場店,トンボ　プラ丸杭　ＷＢ６０Ｓ　φ６０Ｘ９００　穴あり　WB60S,【業務用】 オレンジブック2017掲載。トンボ　プラ丸杭　ＷＢ６０Ｓ　φ６０Ｘ９００　穴あり　WB60S[rn]
39-11115,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs21/trs4026012.jpg?fitin=700:700,180.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　樹脂製境界杭　６００Ｘ４５ｍｍ　TA60,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●耐候性に優れ、腐食・劣化がありません。●JIS K6932規格品です。<br><br>【用途】<br>●測量標識のポイントに。●地境の表示に。<br><br>【仕様】<br>●高さ(mm):600●幅(mm):45●キャップ色:赤●天面刻印:田<br><br>【材質／仕上】<br>●複合樹脂(ポリプロピレン(PP)とポリエチレン(PE)の再生プラスチック)<br><br>【質量】　0.6KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2289　ページ■商品コード：trs4026012　●高さ(mm):600●幅(mm):45●キャップ色:赤●天面刻印:田,ＴＲＵＳＣＯ　樹脂製境界杭　６００Ｘ４５ｍｍ　TA60：工具箱　楽天市場店,ＴＲＵＳＣＯ　樹脂製境界杭　６００Ｘ４５ｍｍ　TA60,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　樹脂製境界杭　６００Ｘ４５ｍｍ　TA60[rn]
39-11116,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,175.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．２　緑　TPB2GN,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●カラーABS樹脂で強く、目立ちやすいです。<br><br>【用途】<br>●測量のポイント時の測量びょう（メジャーネイル）のベースに。<br><br>【仕様】<br>●色:緑●外径(mm):25●厚み(mm):4●穴径(mm):5<br><br>【材質／仕上】<br>●ABS樹脂<br><br>【質量】　40G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 2288　ページ■商品コード：trs2746301　●色:緑●外径(mm):25●厚み(mm):4●穴径(mm):5,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．２　緑　TPB2GN：工具箱　楽天市場店,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．２　緑　TPB2GN,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ポイントベース　ＮＯ．２　緑　TPB2GN[rn]
39-11117,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,175.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．３　黄　TPB3Y,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●カラーABS樹脂で強く、目立ちやすいです。<br><br>【用途】<br>●測量のポイント時の測量びょう（メジャーネイル）のベースに。<br><br>【仕様】<br>●色:黄●外径(mm):45●厚み(mm):7●穴径(mm):10<br><br>【材質／仕上】<br>●ABS樹脂<br><br>【質量】　50G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 2288　ページ■商品コード：trs2746221　●色:黄●外径(mm):45●厚み(mm):7●穴径(mm):10,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．３　黄　TPB3Y：工具箱　楽天市場店,ＴＲＵＳＣＯ　ポイントベース　ＮＯ．３　黄　TPB3Y,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　ポイントベース　ＮＯ．３　黄　TPB3Y[rn]
39-11118,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs26/trs4352891.jpg?fitin=700:700,348.8000,,花・ガーデン・DIY > DIY・工具 > その他,トンボ　プラ境界杭　ＷＡミニ７０赤　７０Ｘ７０Ｘ４５０　赤キャップ付　WAM70R,【業務用】 オレンジブック2017掲載,<b>メーカー／トンボ工業（株）</b><br><br>【特長】<br>●再生プラスチック利用によるエコマーク認定商品です。●木製杭と比べ耐久性に優れ、腐食・劣化がありません。●測量会社・市町村・土地改良・国土調査用の民間境の杭に最適です。<br><br>【用途】<br>●測量会社・市町村・土地改良・国土調査用の民間境の杭に。●草地・粘土質の畑・山林・砂地・水田などに。<br><br>【仕様】<br>●高さ(mm):450●幅(mm):70●キャップ色:赤●天面刻印:田<br><br>【材質／仕上】<br>●ポリプロピレン（ＰＰ）とポリエチレン（ＰＥ）の再生プラスチック<br><br><font color=red>【注意】<br>●熱可塑性樹脂を使用しているため、火気に近づけると変形する恐れがあります。●横方向に衝撃を加えると折れる原因になることがございます。</font><br><br>【質量】　1.3KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2289　ページ■商品コード：trs4352891　●高さ(mm):450●幅(mm):70●キャップ色:赤●天面刻印:田,トンボ　プラ境界杭　ＷＡミニ７０赤　７０Ｘ７０Ｘ４５０　赤キャップ付　WAM70R：工具箱　楽天市場店,トンボ　プラ境界杭　ＷＡミニ７０赤　７０Ｘ７０Ｘ４５０　赤キャップ付　WAM70R,【業務用】 オレンジブック2017掲載。トンボ　プラ境界杭　ＷＡミニ７０赤　７０Ｘ７０Ｘ４５０　赤キャップ付　WAM70R[rn]
39-11119,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs26/trs4352971.jpg?fitin=700:700,280.8000,,花・ガーデン・DIY > DIY・工具 > その他,トンボ　プラ丸杭　ＷＢミニ６０　φ６０Ｘ６００　穴なし　WBM60,【業務用】 オレンジブック2017掲載,<b>メーカー／トンボ工業（株）</b><br><br>【特長】<br>●再生プラスチック利用によるエコマーク認定商品です。●木製杭と比べ耐久性に優れ、腐食・劣化がありません。●ビス打ち、穴あけ、カットが可能です。<br><br>【用途】<br>●土木・園芸・農業資材にて。●土留めや柵に。●支柱や看板の固定に。<br><br>【仕様】<br>●高さ(mm):600●外径(mm):60<br><br>【材質／仕上】<br>●ポリプロピレン（ＰＰ）とポリエチレン（ＰＥ）の再生プラスチック<br><br><font color=red>【注意】<br>●熱可塑性樹脂を使用しているため、火気に近づけると変形する恐れがあります。●横方向に衝撃を加えると折れる原因になることがございます。</font><br><br>【質量】　1.2KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2289　ページ■商品コード：trs4352971　●高さ(mm):600●外径(mm):60,トンボ　プラ丸杭　ＷＢミニ６０　φ６０Ｘ６００　穴なし　WBM60：工具箱　楽天市場店,トンボ　プラ丸杭　ＷＢミニ６０　φ６０Ｘ６００　穴なし　WBM60,【業務用】 オレンジブック2017掲載。トンボ　プラ丸杭　ＷＢミニ６０　φ６０Ｘ６００　穴なし　WBM60[rn]
39-11120,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs35/trs4872312.jpg?fitin=700:700,461.6000,,花・ガーデン・DIY > DIY・工具 > その他,マイゾックス　マイゾック　クラックスケール　ＣＲＫＳ－３　CRKS3,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）マイゾックス</b><br><br>【特長】<br>●コンクリート製品、構造物のひび割れ寸法を、簡単、正確に測定できます。●携帯に便利な名刺サイズです。●透明プレートです。<br><br>【用途】<br>●コンクリートのヒビ割れの測定に<br><br>【仕様】<br>●目盛幅精度(mm):±0.02●縦(mm):150●横(mm):35●厚み(mm):0.2●サイズ(mm):35×150●測定目盛:0.10～10.0●目盛/本体:黒目盛/透明タイプ<br><br>【材質／仕上】<br>●ポリプロピレン（PP）<br><br>【質量】　4G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 2186　ページ■商品コード：trs4872312　●目盛幅精度(mm):±0.02●縦(mm):150●横(mm):35●厚み(mm):0.2●サイズ(mm):35×150●測定目盛:0.10～10.0●目盛/本体:黒目盛/透明タイプ,マイゾックス　マイゾック　クラックスケール　ＣＲＫＳ&minus;３　CRKS3：工具箱　楽天市場店,マイゾックス　マイゾック　クラックスケール　ＣＲＫＳ&minus;３　CRKS3,【業務用】 オレンジブック2017掲載。マイゾックス　マイゾック　クラックスケール　ＣＲＫＳ&minus;３　CRKS3[rn]
39-11121,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs12/trs3305601.jpg?fitin=700:700,264.0000,,花・ガーデン・DIY > DIY・工具 > その他,シンワ　クラックスケールクリアタイプ　58697,【業務用】 オレンジブック2017掲載,<b>メーカー／シンワ測定（株）</b><br><br>【特長】<br>●クリアタイプは透明でクラック（ひび割れ）に合わせやすいです。●コンクリートのひび割れの検査に使用します。<br><br>【仕様】<br>●目盛幅精度(mm):±0.02●縦(mm):91●横(mm):55●厚み(mm):0.2<br><br>【材質／仕上】<br>●ポリエステル<br><br>【原産国】　日本<br><br>【質量】　1G<br><br>【2017　オレンジブック掲載】　4 2186ページ■商品コード：trs3305601　●目盛幅精度(mm):±0.02●縦(mm):91●横(mm):55●厚み(mm):0.2,シンワ　クラックスケールクリアタイプ　58697：工具箱　楽天市場店,シンワ　クラックスケールクリアタイプ　58697,【業務用】 オレンジブック2017掲載。シンワ　クラックスケールクリアタイプ　58697[rn]
