12-8901,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004382720.jpg?fitin=700:700,194.4000,,花・ガーデン・DIY > DIY・工具 > その他,∀『カード対応OK！』■〒東京硝子器械/ＴＧＫ　黒ゴム栓　＃１３【161172113】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"0<br><br><br><br><br><br><br>●サイズ:No.13<br>●上径(mm):39<br>●下径(mm):34<br>●高さ(mm):35<br>●天然ゴム<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●汎用性の高いゴム栓です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　黒ゴム栓　＃１３【161172113】() 受注単位1：クローバー資材館,&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　黒ゴム栓　＃１３【161172113】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　黒ゴム栓　＃１３【161172113】() 受注単位1[rn]
12-8902,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005478817.jpg?fitin=700:700,2264.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ－５　青【20-4099-14】(4139135) 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"413-9135<br><br><br><br><br><br><br>●外径(mm):128<br>●高さ(mm):28<br>●型式：SR-5<br>●鋳鉄（ビニールコーティング）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●鋳鉄にビニールコーティングしたもので耐熱温度は－２０～１２５℃です。（直火不可）<br>●フラスコの転倒防止や水槽内で使用する際の浮上防止に。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;５　青【20-4099-14】(4139135) 受注単位1：クローバー資材館,『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;５　青【20-4099-14】(4139135) 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;５　青【20-4099-14】(4139135) 受注単位1[rn]
12-8903,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005478817.jpg?fitin=700:700,2102.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ－４　緑【20-4099-13】(4139127) 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"413-9127<br><br><br><br><br><br><br>●外径(mm):118<br>●高さ(mm):28<br>●型式：SR-4<br>●鋳鉄（ビニールコーティング）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●鋳鉄にビニールコーティングしたもので耐熱温度は－２０～１２５℃です。（直火不可）<br>●フラスコの転倒防止や水槽内で使用する際の浮上防止に。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;４　緑【20-4099-13】(4139127) 受注単位1：クローバー資材館,『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;４　緑【20-4099-13】(4139127) 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;４　緑【20-4099-13】(4139127) 受注単位1[rn]
12-8904,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004382719.jpg?fitin=700:700,420.0000,,花・ガーデン・DIY > DIY・工具 > その他,∀『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１３【280172323】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"0<br><br><br><br><br><br><br>●サイズ:No.13<br>●上径(mm):38.5<br>●下径(mm):33.5<br>●高さ(mm):34.5<br>●シリコン<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●外側の被膜は滑らかな表面に仕上げてありますので、空気や水などを完全に遮断します。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１３【280172323】() 受注単位1：クローバー資材館,&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１３【280172323】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１３【280172323】() 受注単位1[rn]
12-8905,,15552.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』##∀■〒カイスイマレン【MS600】(4965892) 人工海水　マリンソルト　６００Ｌ用　ＭＳ６００ 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"MS600<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font>
<br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料がかかります。詳しくはお問い合わせください。

</b></font><br>
※追加送料は別途当店からのメールで訂正されます。<br><br>
<br><br>●全国の水族館や水産試験場、活魚料理店で数多く使用されています。<br><br>●観賞魚、養殖、研究開発など。<br><br>●タイプ：200L用×3<br>●荷姿：箱<br><br>●海洋深層水タイプのミネラルをたっぷり含んだ人工海水<br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』##&forall;■〒カイスイマレン【MS600】(4965892) 人工海水　マリンソルト　６００Ｌ用　ＭＳ６００ 受注単位1：クローバー資材館,『カード対応OK！』##&forall;■〒カイスイマレン【MS600】(4965892) 人工海水　マリンソルト　６００Ｌ用　ＭＳ６００ 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。『カード対応OK！』##&forall;■〒カイスイマレン【MS600】(4965892) 人工海水　マリンソルト　６００Ｌ用　ＭＳ６００ 受注単位1[rn]
12-8906,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005478817.jpg?fitin=700:700,1616.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ－２　橙【20-4099-11】(4139101) 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"413-9101<br><br><br><br><br><br><br>●外径(mm):98<br>●高さ(mm):26<br>●型式：SR-2<br>●鋳鉄（ビニールコーティング）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●鋳鉄にビニールコーティングしたもので耐熱温度は－２０～１２５℃です。（直火不可）<br>●フラスコの転倒防止や水槽内で使用する際の浮上防止に。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;２　橙【20-4099-11】(4139101) 受注単位1：クローバー資材館,『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;２　橙【20-4099-11】(4139101) 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。『カード対応OK！』■〒テラオカ/テラオカ　セーフティリング　ＳＲ&minus;２　橙【20-4099-11】(4139101) 受注単位1[rn]
12-8907,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004382719.jpg?fitin=700:700,497.6000,,花・ガーデン・DIY > DIY・工具 > その他,∀『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１４【280172324】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"0<br><br><br><br><br><br><br>●サイズ:No.14<br>●上径(mm):41<br>●下径(mm):34<br>●高さ(mm):37<br>●シリコン<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●外側の被膜は滑らかな表面に仕上げてありますので、空気や水などを完全に遮断します。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１４【280172324】() 受注単位1：クローバー資材館,&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１４【280172324】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１４【280172324】() 受注単位1[rn]
12-8908,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005441454.jpg?fitin=700:700,169.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒サンプラテック/サンプラ　ビーカー用蓋　３００ｍｌ用【1063】(4182219) 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"418-2219<br><br><br><br><br><br><br>●タイプ:300ml用<br>●ポリプロピレン（PP）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ＴＰＸビーカー・ＰＰビーカー・メジャーカップの蓋として利用できます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒サンプラテック/サンプラ　ビーカー用蓋　３００ｍｌ用【1063】(4182219) 受注単位1：クローバー資材館,『カード対応OK！』■〒サンプラテック/サンプラ　ビーカー用蓋　３００ｍｌ用【1063】(4182219) 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。『カード対応OK！』■〒サンプラテック/サンプラ　ビーカー用蓋　３００ｍｌ用【1063】(4182219) 受注単位1[rn]
12-8909,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004382719.jpg?fitin=700:700,622.4000,,花・ガーデン・DIY > DIY・工具 > その他,∀『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１５【280172325】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"0<br><br><br><br><br><br><br>●サイズ:No.15<br>●上径(mm):42.5<br>●下径(mm):37<br>●高さ(mm):37<br>●シリコン<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●外側の被膜は滑らかな表面に仕上げてありますので、空気や水などを完全に遮断します。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１５【280172325】() 受注単位1：クローバー資材館,&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１５【280172325】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１５【280172325】() 受注単位1[rn]
12-8910,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004382720.jpg?fitin=700:700,178.4000,,花・ガーデン・DIY > DIY・工具 > その他,∀『カード対応OK！』■〒東京硝子器械/ＴＧＫ　黒ゴム栓　＃１２【161172112】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"0<br><br><br><br><br><br><br>●サイズ:No.12<br>●上径(mm):37<br>●下径(mm):32<br>●高さ(mm):35<br>●天然ゴム<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●汎用性の高いゴム栓です。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　黒ゴム栓　＃１２【161172112】() 受注単位1：クローバー資材館,&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　黒ゴム栓　＃１２【161172112】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　黒ゴム栓　＃１２【161172112】() 受注単位1[rn]
12-8911,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004382719.jpg?fitin=700:700,311.2000,,花・ガーデン・DIY > DIY・工具 > その他,∀『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１１【280172321】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品,"0<br><br><br><br><br><br><br>●サイズ:No.11<br>●上径(mm):34.5<br>●下径(mm):28.5<br>●高さ(mm):30<br>●シリコン<p><font size=""4"" color=""#0033ff""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font></p><br><font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●外側の被膜は滑らかな表面に仕上げてありますので、空気や水などを完全に遮断します。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１１【280172321】() 受注単位1：クローバー資材館,&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１１【280172321】() 受注単位1,研究管理用品\理化学・クリーンルーム用品\実験補助用品。&forall;『カード対応OK！』■〒東京硝子器械/ＴＧＫ　シリコン栓　　＃１１【280172321】() 受注単位1[rn]
