7-8401,,10125.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒シモン【WS44BK-26.5】(7570902) 安全靴　半長靴　ＷＳ４４黒　２６．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全靴,"WS44BK-26.5<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●加水分解しにくいSX高機能樹脂の採用により高い耐久性を実現しました。<br>●フラットソールにし接地面積が大きく安定感に優れ、全方向性耐滑です。<br>●土踏まずから足裏の中心のくぼみ部分にかけて、足裏をしっかり持ち上げ圧力を分散。「ゆりかご」の様な快適さを実現しています。<br>●半長靴で着脱が容易です。<br><br>●質量(g)：<br><br>●寸法(cm)：26.5<br>●足幅サイズ：EEE<br>●色：黒<br>●質量(g)：1030<br><br>●JIS T 8101革製S種〈普通作業用〉EＦ合格<br>●耐圧迫性荷重：10±0.1kN<br>●色：ブラック<br><br>●甲被：牛革<br>●先芯：ワイドＡＣＭ樹脂<br>●靴底：SX高機能樹脂+SXラバー2層（SX3層底Fソール）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒シモン【WS44BK-26.5】(7570902) 安全靴　半長靴　ＷＳ４４黒　２６．５ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒シモン【WS44BK-26.5】(7570902) 安全靴　半長靴　ＷＳ４４黒　２６．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全靴。『カード対応OK！』■〒シモン【WS44BK-26.5】(7570902) 安全靴　半長靴　ＷＳ４４黒　２６．５ｃｍ 受注単位1[rn]
7-8402,,11016.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FFR70S.9075-25.5】(4945107) ウィンジョブ７０Ｓ　ブラックＸガンメタリック　２５．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全靴,"FFR70S.9075-25.5<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●安定性・クッション性・屈曲性に富みます。<br><br><br>●寸法(cm)：25.5<br>●足幅サイズ：EEE<br><br>●JIS T 8101 革製S種〈普通作業用〉合格<br>●耐圧迫荷重：10±0.1kN<br>●色：ブラック×ガンメタリック<br>●参考質量：約828g(26.5cm計測)<br><br>●甲被：牛クロム革（ソフト型押）<br>●先芯：ガラス繊維強化樹脂<br>●靴底：合成ゴム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アシックスジャパン/アシックス【FFR70S.9075-25.5】(4945107) ウィンジョブ７０Ｓ　ブラックＸガンメタリック　２５．５ｃｍ 受注単位1：クローバー資材館,■〒アシックスジャパン/アシックス【FFR70S.9075-25.5】(4945107) ウィンジョブ７０Ｓ　ブラックＸガンメタリック　２５．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全靴。■〒アシックスジャパン/アシックス【FFR70S.9075-25.5】(4945107) ウィンジョブ７０Ｓ　ブラックＸガンメタリック　２５．５ｃｍ 受注単位1[rn]
7-8403,,11016.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FFR70S.9075-26.0】(4945115) ウィンジョブ７０Ｓ　ブラックＸガンメタリック　２６．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全靴,"FFR70S.9075-26.0<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●安定性・クッション性・屈曲性に富みます。<br><br><br>●寸法(cm)：26.0<br>●足幅サイズ：EEE<br><br>●JIS T 8101 革製S種〈普通作業用〉合格<br>●耐圧迫荷重：10±0.1kN<br>●色：ブラック×ガンメタリック<br>●参考質量：約828g(26.5cm計測)<br><br>●甲被：牛クロム革（ソフト型押）<br>●先芯：ガラス繊維強化樹脂<br>●靴底：合成ゴム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アシックスジャパン/アシックス【FFR70S.9075-26.0】(4945115) ウィンジョブ７０Ｓ　ブラックＸガンメタリック　２６．０ｃｍ 受注単位1：クローバー資材館,■〒アシックスジャパン/アシックス【FFR70S.9075-26.0】(4945115) ウィンジョブ７０Ｓ　ブラックＸガンメタリック　２６．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\安全靴。■〒アシックスジャパン/アシックス【FFR70S.9075-26.0】(4945115) ウィンジョブ７０Ｓ　ブラックＸガンメタリック　２６．０ｃｍ 受注単位1[rn]
7-8404,,17280.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＷＯＬＶＥＲＩＮＥ社/Ｂａｔｅｓ 靴【E06600EW8】(8184453) Ｂａｔｅｓ ＳＲＴ ＥＷ8 発注単位1,環境安全用品\安全靴・作業靴,"E06600EW8<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●パネル部分と舌革に通気性に優れたメッシュを採用しています。<br>
●スリップ防止機能付です。<br>
●ヒールカウンターには成形品を採用しています。<br>
●ミッドソールにはEVA素材のクッションを採用しています。<br>
●寸法(cm):27.0<br>
●セメント製法（甲革とソールを縫いつけず、のりで接着する製法。縫い目がある製法より水が浸入しにくい）<br>
●革<br>
●デュラフレックスナイロン（アッパー部分）<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ＷＯＬＶＥＲＩＮＥ社/Ｂａｔｅｓ 靴【E06600EW8】(8184453) Ｂａｔｅｓ ＳＲＴ ＥＷ8 発注単位1：クローバー資材館,■〒ＷＯＬＶＥＲＩＮＥ社/Ｂａｔｅｓ 靴【E06600EW8】(8184453) Ｂａｔｅｓ ＳＲＴ ＥＷ8 発注単位1,環境安全用品\安全靴・作業靴。■〒ＷＯＬＶＥＲＩＮＥ社/Ｂａｔｅｓ 靴【E06600EW8】(8184453) Ｂａｔｅｓ ＳＲＴ ＥＷ8 発注単位1[rn]
7-8405,,4025.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ジーベック【85114-90-245】(7528248) スーパーめちゃ軽セフティシューズ　ブラック　２４．５ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\作業靴,"85114-90-245<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●超軽量タイプです。<br>●耐油性ゴム底です。<br>●足首部分にはマジックテープを使用しています。<br>●男女兼用です。<br><br>●一般作業。<br><br>●寸法(cm)：24.5<br>●足幅サイズ：EEEE<br>●色：ブラック<br>●耐圧迫荷重(kN)：4.5<br>●質量(g)：705<br><br>●耐圧迫性荷重：4.5kN<br><br>●甲被：合成皮革<br>●先芯：樹脂先芯<br>●靴底：エチレン酢酸ビニールアセテート（EVA）+ラバー<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ジーベック【85114-90-245】(7528248) スーパーめちゃ軽セフティシューズ　ブラック　２４．５ＣＭ 受注単位1：クローバー資材館,『カード対応OK！』■〒ジーベック【85114-90-245】(7528248) スーパーめちゃ軽セフティシューズ　ブラック　２４．５ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。『カード対応OK！』■〒ジーベック【85114-90-245】(7528248) スーパーめちゃ軽セフティシューズ　ブラック　２４．５ＣＭ 受注単位1[rn]
7-8406,,7348.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ドンケル/ディアドラ【SK22265】(4799992) 安全作業靴　スカイラーク　黒　２６．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー,"SK22265<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●ベロ部と履き口後部にファイブロゴマークを採用したクラシカルなデザインです。<br>●新機能のAIRFREE構造で靴内部のムレを軽減し快適な履き心地です。<br><br><br>●寸法(cm)：26.5<br>●足幅サイズ：EEE<br>●質量(g)：900<br><br>●JSAA A種認定<br>●エアレーション構造<br>●耐圧迫性荷重：10kN<br>●色：ブラック<br><br>●甲被：人工皮革<br>●先芯：樹脂<br>●靴底：耐油ラバー<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ドンケル/ディアドラ【SK22265】(4799992) 安全作業靴　スカイラーク　黒　２６．５ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒ドンケル/ディアドラ【SK22265】(4799992) 安全作業靴　スカイラーク　黒　２６．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー。『カード対応OK！』■〒ドンケル/ディアドラ【SK22265】(4799992) 安全作業靴　スカイラーク　黒　２６．５ｃｍ 受注単位1[rn]
7-8407,,10800.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ＰＵＭＡ社/プーマセーフティ 靴【64.321.0-26.5】(7849281) プーマセーフティ キックフリップ・ブルー・ロー 26．5ｃｍ 発注単位1,環境安全用品\安全靴・作業靴,"64.321.0-26.5<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●カカトが地面についた時の衝撃を吸収してくれる「idCELL」を搭載しています。<br>
●300℃の耐熱のアウトソールには歩行時に一番力が入る部分を強化したローションポイントがあり、擦り減りと同時に足の疲労も軽減してくれます。<br>
●先芯はグラスファイバーで強化した合成樹脂先芯を採用しています。<br>
●寸法(cm):26.5<br>
●足幅サイズ:EEE<br>
●JSAA A種認定<br>
●耐圧迫性荷重:10kN<br>
●アッパー:スムースマイクロファイバー/ナイロン<br>
●ソール:EVA・合成ゴム<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ＰＵＭＡ社/プーマセーフティ 靴【64.321.0-26.5】(7849281) プーマセーフティ キックフリップ・ブルー・ロー 26．5ｃｍ 発注単位1：クローバー資材館,■〒ＰＵＭＡ社/プーマセーフティ 靴【64.321.0-26.5】(7849281) プーマセーフティ キックフリップ・ブルー・ロー 26．5ｃｍ 発注単位1,環境安全用品\安全靴・作業靴。■〒ＰＵＭＡ社/プーマセーフティ 靴【64.321.0-26.5】(7849281) プーマセーフティ キックフリップ・ブルー・ロー 26．5ｃｍ 発注単位1[rn]
7-8408,,5159.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ジーベック【85124-90-245】(7529040) エアタンクセフティシューズ　８５１２４　ブラック　２４．５ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\作業靴,"85124-90-245<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●耐油性ゴム底です。<br>●踵部分に衝撃吸収用のエアクッションを採用しています。<br>●ひもポケを採用し靴ひもの引っ掛かりや緩みを防止します。<br><br>●一般作業。<br><br>●寸法(cm)：24.5<br>●足幅サイズ：EEEE<br>●色：ブラック<br>●耐圧迫荷重(kN)：4.5<br>●質量(g)：725<br><br>●耐圧迫性荷重：4.5kN<br><br>●甲被：合成皮革+メッシュ<br>●先芯：樹脂先芯<br>●靴底：エチレン酢酸ビニールアセテート（EVA）+ラバー<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ジーベック【85124-90-245】(7529040) エアタンクセフティシューズ　８５１２４　ブラック　２４．５ＣＭ 受注単位1：クローバー資材館,『カード対応OK！』■〒ジーベック【85124-90-245】(7529040) エアタンクセフティシューズ　８５１２４　ブラック　２４．５ＣＭ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。『カード対応OK！』■〒ジーベック【85124-90-245】(7529040) エアタンクセフティシューズ　８５１２４　ブラック　２４．５ＣＭ 受注単位1[rn]
7-8409,,3464.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒シモン【LS417B/R-24.0】(7570350) プロテクティブスニーカー　ＬＳ４１７ブラック／レッド　２４．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー,"LS417B/R-24.0<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●軽量なスポーティータイプです。<br>●一部無縫製アッパーでよりデザイン、カラー表現を可能としました。<br>●衝撃吸収性が高いです。<br>●反射材を使用し、高視認性です。<br><br>●質量(g)：<br><br>●寸法(cm)：24.0<br>●足幅サイズ：EEE<br>●色：ブラック／レッド<br>●質量(g)：<br><br>●ＪＳＡＡ規格　Ｂ種認定品<br>●耐圧迫性荷重：4.5±0.04kN<br>●色：ブラック/レッド<br><br>●甲被：人工皮革+ナイロンメッシュ<br>●先芯：ワイド樹脂<br>●靴底：EVA+ラバー<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒シモン【LS417B/R-24.0】(7570350) プロテクティブスニーカー　ＬＳ４１７ブラック／レッド　２４．０ｃｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒シモン【LS417B/R-24.0】(7570350) プロテクティブスニーカー　ＬＳ４１７ブラック／レッド　２４．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\プロテクティブスニーカー。『カード対応OK！』■〒シモン【LS417B/R-24.0】(7570350) プロテクティブスニーカー　ＬＳ４１７ブラック／レッド　２４．０ｃｍ 受注単位1[rn]
7-8410,,1101.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒シモン【CUSHIONGRIP-L】(7570104) 人工皮革手袋　クッショングリップ　Ｌ寸 受注単位1,環境安全用品\作業手袋\合成皮革・人工皮革手袋,"CUSHIONGRIP-L<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●掌部クッションパッド入りで保護します。<br>●掌部シリコン加工で、滑りにくいです。<br>●甲部にタオル生地使用で汗取り機能があります。<br><br>●機械、内装、梱包、園芸。<br><br>●色：ブラック<br>●サイズ：L<br>●全長(cm)：21<br>●手のひら周り(cm)：19<br>●中指長さ(cm)：8.1<br>●質量(g)：62<br><br>●袖口：クロロプレンゴムマジック止め式。<br>●厚み：0.7mm<br><br>●掌部：人工皮革<br>●甲部：ポリエステルメッシュ<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒シモン【CUSHIONGRIP-L】(7570104) 人工皮革手袋　クッショングリップ　Ｌ寸 受注単位1：クローバー資材館,『カード対応OK！』■〒シモン【CUSHIONGRIP-L】(7570104) 人工皮革手袋　クッショングリップ　Ｌ寸 受注単位1,環境安全用品\作業手袋\合成皮革・人工皮革手袋。『カード対応OK！』■〒シモン【CUSHIONGRIP-L】(7570104) 人工皮革手袋　クッショングリップ　Ｌ寸 受注単位1[rn]
7-8411,,1101.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒シモン【CUSHIONGRIP-M】(7570121) 人工皮革手袋　クッショングリップ　Ｍ寸 受注単位1,環境安全用品\作業手袋\合成皮革・人工皮革手袋,"CUSHIONGRIP-M<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●掌部クッションパッド入りで保護します。<br>●掌部シリコン加工で、滑りにくいです。<br>●甲部にタオル生地使用で汗取り機能があります。<br><br>●機械、内装、梱包、園芸。<br><br>●色：ブラック<br>●サイズ：M<br>●全長(cm)：20<br>●手のひら周り(cm)：18<br>●中指長さ(cm)：7.8<br>●質量(g)：58<br><br>●袖口：クロロプレンゴムマジック止め式。<br>●厚み：0.7mm<br><br>●掌部：人工皮革<br>●甲部：ポリエステルメッシュ<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒シモン【CUSHIONGRIP-M】(7570121) 人工皮革手袋　クッショングリップ　Ｍ寸 受注単位1：クローバー資材館,『カード対応OK！』■〒シモン【CUSHIONGRIP-M】(7570121) 人工皮革手袋　クッショングリップ　Ｍ寸 受注単位1,環境安全用品\作業手袋\合成皮革・人工皮革手袋。『カード対応OK！』■〒シモン【CUSHIONGRIP-M】(7570121) 人工皮革手袋　クッショングリップ　Ｍ寸 受注単位1[rn]
