7-8501,,7196.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス 靴【FCP103.7901-29.0】(8189784) アシックス ウインジヨブＣＰ103 グリーンＸホワイト 29．0ｃｍ 発注単位1,環境安全用品\安全靴・作業靴,"FCP103.7901-29.0<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●安定性・クッション性・屈曲性に富みます。<br>
●甲高の方や幅広の方もフィッティングしやすいシューレースタイプです。<br>
●寸法(cm):29.0<br>
●足幅サイズ:EEE<br>
●JSAA A種認定<br>
●耐圧迫性荷重:10±0.1kN<br>
●色:チャイブグリーン×ホワイト<br>
●参考質量:約７９８ｇ(26.5cm計測)<br>
●甲被:本体/人工皮革＋合成繊維<br>
●先芯:ガラス繊維強化樹脂<br>
●靴底:αGEL[[(R)]]+合成ゴム<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アシックスジャパン/アシックス 靴【FCP103.7901-29.0】(8189784) アシックス ウインジヨブＣＰ103 グリーンＸホワイト 29．0ｃｍ 発注単位1：クローバー資材館,■〒アシックスジャパン/アシックス 靴【FCP103.7901-29.0】(8189784) アシックス ウインジヨブＣＰ103 グリーンＸホワイト 29．0ｃｍ 発注単位1,環境安全用品\安全靴・作業靴。■〒アシックスジャパン/アシックス 靴【FCP103.7901-29.0】(8189784) アシックス ウインジヨブＣＰ103 グリーンＸホワイト 29．0ｃｍ 発注単位1[rn]
7-8502,,26071.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アゼアス/アゼアス ウエア【892-77210-260】(8198947) アゼアス ハズマックスブーツＢ 26．0～26．5ｃｍ 発注単位1,環境安全用品\安全靴・作業靴,"892-77210-260<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●耐化学薬品用の長靴です。<br>
●ハズマット作業。<br>
●寸法(cm):26.0～26.5<br>
●つま先スチール先芯入<br>
●耐踏抜きスチール芯入<br>
●クッション性の良い中敷付<br>
●胴部:ハズマックズゴム<br>
●底部:耐油性ゴム<br>
●先芯：鋼製<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アゼアス/アゼアス ウエア【892-77210-260】(8198947) アゼアス ハズマックスブーツＢ 26．0～26．5ｃｍ 発注単位1：クローバー資材館,■〒アゼアス/アゼアス ウエア【892-77210-260】(8198947) アゼアス ハズマックスブーツＢ 26．0～26．5ｃｍ 発注単位1,環境安全用品\安全靴・作業靴。■〒アゼアス/アゼアス ウエア【892-77210-260】(8198947) アゼアス ハズマックスブーツＢ 26．0～26．5ｃｍ 発注単位1[rn]
7-8503,,5508.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス 作業靴【FIS32L.9099-25.5】(7847076) アシックス ウィンジョブ32Ｌ ブラックＸオニキス 25．5ｃｍ 発注単位1,環境安全用品\安全靴・作業靴,"FIS32L.9099-25.5<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●安定性・クッション性・屈曲性に富みます。<br>
●寸法(cm):25.5<br>
●足幅サイズ:EEE<br>
●JSAA B種認定<br>
●耐圧迫性荷重:4.5±0.04kN<br>
●参考質量:約668g(26.5cm計測)<br>
●色:ブラック×オニキス<br>
●甲被:本体/合成繊維、補強/人工皮革<br>
●先芯:ガラス繊維強化樹脂<br>
●靴底:合成ゴム<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アシックスジャパン/アシックス 作業靴【FIS32L.9099-25.5】(7847076) アシックス ウィンジョブ32Ｌ ブラックＸオニキス 25．5ｃｍ 発注単位1：クローバー資材館,■〒アシックスジャパン/アシックス 作業靴【FIS32L.9099-25.5】(7847076) アシックス ウィンジョブ32Ｌ ブラックＸオニキス 25．5ｃｍ 発注単位1,環境安全用品\安全靴・作業靴。■〒アシックスジャパン/アシックス 作業靴【FIS32L.9099-25.5】(7847076) アシックス ウィンジョブ32Ｌ ブラックＸオニキス 25．5ｃｍ 発注単位1[rn]
7-8504,,7160.8000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アイトス/アイトス ウェア【AZ56380035-26.0】(8193080) アイトス 防水セーフティーシューズ (ミドルカット) グリーン 26．0 発注単位1,環境安全用品\安全靴・作業靴,"AZ56380035-26.0<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●防水性と透湿性に優れたディアプレックス素材を使用したセーフティーシューズです。<br>
●接地面より高さ7cmまで6時間防水します。<br>
●暑い時には熱や湿気を外部に放出し、ムレを防止します。<br>
●寒い時には風や冷気の侵入を防ぎ、シューズ内をドライに保ちます。<br>
●野外作業に。<br>
●寸法(cm):26.0<br>
●足幅サイズ:EEE<br>
●色:グリーン<br>
●ＪＳＡＡ合格品(Ａ種）<br>
●耐圧迫性荷重:10±0.1kN<br>
●３Ｍ[[TM]]反射材使用<br>
●甲被:合成皮革<br>
●底:ＥＶＡ＋合成ゴム<br>
●先芯:鋼製先芯<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アイトス/アイトス ウェア【AZ56380035-26.0】(8193080) アイトス 防水セーフティーシューズ (ミドルカット) グリーン 26．0 発注単位1：クローバー資材館,■〒アイトス/アイトス ウェア【AZ56380035-26.0】(8193080) アイトス 防水セーフティーシューズ (ミドルカット) グリーン 26．0 発注単位1,環境安全用品\安全靴・作業靴。■〒アイトス/アイトス ウェア【AZ56380035-26.0】(8193080) アイトス 防水セーフティーシューズ (ミドルカット) グリーン 26．0 発注単位1[rn]
7-8505,,10546.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ミドリ安全/ミドリ安全 靴【LCF230F-24.0】(7956347) ミドリ安全 女性用 軽快・耐滑 長編上安全靴 24．0ｃｍ 発注単位1,環境安全用品\安全靴・作業靴,"LCF230F-24.0<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●女性専用の足型で女性の足にフィットしやすい設計になっています。<br>
●クッション性に優れたソールで足にかかる衝撃を軽減します。<br>
●水や油など滑りやすい現場・職場でも安心して作業ができます。<br>
●親指をまっすぐに伸ばして、快適に着用できるワイド樹脂先芯を使用しています。<br>
●歩きやすく疲れにくい「バランス設計」です。<br>
●建設業、製造業、運輸業、点検・整備、物流、引っ越し、ビルメンテナンス、清掃など。<br>
●寸法(cm):24.0<br>
●足幅サイズ:EEE<br>
●色:ブラック<br>
●JIS T 8101革製S種〈普通作業用〉E・F合格<br>
●参考重量:920g（23.5を測定）<br>
●耐圧迫性荷重:10±0.1kN<br>
●色:ブラック<br>
●甲被:牛クロム革（ソフト型押）<br>
●先芯:ワイド樹脂<br>
●靴底:発泡ポリウレタン2層<br>
●中敷:ＥＶＡカップインソール（抗菌・防臭）<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ミドリ安全/ミドリ安全 靴【LCF230F-24.0】(7956347) ミドリ安全 女性用 軽快・耐滑 長編上安全靴 24．0ｃｍ 発注単位1：クローバー資材館,■〒ミドリ安全/ミドリ安全 靴【LCF230F-24.0】(7956347) ミドリ安全 女性用 軽快・耐滑 長編上安全靴 24．0ｃｍ 発注単位1,環境安全用品\安全靴・作業靴。■〒ミドリ安全/ミドリ安全 靴【LCF230F-24.0】(7956347) ミドリ安全 女性用 軽快・耐滑 長編上安全靴 24．0ｃｍ 発注単位1[rn]
7-8506,,536.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/ＴＲＵＳＣＯ　Ａ化学製品【TSP-SHS420】(3831124) ＴＲＵＳＣＯ　靴用除菌消臭スプレー　４２０ＭＬ 発注単位1,環境安全用品\安全靴・作業靴,"TSP-SHS420<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br>●足ムレの嫌な臭いを消臭します。
<br>●悪臭の原因となる雑菌を取り除きます。
<br>●作業靴・安全靴の消臭・除菌に。
<br>●容量(ml):420<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/ＴＲＵＳＣＯ　Ａ化学製品【TSP-SHS420】(3831124) ＴＲＵＳＣＯ　靴用除菌消臭スプレー　４２０ＭＬ 発注単位1：クローバー資材館,■〒トラスコ中山/ＴＲＵＳＣＯ　Ａ化学製品【TSP-SHS420】(3831124) ＴＲＵＳＣＯ　靴用除菌消臭スプレー　４２０ＭＬ 発注単位1,環境安全用品\安全靴・作業靴。■〒トラスコ中山/ＴＲＵＳＣＯ　Ａ化学製品【TSP-SHS420】(3831124) ＴＲＵＳＣＯ　靴用除菌消臭スプレー　４２０ＭＬ 発注単位1[rn]
7-8507,,7711.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FIE30S.9073-29.0】(4340442) 静電気帯電防止靴　ウィンジョブＥ３０Ｓ　黒Ｘグレー　２９．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\静電プロテクティブスニーカー,"FIE30S.9073-29.0<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●通気性とフィット性に優れ、作業を快適にする脱ぎ履きしやすいベルトタイプです。<br><br>●静電気帯電防止靴。<br><br>●寸法(cm)：29.0<br>●足幅サイズ：EEE<br>●色：ブラック<br><br>●JSAA A種認定<br>●電気抵抗値：1.0×10[[の5～8乗]]Ω(23℃)<br>●耐圧迫性荷重：10±0.1kN<br>●参考質量：約730g(26.5cm計測)<br>●色：ブラック×チャコールグレー<br><br>●甲被：本体/合成繊維、補強/人工皮革<br>●先芯：ガラス繊維強化樹脂<br>●靴底：合成ゴム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アシックスジャパン/アシックス【FIE30S.9073-29.0】(4340442) 静電気帯電防止靴　ウィンジョブＥ３０Ｓ　黒Ｘグレー　２９．０ｃｍ 受注単位1：クローバー資材館,■〒アシックスジャパン/アシックス【FIE30S.9073-29.0】(4340442) 静電気帯電防止靴　ウィンジョブＥ３０Ｓ　黒Ｘグレー　２９．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\静電プロテクティブスニーカー。■〒アシックスジャパン/アシックス【FIE30S.9073-29.0】(4340442) 静電気帯電防止靴　ウィンジョブＥ３０Ｓ　黒Ｘグレー　２９．０ｃｍ 受注単位1[rn]
7-8508,,2203.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アイトス/アイトス ウェア【AZ-4436-001-27.0】(4491068) アイトス コックシューズ ホワイト 27．0 発注単位1,環境安全用品\安全靴・作業靴,"AZ-4436-001-27.0<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●日本人の足形に合わせて設計された履きやすい靴です。（オブリーク型）<br>
●耐油底で滑りにくいです。<br>
●寸法(cm):27<br>
●足幅サイズ:EEE<br>
●色:ホワイト<br>
●甲被：合成皮革<br>
●底：ＥＶＡ＋合成ゴム<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アイトス/アイトス ウェア【AZ-4436-001-27.0】(4491068) アイトス コックシューズ ホワイト 27．0 発注単位1：クローバー資材館,■〒アイトス/アイトス ウェア【AZ-4436-001-27.0】(4491068) アイトス コックシューズ ホワイト 27．0 発注単位1,環境安全用品\安全靴・作業靴。■〒アイトス/アイトス ウェア【AZ-4436-001-27.0】(4491068) アイトス コックシューズ ホワイト 27．0 発注単位1[rn]
7-8509,,2478.4000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アイトス/アイトス ウェア【AZ-51604-010-L】(4491289) アイトス セーフティシューズＴＵＬＴＥＸ 踵踏み ブラック Ｌ 発注単位1,環境安全用品\安全靴・作業靴,"AZ-51604-010-L<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●踵を踏んでも違和感がなく、屋内外両方の作業に最適です。<br>
●通気性抜群のメッシュ素材です。<br>
●寸法(cm):26～26.5<br>
●足幅サイズ:EEE<br>
●色:ブラック<br>
●耐圧迫性荷重:10±0.1kN<br>
●色：ブラック<br>
●先芯：鋼製<br>
●甲被：合成皮革<br>
●底：合成ゴム<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アイトス/アイトス ウェア【AZ-51604-010-L】(4491289) アイトス セーフティシューズＴＵＬＴＥＸ 踵踏み ブラック Ｌ 発注単位1：クローバー資材館,■〒アイトス/アイトス ウェア【AZ-51604-010-L】(4491289) アイトス セーフティシューズＴＵＬＴＥＸ 踵踏み ブラック Ｌ 発注単位1,環境安全用品\安全靴・作業靴。■〒アイトス/アイトス ウェア【AZ-51604-010-L】(4491289) アイトス セーフティシューズＴＵＬＴＥＸ 踵踏み ブラック Ｌ 発注単位1[rn]
7-8510,,5728.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FIS36S.9084-29.0】(4956613) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２９．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴,"FIS36S.9084-29.0<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●脱ぎ履きし易さを配慮したスリッポンタイプです。<br><br>●建築、大工作業に。<br><br>●寸法(cm)：29.0<br>●足幅サイズ：EEE<br>●色：ブラック<br><br>●JPSA A種認定<br>●耐圧迫性荷重：10±0.1kN<br>●参考質量：約646ｇ(26.5cm計測)<br><br>●甲被：合成繊維、補強：人工皮革<br>●先芯：ガラス繊維強化樹脂<br>●靴底：EVA+合成ゴム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アシックスジャパン/アシックス【FIS36S.9084-29.0】(4956613) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２９．０ｃｍ 受注単位1：クローバー資材館,■〒アシックスジャパン/アシックス【FIS36S.9084-29.0】(4956613) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２９．０ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。■〒アシックスジャパン/アシックス【FIS36S.9084-29.0】(4956613) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２９．０ｃｍ 受注単位1[rn]
7-8511,,5728.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒アシックスジャパン/アシックス【FIS36S.9084-23.5】(4956516) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２３．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴,"FIS36S.9084-23.5<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●脱ぎ履きし易さを配慮したスリッポンタイプです。<br><br>●建築、大工作業に。<br><br>●寸法(cm)：23.5<br>●足幅サイズ：EEE<br>●色：ブラック<br><br>●JPSA A種認定<br>●耐圧迫性荷重：10±0.1kN<br>●参考質量：約646ｇ(26.5cm計測)<br><br>●甲被：合成繊維、補強：人工皮革<br>●先芯：ガラス繊維強化樹脂<br>●靴底：EVA+合成ゴム<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒アシックスジャパン/アシックス【FIS36S.9084-23.5】(4956516) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２３．５ｃｍ 受注単位1：クローバー資材館,■〒アシックスジャパン/アシックス【FIS36S.9084-23.5】(4956516) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２３．５ｃｍ 受注単位1,環境安全用品\安全靴・作業靴\作業靴。■〒アシックスジャパン/アシックス【FIS36S.9084-23.5】(4956516) 作業用靴　ウィンジョブ３６Ｓ　ブラックＸグリーン　２３．５ｃｍ 受注単位1[rn]
