7-9701,,4808.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ユタカメイク/ユタカ【MS30-13】(4449720) シート　＃３０００迷彩シート　５．４×５．４ 受注単位1,環境安全用品\シート・ロープ\ブルーシート,"MS30-13<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●山間部やカモフラージュ用として最適なシートです。<br><br>●山間部などの景観美観用保護養生カバー。<br><br>●幅(m)：5.2<br>●長さ(m)：5.2<br>●ハトメ数(個)：24<br>●質量(kg)：4.5<br><br>●色：迷彩色<br>●厚み：0.22ｍｍ<br>●引張強度：縦683N/5cm、横600N/5cm<br>●耐久期間：約１年<br>●ハトメピッチ：90cm<br>●引裂強度：縦140N、横90N<br><br>●ポリエチレン（PE）<br>●ハトメ：スチール（内径：12mm）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ユタカメイク/ユタカ【MS30-13】(4449720) シート　＃３０００迷彩シート　５．４&times;５．４ 受注単位1：クローバー資材館,『カード対応OK！』■〒ユタカメイク/ユタカ【MS30-13】(4449720) シート　＃３０００迷彩シート　５．４&times;５．４ 受注単位1,環境安全用品\シート・ロープ\ブルーシート。『カード対応OK！』■〒ユタカメイク/ユタカ【MS30-13】(4449720) シート　＃３０００迷彩シート　５．４&times;５．４ 受注単位1[rn]
7-9702,,4043.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒トラスコ中山/TRUSCO シート          【TUV5000MS-2736】(7847904) TRUSCO エコ超厚手ＵＶシ-ト＃5000 メタリックシルバー 幅2．7ｍＸ長 発注単位1,環境安全用品\シート・ロープ,"TUV5000MS-2736<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●焼却処分時に発生する温室効果ガスを削減する環境に優しいシートです。<br>
●シルバー色と比べて、深みのある色相に仕上がってます。<br>
●簡易倉庫の被覆用。<br>
●幅(m):2.62<br>
●長さ(m):3.51<br>
●ハトメ数(個):14<br>
●色:メタリックシルバー<br>
●厚み:0.47mm<br>
●引張強度:縦1750N/5cm、横1510N/5cm<br>
●耐久期間:約4～5年<br>
●ハトメピッチ：90cm<br>
●引裂強度:縦300N、横300N<br>
●シート:ポリエチレン（PE）<br>
●ハトメ:アルミ（内径:12mm）<br>
●ＵＶシートは四辺を折り返しており、規格（呼び寸法）は折り返し前のサイズです。実際の仕上寸法は規格よりも小さめになっています。<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒トラスコ中山/TRUSCO シート          【TUV5000MS-2736】(7847904) TRUSCO エコ超厚手ＵＶシ-ト＃5000 メタリックシルバー 幅2．7ｍＸ長 発注単位1：クローバー資材館,■〒トラスコ中山/TRUSCO シート          【TUV5000MS-2736】(7847904) TRUSCO エコ超厚手ＵＶシ-ト＃5000 メタリックシルバー 幅2．7ｍＸ長 発注単位1,環境安全用品\シート・ロープ。■〒トラスコ中山/TRUSCO シート          【TUV5000MS-2736】(7847904) TRUSCO エコ超厚手ＵＶシ-ト＃5000 メタリックシルバー 幅2．7ｍＸ長 発注単位1[rn]
7-9703,,1283.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＰＶトラックロープ　３つ打　線径９ｍｍＸ長さ２０ｍ【TR-920PV   (9ﾊﾟｲX20M)】(5112281) 受注単位1,(5112281),"511-2281<br><br><br><br><br><br><br>●色:黄<br>●線径(mm):9<br>●長さ(m):20<br>●形:シュリンクパック<br>●3つ打<br>●両端アイスプライス加工<br>●ポリエチレン（PE）、ビニロンを混撚<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●両端アイスプライス加工（アイ加工）を施しています。<br>●強く、軽く、作業性の良いトラックロープです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＰＶトラックロープ　３つ打　線径９ｍｍＸ長さ２０ｍ【TR-920PV   (9ﾊﾟｲX20M)】(5112281) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＰＶトラックロープ　３つ打　線径９ｍｍＸ長さ２０ｍ【TR-920PV   (9ﾊﾟｲX20M)】(5112281) 受注単位1,(5112281)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ＰＶトラックロープ　３つ打　線径９ｍｍＸ長さ２０ｍ【TR-920PV   (9ﾊﾟｲX20M)】(5112281) 受注単位1[rn]
7-9704,,3064.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ユタカメイク/ユタカ ロープ【B-85】(7944080) ユタカ ゴミカバーネット 2ｍ×5ｍ 発注単位1,環境安全用品\シート・ロープ,"B-85<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●周囲のロープにオモリロープがついており、めくれあがったり、ズレたりしにくく、作業性がよいネットです。<br>
●鳥獣や風などによるゴミの散乱防止。<br>
●色:グリーン<br>
●幅(m):2<br>
●長さ(m):5<br>
●目合(mm):12<br>
●無結ネット(ラッセル織)<br>
●ポリエチレン(PE)<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ユタカメイク/ユタカ ロープ【B-85】(7944080) ユタカ ゴミカバーネット 2ｍ&times;5ｍ 発注単位1：クローバー資材館,■〒ユタカメイク/ユタカ ロープ【B-85】(7944080) ユタカ ゴミカバーネット 2ｍ&times;5ｍ 発注単位1,環境安全用品\シート・ロープ。■〒ユタカメイク/ユタカ ロープ【B-85】(7944080) ユタカ ゴミカバーネット 2ｍ&times;5ｍ 発注単位1[rn]
7-9705,,259.2000,,花・ガーデン・DIY > DIY・工具 > その他,■〒高木綱業/高木 ロープ【81-4124】(8189299) 高木 スーパーラインロープ ＵＣ 4mm シンブル加工付き 発注単位1,環境安全用品\シート・ロープ,"81-4124<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●ワイヤーロープとほぼ同等の強度で、伸びにくいロープです。<br>
●長さは任意で選択可能です。<br>
●電気絶縁性に優れています。<br>
●防水タイプです。<br>
●限界表示ロープとして。<br>
●延線用ロープとして。<br>
●線径(mm):4<br>
●絶縁性：電圧　250kV、1分間放電で絶縁破壊なし<br>
●包装形態：バンド掛巻<br>
●シンブル加工<br>
●色:オレンジ<br>
●芯材：ケブラー[[（R）]]<br>
●中層：ポリエステル<br>
●外装：ポリウレタン樹脂<br>
●発注単位は1m単位です。<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒高木綱業/高木 ロープ【81-4124】(8189299) 高木 スーパーラインロープ ＵＣ 4mm シンブル加工付き 発注単位1：クローバー資材館,■〒高木綱業/高木 ロープ【81-4124】(8189299) 高木 スーパーラインロープ ＵＣ 4mm シンブル加工付き 発注単位1,環境安全用品\シート・ロープ。■〒高木綱業/高木 ロープ【81-4124】(8189299) 高木 スーパーラインロープ ＵＣ 4mm シンブル加工付き 発注単位1[rn]
7-9706,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003858409.jpg?fitin=700:700,515.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ユタカメイク/ユタカ　ロープ　ナイロンロープ３ツ打　６φ×１０ｍ【A-73 (6MMX10M)】(3674541) 受注単位1,環境安全用品\シート・ロープ\ロープ,"367-4541<br><br><br><br><br><br><br>●色:白<br>●線径(mm):6<br>●長さ(m):10<br>●形:袋<br>●ナイロン<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●一般の合成繊維の中で最も強度があり、摩擦とショックに非常に強いロープです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ユタカメイク/ユタカ　ロープ　ナイロンロープ３ツ打　６φ&times;１０ｍ【A-73 (6MMX10M)】(3674541) 受注単位1：クローバー資材館,『カード対応OK！』■〒ユタカメイク/ユタカ　ロープ　ナイロンロープ３ツ打　６φ&times;１０ｍ【A-73 (6MMX10M)】(3674541) 受注単位1,環境安全用品\シート・ロープ\ロープ。『カード対応OK！』■〒ユタカメイク/ユタカ　ロープ　ナイロンロープ３ツ打　６φ&times;１０ｍ【A-73 (6MMX10M)】(3674541) 受注単位1[rn]
7-9707,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004381791.jpg?fitin=700:700,7024.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ユタカメイク/ユタカ　ナイロンロープ１６打ドラム巻　４φ×２００ｍ【PRN-8】(3708845) 受注単位1,環境安全用品\シート・ロープ\ロープ,"370-8845<br><br><br><br><br><br><br>●色:白<br>●線径(mm):4<br>●長さ(m):200<br>●形:ドラム巻<br>●16打（ブレード）<br>●ナイロン<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●一般の合成繊維の中で最も強度があり、摩擦とショックに非常に強いロープです。<br>●強度は3つ打に比べ40%程度低下しますが、摩擦抵抗が少なく、ねじれにくいロープです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ユタカメイク/ユタカ　ナイロンロープ１６打ドラム巻　４φ&times;２００ｍ【PRN-8】(3708845) 受注単位1：クローバー資材館,『カード対応OK！』■〒ユタカメイク/ユタカ　ナイロンロープ１６打ドラム巻　４φ&times;２００ｍ【PRN-8】(3708845) 受注単位1,環境安全用品\シート・ロープ\ロープ。『カード対応OK！』■〒ユタカメイク/ユタカ　ナイロンロープ１６打ドラム巻　４φ&times;２００ｍ【PRN-8】(3708845) 受注単位1[rn]
7-9708,http://tshop.r10s.jp/clover9608/cabinet/pb7/t010004863192.jpg?fitin=700:700,1988.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　麻ロープ　３つ打　線径９ｍｍＸ長さ３０ｍ【R-930A   (9ﾊﾟｲX30M)】(5113351) 受注単位1,(5113351),"511-3351<br><br><br><br><br><br><br>●色:茶<br>●線径(mm):9<br>●長さ(m):30<br>●形:バンド掛巻<br>●3つ打<br>●麻<br>●切断後の端面はセロテープ・ビニールテープ等でほつれを保護してください。<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●天然素材なので腐食し、土に還元されます。<br>●摩擦に非常に強いロープです。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　麻ロープ　３つ打　線径９ｍｍＸ長さ３０ｍ【R-930A   (9ﾊﾟｲX30M)】(5113351) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　麻ロープ　３つ打　線径９ｍｍＸ長さ３０ｍ【R-930A   (9ﾊﾟｲX30M)】(5113351) 受注単位1,(5113351)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　麻ロープ　３つ打　線径９ｍｍＸ長さ３０ｍ【R-930A   (9ﾊﾟｲX30M)】(5113351) 受注単位1[rn]
7-9709,,4376.0000,,花・ガーデン・DIY > DIY・工具 > その他,■〒ユタカメイク/ユタカ ロープＴ【PSCC-411】(8189786) ユタカ 強力カラーコード 4mm×100ｍ(黒) 発注単位1,環境安全用品\シート・ロープ,"PSCC-411<br><p><p align=""center""><font size=""4""><b>↓↓↓↓↓↓商品はこちら↓↓↓↓↓↓</font></b><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>
●アウトドア、サバイバル用としてご使用いただけます。<br>
●各種結束。<br>
●色:黒<br>
●線径(mm):4<br>
●長さ(m):100<br>
●包装形態:ドラム巻<br>
●引張強度:約4.9kN<br>
●強度:約4.90kN（約500kgf）<br>
●被覆部分:ポリエステル<br>
●中芯:ナイロン<p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",■〒ユタカメイク/ユタカ ロープＴ【PSCC-411】(8189786) ユタカ 強力カラーコード 4mm&times;100ｍ(黒) 発注単位1：クローバー資材館,■〒ユタカメイク/ユタカ ロープＴ【PSCC-411】(8189786) ユタカ 強力カラーコード 4mm&times;100ｍ(黒) 発注単位1,環境安全用品\シート・ロープ。■〒ユタカメイク/ユタカ ロープＴ【PSCC-411】(8189786) ユタカ 強力カラーコード 4mm&times;100ｍ(黒) 発注単位1[rn]
7-9710,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010005089638.jpg?fitin=700:700,61.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ユタカメイク/ユタカ　金具　端末爪　８ｍｍ×１３ｍｍ【KM-11】(3675742) 受注単位1,環境安全用品\シート・ロープ\ロープ,"367-5742<br><br><br><br><br><br><br>●摘要:9mm<br>●スチール<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●ペンチでカシメるだけでロープや紐の先端の振れ止めが出来ます。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒ユタカメイク/ユタカ　金具　端末爪　８ｍｍ&times;１３ｍｍ【KM-11】(3675742) 受注単位1：クローバー資材館,『カード対応OK！』■〒ユタカメイク/ユタカ　金具　端末爪　８ｍｍ&times;１３ｍｍ【KM-11】(3675742) 受注単位1,環境安全用品\シート・ロープ\ロープ。『カード対応OK！』■〒ユタカメイク/ユタカ　金具　端末爪　８ｍｍ&times;１３ｍｍ【KM-11】(3675742) 受注単位1[rn]
7-9711,http://tshop.r10s.jp/clover9608/cabinet/pb7/t010004595141.jpg?fitin=700:700,5975.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　エコ超厚手ＵＶシ－ト＃５０００　幅３．６ｍＸ長さ５．４ｍ【TUV5000-3654  (UV#5000 3.6X5.4M) 】(2583551) 受注単位1,(2583551),"258-3551<br><br><br><br><br><br><br>●ハトメ数(個):20<br>●ハトメピッチ(cm):90<br>●×長さ(m):3.52×5.31<br>●色:ODグリーン<br>●シート厚み:0.47mm<br>●引張強度:縦1750N/5cm、横1510N/5cm<br>●耐期間:約4〜5年<br>●引裂強度:縦300N、横300N<br>●シート:ポリエチレン（PE）（UV剤合メタンガス[[二化炭素]]抑制剤合）<br>●ハトメ:アルミ（径:12mm）<font size=""4""><p>納期目安：</font><u><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font></u></p><br><br><br>●紫外線劣化防止剤配合で、焼却処分時に発生する温室効果ガスを削減しました。<br><br><br><br><br><br><br><br><br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　エコ超厚手ＵＶシ&minus;ト＃５０００　幅３．６ｍＸ長さ５．４ｍ【TUV5000-3654  (UV#5000 3.6X5.4M) 】(2583551) 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　エコ超厚手ＵＶシ&minus;ト＃５０００　幅３．６ｍＸ長さ５．４ｍ【TUV5000-3654  (UV#5000 3.6X5.4M) 】(2583551) 受注単位1,(2583551)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　エコ超厚手ＵＶシ&minus;ト＃５０００　幅３．６ｍＸ長さ５．４ｍ【TUV5000-3654  (UV#5000 3.6X5.4M) 】(2583551) 受注単位1[rn]
