22-98601,,2159.2000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-13】(4446721)＃３０００ ブラックシート ５．４ｍｘ５．４ｍ 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●建築現場などでの使用の際に周囲の景観に違和感のない黒いシートです。<br>●建築現場などでの養生カバー。<br>●ハトメ数(個):24<br>●ハトメピッチ(cm):90<br>●幅×長さ(m):5.2×5.2<br>●質量(kg):4.5<br>●色:ブラック<br>●厚み:0.22ｍｍ<br>●引張強度:縦683N/5cm、横600N/5cm<br>●耐久期間:約1年<br>●引裂強度:縦140N、横90N<br>●ポリエチレン(PE）<br>●ハトメ:アルミ(内径:13mm)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-13】(4446721)＃３０００ ブラックシート ５．４ｍｘ５．４ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-13】(4446721)＃３０００ ブラックシート ５．４ｍｘ５．４ｍ 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-13】(4446721)＃３０００ ブラックシート ５．４ｍｘ５．４ｍ 受注単位1[rn]
22-98602,,2939.2000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-11】(4449711)シート ＃３０００迷彩シート ３．６×５．４ 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●山間部やカモフラージュ用として最適なシートです。<br>●山間部などでの景観美観用保護養生カバー。<br>●ハトメ数(個):20<br>●幅×長さ(m):3.4×5.2<br>●質量(kg):3.0<br>●色:迷彩色<br>●厚み：0.22ｍｍ<br>●引張強度：縦683N/5cm、横600N/5cm<br>●耐久期間:約１年<br>●ハトメピッチ：90cm<br>●引裂強度:縦140N、横90N<br>●ポリエチレン（PE）<br>●ハトメ:アルミ（内径:12mm）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-11】(4449711)シート ＃３０００迷彩シート ３．６&times;５．４ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-11】(4449711)シート ＃３０００迷彩シート ３．６&times;５．４ 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-11】(4449711)シート ＃３０００迷彩シート ３．６&times;５．４ 受注単位1[rn]
22-98603,,731.2000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP1-1827GY】(4892348)１年シート 幅１．８ｍＸ長さ２．７ｍ グレー 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●焼却処分時に発生する温室効果ガスを削減する環境に優しいシートです。<br>●１年の野積カバー。<br>●簡易倉庫の被覆用。<br>●ハトメ数(個):10<br>●色:グレー<br>●ハトメピッチ(cm):90<br>●幅×長さ(m):1.71×2.61<br>●質量(kg):0.47<br>●色:グレー<br>●シート厚み:0.11mm<br>●引張強度:縦600N/5cm、横500N/5cm<br>●耐久期間:約1年<br>●引裂強度:縦135N、横140N<br>●ポリエチレン（PE）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP1-1827GY】(4892348)１年シート 幅１．８ｍＸ長さ２．７ｍ グレー 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP1-1827GY】(4892348)１年シート 幅１．８ｍＸ長さ２．７ｍ グレー 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP1-1827GY】(4892348)１年シート 幅１．８ｍＸ長さ２．７ｍ グレー 受注単位1[rn]
22-98604,,1950.4000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP1-3654GY】(4892364)１年シート 幅３．６ｍＸ長さ５．４ｍ グレー 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●焼却処分時に発生する温室効果ガスを削減する環境に優しいシートです。<br>●１年の野積カバー。<br>●簡易倉庫の被覆用。<br>●ハトメ数(個):20<br>●色:グレー<br>●ハトメピッチ(cm):90<br>●幅×長さ(m):3.52×5.31<br>●質量(kg):1.87<br>●色:グレー<br>●シート厚み:0.11mm<br>●引張強度:縦600N/5cm、横500N/5cm<br>●耐久期間:約1年<br>●引裂強度:縦135N、横140N<br>●ポリエチレン（PE）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP1-3654GY】(4892364)１年シート 幅３．６ｍＸ長さ５．４ｍ グレー 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP1-3654GY】(4892364)１年シート 幅３．６ｍＸ長さ５．４ｍ グレー 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP1-3654GY】(4892364)１年シート 幅３．６ｍＸ長さ５．４ｍ グレー 受注単位1[rn]
22-98605,,1669.6000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP5-1818SV】(4892411)５年シート 幅１．８ｍＸ長さ１．８ｍ シルバー 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●焼却処分時に発生する温室効果ガスを削減する環境に優しいシートです。<br>●５年の野積カバー。<br>●簡易倉庫の被覆用。<br>●ハトメ数(個):8<br>●色:シルバー<br>●ハトメピッチ(cm):90<br>●幅×長さ(m):1.71×1.71<br>●質量(kg):0.7<br>●色:シルバー<br>●シート厚み:0.3mm<br>●引張強度:縦950N/5cm、横850N/5cm<br>●耐久期間:約5年<br>●引裂強度:縦950N、横850N<br>●ポリエチレン（PE）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP5-1818SV】(4892411)５年シート 幅１．８ｍＸ長さ１．８ｍ シルバー 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP5-1818SV】(4892411)５年シート 幅１．８ｍＸ長さ１．８ｍ シルバー 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP5-1818SV】(4892411)５年シート 幅１．８ｍＸ長さ１．８ｍ シルバー 受注単位1[rn]
22-98606,,634.4000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-01】(4449681)シート ＃３０００迷彩シート １．８×１．８ 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●山間部やカモフラージュ用として最適なシートです。<br>●山間部などでの景観美観用保護養生カバー。<br>●ハトメ数(個):8<br>●幅×長さ(m):1.7×1.7<br>●質量(kg):0.5<br>●色:迷彩色<br>●厚み：0.22ｍｍ<br>●引張強度：縦683N/5cm、横600N/5cm<br>●耐久期間:約１年<br>●ハトメピッチ：90cm<br>●引裂強度:縦140N、横90N<br>●ポリエチレン（PE）<br>●ハトメ:アルミ（内径:12mm）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-01】(4449681)シート ＃３０００迷彩シート １．８&times;１．８ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-01】(4449681)シート ＃３０００迷彩シート １．８&times;１．８ 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-01】(4449681)シート ＃３０００迷彩シート １．８&times;１．８ 受注単位1[rn]
22-98607,,257.6000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-01】(4446682)＃３０００ ブラックシート １．８ｍｘ１．８ｍ 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●建築現場などでの使用の際に周囲の景観に違和感のない黒いシートです。<br>●建築現場などでの養生カバー。<br>●ハトメ数(個):8<br>●ハトメピッチ(cm):90<br>●幅×長さ(m):1.7×1.7<br>●質量(kg):0.5<br>●色:ブラック<br>●厚み:0.22ｍｍ<br>●引張強度:縦683N/5cm、横600N/5cm<br>●耐久期間:約1年<br>●引裂強度:縦140N、横90N<br>●ポリエチレン(PE）<br>●ハトメ:アルミ(内径:12mm)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-01】(4446682)＃３０００ ブラックシート １．８ｍｘ１．８ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-01】(4446682)＃３０００ ブラックシート １．８ｍｘ１．８ｍ 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-01】(4446682)＃３０００ ブラックシート １．８ｍｘ１．８ｍ 受注単位1[rn]
22-98608,,16504.0000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP-1010-OR】(4377541)オレンジターピーシート＃３０００ 幅１０．０ｍＸ長さ１０．０ｍ 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●産業用、土木用、農業用として幅広い用途の中期使用型シートです。<br>●屋内外工事現場の保護カバー、養生シート。<br>●農水産業用シート。<br>●ハトメ数(個):44<br>●ハトメピッチ(cm):90<br>●色:オレンジ<br>●幅×長さ(m):10×10<br>●質量(kg):15.30<br>●シート厚み:0.25mm<br>●引張強度:縦665N/5cm、横575N/5cm<br>●周囲:ロープ入加工<br>●引裂強度:縦145N、横105N<br>●伸度:縦24%、横15%<br>●シート:ポリエチレン（PE）<br>●ハトメ:アルミ（内径:12mm）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP-1010-OR】(4377541)オレンジターピーシート＃３０００ 幅１０．０ｍＸ長さ１０．０ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP-1010-OR】(4377541)オレンジターピーシート＃３０００ 幅１０．０ｍＸ長さ１０．０ｍ 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TP-1010-OR】(4377541)オレンジターピーシート＃３０００ 幅１０．０ｍＸ長さ１０．０ｍ 受注単位1[rn]
22-98609,,382.4000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-02】(4446691)＃３０００ ブラックシート １．８ｍｘ２．７ｍ 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●建築現場などでの使用の際に周囲の景観に違和感のない黒いシートです。<br>●建築現場などでの養生カバー。<br>●ハトメ数(個):10<br>●ハトメピッチ(cm):90<br>●幅×長さ(m):1.7×2.5<br>●質量(kg):0.8<br>●色:ブラック<br>●厚み:0.22ｍｍ<br>●引張強度:縦683N/5cm、横600N/5cm<br>●耐久期間:約1年<br>●引裂強度:縦140N、横90N<br>●ポリエチレン(PE）<br>●ハトメ:アルミ(内径:12mm)<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-02】(4446691)＃３０００ ブラックシート １．８ｍｘ２．７ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-02】(4446691)＃３０００ ブラックシート １．８ｍｘ２．７ｍ 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【BKS-02】(4446691)＃３０００ ブラックシート １．８ｍｘ２．７ｍ 受注単位1[rn]
22-98610,,1659.2000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-05】(4449703)シート ＃３０００迷彩シート ２．７×３．６ 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●山間部やカモフラージュ用として最適なシートです。<br>●山間部などでの景観美観用保護養生カバー。<br>●ハトメ数(個):14<br>●幅×長さ(m):2.5×3.4<br>●質量(kg):1.5<br>●色:迷彩色<br>●厚み：0.22ｍｍ<br>●引張強度：縦683N/5cm、横600N/5cm<br>●耐久期間:約１年<br>●ハトメピッチ：90cm<br>●引裂強度:縦140N、横90N<br>●ポリエチレン（PE）<br>●ハトメ:アルミ（内径:12mm）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-05】(4449703)シート ＃３０００迷彩シート ２．７&times;３．６ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-05】(4449703)シート ＃３０００迷彩シート ２．７&times;３．６ 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-05】(4449703)シート ＃３０００迷彩シート ２．７&times;３．６ 受注単位1[rn]
22-98611,,14732.8000,,花・ガーデン・DIY > DIY・工具 > シート,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-18】(4449754)シート ＃３０００迷彩シート １０．０×１０．０ 受注単位1,環境安全用品\シート\ブルーシート,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●山間部やカモフラージュ用として最適なシートです。<br>●山間部などでの景観美観用保護養生カバー。<br>●ハトメ数(個):44<br>●幅×長さ(m):9.7×9.8<br>●質量(kg):15.5<br>●色:迷彩色<br>●厚み：0.22ｍｍ<br>●引張強度：縦683N/5cm、横600N/5cm<br>●耐久期間:約１年<br>●ハトメピッチ：90cm<br>●引裂強度:縦140N、横90N<br>●ポリエチレン（PE）<br>●ハトメ:アルミ（内径:12mm）<br><p align=""center""><img src=""http://image.rakuten.co.jp/clover9608/cabinet/sizaikanheads-up.jpg"" border=""0"" align=""center""></p><br><br>",『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-18】(4449754)シート ＃３０００迷彩シート １０．０&times;１０．０ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-18】(4449754)シート ＃３０００迷彩シート １０．０&times;１０．０ 受注単位1,環境安全用品\シート\ブルーシート。『カード対応OK！』■〒（株）ユタカメイク/ユタカ 【MS30-18】(4449754)シート ＃３０００迷彩シート １０．０&times;１０．０ 受注単位1[rn]
