22-28101,http://tshop.r10s.jp/plusys7022/cabinet/rakutenimage/1-30.jpg?fitin=700:700,11840.0000,,花・ガーデン・DIY > ガーデニング・農業 > 農業資材 > その他,防草シート ザバーン 240 グリーン 幅1m×長さ30m 【グリーンフィールド】 カ施【代引不可】,ポリプロピレン4層スパンボンド不織布の防草シート！！,"<table id=""_____01"" width=""760"" height=""152"" border=""0"" cellpadding=""0"" cellspacing=""0"">
 <tr>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000506/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300326.gif"" width=""152"" height=""152"" border=""0"" alt=""シートピン""></a></td>

  <td>
<a href=""https://item.rakuten.co.jp/plusys7022/c/0000000363/"">

<img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300324.gif"" width=""152"" height=""152"" border=""0"" alt=""人工芝""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000508/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300325.gif"" width=""152"" height=""152"" border=""0"" alt=""防草シート""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000402/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300327.gif"" width=""152"" height=""152"" border=""0"" alt=""除草剤""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000523/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300328.gif"" width=""152"" height=""152"" border=""0"" alt=""芝管理用品""></a></td>
 </tr>



</table>
デュポン ザバーンは、ポリプロピレン4層スパンボンド不織布<br />
で抜群の耐久性が自慢の防草シートです。<br />
<br />
長期間に渡り十分な透水性を発揮します。<br />
独自の極太繊維と特殊熱圧着により、強靭な防草効果を発揮。<br />
<br />
スギナ、チガヤ、ハマスゲなど貫通力の強い雑草にお薦めです。<br />
<br />
◆商品仕様◆<br />
<br />
品番：XA-240G1.0<br />
色：グリーン<br />
厚さ：0.64mm<br />
サイズ：1ｍ×30ｍ巻き<link href=""http://www.rakuten.ne.jp/gold/plusys7022/ectool/all_style.css"" rel=""stylesheet"" type=""text/css"">",防草シート ザバーン 240 グリーン 幅1m&times;長さ30m 【グリーンフィールド】 カ施【代引不可】：農業用品販売のプラスワイズ,農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑防草シート ザバーン 240 グリーン 幅1m&times;長さ30m 【グリーンフィールド】 カ施【代引不可】,ポリプロピレン4層スパンボンド不織布の防草シート！！。防草シート ザバーン 240 グリーン 幅1m&times;長さ30m 【グリーンフィールド】 カ施【代引不可】[rn]
22-28102,http://tshop.r10s.jp/plusys7022/cabinet/kanda/604451.jpg?fitin=700:700,10880.0000,,花・ガーデン・DIY > ガーデニング・農業 > 農業資材 > その他,【国産】 不織布 タイプ 防草シート [ 1m × 100m 不織布シート E グレー ] 除草シート 庭 雑草 雑草対策 砂利 の下敷 にも 早S【代引不可】,強く、軽く、ソフトで作業性良好！,"<table id=""_____01"" width=""760"" height=""152"" border=""0"" cellpadding=""0"" cellspacing=""0"">
 <tr>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000506/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300326.gif"" width=""152"" height=""152"" border=""0"" alt=""シートピン""></a></td>

  <td>
<a href=""https://item.rakuten.co.jp/plusys7022/c/0000000363/"">

<img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300324.gif"" width=""152"" height=""152"" border=""0"" alt=""人工芝""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000508/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300325.gif"" width=""152"" height=""152"" border=""0"" alt=""防草シート""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000402/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300327.gif"" width=""152"" height=""152"" border=""0"" alt=""除草剤""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000523/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300328.gif"" width=""152"" height=""152"" border=""0"" alt=""芝管理用品""></a></td>
 </tr>



</table>
ハウス、圃場、田畑通路の雑草防止に！<br />
土留め・育苗シートとして！<br />
<br />
通気、浸水性に優れた不織布シートです。<br />
<br />
<br />
サイズ：1020mm×100m<br />
色：グレー<br />
<br />
<br />
坪量(g/m2)　　　　93.0   JIS-L-1908<br />
厚さ(mm)　　　　0.37　 JIS-L-1908<br />
引張強度(N/m)(縦、横)5780、2380 JIS-L-1908<br />
引張伸び率(%)(縦、横)18.8、16.9 JIS-L-1908<br />
透水係数(cm/sec.)0.68       JIS-A-1218(水温15度)<br />
遮光率（％）　　　　94.55　　　JIS-L1055A法<br />
<br />
プラスワイズ<link href=""http://www.rakuten.ne.jp/gold/plusys7022/ectool/all_style.css"" rel=""stylesheet"" type=""text/css"">",【国産】 不織布 タイプ 防草シート [ 1m &times; 100m 不織布シート E グレー ] 除草シート 庭 雑草 雑草対策 砂利 の下敷 にも 早S【代引不可】：農業用品販売のプラスワイズ,農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑【国産】 不織布 タイプ 防草シート [ 1m &times; 100m 不織布シート E グレー ] 除草シート 庭 雑草 雑草対策 砂利 の下敷 にも 早S【代引不可】,強く、軽く、ソフトで作業性良好！。【国産】 不織布 タイプ 防草シート [ 1m &times; 100m 不織布シート E グレー ] 除草シート 庭 雑草 雑草対策 砂利 の下敷 にも 早S【代引不可】[rn]
22-28103,http://tshop.r10s.jp/plusys7022/cabinet/kanda/604441.jpg?fitin=700:700,6240.0000,,花・ガーデン・DIY > ガーデニング・農業 > 農業資材 > その他,【国産】 不織布 タイプ 防草シート [ 1m × 50m 不織布シート E グレー ] 除草シート 庭 雑草 雑草対策 砂利 の下敷 にも 早S【代引不可】,強く、軽く、ソフトで作業性良好！,"<table id=""_____01"" width=""760"" height=""152"" border=""0"" cellpadding=""0"" cellspacing=""0"">
 <tr>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000506/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300326.gif"" width=""152"" height=""152"" border=""0"" alt=""シートピン""></a></td>

  <td>
<a href=""https://item.rakuten.co.jp/plusys7022/c/0000000363/"">

<img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300324.gif"" width=""152"" height=""152"" border=""0"" alt=""人工芝""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000508/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300325.gif"" width=""152"" height=""152"" border=""0"" alt=""防草シート""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000402/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300327.gif"" width=""152"" height=""152"" border=""0"" alt=""除草剤""></a></td>
  <td>
   <a href=""https://item.rakuten.co.jp/plusys7022/c/0000000523/?s=2"">
    <img src=""/plusys7022/cabinet/images/04872550/04892836/imgrc0067300328.gif"" width=""152"" height=""152"" border=""0"" alt=""芝管理用品""></a></td>
 </tr>



</table>
ハウス、圃場、田畑通路の雑草防止に！<br />
土留め・育苗シートとして！<br />
<br />
通気、浸水性に優れた不織布シートです。<br />
<br />
サイズ：1020mm×50m<br />
色：グレー<br />
<br />
坪量(g/m2)　　　　93.0   JIS-L-1908<br />
厚さ(mm)　　　　0.37　 JIS-L-1908<br />
引張強度(N/m)(縦、横)5780、2380 JIS-L-1908<br />
引張伸び率(%)(縦、横)18.8、16.9 JIS-L-1908<br />
透水係数(cm/sec.)0.68       JIS-A-1218(水温15度)<br />
遮光率（％）　　　　94.55　　　JIS-L1055A法<br />
<br />
プラスワイズ<link href=""http://www.rakuten.ne.jp/gold/plusys7022/ectool/all_style.css"" rel=""stylesheet"" type=""text/css"">",【国産】 不織布 タイプ 防草シート [ 1m &times; 50m 不織布シート E グレー ] 除草シート 庭 雑草 雑草対策 砂利 の下敷 にも 早S【代引不可】：農業用品販売のプラスワイズ,農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑【国産】 不織布 タイプ 防草シート [ 1m &times; 50m 不織布シート E グレー ] 除草シート 庭 雑草 雑草対策 砂利 の下敷 にも 早S【代引不可】,強く、軽く、ソフトで作業性良好！。【国産】 不織布 タイプ 防草シート [ 1m &times; 50m 不織布シート E グレー ] 除草シート 庭 雑草 雑草対策 砂利 の下敷 にも 早S【代引不可】[rn]
22-28104,http://tshop.r10s.jp/plusys7022/cabinet/juraito-daikoku/kyatapirabo_do_1.jpg?fitin=700:700,13598.4000,,花・ガーデン・DIY > ガーデニング・農業 > 農業資材 > その他,サンポリ キャタピラボード ハード 4枚 樹脂製 【養生 ハウス 作業現場など】【代引不可】,農業・土木プラ資材、ぬかるんだ場所に,"サンポリ キャタピラボード ハード 4枚入 樹脂製 【養生 ハウス 作業現場など】ハウス周り、通路、作業現場等ぬかるんだ場所<br />
にご利用できます。<br />
<br />
◆商品仕様◆<br />
<br />
規格：ハード<br />
サイズ：約長さ1920×幅420×厚み10mm<br />
重量：約8.5kg<br />
<br />
※メーカー直送品のため、代金引換はご利用いただけません。<link href=""http://www.rakuten.ne.jp/gold/plusys7022/ectool/all_style.css"" rel=""stylesheet"" type=""text/css"">",サンポリ キャタピラボード ハード 4枚 樹脂製 【養生 ハウス 作業現場など】【代引不可】：農業用品販売のプラスワイズ,農業農作業土農薬花栽培DIY鍬鋤米防虫防雪消毒作物穀物藁わら稲田畑サンポリ キャタピラボード ハード 4枚 樹脂製 【養生 ハウス 作業現場など】【代引不可】,農業・土木プラ資材、ぬかるんだ場所に。サンポリ キャタピラボード ハード 4枚 樹脂製 【養生 ハウス 作業現場など】【代引不可】[rn]
22-28105,http://tshop.r10s.jp/auc-exterior-stok/cabinet/mikawa.jpg?fitin=700:700,19840.0000,,花・ガーデン・DIY > ガーデニング・農業 > 農業資材 > その他,袖垣 図面三河垣A（腰白竹）国産天然竹 W540mmH1700mm 竹垣 送料無料,和風袖垣 図面三河垣A 国産天然竹 竹垣,"<div id=""contents"">

<h2 class=""wa_ttl_bg"">【国産天然竹 袖垣】【送料無料】図面三河垣A（腰白竹）W540H1700</h2>
<p class=""item_toptxt"">天然国産竹を使用し、職人が一つずつ丁寧に仕上げます。</p>

<!-- トップ -->
<div class=""item_topbox"">
<p class=""left""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/sode_mikawaa540_main.jpg"" width=""450"" height=""330"" alt=""【国産天然竹 袖垣】【送料無料】図面三河垣A（腰白竹）W540H1700""></p>
<div class=""right"">
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/item/logo_takehiro.jpg"" width=""96"" height=""24"" alt=""タケヒロ産業""></p>
<p class=""txt_read"">柱に図面竹、造作部に白竹を使用し、職人がひとつひとつ丁寧に仕上げました。
 時と共に深みを増す天然竹の風情と伝統の職人技をご堪能下さい。</p>
<p class=""txt_cmt"">支柱の竹は直径7.5ｃｍと大ぶりでまっすぐに伸びた天然国産竹を使用し、<BR>落ち着いた和の趣を感じさせてくれます。<BR>実際に間近で見ると、画像で見るより厚みがあるので存在感があり、手作りの良さを感じます。<BR>
ビスや釘を使わずに細竹を組み込んで作る袖垣は、細部まで職人が一つ一つ丁寧に仕上げます。</p>
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/sode_tennen_icon.jpg"" width=""260"" height=""60"" alt=""仕様""></p>
</div>
</div>

<!-- 商品仕様 -->
<h3 class=""bm10""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/item/wa_siyou.jpg"" width=""720"" height=""40"" alt=""商品仕様""></h3>
<table cellspacing=""0"" cellpadding=""0"" border=""0"" class=""item_siyou item_siyou2"">
  <tr>
    <th>商品名</th>
    <td>天然竹袖垣　「図面三河垣A（腰白竹）」 </td>
  </tr>
  <tr>
    <th>品　番</th>
    <td>S36A-054 </td>
  </tr>
<tr>
  <th>商品サイズ</th>
  <td>幅540ｍｍx高さ1700ｍｍ</td>
</tr>
<tr>
  <th>材質</th>
  <td>天然国産竹</td>
</tr>
<tr>
<th>メーカー</th>
<td>タケヒロ産業</td>
</tr>
</table>
<div class=""bikou_box"">
  <p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/item/wa_bikou.jpg"" width=""720"" height=""32"" alt=""備考""></p>
<ul>
<li>※別注にてご希望のサイズをお作りすることも可能です。お気軽に<a href=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/contact.html"">お問い合わせください</a>。
</ul>
</div>
<p class=""btn_buy""><a href=""http://item.rakuten.co.jp/auc-exterior-stok/sode_mikawaa540/#buy""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/item/btn_buy.jpg"" width=""720"" height=""55"" alt=""商品のご購入はこちら""></a></p>

<!-- お問い合わせ -->
<div class=""contactarea bm17"">
<iframe src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/parts_contact.html"" width=""720"" height=""242"" scrolling=""no"" frameborder=""0"" name=""お問い合わせ""></iframe>
</div>

<div class=""wa_other_box"">
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/item/wa_other.jpg"" width=""720"" height=""32"" alt=""その他のサイズも取り揃えております""></p>
<ul>
<li>幅 600mm×高さ 1700mm</li>
<li>幅 700mm×高さ 1700mm</li>
<li>幅 750mm×高さ 1700mm</li>
<li>幅 900mm×高さ 1700mm</li>
</ul>
</div>
<!-- おすすめ -->
<h3><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/item/wa_reco.jpg"" width=""720"" height=""40"" alt=""おすすめポイント""></h3>
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/sode_mikawaa_reco.jpg"" width=""720"" height=""263"" alt=""天然国産竹を使用し、職人が一つずつ丁寧に仕上げます。""></p>

<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/mikawaa01_result.jpg"" width=""720"" height=""301"" alt=""設置例""></p>
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/mikawaa02_result.jpg"" width=""720"" height=""301"" alt=""設置例""></p>

<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/mikawaa03_result.jpg"" width=""720"" height=""301"" alt=""設置例""></p>
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/mikawaa04_result.jpg"" width=""720"" height=""565"" alt=""設置例""></p>
<h3><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/item/wa_sagyou.jpg"" width=""720"" height=""40"" alt=""作業風景""></h3><BR>
<p>職人が未加工の天然竹・丸太の焼き付けから全て、手間と時間を惜しまず一点ずつ手作業でお作り致します。支柱はミノで一つずつ穴を彫り、丸太をはめ込んで骨組みを作ります。<BR>
造作部は釘やビスを用いずに細竹を1本ずつ丁寧に削って太さを調整して仕上げます。</p>

<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/sode_genba.jpg"" width=""720"" height=""301"" alt=""作業風景""></p>
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/sode_genba2.jpg"" width=""720"" height=""301"" alt=""作業風景""></p>
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/sode_genba3.jpg"" width=""720"" height=""301"" alt=""作業風景""></p>
<h3><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/item/wa_option.jpg"" width=""720"" height=""40"" alt=""オプション""></h3>
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/sode_op.jpg"" width=""720"" height=""301"" alt=""オプション""></p>
<p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/itempage/sode_op2.jpg"" width=""720"" height=""550"" alt=""オプション""></p>
<div class=""bikou_box"">
  <p><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/item/wa_bikou.jpg"" width=""720"" height=""32"" alt=""備考""></p>
  <ul>
  袖垣取付金具（オプション）：バンドに数ミリ単位で調整穴が開いているので親柱の直径に合わせて調節が可能です。<BR>
 販売価格：￥1,575（本体と同時ご注文で送料込）
  </ul>
</div>

<a name=""buy""></a>

<!-- ご購入前に -->
<h3><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/item/wa_caut.jpg"" width=""720"" height=""40"" alt=""ご購入前にお読みください""></h3>
<img src=""http://image.rakuten.co.jp/auc-exterior-stok/cabinet/imgrc0065319685.jpg"" alt=""発送詳細画像"" width=""720"" height=""982"">
<br><br></div>



<div id=""contents"">
<p class=""bm17 filter""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/result_bnr.jpg"" width=""720"" height=""140""></p>
<p class=""bm17 center filter""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/faq_btn.jpg"" width=""380"" height=""50""></p>
<div class=""contactarea bm17"">
<p class=""img01""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/contact_ttl.jpg"" width=""720"" height=""138""></p>
<p class=""img02""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/contact_mail.jpg"" width=""57"" height=""78"" ></p>
<p class=""img03""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/contact_tel.jpg"" width=""321"" height=""88"" ></p>
<p class=""img04""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/contact_fax.jpg"" width=""305"" height=""68""></p>
<p class=""img05""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/contact_faxbtn.jpg"" width=""305"" height=""20"" ></p>
</div>
<div class=""listcmn_box"">
<h3><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_ttl.jpg"" width=""720"" height=""40"" alt=""""></h3>
  <ul>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_car.jpg"" width=""174"" height=""100"">カーポート</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_roof.jpg"" width=""174"" height=""100"">テラス屋根</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_gate.jpg"" width=""174"" height=""100"">門扉・門柱・カーゲート</li>
    <li class=""last""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_fence.jpg"" width=""174"" height=""100"">フェンス</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_space.jpg"" width=""174"" height=""100"">アップライトスペース</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_cycle.jpg"" width=""174"" height=""100"">自転車置場</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_mono.jpg"" width=""174"" height=""100"">物置</li>
    <li class=""last""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_buffer.jpg"" width=""174"" height=""100"">車止め</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_door.jpg"" width=""174"" height=""100"">網戸</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_menkousi.jpg"" width=""174"" height=""100"">面格子</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_wood.jpg"" width=""174"" height=""100"">ウッドデッキ</li>
    <li class=""last""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_palet.jpg"" width=""174"" height=""100"">サンキンパレット</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_saomono.jpg"" width=""174"" height=""100"">竿掛け・物干し</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_cleantool.jpg"" width=""174"" height=""100"">清掃用品</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_safe.jpg"" width=""174"" height=""100"">安全・保安用品</li>
    <li class=""last""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_big.jpg"" width=""174"" height=""100"">給水ビッグバッグ</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_van.jpg"" width=""174"" height=""100"">バンステージ</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_diytool.jpg"" width=""174"" height=""100"">DIY部材</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_ex_othertool.jpg"" width=""174"" height=""100"">その他</li>
</ul></div>
<div class=""listcmn_box"">
<h3><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_ttl.jpg"" width=""720"" height=""40""></h3>
  <ul>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_panel.jpg"" width=""174"" height=""100"">人工竹垣 組立てセット</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_fence.jpg"" width=""174"" height=""100"">袖垣</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_hedge.jpg"" width=""174"" height=""100"">仕切り垣</li>
    <li class=""last""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_door.jpg"" width=""174"" height=""100"">枝折戸・庭木戸・竹フェンス</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_garden.jpg"" width=""174"" height=""100"">庭園用品</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_interior.jpg"" width=""174"" height=""100"">灯篭・つくばい・灯り</li>
    <li><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_material.jpg"" width=""174"" height=""100"">造園緑化資材</li>
    <li class=""last""><img src=""http://www.rakuten.ne.jp/gold/auc-exterior-stok/images/common/listcmn_wa_other.jpg"" width=""174"" height=""100"">その他</li>
  </ul></div>
</div>",袖垣 図面三河垣A（腰白竹）国産天然竹 W540mmH1700mm 竹垣 送料無料：関西エクステリアストック,袖垣 図面三河垣A（腰白竹）国産天然竹 W540mmH1700mm 竹垣 送料無料,和風袖垣 図面三河垣A 国産天然竹 竹垣。袖垣 図面三河垣A（腰白竹）国産天然竹 W540mmH1700mm 竹垣 送料無料[rn]
22-28106,http://tshop.r10s.jp/unidy/cabinet/daily/515007.jpg?fitin=700:700,1344.0000,,花・ガーデン・DIY > ガーデニング・農業 > 農業資材 > その他,雑草ストップ 40L 　四季を通してお庭に使用できます！【アイリスオーヤマ】,税込5980円以上で送料無料！,"<table width=""750""><tr><td><center><img src=http://image.rakuten.co.jp/bungudo/cabinet/garden/515007.jpg></center></td></tr></table>敷詰めるだけで雑草の光合成と飛来した種の発芽を抑制する防草アイテムです！<br>樹皮チップ材を使用しているので、バラや果樹の保水にも最適です。<br>冷害対策にもお使いいただけます。<br>厚さ4cmに敷詰めるには、1平方メートル当り約1袋を目安にご使用ください。<br><br>●商品サイズ（約）：幅45×奥行75×高さ12cm<br>●内容量：40L<br>●主要材質：樹皮<br><br><style type=""text/css"">
<!--
/*BODY {
	BACKGROUND-POSITION: left 50%; BACKGROUND-ATTACHMENT: scroll; BACKGROUND-IMAGE: url(http://image.rakuten.co.jp/unidy/cabinet/v/140601sst.jpg); BACKGROUND-REPEAT: repeat-y
}*/
-->
</style>


<!--　店舗入れ込み　-->

<!--▼楽天企画クーポンバナー▼-->

<!--
<br>
<img src=""http://image.rakuten.co.jp/unidy/cabinet/20140926a/imgrc0067588187.jpg"" border=""0""></td>
<br><br>

　-->

<!--　-->


<!---->



<!--
-->",雑草ストップ 40L 　四季を通してお庭に使用できます！【アイリスオーヤマ】：ゆにでのこづち,電動工具　ボッシュ　BOSCH　フィッツプラス台車　こまわり君防災用品イレクターフィッツプラスプレミアムインテリア花束キッチン用品ワンステップクリーナータイルカーペット　東リ台車カッター替刃軍手混合栓ビジネスバッグガーデンテーブルロッカー収納庫棚雑草ストップ 40L 　四季を通してお庭に使用できます！【アイリスオーヤマ】,税込5980円以上で送料無料！。雑草ストップ 40L 　四季を通してお庭に使用できます！【アイリスオーヤマ】[rn]
