22-9501,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs41/trs7623097.jpg?fitin=700:700,500.8000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　メガネケース　ＰＶＣ　TMCAPV,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●メガネの保管、携帯に便利です。<br><br>【仕様】<br>●幅×奥行×高さ（mm）使用時:61×162×58<br><br>【材質／仕上】<br>●PVC<br><br>【質量】　83G<br><br>【原産国】　中国<br><br>【2017　オレンジブック掲載】　4 0063　ページ■商品コード：trs7623097　●幅×奥行×高さ（mm）使用時:61×162×58,ＴＲＵＳＣＯ　メガネケース　ＰＶＣ　TMCAPV：工具箱　楽天市場店,ＴＲＵＳＣＯ　メガネケース　ＰＶＣ　TMCAPV,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　メガネケース　ＰＶＣ　TMCAPV[rn]
22-9502,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs25/trs4218876.jpg?fitin=700:700,3219.2000,,花・ガーデン・DIY > DIY・工具 > その他,スワン　使い捨て式防じんマスク　5000A　20枚,【業務用】 オレンジブック2017掲載,<b>メーカー／山本光学（株）</b><br><br>【特長】<br>●金属パーツ不使用です。●スモ－ルサイズです。●ヘッドバンドの長さは自由に調整できます。●ノーズシールにより、蒸れ、漏れを防ぎます。<br><br>【用途】<br>●溶接作業、研磨、研削作業、粉砕作業など粉体取り扱い作業。<br><br>【仕様】<br>●吸気抵抗(Pa):50以下●粒子捕集効率(%):95以上●縦(mm):125●横(mm):125●使用限度時間：１２時間●国家検定 DS2 合格品(第TM287号)●頭掛けタイプ<br><br>【材質／仕上】<br>●不織布<br><br><font color=red>【注意】<br>●有害ガスのあるところでは使用しないでください。●酸素濃度が１８％未満の恐れのあるところでは使用しないでください。●スパッタ、グラインダー等の火花がマスクにかかる場合は、溶接面・防災面を併用してください。</font><br><br>【原産国】　中国<br><br>【質量】　12G<br><br>【2017　オレンジブック掲載】　4 0168ページ■商品コード：trs4218876　●吸気抵抗(Pa):50以下●粒子捕集効率(%):95以上●縦(mm):125●横(mm):125●使用限度時間：１２時間●国家検定 DS2 合格品(第TM287号)●頭掛けタイプ,スワン　使い捨て式防じんマスク　5000A　20枚：工具箱　楽天市場店,スワン　使い捨て式防じんマスク　5000A　20枚,【業務用】 オレンジブック2017掲載。スワン　使い捨て式防じんマスク　5000A　20枚[rn]
22-9503,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,7508.0000,,花・ガーデン・DIY > DIY・工具 > その他,ロックタイト　はめ合い固定剤　６３８　２５０ｍｌ　638250,【業務用】 オレンジブック2017掲載,<b>メーカー／ヘンケルジャパン（株）ＡＧ事業部</b><br><br>【特長】<br>●ねじや軸などの金属部品のすき間に入り空気がしゃ断されると硬化します。（空気にふれているときは硬化しません）●1液性なため作業の簡略化や時間の短縮など作業性の能率化が図れると同時に大幅なコストダウンにも貢献します。<br><br>【用途】<br>●ベアリング、スリーブ、ギア、プーリーなどの固定。●はめ合い用。<br><br>【仕様】<br>●液色:緑●色:色●容量(g):250●粘度(mPa・s):2000～3000●推奨硬化促進剤7471・7649●嫌気性●適合用途:永久固定(はめ合い用)高強度小型モーターのローター/シャフト、ベアリングなどの固定に適します。すき間の完全充填によってフレッティング・コロージョンの発生を防ぎます。<br><br>【材質／仕上】<br>●主成分:合成樹脂<br><br>【原産国】　中国<br><br>【質量】　320G<br><br>【2017　オレンジブック掲載】　2 1917ページ■商品コード：trs1211901　●液色:緑●色:色●容量(g):250●粘度(mPa・s):2000～3000●推奨硬化促進剤7471・7649●嫌気性●適合用途:永久固定(はめ合い用)高強度小型モーターのローター/シャフト、ベアリングなどの固定に適します。すき間の完全充填によってフレッティング・コロージョンの発生を防ぎます。,ロックタイト　はめ合い固定剤　６３８　２５０ｍｌ　638250：工具箱　楽天市場店,ロックタイト　はめ合い固定剤　６３８　２５０ｍｌ　638250,【業務用】 オレンジブック2017掲載。ロックタイト　はめ合い固定剤　６３８　２５０ｍｌ　638250[rn]
22-9504,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs11/trs3247171.jpg?fitin=700:700,1738.4000,,花・ガーデン・DIY > DIY・工具 > その他,ＤＡＩＬＯＶＥ　静電気対策用ダイローブ３００（ＬＷ）　D300LW,【業務用】 オレンジブック2017掲載,<b>メーカー／ダイヤゴム（株）</b><br><br>【特長】<br>●耐溶剤性があり、導電性を付与しています。<br><br>【用途】<br>●製油所、塗装業、溶剤製造、印刷業、タンクローリー、花火製造業。<br><br>【仕様】<br>●色:ブラック●サイズ:LW●全長(cm):26.0●手のひら周り(cm):23.8●中指長さ(cm):8.1●電気抵抗値:1×10[[の3-7乗]]Ω（耐電圧手袋ではなく、電気を通します。）●厚み:1.05mm（裏地含）<br><br>【材質／仕上】<br>●表:ポリウレタン●裏:綿、導電繊維<br><br><font color=red>【注意】<br>●電気を通します。耐電圧手袋ではありません。</font><br><br>【質量】　88G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 0407　ページ■商品コード：trs3247171　●色:ブラック●サイズ:LW●全長(cm):26.0●手のひら周り(cm):23.8●中指長さ(cm):8.1●電気抵抗値:1×10[[の3-7乗]]Ω（耐電圧手袋ではなく、電気を通します。）●厚み:1.05mm（裏地含）,ＤＡＩＬＯＶＥ　静電気対策用ダイローブ３００（ＬＷ）　D300LW：工具箱　楽天市場店,ＤＡＩＬＯＶＥ　静電気対策用ダイローブ３００（ＬＷ）　D300LW,【業務用】 オレンジブック2017掲載。ＤＡＩＬＯＶＥ　静電気対策用ダイローブ３００（ＬＷ）　D300LW[rn]
22-9505,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs46/trs7997531.jpg?fitin=700:700,9300.0000,,花・ガーデン・DIY > DIY・工具 > その他,コニシ　ＵカットＯＮＥ　３３３ｍｌ　04843　10本,【業務用】 オレンジブック2017掲載,<b>メーカー／コニシ（株）</b><br><br>【特長】<br>● 国土交通省大臣官房官庁営繕部 監修〈建築改修工事監理指針〉品質基準（案）適合品です。●〈建築材料・設備機材等品質性能評価、建築材料等評価名簿〉記載品です。●「計量」「混合」といった手間がない１液タイプで、「可使時間」の制約も受けないため、取り扱いが容易です。●コンクリート、各種建材への接着性に優れます。●伸縮性に優れ、ひび割れの挙動に追従します。●各種塗装に対して、ほとんど汚染を生じません。<br><br>【用途】<br>●コンクリート、モルタルのひび割れ部Uカットシール材充てん補修に。●土木構造物の各種目地への充てんに。<br><br>【仕様】<br>●色:グレー●容量(ml):333●硬化時間:24時間（23℃）<br><br>【材質／仕上】<br>●主成分:変成シリコーン、エポキシ樹脂<br><br>【質量】　520G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　2 1971　ページ■商品コード：trs7997531　●色:グレー●容量(ml):333●硬化時間:24時間（23℃）,コニシ　ＵカットＯＮＥ　３３３ｍｌ　04843　10本：工具箱　楽天市場店,コニシ　ＵカットＯＮＥ　３３３ｍｌ　04843　10本,【業務用】 オレンジブック2017掲載。コニシ　ＵカットＯＮＥ　３３３ｍｌ　04843　10本[rn]
22-9506,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,763.2000,,花・ガーデン・DIY > DIY・工具 > その他,ＤＡＩＹＡ　かぐや姫　Ｍ　0004133,【業務用】 オレンジブック2017掲載,<b>メーカー／ダイヤ工業（株）</b><br><br>【特長】<br>●薄くて軽くて装着が簡単な軽度用の親指サポーターです。●MP関節をピンポイントに圧迫&制限します。●手首の内側にシリコンの滑り止めを配置しています。●濡れても乾きやすく水仕事もOKです。<br><br>【用途】<br>●軽度の親指のサポートに。<br><br>【仕様】<br>●サイズ:M●親指周囲(cm)：5.5～6.5●手首周囲(cm)：14.5～16.5<br><br>【材質／仕上】<br>●ナイロン、ポリウレタン、シリコン<br><br>【質量】　10G<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 0334　ページ■商品コード：trs8231263　●サイズ:M●親指周囲(cm)：5.5～6.5●手首周囲(cm)：14.5～16.5,ＤＡＩＹＡ　かぐや姫　Ｍ　0004133：工具箱　楽天市場店,ＤＡＩＹＡ　かぐや姫　Ｍ　0004133,【業務用】 オレンジブック2017掲載。ＤＡＩＹＡ　かぐや姫　Ｍ　0004133[rn]
22-9507,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs15/trs3669807.jpg?fitin=700:700,8868.0000,,花・ガーデン・DIY > DIY・工具 > その他,ロックタイト　紫外線硬化接着剤　３５２３（ＬＸ－３５２１）　２５０ｍｌ　3523250,【業務用】 オレンジブック2017掲載,<b>メーカー／ヘンケルジャパン（株）ＡＧ事業部</b><br><br>【特長】<br>●紫外線による硬化です。●一液性のため、混合の作業が不要です。●金属やガラス部品の接着。●シーリングコーティング。<br><br>【用途】<br>●LCDパネルやプリント基板とフレキシブル配線との接続部補強。●コイル巻き線の固定。●優れた耐湿性と、ガラエポ等のプラスチックに良好。●端子のシールに。<br><br>【仕様】<br>●色:琥珀色●容量(g):250●表面硬化時間:10秒●粘度:16000～24000mPa・s●硬度（HdD）:69●高粘度型●使用温度範囲:-55～150℃<br><br>【材質／仕上】<br>●主成分:アクリル系<br><br><font color=red>【注意】<br>●3523 は365nmのUV波長を照射することにより硬化します。空気に晒された表面を完全硬化させるには220～260nm の波長の紫外線が必要です。●接着剤の硬化にはUV（紫外線）照射器が必要になります。</font><br><br>【原産国】　アメリカ<br><br>【質量】　330G<br><br>【2017　オレンジブック掲載】　2 1922ページ■商品コード：trs3669807　●色:琥珀色●容量(g):250●表面硬化時間:10秒●粘度:16000～24000mPa・s●硬度（HdD）:69●高粘度型●使用温度範囲:-55～150℃,ロックタイト　紫外線硬化接着剤　３５２３（ＬＸ&minus;３５２１）　２５０ｍｌ　3523250：工具箱　楽天市場店,ロックタイト　紫外線硬化接着剤　３５２３（ＬＸ&minus;３５２１）　２５０ｍｌ　3523250,【業務用】 オレンジブック2017掲載。ロックタイト　紫外線硬化接着剤　３５２３（ＬＸ&minus;３５２１）　２５０ｍｌ　3523250[rn]
22-9508,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,780.8000,,花・ガーデン・DIY > DIY・工具 > その他,ＴＲＵＳＣＯ　標識ロープ　３つ打　線径７．５ｍｍＸ長さ５０ｍ　R950T,【業務用】 オレンジブック2017掲載,<b>メーカー／トラスコ中山（株）</b><br><br>【特長】<br>●安全標識、区画整理用として使用できる黒色と黄色の2色のトラロープです。●使用範囲が広がる長尺タイプです。<br><br>【用途】<br>●立入禁止・危険区域の表示。<br><br>【仕様】<br>●色:黄/黒●線径(mm):7.5●長さ(m):50●包装形態:バンド掛巻●3つ打<br><br>【材質／仕上】<br>●ポリエチレン（PE）<br><br><font color=red>【注意】<br>●本ロープは、区画整理や侵入禁止などのサインを目的としております為、牽引、吊り作業や結束などの荷重のかかる作業や固定には決してご使用にならないで下さい。</font><br><br>【質量】　1.23KG<br><br>【原産国】　日本<br><br>【2017　オレンジブック掲載】　4 1594　ページ■商品コード：trs2767511　●色:黄/黒●線径(mm):7.5●長さ(m):50●包装形態:バンド掛巻●3つ打,ＴＲＵＳＣＯ　標識ロープ　３つ打　線径７．５ｍｍＸ長さ５０ｍ　R950T：工具箱　楽天市場店,ＴＲＵＳＣＯ　標識ロープ　３つ打　線径７．５ｍｍＸ長さ５０ｍ　R950T,【業務用】 オレンジブック2017掲載。ＴＲＵＳＣＯ　標識ロープ　３つ打　線径７．５ｍｍＸ長さ５０ｍ　R950T[rn]
22-9509,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,3160.0000,,花・ガーデン・DIY > DIY・工具 > その他,ＭＯＬＤＥＸ　１２０１Ｎ９５使い捨てマスク　Ｓサイズ　２０枚入り　1201N95,【業務用】 オレンジブック2017掲載,<b>メーカー／モルデックスジャパン（株）</b><br><br>【特長】<br>●湿気や汗で型崩れせず長時間快適に使用できます。●小顔や女性にぴったりフィットするSサイズです。<br><br>【用途】<br>●屋内外一般作業、備蓄、災害救助<br><br>【仕様】<br>●吸気抵抗(Pa):35以下●粒子捕集効率(%):95以上●縦(mm):120●横(mm):127●箱入数(枚):20●長さ:127mm●高さ:120mm●奥行き:63mm●サイズ:S●構造:4層●NIOSH N95検定合格品●粒子捕集効率:95%以上●デュラメッシュ４層構造カップ●頭掛けタイプ<br><br>【材質／仕上】<br>●メッシュ：ポリエチレン●ろ過材：ポリプロピレン●締め紐：合成ゴム●金具：鋼鉄<br><br>【質量】　255G<br><br>【原産国】　アメリカ<br><br>【2017　オレンジブック掲載】　4 0174　ページ■商品コード：trs7881380　●吸気抵抗(Pa):35以下●粒子捕集効率(%):95以上●縦(mm):120●横(mm):127●箱入数(枚):20●長さ:127mm●高さ:120mm●奥行き:63mm●サイズ:S●構造:4層●NIOSH N95検定合格品●粒子捕集効率:95%以上●デュラメッシュ４層構造カップ●頭掛けタイプ,ＭＯＬＤＥＸ　１２０１Ｎ９５使い捨てマスク　Ｓサイズ　２０枚入り　1201N95：工具箱　楽天市場店,ＭＯＬＤＥＸ　１２０１Ｎ９５使い捨てマスク　Ｓサイズ　２０枚入り　1201N95,【業務用】 オレンジブック2017掲載。ＭＯＬＤＥＸ　１２０１Ｎ９５使い捨てマスク　Ｓサイズ　２０枚入り　1201N95[rn]
22-9510,http://tshop.r10s.jp/kougubako/cabinet/orange2017/trs18/trs3845800.jpg?fitin=700:700,14790.4000,,花・ガーデン・DIY > DIY・工具 > その他,デブコン　フロアパッチＦＣ　１０ｌｂセット　207051,【業務用】 オレンジブック2017掲載,<b>メーカー／（株）ＩＴＷパフォーマンスポリマー</b><br><br>【特長】<br>●各種素材との接着性がよく、高強度です。●速硬化性で同梱のプライマーとの併用で湿潤面でも施工が可能です。●水・油・溶剤やアルカリへの耐性が良好です。<br><br>【用途】<br>●コンクリートなどへのボルトの固定。●コンクリート・木・金属の欠損部補修。●交通量の激しいコンクリート床の補修。●エクスパンションジョイントの補修。<br><br>【仕様】<br>●色:灰●容量(kg):4.5●可使時間:15分●硬化時間:3時間●硬化時間（25℃）:3時間●可使時間（25℃）:15分●適用素材:コンクリート・金属・木材など<br><br>【材質／仕上】<br>●主成分:エポキシ樹脂<br><br>【原産国】　アメリカ<br><br>【質量】　4.5KG<br><br>【2017　オレンジブック掲載】　2 1967ページ■商品コード：trs3845800　●色:灰●容量(kg):4.5●可使時間:15分●硬化時間:3時間●硬化時間（25℃）:3時間●可使時間（25℃）:15分●適用素材:コンクリート・金属・木材など,デブコン　フロアパッチＦＣ　１０ｌｂセット　207051：工具箱　楽天市場店,デブコン　フロアパッチＦＣ　１０ｌｂセット　207051,【業務用】 オレンジブック2017掲載。デブコン　フロアパッチＦＣ　１０ｌｂセット　207051[rn]
22-9511,http://tshop.r10s.jp/kougubako/cabinet/default/orangebook.jpg?fitin=700:700,472.8000,,花・ガーデン・DIY > DIY・工具 > その他,ロックタイト　はめ合い用接着剤　６４８　１０ｍｌ　耐熱用　64810,【業務用】 オレンジブック2017掲載,<b>メーカー／ヘンケルジャパン（株）ＡＧ事業部</b><br><br>【特長】<br>●ねじや軸などの金属部品のすき間に入り空気がしゃ断されると硬化します。（空気にふれているときは硬化しません）●ギヤ、シャフト、プーリーなどの金属部分のすき間はめによる固定を可能にします。●嫌気性（金属用）●高強度耐熱品<br><br>【用途】<br>●ベアリング、スリーブ、ギヤ、プーリーなどの固定。●耐熱ベアリング、高温ネジ部の固定・シールに　●耐薬品性あり<br><br>【仕様】<br>●液色:緑●色:緑●容量(g):10●粘度(mPa・s):400～600●推奨硬化促進剤7471・7649●嫌気性●使用温度:－55～175℃<br><br>【材質／仕上】<br>●主成分：合成樹脂<br><br>【原産国】　中国<br><br>【質量】　15G<br><br>【2017　オレンジブック掲載】　2 1917ページ■商品コード：trs4452054　●液色:緑●色:緑●容量(g):10●粘度(mPa・s):400～600●推奨硬化促進剤7471・7649●嫌気性●使用温度:－55～175℃,ロックタイト　はめ合い用接着剤　６４８　１０ｍｌ　耐熱用　64810：工具箱　楽天市場店,ロックタイト　はめ合い用接着剤　６４８　１０ｍｌ　耐熱用　64810,【業務用】 オレンジブック2017掲載。ロックタイト　はめ合い用接着剤　６４８　１０ｍｌ　耐熱用　64810[rn]
