20-42101,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_048/4905524339741_ll.jpg?fitin=700:700,132352.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】SONY カール ツァイスレンズ Sonnar T* 135mm F1.8 ZA SAL135F18Z [SAL135F18Z],,□商品説明<br>●焦点距離135mmクラスでは、非常に明るい開放F値1.8の大口径望遠レンズ。<br>●色収差を良好に補正するEDガラスを2枚使用することで、絞り開放時から高い解像感を得られ、画面周辺までシャープで緻密(ちみつ)な描写を誇ります。<br>●また、インターナルフォーカシング方式の採用で高速AFを実現。最大撮影倍率0.25倍(最短撮影距離0.72m)という高い近接撮影能力を高画質で達成していることも大きな魅力です。<br>●フォーカスホールドボタンやAF時にフォーカスリングが回転しないオートクラッチ機構を搭載して、操作性やホールド性にも配慮。<br>●また、α本体搭載のボディ内蔵手ブレ補正機能と大口径レンズの組み合わせにより、暗いシーンの手持ち撮影にも威力を発揮します。<br>□商品仕様<br>●対応撮像画面サイズ:35mmフルサイズ<br>●焦点距離イメージ:202.5mm<br>●レンズ構成:8群11枚<br>●画角(APS-C):12゜<br>●画角(35mm判):18゜<br>●最小絞り(F値):22<br>●絞り羽根:9枚(円形絞り)<br>●最短撮影距離:0.72m<br>●最大撮影倍率:0.25倍<br>●フィルター径:77mm<br>●フードタイプ:バヨネット式<br>●寸法:最大径8.8×長さ11.45cm<br>●質量:約995g<br>●付属品:フード、ケース,【送料無料】SONY カール ツァイスレンズ Sonnar T* 135mm F1.8 ZA SAL135F18Z [SAL135F18Z]：エディオン　楽天市場店,【送料無料】SONY カール ツァイスレンズ Sonnar T* 135mm F1.8 ZA SAL135F18Z [SAL135F18Z],【送料無料】SONY カール ツァイスレンズ Sonnar T* 135mm F1.8 ZA SAL135F18Z [SAL135F18Z][rn]
20-42102,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_135/4960371005959_ll.jpg?fitin=700:700,23824.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】タムロン ニコン用 高倍率ズームレンズ 18-200mm F/3.5-6.3 Di II VC B018N [B018N],,●気軽に使いやすい18-200mmのズーム域をカバー。さまざまなシーンを撮りたくなる、軽量で快適なオールマイティレンズです。<br>●室内での集合写真や迫力の望遠撮影も、これ1本でOK。<br>●18-200mmとして世界最軽量の400gを達成。<br>●性能を高めた新設計モーターを採用。<br>●手持ち撮影の可能性を広げる、手ブレ補正機構を搭載。<br>●屋外での撮影にも配慮する簡易防滴構造。<br>●円形絞り採用による、きれいな丸ボケ。<br>●1本で便利、高倍率ズームの魅力。<br>●対応マウント:ニコン用<br>●焦点距離:18-200mm (35mm 判換算 / 28-310mm)<br>●明るさ:F/3.5-6.3<br>●画角(対角画角):75゜33' - 7゜59'<br>●レンズ構成:14群16枚<br>●最短撮影距離:焦点距離35mm時0.77m、焦点距離180mm時0.49m [焦点距離18mm、200mmは0.5m]<br>●最大撮影倍率:1/4 (f=200mm時/最短撮影距離0.5m)<br>●絞り羽根:7枚(円形絞り)<br>●最小絞り:F/22-40<br>●フィルター径:φ62mm<br>●最大径:φ7.5cm<br>●長さ:9.41cm<br>●質量:400g<br>●標準付属品:花型フード、レンズキャップ,【送料無料】タムロン ニコン用 高倍率ズームレンズ 18-200mm F/3.5-6.3 Di II VC B018N [B018N]：エディオン　楽天市場店,【送料無料】タムロン ニコン用 高倍率ズームレンズ 18-200mm F/3.5-6.3 Di II VC B018N [B018N],【送料無料】タムロン ニコン用 高倍率ズームレンズ 18-200mm F/3.5-6.3 Di II VC B018N [B018N][rn]
20-42103,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_141/4548736028357_ll.jpg?fitin=700:700,149040.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】SONY デジタル一眼カメラα[Eマウント]用レンズ Planar T* FE 50mm F1.4 ZA SEL50F14Z [SEL50F14Z],,□商品説明<br>●「プラナー」の名にふさわしい像面平坦性を実現。高コントラストと高い解像力で、撮影者の表現意図に応えるF1.4プレミアム標準レンズ。<br>●ツァイスレンズならではの高いコントラストと圧倒的な解像力を実現。<br>●立体感を演出する美しく自然なぼけ味。<br>●高解像度時代に求められる、高精度で高速なフォーカス駆動を実現。<br>●撮影者をサポートする操作性・信頼性。<br>□商品仕様<br>●レンズマウント:ソニー Eマウント<br>●対応撮像画面サイズ:35mmフルサイズ<br>●焦点距離:50mm<br>●焦点距離イメージ:75mm<br>●レンズ構成:9群12枚<br>●画角(APS-C):32°<br>●画角(35mm判):47<br>●開放絞り(F値):1.4<br>●最小絞り(F値):16<br>●絞り羽根:11枚<br>●円形絞り:○<br>●最短撮影距離:0.45m<br>●最大撮影倍率:0.15倍<br>●フィルター径:72mm<br>●手ブレ補正:ボディ側対応<br>●テレコンバーター(1.4x):非対応<br>●テレコンバーター(2.0x):非対応<br>●フードタイプ:花形バヨネット式<br>●寸法:最大径8.35×長さ10.8cm<br>●質量:約778g,【送料無料】SONY デジタル一眼カメラα[Eマウント]用レンズ Planar T* FE 50mm F1.4 ZA SEL50F14Z [SEL50F14Z]：エディオン　楽天市場店,【送料無料】SONY デジタル一眼カメラα[Eマウント]用レンズ Planar T* FE 50mm F1.4 ZA SEL50F14Z [SEL50F14Z],【送料無料】SONY デジタル一眼カメラα[Eマウント]用レンズ Planar T* FE 50mm F1.4 ZA SEL50F14Z [SEL50F14Z][rn]
20-42104,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_073/4961607601273_ll.jpg?fitin=700:700,8176.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ケンコー 1.4倍 テレプラス MC4 DGX ニコン用 14XﾃﾚMC4DGXﾆｺﾝAF [14XﾃﾚMC4DGXﾆｺﾝAF]【KK9N0D18P】,,□商品説明<br>●ニコンデジタル一眼レフ(DX、FX両フォーマット対応)、CPU連動によるTTL測光が可能なフィルム一眼レフカメラ、Ai測光対応のフィルム一眼レフカメラに使用可能です。<br>●Ai以前のボディー(ニコンF2フォトミックなど)では、絞り込み測光での撮影に対応します。<br>●対応するレンズは、AF-Gニッコール、AF-Dニッコール、DX、AF-S、Ai-Sニッコール、Aiニッコールとトキナーレンズです。<br>●対応するレンズに制限がありますが、ニコンマウントのカメラボディなら、使用するカメラには制限がありません。<br>●※画像はキヤノン用の物で実際の製品とはマウント部の形状が異なります。<br>□商品仕様<br>●対応カメラボディ:ニコンFマウントボディ<br>●対応レンズマウント:ニコンFマウントレンズ<br>●倍率:1.4倍<br>●露出倍数:2倍(1絞り分)<br>●レンズ構成:4群4枚<br>●コーティング:マルチコート<br>●鏡筒長さ:27mm<br>●鏡筒径:66mm<br>●質量:115g<br>●露出計連動:CPU方式、Ai方式<br>●その他連動機能:AF-S(超音波モーター)、VR対応<br>●使用制限:カメラの故障の原因となるため、テレプラス(テレコンバーター、エクステンダー)の重ねづけはしないでください<br>●AF動作不能レンズ:AF-S マイクロ ニッコール 60mm F2.8G ED ※MFでご使用ください,【送料無料】ケンコー 1.4倍 テレプラス MC4 DGX ニコン用 14XﾃﾚMC4DGXﾆｺﾝAF [14XﾃﾚMC4DGXﾆｺﾝAF]【KK9N0D18P】：エディオン　楽天市場店,【送料無料】ケンコー 1.4倍 テレプラス MC4 DGX ニコン用 14XﾃﾚMC4DGXﾆｺﾝAF [14XﾃﾚMC4DGXﾆｺﾝAF]【KK9N0D18P】,【送料無料】ケンコー 1.4倍 テレプラス MC4 DGX ニコン用 14XﾃﾚMC4DGXﾆｺﾝAF [14XﾃﾚMC4DGXﾆｺﾝAF]【KK9N0D18P】[rn]
20-42105,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_071/4960759025555_ll.jpg?fitin=700:700,221488.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ニコン 交換用レンズ PC-E Micro NIKKOR 45mm F2.8D ED PCE MC45D [PCEMC45D],　,●大きさ：約82.5 mm（最大径）×112 mm（バヨネットマウント基準面からレンズ先端まで）<BR>●重さ(g)：740<BR>●付属アクセサリー：77mmスプリング式レンズキャップ LC-77、裏ぶた LF-1、バヨネットフード HB-43、ソフトケース CL-1120<BR> <BR>,【送料無料】ニコン 交換用レンズ PC-E Micro NIKKOR 45mm F2.8D ED PCE MC45D [PCEMC45D]：エディオン　楽天市場店,【送料無料】ニコン 交換用レンズ PC-E Micro NIKKOR 45mm F2.8D ED PCE MC45D [PCEMC45D],　。【送料無料】ニコン 交換用レンズ PC-E Micro NIKKOR 45mm F2.8D ED PCE MC45D [PCEMC45D][rn]
20-42106,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_071/4960759025579_ll.jpg?fitin=700:700,221488.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ニコン デジタル一眼レフカメラ用レンズ PC-E Micro NIKKOR 85mm F2.8D PCEMC85/2.8D [PCEMC8528D],　,□商品説明<br>●撮影レンズの光軸と撮像面の関係を変化させるシフト機能、ティルト機構を搭載。建築撮影、商品撮影などに携わるプロフェッショナルユーザーのニーズに応える、いわゆる「アオリ撮影」が可能のPC-E NIKKORシリーズ。<br>●逆光等でゴーストやフレアーを効果的に軽減するナノクリスタルコート、EDレンズ1枚を採用。最短撮影距離0.39m、焦点距離85mmの撮影画角を持つ中望遠系マイクロPCレンズです。<br>●※D3X・D3・D700・D300・D90との組み合わせ時には電子制御による自動絞りが可能です。<br>□商品仕様<br>●焦点距離:85mm(DXフォーマットデジタル一眼レフ装着時127.5mmレンズの画角に相当)<br>●最大絞り:f/2.8<br>●最小絞り:f/32<br>●レンズ構成:5群6枚構成<br>●画角:28°30'(DXフォーマットカメラ装着時:18°50')<br>●最短撮影距離:0.39m<br>●絞りの羽根枚数:9枚(円形絞り)<br>●アタッチメントサイズ:77mm<br>●寸法:8.35(最大径)×10.7cm(バヨネットマウント基準面からレンズ先端まで)<br>●質量:約635g<br>●付属品:バヨネットフード HB-22、レンズキャップ LC-77、ソフトケース CL-1120、裏ぶた LF-1,【送料無料】ニコン デジタル一眼レフカメラ用レンズ PC-E Micro NIKKOR 85mm F2.8D PCEMC85/2.8D [PCEMC8528D]：エディオン　楽天市場店,【送料無料】ニコン デジタル一眼レフカメラ用レンズ PC-E Micro NIKKOR 85mm F2.8D PCEMC85/2.8D [PCEMC8528D],　。【送料無料】ニコン デジタル一眼レフカメラ用レンズ PC-E Micro NIKKOR 85mm F2.8D PCEMC85/2.8D [PCEMC8528D][rn]
20-42107,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_071/4960759025630_ll.jpg?fitin=700:700,47456.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ニコン ズームレンズ AF-SDX18-105VR [AFSDX18105VR],　,●焦点距離:18-105mm<br>●最大絞り:f/3.5-5.6<br>●最小絞り:f/22-38<br>●レンズ構成:11群15枚構成(EDレンズ1枚、非球面レンズ1枚を含む)<br>●最短撮影距離:0.45m(ズーム全域)<br>●絞りの羽根枚数:7枚(円形絞り)<br>●アタッチメントサイズ:67mm<br>●寸法:最大径7.6×8.9cm(バヨネットマウント基準面からレンズ先端まで)<br>●質量:約420g<br>●付属品:67mmスプリング式レンズキャップ、裏ぶた、バヨネットフード、ソフトケース,【送料無料】ニコン ズームレンズ AF-SDX18-105VR [AFSDX18105VR]：エディオン　楽天市場店,【送料無料】ニコン ズームレンズ AF-SDX18-105VR [AFSDX18105VR],　。【送料無料】ニコン ズームレンズ AF-SDX18-105VR [AFSDX18105VR][rn]
20-42108,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_071/4960759025432_ll.jpg?fitin=700:700,217976.8000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ニコン PC-E NIKKOR 24mmF3．5D ED PCE24F3.5D [PCE24F35D],　,●EDレンズ3枚と非球面レンズ3枚を含む最適な光学系<BR>●ナノクリスタルコートの採用により鮮明な描写を実現,【送料無料】ニコン PC-E NIKKOR 24mmF3．5D ED PCE24F3.5D [PCE24F35D]：エディオン　楽天市場店,【送料無料】ニコン PC-E NIKKOR 24mmF3．5D ED PCE24F3.5D [PCE24F35D],　。【送料無料】ニコン PC-E NIKKOR 24mmF3．5D ED PCE24F3.5D [PCE24F35D][rn]
20-42109,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_071/4960759017567_ll.jpg?fitin=700:700,154688.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ニコン AF Micro Nikkor ED 200mm F4D マクロレンズ AFﾏｲｸﾛﾆｯｺｰﾙ200MM:ﾆｺﾝ [AFMC200D],　,●フード HN-30別売<BR>●レンズ構成 8群-13枚<BR>●ED レンズ 2枚(G2・3)<BR>●非球面レンズ 0枚<BR>●画角 12°20′<BR>●焦点距離目盛り(ズーム) なし<BR>●ズーミングの作動方式 なし<BR>●絞り羽根枚数 9枚<BR>●最小絞り 32<BR>●最短撮影距離 0.5m<BR>●最大撮影倍率 1/1<BR>●フォーカス制限切替スイッチ あり<BR>●M / A モード なし,【送料無料】ニコン AF Micro Nikkor ED 200mm F4D マクロレンズ AFﾏｲｸﾛﾆｯｺｰﾙ200MM:ﾆｺﾝ [AFMC200D]：エディオン　楽天市場店,【送料無料】ニコン AF Micro Nikkor ED 200mm F4D マクロレンズ AFﾏｲｸﾛﾆｯｺｰﾙ200MM:ﾆｺﾝ [AFMC200D],　。【送料無料】ニコン AF Micro Nikkor ED 200mm F4D マクロレンズ AFﾏｲｸﾛﾆｯｺｰﾙ200MM:ﾆｺﾝ [AFMC200D][rn]
20-42110,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_031/4571137580728_ll.jpg?fitin=700:700,15447.2000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ニコン フィ-ルドスコ-プDS接眼レンズ&nbsp; 40Xワイド/50XワイドDS 40XワイドDS:ニコン [40XWDS],　,,【送料無料】ニコン フィ-ルドスコ-プDS接眼レンズ&amp;nbsp; 40Xワイド/50XワイドDS 40XワイドDS:ニコン [40XWDS]：エディオン　楽天市場店,【送料無料】ニコン フィ-ルドスコ-プDS接眼レンズ&amp;nbsp; 40Xワイド/50XワイドDS 40XワイドDS:ニコン [40XWDS],　。【送料無料】ニコン フィ-ルドスコ-プDS接眼レンズ&amp;nbsp; 40Xワイド/50XワイドDS 40XワイドDS:ニコン [40XWDS][rn]
20-42111,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_071/4960759023858_ll.jpg?fitin=700:700,117776.0000,,TV・オーディオ・カメラ > カメラ・ビデオカメラ・光学機器 > カメラ用交換レンズ,【送料無料】ニコン AFSDX12-24G D1X/H/D100専用交換レンズ AF-SDXED12-24F4G AFS DXED12-24G IF:ﾆｺﾝ【KK9N0D18P】,　,,【送料無料】ニコン AFSDX12-24G D1X/H/D100専用交換レンズ AF-SDXED12-24F4G AFS DXED12-24G IF:ﾆｺﾝ【KK9N0D18P】：エディオン　楽天市場店,【送料無料】ニコン AFSDX12-24G D1X/H/D100専用交換レンズ AF-SDXED12-24F4G AFS DXED12-24G IF:ﾆｺﾝ【KK9N0D18P】,　。【送料無料】ニコン AFSDX12-24G D1X/H/D100専用交換レンズ AF-SDXED12-24F4G AFS DXED12-24G IF:ﾆｺﾝ【KK9N0D18P】[rn]
