20-34201,,7600.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒アオイ化学工業（株）/ＡＯＩ【QM20110】(4835662)キュアマットＣ－２０ １Ｘ１０ｍ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●天然素材のヤシ繊維を使用しておりますので、環境にやさしい商品です。<br>●繊維が絡みあった構造をしており、優れた透水性を有します。<br>●軽量で取り扱いしやすいマットです。<br>●法面等の洗掘防止、吸い出し防止保護に。<br>●軟弱地盤干拓、埋め立て改良に。<br>●地盤の排水処理の水みちとして。<br>●土砂の流れ出し防止フィルターに。<br>●質量(kg):11<br>●厚み(mm):20<br>●幅×長さ(mm×m):1000×10<br>●巻径55cm<br>●色:グリーン<br>●ヤシ繊維<br>",『カード対応OK！』■〒アオイ化学工業（株）/ＡＯＩ【QM20110】(4835662)キュアマットＣ&minus;２０ １Ｘ１０ｍ 受注単位1：クローバー資材館,『カード対応OK！』■〒アオイ化学工業（株）/ＡＯＩ【QM20110】(4835662)キュアマットＣ&minus;２０ １Ｘ１０ｍ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒アオイ化学工業（株）/ＡＯＩ【QM20110】(4835662)キュアマットＣ&minus;２０ １Ｘ１０ｍ 受注単位1[rn]
20-34202,,1912.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-003】(4897102)３００Ｈ鋼用先端ソフトガード 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●軟質樹脂と中空部分によりクッション性抜群で、先端をガッチリガードします。<br>●H鋼先端の養生に。<br>●適用:300H鋼<br>●縦×横(mm):300×300<br>●質量(g):40<br>●塩化ビニール<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-003】(4897102)３００Ｈ鋼用先端ソフトガード 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-003】(4897102)３００Ｈ鋼用先端ソフトガード 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒アラオ（株）/アラオ【AR-003】(4897102)３００Ｈ鋼用先端ソフトガード 受注単位1[rn]
20-34203,,254.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-055】(4897587)鉄筋マーカー 白 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●鉄筋サイズを色分けすることにより、工事写真を分かりやすくします。<br>●全ての鉄筋サイズに兼用でき軟質樹脂性のため割れにくいです。<br>●小袋入り・JANコード付きにより管理しやすいです。<br>●鉄筋サイズの色分けに。<br>●横(mm):20<br>●縦(mm):75<br>●色:白<br>●色:白<br>●内径×外径(mm):15×19<br>●全長(mm):50<br>●質量(g):80<br>●塩化ビニール<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-055】(4897587)鉄筋マーカー 白 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-055】(4897587)鉄筋マーカー 白 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒アラオ（株）/アラオ【AR-055】(4897587)鉄筋マーカー 白 受注単位1[rn]
20-34204,,2391.2000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-037】(4897439)スラブフェンス ４００Ｈ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●樹脂製のスティックがコンクリートとハクリするため転用も可能です。<br>●スティック1本2本は連結ベルトで結合しているため、自由な長さでカット可能です。<br>●コンクリート打ち継ぎに。<br>●コンクリートのせき止めに。<br>●寸法(mm):400×1000<br>●質量(g):1600<br>●ポリプロピレン<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-037】(4897439)スラブフェンス ４００Ｈ 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-037】(4897439)スラブフェンス ４００Ｈ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒アラオ（株）/アラオ【AR-037】(4897439)スラブフェンス ４００Ｈ 受注単位1[rn]
20-34205,,7175.2000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-017】(4897234)コンパネ詰栓 小（緑）３０００個入り 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●テーパー付により入りやすく抜けにくい形状です。<br>●型枠用コンパネの穴埋めに。<br>●色:緑<br>●寸法(mm):12×9<br>●適用:小（9）<br>●質量(kg):3<br>●ポリプロピレン<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-017】(4897234)コンパネ詰栓 小（緑）３０００個入り 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-017】(4897234)コンパネ詰栓 小（緑）３０００個入り 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒アラオ（株）/アラオ【AR-017】(4897234)コンパネ詰栓 小（緑）３０００個入り 受注単位1[rn]
20-34206,,178.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒清水（株）/ＮｅｗＨｉｋａｒｉ【CR-B-16-ST】(4756631)クロームブラケット Φ１６ 止 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●最もオーソドックスなパイプ取付金具です。<br>●内径(mm):１６<br>●高さ(mm):４３<br>●A(mm):16.2<br>●B(mm):26<br>●C(mm):37.5<br>●D(mm):37<br>●適応パイプ径(mm):16<br>●質量（ｇ）：37<br>●クロームメッキ仕上げ<br>●亜鉛ダイカスト<br>●取り付け用木ねじ<br>",『カード対応OK！』■〒清水（株）/ＮｅｗＨｉｋａｒｉ【CR-B-16-ST】(4756631)クロームブラケット Φ１６ 止 受注単位1：クローバー資材館,『カード対応OK！』■〒清水（株）/ＮｅｗＨｉｋａｒｉ【CR-B-16-ST】(4756631)クロームブラケット Φ１６ 止 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒清水（株）/ＮｅｗＨｉｋａｒｉ【CR-B-16-ST】(4756631)クロームブラケット Φ１６ 止 受注単位1[rn]
20-34207,,4783.2000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒アラオ（株）/アラオ【AR-028】(4897340)収縮チューブ 折径５５ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●鉄筋などのノロ止め、サビ止めに最適です。<br>●熱によって収縮し鉄筋などにフィットします。<br>●鉄筋の養生に。<br>●色:透明<br>●対応径:折径55（～D29）<br>●長さ(m):100<br>●質量(g):600<br>●塩化ビニール<br>",『カード対応OK！』■〒アラオ（株）/アラオ【AR-028】(4897340)収縮チューブ 折径５５ 受注単位1：クローバー資材館,『カード対応OK！』■〒アラオ（株）/アラオ【AR-028】(4897340)収縮チューブ 折径５５ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒アラオ（株）/アラオ【AR-028】(4897340)収縮チューブ 折径５５ 受注単位1[rn]
20-34208,,682.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒（株）アルミス/アルミス【AP-1K】(4849981)φ４８．６ アルミキャップ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●外径48.6mmのアルミパイプをつなぐ、ジョイント金具です。<br>●作業台・作業小屋・フェンス等の骨組みに軽くて錆びにくいアルミ溶接金具でネジはステンレス仕様です。<br>●単管パイプにも使用可能です。<br>●作業台・作業小屋・フェンス等の骨組みに。<br>●単管パイプに。<br>●タイプ:キャップ<br>●外寸 縦×横×高さ（ｍｍ）:75×58×58<br>●質量(g):110<br>●アルミ<br>",『カード対応OK！』■〒（株）アルミス/アルミス【AP-1K】(4849981)φ４８．６ アルミキャップ 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）アルミス/アルミス【AP-1K】(4849981)φ４８．６ アルミキャップ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒（株）アルミス/アルミス【AP-1K】(4849981)φ４８．６ アルミキャップ 受注単位1[rn]
20-34209,,568.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒（株）アルミス/アルミス【AP-1BE】(4849965)φ４８．６ アルミエンド取付金具 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●外径48.6mmのアルミパイプをつなぐ、ジョイント金具です。<br>●作業台・作業小屋・フェンス等の骨組みに軽くて錆びにくいアルミ溶接金具でネジはステンレス仕様です。<br>●単管パイプにも使用可能です。<br>●作業台・作業小屋・フェンス等の骨組みに。<br>●単管パイプに。<br>●タイプ:エンド取付<br>●外寸 縦×横×高さ（ｍｍ）:98×58×58<br>●質量(g):190<br>●アルミ<br>",『カード対応OK！』■〒（株）アルミス/アルミス【AP-1BE】(4849965)φ４８．６ アルミエンド取付金具 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）アルミス/アルミス【AP-1BE】(4849965)φ４８．６ アルミエンド取付金具 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒（株）アルミス/アルミス【AP-1BE】(4849965)φ４８．６ アルミエンド取付金具 受注単位1[rn]
20-34210,,682.4000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒（株）アルミス/アルミス【AP-2R】(4850025)φ４８．６ アルミパイプ直ジョイント 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●外径48.6mmのアルミパイプをつなぐ、ジョイント金具です。<br>●作業台・作業小屋・フェンス等の骨組みに軽くて錆びにくいアルミ溶接金具でネジはステンレス仕様です。<br>●単管パイプにも使用可能です。<br>●作業台・作業小屋・フェンス等の骨組みに。<br>●単管パイプに。<br>●タイプ:直ジョイント<br>●外寸 縦×横×高さ（ｍｍ）:100×58×58<br>●質量(g):220<br>●アルミ<br>",『カード対応OK！』■〒（株）アルミス/アルミス【AP-2R】(4850025)φ４８．６ アルミパイプ直ジョイント 受注単位1：クローバー資材館,『カード対応OK！』■〒（株）アルミス/アルミス【AP-2R】(4850025)φ４８．６ アルミパイプ直ジョイント 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒（株）アルミス/アルミス【AP-2R】(4850025)φ４８．６ アルミパイプ直ジョイント 受注単位1[rn]
20-34211,,12524.0000,,花・ガーデン・DIY > 住宅建材・設備 > その他,『カード対応OK！』■〒アオイ化学工業（株）/ＡＯＩ【PPS1】(4835611)プロパッチシート２００Ｘ３００ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●貼り付けるだけで、クラックへの雨水の浸入を防止します。<br>●プライマーを塗布して貼り付けるだけの簡易施工で短時間での施工が可能です。<br>●コンクリート、アスファルトのクラック補修に。<br>●ポットホール充填後の飛散防止に。<br>●質量(kg):9<br>●厚み(mm):2.5<br>●縦×横(mm):200×300<br>●シート状<br>●改質石油アスファルト<br>●専用スプレータイププライマーをご使用ください。<br>",『カード対応OK！』■〒アオイ化学工業（株）/ＡＯＩ【PPS1】(4835611)プロパッチシート２００Ｘ３００ 受注単位1：クローバー資材館,『カード対応OK！』■〒アオイ化学工業（株）/ＡＯＩ【PPS1】(4835611)プロパッチシート２００Ｘ３００ 受注単位1,生産加工用品\建築金物・工場用間仕切り\建築資材。『カード対応OK！』■〒アオイ化学工業（株）/ＡＯＩ【PPS1】(4835611)プロパッチシート２００Ｘ３００ 受注単位1[rn]
