20-27801,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002833540.jpg?fitin=700:700,69502.4000,,花・ガーデン・DIY > DIY・工具 > その他,↑#『カード対応OK！』■〒鶴見製作所/ツルミ　残水吸排水用スイープポンプ　６０Ｈｚ【LSP1.4S  60HZ】(2810280) 受注単位1,,"<font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●新サイホンブレーカ機構の逆止弁により、ポンプ停止時のサイホン現象による揚水の逆流・封水抜けを防止します。<br>●スイーパ用吸込アタッチメント採用により、小さなくぼみのたまり水も吸水可能です。<br>●主要部材質にアルミダイカストおよび合成ゴムの採用により軽量化を実現しました。<br>●底板を合成ゴムで覆うことにより、本体への衝撃を吸収し、またフロアへの傷付けを防止します。",&uarr;#『カード対応OK！』■〒鶴見製作所/ツルミ　残水吸排水用スイープポンプ　６０Ｈｚ【LSP1.4S  60HZ】(2810280) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得&uarr;#『カード対応OK！』■〒鶴見製作所/ツルミ　残水吸排水用スイープポンプ　６０Ｈｚ【LSP1.4S  60HZ】(2810280) 受注単位1,工事用品\ポンプ\水中ポンプ。&uarr;#『カード対応OK！』■〒鶴見製作所/ツルミ　残水吸排水用スイープポンプ　６０Ｈｚ【LSP1.4S  60HZ】(2810280) 受注単位1[rn]
20-27802,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002833533.jpg?fitin=700:700,36332.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　５０Ｈｚ【40PUA2.15S  50HZ】(2808471) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●異物通過径は35mmです。<br>●（社）公共建築協会の水中モーターポンプ評価品です。<br>●汚物が通過しやすいハイスピン（渦流）形羽根車を採用しています。<br>●異物通過径が大きいので多様な異物を含んだ液に対応できます。<br>●独自のオイルリフター採用でメカニカルシールの長寿命を実現しました。",『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　５０Ｈｚ【40PUA2.15S  50HZ】(2808471) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　５０Ｈｚ【40PUA2.15S  50HZ】(2808471) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　５０Ｈｚ【40PUA2.15S  50HZ】(2808471) 受注単位1[rn]
20-27803,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866554.jpg?fitin=700:700,39612.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒寺田ポンプ製作所/寺田　汚物混入水用水中ポンプ　非自動　５０Ｈｚ【PX-750  50HZ(ｻﾝｿｳ200V)】(2273683) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●異物通過径は35mm（PX-150は28mm）です。<br>●接液部はすべて樹脂とステンレス（SUS304）です。<br>●吐き出し方向を垂直または水平方向のどちらでもできます。<br>●配管したままで点検・掃除ができるバックプルアウト構造です。<br>●電動機保護装置を内蔵しています。",『カード対応OK！』■〒寺田ポンプ製作所/寺田　汚物混入水用水中ポンプ　非自動　５０Ｈｚ【PX-750  50HZ(ｻﾝｿｳ200V)】(2273683) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒寺田ポンプ製作所/寺田　汚物混入水用水中ポンプ　非自動　５０Ｈｚ【PX-750  50HZ(ｻﾝｿｳ200V)】(2273683) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒寺田ポンプ製作所/寺田　汚物混入水用水中ポンプ　非自動　５０Ｈｚ【PX-750  50HZ(ｻﾝｿｳ200V)】(2273683) 受注単位1[rn]
20-27804,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866607.jpg?fitin=700:700,32148.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製雑排水用水中ハイスピンポンプ　５０ＨＺ【50PN2.4  50HZ】(2232481) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●異物通過径は10mmです。<br>●（社）公共建築協会の水中モーターポンプ評価品です。<br>●ハイスピン（渦流）形羽根車を採用し、夾雑物を含む汚水の移送・排水に適しています。<br>●独自のオイルリフター採用でメカニカルシールの長寿命を実現しました。",『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製雑排水用水中ハイスピンポンプ　５０ＨＺ【50PN2.4  50HZ】(2232481) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製雑排水用水中ハイスピンポンプ　５０ＨＺ【50PN2.4  50HZ】(2232481) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製雑排水用水中ハイスピンポンプ　５０ＨＺ【50PN2.4  50HZ】(2232481) 受注単位1[rn]
20-27805,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866606.jpg?fitin=700:700,36944.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　６０Ｈｚ【40PUA2.25  60HZ】(2808544) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●異物通過径は35mmです。<br>●（社）公共建築協会の水中モーターポンプ評価品です。<br>●汚物が通過しやすいハイスピン（渦流）形羽根車を採用しています。<br>●異物通過径が大きいので多様な異物を含んだ液に対応できます。<br>●独自のオイルリフター採用でメカニカルシールの長寿命を実現しました。",『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　６０Ｈｚ【40PUA2.25  60HZ】(2808544) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　６０Ｈｚ【40PUA2.25  60HZ】(2808544) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　６０Ｈｚ【40PUA2.25  60HZ】(2808544) 受注単位1[rn]
20-27806,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866554.jpg?fitin=700:700,30644.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒寺田ポンプ製作所/寺田　汚物混入水用水中ポンプ　非自動　５０Ｈｚ【PX-400T  50HZ(ｻﾝｿｳ200V)】(2273667) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●異物通過径は35mm（PX-150は28mm）です。<br>●接液部はすべて樹脂とステンレス（SUS304）です。<br>●吐き出し方向を垂直または水平方向のどちらでもできます。<br>●配管したままで点検・掃除ができるバックプルアウト構造です。<br>●電動機保護装置を内蔵しています。",『カード対応OK！』■〒寺田ポンプ製作所/寺田　汚物混入水用水中ポンプ　非自動　５０Ｈｚ【PX-400T  50HZ(ｻﾝｿｳ200V)】(2273667) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒寺田ポンプ製作所/寺田　汚物混入水用水中ポンプ　非自動　５０Ｈｚ【PX-400T  50HZ(ｻﾝｿｳ200V)】(2273667) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒寺田ポンプ製作所/寺田　汚物混入水用水中ポンプ　非自動　５０Ｈｚ【PX-400T  50HZ(ｻﾝｿｳ200V)】(2273667) 受注単位1[rn]
20-27807,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866550.jpg?fitin=700:700,85266.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒寺田ポンプ製作所/寺田　ステンレス水中ポンプ（ＳＵＳ３０４）　５０Ｈｚ【CS-750  50HZ】(2273527) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●接液部はステンレス製ですから、耐食用ポンプとして家庭用から工業用まで幅広い用途に適応します。<br>●電動機保護装置を内蔵しています。<br>●外筒はステンレス鋼板、上部および底面緩衝ゴムです。<br>●すき間腐食の心配のない構造です。<br>●異物が詰りにくいセミオープン形インペラを採用しました。",『カード対応OK！』■〒寺田ポンプ製作所/寺田　ステンレス水中ポンプ（ＳＵＳ３０４）　５０Ｈｚ【CS-750  50HZ】(2273527) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒寺田ポンプ製作所/寺田　ステンレス水中ポンプ（ＳＵＳ３０４）　５０Ｈｚ【CS-750  50HZ】(2273527) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒寺田ポンプ製作所/寺田　ステンレス水中ポンプ（ＳＵＳ３０４）　５０Ｈｚ【CS-750  50HZ】(2273527) 受注単位1[rn]
20-27808,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866605.jpg?fitin=700:700,30005.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚水用水中ポンプ　（単相１００Ｖ）　５０ＨＺ【40PSF2.25S  50HZ】(2232341) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●クローズ羽根車を装備した、バンクスシリーズの中での最高揚程を発揮します。<br>●独自のオイルリフター採用でメカニカルシールの長寿命を実現しました。",『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚水用水中ポンプ　（単相１００Ｖ）　５０ＨＺ【40PSF2.25S  50HZ】(2232341) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚水用水中ポンプ　（単相１００Ｖ）　５０ＨＺ【40PSF2.25S  50HZ】(2232341) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚水用水中ポンプ　（単相１００Ｖ）　５０ＨＺ【40PSF2.25S  50HZ】(2232341) 受注単位1[rn]
20-27809,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866608.jpg?fitin=700:700,27657.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　６０ＨＺ【40PU2.15  60HZ】(2232251) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●異物通過径は35mmです。<br>●（社）公共建築協会の水中モーターポンプ評価品です。<br>●汚物が通過しやすいハイスピン（渦流）形羽根車を採用しています。<br>●異物通過径が大きいので多様な異物を含んだ液に対応できます。<br>●独自のオイルリフター採用でメカニカルシールの長寿命を実現しました。",『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　６０ＨＺ【40PU2.15  60HZ】(2232251) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　６０ＨＺ【40PU2.15  60HZ】(2232251) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒鶴見製作所/ツルミ　樹脂製汚物用水中ハイスピンポンプ　６０ＨＺ【40PU2.15  60HZ】(2232251) 受注単位1[rn]
20-27810,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002833536.jpg?fitin=700:700,58174.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒鶴見製作所/ツルミ　ステンレス製水中ハイスピンポンプ　６０ＨＺ【50SQ2.4S  60HZ】(2413868) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●小型設計による軽耐食性水中ステンレスポンプです。<br>●接液部はステンレスをプレス加工していますから、さびにくく軽量で持ち運びが容易です。<br>●夾雑物が詰まりにくいハイスピン構造です。<br>●独自のオイルリフター採用でメカニカルシールの長寿命を実現しました。",『カード対応OK！』■〒鶴見製作所/ツルミ　ステンレス製水中ハイスピンポンプ　６０ＨＺ【50SQ2.4S  60HZ】(2413868) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒鶴見製作所/ツルミ　ステンレス製水中ハイスピンポンプ　６０ＨＺ【50SQ2.4S  60HZ】(2413868) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒鶴見製作所/ツルミ　ステンレス製水中ハイスピンポンプ　６０ＨＺ【50SQ2.4S  60HZ】(2413868) 受注単位1[rn]
20-27811,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002866550.jpg?fitin=700:700,75066.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒寺田ポンプ製作所/寺田　ステンレス水中ポンプ　（ＳＵＳ３０４）　６０Ｈｚ【CS-400  60HZ】(2273519) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●接液部はステンレス製ですから、耐食用ポンプとして家庭用から工業用まで幅広い用途に適応します。<br>●電動機保護装置を内蔵しています。<br>●外筒はステンレス鋼板、上部および底面緩衝ゴムです。<br>●すき間腐食の心配のない構造です。<br>●異物が詰りにくいセミオープン形インペラを採用しました。",『カード対応OK！』■〒寺田ポンプ製作所/寺田　ステンレス水中ポンプ　（ＳＵＳ３０４）　６０Ｈｚ【CS-400  60HZ】(2273519) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒寺田ポンプ製作所/寺田　ステンレス水中ポンプ　（ＳＵＳ３０４）　６０Ｈｚ【CS-400  60HZ】(2273519) 受注単位1,工事用品\ポンプ\水中ポンプ。『カード対応OK！』■〒寺田ポンプ製作所/寺田　ステンレス水中ポンプ　（ＳＵＳ３０４）　６０Ｈｚ【CS-400  60HZ】(2273519) 受注単位1[rn]
