20-164101,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_149/4969887837733_ll.jpg?fitin=700:700,410.4000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ 電源コード(2P・ストレートコネクタ・1m) KB-DM2S-1 [KBDM2S1],,□商品説明<br>●トラッキング火災予防絶縁キャップが付いた安全型電源コードです。<br>●各社ノートパソコン、デジカメ、ハードディスクなどのACアダプタ用電源コードとしてご使用になれます。<br>□商品仕様<br>●対応機種:ACインレット(メガネ型コネクタ)を持つ機器のACアダプタ<br>●定格容量:125V・7A(最大700Wまで使用可能)<br>●プラグ仕様:ACインレット(メガネ型・ストレートコネクタ)・2Pオス(絶縁キャップ付き)<br>●電源コード長:約1m(VCTFK 二重被覆コード),サンワサプライ 電源コード(2P・ストレートコネクタ・1m) KB-DM2S-1 [KBDM2S1]：エディオン　楽天市場店,サンワサプライ 電源コード(2P・ストレートコネクタ・1m) KB-DM2S-1 [KBDM2S1],サンワサプライ 電源コード(2P・ストレートコネクタ・1m) KB-DM2S-1 [KBDM2S1][rn]
20-164102,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_139/4969887848319_ll.jpg?fitin=700:700,3092.8000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ RS-232Cケーブル(25pin/モデム・TA・切替器・5m) KRS-003K2 [KRS003K2],,●D-sub25pinオス・オス、ストレート全結線タイプのRS232Cケーブルです。<br>●Windows搭載(DOS/V)パソコンとモデム・TAなどの周辺機器(DCE)または、切替器(SWW-21R等)を接続します。(全ピン結線仕様)<br>  ※ターミナルアダプタ(TA)との接続にはKRS-101-07K/101K2が対応します。(TAとの接続には2m以下のケーブルをご使用ください)<br>●銅製の高密度編組みシールド材の内側に密閉型のアルミシールド処理を施した二重シールドケーブルで、低域から高域まで、ほとんどのノイズから大切なデータを守ります。<br>●内部を樹脂モールドで固め、さらに全面シールド処理を施したモールドコネクタなので、外部干渉を防ぎノイズ対策も万全です。耐振動・耐衝撃性にも優れています。<br>●サビにも強く、経年変化による信号劣化の心配が少ない金メッキ処理を施したピン(コンタクト)を使用しています。<br>●RoHS指令に対応した製品です。<br>●ケーブル長:5m<br>●コネクタ形状:D-sub25pinオスミリネジ(M2.6)-D-sub25pinオスミリネジ(M2.6)<br>●ケーブル直径:8mm<br>●結線:ストレート全結線<br>●ケーブル規格:非UL規格<br>●対応機種:各社Windows搭載(DOS/V)パソコン、NECPC98-NXシリーズなど<br>  ※D-sub25pinメスシリアル(RS-232C)ポートを持つ機種。,サンワサプライ RS-232Cケーブル(25pin/モデム・TA・切替器・5m) KRS-003K2 [KRS003K2]：エディオン　楽天市場店,サンワサプライ RS-232Cケーブル(25pin/モデム・TA・切替器・5m) KRS-003K2 [KRS003K2],サンワサプライ RS-232Cケーブル(25pin/モデム・TA・切替器・5m) KRS-003K2 [KRS003K2][rn]
20-164103,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_063/4953103715233_ll.jpg?fitin=700:700,341.6000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム 超小型アダプタ AD-D9FF [ADD9FF],,□商品説明<br>●D-Sub9ピンオスのコネクタを持つケーブルを延長・変換するためのアダプタです。<br>□商品仕様<br>●対応機種:D-Sub9ピンオスのコネクタを持つケーブル<br>●コネクタ仕様:D-Sub9ピンメス - D-Sub9ピンメス,エレコム 超小型アダプタ AD-D9FF [ADD9FF]：エディオン　楽天市場店,エレコム 超小型アダプタ AD-D9FF [ADD9FF],エレコム 超小型アダプタ AD-D9FF [ADD9FF][rn]
20-164104,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_081/4969887846223_ll.jpg?fitin=700:700,636.0000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ ジェンダーチェンジャー（D-sub系コネクタ） AD25S-FF [AD25SFF],,□商品説明<br>●D-sub25pinオスのコネクタを持ったケーブルを延長・変換する際に使用します。<br>●RoHS指令に対応した製品です。<br>□商品仕様<br>●コネクタ形状：D-sub25pinメスミリナット（M2.6）-D-sub25pinメスミリナット（M2.6）<br>●結線：ストレート全結線<br>●対応機種：D-sub25pinオスコネクタを持つパソコン、周辺機器、ケーブル,サンワサプライ ジェンダーチェンジャー（D-sub系コネクタ） AD25S-FF [AD25SFF]：エディオン　楽天市場店,サンワサプライ ジェンダーチェンジャー（D-sub系コネクタ） AD25S-FF [AD25SFF],サンワサプライ ジェンダーチェンジャー（D-sub系コネクタ） AD25S-FF [AD25SFF][rn]
20-164105,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_149/4969887837801_ll.jpg?fitin=700:700,652.0000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ 電源コード(3P・ストレートコネクタ・2m) KB-DM3S-2 [KBDM3S2],,□商品説明<br>●トラッキング火災予防絶縁キャップが付いた安全型電源コードです。<br>●各社ノートパソコン、デジカメ、ハードディスクなどのACアダプタ用電源コードとして使用できます。<br>□商品仕様<br>●対応機器:ACインレット(アース付きメガネ型コネクタ)を持つ機器のACアダプタ<br>●定格容量:125V・7A(最大700Wまで使用可能)<br>●コネクタ仕様:ACインレット(アース付きメガネ型・ストレートコネクタ)・2Pオス(絶縁キャップ付き・アースコード付き)<br>●電源コード長:2m(VCTFK 二重被覆コード),サンワサプライ 電源コード(3P・ストレートコネクタ・2m) KB-DM3S-2 [KBDM3S2]：エディオン　楽天市場店,サンワサプライ 電源コード(3P・ストレートコネクタ・2m) KB-DM3S-2 [KBDM3S2],サンワサプライ 電源コード(3P・ストレートコネクタ・2m) KB-DM3S-2 [KBDM3S2][rn]
20-164106,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_130/4969887843703_ll.jpg?fitin=700:700,11404.8000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,【送料無料】サンワサプライ RS-232Cケーブル（TA・モデム用・10m） KRS-3110FN [KRS3110FN],,□商品説明<br>●Windows搭載（DOS/V）パソコン本体とモデムなどの周辺機器（DCE）を接続する際、またターミナルアダプタ（TA）を接続するケーブルです。<br>オムロン、アイワなどのモデムに対応しています。<br>東芝純正PWS5452に準拠しています。<br>●銅製の高密度編組みシールド材の内側に密閉型のアルミシールド処理を施した二重シールドケーブルで、低域から高域まで、ほとんどのノイズから大切なデータを守ります。<br>●芯線を2本ずつよりあわせたノイズに強いツイストペア線を使用しています。<br>●メタル処理を施してあり、外部ノイズに強く、電波障害（EMI）対策にも万全なFCC対策品です。ケーブルシェルの取り外し可能で内部結線仕様の変更をすることができます。<br>※セントロニクスコネクタは、メタルシールドコネクタです。<br>●米国MIL規格に準拠の切削ピンを使用することにより、接点ノイズをシャットアウトします。もちろんサビや経年変化による信号劣化などにも強い金メッキ処理を施しています。<br>●ケーブルから伝送されるノイズを効果的に吸収するノイズフィルターの機能を持つフェライトコアが装着されています。<br>●簡素化した簡易包装パッケージで、使用後のごみも減らせて開梱作業も簡単です。<br>●RoHS指令に対応した製品です。<br>＜ご注意＞<br>※TAの接続にはケーブル長が影響しますので、2m以内のケーブルをご使用ください。<br>□商品仕様<br>●ケーブル長：10m<br>●コネクタ形状：<br>D-sub9pinメスインチネジ（4-40）-<br>D-sub25pinオスミリネジ（M2.6）<br>●ケーブル直径：7.4mm<br>●ケーブル規格：UL2464<br>●結線：モデム-TA用結線,【送料無料】サンワサプライ RS-232Cケーブル（TA・モデム用・10m） KRS-3110FN [KRS3110FN]：エディオン　楽天市場店,【送料無料】サンワサプライ RS-232Cケーブル（TA・モデム用・10m） KRS-3110FN [KRS3110FN],【送料無料】サンワサプライ RS-232Cケーブル（TA・モデム用・10m） KRS-3110FN [KRS3110FN][rn]
20-164107,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_139/4969887849521_ll.jpg?fitin=700:700,3956.8000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,【送料無料】サンワサプライ SCSIケーブル(1m) KB-SHH1K [KBSHH1K],,●セントロニクスハーフ50pinのSCSI機器同士を接続するケーブルです。<br>●SCSI規格に対応したハイインピーダンス仕様のケーブルを使用しています。<br>●銅製の高密度編組みシールド材の内側に密閉型のアルミシールド処理を施した二重シールドケーブルで、低域から高域まで、ほとんどのノイズから大切なデータを守ります。<br>●芯線を2本ずつよりあわせたノイズに強いツイストペア線を使用しています。<br>●コネクタ内部をメタルカバーとプラスチックカバーで覆って(二重構造)いるシールドコネクタで、EMI対策も万全です。<br>●サビにも強く、経年変化による信号劣化の心配が少ない金メッキ処理を施したピン(コンタクト)を使用しています。<br>●ケーブル長:1m<br>●コネクタ形状:セントロニクスハーフ50pinオス-セントロニクスハーフ50pinオス<br>●ケーブル直径:9.2mm<br>●ケーブル規格:UL20276<br>●結線:ストレート全結線<br>●対応機種:SCSI、SCSI-2(FastSCSI)、SCSI-3(UltraSCSI)対応<br>〈SCSI機器〉DOS/Vパソコン、NECPC98-NXシリーズ、NECPC-98シリーズ、AppleMacシリーズ等のSCSI周辺機器,【送料無料】サンワサプライ SCSIケーブル(1m) KB-SHH1K [KBSHH1K]：エディオン　楽天市場店,【送料無料】サンワサプライ SCSIケーブル(1m) KB-SHH1K [KBSHH1K],【送料無料】サンワサプライ SCSIケーブル(1m) KB-SHH1K [KBSHH1K][rn]
20-164108,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_139/4969887849477_ll.jpg?fitin=700:700,3438.4000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ SCSIケーブル(0．6m) KB-SPP06K [KBSPP06K],,●ピンタイプハーフ50pinのSCSI機器同士を接続するケーブルです。<br>●SCSI規格に対応したハイインピーダンス仕様のケーブルを使用しています。<br>●銅製の高密度編組みシールド材の内側に密閉型のアルミシールド処理を施した二重シールドケーブルで、低域から高域まで、ほとんどのノイズから大切なデータを守ります。<br>●芯線を2本ずつよりあわせたノイズに強いツイストペア線を使用しています。<br>●コネクタ内部をメタルカバーとプラスチックカバーで覆って(二重構造)いるシールドコネクタで、EMI対策も万全です。<br>●サビにも強く、経年変化による信号劣化の心配が少ない金メッキ処理を施したピン(コンタクト)を使用しています。<br>●ケーブル長:0.6m<br>●コネクタ形状:ピンタイプハーフ50pinオス-ピンタイプハーフ50pinオス<br>●ケーブル直径:9.5mm<br>●ケーブル規格:UL20276<br>●結線:ストレート全結線<br>●対応機種:SCSI、SCSI-2(FastSCSI)、SCSI-3(UltraSCSI)対応<br>＜SCSI機器＞ DOS/Vパソコン、NECPC98-NXシリーズ、NECPC-98シリーズ、AppleMacシリーズ等のSCSI周辺機器,サンワサプライ SCSIケーブル(0．6m) KB-SPP06K [KBSPP06K]：エディオン　楽天市場店,サンワサプライ SCSIケーブル(0．6m) KB-SPP06K [KBSPP06K],サンワサプライ SCSIケーブル(0．6m) KB-SPP06K [KBSPP06K][rn]
20-164109,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_126/4969887834169_ll.jpg?fitin=700:700,1042.4000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,サンワサプライ 電源コード（3P・2m） ブラック KB-D3215A [KBD3215A]【KK9N0D18P】,,□商品説明<br>●サーバーやパソコン、周辺機器とコンセントを接続する15Aに対応した2mの電源コードです。<br>●IEC規格（IECC13）の差込口に対応した機器に接続できます。<br>●簡素化した簡易包装パッケージで、使用後のごみも減らせて開梱作業も簡単です。<br>●RoHS指令に対応した製品です。<br>□商品仕様<br>●カラー：ブラック<br>●定格容量：15A・125V（1500Wまで）<br>●コネクタ仕様：3Pメス（IECC13）<br>●プラグ仕様：3Pオス（アースピン付き）<br>●電源コード長：2m<br>●認証：PSE<br>※本製品は日本国内仕様です。国外では使用できません。,サンワサプライ 電源コード（3P・2m） ブラック KB-D3215A [KBD3215A]【KK9N0D18P】：エディオン　楽天市場店,サンワサプライ 電源コード（3P・2m） ブラック KB-D3215A [KBD3215A]【KK9N0D18P】,サンワサプライ 電源コード（3P・2m） ブラック KB-D3215A [KBD3215A]【KK9N0D18P】[rn]
20-164110,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_061/4953103257108_ll.jpg?fitin=700:700,967.2000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,エレコム EU RoHS指令準拠 D-Sub15ピン(ミニ)ケーブル（1．5m) CAC-15BK/RS [CAC15BKRS],,□商品説明<br>●従来からあるRGBアナログ入出力を持つPCとディスプレイを接続するD-Sub15ピン（ミニ）ケーブルです。D-Sub15ピン（ミニ）コネクタのアナログ出力端子を持つパソコンと入力端子を持つディスプレイを接続可能です。<br>● EUのRoHS指令に準拠した環境にやさしい製品です。電気・電子機器に関する特定有害物質の使用制限についてEU（欧州連合）が決めた「RoHS指令」に準拠し、鉛（Pb）、水銀（Hg）などの6種類の物質の使用を制限した材料を使用しています。<br>●製品パッケージを簡易タイプのものとし、開梱作業がスムーズに行えるだけでなく、法人市場での一括導入でも大量のゴミを出さずに済むようになっています。<br>●ケーブル直径わずか「4.5mm」と、従来のスタンダードなVGAディスプレイケーブルに比べ、大幅なスリム化を実現し、狭い場所でも簡単に取り回しできるようになりました。<br>●ノイズを低減する2重シールドケーブルを採用しています。<br>●高周波ノイズを吸収する効果があるフェライトコアを両端に装備しています。<br>●サビなどに強く信号劣化を抑える金メッキピンを採用しています。<br>□商品仕様<br>●対応機器:D-Sub15ピン(ミニ)の入出力端子を持つパソコン、ディスプレイ、プロジェクターなど<br>●コネクタ形状:D-Sub15ピン(ミニ)オス - D-Sub15ピン(ミニ)オス<br>●ケーブル直径:4.5mm,エレコム EU RoHS指令準拠 D-Sub15ピン(ミニ)ケーブル（1．5m) CAC-15BK/RS [CAC15BKRS]：エディオン　楽天市場店,エレコム EU RoHS指令準拠 D-Sub15ピン(ミニ)ケーブル（1．5m) CAC-15BK/RS [CAC15BKRS],エレコム EU RoHS指令準拠 D-Sub15ピン(ミニ)ケーブル（1．5m) CAC-15BK/RS [CAC15BKRS][rn]
20-164111,http://tshop.r10s.jp/edion/cabinet/goods/ll/img_053/4930393932632_ll.jpg?fitin=700:700,198.4000,,パソコン・周辺機器 > PCアクセサリー > ケーブル > その他,協和電線 壁用モール2 HLA-WM-2WH [HLAWM2WH],,□商品説明<br>●壁や立ち上がり部分に配線するケーブルをスッキリとまとめてプロテクトします。<br>●釘で固定できない面にも最適です。<br>●配線作業が簡単です。<br>□商品仕様<br>●最大収納本数:LANケーブル4ペア3本(収納本数は当社製ケーブルを使用した場合の目安です。布設の際には余裕をもってご使用ください。)<br>●長さ:1m<br>●全幅:21mm<br>●カラー:ホワイト<br>●テープ付<br>●※LANケーブルは付属しません。,協和電線 壁用モール2 HLA-WM-2WH [HLAWM2WH]：エディオン　楽天市場店,協和電線 壁用モール2 HLA-WM-2WH [HLAWM2WH],協和電線 壁用モール2 HLA-WM-2WH [HLAWM2WH][rn]
