20-52201,,70955.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』##■〒（株）スイデン/スイデン 【JCO-90M】(4699319)スイデンオカモトブロア ＪＣＯ－９０Ｍ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●小型、軽量で低価格な汎用送風機です。<br>●工場・建物などの空調・換気、一般の送・排風用。<br>●最大風量59/68m3/min最高静圧1.63/2.35kPa<br>●電源(V):三相200<br>●吐出口外径(mm):φ224<br>●最大風量([[立米]]/min)50/60Hz:59/68<br>●最大静圧(kPa)50/60Hz:1.63/2.35<br>●出力(kW):3.7<br>●ファン形状：多翼ファン<br>",『カード対応OK！』##■〒（株）スイデン/スイデン 【JCO-90M】(4699319)スイデンオカモトブロア ＪＣＯ&minus;９０Ｍ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒（株）スイデン/スイデン 【JCO-90M】(4699319)スイデンオカモトブロア ＪＣＯ&minus;９０Ｍ 受注単位1,オフィス住設用品\環境改善機器\送風機。『カード対応OK！』##■〒（株）スイデン/スイデン 【JCO-90M】(4699319)スイデンオカモトブロア ＪＣＯ&minus;９０Ｍ 受注単位1[rn]
20-52202,,421603.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』##∀■〒フルタ電機（株）/フルタ 【CLA22】(4815050)コンプレス ２．２ｋＷ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●洗浄後の水切りなどは断然省エネです。<br>●騒音65～75dB時、振動は15μm以下です。<br>●廃油の発生が無く、環境にも優しいです。<br>●インバータ制御で風量調節が容易です。<br>●押出成型ラインや乾燥ラインでの連続低圧エアブローに。<br>●加工ラインや洗浄ラインの断続低圧エアブローに。<br>●電源(V):三相200<br>●最大風量([[立米]]/min)50/60Hz:5.0<br>●最大静圧(kPa)50/60Hz:21.5<br>●出力(kW):2.2<br>●消費電力(W)(50/60Hz):*<br>●騒音値(dB(A))(50/60Hz):60～75<br>●ハネ径(cm):*<br>●質量(kg):62<br>",『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLA22】(4815050)コンプレス ２．２ｋＷ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLA22】(4815050)コンプレス ２．２ｋＷ 受注単位1,オフィス住設用品\環境改善機器\送風機。『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLA22】(4815050)コンプレス ２．２ｋＷ 受注単位1[rn]
20-52203,,52584.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』##∀■〒フルタ電機（株）/フルタ 【CLN-207】(4815092)コンプレス専用ノズル 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●質量(kg):1.2<br>●全長(mm):260<br>●スリット部長さ(mm):200<br>●吸込口径:φ75<br>●適合本体:CLA37<br>●本体:アルミ<br>●ねじ類:ステンレス<br>●パッキン:ノンアスベストガスケット<br>●吐出口板:ステンレス<br>",『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-207】(4815092)コンプレス専用ノズル 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-207】(4815092)コンプレス専用ノズル 受注単位1,オフィス住設用品\環境改善機器\送風機。『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-207】(4815092)コンプレス専用ノズル 受注単位1[rn]
20-52204,,52584.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』##∀■〒フルタ電機（株）/フルタ 【CLN-407】(4815114)コンプレス専用ノズル 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●質量(kg):2.2<br>●全長(mm):460<br>●スリット部長さ(mm):400<br>●吸込口径:φ75<br>●適合本体:CLA37<br>●本体:アルミ<br>●ねじ類:ステンレス<br>●パッキン:ノンアスベストガスケット<br>●吐出口板:ステンレス<br>",『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-407】(4815114)コンプレス専用ノズル 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-407】(4815114)コンプレス専用ノズル 受注単位1,オフィス住設用品\環境改善機器\送風機。『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-407】(4815114)コンプレス専用ノズル 受注単位1[rn]
20-52205,,43600.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』##■〒（株）スイデン/スイデン 【JCO-100F】(4699289)スイデンオカモトブロア ＪＣＯ－１００Ｆ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は規定外の為別途送料\1080がかかります。</font><br>※追加送料は別途当店からのメールで訂正されます。</b><br><br><br>●小型、軽量で低価格な汎用送風機です。<br>●工場・建物などの空調・換気、一般の送・排風用。<br>●最大風量53/58m3/min最高静圧0.47/0.72kPa<br>●電源(V):三相200<br>●吐出口外径(mm):280×170<br>●最大風量([[立米]]/min)50/60Hz:53/58<br>●最大静圧(kPa)50/60Hz:0.47/0.72<br>●出力(kW):0.75<br>●ファン形状：多翼ファン<br>",『カード対応OK！』##■〒（株）スイデン/スイデン 【JCO-100F】(4699289)スイデンオカモトブロア ＪＣＯ&minus;１００Ｆ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##■〒（株）スイデン/スイデン 【JCO-100F】(4699289)スイデンオカモトブロア ＪＣＯ&minus;１００Ｆ 受注単位1,オフィス住設用品\環境改善機器\送風機。『カード対応OK！』##■〒（株）スイデン/スイデン 【JCO-100F】(4699289)スイデンオカモトブロア ＪＣＯ&minus;１００Ｆ 受注単位1[rn]
20-52206,,43820.8000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』##∀■〒フルタ電機（株）/フルタ 【CLN-075】(4815076)コンプレス専用ノズル 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><font size=""4"" color=""""><b>※こちらの商品はメーカー直送品となります。ご入金確認後のお手配です。</b></font><br><br><font size=""4"" color=""""><b>※こちらの商品は配送地域によって送料が別途発生する場合があります。詳しくはお問い合わせください。</b></font><br><br>●質量(kg):0.7<br>●全長(mm):330<br>●吸込口径(mm):φ50<br>●本体:SUS<br>●ニップル:樹脂（黒色）<br>",『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-075】(4815076)コンプレス専用ノズル 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-075】(4815076)コンプレス専用ノズル 受注単位1,オフィス住設用品\環境改善機器\送風機。『カード対応OK！』##&forall;■〒フルタ電機（株）/フルタ 【CLN-075】(4815076)コンプレス専用ノズル 受注単位1[rn]
20-52207,http://tshop.r10s.jp/clover9608/cabinet/yuka-1/a1826lib.jpg?fitin=700:700,6836.0000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』■〒ボッシュ【A1826LIB】リチウムイオンバッテリー　18V　2.6Ah　スライド式,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>●消費電力(W):-<br>
●電圧(V):18<br>
●電源(V):-<br>
●種類:電池パック<br>
●容量(Ah):2.6<br>
●質量:0.6Kg<br>
<br>",『カード対応OK！』■〒ボッシュ【A1826LIB】リチウムイオンバッテリー　18V　2.6Ah　スライド式：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ボッシュ【A1826LIB】リチウムイオンバッテリー　18V　2.6Ah　スライド式,作業用品\電動工具・油圧工具\インパクトドライバー。『カード対応OK！』■〒ボッシュ【A1826LIB】リチウムイオンバッテリー　18V　2.6Ah　スライド式[rn]
20-52208,http://tshop.r10s.jp/clover9608/cabinet/yuka-1/a1813lib.jpg?fitin=700:700,5530.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』■〒ボッシュ【A1813LIB】リチウムイオンバッテリー　18V　1.3Ah　スライド式,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>●電圧(V):18<br>
●消費電力(W):-<br>
●電源(V):-<br>
●種類:電池パック<br>
●容量(Ah):1.3<br>
●質量:0.3kg<br>
<br>",『カード対応OK！』■〒ボッシュ【A1813LIB】リチウムイオンバッテリー　18V　1.3Ah　スライド式：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ボッシュ【A1813LIB】リチウムイオンバッテリー　18V　1.3Ah　スライド式,作業用品\電動工具・油圧工具\インパクトドライバー。『カード対応OK！』■〒ボッシュ【A1813LIB】リチウムイオンバッテリー　18V　1.3Ah　スライド式[rn]
20-52209,http://tshop.r10s.jp/clover9608/cabinet/img61258527.jpg?fitin=700:700,6566.4000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』■〒ボッシュ【A1413LIB】リチウムイオンバッテリー　14.4V　1.3Ah　スライド式,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",『カード対応OK！』■〒ボッシュ【A1413LIB】リチウムイオンバッテリー　14.4V　1.3Ah　スライド式：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ボッシュ【A1413LIB】リチウムイオンバッテリー　14.4V　1.3Ah　スライド式,作業用品\電動工具・油圧工具\インパクトドライバー。『カード対応OK！』■〒ボッシュ【A1413LIB】リチウムイオンバッテリー　14.4V　1.3Ah　スライド式[rn]
20-52210,,165337.6000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』■〒育良精機（株）/育良【IS-SC19LE】(4855698)コードレス鉄筋カッター ＩＳ－ＳＣ１９ＬＥ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●リチウムイオン電池を採用しています。<br>●切断能力(mm):SD345、D6～D19<br>●切断速度(秒):8<br>●バッテリー電圧(V):DC18<br>●質量(kg):9.5<br>●寸法:368×292×98mm<br>●一回の充電でD19鉄筋を70回切断可能です。<br>●電池パック(LIB1830)×1個<br>●充電器(LBC1814)<br>●六角棒レンチ＃4<br>●スパナ＃17<br>●ケース<br>",『カード対応OK！』■〒育良精機（株）/育良【IS-SC19LE】(4855698)コードレス鉄筋カッター ＩＳ&minus;ＳＣ１９ＬＥ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒育良精機（株）/育良【IS-SC19LE】(4855698)コードレス鉄筋カッター ＩＳ&minus;ＳＣ１９ＬＥ 受注単位1,作業用品\電動工具・油圧工具\鉄筋加工機。『カード対応OK！』■〒育良精機（株）/育良【IS-SC19LE】(4855698)コードレス鉄筋カッター ＩＳ&minus;ＳＣ１９ＬＥ 受注単位1[rn]
20-52211,http://tshop.r10s.jp/clover9608/cabinet/yuka-1/gws12-125ci.jpg?fitin=700:700,24883.2000,,花・ガーデン・DIY > DIY・工具 > 電動工具 > その他,『カード対応OK！』■〒ボッシュ【GWS12-125CI】電子ディスクグラインダー,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>3つの安全機構で最も安全な作業が可能です<br>
実効出力がさらに高まった新型モーター<br>
防振サイドハンドルで疲れにくい<br>
コンスタントスピードで作業効率アップ<br>
始動時のいやな反動を抑えるソフトスタート<br>
<br>",『カード対応OK！』■〒ボッシュ【GWS12-125CI】電子ディスクグラインダー：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ボッシュ【GWS12-125CI】電子ディスクグラインダー,作業用品\電動工具・油圧工具\ディスクグラインダー。『カード対応OK！』■〒ボッシュ【GWS12-125CI】電子ディスクグラインダー[rn]
