20-29201,http://tshop.r10s.jp/clover9608/cabinet/pb1/t010002606124.jpg?fitin=700:700,6044.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　カーボンテープテープ　厚み１．２Ｘ幅５０Ｘ３０ｍ【TCT-50】(2871726) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●優れた耐炎性があります。<br>●柔軟な感触を持ち、細い配管や狭いスペースにも容易に施工できます。<br>●ガラス繊維のような皮膚刺激がありません。<br>●有機溶剤、弱アルカリ、弱酸性物質に抵抗性があります。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　カーボンテープテープ　厚み１．２Ｘ幅５０Ｘ３０ｍ【TCT-50】(2871726) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　カーボンテープテープ　厚み１．２Ｘ幅５０Ｘ３０ｍ【TCT-50】(2871726) 受注単位1,(2871726)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　カーボンテープテープ　厚み１．２Ｘ幅５０Ｘ３０ｍ【TCT-50】(2871726) 受注単位1[rn]
20-29202,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002659770.jpg?fitin=700:700,1633.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』タブチ/ＴＢＣ　ワンタッチ継手チ－ズ【OT10-T】,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>",『カード対応OK！』タブチ/ＴＢＣ　ワンタッチ継手チ&minus;ズ【OT10-T】：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』タブチ/ＴＢＣ　ワンタッチ継手チ&minus;ズ【OT10-T】,工事用品\管工機材\水道配管資材。『カード対応OK！』タブチ/ＴＢＣ　ワンタッチ継手チ&minus;ズ【OT10-T】[rn]
20-29203,,264.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPS-H7.5R3-S】(4877870)配管用ステッカー 方向表示 暗い赤 蒸気用 小 ５枚入 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●水・熱に強いアルミ製です。<br>●管内の物質の流れ方向を矢印で表示することができます。<br>●各種配管の表示に<br>●色:暗い赤<br>●縦(mm):40<br>●横(mm):80<br>●タイプ:蒸気用<br>●シール<br>●アルミ<br>",『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPS-H7.5R3-S】(4877870)配管用ステッカー 方向表示 暗い赤 蒸気用 小 ５枚入 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPS-H7.5R3-S】(4877870)配管用ステッカー 方向表示 暗い赤 蒸気用 小 ５枚入 受注単位1,工事用品\管工機材\バルブ開閉札。『カード対応OK！』■〒トラスコ中山（株）/ＴＲＵＳＣＯ【TPS-H7.5R3-S】(4877870)配管用ステッカー 方向表示 暗い赤 蒸気用 小 ５枚入 受注単位1[rn]
20-29204,http://tshop.r10s.jp/clover9608/cabinet/pb8/t010005436597.jpg?fitin=700:700,370.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　バルブ開閉表示板　常時閉　緑地　５枚組　３０Ф【T855-25】(4155645) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●耐水性・耐久性に優れ、衝撃に強いエコユニボード素材を採用しています。<br>●裏返しになっても確認できる両面表示です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　バルブ開閉表示板　常時閉　緑地　５枚組　３０Ф【T855-25】(4155645) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　バルブ開閉表示板　常時閉　緑地　５枚組　３０Ф【T855-25】(4155645) 受注単位1,(4155645)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　バルブ開閉表示板　常時閉　緑地　５枚組　３０Ф【T855-25】(4155645) 受注単位1[rn]
20-29205,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004383168.jpg?fitin=700:700,1094.4000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』###■〒積水化学工業/Ｋセキスイ　エスロミンクＬＴＱ保温チューブ５０　内径６１ｍｍ　２．０ｍ【LTQ50】(3801357) 受注単位1,,"<br><font size=""4"" color=""""><b>※こちらの商品は規定外の為、1～10個まで\2160、11～20個までは\4320の別途送料がかかります。<br>それ以上の個数をご希望の際は当店までお問い合わせください。</b></font><br> ※追加送料は別途当店からのメールで訂正されます。<br><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●熱伝導率がこれまで使用されてきた石綿の1/2という優れた保温性能をもっております<br>●独立発泡の構造のため、断熱性に優れ吸水・吸湿の心配がありません。<br>●ワンタッチ式でテープ付です。",『カード対応OK！』###■〒積水化学工業/Ｋセキスイ　エスロミンクＬＴＱ保温チューブ５０　内径６１ｍｍ　２．０ｍ【LTQ50】(3801357) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』###■〒積水化学工業/Ｋセキスイ　エスロミンクＬＴＱ保温チューブ５０　内径６１ｍｍ　２．０ｍ【LTQ50】(3801357) 受注単位1,工事用品\管工機材\配管保護資材。『カード対応OK！』###■〒積水化学工業/Ｋセキスイ　エスロミンクＬＴＱ保温チューブ５０　内径６１ｍｍ　２．０ｍ【LTQ50】(3801357) 受注単位1[rn]
20-29206,,6985.6000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒タキロンＫＣホームインプルーブメン/タキロン【294805】(7582803) レジコン耐圧蓋　４５０　４５０Ｊ 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br>
<br><br>●車軸総重量２トン以下の普通乗用車の乗り入れが可能です。<br><br>●屋外排水ます用蓋、普通乗用車用駐車場に。<br><br>●ます径：450<br>●色：白<br>●ふたの表示：450<br>●寸法(mm)A：-<br>●寸法(mm)B：200<br>●寸法(mm)C：40<br>●寸法(mm)D1：492<br>●寸法(mm)H1：18<br>●寸法(mm)H2：24<br>●質量(kg)：10.0<br><br>●荷重強度：12.0kN<br>●日本下水道協会　規格適合品<br><br>●レジンコンクリート製<br>",『カード対応OK！』■〒タキロンＫＣホームインプルーブメン/タキロン【294805】(7582803) レジコン耐圧蓋　４５０　４５０Ｊ 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒タキロンＫＣホームインプルーブメン/タキロン【294805】(7582803) レジコン耐圧蓋　４５０　４５０Ｊ 受注単位1,工事用品\管工機材\配管保護資材。『カード対応OK！』■〒タキロンＫＣホームインプルーブメン/タキロン【294805】(7582803) レジコン耐圧蓋　４５０　４５０Ｊ 受注単位1[rn]
20-29207,http://tshop.r10s.jp/clover9608/cabinet/pb8/t010005436791.jpg?fitin=700:700,127.2000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ダルマカン（２個１組）　鉄　ユニクロメッキ【T860-31】(4156072) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●バルブ表示板を見やすく設置できる取付具です。",『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ダルマカン（２個１組）　鉄　ユニクロメッキ【T860-31】(4156072) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ダルマカン（２個１組）　鉄　ユニクロメッキ【T860-31】(4156072) 受注単位1,(4156072)。『カード対応OK！』■〒トラスコ中山/ＴＲＵＳＣＯ　ダルマカン（２個１組）　鉄　ユニクロメッキ【T860-31】(4156072) 受注単位1[rn]
20-29208,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002659816.jpg?fitin=700:700,26085.6000,,花・ガーデン・DIY > DIY・工具 > その他,↑#『カード対応OK！』■〒ニチアス/ニチアス　インサルテックステ－プ　幅１００ｍｍｘ３０ｍ　厚み３ｍｍ【8401-30100】(2830299) 受注単位1,,"<font size=""4"" color=""#0033ff""><b>※こちらの商品は問屋運送便となります。ご入金確認後のお手配です。</b></font><br><font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●厚手の断熱用ガラステープです。<br>●火傷防止、断熱材として細い配管や、狭いスペースにも簡単に施工できます。<br>●厚くて弾力性がありますのでシール材としても優れた性能を発揮します。",&uarr;#『カード対応OK！』■〒ニチアス/ニチアス　インサルテックステ&minus;プ　幅１００ｍｍｘ３０ｍ　厚み３ｍｍ【8401-30100】(2830299) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得&uarr;#『カード対応OK！』■〒ニチアス/ニチアス　インサルテックステ&minus;プ　幅１００ｍｍｘ３０ｍ　厚み３ｍｍ【8401-30100】(2830299) 受注単位1,工事用品\管工機材\配管保護資材。&uarr;#『カード対応OK！』■〒ニチアス/ニチアス　インサルテックステ&minus;プ　幅１００ｍｍｘ３０ｍ　厚み３ｍｍ【8401-30100】(2830299) 受注単位1[rn]
20-29209,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010004346448.jpg?fitin=700:700,164.0000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒タイルメント/ＴＩＬＥＭＥＮＴ　ファインＪエルボ（Ｓ）　Ｎｏ．７【53400070】(3668282) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●耐候性・耐水性・耐久性に優れたエルボカバーです。",『カード対応OK！』■〒タイルメント/ＴＩＬＥＭＥＮＴ　ファインＪエルボ（Ｓ）　Ｎｏ．７【53400070】(3668282) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒タイルメント/ＴＩＬＥＭＥＮＴ　ファインＪエルボ（Ｓ）　Ｎｏ．７【53400070】(3668282) 受注単位1,工事用品\管工機材\配管保護資材。『カード対応OK！』■〒タイルメント/ＴＩＬＥＭＥＮＴ　ファインＪエルボ（Ｓ）　Ｎｏ．７【53400070】(3668282) 受注単位1[rn]
20-29210,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010003840780.jpg?fitin=700:700,38048.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒吉野/吉野　アルミガラスクロス　１ｍ×２０ｍ【YSK-G-AJ】(3611647) 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●塩素、フッ素の含有量が極めて少ないので原子力発電用配管等に最適です。<br>●ステンレスの応力腐食防止に優れています。<br>●熱伝導率が低いので、断熱材として適しています。<br>●片面のアルミ加工により、水や油、熱の遮断性に優れ、あらゆる現場で使われています。",『カード対応OK！』■〒吉野/吉野　アルミガラスクロス　１ｍ&times;２０ｍ【YSK-G-AJ】(3611647) 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒吉野/吉野　アルミガラスクロス　１ｍ&times;２０ｍ【YSK-G-AJ】(3611647) 受注単位1,工事用品\管工機材\配管保護資材。『カード対応OK！』■〒吉野/吉野　アルミガラスクロス　１ｍ&times;２０ｍ【YSK-G-AJ】(3611647) 受注単位1[rn]
20-29211,http://tshop.r10s.jp/gold/clover9608/imageora/1/t010002967677.jpg?fitin=700:700,7636.8000,,花・ガーデン・DIY > DIY・工具 > その他,『カード対応OK！』■〒ヤガミ/ヤガミ　フランジ用保温ジャケット【TJF-65A】() 受注単位1,,"<font size=""4"">納期目安：</font><font color=""#000000"" size=""4"">お取り寄せ品(詳しくはこちらをクリック)</font><br><br><br>●耐水、耐熱性に優れた保温材で、フランジからの放熱を防止し、作業者の火傷防止になります。",『カード対応OK！』■〒ヤガミ/ヤガミ　フランジ用保温ジャケット【TJF-65A】() 受注単位1：クローバー資材館,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得『カード対応OK！』■〒ヤガミ/ヤガミ　フランジ用保温ジャケット【TJF-65A】() 受注単位1,工事用品\管工機材\配管保護資材。『カード対応OK！』■〒ヤガミ/ヤガミ　フランジ用保温ジャケット【TJF-65A】() 受注単位1[rn]
