20-10101,http://tshop.r10s.jp/mznet/cabinet/goq001/11340_1.jpg?fitin=700:700,4043.2000,,車用品・バイク用品 > カー用品 > 外装パーツ > その他,LEDライトバー 最強/ド迫力 30W 2100LM CREE/XML×6基 172mm/6インチ/760g/12～36V/軽自動車/カスタム/作業灯/ワークライト/低発熱/防塵/防水/_45295 【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】,"<img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s45295-1.jpg width=""280"" ><img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s45295-2.jpg width=""280"" ><img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s45295-3.jpg width=""280"" >
【商品説明】<br>
最強！超ド迫力の最新LEDバーの登場です！！！<br>
<br>
あのSEMA SHOWでも話題となった最新モデルです！！！<br>
<br>
これこそ正真正銘の爆光。<br>
それを支える屈強な構造が醸し出す本物感はオフロードカスタム等はもちろん<br>
ミニサイズのお車へのアンバランスカスタムにももってこいのアイテムです！！！<br>
<br>
30WのハイパワーにCREE社製のLEDチップを6基搭載して<br>
2100ルーメンの閃光を実現いたしました！！！！<br>
<br>
色温度は6500Kの純白光です！！！<br>
<br>
大迫力スペックで本物志向のカスタムをお楽しみいただけます。<br>
<br>
作業灯・ワークライトとしての実用性も最強。<br>
<br>
防塵・防水等級はなんとIP67！！！アクリルレンズを採用。<br>
粉塵の進入を防ぎ、高い防水構造で過酷な状況にも耐えるタフな仕上がりです！！！<br>
<br>
低発熱タイプ＆アルミヒートシンク一体型により<br>
ハイパワーに伴う熱問題にもしっかりと対策が施されております！！！<br>
<br>
12V～36V電源に2本の配線を接続するだけ！！！！<br>
<br><br>
【商品内容】<br>
■ LEDライトバー ×1<br>
■ 取付け付属部品 (商品画像をご参照ください)<br><br>
【商品詳細】<br>
■ 寸法 (約)<br>
幅 : 172mm<br>
高さ : 41mm<br>
奥行 : 78mm<br>
■ 重量 : 760g<br><br>
【注意事項】<br>
■ 取付けには加工等が必要となります。<br>
■ 必ず専門業者様にてお取付けください。<br>
■ 商品仕様が予告なく変更される場合が御座います。<br>
■ 輸入品につき傷やスレなどがある場合がございます。ご了承下さい。<br>
■ 本ウェブサイトに掲載されている商品の色と実際の商品の色とは、<br>
ご使用されるモニターまたはモニターの設定の違い等により、<br>
相違がある場合があります。<br>
■ 脱着の不備(費用)・過失傷害・事故・破損等による返品や損害請求には一切応じられません。<br>
<br><br>
【保証内容】<br>
■保証はございません。<br>
■商品初期不良のみ商品到着後7日以内対応させていただきます。<br>
■お客様都合での返品は送料、その他手数料をご負担いただきます。<br>
■当社では取り付け等にかかる脱着工賃などの費用は一切負う事はできません。<br><br>
<br><br>[全商品][JAN: ]",LEDライトバー 最強/ド迫力 30W 2100LM CREE/XML&times;6基 172mm/6インチ/760g/12～36V/軽自動車/カスタム/作業灯/ワークライト/低発熱/防塵/防水/_45295 【P08Apr16】：Ｍ&rsquo;ｚＮｅｔ,LEDライトバー 最強/ド迫力 30W 2100LM CREE/XML&times;6基 172mm/6インチ/760g/12～36V/軽自動車/カスタム/作業灯/ワークライト/低発熱/防塵/防水/_45295 【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】。LEDライトバー 最強/ド迫力 30W 2100LM CREE/XML&times;6基 172mm/6インチ/760g/12～36V/軽自動車/カスタム/作業灯/ワークライト/低発熱/防塵/防水/_45295 【P08Apr16】[rn]
20-10102,http://tshop.r10s.jp/mznet/cabinet/goq999/5230_1.jpg?fitin=700:700,1710.4000,,車用品・バイク用品 > カー用品 > 外装パーツ > その他,イカリング LED/ホワイト/90mm COB/拡散カバー付 CCFLやSMDよりも明るい最新モジュール搭載!ヘッドライト/テールランプ/スピーカー/等のカスタムに最適 /_26212 【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】,"<img src=http://image.rakuten.co.jp/mznet/cabinet/com1308/6297-1.jpg width=""280"" >
<img src=http://image.rakuten.co.jp/mznet/cabinet/com1308/6297-2.jpg width=""280"" >
<img src=http://image.rakuten.co.jp/mznet/cabinet/com1308/6297-3.jpg width=""280"" >CCFLやSMDよりも明るく、面発光独自の浮き上がるような幻想的な発光が<br>発売以来大好評のCOBモジュールです！<br><br>そこに拡散カバーをプラスすることで拡散力をアップさせ、<br>不点灯時のビジュアルも格段に向上いたしました！<br><br>プラス、マイナスを配線するだけの簡単接続も魅力のアイテムです！<br><br>ヘッドライト・テールランプ・スピーカーの飾り・間接照明等<br>様々な用途に大活躍のCOBイカリング＋拡散カバーを是非ご体験ください！<br><br>【商品内容】<br><br>■ COB イカリング 90mm 2個/セット <br><br>【商品詳細】<br><br>■ 外径：約90ｍｍ<br>■ 内径：約74mm<br>■ 幅：約8mm<br>■ 厚さ：約9mm<br>■ 配線長さ(全体)：約500mm<br>■ 発光色：ホワイト<br>■ 12V専用<br><br>【注意事項】<br><br>■車検に関する内容は当社ではお答え出来かねます。<br>■防水処理はされていますが、念のためお客様側で防水処理を行ってください。<br>■車種別の適合確認は、当社ではできませんので専門業者様へご相談ください。<br>■+、-がございますので、施工前に必ず点灯チェックを行ってください。<br>■必ずお取付箇所のサイズ、クリアランスをご確認の上ご購入をお願い致します。<br>■ご購入後の形状違いでの返品は対応しておりません。<br>■輸入品につき傷やスレなどがある場合がございます。ご了承下さい。<br>■本ウェブサイトに掲載されている商品の色と実際の商品の色とは、ご使用されるモニターまたはモニターの設定の違い等により、相違がある場合があります。<br>■脱着の不備(費用)・過失傷害・事故・破損等による返品や損害請求には一切応じられません。<br><br>【保証詳細】<br><br>■保証はございません。<br>■商品初期不良のみ商品到着後7日以内対応させていただきます。<br>■お客様都合での返品は送料、その他手数料をご負担いただきます。<br>■車検対応・車種ごとの適合などについてはお答えできかねます。<br>■当社では取り付け等にかかる脱着工賃などの費用は一切負う事はできません。<br><br>[全商品][JAN: ]",イカリング LED/ホワイト/90mm COB/拡散カバー付 CCFLやSMDよりも明るい最新モジュール搭載!ヘッドライト/テールランプ/スピーカー/等のカスタムに最適 /_26212 【P08Apr16】：Ｍ&rsquo;ｚＮｅｔ,イカリング LED/ホワイト/90mm COB/拡散カバー付 CCFLやSMDよりも明るい最新モジュール搭載!ヘッドライト/テールランプ/スピーカー/等のカスタムに最適 /_26212 【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】。イカリング LED/ホワイト/90mm COB/拡散カバー付 CCFLやSMDよりも明るい最新モジュール搭載!ヘッドライト/テールランプ/スピーカー/等のカスタムに最適 /_26212 【P08Apr16】[rn]
20-10103,http://tshop.r10s.jp/mznet/cabinet/goq999/5231_1.jpg?fitin=700:700,4734.4000,,車用品・バイク用品 > カー用品 > 外装パーツ > その他,イカリング LED/ホワイト/100mm COB/拡散カバー付 CCFLやSMDよりも明るい最新モジュール搭載!ヘッドライト/テールランプ/スピーカー/等のカスタムに最適 /_26213 【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】,"<img src=http://image.rakuten.co.jp/mznet/cabinet/com1308/6298-1.jpg width=""280"" >
<img src=http://image.rakuten.co.jp/mznet/cabinet/com1308/6298-2.jpg width=""280"" >
<img src=http://image.rakuten.co.jp/mznet/cabinet/com1308/6298-3.jpg width=""280"" >CCFLやSMDよりも明るく、面発光独自の浮き上がるような幻想的な発光が<br>発売以来大好評のCOBモジュールです！<br><br>そこに拡散カバーをプラスすることで拡散力をアップさせ、<br>不点灯時のビジュアルも格段に向上いたしました！<br><br>プラス、マイナスを配線するだけの簡単接続も魅力のアイテムです！<br><br>ヘッドライト・テールランプ・スピーカーの飾り・間接照明等<br>様々な用途に大活躍のCOBイカリング＋拡散カバーを是非ご体験ください！<br><br>【商品内容】<br><br>■ COB イカリング 100mm 2個/セット <br><br>【商品詳細】<br><br>■ 外径：約100ｍｍ<br>■ 内径：約84mm<br>■ 幅：約8mm<br>■ 厚さ：約9mm<br>■ 配線長さ(全体)：約500mm<br>■ 発光色：ホワイト<br>■ 12V専用<br><br>【注意事項】<br><br>■車検に関する内容は当社ではお答え出来かねます。<br>■防水処理はされていますが、念のためお客様側で防水処理を行ってください。<br>■車種別の適合確認は、当社ではできませんので専門業者様へご相談ください。<br>■+、-がございますので、施工前に必ず点灯チェックを行ってください。<br>■必ずお取付箇所のサイズ、クリアランスをご確認の上ご購入をお願い致します。<br>■ご購入後の形状違いでの返品は対応しておりません。<br>■輸入品につき傷やスレなどがある場合がございます。ご了承下さい。<br>■本ウェブサイトに掲載されている商品の色と実際の商品の色とは、ご使用されるモニターまたはモニターの設定の違い等により、相違がある場合があります。<br>■脱着の不備(費用)・過失傷害・事故・破損等による返品や損害請求には一切応じられません。<br><br>【保証詳細】<br><br>■保証はございません。<br>■商品初期不良のみ商品到着後7日以内対応させていただきます。<br>■お客様都合での返品は送料、その他手数料をご負担いただきます。<br>■車検対応・車種ごとの適合などについてはお答えできかねます。<br>■当社では取り付け等にかかる脱着工賃などの費用は一切負う事はできません。<br><br>[全商品][JAN: ]",イカリング LED/ホワイト/100mm COB/拡散カバー付 CCFLやSMDよりも明るい最新モジュール搭載!ヘッドライト/テールランプ/スピーカー/等のカスタムに最適 /_26213 【P08Apr16】：Ｍ&rsquo;ｚＮｅｔ,イカリング LED/ホワイト/100mm COB/拡散カバー付 CCFLやSMDよりも明るい最新モジュール搭載!ヘッドライト/テールランプ/スピーカー/等のカスタムに最適 /_26213 【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】。イカリング LED/ホワイト/100mm COB/拡散カバー付 CCFLやSMDよりも明るい最新モジュール搭載!ヘッドライト/テールランプ/スピーカー/等のカスタムに最適 /_26213 【P08Apr16】[rn]
20-10104,http://tshop.r10s.jp/mznet/cabinet/goq999/9237_1.jpg?fitin=700:700,2315.2000,,車用品・バイク用品 > カー用品 > 外装パーツ > その他,アテンザ GJ ドアミラー 自動格納 キット ドアロック連動 電動格納 オートミラー パーツ ドアミラー自動格納装置 _53114 【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】,"<img src=http://image.rakuten.co.jp/mznet/cabinet/goq004/53114-1.jpg width=""280"" ><img src=http://image.rakuten.co.jp/mznet/cabinet/goq004/53114-2.jpg width=""280"" ><img src=http://image.rakuten.co.jp/mznet/cabinet/goq004/53114-3.jpg width=""280"" >
【商品説明】<br>
当店でも人気アイテムの一つ！ドアミラー電動格納キットに<br>
こちらも人気のマツダ　アテンザ用が入荷致しました。<br>
<br>
車を停車後ドアロック連動でドアミラーを自動格納できるキットです！ <br>
ミラー格納とドアロックとが連動することで、<br>
ドアロック出来ているかの確認ができます。<br>
<br>
また、停車の度に、ミラー格納をしなくても、ドアロックと一緒に<br>
ミラー格納が出来るので格納忘れの心配もありません。<br>
<br>
ミラー開放はドアアンロック時、エンジンON時の二通りが選択できます！<br>
どちらも走行時には必ずミラーが解放されます。<br>
<br>
取り付けはドアミラースイッチのカプラー取り付けと、<br>
純正配線に割り込みを3本だけ。取り付け方法は<br>
「車種対応」の簡易説明書がついてきます。<br>
(取り付けコネクタ形状、割り込み位置の説明のみとなります)<br>
<br>
※こちら商品は電動格納ドアミラー装着車のみになります。<br>
　手動格納ドアミラー車には使用できません。<br><br>
【商品内容】<br>
■ アテンザ/GJ2FW用　電動格納キット一式<br><br>
【商品詳細】<br>
■ 本体×1、<br>
■ 本体用コネクタケーブル×1、<br>
■ 取扱説明書×１<br>
　　　（日本語） <br><br>
【注意事項】<br>
■必ずお取付箇所のサイズ、クリアランスをご確認の上ご購入をお願い致します。 <br>
■ご購入後の形状違いでの返品は対応しておりません。 <br>
■輸入品につき傷やスレなどがある場合がございます。ご了承下さい。 <br>
■脱着の不備(費用)・過失傷害・事故・破損等による返品や損害請求には一切応じられません。 <br>
■車検対応についてはお答えできかねます。<br><br>
【保証内容】<br>
■保証はございません。 <br>
■商品初期不良のみ対応させていただきます。<br>
■商品到着後、点灯確認等を必ず行ってください。 <br>
■商品到着後7日以内にご連絡ください。<br>
（7日を過ぎた商品の対応は致しません。） <br>
■一度、お取り付けされました商品は返品対応いたしません。 <br>
■お客様都合での返品は送料、その他手数料をご負担いただきます。<br><br>
<br><br>[全商品][JAN: ]",アテンザ GJ ドアミラー 自動格納 キット ドアロック連動 電動格納 オートミラー パーツ ドアミラー自動格納装置 _53114 【P08Apr16】：Ｍ&rsquo;ｚＮｅｔ,アテンザ GJ ドアミラー 自動格納 キット ドアロック連動 電動格納 オートミラー パーツ ドアミラー自動格納装置 _53114 【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】。アテンザ GJ ドアミラー 自動格納 キット ドアロック連動 電動格納 オートミラー パーツ ドアミラー自動格納装置 _53114 【P08Apr16】[rn]
20-10105,http://tshop.r10s.jp/mznet/cabinet/goq003/11894_1.jpg?fitin=700:700,16243.2000,,車用品・バイク用品 > カー用品 > 外装パーツ > その他,ヘッドライト LED 7インチ 1個 CREE/6500K/2800lm ラウンドタイプ/12V/24V/インナークローム シルバー/ハーレーダビッドソン/ジープ ラングラー/ランドローバー/ジムニー JA系/ _52177,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】,"<img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s52168-1.jpg width=""280"" ><img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s52168-2.jpg width=""280"" >
【商品説明】<br>
ハーレー JEEP ジムニー(JA系） 等7インチラウンドタイプヘッドライト採用車互換のLEDヘッドライトです。<br>
<br>
信頼のCREE社LEDチップ【XML－T6】採用で爆光＆純白光。<br>
<br>
精悍なスタイルのブラックタイプ。<br>
<br>
アルミニウムハウジング採用で軽量かつ高剛性に仕上がっています。<br><br>
【商品内容】<br>
■ ヘッドライト本体 <br>
■ H4-H13変換コネクタ <br>
<br>
△本体サイズ<br>
■直径　178mm（７インチ）<br>
■厚さ　115mm<br>
■配線長さ　300mm<br>
■重量　840g<br>
<br>
△仕様<br>
■LEDチップ CREE XML-T6 10W <br>
■チップ数　 8<br>
■色温度　　 6000K<br>
■ハイビーム出力　48W/4450lm<br>
■ロービーム出力　30W/2800lm<br>
■動作電源 DC12V～24V<br>
■材質　　　レンズ/ポリカーボネート<br>
　　　　　　ハウジング/アルミニウム<br>
■適合規格 PAR56<br><br>
【商品詳細】<br>
△主な適合車種<br>
■ ハーレーツーリングモデル H12年以降のFLD等の７インチ/178mm ヘッドライト装着車<br>
■1997～2006 Jeep Wrangler TJ 2 Door<br>
■2004～2006 Jeep Wrangler LJ アンリミテッド  (4 Door)<br>
■2007～2014 Jeep Wrangler JK 2 Door<br>
■2007～2014 Jeep Wrangler アンリミテッド JK  (4 Door)<br>
■1993 Land Rover ディフェンダー 110<br>
■1994～1995 Land Rover ディフェンダー 90<br>
■1997 Land Rover ディフェンダー  90<br>
■2012～2014 Land Rover ディフェンダー <br>
■ ジムニー JA系<br><br>
【注意事項】<br>
■組み込み前に必ず動作確認を行って下さい。<br>
■適合を確認の上ご注文下さい。<br>
■施工後の返品交換には対応できません。<br>
■LEDの性質上降雨時や濃霧時に視界が効かなくなる場合がございます。<br>
■ 本ウェブサイトに掲載されている商品の色と実際の商品の色とは、ご使用されるモニターまたはモニターの設定の違い等により、相違がある場合があります。<br>
■ 脱着の不備(費用)・過失傷害・事故・破損等による返品や損害請求には一切応じられません。<br>
■輸入品につき傷やスレなどがある場合がございます。ご了承下さい。<br><br>
【保証内容】<br>
■保証はございません。<br>
■商品初期不良のみ商品到着後7日以内対応させていただきます。<br>
■お客様都合での返品は送料、その他手数料をご負担いただきます。<br><br>

<br><br>[全商品][愛車用品一押しアイテム][カー用品新入荷アイテム][JAN: ]",ヘッドライト LED 7インチ 1個 CREE/6500K/2800lm ラウンドタイプ/12V/24V/インナークローム シルバー/ハーレーダビッドソン/ジープ ラングラー/ランドローバー/ジムニー JA系/ _52177：Ｍ&rsquo;ｚＮｅｔ,ヘッドライト LED 7インチ 1個 CREE/6500K/2800lm ラウンドタイプ/12V/24V/インナークローム シルバー/ハーレーダビッドソン/ジープ ラングラー/ランドローバー/ジムニー JA系/ _52177,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】。ヘッドライト LED 7インチ 1個 CREE/6500K/2800lm ラウンドタイプ/12V/24V/インナークローム シルバー/ハーレーダビッドソン/ジープ ラングラー/ランドローバー/ジムニー JA系/ _52177[rn]
20-10106,http://tshop.r10s.jp/mznet/cabinet/goq001/11354_1.jpg?fitin=700:700,24019.2000,,車用品・バイク用品 > カー用品 > 外装パーツ > その他,ヘッドライト LED 7インチ CREE 6500K 2800lm ラウンドタイプ ブラック 12V/24V ハーレーダビッドソン/ジープ ラングラー/ランドローバー/ジムニー JA系 _52168 　【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】,"<img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s52168-1.jpg width=""280"" ><img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s52168-2.jpg width=""280"" >
【商品説明】<br>
ハーレー JEEP ジムニー(JA系） 等7インチラウンドタイプヘッドライト採用車互換のLEDヘッドライトです。<br>
<br>
信頼のCREE社LEDチップ【XML－T6】採用で爆光＆純白光。<br>
<br>
精悍なスタイルのブラックタイプ。<br>
<br>
アルミニウムハウジング採用で軽量かつ高剛性に仕上がっています。<br><br>
【商品内容】<br>
■ ヘッドライト本体 <br>
■ H4-H13変換コネクタ <br>
<br>
△本体サイズ<br>
■直径　178mm（７インチ）<br>
■厚さ　115mm<br>
■配線長さ　300mm<br>
■重量　840g<br>
<br>
△仕様<br>
■LEDチップ CREE XML-T6 10W <br>
■チップ数　 8<br>
■色温度　　 6000K<br>
■ハイビーム出力　48W/4450lm<br>
■ロービーム出力　30W/2800lm<br>
■動作電源 DC12V～24V<br>
■材質　　　レンズ/ポリカーボネート<br>
　　　　　　ハウジング/アルミニウム<br>
■適合規格 PAR56<br><br>
【商品詳細】<br>
△主な適合車種<br>
■ ハーレーツーリングモデル H12年以降のFLD等の７インチ/178mm ヘッドライト装着車<br>
■1997～2006 Jeep Wrangler TJ 2 Door<br>
■2004～2006 Jeep Wrangler LJ アンリミテッド  (4 Door)<br>
■2007～2014 Jeep Wrangler JK 2 Door<br>
■2007～2014 Jeep Wrangler アンリミテッド JK  (4 Door)<br>
■1993 Land Rover ディフェンダー 110<br>
■1994～1995 Land Rover ディフェンダー 90<br>
■1997 Land Rover ディフェンダー  90<br>
■2012～2014 Land Rover ディフェンダー <br>
■ ジムニー JA系<br><br>
【注意事項】<br>
■組み込み前に必ず動作確認を行って下さい。<br>
■適合を確認の上ご注文下さい。<br>
■施工後の返品交換には対応できません。<br>
■LEDの性質上降雨時や濃霧時に視界が効かなくなる場合がございます。<br>
■ 本ウェブサイトに掲載されている商品の色と実際の商品の色とは、ご使用されるモニターまたはモニターの設定の違い等により、相違がある場合があります。<br>
■ 脱着の不備(費用)・過失傷害・事故・破損等による返品や損害請求には一切応じられません。<br>
■輸入品につき傷やスレなどがある場合がございます。ご了承下さい。<br><br>
【保証内容】<br>
■保証はございません。<br>
■商品初期不良のみ商品到着後7日以内対応させていただきます。<br>
■お客様都合での返品は送料、その他手数料をご負担いただきます。<br><br>

<br><br>[全商品][愛車用品一押しアイテム][カー用品新入荷アイテム][JAN: ]",ヘッドライト LED 7インチ CREE 6500K 2800lm ラウンドタイプ ブラック 12V/24V ハーレーダビッドソン/ジープ ラングラー/ランドローバー/ジムニー JA系 _52168 　【P08Apr16】：Ｍ&rsquo;ｚＮｅｔ,ヘッドライト LED 7インチ CREE 6500K 2800lm ラウンドタイプ ブラック 12V/24V ハーレーダビッドソン/ジープ ラングラー/ランドローバー/ジムニー JA系 _52168 　【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】。ヘッドライト LED 7インチ CREE 6500K 2800lm ラウンドタイプ ブラック 12V/24V ハーレーダビッドソン/ジープ ラングラー/ランドローバー/ジムニー JA系 _52168 　【P08Apr16】[rn]
20-10107,http://tshop.r10s.jp/mznet/cabinet/goq001/11375_1.jpg?fitin=700:700,40867.2000,,車用品・バイク用品 > カー用品 > 外装パーツ > その他,ヘッドライト LED 7インチ 爆光 CREE 6500K 3200lm ブラックモデル 12V/24V ジープ ラングラー/ハーレー ツーリング/ランドローバー/ジムニー JA系 _52169 　【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】,"<img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s52169-1.jpg width=""280"" ><img src=http://image.rakuten.co.jp/mznet/cabinet/goq005/s52169-2.jpg width=""280"" >
【商品説明】<br>
■JEEP Wrangler　TJ/LJ/JK /ジムニー(JA)系 対応LEDヘッドライトユニットセットです。<br>
<br>
■最大3200lmの光束で抜群の視界を確保。<br>
<br>
■一体設計アルミニウムハウジング採用で軽量かつ高剛性に仕上がっています。<br>
<br>
■しっかりとしたシーリングでIP67の防水防塵仕様。　【IP67/粉塵が内部に侵入せず、一定時間水没しても影響のない規格】<br>
<br>
■H4/H13変換コネクタとCAMBASキット付きで幅広く対応。<br><br>
【商品内容】<br>
△付属品<br>
■H4-H13変換コネクター×２<br>
■LEDキャンバス×２<br><br>
【商品詳細】<br>
△本体サイズ<br>
■直径　178mm<br>
■厚さ　95mm<br>
■重量　1.1<br>
■材質  ハウジング/アルミニウムダイキャスト<br>
　　　　レンズ/ポリカーボネート<br>
<br>
△仕様<br>
■LEDチップ　　CREE社製　XML-T6<br>
■チップ数　　 4<br>
■色温度　　　 6500k<br>
■ハイビーム光束　3200lm<br>
■ロービーム光束　2300lm<br>
■動作電源　　DC12V～DC24V<br>
■適合規格　　PAR56<br>
<br>
△適合車種<br>
<br>
■ ハーレーツーリングモデル H12年以降のFLD等の７インチ/178mm ヘッドライト装着車<br>
■1997～2006 Jeep Wrangler TJ 2 Door<br>
■2004～2006 Jeep Wrangler LJ アンリミテッド  (4 Door)<br>
■2007～2014 Jeep Wrangler JK 2 Door<br>
■2007～2014 Jeep Wrangler アンリミテッド JK  (4 Door)<br>
■1993 Land Rover ディフェンダー 110<br>
■1994～1995 Land Rover ディフェンダー 90<br>
■1997 Land Rover ディフェンダー  90<br>
■2012～2014 Land Rover ディフェンダー <br>
■ ジムニー JA系<br><br>
【注意事項】<br>
■取り付け前に必ず動作確認を行って下さい。<br>
■適合車種を確認の上お求め下さい。<br>
■取付は信頼できるショップ等にご依頼下さい。<br>
■取付・施工に関するご質問にはお答えできません。<br>
■取付・使用は自己責任となります。<br>
■商品不良以外での取付・使用後の返品や交換には対応できません。また費用の請求にも応じられません。<br>
■輸入品のため箱に傷や凹み等がある場合がございます。<br>
<br><br>
【保証内容】<br>
■保証はございません。<br>
■商品初期不良のみ商品到着後7日以内対応させていただきます。<br>
■お客様都合での返品は送料、その他手数料をご負担いただきます。<br>
<br><br><br><br>[全商品][愛車用品一押しアイテム][カー用品新入荷アイテム][JAN: ]",ヘッドライト LED 7インチ 爆光 CREE 6500K 3200lm ブラックモデル 12V/24V ジープ ラングラー/ハーレー ツーリング/ランドローバー/ジムニー JA系 _52169 　【P08Apr16】：Ｍ&rsquo;ｚＮｅｔ,ヘッドライト LED 7インチ 爆光 CREE 6500K 3200lm ブラックモデル 12V/24V ジープ ラングラー/ハーレー ツーリング/ランドローバー/ジムニー JA系 _52169 　【P08Apr16】,【あす楽対応】 【平日15時まで/即日発送】 【当日発送】。ヘッドライト LED 7インチ 爆光 CREE 6500K 3200lm ブラックモデル 12V/24V ジープ ラングラー/ハーレー ツーリング/ランドローバー/ジムニー JA系 _52169 　【P08Apr16】[rn]
