20-144601,http://tshop.r10s.jp/kys/cabinet/mirai03/mir-wp-3j.jpg?fitin=700:700,5378.4000,,花・ガーデン・DIY > DIY・工具 > 配管工具,未来工業 MIRAI 電力計ボックス(化粧ボックス)ミルキーホワイト WP-3M-Z,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●未来工業（株）<br><br>【注意】<br>●この商品は、関東仕様のため、他の地域で使用できません。<br>　　　　　 また、上記の理由での返品は承っておりませんので、ご了承ください。<br><br>●全関東電気工事協会「優良機材推奨認定品」<br>●中部電力（株）管内の１２０A電力量計は取り付けできません。<br>●WP-2型はブラック（色）も承ります。<br> <br>【仕様】<br>●色：ミルキーホワイト<br>●適合電力計：【1Ф2W：～120A】【1Ф（3Ф）3W：～120A】<br>●適用：1個用<br>●最小販売単位：1<br> </p>",未来工業 MIRAI 電力計ボックス(化粧ボックス)ミルキーホワイト WP-3M-Z：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS未来工業 MIRAI 電力計ボックス(化粧ボックス)ミルキーホワイト WP-3M-Z,未来工業 MIRAI 電力計ボックス(化粧ボックス)ミルキーホワイト WP-3M-Z[rn]
20-144602,http://tshop.r10s.jp/kys/cabinet/rex01/rex-451341.jpg?fitin=700:700,15851.2000,,花・ガーデン・DIY > DIY・工具 > 配管工具,レッキス工業 REX 451341 乾式ダイヤ用ビット(ボディ)RDB-DB70,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>
●レッキス（株）<br>
<br>
●レッキス工業 REX 451341 乾式ダイヤ用ビット(ボディ)RDB-DB70</p>",レッキス工業 REX 451341 乾式ダイヤ用ビット(ボディ)RDB-DB70：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYSレッキス工業 REX 451341 乾式ダイヤ用ビット(ボディ)RDB-DB70,レッキス工業 REX 451341 乾式ダイヤ用ビット(ボディ)RDB-DB70[rn]
20-144603,http://tshop.r10s.jp/kys/cabinet/mirai03/mir-cwb-10dm.jpg?fitin=700:700,1155.2000,,花・ガーデン・DIY > DIY・工具 > 配管工具,未来工業 MIRAI ウオルボックス スモークカバー(ヨコ型) CWB-10DM,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●未来工業（株）<br><br>【特長】<br>●商品名:ウオルボックススモークカバー（ヨコ型）CWB-10DM<br>●プラスチック製防雨スイッチボックス<br>●取付スペースは参考容量ですので、機器寸法をご確認下さい。<br><br>【仕様】<br>●取付スペース：【ELB：2P30AF×1】<br>●ボックス外形寸法（mm）（屋根・突起部等含）：【タテ：195】【ヨコ：177】【フカサ：95】<br>●木板寸法（mm）：【タテ：140】【ヨコ：120】【板厚：15】<br>●有効フカサ：64～70<br>●バンド通し穴：有<br>●入数：1<br></p>",未来工業 MIRAI ウオルボックス スモークカバー(ヨコ型) CWB-10DM：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS未来工業 MIRAI ウオルボックス スモークカバー(ヨコ型) CWB-10DM,未来工業 MIRAI ウオルボックス スモークカバー(ヨコ型) CWB-10DM[rn]
20-144604,http://tshop.r10s.jp/kys/cabinet/rex01/rex-1702aj.jpg?fitin=700:700,30284.8000,,花・ガーデン・DIY > DIY・工具 > 配管工具,レッキス工業 REX 1702AJ N100A パイプマシン用キャスター,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>
●レッキス工業（株）<br>
<br>
【用途】<br>
●N100A用　キャスタ<br>
<br>
【仕様】<br>
●N100Aキャスタ<br>
●品番：1702AJ<br>
●適合機種：N100A</p>",レッキス工業 REX 1702AJ N100A パイプマシン用キャスター：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYSレッキス工業 REX 1702AJ N100A パイプマシン用キャスター,レッキス工業 REX 1702AJ N100A パイプマシン用キャスター[rn]
20-144605,http://tshop.r10s.jp/kys/cabinet/noimg01.gif?fitin=700:700,7292.0000,,花・ガーデン・DIY > DIY・工具 > 配管工具,レッキス工業 REX 408283 RAC-750SZP 活性炭(カーボン)フィルター,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>
●レッキス（株）<br>
<br>
●レッキス工業 REX 408283 RAC-750SZP 活性炭(カーボン)フィルター</p>",レッキス工業 REX 408283 RAC-750SZP 活性炭(カーボン)フィルター：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYSレッキス工業 REX 408283 RAC-750SZP 活性炭(カーボン)フィルター,レッキス工業 REX 408283 RAC-750SZP 活性炭(カーボン)フィルター[rn]
20-144606,http://tshop.r10s.jp/kys/cabinet/noimg01.gif?fitin=700:700,3416.0000,,花・ガーデン・DIY > DIY・工具 > 配管工具,レッキス工業 REX 408192 RW-CS10-750 糸巻フィルター(コットン),,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>
●レッキス（株）<br>
<br>
●レッキス工業 REX 408192 RW-CS10-750 糸巻フィルター(コットン)</p>",レッキス工業 REX 408192 RW-CS10-750 糸巻フィルター(コットン)：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYSレッキス工業 REX 408192 RW-CS10-750 糸巻フィルター(コットン),レッキス工業 REX 408192 RW-CS10-750 糸巻フィルター(コットン)[rn]
20-144607,http://tshop.r10s.jp/kys/cabinet/rex01/rex-3140c5.jpg?fitin=700:700,50179.2000,,花・ガーデン・DIY > DIY・工具 > 配管工具,レッキス工業 REX 3140C5 ガンタイプ バーコードリーダー,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー名】<br>
●レッキス（株）<br>
<br>
●レッキス工業 REX 3140C5 ガンタイプ バーコードリーダー</p>",レッキス工業 REX 3140C5 ガンタイプ バーコードリーダー：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYSレッキス工業 REX 3140C5 ガンタイプ バーコードリーダー,レッキス工業 REX 3140C5 ガンタイプ バーコードリーダー[rn]
20-144608,http://tshop.r10s.jp/kys/cabinet/mirai03/mir-wbj-3025m.jpg?fitin=700:700,1622.4000,,花・ガーデン・DIY > DIY・工具 > 配管工具,未来工業 MIRAI 情報ウオルボックス(屋内用)ミルキーホワイト WBJ-3025M,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>●未来工業（株）<br><br>【特長】<br>●漏電しゃ断器、ブレーカ等の取り付けにジャストフィットのスマート設計。<br>　 宅内情報機器の収納にも最適です。<br>●機器の取り付け位置自在な樹脂製基台採用。<br>●カバーの開閉方向を左右変えられます。（本体を上下反転させて下さい）<br>●3.5×12なべ頭タッピンねじ（8本付）<br> <br>【仕様】<br>●色：ミルキーホワイト<br>●有効フカサ：68～76<br>●最小販売単位：1<br> </p>",未来工業 MIRAI 情報ウオルボックス(屋内用)ミルキーホワイト WBJ-3025M：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS未来工業 MIRAI 情報ウオルボックス(屋内用)ミルキーホワイト WBJ-3025M,未来工業 MIRAI 情報ウオルボックス(屋内用)ミルキーホワイト WBJ-3025M[rn]
20-144609,http://tshop.r10s.jp/kys/cabinet/mcc01/vc-63ed.jpg?fitin=700:700,6392.0000,,花・ガーデン・DIY > DIY・工具 > 配管工具,【お買い得】MCC 松阪鉄工所 エンビカッタ VC-63ED VC-0363 【冬の特価祭】,,"<p><img src=""http://image.rakuten.co.jp/kys/cabinet/index/sp_explanation.jpg"" width=""100%""></p>
<p>【メーカー】<br>
●（株）ＭＣＣコーポレーション<br>
<br>
【特長】<br>
●切りくずをまったく出さないきれいな切断ができます。<br>
<br>
【用途】<br>
●塩ビ配管・ポリエチレン管の切断に。<br>
<br>
【仕様】<br>
●切断能力(mm):63<br>
●全長(mm):299<br>
●呼称:63ED<br>
●質量(kg):0.65<br>
<br>
【原産国】<br>
●日本<br>
<br>
【質量】<br>
●0.65KG</p>",【お買い得】MCC 松阪鉄工所 エンビカッタ VC-63ED VC-0363 【冬の特価祭】：KanamonoYaSan  ＫＹＳ,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得工具電動工具作業工具機械工具大工パナソニック日立ボッシュレーザー金物充電工具測定インパクトドライバタスコジャパン真空ポンプ空調工具マキタKYS【お買い得】MCC 松阪鉄工所 エンビカッタ VC-63ED VC-0363 【冬の特価祭】,【お買い得】MCC 松阪鉄工所 エンビカッタ VC-63ED VC-0363 【冬の特価祭】[rn]
20-144610,http://tshop.r10s.jp/buildash/cabinet/0/0/101/d000213964.jpg?fitin=700:700,13387.2000,,花・ガーデン・DIY > DIY・工具 > 配管工具,十川　スーパーエアーホース SA950,,"■メーカー名：十川　　　　　　　 <br>
■一商品単位あたり 入り数：1  <br>
■商品カテゴリ：生産加工用品　＞　流体継手・チューブ ＞　エアチューブ・ホース<br>
■発注コード：4800311<br>
■品番： SA950<br>
■仕様：
<br> 　●色:黒<br> 　●長さ(m):50<br> 　●外径(mm):16.5<br> 　●内径(mm):9.5<br> 　●使用圧力(MPa):1.0
<br> 　●使用温度範囲：-5～60<br> 　●使用圧力:1.0MPa
<br>
■質量：8.5 KG<br>
■特徴：
<br> 　●ゴムホースと比べ軽く抜群の作業性があり、耐候性に優れヒビ割れしにくいです。
<br>
■用途：
<br> 　●コンプレッサー・自動車整備・板金塗装・採石など。
<br>
■材質／素材／仕上げ：
<br> 　●軟質塩化ビニール（PVC）
<br>
■セット内容／付属品：
－
<br>
■生産国：日本 <br>
■長さ：－　幅：－　高さ：－　寸法数量単位：－ 総重量:－<br>
■後継品番:－<br>
■注意点:－",十川　スーパーエアーホース SA950：B-Dash楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得TRUSCOトラスコ建築現場工場工務店大都DIYツールドットコムマキタ左官日立パナソニックTONE即納当日出荷あす楽工具安全衛生保護具物流資材清掃用具建築十川　スーパーエアーホース SA950,エアチューブ・ホース。十川　スーパーエアーホース SA950[rn]
20-144611,http://tshop.r10s.jp/buildash/cabinet/0/0/224/d000264951.jpg?fitin=700:700,280.0000,,花・ガーデン・DIY > DIY・工具 > 配管工具,TRUSCO　配管用ステッカー　方向表示　黒　小　5枚入 TPSHN1S,,"■メーカー名：ＴＲＵＳＣＯ　　　 <br>
■一商品単位あたり 入り数：5 枚 <br>
■商品カテゴリ：工事用品　＞　管工機材 ＞　バルブ・配管識別用品<br>
■発注コード：4457994<br>
■品番： TPSHN1S<br>
■仕様：
<br> 　●色:黒<br> 　●横(mm):80<br> 　●タイプ:その他<br> 　●縦(mm):40
<br> 　●シール<br> 　●強粘着剤付
<br>
■質量：11 G<br>
■特徴：
<br> 　●水・熱に強いアルミ製です。<br> 　●管内の物質の流れ方向を矢印で表示することができます。
<br>
■用途：
<br> 　●各種配管の表示に
<br>
■材質／素材／仕上げ：
<br> 　●アルミ
<br>
■セット内容／付属品：
－
<br>
■生産国：日本 <br>
■長さ：81　幅：43　高さ：4　寸法数量単位：MM 総重量:8<br>
■後継品番:－<br>
■注意点:－",TRUSCO　配管用ステッカー　方向表示　黒　小　5枚入 TPSHN1S：B-Dash楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得TRUSCOトラスコ建築現場工場工務店大都DIYツールドットコムマキタ左官日立パナソニックTONE即納当日出荷あす楽工具安全衛生保護具物流資材清掃用具建築TRUSCO　配管用ステッカー　方向表示　黒　小　5枚入 TPSHN1S,管工機材 ＞ バルブ・配管識別用品。TRUSCO　配管用ステッカー　方向表示　黒　小　5枚入 TPSHN1S[rn]
