20-2501,http://tshop.r10s.jp/auc-matsudaen/cabinet/instanttea/stick/imgrc0067579902.jpg?fitin=700:700,864.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,粉末茶 粉茶　業務用インスタントほうじ茶 スティック　0.6g×80P 粉末茶 パウダー茶 粉末 インスタント茶 送料無料,,"多くの飲食店・旅館・ホテル・イベント時など、業務用としてご利用いただいております自社製品です。国内産茶原料100％のおいしい粉末（インスタント・パウダー)茶です。<BR><BR>冷水でもサッと溶け、ホットでも、アイスでもお手軽にお使いいただけます。品質的には、香りの高い普通ほうじ茶クラスです。<BR><BR>スティック1本0.6g＝約100cc用になります<BR><BR>【安心・安全】<BR>徹底した商品流通管理で国内自主検査にての残留農薬検査済・また国内で菌検査済の茶原料を使用しております。<BR><BR>【作業性・効率アップ・廃棄ロス減少】<BR>お湯でサッと溶け、いつでも誰でも定量を決めれば同じ味がご提供できます。またすぐに作れますので、廃棄ロスも減少します。<BR><BR>【保存性に優れています】<BR>インスタント茶は粉砕茶とことなり、保存が長くできます。煎茶は製造日から常温で約1.5年、ほうじ茶・麦茶・烏龍茶は約2年保存できます。（未開封）<BR><BR><Font Color=""#ff0000""><B>【ご注意】お送りする商品のスティックのパッケージが画像のものと異なる場合がございます。予めご了承ください。<BR>【ご注意】こちらの商品はメール便でのお届けとなります。</B></Font><BR><BR>0.6g×80P入
<table width=""400"" bgcolor=""#cccccc"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#f0f0f0""><b>
<font color=""#000000"">商品説明</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" 
color=""#000000"">名称</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">インスタント煎茶</font>
</td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">原材料名</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">緑茶（国産）・オリゴ糖・環状オリゴ糖</font></td></tr><tr><th width=""94"" 
align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">内容量</font></th><td width=""291"" bgcolor=""#ffffff""><font 
size=""2"" color=""#000000"">0.6g×80P</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">
賞味期限</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">別途商品ラベルに記載　（約2年）</font></td>
</tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">保存方法</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">直射日光・高温多湿を避け、常温で保存してください。</font></td></tr><tr><th 
width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">製造者</font></th><td width=""291"" bgcolor=""#ffffff"">
<font size=""2"" color=""#000000"">株式会社松田園<br /></font></td></tr></table>",粉末茶 粉茶　業務用インスタントほうじ茶 スティック　0.6g&times;80P 粉末茶 パウダー茶 粉末 インスタント茶 送料無料：日本茶専門店松田園　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得粉末茶 粉茶　業務用インスタントほうじ茶 スティック　0.6g&times;80P 粉末茶 パウダー茶 粉末 インスタント茶 送料無料,使いやすい1杯用のインスタントスティックほうじ茶・粉末茶。粉末茶 粉茶　業務用インスタントほうじ茶 スティック　0.6g&times;80P 粉末茶 パウダー茶 粉末 インスタント茶 送料無料[rn]
20-2502,http://tshop.r10s.jp/auc-matsudaen/cabinet/instanttea/intant01/img62578411.jpg?fitin=700:700,9504.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,業務用インスタント茶　煎茶NS　250g×10　粉末茶・パウダー茶 粉茶 粉末緑茶 送料無料,,"<img src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/instanttea/imgrc0071258600.jpg"" width=""100%""><br><br>
業務用インスタント煎茶NS　250ｇ×10　【業務用パッケージ】国産茶原料使用　業界最安値煎茶　1kg当り2500円より　コスト重視の業務用粉末煎茶（給茶機用にも対応）<BR>多くの飲食店・給食・病院・ホテルなど、業務用としてご利用いただいております自社製品です。
国内産茶原料100％使用し、業界最安値の1kg当り2500円～、大量使用の飲食店様、給食施設様などで長年使用されています。<BR><BR><Font Color=""#ff0000"">■煎茶NS250g×10は、ティーディスペンサー茶夢茶プレゼントキャンペーン対象外となります<BR>■こちらのお茶は飽くまでもコスト重視の業務用に作られたお茶です。ご家庭や個人で楽しむお茶としては、上煎茶・煎茶・煎茶香りをおすすめいたします。</Font><BR><BR>【安心・安全】<BR>徹底した商品流通管理で国内自主検査にての残留農薬検査済・また国内で菌検査済の茶原料を使用しております。<BR><BR>【経費・コスト削減に】<BR>
業務用・給茶機専用タイプ　たっぷり使える煎茶が1杯わずか2.1円～。　1袋(250g)で約416杯(0.6g/100cc換算)とれます。給茶機経費削減・サービス向上にお役立てください。<BR><BR>
【作業性・効率アップ・廃棄ロス減少】<BR>
お湯でサッと溶け、いつでも誰でも定量を決めれば同じ味がご提供できます。またすぐに作れますので、廃棄ロスも減少します。<BR><BR>【ゴミ削減】<BR>茶がらがでませんので、生ゴミが削減されます。<BR><BR>【保存性に優れています】<BR>インスタント茶は粉砕茶とことなり、保存が長くできます。煎茶は製造日から常温で約1.5年、ほうじ茶・麦茶・烏龍茶は約2年保存できます。（未開封）<BR><BR>
【給茶機にも対応】<BR>粉末用自動給茶機に使用でき、どのメーカー自動給茶機にも対応しております。<BR><BR>
<table width=""400"" bgcolor=""#cccccc"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#f0f0f0""><b>
<font color=""#000000"">商品説明</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" 
color=""#000000"">名称</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">インスタント煎茶</font>
</td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">原材料名</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">デキストリン・緑茶（国産）・オリゴ糖・環状オリゴ糖・ビタミンC</font></td></tr><tr><th width=""94"" 
align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">内容量</font></th><td width=""291"" bgcolor=""#ffffff""><font 
size=""2"" color=""#000000"">250g×10/ケース</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">
賞味期限</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">別途商品ラベルに記載　（約1.5年）</font></td>
</tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">保存方法</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">直射日光・高温多湿を避け、常温で保存してください。</font></td></tr><tr><th 
width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">製造者</font></th><td width=""291"" bgcolor=""#ffffff"">
<font size=""2"" color=""#000000"">株式会社松田園<br /></font></td></tr></table>",業務用インスタント茶　煎茶NS　250g&times;10　粉末茶・パウダー茶 粉茶 粉末緑茶 送料無料：日本茶専門店松田園　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得業務用インスタント茶　煎茶NS　250g&times;10　粉末茶・パウダー茶 粉茶 粉末緑茶 送料無料,コスト重視安心の国産原料でおいしいお茶が1杯約2.1円から。業務用インスタント茶　煎茶NS　250g&times;10　粉末茶・パウダー茶 粉茶 粉末緑茶 送料無料[rn]
20-2503,http://tshop.r10s.jp/auc-matsudaen/cabinet/instanttea/intant01/img62627002.jpg?fitin=700:700,12360.0000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,業務用インスタント茶　麦茶250ｇ×10　粉末茶・パウダー茶 給茶機対応【送料無料】,,"<img src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/instanttea/imgrc0071258597.jpg"" width=""100%""><br><br>業務用インスタント麦茶　250ｇ×10　【業務用パッケージ】（給茶機用にも対応　給茶機でも補充しやすく、保管に便利なチャック式250ｇアルミ袋入）<BR>多くの飲食店・旅館・ホテルなど、業務用としてご利用いただいております、自社製品です。今までにない厳選した国産大麦原料100％使用した高品質なおいしい粉末（インスタント・パウダー)茶です。本当の麦茶に優るこうばしい香りが自慢です。<BR><BR>【安心・安全】<BR>徹底した商品流通管理で国内自主検査にての残留農薬検査済・また国内で菌検査済の茶原料を使用しております。<BR><BR>
【経費・コスト削減に】<BR>業務用・給茶機専用タイプ　たっぷり使える麦茶が1杯わずか約3.3円～。1袋(250g)で約416杯(0.6g/100cc換算)とれます。給茶機経費削減・サービス向上にお役立てください。<BR><BR>【作業性・効率アップ・廃棄ロス減少】<BR>お湯でサッと溶け、いつでも誰でも定量を決めれば同じ味がご提供できます。またすぐに作れますので、廃棄ロスも減少します。<BR><BR>【ゴミ削減】<BR>茶がらがでませんので、生ゴミが削減されます。<BR><BR>【保存性に優れています】<BR>
インスタント茶は粉砕茶とことなり、保存が長くできます。煎茶は製造日から常温で約1.5年、ほうじ茶・麦茶・烏龍茶は約2年保存できます。（未開封）<BR><BR>【給茶機にも対応】<BR>粉末用自動給茶機に使用でき、どのメーカー自動給茶機にも対応しております。<BR><BR>

<table width=""400"" bgcolor=""#cccccc"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#f0f0f0""><b>
<font color=""#000000"">商品説明</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" 
color=""#000000"">名称</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">インスタント麦茶</font>
</td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">原材料名</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">焙煎麦（国産）・デキストリン・オリゴ糖・環状オリゴ糖・カラメル色素・乳化剤</font></td></tr><tr><th width=""94"" 
align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">内容量</font></th><td width=""291"" bgcolor=""#ffffff""><font 
size=""2"" color=""#000000"">250g×10/ケース</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">
賞味期限</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">別途商品ラベルに記載　（約1.5～2年）</font></td>
</tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">保存方法</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">直射日光・高温多湿を避け、常温で保存してください。</font></td></tr><tr><th 
width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">製造者</font></th><td width=""291"" bgcolor=""#ffffff"">
<font size=""2"" color=""#000000"">株式会社松田園<br /></font></td></tr></table>",業務用インスタント茶　麦茶250ｇ&times;10　粉末茶・パウダー茶 給茶機対応【送料無料】：日本茶専門店松田園　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得業務用インスタント茶　麦茶250ｇ&times;10　粉末茶・パウダー茶 給茶機対応【送料無料】,安心の国産原料でおいしい麦茶が1杯わずか約3.3円より。業務用インスタント茶　麦茶250ｇ&times;10　粉末茶・パウダー茶 給茶機対応【送料無料】[rn]
20-2504,http://tshop.r10s.jp/auc-matsudaen/cabinet/instanttea/intant01/img62578391.jpg?fitin=700:700,1468.8000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,業務用インスタント茶　抹茶入玄米茶　250g×1　粉末茶・パウダー茶・粉茶・粉末緑茶 給茶機対応 DM便送料無料,,"<img src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/instanttea/imgrc0071258594.jpg"" width=""100%""><BR><BR>
<Img Src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/instanttea/img61589467.jpg"" Width=""100%""><BR><BR><Img Src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/img/img62583144.jpg"" Width=""100%""><BR><BR>
<Img Src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/instanttea/img61649645.jpg"" Width=""100%""><BR><BR><Img Src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/instanttea/img61649652.jpg"" Width=""100%""><BR><BR>
<Img Src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/instanttea/img66225519.jpg"" Width=""100%""><BR><BR><Img Src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/dmbin/imgrc0068217310.jpg"" Width=""100%""><BR><BR>
業務用インスタント抹茶入玄米茶　250ｇ×1　【業務用パッケージ】国産茶原料使用<BR>多くの飲食店・給食・病院・ホテルなど、業務用としてご利用いただいております自社製品です。今までにない厳選した国内産茶原料100％使用した、高品質なおいしい粉末（インスタント・パウダー)茶です。厳選抹茶配合で色のきれいな人気の玄米茶です。アイスでもサッと溶けて、冷たいアイスティーもおすすめです。<BR><BR>【安心・安全】<BR>徹底した商品流通管理で国内自主検査にての残留農薬検査済・また国内で菌検査済の茶原料を使用しております。<BR><BR>【経費・コスト削減に】<BR>
業務用・給茶機専用タイプ　たっぷり使える煎茶が1杯わずか2.2円～。　1袋(250g)で約416杯(0.6g/100cc換算)とれます。給茶機経費削減・サービス向上にお役立てください。<BR><BR>
【作業性・効率アップ・廃棄ロス減少】<BR>
お湯でサッと溶け、いつでも誰でも定量を決めれば同じ味がご提供できます。またすぐに作れますので、廃棄ロスも減少します。<BR><BR>【ゴミ削減】<BR>
茶がらがでませんので、生ゴミが削減されます。<BR><BR>【保存性に優れています】<BR>
インスタント茶は粉砕茶とことなり、保存が長くできます。煎茶は製造日から常温で約1.5年、ほうじ茶・麦茶・烏龍茶は約2年保存できます。（未開封）<BR><BR>
【給茶機にも対応】<BR>粉末用自動給茶機に使用でき、どのメーカー自動給茶機にも対応しております。<BR><BR>
<Font Color=""#ff0000""><B>【ご注意】こちらの商品はメール便で１袋までお送りできます。他の商品は同梱できません。（2袋ご注文の際はメール便2個口でのお届けとなります）。4袋以上のご注文で宅急便でのお届けとなります。代金引換の際は別途宅急便送料+代引手数料324円がかかります。</B></Font><BR><BR>
<table width=""400"" bgcolor=""#cccccc"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#ff0000""><b>
<font color=""#ffffff"">メール便の配送について</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#ff0000""><font 
size=""2"" color=""#ffffff"">送料</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">メール便配送無料</font>
</td></tr><tr><th width=""94"" align=""center"" bgcolor=""#ff0000""><font size=""2"" color=""#ffffff"">代金引換不可</font></th><td 
width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">
代金引換不可（代引できません・代金引換以外のお支払方法をお選びください）</font></td></tr><tr><th width=""94"" align=""center"" 
bgcolor=""#ff0000""><font size=""2"" color=""#ffffff"">お届け日・時間指定不可</font></th><td width=""291"" bgcolor=""#ffffff""><font 
size=""2"" color=""#000000"">お届け日・お届時間の指定はできません</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#ff0000"">
<font size=""2"" color=""#ffffff"">ポスト投函</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">
ポストが小さい方や不在がちな方は通常の宅急便をご指定下さい</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#ff0000"">
<font size=""2"" color=""#ffffff"">配送日数</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">
発送日より2日～4日（お急ぎや指定日がある場合は通常の宅急便をご指定ください）</font></td></tr></table>
<BR><BR>

<table width=""400"" bgcolor=""#cccccc"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#f0f0f0""><b>
<font color=""#000000"">商品説明</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" 
color=""#000000"">名称</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">インスタント煎茶</font>
</td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">原材料名</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">緑茶（国産）・デキストリン・オリゴ糖・環状オリゴ糖・ビタミンC</font></td></tr><tr><th width=""94"" 
align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">内容量</font></th><td width=""291"" bgcolor=""#ffffff""><font 
size=""2"" color=""#000000"">250g</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">
賞味期限</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">別途商品ラベルに記載　（約1.5年）</font></td>
</tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">保存方法</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">直射日光・高温多湿を避け、常温で保存してください。</font></td></tr><tr><th 
width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">製造者</font></th><td width=""291"" bgcolor=""#ffffff"">
<font size=""2"" color=""#000000"">株式会社松田園<br /></font></td></tr></table>",業務用インスタント茶　抹茶入玄米茶　250g&times;1　粉末茶・パウダー茶・粉茶・粉末緑茶 給茶機対応 DM便送料無料：日本茶専門店松田園　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得業務用インスタント茶　抹茶入玄米茶　250g&times;1　粉末茶・パウダー茶・粉茶・粉末緑茶 給茶機対応 DM便送料無料,ホットでもアイスでも手軽に楽しめおいしいインスタント茶。業務用インスタント茶　抹茶入玄米茶　250g&times;1　粉末茶・パウダー茶・粉茶・粉末緑茶 給茶機対応 DM便送料無料[rn]
20-2505,http://tshop.r10s.jp/auc-matsudaen/cabinet/instanttea/intant01/img62578400.jpg?fitin=700:700,1468.8000,,水・ソフトドリンク > お茶・紅茶 > 茶葉・ティーバッグ > 日本茶,業務用インスタント茶　煎茶香り　250g×1 粉末茶・パウダー茶 粉茶 粉末緑茶 給茶機対応 送料無料,,"<img src=""http://image.rakuten.co.jp/auc-matsudaen/cabinet/instanttea/imgrc0071258598.jpg"" width=""100%"" alt=""業務用,インスタント茶,煎茶,粉末茶,パウダー茶""><br><br>
業務用インスタント煎茶香り　250ｇ×1　【業務用パッケージ】香り重視の業務用粉末煎茶（給茶機用にも対応）<BR>多くの飲食店・給食・病院・ホテルなど、業務用としてご利用いただいております自社製品です。今までにない厳選した国内産茶原料100％使用した、高品質なおいしい粉末（インスタント・パウダー)茶です。焙煎香を強調した色よりも香り高く、味の良いお茶に仕上げました。水色（すいしょく：お茶に出した時の色）はやや黄色で、香りと味のお茶です。<BR><BR>【安心・安全】<BR>徹底した商品流通管理で国内自主検査にての残留農薬検査済・また国内で菌検査済の茶原料を使用しております。<BR><BR>【経費・コスト削減に】<BR>
業務用・給茶機専用タイプ　たっぷり使える煎茶が1杯わずか4円～。　1袋(250g)で約416杯(0.6g/100cc換算)とれます。給茶機経費削減・サービス向上にお役立てください。<BR><BR>
【作業性・効率アップ・廃棄ロス減少】<BR>
お湯でサッと溶け、いつでも誰でも定量を決めれば同じ味がご提供できます。またすぐに作れますので、廃棄ロスも減少します。<BR><BR>【ゴミ削減】<BR>
茶がらがでませんので、生ゴミが削減されます。<BR><BR>【保存性に優れています】<BR>
インスタント茶は粉砕茶とことなり、保存が長くできます。煎茶は製造日から常温で約1.5年、ほうじ茶・麦茶・烏龍茶は約2年保存できます。（未開封）<BR><BR>
【給茶機にも対応】<BR>粉末用自動給茶機に使用でき、どのメーカー自動給茶機にも対応しております。<BR><BR>
<Font Color=""#ff0000""><B>【ご注意】こちらの商品はメール便で１袋までお送りできます。他の商品は同梱できません。（2袋ご注文の際はメール便2個口でのお届けとなります）。代金引換の際は別途宅急便送料+代引手数料315円がかかります。<BR>※ご注意　こちらの商品はセール品のため、ティーディスペンサー茶夢茶キャンペーン対象外とさせていただきます
</B></Font><BR><BR>
<table width=""400"" bgcolor=""#cccccc"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#ff0000""><b>
<font color=""#ffffff"">メール便の配送について</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#ff0000""><font 
size=""2"" color=""#ffffff"">送料</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">メール便配送無料</font>
</td></tr><tr><th width=""94"" align=""center"" bgcolor=""#ff0000""><font size=""2"" color=""#ffffff"">代金引換不可</font></th><td 
width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">
代金引換不可（代引できません・代金引換以外のお支払方法をお選びください）</font></td></tr><tr><th width=""94"" align=""center"" 
bgcolor=""#ff0000""><font size=""2"" color=""#ffffff"">お届け日・時間指定不可</font></th><td width=""291"" bgcolor=""#ffffff""><font 
size=""2"" color=""#000000"">お届け日・お届時間の指定はできません</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#ff0000"">
<font size=""2"" color=""#ffffff"">ポスト投函</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">
ポストが小さい方や不在がちな方は通常の宅急便をご指定下さい</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#ff0000"">
<font size=""2"" color=""#ffffff"">配送日数</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">
発送日より2日～4日（お急ぎや指定日がある場合は通常の宅急便をご指定ください）</font></td></tr></table>
<BR><BR>

<table width=""400"" bgcolor=""#cccccc"" cellspacing=""1"" cellpadding=""3""><tr><th colspan=""2"" align=""center"" bgcolor=""#f0f0f0""><b>
<font color=""#000000"">商品説明</font></b></th></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" 
color=""#000000"">名称</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">インスタント煎茶</font>
</td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">原材料名</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">緑茶（国産）・デキストリン・オリゴ糖・環状オリゴ糖・ビタミンC</font></td></tr><tr><th width=""94"" 
align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">内容量</font></th><td width=""291"" bgcolor=""#ffffff""><font 
size=""2"" color=""#000000"">250g</font></td></tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">
賞味期限</font></th><td width=""291"" bgcolor=""#ffffff""><font size=""2"" color=""#000000"">別途商品ラベルに記載　（約1.5年）</font></td>
</tr><tr><th width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">保存方法</font></th><td width=""291"" 
bgcolor=""#ffffff""><font size=""2"" color=""#000000"">直射日光・高温多湿を避け、常温で保存してください。</font></td></tr><tr><th 
width=""94"" align=""center"" bgcolor=""#f0f0f0""><font size=""2"" color=""#000000"">製造者</font></th><td width=""291"" bgcolor=""#ffffff"">
<font size=""2"" color=""#000000"">株式会社松田園<br /></font></td></tr></table>",業務用インスタント茶　煎茶香り　250g&times;1 粉末茶・パウダー茶 粉茶 粉末緑茶 給茶機対応 送料無料：日本茶専門店松田園　楽天市場店,通信販売通販ショッピングオンラインショッピング買い物プレゼントギフト贈り物贈答品お中元お歳暮お買い得業務用インスタント茶　煎茶香り　250g&times;1 粉末茶・パウダー茶 粉茶 粉末緑茶 給茶機対応 送料無料,ホットでもアイスでも手軽に楽しめおいしいインスタント茶。業務用インスタント茶　煎茶香り　250g&times;1 粉末茶・パウダー茶 粉茶 粉末緑茶 給茶機対応 送料無料[rn]
